E4P	NADPH	R5P	Ru5P	X5P	G6L	S7P	P6G	NADP	G6P
0.029	0.16	0.118	0.033	0.04100000000000001	0.1	0.08200000000000002	0.25	0.17	0.9
0.017158585174374096	0.2480016142215352	0.08564013284074497	0.03133407757104639	0.04574343095931316	0.3541173127228979	0.07702676275059966	0.2273260858820004	0.08199838577846483	1.791809908998989
0.014914191105994129	0.24810542004865013	0.07918276174256308	0.029535622103829613	0.04317299152140746	0.5307484787757716	0.06640444561877644	0.22580543148887408	0.08189457995134988	2.602702702702703
0.014795901890493299	0.24757896246608804	0.07430938954583192	0.028078739753810148	0.04100661832056169	0.6971780132799791	0.058370375582562126	0.23266003886061423	0.08242103753391197	3.3032697547683925
0.015089542853505044	0.24684062028468107	0.07052215883493601	0.026966873616367685	0.03933458067933382	0.8553885360177386	0.052467128622309775	0.24526872581157788	0.08315937971531895	3.8797297297297297
0.015408547578735715	0.24587865722678626	0.06770101943301239	0.02617208193842089	0.03812352983376967	1.006455527067275	0.048254416274553076	0.2618314109774168	0.08412134277321376	4.331906614785992
0.01566689027370766	0.24470954040932072	0.06571610391641745	0.025650302014064614	0.03731093967832496	1.151120286194687	0.045371549036522275	0.28107742251139484	0.08529045959067932	4.6692307692307695
0.01585047964085048	0.2433608979231739	0.06443025087118992	0.025354569562537392	0.036828697833838506	1.2899132460777938	0.04352253890752327	0.30209674524110236	0.08663910207682615	4.9064892926671
0.015964350296333453	0.24186357538251796	0.06371140628561246	0.02524064421340432	0.03661231037990292	1.423228109621558	0.04247027211629256	0.32422650690342186	0.08813642461748206	5.060377358490567
0.016018954415375243	0.24024800376460767	0.06344130488853966	0.025269602907855286	0.036604985059095596	1.5513689688592116	0.04202895445714279	0.3469760848033876	0.08975199623539235	5.147191011235956
0.01602572954972563	0.23854245177716246	0.06351940405247863	0.02540872241571701	0.036759001680566776	1.6745809649280325	0.04205513042286389	0.3699775979480812	0.09145754822283755	5.181553398058253
0.015995344001676372	0.23677224375824596	0.06386330084674552	0.025631344728294893	0.03703552568942436	1.7930704649887732	0.04243889536802529	0.39295268585209336	0.09322775624175408	5.175892463640371
0.015937002632984584	0.23495950368077412	0.06440713601376613	0.025916216040416863	0.03740363225989518	1.9070183548963338	0.04309624875148408	0.4156897162917287	0.0950404963192259	5.140384615384616
0.015858276749411735	0.23312318878856525	0.06509914116709514	0.026246630077878697	0.037839042175938156	2.0165887349575984	0.043962882485717024	0.43802774843417186	0.09687681121143477	5.083144837650493
0.01576519752996137	0.23127927866673106	0.0658990451364174	0.02660957013085935	0.03832285881227821	2.1219345270922645	0.0449893391385755	0.4598449597738518	0.09872072133326895	5.010519307589881
0.015662463073761117	0.2294410414722297	0.0667757047758907	0.026994944263851097	0.03884044487340405	2.223201012602232	0.04613732958429838	0.4810500899538241	0.1005589585277703	4.927397260273973
0.015553674451698345	0.22761933098988663	0.06770510309729365	0.02739494678987145	0.0393804865982061	2.3205279922598128	0.04737697396062209	0.5015759808725654	0.10238066901011339	4.8375
0.015441558105584934	0.22582288704872402	0.06866873318195832	0.027803545607009206	0.03993424387577473	2.4140510425705846	0.048684750449251725	0.5213746085320851	0.10417711295127599	4.743629838502948
0.015328157040183369	0.22405862329550394	0.0696523298423923	0.028216080419691987	0.04049496368795467	2.5039021900261833	0.05004197587120344	0.5404132046312513	0.10594137670449608	4.647875354107649
0.01521498691358985	0.22233189352433896	0.07064489085746481	0.02862895228536688	0.041057427723165	2.5902102215927476	0.05143368027525433	0.5586711914702278	0.10766810647566108	4.551775986053606
0.015103159578883698	0.22064673229932333	0.07163792880708617	0.029039385502287098	0.04161760607686365	2.6731007775803124	0.05284777131597986	0.5761377361557646	0.10935326770067672	4.456451612903226
0.01499347905381596	0.21900606850400364	0.07262490155937934	0.029445245441290693	0.042172392867900324	2.7526963235286446	0.05427441084327803	0.5928097842050166	0.11099393149599637	4.362703309029725
0.014886515251869467	0.2174119122276981	0.07360077899593556	0.02984489908592258	0.04271940426126089	2.8291160636842028	0.05570554679591324	0.6086904697134633	0.11258808777230192	4.2710910354412785
0.014782660317267892	0.21586551650951832	0.07456171254922966	0.030237107891200894	0.04325682363634291	2.902475835538468	0.05713455872161008	0.6237878244408809	0.11413448349048169	4.181993204983013
0.014682171566061433	0.21436751600520665	0.07550478208572878	0.03062094507566483	0.04378328230090975	2.9728880091796666	0.05855598671115123	0.6381137265481199	0.11563248399479337	4.095652173913044
0.014585204223264233	0.21291804494247948	0.07642780089656409	0.030995731347243722	0.04429776702980435	3.0404614048179734	0.059965321820932505	0.6516830428447181	0.11708195505752056	4.012208892025406
0.014491836413704676	0.21151683674754396	0.07732916445805318	0.031360984651874056	0.04479954787497403	3.1053012350217237	0.06135884209083285	0.6645129282573522	0.11848316325245606	3.931729243786357
0.01440208828607548	0.21016330768791475	0.07820773227743064	0.031716380563815476	0.04528812141458907	3.167509073859756	0.06273348261581464	0.6766222535701365	0.11983669231208527	3.8542240416821736
0.014315936685081127	0.2088566266863624	0.07906273489156389	0.03206172087534387	0.045763165784460165	3.2271828524519686	0.06408673127725215	0.6880311382083589	0.12114337331363761	3.7796641791044774
0.014233326433633247	0.2075957732770048	0.07989370013749413	0.03239690850105681	0.046224504815927776	3.2844168789025514	0.06541654401130215	0.6987605693019	0.12240422672299522	3.7079920957294985
0.014154179027698659	0.20637958546713914	0.08070039428452722	0.03272192730641901	0.04667207923982658	3.3393018797956033	0.06672127513726879	0.7088320917850143	0.12362041453286088	3.639130434782609
0.01407839934978605	0.205206799061962	0.08148277470099917	0.033036825795833884	0.04710592341259938	3.3919250600294206	0.06799961938431434	0.7182675568600316	0.12479320093803803	3.572988561931763
0.014005880844674771	0.20407607975899494	0.08224095162971792	0.03334170387543533	0.04752614643568737	3.4423701779617994	0.06925056325228571	0.727088919012277	0.12592392024100507	3.509467455621302
0.013936509521348612	0.20298604924565056	0.0829751570841119	0.03363670204024842	0.047932916732914055	3.490717632703397	0.07047334374726089	0.7353180726603	0.12701395075434946	3.448463356973995
0.013870167029349866	0.2019353062071494	0.08368571948413614	0.03392199253254633	0.04832644943400109	3.5370445608869927	0.07166741316187089	0.7429767218327852	0.12806469379285065	3.389870474925274
0.013806733020604211	0.20092244316439703	0.08437304287074786	0.0341977720838	0.048706996009311276	3.5814249404727536	0.07283240881746604	0.750086277035196	0.12907755683560299	3.33358297201419
0.013746086951735527	0.1999460598153261	0.08503758982466803	0.03446425595061986	0.049074835734387603	3.6239296994115318	0.07396812691032541	0.7566677744861574	0.13005394018467395	3.279496402877698
0.013688109445667113	0.19900477349762594	0.08567986741415325	0.03472167300315653	0.04943026866525924	3.6646268274012237	0.07507449983608026	0.7627418139017372	0.13099522650237408	3.2275087368946576
0.013632683309543347	0.19809722727785267	0.08630041561274687	0.034970261684317216	0.04977360984656342	3.7035814891735863	0.07615157645379797	0.7683285114892994	0.13190277272214734	3.177521065506931
0.01357969428052526	0.1972220960919189	0.0868997977506262	0.03521026670193914	0.05010518452692772	3.740856138063476	0.07719950487182789	0.7734474654652964	0.13277790390808114	3.1294380711646896
0.013529031560512179	0.1963780912901101	0.08747859265366098	0.0354419362963048	0.05042532424028701	3.7765106288099535	0.07821851741351227	0.7781177318517037	0.1336219087098899	3.0831683168316832
0.013480588182318466	0.19556396388487018	0.08803738817749243	0.03566552001818569	0.050734363577522396	3.8106023287676547	0.07920891746630844	0.7823578086604865	0.13443603611512983	3.0386244012064583
0.013434261247559347	0.19477850675530578	0.0885767758952309	0.035881266909114154	0.051032637547687165	3.843186226886877	0.08017106796550671	0.7861856268699521	0.13522149324469424	2.995723014256619
0.013389952059630937	0.1940205559746207	0.08909734677441175	0.03608942405154973	0.05132047942562235	3.8743150398969495	0.08110538134337067	0.7896185470560689	0.13597944402537931	2.9543849195601535
0.013347566179597104	0.19328899148017106	0.08959968765991969	0.03629023535825779	0.05159821904101041	3.9040393153756683	0.08201231072692768	0.7926733604216601	0.13671100851982895	2.91453488372093
0.01330701342202187	0.19258273720906	0.09008437842139204	0.03648394065896455	0.05186618136022589	3.9324075314048996	0.08289234224923099	0.7953662934041787	0.13741726279094002	2.876101568334578
0.013268207802975373	0.19190076077992582	0.09055198968692714	0.03667077496082059	0.05212468538930887	3.95946619260565	0.08374598834203091	0.7977130151527021	0.13809923922007422	2.8390173962913403
0.013231067454360802	0.19124207286417194	0.09100308105337584	0.03685096785764501	0.05237404333196934	3.985259922463939	0.08457378189289773	0.7997286472111932	0.1387579271358281	2.8032184013589827
0.01319551451215951	0.19060572629226943	0.09143819968406242	0.0370247431358914	0.052614559900194716	4.009831551870776	0.08537627116843283	0.8014277749271834	0.13939427370773058	2.76864406779661
0.013161474986577767	0.1899908149673516	0.09185787926011384	0.03719231843757581	0.052846531851766146	4.033222203872739	0.08615401540779812	0.8028244601590389	0.14000918503264842	2.7352371650600875
0.013128878619680607	0.18939647264562753	0.09226263919823975	0.0373539050612695	0.053070247629035866	4.055471374641589	0.08690758101854634	0.803932254932732	0.14060352735437248	2.702943581357318
0.01309765873512253	0.18882187161251793	0.09265298410619707	0.03750970782346128	0.053285987133451104	4.076617010821399	0.0876375382807853	0.8047642157531057	0.1411781283874821	2.671712158808933
0.013067752083305835	0.1882662212920925	0.09302940343322888	0.03765992500928174	0.05349402158197301	4.096695583138584	0.08834445853662597	0.8053329183697412	0.14173377870790754	2.641494532199271
0.013039098685180238	0.1877287668213944	0.09339237129211081	0.03780474833471673	0.0536946134826192	4.115742156512011	0.08902891178004241	0.8056504727740781	0.14227123317860563	2.6122449727116224
0.01301164167600065	0.18720878761236612	0.09374234639314946	0.03794436302162551	0.05388801661164185	4.133790456819456	0.08969146459919773	0.8057285382758643	0.1427912123876339	2.583920237590157
0.01298532715195813	0.18670559590720961	0.09407977211069574	0.038078947830500344	0.05407447611890568	4.1508729342810655	0.09033267844293073	0.8055783385509259	0.1432944040927904	2.5564794263274715
0.012960104019829806	0.18621853535292357	0.09440507662076172	0.038208675198048755	0.05425422860946885	4.167020823709041	0.09095310816647838	0.8052106765464979	0.14378146464707645	2.529883843717001
0.012935923850897741	0.1857469795998376	0.09471867312629072	0.03833371133282172	0.05442750231805818	4.1822642017136875	0.09155330081582128	0.8046359491681864	0.1442530204001624	2.5040968699148083
0.012912740739880994	0.1852903309316111	0.0950209601260468	0.03845421638353668	0.05459451726256741	4.196632041006106	0.09213379463005955	0.8038641616892468	0.14470966906838892	2.479083837510804
0.012890511169593015	0.18484801893504554	0.09531232173958157	0.038570344577963156	0.054755485457816035	4.210152261978043	0.09269511822684849	0.8029049418383436	0.14515198106495447	2.454811915503899
0.012869193880813373	0.18441949921390513	0.09559312806540689	0.03868224440316584	0.05491061112150854	4.222851781420261	0.0932377899634377	0.8017675534991516	0.14558050078609489	2.43125
0.012848749747967375	0.18400425214615249	0.0958637355632303	0.03879005877528068	0.0550600909037453	4.234756558947518	0.09376231742478465	0.8004609100454555	0.14599574785384753	2.408368611399254
0.012829141661018234	0.18360178168998986	0.09612448745644847	0.03889392522107016	0.055204114120566465	4.245891640943896	0.09426919704165056	0.7989935872591903	0.14639821831001015	2.3861397978041095
0.012810334412870336	0.18321161423807072	0.09637571414802898	0.03899397606216258	0.05534286299267587	4.256281202221118	0.094758913815944	0.7973738358280655	0.1467883857619293	2.364537044358346
0.01279229459294846	0.18283329752230354	0.09661773364589805	0.03909033859488596	0.055476512892423696	4.2659485855113655	0.09523194114022933	0.7956095934178186	0.14716670247769648	2.3435351882160393
0.012774990486044493	0.18246639956640845	0.09685085198725202	0.039183135285547135	0.05560523257545072	4.274916338867859	0.09568874069918207	0.7937084963085186	0.14753360043359157	2.3231103388357948
0.01275839197644023	0.18211050768465487	0.09707536367667467	0.039272483926411327	0.055729184450038056	4.283206251193429	0.09612976242771598	0.7916778906180921	0.14788949231534515	2.303239803297657
0.012742470457895845	0.1817652275326191	0.0972915520956626	0.03935849785541882	0.05584852477457714	4.290839385874354	0.0965554445457266	0.7895248430936257	0.14823477246738093	2.2839020163462216
0.01272719874803717	0.18143018219661952	0.09749968993950477	0.03944128608980238	0.05596340393750683	4.297836112704572	0.09696621362317019	0.7872561515008415	0.1485698178033805	2.265076474872542
0.012712551007382203	0.18110501132947565	0.09770003962268033	0.039520953530252395	0.05607396665884389	4.304216138121948	0.09736248469851964	0.7848783546003721	0.14889498867052436	2.2467436765584545
0.012698502664149245	0.1807893703372078	0.09789285368191727	0.03959760111672216	0.056180352223846916	4.309998533963113	0.09774466143378276	0.7823977417433123	0.14921062966279225	2.2288850624192853
0.012685030342654747	0.1804829295976747	0.09807837518096997	0.039671325975971096	0.05628269472139244	4.315201764627523	0.09811313629023011	0.7798203620618686	0.1495170704023253	2.211482962993989
0.012672111795407033	0.18018537371849902	0.09825683808823799	0.03974222161591344	0.05638112322555283	4.31984371285853	0.09846829073410142	0.7771520332928774	0.149814626281501	2.1945205479452055
0.012659725839847048	0.17989640083886652	0.09842846765314626	0.039810378049750315	0.056475762025710294	4.323941704250419	0.09881049546125663	0.7743983502516665	0.1501035991611335	2.1779817788451994
0.012647852298748938	0.17961572196499395	0.0985934807706471	0.03987588194692714	0.05656673082739223	4.327512530483556	0.09914011063301723	0.7715646929552716	0.1503842780350061	2.161851364936973
0.012636471943797932	0.1793430603364552	0.09875208632927591	0.03993881678893719	0.05665414493367007	4.330572471417854	0.09945748612715098	0.7686562344260096	0.15065693966354482	2.146114721672789
0.012625566442772058	0.17907815082955886	0.09890448555030304	0.03999926299424778	0.05673811544148021	4.333137315976426	0.09976296179818935	0.7656779481497656	0.15092184917044116	2.1307579318448884
