PTEN	E23HP	PP2A	E23H	ERKP	PI3Ka	MEKP	Akt_PI_P_PP2A	MEKP_PP2A	Akt_PIP3	E3H	PI3K	Akt_PI_P	PIP3	Raf	E23HP_ShcP	E2_Per	RasGDP	PTENP	ShcP	PTEN_PI	PI3Ka_PI	E23HP_PI3Ka	PTEN_PTEN	E2	E23HP_Shc	Akt_PI_PP_PP2A	ShGS	MEKPP_PP2A	E23H_C	MEK	ERK	PTEN_PIP3	PTEN_bpV	E3H_C	E23HP_PI3K	Akt_PI_PP	Shc	PI2	E3	MEK_PP2A	PI3K_LY	E23HP_ShGS	Akt_PIP3_PP2A	GS	Per	ERKPP	PTENP_PTEN	PI3Ka_PIP3	MEKPP	E2Per	Akt	RasGTP	Rafa	HRG	Values[tPTEN]	Values[pAkt]	Values[tE3P]	Values[tERKP]	Values[tPTENP]
42.77980000000001	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	8.05772e-12	100.0	0.0	0.0	120.00000000000001	3.39885	0.0	5.0291400000000005e-08	0.0	0.0	0.9553370000000001	100.0	0.0	0.0	0.0	0.0	0.0	10.0	10.0	3.14554e-08	0.0	0.0	0.0	0.0	100.0	300.0	80.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.9553370000000001	0.0	0.0	0.0	100.0	0.0	0.0	3000.0000000000005	48.0893240817468	0.0	0.0	0.0	0.4472171052631579
39.8909520860971	9.727642260779449	3.1755209629987577	27.678021056784118	0.0003657152508197177	5.58366171407923	0.10825446684808668	1.9591234384447662	0.004148991535334363	0.0007737960813995139	7.552048108940125	174.53080012190054	0.0007777209431976781	0.00020899867596529858	99.68876709806119	0.4093513438955973	0.0	118.61481815104081	3.623706812138772	17.38111406958584	1.9916598903106595	1.3858841321136761	0.37211138277340744	0.9498208319031215	36.7026756225973	3.5477420529137627	2.0068760353857176	1.0615991982846846	0.00013046410501356856	0.6033943839228014	9.880436368649814	9.999634271268189	0.6944598082693594	0.0	7.550500154122673	16.77069244502715	9.700088825363128	73.41699725787404	278.04949765165486	1.6001273595349272	0.0004005271253989169	0.0	4.1831960774459	2.8537995804050156	94.75520472426962	0.0	1.3481000042303754e-08	0.949788910562328	1.3568502041062556	0.006629181736408108	0.0	83.4785606033766	1.3851818489591097	0.3112329019385991	2921.600127359538	48.100388339281324	0.1501853408806243	0.5386267009666964	3.6572873181976e-05	0.4768035279129963
35.93998845180965	16.681546841357395	0.9367515265879067	15.652693364164062	0.19134689048261727	8.814666585287302	1.3750659317646479	2.564328693583851	0.04523434991403157	0.0010137890340662437	5.035062307755933	160.3354539090477	0.0010190028321442038	0.0004593036782449704	97.22870555059926	0.4668312565318291	0.0	114.63752055586329	3.999007721954396	57.57012686133357	4.902138366746556	1.9085257464758292	0.5870129600876466	0.9444194861061955	31.13003009647278	3.0046606112584175	2.58503817829148	1.0503066231983111	0.02036415781147327	1.2261245116426966	7.328036692237648	9.804839162790712	1.3812934447595886	0.0	5.034135682566925	26.455307071870788	41.72600676419024	33.130786784815015	239.19357653704623	1.0608321061503365	0.010716565926712098	0.0	4.777287862862693	3.837566527884546	94.17240551393924	0.0	0.0038139467267072026	0.944365562132131	1.8990337272312974	1.2205823023455447	0.0	49.285027044183536	5.362479444136593	2.77129444940073	2921.060832106154	48.11121303350851	0.5151251938340408	0.7995791785225963	0.019516083720932446	0.5261852265729469
29.87703537294617	21.85858002662527	0.5571727192168205	10.476894065322256	1.763856854386375	10.923964886335538	1.9554418264451638	2.612063538156265	0.11400510548690136	0.0009319605852617995	3.71748057540115	151.5228952805623	0.0009372732289880289	0.0010216418185425295	94.53519989942502	0.24353930665263582	0.0	112.89951269432233	4.7352562453801195	84.9825702855185	9.11368198689992	2.0244397747210363	0.7273037568671624	0.9298381472302191	28.21170329142513	1.3055885791311954	2.6288578843084123	0.5128427292532654	0.125650816268845	1.7853062104115462	0.7260530874588408	7.8310608601536895	2.554975248571535	0.0	3.7170429953020845	32.77749946012268	71.22811739683854	10.3798342456535	203.89180650430842	0.7771797207222769	0.04297990563747307	0.0	2.5756248537908037	3.919270030925288	96.91153241695606	0.0	0.40508228545996844	0.9296864667443112	2.023896841391745	7.035869258702831	0.0	19.609821915957138	7.100487305677402	5.464800100574881	2920.777179720724	48.14047346777228	0.840329407610244	0.9152020920490729	0.21689391398463434	0.6230600322868578
21.98240902861021	24.68936292322088	0.47175812150985136	8.190602031496898	3.27574048186585	11.99008115257603	0.004741111879965384	2.5712165664893525	0.1595618775080232	0.0008083035168048066	3.0625919070330236	147.18497332133805	0.0008135223457158929	0.0020088005232197035	93.97604890818837	0.07934666392869846	0.0	113.97648234666084	6.273003284021576	95.95780109848775	14.407823374597541	2.027234448280785	0.7982072240796297	0.9062326961174857	26.760852547762358	0.37758135010042465	2.5873410192853217	0.16278537360198786	0.2646747599819765	2.2108868817088654	0.003940396332561944	4.221830546447196	3.712050337383563	0.0	3.062457616583627	35.97268579307669	82.78374488810526	2.563429181022154	186.02108109458212	0.6358030241460638	0.0863879892305336	0.0	0.8590563328588792	3.85905966599494	98.97815829353942	0.0	2.5024289716869763	0.9061233324494677	2.0268180606494637	9.48069386506698	0.0	8.197016034262642	6.023517653339128	6.023951091811456	2920.6358030241477	48.18764205317984	0.9664078680903917	0.9657883121117723	0.5778169453552826	0.8253951689502073
18.505953981658127	25.867370625419316	0.4515350179617572	7.1343992723233365	3.1229838658718463	12.413868740450837	0.008100790907524996	2.530159946619519	0.21575891060241575	0.0007715545675831872	2.7400538933622096	145.42470926249345	0.000776686547898754	0.0025808086547857378	95.11154934793221	0.019861506612661225	0.0	116.38208832882866	7.386462161092397	99.06768292982557	16.49446976105057	2.0465209428730025	0.8263882955015451	0.8981609495912745	26.04634387544249	0.08887597882628724	2.546195929734213	0.0403110302450968	0.32587881605193475	2.470432623081251	0.007357173741701082	2.0678365174707154	4.020512039391637	0.0	2.740079118138501	37.24262134928325	85.12170386963567	0.5663501245376039	181.39334101091268	0.566210863942152	0.13339525666202592	0.0	0.21691842995276914	3.797076122368132	99.74277053980236	0.0	4.809179616657459	0.8981391196857562	2.04589140939856	9.309509052034441	0.0	6.0033158905269985	3.617911671171234	4.888450652067636	2920.5662108639435	48.20369801246976	0.9911960047531571	0.9886467105476278	0.7932163482529304	0.9719029159332102
17.534946487802156	26.330515564337446	0.442695605873598	6.621828285866845	2.406292334158024	12.576849270171993	0.01644771471669953	2.4990279388712096	0.26146478737472745	0.0007576235454669372	2.5782338615478935	144.7342975010979	0.0007626910883658579	0.0027755171740819354	97.1327541032842	0.004443164243737109	0.0	119.11076237753892	7.778670870689117	99.79757260800177	17.003654008474946	2.060494454399309	0.8372252010183809	0.8961954361352845	25.687920678621648	0.019414238048670058	2.5150878008069277	0.008969908747205432	0.34937016152439193	2.6061188753876503	0.016041664548550005	1.0319619403801217	4.097960684324886	0.0	2.578339464335017	37.7309713751804	85.76812927106336	0.12095878043789832	180.24132939842934	0.531347352739091	0.18249521010552328	0.0	0.04864130052066905	3.7498584954436223	99.94238879073231	0.0	6.561745725461877	0.8961875790925515	2.0601621981327694	9.174180461730147	0.0	5.466376179181003	0.889237622460965	2.867245896715686	2920.5313473527403	48.20761506651893	0.9976154692508776	0.9995570898976815	0.89680380596199	1.0235093250906733
17.216196319849033	26.52611476355957	0.43760974604746444	6.364513154413192	1.758094978792906	12.645069015560034	0.037524481847089224	2.477650975082067	0.2911983115271725	0.0007498712751635039	2.495589121049452	144.44327767355173	0.0007548947568962712	0.0028453811122273642	98.96385821487516	0.0009790222936497718	0.0	119.99958426129265	7.915537291031593	99.95528312929187	17.161744007499323	2.0673263030097284	0.841761499165693	0.8953780849143445	25.504884894671886	0.004295059838118196	2.49376719528546	0.0019691154571124954	0.35637453080313236	2.671971931218917	0.04398484298432646	0.5623455359136065	4.1250154250648015	0.0	2.4957355746318757	37.93539468130703	86.03605031888429	0.026751527960111165	179.8495813702085	0.5135601989909112	0.22605572908539856	0.0	0.010722145159241182	3.717343512169309	99.98730873938382	0.0	7.679559485293504	0.8953744342367105	2.0671708274065557	9.044862103752914	0.0	5.273683232546812	0.00041573870708260896	1.0361417851245802	2920.513560198993	48.2092455625958	1.0000903668572387	1.004911802635743	0.943765446408641	1.04151806460942
17.088764623611056	26.613598303498016	0.4346101563614004	6.232776446678077	1.3449646811694176	12.675478385275554	0.07242498052913279	2.4642029970141826	0.30814942954121716	0.0007452706405885155	2.4528983027640106	144.3133757858974	0.0007502664323487436	0.0028744083222017732	99.65619039056787	0.0002433512001577586	0.0	119.99989841682958	7.971145817582185	99.98824275297473	17.223778230281667	2.07045612422788	0.8437836123698899	0.8949905393384725	25.410342419809684	0.0011267235866514907	2.4803836732396105	0.00048661172267704155	0.35578462535919453	2.703008090928472	0.10800446211600992	0.34669889688676514	4.136350738969716	0.0	2.453065720958401	38.026519185730436	86.17016983041847	0.007237157696976804	179.68307950447056	0.504378396087632	0.2600469872469876	0.0	0.0026634028189404906	3.6968221312374108	99.99684998545852	0.0	8.308336421943837	0.8949887963126446	2.070386906499597	8.895589515207494	0.0	5.18692583101735	0.00010158317013400421	0.34380960943186384	2920.5043783960887	48.21001874609574	1.0012693051330177	1.007506685833909	0.9653301103113254	1.0488349759976558
17.03230996825599	26.651953228063608	0.43299024758142524	6.164385703748771	1.122505241818681	12.6888021585733	0.10971426691692433	2.4567347442574694	0.31636755798334437	0.0007427335893497897	2.4306323569500967	144.25654653275325	0.0007477140043006663	0.002887454289410117	99.88710331626685	9.067474289439512e-05	0.0	119.99996328568295	7.9959573117177705	99.99503667680627	17.251057949451276	2.07178395213867	0.8446695076155845	0.8948085501093048	25.3610359781677	0.00047297035897788856	2.472978912007562	0.00017934852688728263	0.3515169806841389	2.7173863645669427	0.215626263331514	0.24492126770437783	4.141440230779789	0.0	2.430810565521429	38.06644096151766	86.23823544557278	0.003229715068969524	179.606271630958	0.49959305569653345	0.2840491301830272	0.0	0.0009906144961203095	3.6853624273030356	99.99883003697711	0.0	8.632573490476963	0.8948077606617114	2.0717568874023495	8.722725800901086	0.0	5.145198023265376	3.671431674849085e-05	0.11289668373287778	2920.499593055699	48.210381770975836	1.0018538111631003	1.008686430104536	0.9755078732295643	1.052099646278654
