Xa	VII	IXa	IIa	Pg	VIIa_TF	VK	FDP	XF	XII	XI	X	Va	VIIIa	VIIa	ATIII_Heparin	Fg	II	IX	XIII	APC	Pk	TFPI	VII_TF	V	VIII	Tmod	PS	PC	Va_Xa	Xa_TFPI	P	XIa	XIIa	F	TF	VKO	TAT	K	XIIIa	Xa_ATIII_Heparin	IXa_VIIIa	IXa_ATIII_Heparin	IIa_Tmod	IIa_ATIII_Heparin	APC_PS	VIIa_TF_Xa_TFPI	D	CA	VKH2	VK_p	Values[Integral_Fibrin]	C_warf	A_warf	DP
0.0	10.0	0.0	0.0	2154.3	0.0	1.0	0.0	0.0	375.0	10.373400000000002	174.3	0.0	0.0	0.0	0.0	8945.5	1394.4	89.6	70.3	0.0	450.0	2.5	0.0	26.7	0.7	50.0	300.0	60.0	0.0	0.0	0.0	4.5288	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0
5.1862717589445776e-05	3.255883462176925	2.4850389960280773e-05	1.4471464874429862e-05	450.4847529324047	-8.908859124929184e-30	0.4352682416246821	115.25336159099176	572.8425286776358	127.98207178451695	4.373088180203727	52.96248943492788	0.0030660038613398582	0.002027907396629346	2.307269756933701e-06	0.0	51.25749747316231	381.65320089334	26.86426248384284	6.474325065045149	4.387861596678624e-06	164.6311726497857	2.4999690244095727	0.0	0.38691470019291646	8.680909289735343e-07	4.175345449386548	86.91328940135436	5.8859268467003325	1.3565169263947565e-07	3.097215516824805e-05	0.4448466057025913	9.916065385790684e-06	0.0	34.0747358127368	0.0	0.03341779830409391	57.926714321817705	0.0	9.379898728674556	0.0	6.395754487528484e-07	0.0	1.9241198365012256e-05	0.0	0.00010618897754394527	2.2524701679462294e-34	504.2852261106759	0.0	0.034461324537024246	0.022695558390726404	418.2003096506686	0.0	0.0	619.5385877016678
4.848057800221835e-11	3.2918812229380485	2.4649704886693838e-11	5.299311024795541e-12	531.1555164891113	-2.9106386762610125e-32	0.5118591793363271	9.56673096685475	570.4166037098297	130.9285725605222	6.868904895819354	53.12827213348985	7.446347230232391e-09	0.0002500622563754547	3.762724564257182e-12	0.0	310.988681595482	382.8112620622364	27.01123959291391	6.703641443892184	3.5922242776651657e-12	178.54877458921177	2.4999999999474043	0.0	1.4922944866152312	0.00914822737816967	6.410232386257717	87.24451511394652	6.644254908934148	4.1922616545570735e-16	5.259705562892069e-11	0.02943345926215754	7.432241424432237e-12	0.0	1.97099098673916	0.0	0.033896692874066825	47.42643550270248	0.0	4.704755393250221	0.0	3.6408493954026e-13	0.0	1.3897029259623911e-11	0.0	1.0936112796365396e-10	3.5830451491911997e-42	489.32050503502796	0.0	0.03715692801904144	0.050581977617073746	428.81157149552365	0.0	0.0	498.88723600188274
2.2111982349295085e-19	3.3594950716687713	1.6707935299628043e-18	2.3702555073784127e-20	610.0888107015104	8.622155969828457e-32	0.5695229245430579	5.917917808613997	543.6494447975434	133.83992662921872	9.127217178765454	53.389063930810664	2.2179772685641403e-16	3.0784907179806594e-11	1.0880084108773918e-19	0.0	577.7286199766943	384.394692550495	27.234695967669364	6.932176724357009	9.730540232407636e-20	191.7876070724825	2.4999999999999996	0.0	2.5532517690049246	0.047914852900831174	8.536130438656286	87.7249664383666	7.457862763829706	8.65211641298507e-25	1.0165286275551296e-18	0.00520256481289983	1.7689522444751283e-19	0.0	0.3188781959206715	0.0	0.03492279275923867	38.82948125494878	0.0	2.359792716074161	0.0	9.261026088497181e-22	0.0	3.302623866697678e-19	0.0	8.110743698780295e-18	3.3151049888221393e-50	469.7329624826303	0.0	0.04065479712506805	0.08236642814433554	429.65483821852825	0.0	0.0	475.6508802912443
6.8407661581937945e-28	3.461150361180767	1.56052195811299e-26	-2.6978145168493215e-28	685.3427153120725	1.0131161863649524e-30	0.6130886798510157	7.55293337244764	517.2142471862038	136.7165532306233	11.170622633987257	53.75975023328983	1.2266959601877842e-24	2.28714934002191e-19	1.0066055617383881e-27	0.0	839.1259957919959	386.47347202618994	27.546121793917447	7.159890756959533	5.546266998134558e-28	204.38077407660535	2.4999999999999996	0.0	3.5695548364489	0.084659885212726	10.558347219590358	88.37841365817388	8.339615628988236	-8.502942386292437e-30	4.892912922261274e-27	0.0019492970871579267	8.779987952827709e-28	0.0	0.1097406073783828	0.0	0.03649184232079577	31.790890429491693	0.0	1.1836155543525886	0.0	1.9383436215617097e-30	0.0	1.6495981416109816e-27	0.0	8.235283043461883e-26	5.94887357038168e-56	450.3666486183386	0.0	0.04445893451834585	0.11708466900329141	429.84153055624995	0.0	0.0	457.9195819907863
-4.439236997181275e-30	3.5945304153857447	-2.905052945179807e-29	3.112938677954041e-29	756.9566073203464	-1.685926640092946e-30	0.6461714608966205	9.721031366898043	491.98264627961686	139.55886660393736	13.019572350090712	54.24266663089238	2.55009651113574e-26	6.5965338418450026e-21	5.129248551167046e-34	0.0	1093.0343701718325	389.0618699010818	27.946533857211218	7.386786492862513	1.2509022988072086e-29	216.35976507857853	2.4999999999999996	0.0	4.543083120513546	0.11933433302523572	12.481939324333972	89.20881068697507	9.29020896647779	9.18615883193289e-31	-5.680627125116328e-32	0.001159878285213906	1.4848300696774768e-29	0.0	0.06017774700360495	0.0	0.03852021704486954	26.02817966235858	0.0	0.5936732370892583	0.0	5.089284404448651e-39	0.0	2.580868952710694e-29	0.0	4.475882485602618e-29	1.2852801022879748e-61	431.5526717270382	0.0	0.048259513903646134	0.15401910789476694	429.9216753224733	0.0	0.0	441.27370309393626
-9.085442820820905e-29	3.7548544746959815	-8.28864871357699e-28	1.1942444428117522e-29	825.0865184736152	-8.203840214544977e-30	0.6714644422575909	11.950669406862273	467.9697333609651	142.36727604719812	14.692571237288021	54.83257789880745	-2.5079940360333432e-26	-7.520772475415548e-21	-3.0070877142970305e-30	0.0	1339.1370640872922	392.14040521921635	28.430721259367417	7.612866872637853	2.322952644393704e-26	227.75453379548458	2.5	0.0	5.475636952371475	0.15205487388090982	14.311716735103333	90.2081580336665	10.3032283926466	-2.291489656761207e-31	-9.632590060050696e-30	0.000893188129445819	-1.2039388354453405e-29	0.0	0.042914065360700616	0.0	0.04089242334663689	21.310071136217847	0.0	0.2977722887164828	0.0	1.9509399784846233e-43	0.0	-2.395380094514189e-29	0.0	-2.3165349749090002e-26	-2.3845151399466103e-59	413.340714452829	0.0	0.0518733869878159	0.19263635699147885	429.97193814670203	0.0	0.0	425.2913838596913
-2.0904146497456034e-28	3.936331992571882	-1.8613603491199467e-27	-4.290754810710074e-29	889.8968988811789	-1.3520030393080926e-29	0.6909656198953179	14.154697351708881	445.126232904053	145.14218597621831	16.206363230756537	55.52005684533639	-2.76679203956574e-26	-1.0523725289418909e-20	-5.356595889852556e-30	0.0	1577.494200594933	395.6706608698643	28.99009427755323	7.8381348262904424	-6.119419468121439e-25	238.5935730843861	2.5	0.0	6.3689408897588455	0.18293161053947027	16.052254848513872	91.36182036155633	11.368545926963153	1.1347686405820402e-32	-2.153435985029882e-29	0.0007867087762405699	-6.463058582655601e-30	0.0	0.03521031863297997	0.0	0.043488715465819304	17.447210589516494	0.0	0.14935545428595665	0.0	-6.329721077829147e-45	0.0	-1.7930363170876663e-29	0.0	6.08796822188118e-25	-2.2755975856972756e-58	395.7409896943282	0.0	0.05520196059402973	0.23253997936529025	430.0105539513764	0.0	0.0	409.89568704603715
7.701164531272045e-29	4.133052846467786	7.722571636552378e-28	7.402784791920261e-30	951.5477771162035	-1.9266816655789397e-30	0.706152005595202	16.308593106817373	423.39703824426397	147.883995982823	17.576098869570004	56.29370068571871	1.1008167997058188e-26	3.2000624918657522e-21	5.024127728499286e-30	0.0	1808.27086382962	399.60503098023463	29.614544233227694	8.062593273296118	4.7091001467860575e-27	248.90398618930817	2.5	0.0	7.224646906173923	0.21206844146434078	17.70790591645494	92.65201666651376	12.474514293363121	2.6220365960551843e-32	2.3515634570728516e-29	0.0007405371194533298	5.462835550801681e-30	0.0	0.031066272536361964	0.0	0.04619989984073994	14.284567865085473	0.0	0.0749131218446631	0.0	-3.537804269511539e-46	0.0	1.0734628447690153e-29	0.0	-4.631479315491526e-27	-1.2144172315957204e-58	378.7530432899046	0.0	0.05820170698453373	0.2734349621594305	430.0435096087755	0.0	0.0	395.0616363967221
-1.4608619461178614e-28	4.339498785678514	-1.3031391152870089e-27	-9.324348736439036e-30	1010.1925050288772	-2.5296428875275897e-29	0.7181124257786681	18.40342140463078	402.7282742645675	150.59310089239077	18.815486928385695	57.14154079418199	-1.2599898362684156e-26	-3.7526730896785004e-21	-3.253553926508597e-30	0.0	2031.6695858918993	403.89294758461574	30.29361858358969	8.28624512263949	-5.963785135303707e-30	258.7115545134678	2.5	0.0	8.044337445846809	0.23956341043506954	19.282809928986506	94.06004211978473	13.609333000421302	8.834661415721851e-33	-7.646062230600411e-30	0.0007190964801370316	-5.8941020075148886e-30	0.0	0.028444220174717216	0.0	0.04893412390710322	11.695215005601076	0.0	0.0375746293248014	0.0	1.1738532964589236e-47	0.0	-1.195031879085584e-29	0.0	-1.4583299982063707e-29	7.855073866355575e-59	362.37171796924196	0.0	0.06086378278314709	0.315101166567529	430.07318202130136	0.0	0.0	380.77513937387283
4.336576307536196e-29	4.5508061896388545	3.787057329560668e-28	3.0226455638286974e-30	1065.9773910543922	6.070398947509818e-30	0.7276480119196115	20.43562243831301	383.0683761832119	153.2698908207102	19.936931619468897	58.05190080073903	-7.467180800793627e-27	-2.2987711441107152e-21	1.656207954428748e-30	0.0	2247.9079226979375	408.48469534956047	31.017228905806434	8.509093272851658	-3.3013121118299607e-29	268.0408020862095	2.5	0.0	8.82952835012967	0.2655090364590738	20.78090496647077	95.56762219939804	14.761852801019955	-1.2341334621034174e-32	-6.9315663929303e-30	0.0007076200785048793	-3.062244852003778e-30	0.0	0.026535937033560233	0.0	0.05161885169481786	9.575232188980586	0.0	0.01884653500035057	0.0	-9.422796731760806e-47	0.0	-6.637158397964769e-30	0.0	7.594651990165088e-30	-5.1392936062348875e-58	346.5890497960508	0.0	0.06320015485323803	0.3573735965954779	430.1006314162726	0.0	0.0	367.02467223436383
-2.492569255927888e-31	4.762870287230988	-4.7130747888214985e-29	1.1814961312673437e-29	1119.041796614126	7.164132422889264e-31	0.7353477170151459	22.404066303686943	364.36820781660685	155.91475123015633	20.951656738218418	59.01388393569777	-5.1253897289453876e-27	-1.2824179384377776e-21	-1.7183247893354864e-30	0.0	2457.208702109448	413.33360184591356	31.776045980767808	8.731140612047765	1.0228917319447192e-28	276.9150568858533	2.5	0.0	9.581671660719246	0.28999262509283985	22.2059370468243	97.15768341480039	15.922006762479244	3.313513755195407e-35	-6.307234816875288e-30	0.0006995106309057231	-3.8988386942432e-30	0.0	0.024990389077596115	0.0	0.05420012238309702	7.839537061030327	0.0	0.009452971049024027	0.0	9.90445865571567e-46	0.0	-6.493956268394024e-30	0.0	-1.6077655568486648e-28	-6.365636221184988e-59	331.3951162687698	0.0	0.06523432819366877	0.40012781030041394	430.12637287111636	0.0	0.0	353.7991825724568
