PI3KCA	D_SOS	Raf	Ras_active	Mek_active	ERK	AKT_active	P90RskInactive	IGFR_active	EGFR_active	A_SOS	AKT	P90Rsk_Active	Mek	Ras	Raf_active	ERK_active	PI3KCA_active
0.30800165893794945	119334.06181818245	119996.26001290856	131.0742051791243	130.63351581900085	593825.4733885132	48867.76467019114	118029.58381463202	580.9192296589546	5809.192296589529	665.938181817711	551132.2353298094	1970.416185367596	599869.3664841797	119868.92579482084	3.7399870915326083	6174.526611487437	119999.69199834066
0.3205710531057243	119349.18152127886	119996.40938440041	128.09689709873058	123.5309190288959	595047.4423686686	51719.68356617253	118023.61696758354	569.4162582100896	5694.16258210088	650.8184787213165	548280.316433828	1976.3830324160454	599876.4690809697	119871.9031029012	3.5906155997180864	4952.557631332219	119999.67942894647
0.3336533837183413	119362.96909210349	119996.5457638364	125.38225515818812	117.67992841345398	595968.590119152	54548.666959807924	118020.71745139654	558.141060856827	5581.410608568254	637.0309078966743	545451.3330401926	1979.2825486030317	599882.3200715849	119874.61774484171	3.454236163726662	4031.40988084872	119999.66634661584
0.34726958173912115	119375.73886226327	119996.67158330376	122.86827256000936	112.6554659978817	596664.6784159594	57354.85853927191	118020.124379218	547.0891273698865	5470.891273698851	624.2611377369219	542645.1414607285	1979.8756207815682	599887.3445340001	119877.13172743988	3.3284166963880377	3335.3215840415023	119999.65273041783
0.3614414321514787	119387.71693266819	119996.78863011599	120.5103500407673	108.20541313431404	597192.6522036997	60138.401535998186	118021.26900384818	536.2560368285131	5362.56036828512	612.2830673320327	539861.598464002	1978.7309961513947	599891.7945868636	119879.48964995913	3.2113698841686533	2807.3477963013233	119999.63855856744
0.3761916087971499	119399.06722582069	119996.8982399172	118.2761550072567	104.1755942906623	597595.1423324104	62899.43872326667	118023.72664138293	525.6374558520469	5256.374558520457	600.9327741795378	537100.5612767335	1976.2733586166269	599895.8244057074	119881.72384499267	3.1017600829636565	2404.857667590454	119999.62380839077
0.3915437106348017	119409.90944571505	119997.00142798654	116.1420779187499	100.46842037358192	597903.9756383839	65638.11241476124	118027.18027687706	515.2291368665168	5152.291368665155	590.0905542851742	534361.887585239	1972.8197231224854	599899.5315796245	119883.85792208117	2.9985720135903073	2096.0243616173175	119999.60845628894
0.4075222994773221	119420.3316237433	119997.09897975878	114.09075708095786	97.01977023697685	598142.8684618394	68354.56446310031	118031.39318740583	505.02691640554576	5050.269164055443	579.6683762569003	531645.4355368996	1968.606812593686	599902.9802297612	119885.909242919	2.901020241382277	1857.131538162462	119999.5924777001
0.42415293926746034	119430.39897425183	119997.19151394529	112.10933160325018	93.78584738565326	598329.4717989656	71048.93625834049	118036.18843900762	495.02671344491756	4950.26713444916	569.6010257483719	528951.0637416593	1963.8115609918784	599906.2141526126	119887.89066839674	2.8084860548890394	1670.5282010362946	119999.57584706035
0.4414622369549567	119440.16019604473	119997.27952697953	110.18819830281326	90.73555769822597	598476.912904776	73721.36872645584	118041.43357914205	485.22452777011154	4852.245277701098	559.8398039554479	526278.6312735438	1958.5664208574156	599909.2644422996	119889.81180169719	2.720473020633175	1523.0870952259847	119999.55853776266
0.4594778850401124	119449.65198495163	119997.36342457958	108.3201215351412	87.84598777467055	598594.9514416121	76372.00232779303	118047.02923306603	475.6164383761602	4756.164383761585	550.3480150485188	523627.99767220666	1952.97076693341	599912.1540122236	119891.67987846486	2.6365754206290997	1405.048558389804	119999.54052211458
0.47822870585171456	119458.90228135868	119997.443544337	106.49959259416144	85.09965521092353	598690.8434567552	79000.97705550457	118052.90062141398	466.19860189919655	4661.986018991951	541.0977186414462	520999.0229444951	1947.0993785854391	599914.9003447877	119893.50040740582	2.5564556631965796	1309.1565432466803	119999.52177129377
0.4977446976310103	119467.93261626908	119997.52017200556	104.72236690470996	82.48279217650419	598769.9853818314	81608.43243396014	118058.99125730508	456.96725107906536	4569.672510790639	532.067383731032	518391.5675660394	1941.0087426943044	599917.5172078223	119895.27763309529	2.4798279946192734	1230.0146181706189	119999.50225530201
0.5180570824916026	119476.75981230129	119997.59355333363	102.9851285731607	79.98424529520403	598836.3931843919	84194.50751713864	118065.25826626785	447.9186932523356	4479.186932523342	523.2401876988401	515805.49248286086	1934.7417337315305	599920.0157547035	119897.01487142681	2.406446666532732	1163.6068156102046	119999.48194291713
0.5391983563379265	119485.39721895612	119997.66390272831	101.28524665594637	77.59475205889042	598893.0584107967	86759.34088700113	118071.66891254883	439.049308875235	4390.493088752337	514.6027810440189	513240.65911299846	1928.3310874505294	599922.4052479398	119898.71475334403	2.336097271813107	1106.941589205283	119999.4608016433
0.5612023408157715	119493.85561289548	119997.7314096524	99.62059762099139	75.30645310134268	598942.2124992462	89303.07065184679	118078.19802139634	430.3555500757534	4303.555500757521	506.1443871046262	510696.92934815283	1921.801978603015	599924.6935468974	119900.379402379	2.268590347735749	1057.7875007555092	119999.43879765883
0.5841042373813401	119502.1438547944	119997.79624339129	97.98943577986148	73.11255585260808	598985.5228676425	91825.83444465275	118084.82606621932	421.83393923445266	4218.339392344515	497.85614520571517	508174.1655553468	1915.1739337800377	599926.8874441461	119902.01056422014	2.2037566088844347	1014.47713235929	119999.41589576226
0.6079406835738024	119510.26936976079	119997.85855664194	96.39029852895679	71.00709764327571	599024.238321977	94327.76942139896	118091.5377488698	413.4810675933729	4134.8106759337215	489.7306302393092	505672.23057860055	1908.4622511295624	599928.9929023554	119903.60970147102	2.141443358259803	975.761678024614	119999.39205931607
0.6327498115812707	119518.23849942327	119997.9184882455	94.82193690422633	68.98477556021687	599059.2968509747	96809.01225937963	118098.32094555836	405.2935938924851	4052.9359389248425	481.76150057680405	503190.9877406199	1901.679054441013	599931.0152244385	119905.17806309575	2.0815117547264363	940.7031490268749	119999.36725018808
0.6585713091934572	119526.05676055848	119997.97616529369	93.28326457077924	67.04082197766928	599091.4055241985	99269.69915550215	118105.16592380531	397.26824303314095	3972.682430331402	473.9432394415923	500730.3008444974	1894.8340761940444	599932.9591780212	119906.71673542917	2.023834706574612	908.5944758032335	119999.34142869044
0.6854464832380309	119533.72903556954	119998.03170477442	91.77332025658151	65.17091188562276	599121.0997105205	101709.9658245756	118112.06476028867	389.4018047679906	3894.0180476799	466.27096443053586	498290.0341754239	1887.9352397106877	599934.8290881133	119908.2266797434	1.9682952258729063	878.9002894812428	119999.31455351641
0.7134183256031628	119541.25971315008	119998.08521487586	90.29124000089185	63.37109269898311	599148.7869715873	104129.94749758861	118119.0109076101	381.6911324168407	3816.9113241684026	458.7402868500062	495870.05250241084	1880.9890923892274	599936.6289072998	119909.70875999906	1.9147851244280347	851.2130284145424	119999.28658167404
0.7425315819467873	119548.6527926698	119998.13679603515	88.83623658372761	61.6377301837653	599174.7796018879	106529.77891997926	118125.99887145762	374.13314160794073	3741.3314160794043	451.34720733025506	493470.2210800201	1874.0011285417454	599938.362269815	119911.16376341623	1.8632039651518626	825.2203981139878	119999.2574684177
0.7728328232099856	119555.91196178365	119998.18654179419	87.40758420764698	59.967466090390666	599199.3187590169	108909.59434989744	118133.02396962752	366.72480904419245	3667.2480904419217	444.0880382163755	491090.40565010207	1866.9760303718417	599940.0325339086	119912.59241579233	1.8134582060959845	800.6812409848851	119999.22716717643
0.8043705200402741	119563.04065459514	119998.23453950895	86.00460703109836	58.35718439889896	599222.5923642407	111269.52755646103	118140.08215177697	359.4631712937914	3594.631712937912	436.95934540487485	488730.4724435384	1859.9178482224115	599941.6428156001	119913.99539296889	1.765460491349565	777.4076357613482	119999.1956294796
0.837195120248134	119570.04209544606	119998.28087094505	84.62667053502501	56.80398397735149	599244.7483895862	113609.71181800742	118147.16986424112	352.34532360481427	3523.4532360481417	429.957904553967	486390.2881819921	1852.8301357582834	599943.1960160219	119915.37332946497	1.7191290552628309	755.2516104157388	119999.16280487938
0.8713591294185349	119576.91933214397	119998.32561278522	83.2731749707414	55.30515607828589	599265.9047272144	115930.27992034097	118154.28394832341	345.36841874327934	3453.684187432794	423.08066785605433	484069.7200796585	1845.716051675999	599944.6948439211	119916.72682502925	1.6743872150812404	734.0952727873581	119999.12864087021
0.9069171948058252	119583.67526139904	119998.36883706681	81.94355034492483	53.85816553233015	599286.1565269752	118231.36415497835	118161.421563466	338.52966585421603	3385.2966585421605	416.3247386010119	481768.6358450211	1838.5784365333996	599946.1418344672	119918.05644965507	1.6311629335377755	713.8434730266307	119999.09308280483
0.9439261926455763	119590.3126484964	119998.41061156275	80.6372525419875	52.46063480556666	599305.5816582494	120513.09631739215	118168.58012893178	331.8263293452834	3318.263293452833	409.68735150365256	479486.9036826072	1831.4198710676483	599947.5393651943	119919.36274745797	1.5893884375553953	694.4183417524985	119999.05607380698
0.9824453190223364	119596.83414267567	119998.45100011774	79.35376029029035	51.110330307564944	599324.2447811041	122775.60770525462	118175.7572792848	325.25572779249933	3252.5572779249924	403.165857324368	477224.3922947447	1824.2427207146454	599948.8896696925	119920.64623970965	1.548999882573684	675.7552188976604	119999.0175546806
1.02253618443733	119603.24228934688	119998.49006294583	78.09257276079285	49.80515049232578	599342.200386825	125019.02911668218	118182.9508301657	318.81523286763326	3188.1523286763318	396.7577106531865	474980.97088331723	1817.0491698337203	599950.1948495075	119921.90742723913	1.509937054486037	657.7996131766414	119998.97746381519
1.0642629122273783	119609.53953986282	119998.52785689733	76.85320763272595	48.54311541009957	599359.4950734709	127243.49084848209	118190.1587517721	312.50226828684066	3125.022682868407	390.46046013723605	472756.50915151724	1809.8412482273088	599951.4568845901	119923.14679236717	1.4721431030087855	640.5049265308819	119998.9357370874
1.1076922409904562	119615.72825953485	119998.56443569869	75.63519952116896	47.32235744878552	599376.1692537945	129449.12269440255	118197.37914811529	306.3143087801169	3063.143087801169	384.27174046519997	470550.8773055968	1802.620851884123	599952.6776425513	119924.36480047872	1.435564301653851	623.830746207199	119998.89230775864
1.1528936311808657	119621.81073424713	119998.59985016986	74.43809867127979	46.141113065010856	599392.2584414835	131636.0539433869	118204.61024062302	300.2488790811508	3002.488790811506	378.1892657529055	468363.9460566125	1795.3897593764057	599953.858886935	119925.5619013286	1.4001498304645943	607.7415585182488	119998.84710636846
1.1999393760446515	119627.78917603	119998.63414842184	73.26146986045539	44.99771534992194	599407.7942235788	133804.4133778334	118211.85035502711	294.3035529371887	2943.0355293718853	372.21082397003204	466195.5866221659	1788.1496449723043	599955.00228465	119926.73853013944	1.36585157848268	592.2057764228616	119998.80006062359
1.2489047170691239	119633.66572781677	119998.66737603696	72.10489146441425	43.8905873068244	599422.8049994035	135954.32927186138	118219.097910742	288.4759521385028	2884.759521385026	366.3342721832754	464045.67072813795	1780.9020892574183	599956.1094126932	119927.8951085355	1.332623963371458	577.1950005981151	119998.75109528255
1.2998679641311177	119639.4424675702	119998.69957623395	70.96795463745707	42.81823574266788	599437.3165453286	138085.92938958525	118226.35141214404	282.76374556707157	2827.6374556707124	360.55753242985435	461914.0706104141	1773.648587855369	599957.1817642571	119929.03204536244	1.300423766347786	562.6834546729756	119998.70013203552
1.3529106205364796	119645.12141189734	119998.7307900199	69.85026261148896	41.779245695634025	599451.3524492788	140199.3409833969	118233.60944131255	277.16464826410373	2771.6464826410343	354.8785881027019	459800.6590166025	1766.3905586868555	599958.2207543043	119930.14973738842	1.269209980400522	548.6475507228139	119998.64708937911
1.4081175131443793	119650.70451926818	119998.76105632966	68.75143005118701	40.772275332986354	599464.9344477936	142294.69079225775	118240.87065190065	271.6764205160198	2716.7642051601956	349.2954807318851	457705.3092077418	1759.1293480987667	599959.2277246668	119931.24856994872	1.2389436706490813	535.0655522080441	119998.59188248651
1.465576927795333	119656.19369289881	119998.79041215478	67.67108249813816	39.79605126816062	599478.0826897372	144372.10503998454	118248.13376389166	266.29686695994326	2662.9686695994287	343.80630710124996	455627.8949600151	1751.8662361077493	599960.2039487317	119932.32891750176	1.2095878455284308	521.9173102642475	119998.53442307183
1.5253807501876895	119661.59078337981	119998.81889266275	66.60885584276363	38.849364239486285	599490.815945	146431.70943363925	118255.39755904193	261.02383569927724	2610.2383569927697	338.40921662026784	453568.2905663604	1744.6024409575261	599961.1506357604	119933.39114415713	1.181107337561023	509.1840550012206	119998.47461924943
1.5876246126806883	119666.89759104825	119998.8465313071	65.5643958635211	37.93106514696457	599503.1517709901	148473.62916172494	118262.66087690063	255.85521745361555	2558.5521745361534	333.10240895183546	451526.37083827466	1737.3391230988286	599962.0689348528	119934.43560413638	1.1534686932269056	496.8482290109822	119998.41237538695
1.652408046731317	119672.11586819997	119998.87335992976	64.53735779015639	37.0400613607525	599515.1066478078	150497.98889263725	118269.92261125284	250.78894470600727	2507.8894470600703	327.88413180011315	449502.01110736234	1730.07738874661	599962.9599386393	119935.46264220972	1.1266400705570512	484.89335219337903	119998.3475919529
1.719834641810028	119677.24732111378	119998.899408856	63.52740590540975	36.17531332601976	599526.6960885797	152504.91277297796	118277.1817069507	245.82299088110628	2458.2299088110603	322.75267888629816	447495.08722702164	1722.8182930487776	599963.8246866739	119936.47259409448	1.1005911443102099	473.3039114213756	119998.28016535782
1.790012210787757	119682.29361195017	119998.92470698281	62.53421317144625	35.33583138949302	599537.9347317982	154494.52442592382	118284.43715702252	240.95536952996997	2409.5536952996977	317.7063880498831	445505.4755740757	1715.562842976904	599964.6641686106	119937.46578682843	1.0752930174753064	462.0652682027607	119998.20998778885
1.863052961773626	119687.25636050513	119998.94928186083	61.55746088473561	34.520672884107576	599548.8364180988	156466.94694962146	118291.68800006689	236.1841335391602	2361.8413353916008	312.7436394949564	443533.0530503781	1708.3119999325636	599965.4793271158	119938.44253911513	1.0507181394801974	451.16358190212	119998.13694703788
1.9390736772046078	119692.13714586431	119998.97315977092	60.596838350600265	33.72893939492796	599559.4142563334	158422.30291558814	118298.93331784225	231.50737435045247	2315.0737435045235	307.86285413576667	441577.6970844116	1701.0666821571795	599966.2710606052	119939.40316164927	1.0268402294089618	440.5857436674272	119998.06092632246
2.0181959002152245	119696.93750795082	119998.99636579567	59.65204257871638	32.95977422490906	599569.6806803436	160360.71436713575	118306.17223305216	226.92322119819974	2269.2322119819964	303.0624920492613	439639.28563286393	1693.8277669472857	599967.0402257752	119940.34795742114	1.003634204672523	430.3193196571713	119997.98180409946
2.1005461281160644	119701.65894898519	119999.01892388574	58.72277799592066	32.212360027444525	599579.6474986341	162282.30281781004	118313.40390728721	222.42984036013874	2224.2984036013872	298.34105101488905	437717.6971821896	1686.5960927122123	599967.7876399728	119941.27722200392	0.9810761145861453	420.3525013668325	119997.89945387155
2.1862560146426953	119706.3029348583	119999.04085692226	57.80875617565702	31.485916603418993	599589.3259380965	164187.18924985212	118320.62753911469	218.025434424414	2180.2543442441406	293.6970651417851	435812.8107501475	1679.3724608847335	599968.5140833965	119942.19124382419	0.9591430780577748	410.67406190435776	119997.81374398504
2.275462579439425	119710.87089643645	119999.06218677513	56.909695582281685	30.779698841630967	599598.7266830134	166075.49411267808	118327.84236229188	213.7082415698779	2137.082415698779	289.12910356363176	433924.5058873214	1672.1576377075544	599969.2203011587	119943.09030441752	0.9378132252147284	401.27331698769837	119997.72453742023
2.36830842675399	119715.36423078927	119999.08293435686	56.02532132898695	30.092994797103934	599607.8599100385	167947.3373213813	118335.04764409586	209.476534861432	2094.7653486143204	284.6357692108036	432052.66267861804	1664.9523559036088	599969.9070052031	119943.97467867081	0.9170656434810921	392.14008996269564	119997.63169157294
2.4649419722854597	119719.78430234904	119999.10311967423	55.15536494862566	29.42512389442452	599616.7353198159	169802.83825525793	118342.24268375762	205.32862155996114	2053.286215599611	280.2156976510303	430197.1617447414	1657.7573162418444	599970.5748761055	119944.84463505118	0.8968803261276398	383.2646801854435	119997.53505802742
2.5655176806027358	119724.13244402525	119999.12276187554	54.29956417532229	28.77543524371864	599625.3621658195	171642.11575635264	118349.42681098756	201.26284244476943	2012.6284244476938	275.86755597483807	428357.88424364664	1650.5731890119	599971.2245647563	119945.70043582446	0.8772381248244678	374.63783418189485	119997.43448231912
2.6701963104517166	119728.40995825247	119999.14187929557	53.45766273992927	28.1433060649516	599633.7492807297	173465.28812802854	118356.59938458755	197.2775711497894	1972.775711497894	271.590041747617	426534.71187197085	1643.4006154119077	599971.8566939351	119946.54233725986	0.8581207047917556	366.2507192718037	119997.3298036893
2.7791451710567943	119732.61811799044	119999.16048949758	52.62941017017691	27.528140212173145	599641.9051006653	175272.4731335617	118363.75979114324	193.3712135135091	1933.7121351350913	267.3818820096485	424727.52686643763	1636.240208856217	599972.4718597878	119947.3705898296	0.8395105027817766	358.0948993361809	119997.22085482869
2.892538388769777	119736.75816767274	119999.17860931272	51.814561606460906	26.92936678924672	599649.8376875471	177063.78799476163	118370.90744378966	189.54220694207078	1895.422069420708	263.24183232734316	422936.21200523776	1629.0925562097939	599973.0706332108	119948.18543839331	0.8213906876470234	350.16231245441344	119997.10746161097
3.010557184524499	119740.83132412138	119999.19625487711	51.01287762085006	26.346438842344543	599657.5547499653	178839.34939060587	118378.04178103543	185.78901978018754	1857.8901978018755	259.16867587870007	421160.65060939355	1621.958218964035	599973.6535611578	119948.98712237894	0.8037451232658127	342.44525003612483	119996.9894428152
3.133390161873425	119744.83877740218	119999.21344166686	50.224124049260645	25.77883215122936	599665.0636622543	180599.27345592025	118385.16226566704	182.11015070353437	1821.1015070353444	255.16122259790103	419400.7265440792	1614.8377343324375	599974.2211678488	119949.77587595052	0.7865583335117784	334.9363377472448	119996.86660983786
3.261233607744643	119748.78169165803	119999.23018453024	49.44807182716136	25.226044072741296	599672.3714825276	182343.6757800674	118392.2683836957	178.50412811498558	1785.0412811498566	251.2183083420422	417656.32421993196	1607.7316163037547	599974.7739559273	119950.55192817262	0.7698154701447666	327.6285174741288	119996.73876639198
3.394291804761567	119752.66120589201	119999.24649771939	48.684496835760896	24.687592467191916	599679.4849693446	184072.67140567294	118399.35964336821	174.96950955773656	1749.6950955773664	247.33879410806597	415927.32859432633	1600.6403566312354	599975.3124075329	119951.31550316402	0.753502281009683	320.5150306569066	119996.60570819494
3.5327773560524864	119756.47843472233	119999.26239491894	47.93317975362677	24.163014680350113	599686.4105973748	185786.37482737258	118406.43557422326	171.5048811371021	1715.0488113710223	243.52156527775244	414213.62517262675	1593.5644257761755	599975.8369853195	119952.06682024614	0.7376050814460843	313.58940262673343	119996.46722264365
3.6769115236427266	119760.2344691073	119999.27788927335	47.19390591386923	23.65186658879585	599693.1545720035	187484.8999905903	118413.49572619893	168.1088569555761	1681.0885695557624	239.76553089281663	412515.10000940907	1586.5042738005134	599976.348133411	119952.80609408588	0.722110727044879	306.8454279980112	119996.32308847606
3.8269245806149486	119763.93037702897	119999.29299341286	46.466465169501916	23.153721699417996	599699.7228430447	189168.36029034405	118420.53966878346	164.7800785583147	1647.8007855831484	236.06962297113643	410831.63970965525	1579.4603312159495	599976.8462783004	119953.53353483025	0.7070065875326106	300.2771569567663	119996.17307541908
3.983056176950014	119767.56720415705	119999.30771947786	45.75065176273876	22.668170300176136	599706.1211176065	190836.8685700793	118427.56699020848	161.5172143896356	1615.1721438963568	232.43279584306617	409163.1314299201	1572.4330097909374	599977.3318296996	119954.24934823702	0.6922805225294241	293.8788823949093	119996.01694382275
4.145555720742283	119771.1459744924	119999.32207914199	45.04626419988124	22.19481866012426	599712.3548721735	192490.53712053172	118434.57729668138	158.31895926029534	1583.1895926029547	228.85402550769632	407509.46287946776	1565.4227033180362	599977.8051813397	119954.95373579983	0.6779208583866236	287.64512782795913	119995.85444427896
4.314682774407153	119774.6676909577	119999.3360836337	44.353105132500176	21.733288273386126	599718.4293639696	194129.47767861892	118441.57021165514	155.1840338251819	1551.8403382518204	225.3323090424134	405870.5223213805	1558.429788344265	599978.2667117267	119955.64689486724	0.6639163666649895	281.57063603182297	119995.6853172253
4.4907074674100596	119778.13333599325	119999.34974375692	43.670981242512475	21.283215147416968	599724.3496416237	195753.80142636516	118448.54537513481	152.11118407271437	1521.111840727145	221.86666400689037	404246.1985736343	1551.45462486459	599978.7167848526	119956.32901875723	0.6502562434317298	275.65035837765777	119995.50929253231
4.673910924795136	119781.54387212101	119999.3630699104	42.999703132335526	20.844249127387876	599730.120555262	197363.6189898502	118455.50244301389	149.09918082210004	1490.9918082210013	218.45612787911284	402636.38101014926	1544.4975569855098	599979.1557508727	119957.00029686742	0.6369300899419449	269.87944473935863	119995.32608907492
4.864585714392803	119784.9002424479	119999.37607210623	42.33908521471292	20.416053260302764	599735.7467659866	198959.04043819229	118462.441086444	146.146819232048	1461.4681923204814	215.09975755221998	401040.9595618071	1537.5589135553744	599979.5839467397	119957.66091478504	0.6239278941027644	264.2532340147136	119995.13541428534
5.0630363108145895	119788.20337126587	119999.388759987	41.68894562394685	19.9983031932611	599741.2327548079	200540.17528252536	118469.36099123483	143.25291832068032	1432.5291832068049	211.79662873422674	399459.824717474	1530.6390087645582	599980.0016968068	119958.31105437578	0.6112400132807541	258.7672451933268	119994.93696368893
5.2695795786209585	119791.4541644422	119999.40114284266	41.04910609604294	19.59068659862073	599746.5828311669	202107.13247517296	118476.26185727448	140.4163204855524	1404.1632048555257	208.54583555793212	397892.8675248263	1523.7381427249018	599980.4093134014	119958.95089390368	0.598857157664577	253.41716883423953	119994.73042042114
5.484545275248946	119794.65350998226	119999.41322962554	40.41939189439975	19.1929026422049	599751.8011408108	203660.02040854323	118483.14339798952	137.63589105040427	1376.358910504045	205.34649001785922	396339.979591456	1516.8566020098745	599980.8070973579	119959.58060810532	0.5867703747595544	248.19885919028354	119994.51545472452
5.708276573904033	119797.80227845555	119999.42502896574	39.79963170971374	18.804661467937887	599756.8916733731	205198.94691432756	118490.00533981885	134.91051780660584	1349.1051780660603	202.1977215445514	394801.05308567174	1509.9946601805618	599981.1953385322	119960.20036829001	0.5749710345611825	243.1083266280877	119994.29172342586
5.941130607521545	119800.9013234459	119999.43654918477	39.189657574327384	18.425683714972443	599761.8582694846	206724.01926263364	118496.84742171555	132.2391105692641	1322.3911056926434	199.09867655420157	393275.98073736567	1503.152578283833	599981.5743162852	119960.81034242538	0.5634508155313728	238.14173051642726	119994.05886939223
6.183479034853913	119803.95148198438	119999.44779830902	38.589304777171776	18.05570005660369	599766.7046275475	208235.3441611396	118503.6693946679	129.62060073932403	1296.2060073932419	196.04851801573847	391764.65583885973	1496.3306053314984	599981.9442999436	119961.41069522256	0.5522016912865323	233.29537245357577	119993.81652096492
6.435708629286937	119806.95357495871	119999.45878408237	37.99841178309835	17.694450767438088	599771.434310083	209733.02775429448	118510.47102124525	127.05394087793456	1270.5394087793475	193.0464250413947	390266.9722457048	1489.5289787541599	599982.305549233	119962.00158821662	0.5412159179429389	228.56568991801936	119993.56429137047
6.698221891222142	119809.90840751948	119999.46951397804	37.41682015343283	17.34168530934244	599776.050749782	211217.1756225467	118517.25207516164	124.53810428694057	1245.3810428694076	190.09159248062798	388782.82437745266	1482.7479248377601	599982.6583146912	119962.5831798463	0.5304860222929387	223.9492502190701	119993.30177810852
