RanGTP_cy	RanGDP_cy	RCC1	RCC1_Ran	RanGTP_nuc	RanBP1	RCC1_RanGDP	RanGDP_nuc	RCC1_RanGTP	RanGTP_RanBP1
0.0	5.0	0.7	0.0	0.0	2.0000000000000004	0.0	0.0	0.0	0.0
0.00038136699893280703	4.621181504995151	0.4478725858655465	0.01441273151473673	0.24089805307729614	1.9999970298611451	0.035792673135636284	0.07462576958883202	0.20192200948407968	2.970138858204027e-06
0.0009643602311211232	4.2804712065948065	0.3096201455159826	0.022258558811719675	0.5707329393464002	1.9999924097073059	0.04030608998467804	0.11672247049163664	0.32781520568761885	7.590292698548321e-06
0.0015749128002345199	3.9756372291802764	0.235054679035723	0.026485629573411155	0.9118874601052419	1.999987562819299	0.04212769266722582	0.15733035018864788	0.3963319987236393	1.2437180705860657e-05
0.0021639445605912675	3.703651420752248	0.1911927865622643	0.028968630599604705	1.2389623854004386	1.999982883112393	0.04272418289022274	0.1934816778611355	0.4371143999479074	1.7116887612784607e-05
0.002712634333217395	3.4612533723075427	0.16311024555145867	0.030555872834822313	1.5425412216839707	1.9999785222044129	0.04274661123573824	0.22458779721294195	0.4635872703779798	2.1477795592309546e-05
0.0032155236646370417	3.2453126848488543	0.14389128827185377	0.031640349371868146	1.8201008806346255	1.99997452439277	0.042492321984029545	0.25095988145612297	0.4819760403722481	2.547560723590232e-05
0.0036725872454071253	3.052953631095478	0.13005716027146136	0.03241966700381034	2.0718993117562623	1.9999708903182993	0.04210666205113604	0.2731748564812995	0.4954165106735917	2.910968170716598e-05
0.00408601432319428	2.881583372139034	0.11970837031827022	0.033001676247358794	2.299313470276792	1.9999676028152762	0.041665058223251845	0.29184222457103315	0.5056248952111188	3.239718472967607e-05
0.004458859207408725	2.728884059102982	0.11173239632915172	0.033449512277681705	2.5041419085724166	1.999964637744271	0.041208272065070266	0.3075230669075376	0.5136098193280959	3.536225573380029e-05
0.004794441385492602	2.5927921075358786	0.10543876217512585	0.03380233623291917	2.6882954261319303	1.9999619688059014	0.040758742212624606	0.32070646586997115	0.5200001593793299	3.803119410390941e-05
0.0050960668462532045	2.4714738304661528	0.10037794992391448	0.034085625720061956	2.853654626620014	1.9999595697774708	0.04032872184300458	0.3318078320014757	0.5252077025130186	4.043022253480118e-05
0.0053668969348988895	2.363301144679591	0.09624545028290213	0.03431662629971743	3.002004243873911	1.9999574155666813	0.03992458703761477	0.3411752673372569	0.5295133363797653	4.258443332353781e-05
0.005609889091599392	2.266828825154831	0.09282798402907518	0.03450740639519692	3.135004790029289	1.9999554826891592	0.03954923683626104	0.34909834666385847	0.5331153727394665	4.4517310845376505e-05
0.005827774209766216	2.1807738217147383	0.08997187658159946	0.03466665345184024	3.2541830839591293	1.999953749452436	0.039203486713475746	0.3558170229143453	0.5361579832530844	4.625054756943165e-05
0.006023053179640249	2.1039967271459057	0.08756367678842673	0.03480077444459037	3.360932536208815	1.9999521959860598	0.038886904661703116	0.3615297640703595	0.5387486441052795	4.7804013945636046e-05
0.006198003533507394	2.035485308359549	0.0855178499707647	0.03491459454000035	3.456518451038476	1.9999508041905971	0.038598325712719955	0.3664006373785765	0.5409692297765146	4.91958094084989e-05
0.006354691300281796	1.9743399271055093	0.08376871577219949	0.035011814650217715	3.542085804424567	1.9999495576446873	0.03833617437265764	0.37056532020595206	0.5428832952049251	5.044235531862829e-05
0.0064949853165709006	1.9197606650151182	0.08226502219623116	0.03509531927249151	3.618668085583511	1.9999484414922233	0.03809866894426523	0.37413612335349544	0.5445409895870118	5.155850778322274e-05
0.006620572438838129	1.8710359617928511	0.08096620435128316	0.03516738867492385	3.687196414732563	1.999947442322117	0.037883951474652844	0.37720615175433625	0.5459824554991399	5.2557677889273346e-05
0.006732972760930155	1.827532591973222	0.07983974957193599	0.035229848265151346	3.748508494491787	1.9999465480478482	0.037690169924362936	0.37985273005066633	0.5472402322385496	5.345195215861284e-05
0.006833554326423639	1.7886868202924755	0.0788593056487665	0.035284175780130406	3.803357152034176	1.9999457477908875	0.037515529224704365	0.38214021337254545	0.5483409893463985	5.425220911963425e-05
0.006923547066188876	1.753996589158023	0.07800329896235941	0.03533157954206327	3.8524183526055293	1.999945031770189	0.03735832189015774	0.3841222896757685	0.5493067996054193	5.496822981843602e-05
0.007004055805863354	1.7230146199870415	0.07725390939617299	0.03537305647460903	3.8962986210488673	1.9999443911989967	0.037216944984096736	0.3858438614564145	0.5501560891451209	5.560880101177108e-05
0.007076072304180351	1.6953423103702931	0.07659629868681968	0.0354094357382103	3.9355418670027253	1.999943818189297	0.037089908163026895	0.3873425849563004	0.5509043574119429	5.618181071172508e-05
0.007140486304605021	1.6706243361070867	0.07601802236891943	0.03544141196852609	3.9706356188973286	1.9999433056640772	0.03697583575707081	0.3886501283501402	0.5515647299054834	5.669433593063658e-05
0.007198095644128219	1.6485438674131538	0.07550857565668129	0.03546957091521308	4.0020167003004685	1.999942847277045	0.036873465020940153	0.38979320168582865	0.5521483884071652	5.71527229628935e-05
0.007249615449468727	1.6288183322125658	0.07505903965976486	0.03549440940399955	4.030076374773963	1.9999424373395702	0.03678164191259635	0.3907943994020784	0.5526649090236389	5.756266043735738e-05
0.007295686486076543	1.6111956568341403	0.07466180199384309	0.03551635108194706	4.055165001201121	1.999942070754354	0.036699315421323105	0.3916728919439013	0.5531225315028863	5.7929245653728154e-05
0.007336882711060449	1.5954509323976391	0.07431033491021767	0.03553575891290519	4.0775962335649645	1.9999417429554038	0.036625531075012055	0.3924449931152817	0.5535283751018646	5.825704460432248e-05
0.007373718112883534	1.5813834483756175	0.07399901697654948	0.035552945208328746	4.097650814548611	1.9999414498536718	0.03655942408419706	0.39312462747566823	0.5538886137309242	5.855014633633882e-05
0.0074066528650015475	1.5688140634283543	0.073722988189814	0.03556817976762939	4.115579980532772	1.9999411877881386	0.03650021235951619	0.39372371489918806	0.5542086196830399	5.881221186961346e-05
0.007436098882902423	1.5575828628316029	0.07347803369890851	0.035581696410107236	4.131608532698674	1.9999409534816357	0.03644718984596925	0.3942524886509025	0.5544930800450145	5.904651837225992e-05
0.00746242481843679	1.5475470775640172	0.0732604855759996	0.03559369847876409	4.145937589382666	1.9999407440011336	0.03639971987599422	0.3947197586213258	0.5547460960692416	5.925599887389147e-05
0.007485960557109627	1.5385792298196637	0.07306714360209134	0.035604363280287064	4.158747063184884	1.9999405567219835	0.03635722905700755	0.39513312993499455	0.5549712640606135	5.9443278024696865e-05
0.0075070012525854215	1.5305654844391263	0.07289520855943729	0.03561384581753525	4.170197879254405	1.999940389295828	0.036319201474749825	0.39549918471117973	0.5551717441482772	5.961070417948094e-05
0.007525810953289773	1.52340417902644	0.07274222648986693	0.03562228190565992	4.180433967095418	1.9999402396217683	0.03628517331511717	0.39582363385747854	0.5553503182893554	5.976037823961603e-05
0.007542625857665495	1.5170045139651391	0.07260604176656468	0.03562979079290397	4.18958404655946	1.9999401058204649	0.03625472790285335	0.39611144420356603	0.5555094395376775	5.989417954333802e-05
0.007557657230438836	1.5112853863835463	0.0724847574222977	0.035636477373923385	4.1977632263376545	1.9999399862109468	0.03622749113870839	0.39636694498005753	0.5556512740650701	6.0013789061300175e-05
0.007571094020349988	1.506174349290327	0.07237670139400118	0.03564243407131223	4.205074437653737	1.9999398792897898	0.036203127332098656	0.39659391770890495	0.5557777372025874	6.0120710218590156e-05
0.007583105205194335	1.5016066839061266	0.07228039771763738	0.03564774243970178	4.211609717639811	1.9999397837124597	0.03618133539623669	0.39679567197950666	0.5558905244464237	6.021628754859047e-05
0.0075938418930319215	1.4975245721269954	0.07219454183060793	0.03565247453994966	4.2174513585213855	1.999939698276601	0.036161845392017	0.396975109694054	0.5559911382374249	6.030172340790047e-05
0.007603439204629897	1.4938763581128902	0.07211797931472991	0.03565669412091536	4.222672936549609	1.999939621907057	0.03614441539092101	0.3971347796493981	0.5560809111734332	6.037809295151919e-05
0.007612017958715028	1.4906158895677302	0.0720496875475759	0.035660457638760565	4.227340232669358	1.999939553642468	0.03612882863670403	0.3972769240522242	0.5561610261769588	6.044635753976395e-05
0.007619686181071851	1.4877019297393308	0.07198875980357765	0.035663815139518294	4.231512056568246	1.9999394926232639	0.036114890979239984	0.39740351828959697	0.5562325340776635	6.050737674414123e-05
0.0076265404554222375	1.48509763255026	0.07193439144244915	0.03566681102527269	4.235240984023665	1.9999394380809137	0.03610242855892807	0.3975163050316024	0.5562963689733496	6.0561919094749206e-05
0.00763266713220923	1.4827700741197751	0.07188586787705391	0.03566948472120223	4.2385740164444154	1.9999393893283108	0.03609128571916318	0.39761682354710004	0.5563533616825801	6.061067169740441e-05
0.0076381434104461484	1.4806898344214676	0.07184255406787737	0.03567187125765104	4.241553170959009	1.999939345751167	0.03608132312699495	0.3977064349877208	0.5564042515474761	6.0654248841037896e-05
0.00764303830584364	1.4788306236623097	0.07180388532324491	0.03567400177957617	4.244216008319703	1.9999393068003075	0.03607241608146004	0.3977863442517457	0.5564496968157182	6.069319970043393e-05
0.007647413516750634	1.4771689487022666	0.07176935923663763	0.03567590399280176	4.246596104958764	1.9999392719847815	0.03606445299371796	0.3978576189264932	0.556490283776842	6.072801522605311e-05
0.007651324198486136	1.4756838152351786	0.07173852861189282	0.035677602555503826	4.248723475019246	1.9999392408657026	0.036057334022484996	0.39792120574067685	0.5565265348101177	6.0759134305036424e-05
0.007654819656473297	1.4743564615728126	0.07171099517350074	0.03567911942564924	4.250624947989528	1.999939213050731	0.03605096984222313	0.3979779449161136	0.5565589155586262	6.078694927633968e-05
0.007657943965818554	1.4731701209989976	0.07168640417418201	0.03568047415971534	4.252324506351489	1.9999391881891466	0.036045280555779415	0.3980285826591632	0.5565878411103227	6.081181086035577e-05
0.007660736525587688	1.472109809384355	0.07166443941494872	0.035681684187478475	4.253843587370735	1.9999391659674375	0.036040194688427375	0.39807378213042993	0.5566136817091449	6.083403256950472e-05
0.0076632325544280545	1.4711621355074682	0.07164481905339344	0.03568276504346301	4.2552013531157815	1.9999391461053553	0.03603564832224828	0.39811413300277415	0.5566367675808948	6.085389465156008e-05
0.007665463533651877	1.4703151315956993	0.07162729176976362	0.035683730578857584	4.256414931708983	1.9999391283523917	0.03603158429272141	0.3981501598953152	0.5566573933586568	6.087164761539638e-05
0.007667457603535569	1.4695581019134416	0.07161163339920315	0.035684593147846146	4.257499633082938	1.9999391124846222	0.03602795147426086	0.39818232976770757	0.5566758219786894	6.0887515384428495e-05
0.0076692399178412115	1.468881487390387	0.07159764396185153	0.035685363770954825	4.2584691420177405	1.999939098301889	0.03602470415279724	0.39821105843457766	0.5566922881143959	6.090169811740623e-05
0.007670832960367409	1.46827674483816	0.0715851450144044	0.03568605228246006	4.2593356904428035	1.999939085625279	0.036021801445793894	0.3982367163117044	0.556707001257341	6.091437472740852e-05
0.00767225682824612	1.467736238900553	0.071573977326155	0.035686667442612126	4.260110211766003	1.9999390742948717	0.036019206899986056	0.3982596334092364	0.5567201483312462	6.092570513458989e-05
0.007673529485255314	1.4672531455424849	0.07156399871725251	0.03568721711321185	4.260802478320122	1.9999390641677193	0.03601688763493855	0.3982801041070736	0.5567318965345963	6.0935832287389945e-05
0.007674666987895716	1.46682136584831	0.07155508232041707	0.03568770826230224	4.261421225110441	1.9999390551160547	0.03601481460382412	0.39829839062972267	0.5567423948134558	6.094488395209922e-05
0.00767568368817977	1.4664354488564164	0.07154711483102197	0.03568814713854549	4.261974259556907	1.9999390470256724	0.0360129616368028	0.3983147269957019	0.5567517763936288	6.0952974334859113e-05
0.007676592413963185	1.4660905228809467	0.07153999508498345	0.03568853931557139	4.262468559908967	1.9999390397944938	0.03601130538450262	0.3983293219253654	0.5567601602149417	6.0960205512717066e-05
0.00767740463161374	1.465782233611469	0.07153363273612036	0.03568888977076242	4.262910363709838	1.9999390333312776	0.03600982497116814	0.3983423616585481	0.5567676525219482	6.096666872883525e-05
0.0076781305898654915	1.4655066893842124	0.07152794709676517	0.03568920294929044	4.263305246073182	1.9999390275544697	0.03600850173512114	0.39835401239414364	0.5567743482188222	6.097244553714502e-05
0.007678779448811182	1.4652604121184045	0.07152286610148033	0.03568948282123317	4.263658189869979	1.9999390223911777	0.0360073189945786	0.3983644224674181	0.5567803320827068	6.0977608828792214e-05
0.007679359396518154	1.465040292972688	0.07151832537319887	0.0356897329330488	4.263973649178228	1.9999390177762464	0.0360062618361494	0.3983737243055043	0.5567856798576017	6.098222376009034e-05
