PGA	GAP	DHAP	ATP	F6P	Ru5P	G1P	S7P	X5P	DPGA	G6P	E4P	R5P	FBP	RuBP	SBP	ADP	Pi
2.4	0.02	0.48	0.68	0.640764257004719	0.0500747384155456	0.0854779518844294	2.0	0.0747384155455904	0.0011000000000000003	1.47375779111085	0.05	0.12518684603886404	0.669999999999999	2.0	0.3	0.82	0.9778000000000038
2.1848673579009663	0.004920643365207106	0.10825387831119461	1.484696741600519	1.2504914348203167	0.013672081756146613	0.16680288559579717	0.1667717818760484	0.020406187824945046	0.0657115118801205	2.876015324949684	0.02532885649041242	0.03418024752196031	0.003781889807006447	0.08660545001227377	0.03564478524311705	0.01530325839948099	6.280105304101767
2.1866009171066736	0.0049206501037442245	0.10825402634902392	1.4846875182395576	1.2512896290723021	0.013675706359808519	0.1669093566164533	0.16685998895421858	0.020411597709681144	0.06572362941730836	2.8778510983085908	0.025338341335906213	0.034189309044933	0.003781900180576978	0.08663233310341248	0.035658181885839024	0.01531248176044242	6.275419771624833
2.186602834154791	0.0049206503565422674	0.10825403191038153	1.4846875082444466	1.2512903923382614	0.013675710542482244	0.16690945842839366	0.16686008244668077	0.020411603952508243	0.0657236436957802	2.8778528537500874	0.02533835034403543	0.034189319501632044	0.003781900569181636	0.0866323634366202	0.03565819639474803	0.015312491755553381	6.275414995837098
2.186602836113642	0.004920650356806451	0.10825403191619339	1.4846875082342381	1.2512903931153208	0.01367571054676034	0.16690945853204547	0.16686008254211568	0.020411603958893482	0.06572364371039123	2.877852855537252	0.025338350353204687	0.0341893195123273	0.003781900569587742	0.08663236346762972	0.03565819640956619	0.015312491765761882	6.275414990966851
2.1866028360879026	0.004920650356802408	0.1082540319161041	1.4846875082343658	1.2512903931054216	0.013675710546703827	0.16690945853072417	0.1668600825408742	0.020411603958809147	0.06572364371019769	2.877852855514479	0.025338350353087895	0.034189319512185866	0.0037819005695815234	0.08663236346722081	0.03565819640937259	0.015312491765634206	6.275414991029795
2.186602836055916	0.004920650356795703	0.10825403191595676	1.4846875082345312	1.2512903930938812	0.013675710546632167	0.1669094585291853	0.16686008253935308	0.02041160395870219	0.06572364370995049	2.8778528554879403	0.0253383503529525	0.034189319512006794	0.003781900569571217	0.0866323634667079	0.03565819640913348	0.015312491765468783	6.27541499110542
2.1866028360890852	0.004920650356800622	0.1082540319160653	1.4846875082343656	1.2512903931067902	0.013675710546704878	0.16690945853090788	0.1668600825409598	0.020411603958810705	0.0657236437101988	2.8778528555176344	0.02533835035310476	0.03418931951218869	0.0037819005695787855	0.0866323634672347	0.03565819640938332	0.015312491765634428	6.275414991023791
2.186602836109454	0.004920650356805931	0.10825403191618195	1.48468750823426	1.2512903931136368	0.01367571054675122	0.16690945853182085	0.16686008254191076	0.020411603958879875	0.06572364371036014	2.8778528555333787	0.025338350353184803	0.0341893195123045	0.003781900569586942	0.08663236346756355	0.03565819640953445	0.0153124917657399	6.275414990977341
2.1866028361185537	0.004920650356808055	0.10825403191622866	1.4846875082342137	1.2512903931168147	0.013675710546771764	0.16690945853224487	0.1668600825423404	0.020411603958910576	0.0657236437104313	2.8778528555406893	0.025338350353222017	0.034189319512355855	0.003781900569590204	0.08663236346770999	0.03565819640960226	0.015312491765786307	6.275414990956181
2.1866028361347727	0.004920650356811934	0.10825403191631396	1.4846875082341313	1.2512903931224355	0.013675710546808441	0.16690945853299483	0.16686008254310464	0.020411603958965387	0.0657236437105585	2.8778528555536194	0.025338350353287804	0.03418931951244755	0.00378190056959616	0.08663236346797125	0.03565819640972303	0.015312491765868685	6.275414990918609
2.1866028361409144	0.004920650356813392	0.10825403191634601	1.4846875082341	1.251290393124569	0.01367571054682232	0.16690945853327946	0.16686008254339416	0.020411603958986127	0.06572364371060661	2.877852855558526	0.025338350353312777	0.034189319512482254	0.0037819005695984	0.08663236346807016	0.03565819640976877	0.015312491765899994	6.275414990904366
2.1866028361369785	0.004920650356812429	0.10825403191632486	1.48468750823412	1.2512903931232149	0.013675710546813402	0.16690945853309877	0.16686008254320894	0.020411603958972794	0.06572364371057568	2.877852855555411	0.025338350353296943	0.03418931951245995	0.0037819005695969225	0.08663236346800669	0.03565819640973948	0.01531249176588001	6.2754149909134505
2.1866028361229644	0.004920650356809047	0.10825403191625048	1.484687508234191	1.2512903931183732	0.013675710546781685	0.16690945853245276	0.16686008254254903	0.020411603958925394	0.06572364371046567	2.8778528555442735	0.02533835035324029	0.03418931951238067	0.0037819005695917287	0.08663236346778086	0.03565819640963517	0.015312491765808955	6.275414990945863
2.186602836111759	0.00492065035680635	0.10825403191619115	1.484687508234248	1.2512903931144994	0.013675710546756332	0.1669094585319359	0.1668600825420213	0.020411603958887505	0.06572364371037774	2.8778528555353624	0.025338350353194962	0.034189319512317275	0.0037819005695875854	0.08663236346760032	0.03565819640955176	0.01531249176575189	6.275414990971786
2.186602836111458	0.0049206503568062845	0.10825403191618972	1.4846875082342497	1.2512903931143915	0.013675710546755657	0.16690945853192152	0.16686008254200704	0.020411603958886495	0.0657236437103754	2.877852855535114	0.025338350353193692	0.03418931951231558	0.0037819005695874865	0.0866323634675955	0.03565819640954951	0.015312491765750336	6.275414990972495
2.1866028361109278	0.004920650356806172	0.10825403191618725	1.4846875082342526	1.251290393114201	0.013675710546754469	0.16690945853189612	0.1668600825419819	0.020411603958884722	0.06572364371037129	2.8778528555346763	0.025338350353191458	0.03418931951231262	0.0037819005695873134	0.08663236346758699	0.035658196409545546	0.015312491765747671	6.275414990973745
2.1866028361101693	0.004920650356806012	0.10825403191618371	1.4846875082342563	1.251290393113928	0.013675710546752772	0.16690945853185973	0.16686008254194587	0.02041160395888219	0.06572364371036542	2.877852855534049	0.025338350353188252	0.03418931951230837	0.003781900569587067	0.08663236346757484	0.03565819640953987	0.015312491765743674	6.275414990975538
2.186602836109182	0.004920650356805803	0.10825403191617915	1.4846875082342614	1.2512903931135726	0.01367571054675056	0.1669094585318123	0.166860082541899	0.02041160395887889	0.06572364371035778	2.8778528555332312	0.02533835035318408	0.03418931951230285	0.0037819005695867475	0.08663236346755902	0.035658196409532494	0.015312491765738567	6.275414990977868
2.186602836107383	0.0049206503568054215	0.10825403191617075	1.484687508234271	1.2512903931129262	0.013675710546746532	0.16690945853172615	0.16686008254181361	0.020411603958872874	0.06572364371034385	2.8778528555317453	0.025338350353176494	0.03418931951229279	0.003781900569586161	0.08663236346753019	0.03565819640951904	0.01531249176572902	6.275414990982113
