Response	MAPK_2	MAPKK_2	RLKs	MAPK3	MAPK4	MAPK6	MAPKKK	MAPKK2	CTR1	MAPKKK1	MAPKKK_2	Ethylene	MAPK2	Salt	WRKY12	WRKY28	WRKY33	MAPKK9	CRKs	WRKY1	WRKY8_2	WRKY25_2	WRKY22_2	WRKY29_2	MYB2_2	MYB4_2	MYB44	NAC	MAPK	bZIP	AP2	MAPKK	MAPKK1	WRKY28_2	WRKY12_2	LecRK2	WRKY1_2	WRKY33_2	Drought	ETR1	MYB4	WRKY29	MYB2	LRR	WRKY22	WRKY25	MAPKK6	MAPKK4	MAPKK3	H2O2	ETR2	MAPKK5	Heavy Metal	MAPKK7	Cold	WRKY8
2.5	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.5	1.2	1.2	1.2	1.0	0.8	1.2	1.2	1.2	1.2	1.2	1.5	1.5	1.5	1.8	1.0	2.0	2.2	1.0	1.0	1.2	1.2	0.8	1.2	1.2	0.5	0.8	1.5	1.2	1.5	0.8	1.2	1.2	1.0	1.0	1.0	0.5	0.8	1.0	0.5	1.0	0.5	1.2
1.3783627800737204	1.3482733050239408	1.0291774731737964	0.701997034756129	1.1939665126948968	1.22092539191596	1.2155962682507637	0.7729171687959621	1.1070980843231224	0.8912921296682303	0.9224108746645372	0.9008255607552457	0.7806668650378823	1.2520218754544588	0.71392135660648	1.2211082320430948	1.2211082320430948	1.2271199728970414	1.03062955777319	0.7185292386488126	1.2349735829119581	1.3121306583068544	1.311035967228373	1.309829433084577	1.309829433084577	1.4527196867347327	1.4527196867347327	1.412490191334679	1.4530907763050251	1.1634082297072819	1.4801578329519212	1.5072248895988183	0.977362650291856	0.9792750209441515	1.3033701743012873	1.3033701743012873	0.772734079022356	1.3058440535836604	1.3044633994267318	0.6805773043901839	0.8166291585741743	1.4336189426054429	1.2320561289736613	1.4336189426054429	0.751873290865109	1.2320561289736613	1.2391596934043352	1.0108282475416628	1.0108282475416628	1.0108282475416628	0.6229876477583427	0.8166291585741743	1.0108282475416628	0.6229876477583427	1.0108282475416628	0.6229876477583427	1.2466992355952478
1.3257589546226476	1.3001754471126552	1.043430847594945	0.7430546989552681	1.209329431942031	1.244493818778218	1.2344242188289478	0.7795906644113266	1.1309253476304177	0.9051658974685045	0.9336887424761481	0.8939473297259669	0.8195948801783883	1.2843678420933624	0.7368949936292383	1.2436862851730592	1.2436862851730592	1.2558999893914347	1.0481743022780114	0.7386428254768808	1.2729745174457243	1.3096567352161539	1.3024502915473044	1.2960416944098283	1.2960416944098283	1.3769548181015623	1.3769548181015623	1.339055075033622	1.344549766691543	1.1749801048071853	1.3482128944634904	1.3518760222354373	0.9675549669447043	0.9832972570151818	1.2917915775823972	1.2917915775823972	0.789115000393805	1.3030237231738662	1.2965224137918112	0.7235157635818156	0.848820461885736	1.3677465192326879	1.2508171855008505	1.3677465192326879	0.7520220555243035	1.2508171855008505	1.268224963388327	1.0280919111906033	1.0280919111906033	1.0280919111906033	0.6884186850678445	0.848820461885736	1.0280919111906033	0.6884186850678445	1.0280919111906033	0.6884186850678445	1.287975521222542
1.2973596431777656	1.2721886620636529	1.0531448577110751	0.7779606690762195	1.2070751297588591	1.2427461281889833	1.2304724300312024	0.801794751866477	1.1364071788794494	0.9239555546244715	0.9505141845429652	0.9086572455578465	0.8448594431414491	1.2827915369737628	0.7620375660095922	1.2406909088572122	1.2406909088572122	1.2545719990073847	1.0586684035135092	0.764289676780663	1.2746497782702577	1.301077485668942	1.2900817158590583	1.2803407916895135	1.2803407916895135	1.328057948416348	1.328057948416348	1.2996934920102976	1.300437117626221	1.1667210568825648	1.300932868036837	1.3014286184474526	0.9753467440100191	0.9954721594791013	1.2767603121805744	1.2767603121805744	0.8116238192491568	1.292483543495871	1.2832428916902532	0.7557708242163659	0.873233705902415	1.3195805811574817	1.2476138406028061	1.3195805811574817	0.7705564185738896	1.2476138406028061	1.2692364244413643	1.0414865578778159	1.0414865578778159	1.0414865578778159	0.7360534394334134	0.873233705902415	1.0414865578778159	0.7360534394334134	1.0414865578778159	0.7360534394334134	1.2936006958350088
1.2767051648465622	1.2527135860399892	1.0608801646479342	0.8086049006320211	1.2000919096992362	1.2340133807470377	1.2212947577580164	0.8262975292621325	1.1366512519521859	0.9409304568066308	0.9660560872957709	0.9258813347171256	0.8673390611357509	1.2720903151399474	0.7892254078723955	1.231134304023497	1.231134304023497	1.2449163887371404	1.0654201753083432	0.7913351459023218	1.2653435843361998	1.2882316005577776	1.2758660171333374	1.264872949881558	1.264872949881558	1.2955666871752718	1.2955666871752718	1.2750642628247242	1.275164901568826	1.1597551381268774	1.2752319940648948	1.275299086560963	0.9872915983389694	1.007694293560164	1.2614292685729636	1.2614292685729636	0.8351340935782514	1.278400045919614	1.2683136773182928	0.7855355747603996	0.8942239117800909	1.2874215348159628	1.237909861211225	1.2874215348159628	0.7950249790143176	1.237909861211225	1.2604207971862755	1.0517868194188702	1.0517868194188702	1.0517868194188702	0.7740053934772475	0.8942239117800909	1.0517868194188702	0.7740053934772475	1.0517868194188702	0.7740053934772475	1.2857140242023606
1.2595536945196444	1.2373363294394701	1.0671547395873069	0.8359962639440512	1.1921563163727154	1.2236040951108864	1.2113040725144633	0.8503025915411243	1.135172429796994	0.9561288652457975	0.979778553342192	0.9423667770583687	0.8880934376808197	1.2589548667456012	0.816080560324485	1.2203695895566038	1.2203695895566038	1.233387374994393	1.0703589229791919	0.8179478598642828	1.2529837090338058	1.2737054149795843	1.261281041676329	1.2502241346961063	1.2502241346961063	1.27224044295842	1.27224044295842	1.2566924789582201	1.256706098950056	1.1545584186273476	1.2567151789446132	1.25672425893917	0.9991017098656907	1.0184637830784933	1.2469275375583753	1.2469275375583753	0.8580340955169571	1.2635980293101834	1.253612955088126	0.8134791132833059	0.9131058580448473	1.2646324225767651	1.22677589836507	1.2646324225767651	0.8205493069054617	1.22677589836507	1.2485946429735753	1.0599096513408233	1.0599096513408233	1.0599096513408233	0.8061036930622384	0.9131058580448473	1.0599096513408233	0.8061036930622384	1.0599096513408233	0.8061036930622384	1.2731109094041027
1.2445932123573082	1.2243216624175073	1.0722850438217242	0.8607068553809646	1.1844091217572867	1.213221825703296	1.201711967367259	0.8729005540879594	1.133137970399597	0.9698583221631958	0.9919221783735453	0.9575152861694219	0.90729467029296	1.2456430135590943	0.8415153711032538	1.2099382729361716	1.2099382729361716	1.221969434228391	1.0743156446079096	0.843169829633922	1.2402444502613164	1.2591082413422303	1.247244533256541	1.2366906919710747	1.2366906919710747	1.2540438877955278	1.2540438877955278	1.2414956831033939	1.2414975263919537	1.150291633996523	1.2414987552509937	1.2414999841100334	1.0098318225598422	1.0277747492311775	1.233612743284703	1.233612743284703	0.8796573895467162	1.2493263009745845	1.2398687614993649	0.8394584236441315	0.9303361028084426	1.2470707931152698	1.2158509489391947	1.2470707931152698	0.8452267770930444	1.2158509489391947	1.2363011602574088	1.0664288533983064	1.0664288533983064	1.0664288533983064	0.8342178113092825	0.9303361028084426	1.0664288533983064	0.8342178113092825	1.0664288533983064	0.8342178113092825	1.259297261436022
1.2312928491347814	1.2129169491252376	1.0765188817625806	0.8830994897334636	1.1771869079647317	1.203432176884718	1.192837740181177	0.8938115197163475	1.1309761973459282	0.9823219157175519	1.0027472289932096	0.9712907339289164	0.9250016782358209	1.2329756795743274	0.8651314960943486	1.20026726334154	1.20026726334154	1.2112727964094394	1.0776474662112001	0.866611111742846	1.228070696252652	1.2452122558923566	1.2341681543485705	1.2243498430639033	1.2243498430639033	1.2389285499348262	1.2389285499348262	1.2283011986511505	1.228301448106155	1.1465172386589528	1.228301614409491	1.2283017807128276	1.0193975623586333	1.0358592035199115	1.2215262088926155	1.2215262088926155	0.8997539420732507	1.2360460037809446	1.227282771731206	0.8633950169227457	0.9461144338712555	1.2325949877771338	1.2056546181090462	1.2325949877771338	0.868347590914449	1.2056546181090462	1.2245038837926125	1.071729028827482	1.071729028827482	1.071729028827482	0.8593123551659214	0.9461144338712555	1.071729028827482	0.8593123551659214	1.071729028827482	0.8593123551659214	1.24571279950167
1.2193687777451512	1.2027520848620252	1.0800490686863253	0.9034342244919964	1.1705660466178318	1.1944033373791592	1.1847325602287953	0.9130026641229221	1.128855311493172	0.9936554951653186	1.012452182577528	0.9837821398582811	0.9412713886487956	1.2212351145645794	0.8868453648305251	1.1914368087590932	1.1914368087590932	1.201453521753471	1.0805270713782669	0.8881785110890384	1.2167780876988465	1.232323171153959	1.222177645209549	1.2131620154499718	1.2131620154499718	1.2258699527402732	1.2258699527402732	1.2165935321953052	1.2165935659582496	1.1430616370854774	1.2165935884668788	1.2165936109755089	1.02790464437101	1.0429347731174539	1.210595829458527	1.210595829458527	0.9182700256480104	1.223878611333924	1.2158503292559633	0.885326355130746	0.9605587971406904	1.2201385551579005	1.1963169208915267	1.2201385551579005	0.8896975207888179	1.1963169208915267	1.2135423721443728	1.0760876100249932	1.0760876100249932	1.0760876100249932	0.8819301779199378	0.9605587971406904	1.0760876100249932	0.8819301779199378	1.0760876100249932	0.8819301779199378	1.2329293208920213
1.2086334204181315	1.1936166166040871	1.0830231651474926	0.9219168659076299	1.164535655111316	1.1861554524280298	1.1773645687501622	0.9305409425136819	1.1268425984778598	1.0039630162907593	1.0211859235498741	0.9951010371411034	0.9561742617702155	1.2104848955584397	0.9067102796656629	1.1834173905983312	1.1834173905983312	1.192511567780509	1.0830510600705414	0.907917077434894	1.206438387651601	1.2205190912172603	1.2112642516625969	1.2030410764741601	1.2030410764741601	1.2143361369522123	1.2143361369522123	1.2060997309787391	1.206099735549165	1.1398611313345604	1.206099738596115	1.2060997416430654	1.0354838797437733	1.0491721632207396	1.2007184739029397	1.2007184739029397	0.9352438842357608	1.2128076558869791	1.2054958116922263	0.9053561172112998	0.973762442155632	1.2091557441649048	1.187828671007693	1.2091557441649048	0.9092712398892574	1.187828671007693	1.203501190275664	1.0797113583660032	1.0797113583660032	1.0797113583660032	0.902413793143112	0.973762442155632	1.0797113583660032	0.902413793143112	1.0797113583660032	0.902413793143112	1.2211398028197276
