Acetate	Glucose	Pyruvate	Acetaldehyde	EtOH	BM	Values[X_a]	Values[X_AcDH]	BM(active)	BM(AcDH)	Values[qO2]	Values[qCO2]
0.12786231583286778	0.011295247398792205	0.00011808460368696312	0.03404436762963204	3.743118913943603	3.403588590287628	0.4106882971657192	0.027341939974519464	1.3978140023978967	0.09306071493360366	8.982167326947014	8.035121769153006
0.16790655403175636	0.010796950978093744	7.347980988203389e-05	0.0277376633401456	3.194617582528707	3.7569104658275534	0.38984316767879024	0.030093101660684456	1.4646058766838128	0.11305708857823796	8.348832921323247	7.331611917815747
0.20024570736243127	0.010292501958441653	5.289688540903956e-05	0.022394833913746155	2.673760043957054	4.100689694152481	0.37369223713902694	0.03176737326040817	1.5323959056207932	0.1302681401392509	7.8041970070812505	6.760222919329519
0.22203743087521446	0.00981952506420942	4.121408949489194e-05	0.01774701586951917	2.1837528753378024	4.433243846255278	0.3607488214361843	0.032653804804838454	1.5992874926758083	0.1447622792078711	7.329919988977383	6.287550665369887
0.23162327180644435	0.009393180505028664	3.376666616695284e-05	0.013629914582875867	1.7268310614248128	4.753250828660704	0.35008342779631196	0.032941861136970604	1.6640343432731994	0.15658092874693133	6.9076018342107135	5.88695099170456
0.22854795242615425	0.009018529370273457	2.8660162544320963e-05	0.00994244936769878	1.304739418902062	5.0595047742627575	0.3410698340368444	0.03276469066241107	1.7256444536664204	0.16577310883371119	6.520136829289734	5.537050197352777
0.21346354935898665	0.008696834716534744	2.4992948378987312e-05	0.006629096015600775	0.919212186371374	5.350694770064894	0.33324725877780803	0.032223078769612785	1.7831043646808795	0.17241585904795623	6.150066792377521	5.219808097055722
0.18739543287472327	0.008428536100650391	2.2299260811402553e-05	0.0036867899176102107	0.5730836836396622	5.625111382762886	0.32623351479758256	0.031400312319589556	1.8350998575266262	0.1766302542512329	5.771671529594937	4.917422624417582
0.14696852961944476	0.008213482328899265	2.0380486011468597e-05	0.0012795434590537394	0.27586547568870246	5.879712148222214	0.31960880999313424	0.030377636807490185	1.8792078027954768	0.17861176017128233	5.293164581513734	4.5949890517397325
0.06495484584050938	0.008075834842449213	1.945911325272082e-05	0.00018138056714165967	0.07696107016600334	6.102592849669185	0.31218667448642556	0.02929566441891824	1.9051481674828623	0.1787795122091984	4.2554235106690035	4.0143692238827136
0.007489435426452346	0.008227537716326233	1.9827872500387353e-05	2.5225823507812906e-05	0.013741649676568884	6.261160190164835	0.3011785062345165	0.028415593288468773	1.8857268733688664	0.17791458147767578	3.137388656043924	3.2070169494688003
0.0009622592752640753	0.008514176410691852	2.0656907896008976e-05	4.011074134745723e-06	0.0022420818075318968	6.378582716467374	0.28999682720827097	0.027671392805577323	1.8497687498610524	0.17650426789023516	2.8654890861364994	2.998817759651718
0.00015544703980802278	0.008748247088021263	2.1349991248028045e-05	6.72925068903311e-07	0.0003710017519952898	6.481011155508167	0.28114739848226783	0.026975132982533612	1.8221194259056777	0.1748261377811166	2.790374477381906	2.932098353962592
2.6469831036790026e-05	0.008922510527804078	2.187260736225979e-05	1.163203581203977e-07	6.289233458518093e-05	6.572942539588832	0.2742241756966839	0.026327943240702027	1.8024597498204153	0.17305205810669058	2.7479794727866986	2.889366586907923
4.609826897049645e-06	0.009054035935743344	2.2270598496544416e-05	2.0523318381985327e-08	1.0885221210433919e-05	6.6558470762586595	0.2686533732731333	0.02573325423994994	1.7881157690270106	0.17127660499559158	2.7142070740396567	2.854076689194355
8.149923443958138e-07	0.009153858524704026	2.2574628270779942e-05	3.678130151218469e-09	1.9159361357376463e-06	6.730697250050328	0.2640889192134443	0.02519111750697301	1.777502562318693	0.16955378532987794	2.6848502438810553	2.8231854905170604
1.458069980319916e-07	0.009229392053733729	2.280581070261855e-05	6.686576385723284e-10	3.418758000438556e-07	6.798307778189256	0.2603035757410856	0.024699668256749723	1.7696238236510982	0.16791594682855587	2.6588476603665123	2.795795996821349
2.6320016736512577e-08	0.009286297423636184	2.298062446778391e-05	1.21077241281728e-10	6.172825361123745e-08	6.859398016110681	0.2571322702886648	0.024256021779943307	1.763772584696103	0.1663817076760806	2.635701953953333	2.7714177735353553
4.787940766361431e-09	0.009329006415893931	2.31121933910614e-05	2.2527472417771494e-11	1.1205994210516832e-08	6.914610404287115	0.2544507587680113	0.023856777850436443	1.759427863956042	0.1649603243373942	2.6150554269507627	2.7496772502777556
8.783299962725224e-10	0.009360965683748971	2.3210853178660167e-05	4.189316961951587e-12	2.0562900588993634e-09	6.964520642763796	0.2521641710447972	0.023498334033409143	1.756202574606911	0.16365463244623701	2.5966115677981714	2.730260860740663
1.628659287970658e-10	0.00938482719910923	2.3284630415798702e-05	7.657052565034157e-13	3.8071918002463966e-10	7.009645529854942	0.250199355846146	0.02317708440700318	1.7538087962795235	0.16246314610862053	2.5801155751562384	2.712898711719252
3.0685579155657956e-11	0.009402612673287666	2.333968560933372e-05	1.5091124184917644e-13	7.086247928392339e-11	7.050449595624869	0.24849939330408996	0.022889542878264238	1.7520324470338464	0.16138156833009618	2.565346050194847	2.69735642931613
6.216566090989462e-12	0.009415852660766014	2.3380705995117137e-05	3.177556587615743e-14	1.3455851838407824e-11	7.087350844120138	0.24701958080687367	0.02263241580725818	1.750714434545799	0.16040387127604924	2.55210967281819	2.683429554258122
1.6765239740797106e-12	0.009425699606070391	2.3411233838817392e-05	9.440967404307258e-15	2.782358179075771e-12	7.1207257615681705	0.2457244734731793	0.02240264067020225	1.749736588508242	0.15952306054746396	2.5402370205395526	2.670939061669258
8.299010228504184e-13	0.009433017942017417	2.3433933369150812e-05	5.283591820155552e-15	7.87648176019261e-13	7.15091370708734	0.24458569012863843	0.022197402246179478	1.7490111640982973	0.15873170798393615	2.5295792052938437	2.659727748632768
6.733762975970208e-13	0.009438454192684942	2.3450801259493373e-05	4.307575879280924e-15	4.1709530796538597e-13	7.178220774979987	0.24358028031594925	0.02201413424081464	1.748473028539396	0.15802231575061393	2.5200050668270277	2.64965722388312
6.444311779090737e-13	0.00944249077860989	2.3463329503565758e-05	4.391962594122318e-15	3.4800189354105154e-13	7.202923208186837	0.24268950146091245	0.021850511794472012	1.7480738424560995	0.15738755851516265	2.5113987846572066	2.6406053514434213
6.396286385970132e-13	0.009445487263982807	2.347263147591772e-05	4.425135288276539e-15	3.374888462729632e-13	7.225270423148722	0.24189789924428273	0.02170443856032163	1.7477777368315257	0.15682043798094053	2.5036579174410094	2.632464157027462
6.394502130748973e-13	0.009447711154926345	2.3479536104310908e-05	4.451749785387663e-15	3.3754638736120753e-13	7.245487702648386	0.24119261111030163	0.021574030836799776	1.7475580977693452	0.15631437512458984	2.496691650258944	2.6251379595522315
6.399184324755296e-13	0.009449361390934243	2.3484660236704502e-05	4.478890932806647e-15	3.3935325495224664e-13	7.263778592087504	0.2405628364529688	0.021457600464928988	1.747395181478922	0.15586325889471803	2.4904193642399206	2.6185418495161326
6.403793725495092e-13	0.009450585806055073	2.3488462464979546e-05	4.503516611347507e-15	3.4127528630808594e-13	7.2803270472944055	0.23999942981567632	0.021353637467621787	1.7472743402223037	0.1554614644136461	2.484769372026487	2.6126003459394487
6.407430234352335e-13	0.009451494199121497	2.3491283506292687e-05	4.525400825150599e-15	3.430330379761549e-13	7.295299354154239	0.23949458734013654	0.021260793203469068	1.7471847083459344	0.15510385092607476	2.4796778374635147	2.607246250622953
6.410176488709308e-13	0.009452168091125484	2.3493376391124052e-05	4.544799129130383e-15	3.445995063757588e-13	7.308845852661382	0.23904160263451973	0.021177864383176166	1.7471182260288398	0.15478574626520233	2.475087839981053	2.6024196571323306
6.412226854638242e-13	0.009452667986451233	2.349492895099146e-05	4.562008576904038e-15	3.4598994295350014e-13	7.32110248601731	0.23863467527701895	0.021103778189179447	1.7470689144205171	0.15450292296515952	2.470948561218545	2.5980670902260203
6.413753440310229e-13	0.009453038891805016	2.3496080930486596e-05	4.577323546376115e-15	3.4722478616423124e-13	7.332192193571044	0.23826875956261742	0.02103757859876929	1.7470323388368794	0.15425156957353342	2.467214596698874	2.5941407781287276
6.414890140848525e-13	0.009453313882368032	2.349693502082258e-05	4.590914725569192e-15	3.483229797896109e-13	7.342226165947941	0.23793944376971876	0.020978413922974865	1.7470052099571278	0.15402825962535263	2.4638452716014796	2.5905979303807785
6.415736359207847e-13	0.009453517920103708	2.3497568751072892e-05	4.6030416006164235e-15	3.493008628912077e-13	7.351304975578323	0.23764285303104876	0.020925525535028886	1.7469850878977766	0.15382991998224907	2.460804226747631	2.587400300038284
6.416366872588174e-13	0.009453669258070707	2.349803880323008e-05	4.613858360822191e-15	3.501726449699506e-13	7.359519596269313	0.23737557054635403	0.020878237734438317	1.746970163111501	0.1536537997421682	2.458058825141308	2.5845135584376657
6.416837028612603e-13	0.009453781515342681	2.3498387474402764e-05	4.6235152397537136e-15	3.5095059800695317e-13	7.366952325131234	0.23713457289270265	0.020835948635683076	1.7469590931408978	0.1534974402479604	2.45557980022218	2.5819069240036927
6.417187958915954e-13	0.009453864777780718	2.349864608894634e-05	4.632143160307914e-15	3.5164539587722973e-13	7.3736776121862695	0.23691717678010216	0.020798122053473436	1.746950882365816	0.15335864696121462	2.4533408738111397	2.5795527597333363
6.417450210107092e-13	0.009453926535031224	2.3498837908802405e-05	4.639856683137603e-15	3.5226636049672905e-13	7.3797628112741736	0.23672099457149004	0.0207642802485043	1.7469447923865178	0.15323546318078693	2.4513184383727866	2.5774262384601343
6.417646468269279e-13	0.00945397234189503	2.349898018671894e-05	4.64675643982201e-15	3.528216647846887e-13	7.3852688587526565	0.23654389688120608	0.020733997463670346	1.746940275364771	0.15312614578590117	2.4494912702146254	2.57550504083373
6.417793594476992e-13	0.009454006318132464	2.349908571848274e-05	4.6529310963371266e-15	3.5331849868968704e-13	7.390250885938521	0.23638398099749175	0.02070689418344122	1.746936924988388	0.1530291430842117	2.447840278117597	2.5737690906711785
6.417904105809842e-13	0.009454031519037613	2.3499163993789573e-05	4.658458991174431e-15	3.537632059679833e-13	7.3947587729820885	0.23623954392409782	0.02068263202884301	1.7469344399580098	0.1529430746436472	2.446348280042593	2.5722003199189842
6.417987310141843e-13	0.009454050211177388	2.349922205260854e-05	4.6634095026777275e-15	3.541613982150918e-13	7.398837650018031	0.23610905920516193	0.020660909217131665	1.7469325967574885	0.1528667129993183	2.44499980457941	2.570782459696784
6.418050124813128e-13	0.009454064075532901	2.3499265116102374e-05	4.667844193911353e-15	3.545180500171822e-13	7.402528349928402	0.23599115694548634	0.020641456533243972	1.7469312296213653	0.15279896717115335	2.4437809144927	2.5695008546254643
6.418097696205398e-13	0.0094540743590275	2.349929705725593e-05	4.671817784805611e-15	3.5483757931099686e-13	7.40586781799169	0.23588460643939732	0.02062403374992885	1.746930215589168	0.15273886782577253	2.44267904948482	2.568342297396675
6.418133853872685e-13	0.009454081986514122	2.3499320748700674e-05	4.67537898057703e-15	3.551239157018198e-13	7.408889482295599	0.2357883010180946	0.02060842644917669	1.7469294634613097	0.1526855539659676	2.4416828859843225	2.5672948812712493
6.418161449910546e-13	0.009454087643978582	2.3499338321141467e-05	4.678571183531722e-15	3.5538055890344123e-13	7.411623588801221	0.23570124476273077	0.020594443198679674	1.7469289055932655	0.15263826100956113	2.4407822119361526	2.5663478683709817
6.41818261007221e-13	0.009454091840235128	2.3499351354982096e-05	4.681433108247212e-15	3.5561062912945343e-13	7.414097504429177	0.23562254081060074	0.020581913043342424	1.746928491811137	0.1525963101310234	2.4399678148712964	2.5654915719478324
6.418198920247695e-13	0.009454094952686154	2.3499361022455606e-05	4.683999315990295e-15	3.5581691072226914e-13	7.416335991229397	0.2355513810278369	0.020570683276222742	1.7469281849005363	0.15255909874563137	2.439231381748629	2.564717251041904
6.418211565079505e-13	0.009454097261243825	2.349936819298564e-05	4.686300681179381e-15	3.560018901731908e-13	7.418361454395095	0.23548703686108932	0.020560617457244097	1.746927957260022	0.1525260920233825	2.4385654092426075	2.5640170161307707
6.418221430499867e-13	0.009454098973549919	2.3499373511520154e-05	4.688364800430361e-15	3.5616778935231823e-13	7.420194166654958	0.23542885121103643	0.020551593651337515	1.7469277884184105	0.15249681532711767	2.4379631233188244	2.563383744550435
6.418229180348559e-13	0.009454100243629238	2.349937745646938e-05	4.690216352401806e-15	3.5631659473577113e-13	7.421852471409268	0.23537623119208392	0.020543502860151306	1.7469276631839674	0.15247084747401735	2.4374184070122054	2.5628110045453956
6.418235312939765e-13	0.009454101185845769	2.3499380383052923e-05	4.691877415290425e-15	3.564500830931627e-13	7.423352966215446	0.23532864168576753	0.02053624762931862	1.746927570293494	0.15244781475403726	2.4369257357281757	2.5622929872319093
6.418240203040399e-13	0.009454101885235532	2.3499382555388792e-05	4.6933677478696105e-15	3.565698442142454e-13	7.424710669026236	0.23528559956980777	0.02052974080669137	1.7469275013941863	0.15242738559978472	2.4364801190044174	2.5618244453566485
6.418244133622565e-13	0.009454102403738599	2.3499384165872094e-05	4.694705033798996e-15	3.5667730103533504e-13	7.42593916856629	0.23524666855396456	0.02052390443692485	1.7469274502896173	0.1524092658500717	2.436077047953647	2.5614006380315617
6.418247320205883e-13	0.009454102782728376	2.3499385343156682e-05	4.695905091778647e-15	3.567737275129752e-13	7.427050760360599	0.23521145455328732	0.020518668777142948	1.746927412385515	0.1523931945428668	2.4357124477312593	2.5610172807551557
6.418249924583691e-13	0.009454103059914131	2.349938620461638e-05	4.696982110788487e-15	3.568602643433246e-13	7.4280565697993115	0.23517960153613982	0.020513971419836283	1.7469273842733075	0.1523789401777902	2.4353826370124625	2.560670502793345
6.418252059593163e-13	0.009454103294649381	2.3499386932721578e-05	4.6979489209563715e-15	3.569379333268039e-13	7.428966663496565	0.23515078779308024	0.020509756511221233	1.7469273634097482	0.15236629739829413	2.435084292975587	2.5603568103325434
6.418253840880951e-13	0.009454103439669976	2.349938738370065e-05	4.698816665701536e-15	3.57007649867971e-13	7.429790150115191	0.23512472258967276	0.02050597405359491	1.7469273479453176	0.15235508404191714	2.4348143981500936	2.5600730307166657
6.418255326884978e-13	0.009454103556952274	2.349938774788119e-05	4.699595716565747e-15	3.5707023395187283e-13	7.430535271449898	0.23510114314149907	0.020502579284101586	1.7469273364711002	0.1523451385262148	2.4345702402758334	2.5598163121006206
6.418256577951374e-13	0.009454103643133496	2.3499388015543225e-05	4.7002951586474644e-15	3.5712642044928254e-13	7.431209484988629	0.23507981190536564	0.020499532119723933	1.746927327960496	0.15233631752592153	2.434349359030265	2.55958406759704
6.418257637259034e-13	0.009454103708779544	2.349938821920279e-05	4.7009231964254426e-15	3.5717686792237864e-13	7.431819538462237	0.23506051413221454	0.020496796662798567	1.746927321648771	0.152328493914474	2.4341495321315914	2.559373960590494
6.418258540694851e-13	0.009454103755863369	2.349938836522337e-05	4.7014871568293546e-15	3.5722216672783623e-13	7.432371537550568	0.2350430556576177	0.02049434075789561	1.746927316968592	0.1523215549298459	2.4339687492237143	2.5591838773023476
6.418259316204991e-13	0.009454103787141014	2.349938846684918e-05	4.701993572076462e-15	3.5726284601370683e-13	7.4328710069631265	0.23502726091453618	0.0204921355974096	1.746927313497614	0.1523154005527428	2.4338051928053046	2.5590119067529606
6.418259983129901e-13	0.009454103812915242	2.3499388550031135e-05	4.70244842680205e-15	3.5729938008579085e-13	7.433322945550186	0.23501297114603492	0.02049015537048223	1.7469273109217451	0.15230994207329396	2.433657220173732	2.5588563216924096
6.418260560874267e-13	0.009454103826110784	2.3499388599883293e-05	4.7028569098062185e-15	3.5733219443080974e-13	7.433731876487227	0.23500004278309722	0.020488376947073735	1.7469273090125719	0.15230510080894805	2.4335233438292496	2.558715558138772
6.418261048190333e-13	0.009454103871059064	2.3499388680149196e-05	4.70322460104857e-15	3.5736166976067956e-13	7.434101892466172	0.2349883459836247	0.020486779596998014	1.74692730758436	0.1523008069725803	2.4334022230673438	2.558588205996895
6.418261501776845e-13	0.009454103839953796	2.3499388669377478e-05	4.7035534051073654e-15	3.5738814945259874e-13	7.434436696812187	0.234977763318096	0.0204853447378137	1.7469273065469013	0.15229699866565063	2.4332926336433434	2.558472979234596
6.418261873452749e-13	0.00945410387042595	2.3499388728535638e-05	4.703850064606773e-15	3.574119388680971e-13	7.434739640265465	0.23496818856943189	0.02048405571125085	1.746927305758526	0.1522936209898429	2.4331934863290554	2.558368731095861
6.418262211473068e-13	0.009454103861648263	2.3499388714945645e-05	4.704116090515469e-15	3.5743331371923314e-13	7.435013754865492	0.23495952566885706	0.020482897580603798	1.7469273051846237	0.15229062525129033	2.43310377758523	2.558274407377968
6.418262485379043e-13	0.00945410389650032	2.349938874735199e-05	4.70435610282417e-15	3.5745252024314663e-13	7.435261783981157	0.2349516877144143	0.020481856952465065	1.7469273047448597	0.15228796826363228	2.4330226147144383	2.558189068674618
6.418262758043013e-13	0.009454103863037572	2.3499388711955442e-05	4.704570341467645e-15	3.5746978099407365e-13	7.435486210008276	0.2349445961029256	0.020480921814909087	1.7469273044392672	0.1522856117230142	2.432949175655188	2.558111851937369
6.418262979892814e-13	0.00945410388451997	2.3499388764685212e-05	4.704763738067235e-15	3.5748529349669566e-13	7.435689279018	0.23493817972276848	0.020480081394235777	1.7469273041965938	0.15228352165653497	2.4328827340078605	2.558041992122302
