glucose	insulin	Mass
250.00000000000003	2.8000000000000003	37.00000000000001
249.87566220867942	2.802450997518975	37.001282110614696
249.8691097172876	2.802544264687341	37.002985553486944
249.86368398396868	2.8026493864121833	37.004763564341395
249.8580500353613	2.802758941843666	37.00661512942709
249.85218374071164	2.802873024813926	37.00854324089763
249.84607536920845	2.8029918210372444	37.01055105843284
249.83971496501331	2.803115524857474	37.012641872477296
249.83309215340708	2.8032443387494115	37.014819111791425
249.82619614475044	2.803378473383155	37.017086344084156
249.81901571025395	2.803518148057292	37.019447283562606
249.81153916109707	2.803663591088927	37.02190579767077
249.8037543304754	2.803815040185478	37.02446591338398
249.79564855456928	2.8039727428296177	37.02713182377043
249.78720865431183	2.804136956637236	37.02990789411126
249.77842091938277	2.804307949673392	37.03279866746045
249.76927107718024	2.8044860010796864	37.03580887515173
249.75974426998815	2.8046714015404945	37.03894344416992
249.7498250403615	2.804864453468742	37.04220750360385
249.73949729909756	2.8050654718640406	37.045606393979476
249.72874430461087	2.805274784934964	37.04914567316432
249.7175486509588	2.8054927324479357	37.05283112754164
249.70589221252564	2.80571967085466	37.05666878126343
249.693756124603	2.8059559693068072	37.060664908300666
249.6811207783622	2.806202012421009	37.064826034904584
249.66796577159235	2.8064582004143563	37.06915895501708
249.65426985578358	2.806724950288655	37.07367074862289
249.64001094181745	2.8070026956523493	37.07836878040158
249.62516605497242	2.80729188783907	37.083260715507556
249.60971129241565	2.807592996496512	37.08835453427432
249.59362178896794	2.8079065104873258	37.09365854427974
249.57687168422788	2.8082329384698324	37.09918139210648
249.55943408323182	2.8085728097320004	37.10493207722966
249.5412810109699	2.80892667511082	37.110919968268
249.52238337333355	2.80929510781397	37.117154816821824
249.50271091809114	2.8096787041892024	37.12364677162312
249.48223218935752	2.8100780847398137	37.13040639489508
249.46091447969806	2.810493894995425	37.13744467970459
249.4387237827507	2.810926806640492	37.144773067122294
249.4156247440758	2.8113775184385066	37.152403464129364
249.3915806106878	2.811846757300646	37.16034826212972
249.3665531788072	2.8123352794324465	37.16862035626919
249.34050273934128	2.812843871431367	37.17723316557691
249.31338802175495	2.813373351498195	37.18620065386333
249.28516613565878	2.8139245706731857	37.19553735166122
249.25579251293487	2.8144984140627938	37.20525837782565
249.2252208437239	2.8150958022114994	37.21537946378314
249.19340301409113	2.8157176924473926	37.22591697766601
249.16028904320262	2.8163650802370515	37.23688794826297
249.1258270134503	2.817039000728853	37.248310092696556
249.0899629960622	2.817740530313298	37.26020184295466
249.0526409896349	2.8184707879955595	37.27258237296333
249.01380284626967	2.8192309370346993	37.28547162882936
248.9733881754815	2.820022187335054	37.298890358769036
248.93133429778962	2.820845795798244	37.31286014283926
248.8875761683162	2.821703067878945	37.327403427656776
248.8420462424565	2.8225953637166064	37.34254355874838
248.79467442417982	2.8235240942867543	37.35830481539101
248.74538802298645	2.824490725378743	37.3747124478818
248.69411161953616	2.82549678101444	37.39179270551806
248.64076695489618	2.826543844824519	37.409572895222794
248.58527289412706	2.8276335614644452	37.428081400755175
248.52754530936275	2.828767639336806	37.447347732301694
248.46749697696976	2.8299478530144366	37.46740257179591
248.40503749537064	2.8311760453070742	37.48827781141698
248.34007317959345	2.8324541297359445	37.51000660271333
248.27250695729956	2.833784093766187	37.53262340485102
248.202238284901	2.8351679991374743	37.556164029665155
248.12916301950753	2.8366079879777066	37.580665695107044
248.05317336726043	2.8381062818254916	37.60616706524271
247.97415771731448	2.8396651869224385	37.63270832426699
247.89200056796233	2.8412870961433785	37.660331218410214
247.8065824295604	2.8429744917271202	37.68907911296112
247.71777974762736	2.844729948005132	37.71899703935683
247.62546470173015	2.846556134973852	37.75013179265904
247.52950518812176	2.8484558223239516	37.78253195793647
247.4297647504669	2.8504318790636263	37.8162479658906
247.32610235102018	2.852487281375624	37.85133220536653
247.21837236264236	2.854625112338742	37.88783905233918
247.1064245172926	2.8568485654424913	37.92582492662583
246.99010367475267	2.85916095086186	37.965348414185186
246.86924982958982	2.8615656954689994	38.00647029740637
246.74369806424602	2.864066346934	38.0492536195975
246.6132783274798	2.866666578848703	38.09376381464587
246.47781547748585	2.8693701927808113	38.14006873161742
246.33712920999426	2.872181120822492	38.18823872207356
246.19103390213837	2.87510343154099	38.2383467546155
246.03933865272919	2.878141331038705	38.290468455810434
245.88184718275343	2.881299167828413	38.344682218819294
245.7183578341033	2.8845814352563908	38.401069272255974
245.54866352101726	2.887992775468001	38.45971377656182
245.37255171711342	2.891537982617292	38.520702905214385
245.18980447058442	2.8952220054691917	38.584126936123035
245.00019839933208	2.899049951787184	38.650079339743165
244.80350472583424	2.9030270898884556	38.71865686526845
244.5994893299939	2.907158852822589	38.78995963266038
244.3879128160715	2.9114508400938006	38.864091223504424
244.16853057474103	2.91590882075896	38.94115877011968
243.94109291468433	2.9205387361808466	39.02127304577854
243.70534517102894	2.9253467011149636	39.104548554607
243.46102786795797	2.9303390072485573	39.19110362034228
