G-alpha	PLC	Calcium-Cyt	Calcium-ER	Calcium-mit
0.010000000000000002	0.010000000000000002	0.010000000000000002	10.0	0.001
0.359938056033694	0.7696857858063584	0.00043501059285740124	10.071075609424321	0.000999911555098066
0.7094070259619685	2.3087755819350906	0.0013211314141952928	10.41974338988506	0.0009998520113113564
1.0579313513337523	4.227481082106164	0.0024579849454873823	11.160355219306721	0.0010015892342801983
1.4051417172863545	6.431226290899128	0.0037966090220754815	12.351466540662186	0.0010082741568938195
1.750713702264343	8.913415629838662	0.005350536593003047	14.03992092813099	0.0010245406599359173
2.0943157114107795	11.696091904274557	0.00715558152060357	16.266624219690193	0.001057012582740427
2.4355795080053633	14.81308103071282	0.009261899113347424	19.069306482099595	0.0011151189858129881
2.7740775625894436	18.304667899761814	0.011734604273128477	22.481953463587267	0.0012122944059116461
3.109300621577656	22.215466969330155	0.01465708313019567	26.53242100797657	0.0013677369579897637
3.440631763731985	26.593062108011	0.0181364874392943	31.23864354839975	0.00160900273062918
3.7673136840314005	31.486622808129784	0.022311930675748288	36.60334392217719	0.001975879611284609
4.088405225574682	36.9451918881449	0.027366700569195348	42.60696649932726	0.0025262594380881078
4.4027212929971515	43.01549603775033	0.03354692449790981	49.198436318741464	0.0033452115627294406
4.708746639982149	49.73917173045588	0.041191138001789064	56.283198082426594	0.004559351647364577
5.004507143321084	57.14927433263804	0.05077920345008763	63.70772634475572	0.006360328407460097
5.287368654405817	65.26583739766835	0.06301758792046888	71.23918077426043	0.009044827413763735
5.553705129096832	74.09001873673965	0.07899800917560607	78.537803189248	0.013086487905453999
5.79831248860649	83.59587634577404	0.10051866245214781	85.1172375910088	0.019274862050565014
6.013274782811989	93.71770105813717	0.13081608246838042	90.28178851408629	0.029012111733100483
6.1854565657703695	104.32794348075294	0.17656685924049123	93.0100397758307	0.045047950043260974
6.289472364304404	115.19121959598172	0.25568157454717005	91.66149812909516	0.07384294964236852
6.219707907694308	125.81355801908224	1.248150717589409	80.36833307186859	0.16867143108459962
0.2075925253006734	107.88268838027511	0.15754769639726038	19.34769865191745	34.57484406099321
0.5042419249170335	85.21759956883315	0.09813116704141363	31.322681902267256	30.82894645225513
0.803839084662036	65.79682751314334	0.06388020130713692	41.44085536215657	28.592706526912668
1.1133070925256112	49.98261830135335	0.04285039812731518	49.89226079780419	27.180919118236304
1.4320587637020021	38.060562406847026	0.029903071665465856	56.82113186933732	26.247465503485202
1.7576632195667614	30.047668305938	0.022331263095735476	62.48751651152851	25.592077990446377
2.087424362740921	25.565856585792602	0.018455308611888533	67.2705515059722	25.08893289413873
2.4189461687725986	23.927472418592014	0.017129554065301204	71.57842022252936	24.656158814406098
2.7502907290281593	24.392042662507745	0.017589277971617502	75.75518366473182	24.239917887215093
3.0799132795123563	26.372309839463437	0.019382285935954882	80.0416636983878	23.803935622781218
3.4065051616597715	29.48593427233018	0.022298148974903266	84.5808829349394	23.32211929659816
