"Complex_br_(Costal2/Fused/_br_Smoothened){""Receiving cell""}"	Complex_br_(Su(fu)/Cubitus)	Complex_br_(Costal2/Fused/../microtubule)	Hedgehog target gene	Cubitus_space_interruptus	Complex_br_(Sap18/Su(fu)/_br_Cubitus_space_interruptus_space_repressor)	Patched	"Complex_br_(Costal2/Fused/_br_Smoothened){""lipid raft""}"	Complex_br_(Su(fu)/Fused/../_br_Smoothened)	Complex_br_(CBP/Cubitus)	Microtubule	Sap18	ADP	smoothened	Complex_br_(Costal2/Smoothened/_br_Fused)	ATP	CBP	Complex_br_(Patched/Hedgehog)	Complex_br_(Cubitus_space_interruptus_space_repressor/Su(fu))	Hedgehog	complex
0.20901469863085037	0.14500439859499234	0.34332380930330825	0.9260652014102292	0.3037610583618245	2.5679139257022188	1.7863176214924412	1.5308735271353218	0.13333647844251134	0.004262504336262045	2.5599019971501042	0.979558430302071	0.6866772929414228	0.09677419354658902	0.6866772929414228	1.313322707058578	0.022199938249223616	3.2136823785075626	0.979558430302071	1.7863176214924412	0.09677419354658902
0.20973353143282744	0.14481014736978087	0.34189170898283167	0.9268328975629444	0.3056318261623938	2.572143574267175	1.7863176214924412	1.5358241010495453	0.13259257436619057	0.003332821064968	2.5658005987305432	0.9804567579370941	0.6876503918819813	0.09230769228662682	0.6876503918819813	1.3123496081180195	0.017233949167821845	3.2136823785075626	0.9804567579370941	1.7863176214924412	0.09230769228662682
0.2103298484067486	0.14474427646507643	0.34096941557223015	0.9274282327975951	0.30733661850565624	2.5754510694876247	1.7863176214924412	1.53993519753718	0.13207518718565797	0.0026006877954698033	2.5707952903327818	0.9811592180957055	0.688455057203198	0.08823529409498873	0.688455057203198	1.3115449427968033	0.013360791823607773	3.2136823785075626	0.9811592180957055	1.7863176214924412	0.08823529409498873
0.21082645383682858	0.1447727948310195	0.34044516674556696	0.9278892199600668	0.3088857809675347	2.578032225244713	1.7863176214924412	1.5433635090715623	0.1317346292602596	0.00202565405189189	2.5750477910198772	0.9817074867043958	0.6891231988512294	0.08450704223455632	0.6891231988512294	1.3108768011487717	0.01034541403893559	3.2136823785075626	0.9817074867043958	1.7863176214924412	0.08450704223455632
0.21124199509911154	0.14486958292931465	0.3402282461181548	0.928245722914004	0.3102917838004741	2.580042811323298	1.7863176214924412	1.5462369618903218	0.13153099147805475	0.0015751232716886938	2.578690672805406	0.9821346570885775	0.6896807243379213	0.08108108107643862	0.6896807243379213	1.3103192756620792	0.008001685402435373	3.2136823785075626	0.9821346570885775	1.7863176214924412	0.08108108107643862
0.21159166373976873	0.14501467575823404	0.3402456208439946	0.9285211206227503	0.31156792723309107	2.581606309370938	1.7863176214924412	1.5486596210698318	0.13143239544758725	0.0012229376361288548	2.581832301235565	0.9824669351668418	0.6901486209783799	0.07792207792044004	0.6901486209783799	1.3098513790216206	0.006182697203345345	3.2136823785075626	0.9824669351668418	1.7863176214924412	0.07792207792044004
0.21188779362241955	0.14519290387003222	0.34043896566354875	0.9287336613894589	0.312727457022532	2.582820278269734	1.7863176214924412	1.550715865449691	0.13141352336642043	0.0009481960793305375	2.584561034338751	0.9827250143412486	0.690543851900222	0.0749999999977005	0.690543851900222	1.3094561480997784	0.004772849920232267	3.2136823785075626	0.9827250143412486	1.7863176214924412	0.0749999999977005
0.21214036854523588	0.1453928201198879	0.340762069925786	0.9288975539496254	0.3137829997711104	2.5837615560529414	1.7863176214924412	1.5524739198731927	0.1314543862049438	0.000734267270157775	2.586948773450236	0.982925190081575	0.6908800988268661	0.07228915662397854	0.6908800988268661	1.3091199011731336	0.0036814326457049115	3.2136823785075626	0.982925190081575	1.7863176214924412	0.07228915662397854
0.2123574498821512	0.14560585494920855	0.3411786118796701	0.9290238390990794	0.31474623655564016	2.5844904879137154	1.7863176214924412	1.5539888219085443	0.13153929763103947	0.000567969063292549	2.5890539462678146	0.9830802610558463	0.6911683768460838	0.06976744185251443	0.6911683768460838	1.3088316231539159	0.0028374428680709466	3.2136823785075626	0.9830802610558463	1.7863176214924412	0.06976744185251443
0.21254553419029726	0.14582565397777802	0.3416602739612246	0.9291210812986386	0.31562774623898177	2.5850543434255226	1.7863176214924412	1.5553048949312231	0.13165602504576557	0.00043889069551114433	2.5909239957105967	0.9832002550284046	0.6914175415433134	0.06741573032817873	0.6914175415433134	1.3085824584566865	0.002185429551926919	3.2136823785075626	0.9832002550284046	1.7863176214924412	0.06741573032817873
0.21270985003408993	0.1460475604639385	0.34218516612348404	0.9291959145137361	0.3164369637925538	2.5854900637568927	1.7863176214924412	1.5564577949285825	0.13179509198343065	0.00033883680917606016	2.5925974425989198	0.9832930112791968	0.6916347056528196	0.06521739127759629	0.6916347056528196	1.3083652943471802	0.001682173641001534	3.2136823785075626	0.9832930112791968	1.7863176214924412	0.06521739127759629
0.2128546025237698	0.14626821266075624	0.3427365220308247	0.9292534709248634	0.3171822120235912	2.585826457863685	1.7863176214924412	1.5574761919639917	0.1319492091895203	0.00026137488252637564	2.5941055832581434	0.9833646457132046	0.6918255795808633	0.06315789471103335	0.6918255795808633	1.3081744204191366	0.001294050615724013	3.2136823785075626	0.9833646457132046	1.7863176214924412	0.06315789471103335
0.21298317356604327	0.14648523144244727	0.3433016306161636	0.929297716753974	0.31787077644749345	2.5860859514598746	1.7863176214924412	1.558383143991591	0.13211281338468067	0.00020146902493051912	2.595473879609268	0.9834199210958702	0.691994748666954	0.06122448977457059	0.691994748666954	1.308005251333046	0.0009949416653538207	3.2136823785075626	0.9834199210958702	1.7863176214924412	0.06122448977457059
0.21309828471706038	0.1466969791659646	0.3438709694214609	0.9293317142219668	0.31850900211962974	2.5862859721458054	1.7863176214924412	1.559197211471879	0.13228169622557018	0.00015518585961490805	2.596723089997292	0.9834625402587444	0.6921458975827841	0.05940594058124852	0.6921458975827841	1.3078541024172161	0.0007645875138721842	3.2136823785075626	0.9834625402587444	1.7863176214924412	0.05940594058124852
0.21320212901549038	0.1469023739826506	0.34443750653990235	0.9293578256408856	0.3191023983010073	2.5864400433761543	1.7863176214924412	1.559933358041717	0.13245270733121745	0.00011945940541432049	2.5978701857620288	0.9834953777247025	0.692281991373605	0.0576923076980711	0.692281991373605	1.3077180086263953	0.0005872938528470928	3.2136823785075626	0.9834953777247025	1.7863176214924412	0.0576923076980711
0.21329647720346406	0.14710074741102705	0.34499614257914346	0.9293778720638072	0.31965574206547154	2.5865586453712517	1.7863176214924412	1.5606036749365568	0.13262351800130592	9.190407603539222e-05	2.5989290910462017	0.9835206620573068	0.6924054209048768	0.05607476637465684	0.6924054209048768	1.3075945790951233	0.00045091643160314894	3.2136823785075626	0.9835206620573068	1.7863176214924412	0.05607476637465684
0.21338276286144553	0.14729173558678343	0.34554326779239786	0.9293932563208278	0.32017317560649367	2.5866498901621755	1.7863176214924412	1.5612179611482715	0.13279243434626797	7.066669882071143e-05	2.599911277631344	0.9835401189099786	0.6925181192753614	0.054545454576259776	0.6925181192753614	1.3074818807246387	0.0003460679082011795	3.2136823785075626	0.9835401189099786	1.7863176214924412	0.054545454576259776
0.21346215072204067	0.147475196450615	0.34607641239521847	0.9294050584243783	0.3206582945577615	2.58672005015126	1.7863176214924412	1.5617841869826352	0.13295825004215028	5.4309720445335955e-05	2.6008262424375284	0.9835550830909208	0.6926216546907046	0.05309734516725481	0.6926216546907046	1.3073783453092958	0.0002654986129985712	3.2136823785075626	0.9835550830909208	1.7863176214924412	0.05309734516725481
0.2135355906482126	0.14765114704008694	0.34659397227814054	0.9294141093659443	0.32111422623700997	2.5867739705310147	1.7863176214924412	1.5623088633848454	0.13312013105677278	4.171943860029642e-05	2.6016818897197616	0.9835665860503368	0.6927173046299329	0.05172413800209959	0.6927173046299329	1.3072826953700678	0.00020361461410859383	3.2136823785075626	0.9835665860503368	1.7863176214924412	0.05172413800209959
0.21360386134229747	0.14781971617659123	0.34709499479392153	0.9294210482423074	0.3215436979541979	2.586815391023259	1.7863176214924412	1.5627973356955964	0.13327752554798963	3.203397279143741e-05	2.602484837084581	0.983575424167448	0.6928061144986997	0.05042016812149875	0.6928061144986997	1.3071938855013006	0.00015610259419797197	3.2136823785075626	0.983575424167448	1.7863176214924412	0.05042016812149875
0.21366760431436174	0.1479811090538629	0.34757901276084163	0.9294263662735158	0.3219490955711594	2.5868471954921075	1.7863176214924412	1.5632540165234423	0.1334300941047946	2.4587084895046397e-05	2.6032406593363073	0.9835822117559756	0.692888944393711	0.049180327902852636	0.692888944393711	1.307111055606289	0.0001196393935099475	3.2136823785075626	0.9835822117559756	1.7863176214924412	0.049180327902852636
0.21372735131354081	0.1481355808223887	0.3480459160105824	0.9294304408678032	0.3223325136989856	2.586871606322073	1.7863176214924412	1.5636825708896651	0.13357765563147145	1.8864220207639535e-05	2.6039540839236754	0.9835874223607505	0.6929665060890007	0.04800000006574325	0.6929665060890007	1.3070334939109995	9.166622917016552e-05	3.2136823785075626	0.9835874223607505	1.7863176214924412	0.04800000006574325
0.21378354597316127	0.1482834170454819	0.3484958525834446	0.9294335619269575	0.32269579831419376	2.5868903353604082	1.7863176214924412	1.5640860632862106	0.13372014563912604	1.4468225037458985e-05	2.604629147352248	0.983591420841048	0.6930393924537531	0.04687500006430827	0.6930393924537531	1.3069606075462472	7.021364655331802e-05	3.2136823785075626	0.983591420841048	1.7863176214924412	0.04687500006430827
0.2138365608598122	0.14842491953560832	0.34892915391069673	0.9294359519498533	0.32304058246290385	2.5869046998348297	1.7863176214924412	1.5644670733159471	0.133857584551309	1.1092928894902203e-05	2.6052693192835967	0.9835944880202027	0.6931081005565315	0.04580152680570744	0.6931081005565315	1.3068918994434686	5.376726622410708e-05	3.2136823785075626	0.9835944880202027	1.7863176214924412	0.04580152680570744
0.2138867111711983	0.14856039597321405	0.3493462772642014	0.9294377817250502	0.32336831671582267	2.586915713244901	1.7863176214924412	1.5648277886404738	0.13399005320786844	8.502349653361766e-06	2.605877603237089	0.9835968400205839	0.6931730502175522	0.04477611949871002	0.6931730502175522	1.306826949782448	4.116265981547818e-05	3.2136823785075626	0.9835968400205839	1.7863176214924412	0.04477611949871002
0.21393426547269026	0.14869015266751476	0.34974776302436233	0.9294391822380736	0.3236802945266454	2.5869241546274853	1.7863176214924412	1.565170077858842	0.13411767455939635	6.51480707121166e-06	2.6064566164310192	0.9835986430048375	0.693234598540093	0.043795620544619385	0.693234598540093	1.3067654014599073	3.150532253696511e-05	3.2136823785075626	0.9835986430048375	1.7863176214924412	0.043795620544619385
0.21397945433052928	0.14881448944083228	0.350134202296142	0.9294402539528369	0.3239776737685576	2.5869306227211375	1.7863176214924412	1.5654955491346005	0.1342405996838972	4.99045966754408e-06	2.607008654733162	0.9836000247062374	0.6932930515841367	0.04285714297069743	0.6932930515841367	1.3067069484158633	2.4108160125364557e-05	3.2136823785075626	0.9836000247062374	1.7863176214924412	0.04285714297069743
0.21402247713731884	0.14893369624499828	0.3505062131831935	0.9294410738804704	0.324261494792786	2.5869355773888683	1.7863176214924412	1.5658055965829736	0.13435899742843269	3.821752005721502e-06	2.6075357447380965	0.9836010832505395	0.6933486735893728	0.041958042078711656	0.6933486735893728	1.3066513264106274	1.8443728120933266e-05	3.2136823785075626	0.9836010832505395	1.7863176214924412	0.041958042078711656
0.2140635075838054	0.14904805098060545	0.35086442333631035	0.9294417010424252	0.3245326957155349	2.586939371708269	1.7863176214924412	1.5661014374885902	0.13447304668399881	2.925996288797463e-06	2.6080396861188277	0.9836018939917093	0.6934016943624345	0.04109589054486372	0.6934016943624345	1.3065983056375658	1.4107261312171753e-05	3.2136823785075626	0.9836018939917093	1.7863176214924412	0.04109589054486372
0.2141026980416337	0.14915781822237997	0.3512094573860844	0.9294421806657738	0.3247921253632124	2.586942276699893	1.7863176214924412	1.5663841421466425	0.1345829307171219	2.239644393281061e-06	2.608522086094139	0.983602514781369	0.6934523151887422	0.04026845651977852	0.6934523151887422	1.306547684811258	1.0788208575909816e-05	3.2136823785075626	0.983602514781369	1.7863176214924412	0.04026845651977852
0.21414018306940322	0.14926324861147952	0.3515419281492191	0.9294425473884157	0.32504055422936695	2.5869445002647438	1.7863176214924412	1.5666546577644442	0.13468883309714463	1.7138917973957052e-06	2.608984387488196	0.9836029900052524	0.693500713557205	0.039473684362586615	0.693500713557205	1.3064992864427951	8.248449795587045e-06	3.2136823785075626	0.9836029900052524	1.7863176214924412	0.039473684362586615
0.21417608225166845	0.1493645787017572	0.35186243055495703	0.9294428277324163	0.3252786838288829	2.586946201834169	1.7863176214924412	1.566913827841242	0.13479093478146006	1.3112715362313458e-06	2.6094278918566953	0.9836033537064777	0.6935470469823255	0.03870967758834951	0.6935470469823255	1.3064529530176745	6.305455405391245e-06	3.2136823785075626	0.9836033537064777	1.7863176214924412	0.03870967758834951
0.21421050250459645	0.14946203113001014	0.35217153764036063	0.9294430420081956	0.32550715471299785	2.5869475036750873	1.7863176214924412	1.5671624079334225	0.13488941208684796	1.0030209343175693e-06	2.6098537786305083	0.9836036319964391	0.6935914561056421	0.037974683729133145	0.6935914561056421	1.3064085438943578	4.819299348371763e-06	3.2136823785075626	0.9836036319964391	1.7863176214924412	0.037974683729133145
0.21424353993810122	0.1495558150201539	0.3524697981620794	0.9294432057591043	0.32572655330975125	2.586948499485631	1.7863176214924412	1.5674010784049164	0.13498443535899354	7.670766076718637e-07	2.610263120898479	0.9836038448882409	0.6936340671964681	0.037267080939443864	0.6936340671964681	1.3063659328035315	3.682790420661197e-06	3.2136823785075626	0.9836038448882409	1.7863176214924412	0.037267080939443864
0.2142752813840903	0.1496461265246841	0.3527577353091993	0.9294433308757886	0.32593741782820734	2.586949261037103	1.7863176214924412	1.5676304549150026	0.13507616812545864	5.865229177731847e-07	2.6106568986278416	0.9836040077136858	0.69367499420329	0.03658536606296166	0.69367499420329	1.3063250057967097	2.8138505097472192e-06	3.2136823785075626	0.9836040077136858	1.7863176214924412	0.03658536606296166
0.21430580566248447	0.14973314945202396	0.3530358462189518	0.9294434264579491	0.32614024339125264	2.586949843322196	1.7863176214924412	1.5678510971198145	0.1351647666048519	4.483873377916514e-07	2.611036009837436	0.9836041322218284	0.6937143404502851	0.03592814394361476	0.6937143404502851	1.3062856595497145	2.1496106937087598e-06	3.2136823785075626	0.9836041322218284	1.7863176214924412	0.03592814394361476
0.2143351846218836	0.14981705594591663	0.35330460211226167	0.9294434994679892	0.3263354864741207	2.5869502884662827	1.7863176214924412	1.5680635158405363	0.1352503794964285	3.427245527568813e-07	2.6114012799890403	0.9836042274137536	0.693752200030192	0.035294117898700676	0.693752200030192	1.3062477999698079	1.641927426772455e-06	3.2136823785075626	0.9836042274137536	1.7863176214924412	0.035294117898700676
0.21436348400399924	0.14989800718373675	0.35356444884973903	0.9294435552296608	0.3265235687705624	2.586950628716643	1.7863176214924412	1.568268179032431	0.13533314796618046	2.6191530656448766e-07	2.6117534699627583	0.9836043001806716	0.6937886589601475	0.03468208118750536	0.6937886589601475	1.3062113410398524	1.253957722570079e-06	3.2136823785075626	0.9836043001806716	1.7863176214924412	0.034682081187505355
0.21439076416679667	0.14997615406925088	0.35381580775641913	0.9294435978099784	0.32670488057133823	2.586950888734822	1.7863176214924412	1.5684655167919204	0.13541320576575488	2.0012814657442135e-07	2.6120932828726113	0.983604355793323	0.6938237961481397	0.03409090937097232	0.6938237961481397	1.30617620385186	9.575337340355897e-07	3.2136823785075626	0.983604355793323	1.7863176214924412	0.03409090937097231
0.2144170807076808	0.15005163790893855	0.3540590766065247	0.9294436303200849	0.32687978376747245	2.5869510874048265	1.7863176214924412	1.5686559256573687	0.1354906794283026	1.5289472351390076e-07	2.6124213700124295	0.9836043982880838	0.6938576842190776	0.03351955338104861	0.6938576842190776	1.306142315780922	7.310922854160248e-07	3.2136823785075626	0.9836043982880838	1.7863176214924412	0.0335195533810486
0.21444248497920382	0.1501245910636705	0.3542946307338473	0.9294436551397961	0.3270486144819647	2.586951239185779	1.7863176214924412	1.5688397722284961	0.13556568854846401	1.16791264832786e-07	2.61273833596677	0.9836044307558338	0.6938903902106064	0.03296703329938536	0.6938903902106064	1.306109609789393	5.58127330392341e-07	3.2136823785075626	0.9836044307558338	1.7863176214924412	0.03296703329938535
0.2144670245342194	0.15019513756877312	0.3545228242080357	0.9294436740860277	0.32721168537961576	2.5869513551275296	1.7863176214924412	1.569017396230625	0.1356383460879556	8.919958513479864e-08	2.613044743008388	0.9836044555589044	0.6939219761555883	0.03243243278357892	0.6939219761555883	1.3060780238444114	4.260279576734183e-07	3.2136823785075626	0.9836044555589044	1.7863176214924412	0.032432432783578914
0.21449074350813865	0.15026339371818814	0.3547439910045222	0.9294436885466608	0.3273692877434596	2.5869514436778975	1.7863176214924412	1.5691891132031637	0.1357087587056523	6.811684148031901e-08	2.6133411150122114	0.9836044745035143	0.6939524995952567	0.031914893983269445	0.6939524995952567	1.306047500404743	3.2515509024050734e-07	3.2136823785075626	0.9836044745035143	1.7863176214924412	0.03191489398326944
0.2145136829519713	0.1503294686118943	0.35495844616838285	0.9294436995822813	0.3275216933205695	2.5869515112977908	1.7863176214924412	1.5693552168225469	0.13577702709291412	5.2010289529254015e-08	2.61362794088691	0.9836044889711743	0.6939820140194782	0.03141361294470966	0.6939820140194782	1.3060179859805214	2.4813846902770296e-07	3.2136823785075626	0.9836044889711743	1.7863176214924412	0.03141361294470965
0.21453588112146402	0.15039346466813705	0.35516648695268294	0.9294437080034159	0.32766915597168406	2.586951562929173	1.7863176214924412	1.5695159809270312	0.13584324631007563	3.970684102728311e-08	2.613905677608021	0.9836045000186976	0.6940105692494508	0.030927835439298786	0.6940105692494508	1.305989430750549	1.8934187694475985e-07	3.2136823785075626	0.9836045000186976	1.7863176214924412	0.03092783543929878
0.21455737372826944	0.15045547809884496	0.3553683939132135	0.9294437144286591	0.32781191314366825	2.5869516023467822	1.7863176214924412	1.5696716612824224	0.13590750611798771	3.03100077050912e-08	2.6141747528993133	0.9836045084533672	0.6940382117706342	0.030456853187475926	0.6940382117706342	1.3059617882293653	1.444611889574695e-07	3.2136823785075626	0.9836045084533672	1.7863176214924412	0.03045685318747592
0.2145781941631358	0.15051559935087874	0.35556443195172865	0.929443719330106	0.3279501871991273	2.5869516324334345	1.7863176214924412	1.5698224971496275	0.1359698912965127	2.31347441358873e-08	2.6144355676365603	0.9836045148917599	0.6940649850272844	0.030000000411714325	0.6940649850272844	1.3059350149727151	1.1020996029019144e-07	3.2136823785075626	0.9836045148917599	1.7863176214924412	0.030000000411714318
0.2145983736946945	0.15057391351646704	0.3557548513057262	0.9294437230688045	0.32808418662272937	2.5869516553954397	1.7863176214924412	1.5699687126857909	0.13603048195061038	1.7656517573326376e-08	2.6146884980163603	0.9836045198057952	0.6940909296852651	0.029556650677916272	0.6940909296852651	1.3059090703147347	8.40734478010444e-08	3.2136823785075626	0.9836045198057952	1.7863176214924412	0.029556650677916265
0.214617941643995	0.15063050070971318	0.35593988848139185	0.9294437259206442	0.3282141070983639	2.5869516729198914	1.7863176214924412	1.570110518173332	0.13608935379998963	1.347402233905362e-08	2.61493389747898	0.983604523556359	0.6941160838616639	0.029126214039631025	0.6941160838616639	1.3058839161383358	6.412908813806639e-08	3.2136823785075626	0.983604523556359	1.7863176214924412	0.029126214039631018
0.21463692553940353	0.15068543641462975	0.3561197671275497	0.9294437280959236	0.32834013248383104	2.5869516862938275	1.7863176214924412	1.570248111118627	0.13614657845561434	1.0280986076020259e-08	2.6151720984435944	0.9836045264187859	0.6941404833299505	0.028708134428858178	0.6941404833299505	1.3058595166700493	4.891048169503761e-08	3.2136823785075626	0.9836045264187859	1.7863176214924412	0.02870813442885817
