MKK_P	M_P	MKKK	MKK	M	MKKK_P	MKK_PP	M_PP
0.0	0.0	999.9999036887529	3999.99961475501	999.9999036887529	0.0	0.0	0.0
0.11190696259497294	3.153629013298883e-08	997.5641143170681	3999.8877061497574	999.9999036572171	2.4357893716848733	1.6426572015076377e-06	5.106929516729567e-19
0.4121764030985123	8.754946311417243e-07	995.1579831664974	3999.5874150515197	999.9999028132592	4.841920522255824	2.3300392174658278e-05	4.0112302489785197e-16
0.8568030861792407	5.782949835491347e-06	992.780472048731	3999.142706757618	999.9998979058039	7.219431640022238	0.00010491121341932137	1.787029911383298e-14
1.4118861563161118	2.1255304089697598e-05	990.4306020945822	3998.5874327338897	999.9998824334493	9.569301594170902	0.00029586480383309136	2.465851770642111e-13
2.051391934902485	5.6734569336037844e-05	988.1074491143256	3997.9475761543617	999.9998469541825	11.892454574427454	0.0006466657447017988	1.7936136403137859e-12
2.7553691480493114	0.00012382364632259067	985.8101394144613	3997.2430411972796	999.9997798650985	14.189764274291495	0.001204409680208719	8.71786483767086e-12
3.5085465544892416	0.00023540282730504875	983.5378460171997	3996.489057554386	999.9996682858939	16.462057671553154	0.002010646134694563	3.2132905113184816e-11
4.299242644336119	0.0004048266415949817	981.289785236266	3995.697271435302	999.9994988620149	18.710118452487034	0.0031006753723059536	9.685733760428631e-11
5.118524130889243	0.00064527771706724	979.0652135688213	3994.876586963882	999.9992584107856	20.934690119931563	0.004503660238919164	2.506638955666713e-10
5.959559664652443	0.0009692945908996644	976.8634248685497	3994.0338119285752	999.9989343935866	23.136478820203372	0.006243161782217263	5.757641336044315e-10
6.817125052316591	0.0013884601041461238	974.6837477694258	3993.174151843864	999.9985152274471	25.316155919327052	0.008337858829409768	1.2018803241939424e-09
7.687225196630337	0.0019132238379646574	972.5255433335309	3992.3015872473534	999.9979904625951	27.47436035522207	0.010802311027413407	2.320129940321757e-09
8.566805496099718	0.0025528288842320943	970.3882028995413	3991.4191615714053	999.9973508556722	29.611700789211465	0.013647687505713444	4.196964556351792e-09
9.453531593792166	0.0033153149166007903	968.2711461113635	3990.5292007385983	999.9965883666489	31.728757577389107	0.016882422621127543	7.187517647405176e-09
10.345621242748587	0.0042075735574711596	966.1738191088082	3989.63348072849	999.9956961034477	33.826084579944144	0.02051278377288015	1.1747879250402633e-08
11.241715873704829	0.005235436700866828	964.0956928643217	3988.7333555314376	999.9946682336064	35.90421082443044	0.024543349870285402	1.844599076821353e-08
12.14078239829132	0.006403782982340811	962.0362616516145	3987.829854950428	999.9934998777998	37.963642037137866	0.028977406292677067	2.7971014509672014e-08
13.042038044158744	0.007716651541806858	959.9950416336237	3986.9237594452457	999.9921869960699	40.00486205512839	0.03381726560652762	4.1141164999598335e-08
13.94489274648692	0.009177355485298067	957.9715695586419	3986.0156574840794	999.9907262743576	42.02833413011033	0.03906452444473104	5.8910087579729196e-08
14.848904934879954	0.010788590045538005	955.9654015546447	3985.1059895533404	999.9891150163355	44.034502134107484	0.044720266790129734	8.237193503519997e-08
15.753747551813012	0.012552532393715815	953.9761120129366	3984.1950819801286	999.987351043594	46.02379167581572	0.05078522306913101	1.1276532936800872e-07
16.659181897620225	0.014470931497235986	952.00329255315	3983.2831729640525	999.9854326057795	47.99661113560208	0.057259893338841406	1.514764096091941e-07
17.565037469727454	0.016545187439792525	950.0465510624739	3982.3704326436414	999.9833583012719	49.95335262627813	0.0641446416428731	2.0004116312491914e-07
18.471196400520654	0.01877642030735285	948.1055108027	3981.4569785870326	999.9811270082984	51.89439288605196	0.07143976745766667	2.60147223893463e-07
19.37758142821645	0.021165529188113093	946.1798095793323	3980.5428877676927	999.9787378259296	53.82009410941968	0.07914555910192617	3.336353001658271e-07
20.284146586621233	0.023713242093864408	944.2690989675634	3979.6282058353204	999.9761900241588	55.730804721188505	0.08726233306882511	4.2250037019738837e-07
21.190869990471125	0.026420157737775746	942.373043590435	3978.7129543020774	999.9734830021226	57.626860098316946	0.09579046246281893	5.288927605240545e-07
22.097748238749016	0.029286780144858207	940.4913204449434	3977.7971361191885	999.9706162534889	59.50858324380853	0.10473039707484134	6.551191981131627e-07
23.004792068267676	0.032313547047153446	938.623618272256	3976.880740009644	999.9675893380619	61.37628541649615	0.11408267710021168	8.036439072724073e-07
23.912022976764394	0.03550085296411195	936.7696369685591	3975.963743836187	999.9644018586991	63.230266720192844	0.12384794206023511	9.77089803927972e-07
24.81947059695511	0.038849067781627354	934.9290870333826	3975.046117221896	999.9610534427314	65.07081665536943	0.1340269361597456	1.1782398252935585e-06
25.727170654190456	0.04235855156354214	933.1016890525211	3974.1278235898035	999.957543727151	66.89821463623089	0.144620511017868	1.410038420484635e-06
26.635163378093463	0.046029666233610864	931.2871732129454	3973.208821750419	999.9538723469261	68.7127304758067	0.15562962649963694	1.6755932182861276e-06
27.54349226704081	0.049862784685548125	929.4852788473049	3972.289067137768	999.9500389258908	70.5146248414471	0.16705535020357948	1.9781768810439626e-06
28.452203129808435	0.053858297787539026	927.6957540058653	3971.3685127691942	999.9460430697366	72.30414968288673	0.17889885600982103	2.321229147666092e-06
29.361343340847288	0.05801661968436437	925.9183550538662	3970.447109992137	999.9418843607099	74.0815486348858	0.19116142202906125	2.7083590659437567e-06
30.270961264594007	0.06233819173266031	924.1528462924933	3969.524809062261	999.9375623536731	75.84705739625865	0.2038444281583839	3.1433474108194225e-06
31.181105811086592	0.06682348534643195	922.3989996017876	3968.6015595905005	999.9330765732576	77.60090408696448	0.21694935342596114	3.630149284486216e-06
32.09182609441837	0.07147300397675255	920.6565941039607	3967.6773108873404	999.9284265118797	79.34330958479124	0.2304777732539997	4.172896892711419e-06
33.00317117206261	0.07628728442325301	918.9254158457132	3966.752012226239	999.9236116284277	81.07448784303867	0.24443135671135174	4.775902491856299e-06
33.91518984690315	0.08126689761881943	917.2052574982498	3965.825613044274	999.9186313474731	82.79464619050209	0.2588118638362959	5.443661501074931e-06
34.827930519001626	0.08641244901642532	915.495918073814	3964.8980630929586	999.9134850588812	84.50398561493792	0.27362114305281887	6.18085577479596e-06
35.74144107630373	0.09172457867445086	913.7972026576532	3963.9693125499966	999.9081721177221	86.20270103109867	0.2888611287120416	6.9923570304080526e-06
36.65576881516885	0.09720396111898386	912.1089221543787	3963.0393121010616	999.9026918444042	87.89098153437318	0.3045338387831202	7.883230426767674e-06
37.57096038443582	0.10285130504844314	910.4308930477761	3962.1080129978895	999.8970435249668	89.56901064097576	0.32064137268888393	8.858738290843527e-06
38.487061748411804	0.10866735292506333	908.7629371732318	3961.1753670973194	999.8912264114845	91.23696651551998	0.3371859092827139	9.924343990010074e-06
39.40411816399851	0.11465288048917831	907.1048815020321	3960.241326886033	999.8852397225484	92.89502218671964	0.35416970498244404	1.108571594747893e-05
