ADP_g	ADP_c	DHAP_g	GA3P_g	_3PGA_c	Gly_c	Glc_c	Glc6P_g	Gly3P_g	PEP_c	Gly3P_c	_13BPGA_g	Fru6P_g	Pyr_c	NAD_g	Gly_g	_2PGA_c	Glc_g	_3PGA_g	ATP_g	AMP_c	Fru16BP_g	NADH_g	DHAP_c	ATP_c	AMP_g
1.519	1.3165	8.483130623	2.5	0.1	1.0	0.01	0.5	10.51686938	1.0	2.76867088	0.5	0.5	10.0	2.0	1.0	0.1	0.01	0.1	0.2405	2.2418	10.0	2.0	2.23132912	0.3417	4.2405
1.6275461151003732	0.9164231167491789	2.9133702415616867	0.11229981628843776	8.451520874989695	0.00043481216875715725	0.007840038187395414	0.8852278560343914	1.4841165991962337	1.350871764177462	1.6194275260072877	0.010607686819801036	0.2235412857705557	5.992995880196789	3.9238131824427347	0.0004594191652465381	0.40105804874880846	0.007479856290615074	9.16661050092331	4.085912115150054	0.13015274641716876	14.785733085964111	0.07618681755728207	3.380572473992692	2.8534241368336466	0.2865417697495691
1.8050578675160935	0.8675033717678149	2.9546389500461916	0.11396472137961493	11.185274131624958	0.000521799663120922	0.008248466287306586	0.8945357580712345	1.501576357757845	1.4113995148232061	1.6177029324316745	0.011668594073793212	0.22598744331170548	7.595745076348835	3.9239027175895593	0.0005512573021525028	0.43931872406246336	0.007888422269603818	11.902180135946768	3.8177212996325633	0.11398878645820083	14.928563855789113	0.07609728241046	3.3822970675683055	2.918507841773978	0.3772208328513408
1.8835861644895864	0.8498152003990451	2.974783533063642	0.11477919689117883	12.652681703740592	0.0005660076999413014	0.008454923633477869	0.8990541533876211	1.5099397596181094	1.435049810511922	1.6167630727681916	0.012201659192855246	0.22717553994201167	9.22774552309986	3.923956207907994	0.0005979341942813278	0.45531649578100286	0.008094950310776011	13.370259489212604	3.691624829256577	0.10851874305285947	14.997615168950833	0.07604379209202335	3.383236927231787	2.9416660565480877	0.42478900625383614
1.926251473207578	0.8409687634525375	2.986311409717806	0.11524573412568187	13.532419160469903	0.0005918378126295163	0.008575373588652386	0.9016358544366799	1.5146236764098777	1.447241948024787	1.6161552354215294	0.01251050719069352	0.22785456484212202	10.605100436084347	3.9239892344329492	0.0006252076009293205	0.463799064740212	0.008215441730919395	14.25032920250304	3.6208078364923404	0.10585397824598844	15.036975555042355	0.07601076556707194	3.383844764578453	2.9531772583014644	0.45294069030008133
1.9516462281567304	0.8359287920023755	2.9933885121694566	0.11553229435228528	14.087066650015196	0.0006078953648933392	0.008650193239626972	0.9032195483828568	1.517466392139678	1.454298691158857	1.6157600904559588	0.012701364131286634	0.22827116180674767	11.7473682421751	3.92401027783173	0.0006421625991441615	0.4687827512835267	0.00829028720658833	14.80516361768226	3.5778021706460224	0.10435656020938452	15.061085080284371	0.07598972216828818	3.384239909544022	2.959714647788229	0.4705516011972473
1.967523964155299	0.8328574082481898	2.9979003628536463	0.11571504023028523	14.44648893963392	0.0006182139259582329	0.008698250215288346	0.9042287452166239	1.5192664276040182	1.4586389697806112	1.6155000535880377	0.012823514285066855	0.22853665971896697	12.693878494283242	3.924023978002935	0.0006530579249915663	0.4718751168468857	0.008338360794187621	15.16469868078666	3.5505683071462357	0.10345133333274173	15.076434337321736	0.07597602199708407	3.3844999464119416	2.9636912584190576	0.48190772869846527
1.977744596932694	0.8309114748569906	3.000841521745866	0.11583419024021988	14.683235926484475	0.0006249749736374465	0.008729729854398655	0.9048864352514785	1.5204348497612576	1.4614045742002142	1.6153272782868904	0.01290333376818336	0.22870969411114858	13.47889465573665	3.924033023131919	0.0006601969116823595	0.4738563766238493	0.008369851324670394	15.401516592350081	3.5328913945242686	0.10288065561057975	15.086431296070236	0.07596697686809836	3.384672721713089	2.96620786953242	0.48936400854303674
1.9844440189969816	0.8296488397757473	3.002785461991289	0.11591295133782864	14.840775915174959	0.0006294587958214792	0.008750602969203077	0.9053210564008365	1.5212050000443746	1.4632056214594367	1.615211705766497	0.01295617208615776	0.2288240448622043	14.130319557498714	3.924039049704253	0.0006649313867746495	0.47515117358923187	0.008390731665258127	15.559102361317393	3.521240728571301	0.10251154295989376	15.093034920068785	0.07596095029575853	3.3847882942334793	2.967839617264349	0.49431525243171837
1.9888867205531189	0.8288170572325917	3.004081719266069	0.11596547499666314	14.946297849610408	0.0006324554383336623	0.008764551358984806	0.9056108379364867	1.5217176297899855	1.4643949227450113	1.6151340403716747	0.01299144163062935	0.228900289647593	14.670884050941195	3.9240430893226264	0.0006680955504090202	0.47600814405815134	0.00840468488540269	15.664654344791597	3.5134862749249955	0.10226888825702891	15.097436669664628	0.07595691067738587	3.3848659596283	2.96891405451037	0.49762700452188924
1.9918553785342137	0.8282636816471565	3.0049511013618164	0.11600070377783867	15.017281429699043	0.0006344682803245718	0.008773919774247114	0.9058051761980296	1.5220610340018477	1.4651873994763462	1.6150816854475303	0.013015112419660585	0.22895142311998676	15.119277621761874	3.9240458079415306	0.0006702209178867949	0.47658004517159736	0.00841405654574818	15.735657866086873	3.5082919231008822	0.1021076744666091	15.100388113692329	0.07595419205848164	3.3849183145524435	2.9696286438862214	0.49985269836490565
1.9938490814141607	0.8278931278325371	3.0055364189542555	0.11602442264729515	15.065167324395306	0.0006358248164552422	0.008780233214997856	0.905936009419941	1.522292049098234	1.465718619439129	1.6150463177707712	0.013031056138914315	0.2289858478124567	15.490985901546212	3.9240476424464186	0.0006716532902610357	0.4769637963038065	0.008420372173729611	15.783557090957089	3.5047977030594164	0.10199982067160503	15.102374855697867	0.07595235755358933	3.384953682229201	2.970107051495843	0.5013532155264255
1.9951925291847943	0.8276439206475109	3.0059314951961977	0.11604043273533356	15.09753278554701	0.0006367410750527253	0.008784497422132172	0.9060243160287929	1.5224478956245184	1.4660761308709953	1.6150223913438781	0.01304182105398832	0.22900908313209126	15.798901121250594	3.924048882586258	0.0006726207720117655	0.4772222371198917	0.008424637858314104	15.815931506474342	3.502440506827474	0.1019273307415574	15.103715708194601	0.07595111741375092	3.3849776086560945	2.970428748610917	0.5023669639877343
1.9960998503058656	0.8274758361137675	3.006198619795095	0.11605125787967571	15.11943608184035	0.0006373608756550353	0.008787381868522766	0.9060840218371105	1.5225532307784613	1.4663173786863846	1.6150061892658596	0.013049101069026717	0.22902479306513104	16.05378127758853	3.9240497219476884	0.0006732752225329756	0.4773967124196435	0.008427523304171203	15.837840837450903	3.500847329796715	0.10187845818231385	15.104622234338054	0.07595027805231969	3.3849938107341124	2.9706457057039017	0.5030528198974229
1.9967135577102102	0.8273622457406884	3.006379440269997	0.11605858565517645	15.134271852726615	0.0006377805590415573	0.008789334973944046	0.9061244369751866	1.5226245162679053	1.4664804645348264	1.6149952106048904	0.013054029695358616	0.22903542722948775	16.264609119162	3.9240502905166372	0.0006737183683475652	0.4775146958864803	0.008429477086378931	15.852680684306044	3.4997691617544118	0.10184543967124476	15.105235842843872	0.07594970948337157	3.3850047893950825	2.9707923145880506	0.5035172805353798
1.99712909232548	0.8272853812416766	3.006501935544923	0.1160635498302176	15.144326398689259	0.0006380649302384872	0.008790658355487176	0.9061518155825347	1.5226728000449066	1.4665908456386296	1.6149877680571028	0.013057368862402956	0.22904263119650095	16.438882048833023	3.924050675868802	0.0006740186373726142	0.4775945671861058	0.008430800926513068	15.8627379873818	3.4990388929178073	0.10182310087846085	15.105651511888654	0.0759493241312058	3.3850122319428695	2.9708915178798456	0.5038320147567146
1.9974106415460893	0.827233322228274	3.0065849625786027	0.11606691455417309	15.151143268804098	0.0006382577041354537	0.008791555463408391	0.9061703726183077	1.5227055230294064	1.4666656158453832	1.6149827211518366	0.01305963228560496	0.22904751400489282	16.58285156256035	3.924050937142274	0.0006742221883465007	0.47764867826627094	0.008431698345315645	15.869556724372144	3.4985439764822623	0.1018079731304593	15.105933244709142	0.07594906285773452	3.3850172788481356	2.9709587046412493	0.5040453819716515
1.9976014973939042	0.8271980423448954	3.0066412581745374	0.11606919597715015	15.155766257731537	0.0006383884251593252	0.0087921637943032	0.9061829549610549	1.5227277088209898	1.4667162919198162	1.6149792980662712	0.013061167041408056	0.22905082472962293	16.70172371564105	3.9240511143339973	0.0006743602173709841	0.47768535598677764	0.008432306887022529	15.874180978246203	3.4982084304132823	0.10179772209201039	15.106124267537332	0.07594888566601149	3.3850207019337013	2.9710042355630764	0.5041900721928162
1.9977309154606955	0.8271741237646214	3.0066794380298454	0.11607074324911977	15.158901989925695	0.0006384770864494725	0.008792576392285067	0.9061914883207636	1.5227427545248529	1.4667506509154986	1.6149769760199084	0.013062207947761816	0.22905307006874423	16.799828100636862	3.924051234523297	0.0006744538353020041	0.47771022554570997	0.008432719627988956	15.877317567932675	3.4979808742864673	0.10179077263944812	15.106253818412602	0.07594876547671134	3.385023023980063	2.971035103595911	0.5042882102528394
