adpg	adpc	dihydroxyacetonephosphate	glyceraldehyde3phosphate	2phosphoglycerate	glucose	fructose6phosphate	3phosphoglycerate	glycerol	pyruvate	dihydroxyacetonephosphate cytosol	nad	glycerol3phosphate	glucose6phosphate	3phosphoglycerate cytosol	phosphoenolpyruvate	bisphosphoglycerate	atpg	ampc	fructose16bisphosphate	atpc	ampg	nadh	glycerol3phosphate cytosol
1.51899628498	1.31652277625	8.47911460193	2.5	0.0	0.0	0.5	0.0	0.0	10.0	2.23134594788	2.0	10.5208853981	0.5	0.0	0.0	0.5	0.240501857508	2.24173861188	10.0	0.341738611875	4.24050185751	2.0	2.76865405212
1.1274672303647337	0.8676551412004408	3.938779312747691	0.1261278105703961	0.43690229066807285	0.006589927163743721	0.20746904753959472	13.349179730468302	5.154635204922663e-06	9.002169328063447	3.543616010193643	3.9288806666237415	1.6188393126850342	0.8238856952906671	13.349008126961747	1.4104865171206162	0.02510290599998161	4.754354247296008	0.11402051953826306	13.811810095117947	2.9183243392663005	0.11817852233725994	0.07111933337624163	1.4563839898063495
1.217212144665406	0.8505783936343569	3.944840000463208	0.12640362842716701	0.4526114450069287	0.0067248345951931125	0.20862434344124073	15.135841576963768	5.60181031497213e-06	11.65623240291414	3.5556618153938295	3.9290994955409433	1.6024730061892407	0.8282994112810834	15.135667817063954	1.4336147710466005	0.025606731709107627	4.641703981777281	0.10874354429110808	13.881566385147494	2.9406780620795407	0.14108387355531235	0.07090050445904458	1.4443381846061611
1.2409261781362364	0.8464353492323379	3.946520826344569	0.1264799496861792	0.45658863992943965	0.00676179397281929	0.2089370452144246	15.634727918162884	5.7212321419790235e-06	12.75548998159971	3.5589414895249716	3.9291619926742696	1.5980415160262536	0.8294936431834282	15.6345536255578	1.4393469321422283	0.025750266856135205	4.611478015722512	0.1074894977080196	13.900447271566877	2.946075153064647	0.14759580613924916	0.07083800732571548	1.4410585104750195
1.2479263966008767	0.845239106689712	3.947023294916754	0.126502751433264	0.45774954488822844	0.0067728146028498346	0.2090299719048607	15.784253900229015	5.756591909552093e-06	13.184887198944573	3.559917015961863	3.929180798068796	1.596725381016909	0.8298485052518456	15.78407945315553	1.4410110078389875	0.0257934485595733	4.60251727889056	0.10712929088895617	13.906057846280397	2.9476316024263354	0.14955632450655976	0.07081920193119152	1.4400829840381268
1.2500554677275253	0.8448776352195472	3.947176686404834	0.12650971100297398	0.4581014561422002	0.00677617659173812	0.20905829162157585	15.82993844648562	5.76735622006644e-06	13.341289755090141	3.5602143771055843	3.929186549472209	1.596324376202655	0.8299566477812933	15.82976395267913	1.441514643917901	0.025806654889096853	4.599788432047591	0.10702061158024002	13.907767650150431	2.9481017532052167	0.15015610022288153	0.07081345052777784	1.4397856228944068
1.2507087756647008	0.8447669361450836	3.9472238079534163	0.1265118488514018	0.45820933152824217	0.006777209174052313	0.2090669868784912	15.843976265039782	5.770660188709774e-06	13.39511929755573	3.5603056843634917	3.929188317267471	1.5962012612288248	0.8299898514863847	15.843801756915981	1.4416689545201402	0.025810714072132823	4.598950754076126	0.10698734433815309	13.90829262286919	2.9482457195217675	0.15034047025716876	0.07081168273251646	1.4396943156365012
1.2509097859433151	0.8447328968028325	3.947238311371296	0.12651250684310966	0.4582425124218534	0.006777526969812195	0.20906966274462607	15.848297272602073	5.771676844013655e-06	13.412916941891542	3.560333783666899	3.9291888614641572	1.5961633748786745	0.8300000695227614	15.848122760075352	1.441716411167523	0.02581196364726993	4.598692985659026	0.10697711629235582	13.908454176878436	2.9482899869098156	0.15039722839565392	0.07081113853582967	1.4396662163330944
1.2509716842187988	0.8447224168219855	3.947242777970104	0.1265127094829156	0.4582527290351825	0.006777624839065755	0.20907048678748616	15.849628040382733	5.771989916971909e-06	13.418647492537458	3.5603424370016508	3.9291890290683926	1.5961517077209582	0.8300032162024218	15.849453526500348	1.441731022711183	0.02581234849716505	4.598613606574796	0.10697396743394616	13.908503927998268	2.948303615749072	0.15041470920439926	0.07081097093159623	1.4396575629983424
1.2509907497851669	0.8447191890218763	3.947244153792486	0.12651277190086588	0.45825587580796495	0.006777654985025098	0.2090707406091658	15.850037952711654	5.772086348772041e-06	13.420461838623028	3.5603451024065333	3.9291890806954353	1.5961481140111506	0.8300041854424242	15.849863438412347	1.4417355230839222	0.025812467042280893	4.598589156386867	0.10697299760873277	13.908519252334363	2.9483078133743943	0.15042009382596308	0.07081091930455376	1.439654897593459
1.2509966227358171	0.8447181947380444	3.947244577605094	0.1265127911282585	0.45825684512957104	0.006777664271252538	0.209070818796727	15.850164223536494	5.772116053665779e-06	13.421030284983466	3.5603459234619845	3.929189096598872	1.596147007000687	0.8300044840084381	15.84998970910801	1.4417369093565933	0.025812503559440963	4.598581624732792	0.10697269886731772	13.908523972862975	2.948309106399641	0.15042175252938816	0.07081090340111647	1.4396540765380086
1.250998431878055	0.8447178884684622	3.947244708158689	0.12651279705119636	0.4582571437248791	0.006777667131850463	0.20907084288218017	15.850203120980158	5.772125204163248e-06	13.421207231763175	3.5603461763855737	3.929189101497881	1.5961466659893913	0.8300045759807753	15.850028606512058	1.4417373363918895	0.025812514808473047	4.598579304630135	0.10697260684601792	13.908525427008488	2.948309504690523	0.1504222634898075	0.0708108985021093	1.4396538236144194
1.2509989891747142	0.84471779411943	3.947244748375441	0.12651279887573386	0.45825723570586074	0.0067776680130431435	0.2090708503015817	15.850215103144885	5.772128022926094e-06	13.421262091606932	3.560346254297478	3.929189103006997	1.5961465609426322	0.8300046043124003	15.850040588664573	1.4417374679385782	0.02581251827368295	4.5985785899345935	0.10697257849806	13.908525874950321	2.9483096273875145	0.15042242088868968	0.07081089699299255	1.4396537457025151
1.2509991608501634	0.8447177650730934	3.9472447607618815	0.12651279943773203	0.4582572640365977	0.006777668284495054	0.20907085258710514	15.85021879426018	5.7721288912475615e-06	13.421279058550777	3.560346278297741	3.929189103471901	1.5961465285829413	0.8300046130398615	15.85004427977478	1.441737508449562	0.025812519341145885	4.59857836977234	0.10697256977085151	13.908526012940255	2.9483096651610605	0.15042246937549444	0.07081089652808843	1.4396537217022525
1.250999213737839	0.8447177561014154	3.947244764580806	0.1265127996109328	0.4582572727696063	0.0067776683681205095	0.20907085329123576	15.85021993136946	5.772129158748877e-06	13.421284298338003	3.560346285692145	3.929189103615097	1.5961465186139514	0.8300046157286521	15.85004541688425	1.4417375209452652	0.02581251966999273	4.598578301947435	0.10697256707523023	13.90852605544887	2.9483096768283596	0.15042248431272415	0.07081089638489234	1.439653714307849
1.2509992300293276	0.8447177533288787	3.947244765758262	0.12651279966430343	0.45825727546159195	0.006777668393880492	0.20907085350814683	15.850220281642667	5.772129241150033e-06	13.421285914843715	3.560346287970193	3.929189103659198	1.5961465155431476	0.8300046165569593	15.850045767157109	1.441737524800096	0.025812519771289115	4.598578281054692	0.10697256624219811	13.908526068542601	2.9483096804339284	0.1504224889139784	0.07081089634079105	1.4396537120298012
1.250999235053209	0.844717752491834	3.9472447661191175	0.12651279968071952	0.45825727628768453	0.006777668401824235	0.20907085357501234	15.850220389660926	5.77212926656039e-06	13.421286413812984	3.560346288672127	3.929189103672817	1.5961465145961518	0.830004616812281	15.850045875175232	1.4417375259767589	0.025812519802529178	4.598578274611901	0.10697256599070142	13.908526072581598	2.9483096815224705	0.15042249033288882	0.07081089632717212	1.4396537113278658
1.2509992366024512	0.8447177522628401	3.947244766226794	0.12651279968571333	0.45825727653688014	0.006777668404273767	0.20907085359559544	15.850220422975507	5.7721292743961246e-06	13.421286567800532	3.560346288887697	3.929189103677044	1.5961465143040459	0.830004616890838	15.85004590848977	1.4417375263225745	0.02581251981216725	4.598578272625101	0.1069725659218985	13.9085260738291	2.948309681820267	0.1504224907704465	0.07081089632294613	1.439653711112297
1.250999237080225	0.8447177521735446	3.9472447662623087	0.12651279968729734	0.4582572766172682	0.0067776684050292685	0.2090708536019663	15.850220433246701	5.7721292768127324e-06	13.421286615288492	3.560346288954747	3.9291891036783295	1.5961465142140108	0.830004616915178	15.850045918760946	1.4417375264400918	0.025812519815136808	4.598578272012387	0.10697256589506894	13.908526074212542	2.9483096819363928	0.15042249090538565	0.0708108963216596	1.439653711045246
1.2509992372282988	0.8447177521160854	3.9472447662771244	0.1265127996878589	0.45825727664918936	0.006777668405263318	0.2090708536039844	15.850220436425069	5.772129277561802e-06	13.421286629975551	3.5603462889764668	3.9291891036786937	1.596146514186172	0.8300046169229017	15.85004592193936	1.4417375264972656	0.0258125198160523	4.598578271822493	0.1069725658778033	13.908526074329302	2.9483096820111174	0.1504224909472064	0.07081089632129647	1.4396537110235257
1.2509992372744085	0.8447177521072242	3.9472447662803742	0.1265127996880108	0.4582572766556379	0.006777668405336481	0.20907085360459074	15.85022043741665	5.772129277795098e-06	13.421286634563982	3.560346288982907	3.9291891036788287	1.5961465141774873	0.8300046169252504	15.850045922930919	1.4417375265053651	0.025812519816339176	4.598578271763362	0.10697256587514302	13.908526074366405	2.9483096820226393	0.150422490960228	0.0708108963211608	1.4396537110170855
1.2509992372883583	0.84471775211724	3.947244766279975	0.12651279968802856	0.4582572766559569	0.006777668405358391	0.2090708536047659	15.850220437718432	5.772129277865558e-06	13.42128663596281	3.5603462889845	3.929189103678872	1.5961465141748254	0.8300046169258875	15.850045923232662	1.441737526502346	0.025812519816427685	4.59857827174547	0.10697256587815104	13.908526074378397	2.9483096820096155	0.15042249096416943	0.0708108963211177	1.439653711015493
