IIa	Xa	Va	II	Xa_ATIII	IIa_alpha2M	PL	IIa_ATIII	X	PT	V	Values[AmAct]
0.012265023948582393	0.000696429000347713	0.0007738675135217495	0.907779690135464	0.18959127595065986	0.08789951291798268	0.04999998586601536	0.39205577299797134	0.009712190915008	4.1339846492408435e-09	0.029226118352493623	0.06113715313098077
0.009059765114274808	0.0005143475113692273	0.0007900660649332112	0.9008040215822095	0.19231350169061964	0.08976405860521736	0.04999998688275309	0.40037215469829895	0.00717204768076446	3.1172469146036777e-09	0.029209920817819892	0.05896858169877566
0.006690167605212528	0.0003798482809102303	0.0008020237481077631	0.8956545103505313	0.19432394025861635	0.09114111604219735	0.049999987663174365	0.40651420600205923	0.005296109123648012	2.3368256493099936e-09	0.029197963915066592	0.057364628124674265
0.004939717822256369	0.00028050737650167575	0.0008108501383733253	0.8918528741451837	0.1958086262603189	0.0921579308755194	0.049999988255315216	0.41104947715704104	0.003910764618494883	1.7446847942924657e-09	0.029189138116941887	0.056179527389045164
0.0036471002590920502	0.00020714005069798205	0.0008173652746732828	0.8890461882599395	0.19690500740229444	0.0929086815954129	0.049999988701286496	0.4143980298855559	0.002887751248294257	1.2987135097583932e-09	0.029182623426613215	0.05530432722614163
0.002692711510727666	0.00015295838353017994	0.0008221745847239871	0.8869739901589906	0.19771461775344124	0.09346297387568421	0.049999989035346304	0.41687032445459815	0.0021323228983750942	9.646536989799113e-10	0.029177814450622317	0.0546581249856081
0.0019880862143928668	0.00011294699336990767	0.0008257248782233083	0.8854440324418583	0.19831245277163453	0.09387221774531618	0.04999998928460668	0.41869566359843324	0.0015744995196024477	7.153933109781059e-10	0.02917426440638339	0.05418103928078866
0.0014678648320052166	8.340081420690313e-05	0.0008283458749790362	0.8843144040569737	0.19875390107582305	0.09417437295682575	0.04999998947007138	0.4200433581541959	0.0011625975800416406	5.299286137792571e-10	0.029171643595092365	0.053828816196000336
0.0010837835824355528	6.158311433789136e-05	0.0008302808987515238	0.8834803432191539	0.19907986784153772	0.0943974647724354	0.04999998960778656	0.42103840842597573	0.0008584486519111343	3.922134198627041e-10	0.029169708709035073	0.05356877399590964
0.0008002102131491139	4.547260751144761e-05	0.0008317095306807884	0.882864508274567	0.19932056064393466	0.09456218335148586	0.049999989709893444	0.4217730981607984	0.0006338664584475018	2.9010654775214954e-10	0.02916828017921268	0.05337678415657525
0.0005908398415090785	3.357652528373794e-05	0.0008327643194765634	0.8824097985751492	0.19949828630291047	0.09468380367008099	0.04999998978549808	0.42231555791326086	0.00046803695730399727	2.1450191307590622e-10	0.02916722546602154	0.053235034682074106
0.0004362533395189417	2.4792477659470695e-05	0.000833543107476271	0.8820740558804449	0.19962951691527706	0.09477360307186625	0.0499999898414689	0.42271608770817026	0.00034559044853252926	1.585310927119122e-10	0.029166446733992654	0.05313037664747658
0.0003221145348345679	1.8306395636081917e-05	0.0008341181229009566	0.8818261534671831	0.19972641578233813	0.0948399076790818	0.049999989882870424	0.4230118243189008	0.00025517770489639433	1.1712957246526823e-10	0.029165871759969483	0.05305310320440406
0.0002378394333734938	1.3517140969403822e-05	0.000834542688260063	0.8816431091615731	0.19979796437300126	0.09488886483480984	0.04999998991346888	0.42323018657024386	0.00018841839949837203	8.653112245082831e-11	0.02916544722520882	0.05299604828152776
0.00017561389821997702	9.98081823952219e-06	0.0008348561707186957	0.8815079539588299	0.19985079463174973	0.09492501334953539	0.04999998993599092	0.42339141879341524	0.00013912448600186586	6.400906932638993e-11	0.02916513376527224	0.05295392132056165
0.00012966866823650315	7.369652101533681e-06	0.000835087635648637	0.881408158688912	0.19988980353138297	0.09495170441707786	0.049999989952899865	0.423510468225774	0.00010272676941555754	4.7100124730107567e-11	0.029164902317251242	0.052922816324131795
9.574410571245696e-05	5.4416102081241415e-06	0.0008352585419664784	0.8813344722076565	0.1999186069706436	0.09497141241615693	0.049999989965119104	0.4235983712704745	7.585138426755648e-05	3.4880885781280025e-11	0.029164731423152634	0.052899849409095714
7.069516344402024e-05	4.017978817512464e-06	0.000835384734451337	0.8812800638071092	0.19993987486754983	0.09498596431700311	0.049999989974255525	0.42366327671244386	5.600712788834163e-05	2.574446562303302e-11	0.029164605239804197	0.052882891323697744
5.219968067787698e-05	2.966795929543781e-06	0.0008354779116254816	0.8812398898629787	0.19995557866114394	0.09499670909719145	0.04999998998097317	0.4237112013591522	4.1354523899871535e-05	1.9026820998641632e-11	0.029164512069347698	0.05287036993871632
3.8543073222093035e-05	2.190622947834722e-06	0.0008355467116890472	0.8812102263022623	0.1999671740284534	0.0950046427980873	0.04999998998628531	0.42374658782642843	3.053533488425793e-05	1.3714676558630872e-11	0.029164443274596278	0.05286112446895864
2.8459365169743215e-05	1.6175112982443627e-06	0.0008355975108675963	0.8811883233858708	0.19997573580725672	0.09501050086193409	0.049999989989092115	0.4237727163870255	2.2546670537294303e-05	1.0907868100517797e-11	0.02916439247822453	0.052854297844405096
2.1013783785883513e-05	1.1943375383956088e-06	0.0008356350204576021	0.8811721507352802	0.19998205765269636	0.09501482632963382	0.049999989991796154	0.4237920091513003	1.6648001561553032e-05	8.203828906826166e-12	0.02916435497133857	0.05284925722306229
1.551613854782038e-05	8.818754177558159e-07	0.0008356627172257231	0.8811602092053769	0.1999867255693429	0.0950180201584041	0.04999998999434808	0.42380625449767123	1.229254958758804e-05	5.651896243039905e-12	0.029164327277122384	0.05284553534662051
1.1456794658648805e-05	6.511607783305563e-07	0.0008356831691600648	0.8811513918245872	0.1999901722659145	0.09502037841522605	0.04999998999746533	0.42381677296552805	9.076570772637327e-06	2.5346535533007232e-12	0.029164306828305283	0.05284278719352434
8.459461150275604e-06	4.808041691379622e-07	0.0008356982689199282	0.8811448812518935	0.1999927172372445	0.0950221197031096	0.04999998999825233	0.4238245395838464	6.701956838904533e-06	1.7476509743396715e-12	0.029164291729332423	0.052840758016079216
6.246292625867348e-06	3.550192180707032e-07	0.0008357094212176048	0.8811400739779867	0.1999945963928828	0.09502340543427727	0.04999999000178392	0.4238302742951101	4.9485896832546015e-06	-1.7839557207547297e-12	0.029164280580566356	0.052839259714084034
4.612132044946683e-06	2.621358607296701e-07	0.0008357176497845886	0.881136524378559	0.19999598392602083	0.09502435479350552	0.04999998999831866	0.4238345086958903	3.6539364373307547e-06	1.681310226441965e-12	0.029164272348534095	0.052838153397234015
3.4055018692208276e-06	1.9355359227933129e-07	0.0008357237264975552	0.8811339034273349	0.19999700845219068	0.09502505578076534	0.04999998999667041	0.4238376352900304	2.6979908876997063e-06	3.329561138123188e-12	0.029164266270172882	0.05283733651597475
2.51455140000586e-06	1.4291710711980071e-07	0.0008357282166457395	0.8811319681714572	0.1999977649411346	0.09502557337515082	0.04999998999868415	0.42383994390199153	1.9921404426871927e-06	1.315826056196098e-12	0.029164261782038424	0.05283673334798386
1.8566850280457938e-06	1.0552772752236751e-07	0.0008357315320773633	0.8811305392031313	0.19999832352301875	0.09502595556023946	0.04999999000013502	0.42384164855160084	1.4709493889977315e-06	-1.350417446375682e-13	0.029164258468057667	0.05283628797652118
1.3709230352019294e-06	7.79184891573934e-08	0.0008357339788829835	0.8811294840669163	0.19999873597444895	0.09502623776194845	0.0499999899999301	0.4238429072480997	1.086106992259983e-06	6.987976232201782e-14	0.029164256021047125	0.05283595911867855
1.012244951835188e-06	5.7532201690275594e-08	0.0008357357854527785	0.881128704972871	0.19999904052136	0.09502644613472579	0.049999989999670494	0.423843836647451	8.019461090659261e-07	3.2948822169242505e-13	0.02916425421421772	0.05283571629585937
7.474077057183441e-07	4.247981501060946e-08	0.0008357371196135297	0.8811281297129303	0.19999926538977975	0.09502659999100302	0.049999989999722085	0.4238445228883607	5.921301275970317e-07	2.77896010148764e-13	0.02916425288010856	0.0528355370027034
5.518546376037262e-07	3.1365315807021454e-08	0.0008357381047715478	0.8811277049469507	0.19999943143029697	0.09502671359688206	0.04999998999978778	0.4238450296015294	4.372041752713235e-07	2.12201596112509e-13	0.029164251895016237	0.05283540461450403
4.0746647995155636e-07	2.3158842366870932e-08	0.000835738832176533	0.8811273913176108	0.19999955402763703	0.09502679747868548	0.04999998999984204	0.42384540373722357	3.228133628959613e-07	1.579392185498712e-13	0.029164251167665516	0.05283530686462908
3.0086708449378106e-07	1.709949469693029e-08	0.0008357393685685031	0.8811271597702064	0.19999964453924698	0.09502685940724394	0.04999998999924293	0.4238456799554647	2.3836050151287293e-07	7.57055684450191e-13	0.02916425063067443	0.052835234697512126
2.221647347463753e-07	1.262567572645051e-08	0.0008357397643866086	0.8811269888187104	0.1999997113639882	0.09502690512911029	0.04999998999860042	0.4238458838874441	1.760089367352478e-07	1.3995639999962513e-12	0.029164250234213818	0.05283518141652007
1.6404238331335785e-07	9.32343197667038e-09	0.0008357400584000519	0.8811268625696561	0.199999760714597	0.09502693889508233	0.04999998999982446	0.42384603449287783	1.2996179576688813e-07	1.755215212772745e-13	0.029164249941424414	0.052835142068049096
1.2112509264363997e-07	6.884300453789542e-09	0.0008357402747342033	0.8811267693478707	0.19999979715488517	0.09502696382773507	0.04999998999996414	0.42384614569930124	9.596077877486247e-08	3.583912609952793e-14	0.029164249725229945	0.05283511301331334
8.94311315847843e-08	5.082937482623163e-09	0.0008357404344049068	0.8811267005045725	0.19999982406565103	0.09502698224023381	0.04999998999997753	0.42384622782406156	7.085138930254975e-08	2.2449515329847648e-14	0.029164249565572634	0.05283509155670159
6.602581597143256e-08	3.7526576759227574e-09	0.0008357405523068195	0.8811266496652616	0.1999998439386792	0.09502699583747237	0.049999989999975916	0.4238462884714496	5.2308639319441876e-08	2.4065469138476306e-14	0.029164249447669103	0.052835075711450616
4.874487808375213e-08	2.7704745526934817e-09	0.0008357406393653091	0.8811266121288751	0.1999998586116095	0.09502700587677448	0.04999998999998224	0.4238463332494719	3.861789843267578e-08	1.7746998209198346e-14	0.029164249360616935	0.0528350640123647
3.5988973089588094e-08	2.0454771329740163e-09	0.000835740703627397	0.8811265844214331	0.1999998694424167	0.09502701328727416	0.04999998999998685	0.42384636630231914	2.851209328158962e-08	1.3122199822798287e-14	0.029164249296359475	0.05283505537669751
2.6578719377634127e-08	1.5106338454365647e-09	0.0008357407510346242	0.8811265639811697	0.19999987743249217	0.09502701875412907	0.049999989999990224	0.4238463906859814	2.1056864434792475e-08	9.746624618109198e-15	0.02916424924895562	0.05283504900601515
1.963250772418038e-08	1.1158375195547924e-09	0.0008357407860285507	0.8811265488931178	0.19999988333039434	0.09502702278950714	0.04999998999999283	0.4238464086848669	1.5553761199494998e-08	7.138804648129812e-15	0.029164249213964304	0.0528350443034737
1.4498187979556668e-08	8.240222233813226e-10	0.0008357408118944158	0.8811265377407249	0.19999988768985202	0.09502702577227276	0.04999998999999473	0.4238464219888141	1.1486120727258114e-08	5.244929608206561e-15	0.029164249188100334	0.052835040827571636
1.0704612827641757e-08	6.084094417270612e-10	0.0008357408310054988	0.8811265295005989	0.1999998909109078	0.09502702797613738	0.049999989999995796	0.4238464318186506	8.480678793053878e-09	4.1752645046683265e-15	0.029164249168990318	0.052835038259345206
7.905517793246772e-09	4.4931969023198737e-10	0.0008357408451070952	0.8811265234206097	0.19999989328756856	0.09502702960226213	0.049999989999997045	0.42384643907161	6.263109019832394e-09	2.930409276835581e-15	0.029164249154889965	0.052835036364375546
5.842895053728916e-09	3.3208828727988554e-10	0.0008357408554985156	0.8811265189403318	0.1999998950389041	0.0950270308005358	0.04999998999999807	0.42384644441623703	4.629005929676644e-09	1.9059451820544283e-15	0.02916424914449957	0.052835034967992967
4.320267798701605e-09	2.455475547252942e-10	0.0008357408631689022	0.8811265156329924	0.19999989633173929	0.09502703168510095	0.049999989999998266	0.4238464483616385	3.422711696401368e-09	1.7053509991170388e-15	0.029164249136829384	0.05283503393718392
3.1940509588499603e-09	1.8153780907550871e-10	0.0008357408688427539	0.8811265131867065	0.19999989728798956	0.09502703233937279	0.049999989999998835	0.4238464512798692	2.5304717425255683e-09	1.1347937455347583e-15	0.0291642491311561	0.05283503317474223
2.3601257344256847e-09	1.3414062232545558e-10	0.0008357408730438995	0.8811265113753154	0.19999989799606036	0.09502703282383881	0.049999989999999106	0.42384645344071964	1.869798434221075e-09	8.608549015767112e-16	0.02916424912695523	0.05283503261018011
1.7429047452915454e-09	9.906011300584443e-11	0.0008357408761533533	0.8811265100346332	0.19999989852013147	0.09502703318241125	0.049999989999999335	0.42384645504005036	1.3808080296639294e-09	6.379654116571272e-16	0.029164249123846	0.0528350321923254
1.2873841969472187e-09	7.317004923203684e-11	0.0008357408784481913	0.8811265090451847	0.19999989890690573	0.09502703344704437	0.0499999899999995	0.42384645622038614	1.019924032667658e-09	4.700910601320976e-16	0.029164249121551328	0.052835031883940876
9.550346339635557e-10	5.428055336616434e-11	0.0008357408801225096	0.8811265083232793	0.19999989918909772	0.09502703364012173	0.04999998999999962	0.4238464570815637	7.566216644058681e-10	3.521930143961745e-16	0.02916424911987713	0.05283503165894232
7.142111774951244e-10	4.0593056000506576e-11	0.0008357408813357352	0.8811265078001802	0.19999989939357654	0.0950270337800273	0.0499999899999997	0.4238464577055807	5.658304202147605e-10	2.6696525975812173e-16	0.029164249118663985	0.052835031495906355
5.342769020080014e-10	3.036628153154112e-11	0.0008357408822422233	0.8811265074093403	0.19999989954635544	0.0950270338845595	0.049999989999999786	0.4238464581718228	4.232783431160398e-10	1.9206157320990473e-16	0.029164249117757578	0.05283503137409199
4.019049892966485e-10	2.2842766406294592e-11	0.0008357408829090945	0.8811265071218117	0.19999989965875004	0.09502703396146052	0.049999989999999835	0.4238464585148223	3.184073229458035e-10	1.4000161951190497e-16	0.029164249117090757	0.052835031284477044
2.9960813104021214e-10	1.7028596547185877e-11	0.0008357408834244456	0.8811265068996099	0.19999989974560844	0.09502703402088952	0.049999989999999876	0.42384645877989185	2.373631227829194e-10	1.0601110404558492e-16	0.02916424911657544	0.05283503121522271
2.21005438225217e-10	1.2561103278735759e-11	0.0008357408838204195	0.8811265067288749	0.19999989981234856	0.0950270340665535	0.04999998999999989	0.4238464589835656	1.7509051229148025e-10	9.072947477905222e-17	0.02916424911617948	0.05283503116200918
1.6031062496446864e-10	9.111424721138734e-12	0.0008357408841261751	0.8811265065970382	0.19999989986388342	0.09502703410181396	0.0499999899999999	0.42384645914083674	1.270053336738643e-10	8.335543794439611e-17	0.029164249115873734	0.05283503112091918
1.1622385954634508e-10	6.605705861176551e-12	0.000835740884348283	0.881126506501276	0.1999998999013167	0.095027034127426	0.04999998999999992	0.4238464592550735	9.207780155698811e-11	6.106095731561731e-17	0.029164249115651648	0.052835031091072716
8.496078749945302e-11	4.828852259027772e-12	0.0008357408845058023	0.8811265064333687	0.19999989992786157	0.09502703414558818	0.04999998999999995	0.4238464593360818	6.730977977486916e-11	2.852017483160291e-17	0.029164249115494163	0.05283503106990782
6.379787201304635e-11	3.62607046726905e-12	0.0008357408846124555	0.8811265063874001	0.19999989994583064	0.09502703415788272	0.049999989999999994	0.4238464593909187	5.0543560652192526e-11	-1.7230476815441364e-17	0.02916424911538755	0.05283503105558066
4.967148847530874e-11	2.8231918289061695e-12	0.0008357408846836333	0.8811265063567159	0.1999998999578251	0.09502703416608937	0.04999999000000001	0.4238464594275227	3.9352001163910714e-11	-3.382616346065617e-17	0.029164249115316388	0.05283503104601719
3.8012579494099694e-11	2.1604956180757295e-12	0.0008357408847423211	0.8811265063313912	0.19999989996772446	0.09502703417286258	0.04999998999999996	0.423846459457733	3.0115287083019796e-11	9.63316744215858e-18	0.029164249115257657	0.05283503103812418
2.8580182657405386e-11	1.6243255410140705e-12	0.000835740884789772	0.8811265063109028	0.19999989997573334	0.09502703417834231	0.0499999899999999	0.42384645948217403	2.264251588424181e-11	7.411693155129575e-17	0.029164249115210143	0.052835031031738505
1.9900885107513677e-11	1.1309512347191834e-12	0.0008357408848334213	0.8811265062920502	0.19999989998310277	0.09502703418338453	0.04999998999999983	0.4238464595046637	1.5766384187472415e-11	1.4638108919158893e-16	0.02916424911516642	0.05283503102586268
1.2555415528724533e-11	7.134399714790522e-13	0.000835740884870404	0.881126506276095	0.19999989998933967	0.09502703418765185	0.04999998999999981	0.42384645952369715	9.946972533221878e-12	1.6622999980615485e-16	0.02916424911512942	0.05283503102088985
7.845182506509829e-12	4.458796982809354e-13	0.000835740884894284	0.8811265062658638	0.19999989999333906	0.09502703419038823	0.04999998999999996	0.42384645953590216	6.215313278458458e-12	1.390523912550989e-17	0.02916424911510569	0.05283503101770104
2.6456661430486405e-12	1.5040780117814716e-13	0.0008357408849205269	0.8811265062545698	0.19999989999775386	0.09502703419340888	0.04999999000000001	0.4238464595493751	2.0960218639580432e-12	-3.659230750124719e-17	0.029164249115079498	0.052835031014181015
-9.427658548422772e-13	-5.3542663554559326e-14	0.0008357408849386073	0.8811265062467752	0.19999990000080073	0.09502703419549358	0.049999990000000015	0.4238464595586734	-7.46896942535901e-13	-4.035646132250114e-17	0.029164249115061422	0.05283503101175166
-2.2040738839574966e-12	-1.2527648711250508e-13	0.000835740884944916	0.8811265062440354	0.19999990000187168	0.09502703419622632	0.04999998999999997	0.42384645956194167	-1.7461645538835775e-12	4.611001812120339e-18	0.02916424911505507	0.05283503101089775
-3.4623782032682163e-12	-1.968096492710513e-13	0.0008357408849512395	0.8811265062413023	0.19999990000294007	0.09502703419695732	0.04999998999999996	0.42384645956520217	-2.7430516004997724e-12	1.986825147495695e-17	0.02916424911504873	0.0528350310100459
-3.566871788563882e-12	-2.0274185936502606e-13	0.0008357408849517727	0.8811265062410752	0.19999990000302884	0.09502703419701804	0.049999989999999966	0.42384645956547295	-2.825837010056928e-12	1.2995350015141633e-17	0.029164249115048203	0.052835031009975164
-2.9322982849975684e-12	-1.6665905923432346e-13	0.0008357408849485919	0.8811265062424537	0.19999990000249004	0.09502703419664937	0.04999998999999998	0.4238464595638286	-2.3230996114886504e-12	-2.7611881978589057e-18	0.0291642491150514	0.05283503101040475
-2.1523393785516536e-12	-1.2232733882506127e-13	0.0008357408849446644	0.8811265062441479	0.1999999000018278	0.09502703419619625	0.04999998999999999	0.4238464595618076	-1.7051812577066543e-12	-4.3030478609189504e-18	0.02916424911505533	0.05283503101093278
-1.475617296066746e-12	-8.386819260235299e-14	0.0008357408849412521	0.8811265062456178	0.1999999000012532	0.09502703419580312	0.04999998999999998	0.4238464595600541	-1.1690513074709122e-12	-8.881128962753483e-19	0.02916424911505874	0.05283503101139092
-7.082272464542632e-13	-4.0252899579957456e-14	0.0008357408849373858	0.8811265062472846	0.1999999000006016	0.09502703419535731	0.04999998999999998	0.4238464595580656	-5.610899400212345e-13	-3.3706092881160094e-19	0.029164249115062605	0.05283503101191044
-1.620687734573678e-13	-9.211303111285035e-15	0.0008357408849346344	0.881126506248471	0.1999999000001379	0.09502703419504002	0.04999998999999998	0.42384645955665046	-1.2839825928111373e-13	-1.3585798856355935e-19	0.02916424911506536	0.052835031012280174
4.693858586193172e-13	2.6678351870851794e-14	0.0008357408849314534	0.8811265062498426	0.19999989999960177	0.09502703419467318	0.04999998999999998	0.4238464595550142	3.718693600295892e-13	-1.6293346004418577e-20	0.029164249115068538	0.05283503101270767
2.1909237230190558e-12	1.2452489665002988e-13	0.0008357408849227812	0.8811265062535819	0.19999989999814	0.09502703419367305	0.04999998999999998	0.4238464595505534	1.735751835980635e-12	-6.24646386348302e-20	0.02916424911507721	0.052835031013873136
3.824573517424341e-12	2.1737618801202455e-13	0.0008357408849145518	0.8811265062571304	0.1999998999967529	0.09502703419272397	0.04999998999999998	0.4238464595463203	3.0300054141713105e-12	-1.1215746189647632e-19	0.02916424911508544	0.052835031014979106
5.264529415088882e-12	2.9921852430882024e-13	0.000835740884907298	0.8811265062602581	0.19999989999553028	0.09502703419188743	0.04999998999999998	0.4238464595425891	4.170805680282484e-12	-1.2414527258569967e-19	0.029164249115092696	0.05283503101595395
6.4049855892663905e-12	3.6403820389240147e-13	0.0008357408849015529	0.8811265062627355	0.19999989999456194	0.0950270341912249	0.04999998999999998	0.42384645953963396	5.07432821999503e-12	-5.720152749884265e-20	0.02916424911509844	0.052835031016726035
7.140136213210571e-12	4.0582152511475304e-13	0.0008357408848978494	0.8811265062643323	0.19999989999393772	0.09502703419079782	0.04999998999999998	0.42384645953772904	5.6567486189898165e-12	1.2990031656775167e-19	0.029164249115102143	0.05283503101722373
7.364175460175135e-12	4.185547863278593e-13	0.0008357408848967205	0.8811265062648189	0.1999998999937475	0.09502703419066766	0.04999998999999998	0.4238464595371485	5.834242462947713e-12	4.7838680281774165e-19	0.02916424911510327	0.052835031017375404
6.971297503413793e-12	3.9622428588370504e-13	0.0008357408848986991	0.8811265062639656	0.1999998999940811	0.09502703419089589	0.04999998999999998	0.4238464595381666	5.522985337549591e-12	1.0294844744547836e-18	0.029164249115101293	0.05283503101710942
5.855696516180249e-12	3.328163221342747e-13	0.0008357408849043182	0.8811265062615423	0.19999989999502832	0.09502703419154401	0.04999998999999998	0.42384645954105726	4.639152828476321e-12	1.824419874682536e-18	0.029164249115095672	0.052835031016354166
5.846911188316132e-12	3.323167539231398e-13	0.0008357408849043622	0.8811265062615231	0.19999989999503578	0.0950270341915491	0.04999998999999999	0.42384645954108	4.632192445861067e-12	2.045146052994123e-18	0.029164249115095627	0.05283503101634822
6.125750069648294e-12	3.481650393031111e-13	0.0008357408849029575	0.881126506262129	0.199999899994799	0.09502703419138712	0.04999998999999999	0.4238464595403575	4.853101773053235e-12	2.0496255919654634e-18	0.029164249115097032	0.052835031016537
