AcetylCoAMAT	FADHMAT	NADHMAT	C12AcylCoAMAT	C14AcylCoAMAT	C10AcylCoAMAT	C8AcylCoAMAT	C6AcylCoAMAT	C16EnoylCoAMAT	C4AcylCoAMAT	C12EnoylCoAMAT	C8EnoylCoAMAT	C14EnoylCoAMAT	C10EnoylCoAMAT	C16AcylCarMAT	C6EnoylCoAMAT	C4HydroxyacylCoAMAT	C14AcylCarMAT	C12AcylCarMAT	C4AcylCarMAT	C10AcylCarMAT	C8AcylCarMAT	C6AcylCarMAT	C14KetoacylCoAMAT	C16AcylCarCYT	C16HydroxyacylCoAMAT	C10KetoacylCoAMAT	C12HydroxyacylCoAMAT	C8HydroxyacylCoAMAT	C6KetoacylCoAMAT	C4EnoylCoAMAT	C16AcylCoAMAT	C12KetoacylCoAMAT	C8KetoacylCoAMAT	C14HydroxyacylCoAMAT	C10HydroxyacylCoAMAT	C16KetoacylCoAMAT	C6HydroxyacylCoAMAT	C4AcetoacylCoAMAT	C10AcylCarCYT	C12AcylCarCYT	C8AcylCarCYT	C4AcylCarCYT	C14AcylCarCYT	C6AcylCarCYT	CoAMAT
70.0	0.46	16.000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4930.0
70.0000000014528	0.46000000134019403	16.000000001303555	2.778105990022601	2.0062986421802647	5.216784313705781	5.4997087822733794	15.117527899243713	0.053198613797237726	23.121734369094895	0.06911290414273906	0.16621032594732918	0.05967474669823111	0.075949289804642	0.3683942021909022	15.05014248019593	143.27697240389347	0.18574147911011968	0.2571864782935572	2.0801850873524086	0.48291062798676165	0.5088570345876583	1.3975788729103191	0.0005484592654185652	0.17061665257334804	0.1658899973793313	0.0007341714097411744	0.2107294480469863	0.5152516020945881	0.14779745950692744	45.85954314607821	0.9068620519246591	0.000666379869778192	0.001624704680070032	0.17297282703225003	0.23275065101178014	0.0005264726213999996	46.89020269638146	0.4517116246806535	0.10165862579493805	0.054142493545644606	0.10711845641441117	0.4378847086857933	0.03910236916298262	0.294202035827258	4621.950767545563
70.00000000151093	0.4600000013520316	16.00000000133609	3.0929566692376875	2.1720847770411975	6.362950024840958	7.188387550990099	19.60629334979328	0.06300925717446253	31.655663734172887	0.0826676007886455	0.2015428011885749	0.07076121715365354	0.09170084693995727	0.40092349559914	18.069205398042474	195.12792452914255	0.20544597973423143	0.2925432891713263	2.964061065708373	0.6018153708696753	0.6797674391637683	1.8534785772305862	0.0006462413424166734	0.17747728043086988	0.19687959707466296	0.0008848843940278764	0.2515352375415422	0.6243719692854494	0.17731700054048774	62.4560068303296	0.9840259028613048	0.0007952839072142624	0.0019683086290125055	0.20382148912976725	0.2805973894208904	0.0006248219999282958	56.27573463153316	0.6149670651634782	0.126695155870416	0.06158723390373979	0.1431047285806162	0.6239899725080762	0.04325131491116677	0.39019448012386965	4524.14467558883
70.00000000153149	0.4600000013563864	16.000000001348308	3.229630129207951	2.246503619314601	6.8687091487413925	7.97786667461035	21.729550415317423	0.06758201972076586	35.725480147574466	0.08896891973374418	0.21815792026907316	0.07592132221893333	0.09907983562301924	0.4160534539000348	19.489569292290888	219.5888353671627	0.21467624327971752	0.3086224738156266	3.3977528700889787	0.656363872973401	0.7622900100390584	2.075956711651083	0.0006917136108015798	0.1806681627118257	0.21134324493417964	0.0009554787036608219	0.27049645145237994	0.675685317554002	0.19120319243794745	70.2858155750554	1.0187962879514765	0.0008551790865205805	0.0021298881099577347	0.21816738481245845	0.3030091511946913	0.0006707241994622765	60.691061254234015	0.691966519773978	0.13818045657306324	0.0649727392534444	0.1604799386295366	0.7153044170639482	0.04519476009346503	0.4370375189642538	4478.0312978235725
70.00000000154314	0.4600000013584287	16.00000000135408	3.2988814607747754	2.2846788764987314	7.125969959207232	8.3889378964392	22.84063104759932	0.06996162861351424	37.861860199813435	0.09224554531290427	0.2268402523263518	0.07860542594876267	0.10292924595423956	0.4239337937371323	20.231435895785516	232.37628084730773	0.2195072613873073	0.31694897416182805	3.628713785404541	0.6846426811106563	0.8059500140416599	2.1941918120402413	0.0007153606552412679	0.1823300897385423	0.21887381912102657	0.0009923054584136748	0.2803546720285514	0.7024997909764146	0.1984557246219501	74.37908052162602	1.0366582535105555	0.0008863190543371745	0.0022143246243457267	0.22562773421264298	0.31470060704952013	0.0006946234206874988	62.99717409649777	0.7322161999707224	0.1441345447124541	0.06672587851058807	0.16967250904622896	0.76393319018627	0.04621192642589739	0.4619318456443411	4453.929597364047
70.00000000154853	0.46000000135948316	16.000000001357076	3.3361515034670424	2.3053431685862726	7.264612942445365	8.613004332921838	23.447765926066662	0.0712585252408789	39.03099756671233	0.0940307946640149	0.2315824853259331	0.08006801136569826	0.10502994982885151	0.4282323242653793	20.6364713629082	239.36055815877384	0.2221499731657736	0.32148140603137976	3.756092925830096	0.7000372406507434	0.8299521297729572	2.2593363774222133	0.0007282447474248831	0.18323662386657946	0.22297901800958927	0.0010124027061659574	0.2857255315572813	0.7171458421764293	0.20241529191162225	76.61476808210385	1.0463334842526446	0.0009032843261271938	0.002260444166433797	0.22969251058830034	0.3210808974537689	0.0007076517840116151	64.25622665544972	0.7541989944606239	0.1473758428006945	0.06768017363726654	0.17472610818187242	0.7907527417732787	0.04676834406145227	0.47564793736487887	4440.766946934451
70.00000000155158	0.46000000136005414	16.00000000135867	3.3567969596154352	2.316824152704167	7.341458010658157	8.737941285929837	23.786746324659386	0.07198163576379626	39.684266201271605	0.09502606461142264	0.23422976967418585	0.08088343443903358	0.1062020896693938	0.4306304509796045	20.862515405120877	243.25914088984277	0.22362673457714807	0.32400774854757447	3.8275748364569524	0.7086174631268548	0.84339868020989	2.295875048611861	0.0007354275554632509	0.18374237257689646	0.2252682450406077	0.0010236165290757012	0.2887196761124317	0.7253218498741217	0.2046250413019713	77.8627211338193	1.0517108841242968	0.0009127420913155397	0.0022861900489098753	0.23195860163659154	0.3246409521717059	0.0007149169329903492	64.95888119513253	0.7664694094615921	0.1491823887261736	0.0682120888323944	0.17755724692930197	0.8058031580603459	0.0470792723870344	0.48334108424811295	4433.419997892655
70.00000000155303	0.46000000136037156	16.000000001359616	3.368406800845481	2.3232908345807264	7.384683475609888	8.808448590399578	23.97818716015894	0.07238971528600494	40.05335847211037	0.09558769775016514	0.23572473304074257	0.08134358882975987	0.10686384376063007	0.43198429165397373	20.990144998082258	245.46059892263028	0.22446120479880247	0.3254333537475195	3.8680597232075713	0.7134589111268242	0.8510072652549132	2.3165634965786297	0.0007394808099175316	0.18402788789099087	0.2265602348203806	0.001029947533869782	0.2904092523509619	0.7299389901877553	0.20587270860716816	78.56741892821888	1.0547402903759606	0.0009180790383983685	0.002300729257388571	0.23323735591731007	0.3266508550789641	0.0007190172245322275	65.35561489206125	0.7733982100360799	0.15020174279231563	0.06851224603258309	0.17915921416598526	0.8143271854253074	0.04725496770440447	0.48769699217813195	4429.271422193843
70.000000001554	0.4600000013605503	16.000000001360114	3.3749892351639468	2.3269605358092256	7.409194577676378	8.848502940345801	24.08698685856842	0.07262154025818485	40.26317030510391	0.09590674376067959	0.2365743238310309	0.0816049905145439	0.10723986501695178	0.43275355508479435	21.062670095010525	246.7116419670528	0.22493561068122117	0.32624321306277865	3.891105201782687	0.7162091117066068	0.855336099575591	2.3283382808340596	0.000741783326537164	0.18419011987810008	0.22729422667309326	0.0010335449401389519	0.2913690389578586	0.732562927080273	0.20658168914913383	78.96788461959403	1.0564595948314333	0.0009211107607830168	0.0023089919533323547	0.23396377305244542	0.3277929221241974	0.0007213466396973044	65.58105719960743	0.7773356795990012	0.15078078975365788	0.06868275950808718	0.18007063802944803	0.8191793708171327	0.047354852427977705	0.4901761459423538	4426.913907572044
70.0000000015545	0.4600000013606515	16.000000001360416	3.378738345690925	2.3290517155116746	7.423156282507885	8.87134170954231	24.149038197513573	0.07275372570103787	40.38284735766752	0.09608865883088845	0.23705886018590952	0.08175403843056657	0.10745429867404269	0.4331922395502969	21.104030068398973	247.42511591721578	0.22520623064647763	0.3267049922932108	3.904260698232896	0.7177772192943189	0.8578064861279852	2.3350593173736964	0.0007430961823543149	0.18428263514427234	0.22771275426269605	0.0010355964362241288	0.29191629175323136	0.7340594059070754	0.20698600936323397	79.1962716826968	1.0574393992474835	0.0009228393927274506	0.002313704323115473	0.23437796378811632	0.328444209434711	0.0007226748894738387	65.70962346109852	0.7795812235550615	0.15111095021750298	0.06877998570821424	0.1805907707527098	0.8219492367868538	0.047411830618276106	0.4915912442354722	4425.569420510245
