X	ES
1.0	1.0
4.546019416176162	-2.5460194161761627
4.97537005641564	-2.975370056415643
5.037548880679567	-3.0375488806795667
5.0467684657098975	-3.046768465709901
5.048140229722853	-3.0481402297228577
5.048344436506757	-3.0483444365067616
5.048374837971313	-3.048374837971318
5.0483793640229635	-3.048379364022969
5.048380037908285	-3.04838003790829
5.048380138147914	-3.048380138147919
5.048380153175885	-3.0483801531758896
5.04838015532534	-3.0483801553253422
5.0483801556735095	-3.0483801556735113
5.048380155736561	-3.048380155736563
5.048380155752076	-3.048380155752078
5.048380155751623	-3.048380155751625
5.048380155745488	-3.0483801557454897
5.048380155741683	-3.0483801557416843
5.048380155740831	-3.048380155740832
5.048380155740703	-3.048380155740704
5.048380155740575	-3.0483801557405763
5.048380155740448	-3.048380155740449
5.04838015574032	-3.048380155740321
5.048380155740192	-3.0483801557401935
5.048380155740064	-3.0483801557400656
5.048380155739936	-3.048380155739938
5.048380155739809	-3.0483801557398102
5.048380155739681	-3.0483801557396824
5.048380155739554	-3.048380155739555
5.048380155739426	-3.048380155739427
5.048380155739298	-3.0483801557392995
5.04838015573917	-3.0483801557391716
5.048380155739043	-3.048380155739044
5.048380155739	-3.0483801557390016
5.048380155738995	-3.048380155738997
5.048380155738991	-3.0483801557389927
5.048380155738987	-3.0483801557389882
5.0483801557389825	-3.0483801557389842
5.048380155738978	-3.04838015573898
5.048380155738974	-3.0483801557389754
5.048380155738969	-3.048380155738971
5.048380155738965	-3.048380155738967
5.04838015573896	-3.0483801557389625
5.048380155738957	-3.048380155738958
5.048380155738952	-3.0483801557389536
5.048380155738948	-3.0483801557389496
5.048380155738943	-3.048380155738945
5.048380155738939	-3.0483801557389407
5.048380155738937	-3.048380155738939
5.048380155738937	-3.048380155738939
5.048380155738937	-3.048380155738939
5.048380155738937	-3.048380155738939
5.048380155738937	-3.048380155738939
5.048380155738937	-3.048380155738939
5.048380155738937	-3.048380155738939
5.048380155738937	-3.048380155738939
5.048380155738937	-3.048380155738939
5.048380155738937	-3.048380155738939
5.048380155738937	-3.048380155738939
5.048380155738936	-3.048380155738939
5.048380155738936	-3.048380155738939
5.048380155738936	-3.048380155738939
5.048380155738936	-3.048380155738939
5.048380155738936	-3.048380155738939
5.048380155738936	-3.048380155738939
5.048380155738936	-3.048380155738939
5.048380155738936	-3.048380155738939
5.048380155738936	-3.048380155738939
5.048380155738936	-3.048380155738939
5.048380155738936	-3.048380155738939
5.048380155738936	-3.048380155738939
5.048380155738936	-3.048380155738939
5.048380155738936	-3.048380155738939
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
5.048380155738936	-3.0483801557389385
