CaI	IP3	g	CaS
0.10000000000000002	0.05000000000000001	0.0	1100.0000000000002
7.892441649948215	0.1074379798035665	-0.019988875946626555	1092.207558350052
11.618143555108675	0.15542073602247283	-0.03988688033986021	1088.4818564448917
16.17384245478713	0.19334538169002477	-0.05949294556501827	1083.926157545213
24.99192614624013	0.23759158687550172	-0.07762842109109308	1075.10807385376
52.689905260348624	0.3191123770976928	-0.0743168248338241	1047.4100947396514
131.93124615292166	0.48440206349063053	0.5841781330940512	968.1687538470786
125.62959134150235	0.6015189470630838	0.9797784947689523	974.4704086584977
92.94368091676787	0.6072459862604126	0.9835104338804912	1007.1563190832321
62.85049454670994	0.5535575544288133	0.9714480427093013	1037.24950545329
36.8877012363265	0.4651727350565612	0.9537956803270411	1063.212298763674
16.73493636774623	0.3526831558994255	0.9341093231864644	1083.365063632255
7.765643705008013	0.2484012966346402	0.9141252268643276	1092.3343562949933
5.035222753544034	0.18453271718556757	0.8941266944361309	1095.064777246457
4.080321361740045	0.15218683483139706	0.8741271647050339	1096.0196786382612
3.781959252948112	0.13718359830500496	0.8541274776156762	1096.318040747053
3.779632736982117	0.1310235290365961	0.8341277905972675	1096.320367263019
3.918969994335901	0.12928077987078201	0.8141281743358991	1096.181030005665
4.1260926145533245	0.1297191290612848	0.7941286868302867	1095.9739073854475
4.3650682947943364	0.13121891638603958	0.7741293893710146	1095.7349317052065
4.618889568204602	0.1332254814816737	0.7541303520734718	1095.481110431796
4.879936311466864	0.13546909973302892	0.7341316573353496	1095.2200636885336
5.145162197738021	0.13782261008439367	0.7141334031436514	1094.9548378022623
5.413731131390507	0.14022944623019543	0.6941357067876472	1094.6862688686097
5.6858876829313	0.14266770325445807	0.6741387092636435	1094.4141123170693
5.962430665412676	0.14513246723511813	0.6541425806528471	1094.137569334588
6.244478715876076	0.1476272803833219	0.6341475268268842	1093.8555212841245
6.53337957120694	0.15016013404374626	0.6141537979586285	1093.566620428794
6.830694005381034	0.1527417066609035	0.5941616994999047	1093.2693059946203
7.138223762652774	0.1553847372489623	0.5741716065729554	1092.9617762373489
7.458072191799927	0.1581040115352056	0.554183983147291	1092.641927808202
7.792737341900679	0.16091673406451037	0.5341994080603105	1092.3072626581013
8.145245556661683	0.16384321771398996	0.5142186110180865	1091.9547544433399
8.519342427122378	0.16690792271327326	0.4942425235318572	1091.5806575728793
8.919770620653527	0.17014096419924196	0.47427235282420777	1091.1802293793485
9.35268512656391	0.1735803172550674	0.45430969223315787	1090.7473148734382
9.826294442931157	0.17727512227233053	0.4343566918237512	1090.273705557071
10.351888801522897	0.18129080459349717	0.4144163327810464	1089.7481111984794
10.9455633059389	0.18571731914492906	0.39449289025764905	1089.1544366940627
11.631259561785264	0.19068304873196676	0.3745927605848066	1088.4687404382166
12.446479807922852	0.1963795359547714	0.3547260491946271	1087.653520192079
13.453870387071865	0.20310845572537345	0.33490990736382414	1086.6461296129298
14.767036506893827	0.21137822044805346	0.31517642150459924	1085.3329634931076
16.615416968434722	0.22212320894671939	0.29559450183934016	1083.4845830315674
19.534451423968115	0.23726520557229017	0.27634621286088973	1080.565548576034
25.040477407450663	0.26136161245735867	0.25810472123643946	1075.0595225925515
38.51237879136215	0.30683679159633126	0.24537035006877359	1061.5876212086398
79.37481106368132	0.4038584101990895	0.3127180685216857	1020.7251889363207
129.2833836861454	0.5447613226956516	0.8585193667106756	970.8166163138569
109.68769332541943	0.6059115904852527	0.9761459342121269	990.4123066745827
79.89368977739156	0.5858283453614649	0.9750636991952458	1020.2063102226109
52.718263969005115	0.5205379366480184	0.9611438049318322	1047.3817360309972
29.15998782089931	0.42578260656020783	0.9425664392467384	1070.9400121791027
12.756983472605171	0.3137509559951029	0.9227039044868686	1087.343016527398
6.666689923443993	0.2234040937044676	0.9027109701800228	1093.4333100765589
4.71598715590029	0.17210053701240582	0.8827120100626131	1095.384012844103
4.023255016619826	0.1467494230062845	0.8627124505832939	1096.0767449833836
3.838356287605594	0.13527809937345564	0.8427127921324714	1096.2616437123975
3.8890482314158814	0.13085805830124417	0.8227131601126106	1096.2109517685872
4.052932850752886	0.12995983516707044	0.8027136239319632	1096.04706714925
4.270924662873709	0.1307989560418324	0.7827142459839977	1095.829075337129
4.514498797701863	0.13248240375777906	0.7627150938278535	1095.585501202301
4.770323600800693	0.13456924064096598	0.7427162451929815	1095.329676399202
5.032546024636164	0.13684633087040105	0.722717791591078	1095.0674539753666
5.298950140279649	0.13921426248984334	0.7027198419580643	1094.8010498597232
5.569091325251044	0.14162987219611092	0.68272252680542	1094.5309086747518
5.843409684476416	0.1440776747675762	0.6627260031884363	1094.2565903155266
6.122819578511051	0.14655587230642966	0.6427304608218813	1093.9771804214915
6.408531211001242	0.1490696328162489	0.6227361297673781	1093.6914687890016
6.701988807207036	0.151627974177387	0.6027432902698217	1093.3980111927956
7.004872117639851	0.15424244967748976	0.5827522855535855	1093.095127882363
7.3191384981710135	0.15692676537167516	0.5627635387466761	1092.7808615018314
7.647098880879755	0.15969692748528605	0.54277757565869	1092.4529011191225
7.991531055936482	0.16257175846161287	0.522795056020279	1092.1084689440659
8.355842490005404	0.1655737566527444	0.5028168172457737	1091.7441575099974
