ribosome concentration
1.0
0.6109458970304709
0.4353226122640362
0.34627020859337054
0.29659628911600516
0.2668748178470198
0.24818888927205107
0.23602845196340502
0.22792233190508054
0.22242763091540615
0.2186592846134426
0.21605366777703125
0.2142416519675227
0.21297644003683006
0.21209051945573476
0.21146894685766868
0.21103223171141927
0.21072509355600036
0.21050893541894375
0.21035673269698432
0.21024952565536656
0.21017399382380025
0.21012076935777224
0.2100832595259559
0.21005682229019698
0.21003818799078242
0.21002505303888647
0.21001579419248878
0.21000926748287493
0.2100046666203509
0.21000142331768096
0.20999913698972228
0.20999752525543944
0.20999638907514445
0.20999558812672545
0.2099950235003502
0.20999462546711198
0.20999434487029792
0.2099941470722661
0.2099940076376941
0.20999390933383744
0.20999384003545118
0.2099937911836601
0.2099937567461017
0.20999373246654765
0.20999371535145211
0.20999370328665015
0.20999369478095053
0.20999368878594907
0.20999368456034603
0.2099936815749419
0.2099936794744561
0.20999367799771962
0.20999367695348184
0.20999367622118667
0.20999367570364005
0.20999367533990426
0.20999367508400268
0.20999367489908702
0.20999367476178363
0.20999367467531116
0.20999367461061005
0.20999367456521748
0.20999367453478282
0.20999367451410975
0.20999367449940187
0.2099936744889292
0.2099936744812069
0.20999367447561249
0.20999367447162626
0.20999367446875683
0.20999367446675737
0.20999367446524128
0.20999367446322298
0.20999367446153797
0.2099936744601862
0.20999367445916775
0.2099936744584826
0.20999367445813075
0.20999367445811218
0.20999367445842687
0.20999367445907488
0.20999367445904057
0.20999367445887487
0.20999367445879347
0.2099936744587964
0.20999367445888364
0.20999367445905523
0.20999367445931114
0.20999367445965134
0.20999367446007589
0.20999367446034806
0.20999367446046882
0.20999367446058956
0.2099936744607103
0.20999367446083106
0.2099936744609518
0.20999367446107256
0.20999367446119332
0.20999367446131406
0.20999367446140405
