auxinTIR1	auxin	VENUS	TIR1	auxinTIR1VENUS
0.28	7.380000000000001	40.4	15.400000000000002	2.78
0.29523007568220416	24.343853989041207	40.16216660661858	15.281179199623983	2.883590724693799
0.3227996288156766	31.955036142237574	39.77210613076329	15.027263571526188	3.109936799658119
0.35493970164111716	35.379067829297526	39.296473017760555	14.72594136662255	3.3791189317363224
0.38864070918644916	36.92811312668773	38.767222170045855	14.415908228857376	3.6554510619561613
0.4226126144193861	37.637034908427495	38.200061161722765	14.113742677235559	3.923644708345048
0.45632545151796455	37.9690965794368	37.603424496412345	13.826247198957043	4.177427349524983
0.48958215129683313	38.13175059104394	36.98249159558931	13.55595147982786	4.4144663688752965
0.5223289062600966	38.21793845707653	36.340960354361826	13.30353593864681	4.634135155093085
0.5545711480240899	38.269326451339154	35.681826266747514	13.068892956082713	4.836535895893186
0.5863364256263223	38.304612910575024	35.00772472279637	12.851589863315425	5.0220737110582325
0.6176581026208322	38.332203904346215	34.321081967793596	12.651069928553275	5.191271968825869
0.648568287167825	38.35589079734835	33.62418214039588	12.466738718464367	5.344692994367783
0.6790948481780428	38.37739423388673	32.91919742570935	12.29800033417086	5.482904817651079
0.7092602297029654	38.39750440849322	32.20820189913584	12.144271748383096	5.60646802191392
0.7390810498766591	38.41659223796849	31.493177988072276	12.004987628324027	5.715931321799296
0.7685680385065723	38.434838787617586	30.776019591223907	11.87960104076839	5.81183092072502
0.7977261191832574	38.452338170238704	30.05853352898182	11.767582431074995	5.894691449741733
0.826554555519173	38.46914385014493	29.342440144069002	11.668417909535446	5.9650275349453645
0.8550471316298042	38.48528948085487	28.629373404890586	11.58160730411374	6.023345564256438
0.8831923588665377	38.500798364688066	27.92088069381886	11.506662182804124	6.070145458329319
0.9109737107912802	38.51568778533609	27.218422383175987	11.443103937427695	6.105922351781008
0.9383698923249294	38.52997104855303	26.523371271247328	11.39046197410838	6.1311681335666774
0.965355149915594	38.5436585019371	25.837011938607127	11.34827203633646	6.146372813747933
0.9918996296974969	38.5567581024734	25.160540083110302	11.316074678301264	6.152025692001226
1.0179697892755961	38.569275789606486	24.49506189102767	11.29341390445641	6.14861630626798
1.0435288672339884	38.581215780022674	23.841593503351092	11.279835989940906	6.136635142825091
1.0685374125211438	38.59258083756177	23.201060636967537	11.27488849680128	6.116574090677562
1.0929538732212938	38.60337254111256	22.574298419535673	11.278119499711597	6.088926627067097
1.1167352415471032	38.61359156051125	21.962051494780507	11.289077034014914	6.0541877244379725
1.139837749348429	38.623237943303266	21.364974451860803	11.307308777015592	6.01285347363597
1.1622176050559059	38.632311411745036	20.783632624888085	11.332361969527502	5.965420425416584
1.183831759910634	38.64081166718828	20.21850330506509	11.363783583952202	5.912384656137154
1.2046386893527938	38.648738697221866	19.66997739290114	11.401120735752999	5.854240574894199
1.22459917268244	38.65609308014359	19.138361512606377	11.44392133475849	5.79147949255906
1.243677052594876	38.66287628022691	18.62388059657417	11.491734964706286	5.7245879826988295
1.2618399551524033	38.66909092685966	18.12668093421889	11.544113973667324	5.654046071180262
1.279059951456303	38.674741070444966	17.646833669451595	11.600614753051529	5.58032529549216
1.2953141404210444	38.67983240774019	17.18433871767812	11.66079917758892	5.5038866819900285
1.3105851386715976	38.68437247052967	16.739129058317193	11.724236171132581	5.425178690195813
1.3248614609409315	38.6883707715845	16.311075354855603	11.790503363289185	5.344635175769876
1.3381377816771869	38.691838903614084	15.89999083522471	11.859188793679479	5.262673424643329
1.350415068482654	38.69479058792661	15.505636388810668	11.929892630492692	5.179692301024652
1.3617005889871188	38.69724167113141	15.127725773458433	12.0022288469623	5.096070564050581
1.3720077875913141	38.69921007068795	14.765930896078359	12.07582682958125	5.012165382827435
1.3813560431452487	38.700715670788114	14.419887078380398	12.150332871675866	4.928311085178884
1.3897703143464506	38.701780172366206	14.089198244903061	12.225411520613655	4.844818165039896
1.3972806875280934	38.70242690248878	13.77344197188953	12.300746749884887	4.7619725625870215
