icit	mal	akg	suc	cit	fa	gly	sca
0.10713450622165412	0.10292905033989523	0.012000636045004159	0.06482311192108987	0.023166932355121014	0.4043295952281223	0.15926316115881944	0.03938335318174268
0.10713450622165065	0.10292905033989498	0.01200063604500412	0.06482311192108928	0.023166932355120958	0.4043295952281212	0.15926316115881284	0.039383353181742305
0.10713450622164282	0.10292905033989443	0.012000636045004036	0.06482311192108796	0.02316693235512084	0.4043295952281185	0.15926316115879796	0.03938335318174148
0.1071345062216407	0.10292905033989427	0.012000636045004013	0.0648231119210876	0.023166932355120805	0.4043295952281178	0.15926316115879396	0.03938335318174126
0.10713450622164117	0.10292905033989432	0.012000636045004018	0.06482311192108767	0.023166932355120812	0.404329595228118	0.15926316115879482	0.03938335318174131
0.10713450622164125	0.10292905033989432	0.01200063604500402	0.0648231119210877	0.023166932355120816	0.404329595228118	0.15926316115879502	0.039383353181741326
0.10713450622164097	0.1029290503398943	0.012000636045004018	0.06482311192108764	0.023166932355120816	0.40432959522811796	0.1592631611587945	0.039383353181741305
0.10713450622164031	0.10292905033989426	0.012000636045004013	0.06482311192108754	0.02316693235512081	0.40432959522811773	0.15926316115879327	0.03938335318174125
0.10713450622163928	0.10292905033989419	0.012000636045004003	0.06482311192108739	0.0231669323551208	0.40432959522811734	0.15926316115879136	0.03938335318174115
0.10713450622163838	0.10292905033989413	0.012000636045003999	0.06482311192108725	0.023166932355120795	0.40432959522811707	0.1592631611587897	0.0393833531817411
0.10713450622163846	0.10292905033989413	0.012000636045003999	0.06482311192108726	0.02316693235512079	0.4043295952281171	0.15926316115878983	0.0393833531817411
0.10713450622163853	0.10292905033989413	0.012000636045003997	0.06482311192108728	0.02316693235512079	0.4043295952281171	0.15926316115878994	0.0393833531817411
0.10713450622163861	0.10292905033989415	0.012000636045003997	0.06482311192108729	0.02316693235512079	0.4043295952281172	0.15926316115879005	0.03938335318174109
0.10713450622163868	0.10292905033989415	0.012000636045003996	0.06482311192108732	0.023166932355120788	0.4043295952281172	0.15926316115879016	0.03938335318174109
0.10713450622163877	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.023166932355120788	0.40432959522811723	0.15926316115879027	0.03938335318174109
0.1071345062216388	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.023166932355120788	0.40432959522811723	0.15926316115879033	0.03938335318174109
0.1071345062216388	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.023166932355120788	0.40432959522811723	0.15926316115879033	0.03938335318174109
0.10713450622163881	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.023166932355120788	0.40432959522811723	0.15926316115879033	0.03938335318174109
0.10713450622163881	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.023166932355120788	0.40432959522811723	0.15926316115879033	0.03938335318174109
0.10713450622163881	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.023166932355120788	0.40432959522811723	0.15926316115879036	0.03938335318174109
0.10713450622163881	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.023166932355120788	0.40432959522811723	0.15926316115879036	0.03938335318174109
0.10713450622163881	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.023166932355120788	0.40432959522811723	0.15926316115879036	0.03938335318174109
0.10713450622163881	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.023166932355120788	0.40432959522811723	0.15926316115879036	0.03938335318174109
0.10713450622163881	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.023166932355120788	0.40432959522811723	0.15926316115879036	0.03938335318174109
0.10713450622163881	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.023166932355120788	0.40432959522811723	0.15926316115879036	0.03938335318174109
0.10713450622163881	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.023166932355120788	0.40432959522811723	0.15926316115879036	0.03938335318174109
0.10713450622163882	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.02316693235512079	0.40432959522811723	0.15926316115879036	0.03938335318174109
0.10713450622163882	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.02316693235512079	0.40432959522811723	0.15926316115879036	0.03938335318174109
0.10713450622163882	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.02316693235512079	0.40432959522811723	0.15926316115879036	0.03938335318174109
0.10713450622163882	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.02316693235512079	0.40432959522811723	0.15926316115879036	0.03938335318174108
0.10713450622163882	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.02316693235512079	0.40432959522811723	0.15926316115879036	0.03938335318174108
0.10713450622163882	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.02316693235512079	0.40432959522811723	0.15926316115879036	0.03938335318174108
0.10713450622163882	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.02316693235512079	0.40432959522811723	0.15926316115879036	0.03938335318174108
0.10713450622163882	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.02316693235512079	0.40432959522811723	0.15926316115879036	0.03938335318174108
0.10713450622163882	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.02316693235512079	0.40432959522811723	0.15926316115879036	0.03938335318174108
0.10713450622163884	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.02316693235512079	0.40432959522811723	0.15926316115879036	0.03938335318174108
0.10713450622163884	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.02316693235512079	0.40432959522811723	0.15926316115879036	0.03938335318174108
0.10713450622163884	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.02316693235512079	0.40432959522811723	0.15926316115879036	0.03938335318174108
0.10713450622163884	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.02316693235512079	0.40432959522811723	0.15926316115879036	0.03938335318174108
0.10713450622163884	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.02316693235512079	0.40432959522811723	0.15926316115879036	0.03938335318174108
0.10713450622163884	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.023166932355120795	0.40432959522811723	0.15926316115879036	0.03938335318174108
0.10713450622163884	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.023166932355120795	0.40432959522811723	0.15926316115879038	0.03938335318174108
0.10713450622163884	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.023166932355120795	0.40432959522811723	0.15926316115879038	0.03938335318174108
0.10713450622163884	0.10292905033989415	0.012000636045003994	0.06482311192108733	0.023166932355120795	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163885	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.023166932355120795	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163885	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.023166932355120795	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163885	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.023166932355120795	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163885	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.023166932355120795	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163885	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.023166932355120795	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163885	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.023166932355120795	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163885	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.023166932355120795	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163885	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.023166932355120795	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163885	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.023166932355120795	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163886	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.023166932355120795	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163886	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.0231669323551208	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163886	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.0231669323551208	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163886	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.0231669323551208	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163886	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.0231669323551208	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163886	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.0231669323551208	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163886	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.0231669323551208	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163886	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.0231669323551208	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163886	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.0231669323551208	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163888	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.0231669323551208	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163888	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.0231669323551208	0.4043295952281172	0.15926316115879038	0.03938335318174108
0.10713450622163888	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.0231669323551208	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163888	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.0231669323551208	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163888	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.0231669323551208	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163888	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.0231669323551208	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163888	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.023166932355120802	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163888	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.023166932355120802	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163888	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.023166932355120802	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163889	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.023166932355120802	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163889	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.023166932355120802	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163889	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.023166932355120802	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163889	0.10292905033989415	0.012000636045003996	0.06482311192108735	0.023166932355120802	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.1071345062216389	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.0231669323551208	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.1071345062216389	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.0231669323551208	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163889	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.0231669323551208	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163889	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.0231669323551208	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163889	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.0231669323551208	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163889	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.0231669323551208	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163889	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.0231669323551208	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163889	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.0231669323551208	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163889	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.0231669323551208	0.4043295952281172	0.1592631611587904	0.03938335318174108
0.10713450622163888	0.10292905033989415	0.012000636045003996	0.06482311192108733	0.0231669323551208	0.4043295952281172	0.1592631611587904	0.03938335318174108
