ATP	_Beta_-Catenin{Nucleus}	Complex_br_(Adenomatous Polyposis Coli/Axin/_br__Beta_-Catenin/PP2A)	Complex_br_(Dishevelled/Beta-Arrestin/_br_Frodo)_2	Wnt{default}	Ubiquitin	Complex_br_(Adenomatous Polyposis Coli/_Beta_-Catenin/_br_Axin/PP2A)	Complex_br_(Dishevelled/Casein Kinase 2/_br_Beta-Arrestin/Frodo/_br_FRAT)	_beta_TrCP	Complex_br_(TCF/_Beta_-Catenin/_br_Smad4/Bcl9)	Complex_br_(_Beta_-Catenin/TCF/_br_Smad4/Bcl9/_br_Pygo/SWI/_br_SNF)	Complex_br_(Adenomatous Polyposis Coli/_Beta_-Catenin/_br_Axin/PP2A/_br_Diversin/Casein Kinase 1)	Complex_br_(Wnt/Frizzled)	Complex_br_(Adenomatous Polyposis Coli/Axin/_br_PP2A/Diversin/_br_Casein Kinase 1/_Beta_-Catenin/_br__beta_TrCP/Glycogen Synthase Kinase-3_Beta_)_2	Complex_br_(Bcl9/Pygo/../Smad4)	"_Beta_-Catenin{""Plasma Membrane""}"	_Beta_-Catenin_2	Complex_br_(Dishevelled/Beta-Arrestin/_br_Frodo/Casein Kinase 2)	_Beta_-Catenin_3	Complex_br_(TCF/Smad4/_br__Beta_-Catenin)	Complex_br_(Adenomatous Polyposis Coli/Axin/_br_PP2A/_Beta_-Catenin/_br_Siah-1/Ebi)	Complex_br_(Bcl9/_Beta_-Catenin/_br_TCF/Smad4/_br_Pygo)	Casein Kinase 1	Complex_br_(Adenomatous Polyposis Coli/Axin/_br_PP2A/Diversin/_br_Casein Kinase 1/_Beta_-Catenin/_br__beta_TrCP/Glycogen Synthase Kinase-3_Beta_)	Complex_br_(Adenomatous Polyposis Coli/Axin/_br_Diversin/_Beta_-Catenin/_br_PP2A)	Complex_br_(Frizzled/Wnt/_br_LRP5/6)	Complex_br_(Dishevelled/Beta-Arrestin/_br_Frodo)	Complex_br_(Adenomatous Polyposis Coli/Axin/_br_PP2A)	CBP	Complex_br_(Adenomatous Polyposis Coli/Axin/_br_Diversin/Casein Kinase 1/_br_Glycogen Synthase Kinase-3_Beta_/PP2A)	Complex_br_(Adenomatous Polyposis Coli/_Beta_-Catenin/_br_Siah-1/Ebi/_br_Axin/PP2A)	LRP5/6	ADP	Complex_br_(Adenomatous Polyposis Coli/_Beta_-Catenin/_br_Glycogen Synthase Kinase-3_Beta_/Axin/_br_PP2A/Diversin/_br_Casein Kinase 1)	FRAT	Complex_br_(_beta_TrCP/_Beta_-Catenin)	Pygo	Casein Kinase 2	SWI/SNF	Bcl9	Wnt Target Genes	Complex_br_(TCF/Smad4)	Complex_br_(Siah-1/Ebi)	Frizzled	Glycogen Synthase Kinase-3_Beta_	Complex_br_(Ebi/Siah-1)	Diversin	Complex_br_(Axin/PP2A/_br_Adenomatous Polyposis Coli)	"Wnt{""Cell Membrane""}"
1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	3.0	0.0	5.0	3.0	0.0	2.0	3.0	2.0	2.0	0.0	4.0	0.0	3.0	0.0	3.0	1.0	4.0	5.0
0.578922778958008	0.30634772147153516	0.9842987353382132	0.8436201271660749	1.1126992527254576	0.4322030050574072	0.22931905489058535	0.0504227347005308	1.214016795377481	0.3358213599280777	0.2738412478179585	0.05955187852271877	0.5515718699777916	0.05007172595583963	0.0897544245325485	0.35752746357748305	0.0009419233943503959	0.12075479522933959	0.03498167857092051	0.7865647107766807	0.6811904944870346	0.237212223785658	0.34241692637573795	0.7274219431902432	0.3413834137270775	0.6965101222105269	2.6369130280630597	0.04250709146814043	1.8632691166315107	0.009855520203413754	0.2360436024246127	2.303489877789473	0.42107722104199236	4.212260403296085	2.943704876834214	0.00848953547643547	1.3522156450278946	2.822950081604875	1.5894278688135492	1.0163942850998176	0.0469764588359408	2.2298295743231353	0.2718261463587259	1.751918007811683	0.00587238846525531	1.810939756729628	0.5994551151046194	1.426096136496031	2.639218755086216
0.5538001973228177	0.26069581018362703	0.7119836830490752	0.9188614184770534	1.1882789542524996	0.1965867759655859	0.3500847241851035	0.12086042095089682	1.1207452953893917	0.2680516837619876	0.43392347812484716	0.08835932754472602	0.7093402835166801	0.043322226315745845	0.195710515573842	0.18440880606402107	0.0034293329437213903	0.17803084665284005	0.1195459113794201	0.7609159014453328	0.5592693819115383	0.21948034319686646	0.13764885037391456	0.8162796418531386	0.3006073538187839	1.2332528359498527	2.6203878008462937	0.1934158219782323	1.4371229378146397	0.02721657839307662	0.18937387316225496	1.7667471640501469	0.44619980267718323	4.107738622432727	2.8549289163501057	0.019652836441723325	0.7837191164929268	2.6768980696972653	1.0031994596897889	0.5156674327309396	0.3671665466115182	1.754751531285605	0.5435005461633357	1.0574068805334687	0.024210662698998308	1.7078561987628709	0.6164762496418014	1.612348765355595	1.8691279262809581
0.5719359498655434	0.29525277862364047	0.5817549913555127	0.9108587735793411	1.2188473242304603	0.11745307031946568	0.3224752493701127	0.16277288793750178	1.1159154881731166	0.21714389140603108	0.41272112772678576	0.10713649800177415	0.7729524619932547	0.028513993436696503	0.16334794200494435	0.14087518959466772	0.004749232198057436	0.199448041639719	0.1466664347898314	0.8325844343918697	0.47630856332434623	0.1797585578399845	0.07189668858004139	0.8323883475401869	0.2586265509316605	1.4185526313670662	2.614763664285688	0.3351293665599447	1.1012847825693295	0.03915100612665788	0.15727731418712165	1.5814473686329333	0.42806405013445753	4.083869457001052	2.7969671680847945	0.023182170850000173	0.508805097002561	2.5975191264450737	0.6885636548425412	0.2916612055965305	0.735367275425725	1.4590767712046595	0.6576046159300574	0.8084949066396812	0.04025994397770479	1.7088095065584752	0.6503141469619713	1.777368662164932	1.58964758240921
0.5980627847527329	0.3463935621454741	0.5020729420145277	0.8976595930594158	1.232854602215602	0.08238796927173264	0.27733083912158357	0.1850941135293045	1.122026709299384	0.180697117703862	0.3628821320211849	0.12350684287404469	0.7968305966719121	0.019211092423459145	0.11601001188556676	0.12014941811864295	0.004846735887656495	0.20872564057782117	0.1342552922588694	0.9371535921180726	0.4204686640409551	0.15130149800994094	0.0502628824364235	0.8365715839295096	0.22854367379780083	1.479113638886282	2.607999647162676	0.4407432882732133	0.8708507999050686	0.046438220174588034	0.13388859073542234	1.5208863611137173	0.40193721524726794	4.069386608356419	2.764647763236341	0.022190614347646825	0.35666716987394526	2.5559221226585165	0.5079686678838817	0.1759700521700836	1.0131391882093632	1.2388164600520104	0.7180741273947969	0.7240557644418075	0.050258123234356016	1.7275686178288254	0.6763419784441785	1.9018376542584747	1.4912011622261963
0.6218256948781306	0.4011675674883638	0.4486745706563177	0.8909757967026221	1.2383766889750163	0.06368347487863764	0.23572933786913633	0.19682642792563454	1.1280547227040876	0.1508123717970978	0.3149257416984942	0.1377589649127723	0.8051444652952116	0.014009205059072778	0.08156895687533518	0.10853369451185009	0.004386629992447331	0.213382926248219	0.11192688924264528	1.0356469035068745	0.3806654334965521	0.12968176357951453	0.04298965154235658	0.838380171644726	0.20681169670304086	1.4989491839922002	2.599996618631037	0.5206978946707317	0.7099778689142151	0.05114133718272889	0.11473875033969161	1.5010508160077993	0.3781743051218702	4.056572275823511	2.747344993124238	0.01955590059211403	0.2653703636362088	2.5339620668760174	0.39505212721571903	0.11455799183911151	1.2084531742104485	1.078911088332236	0.7564272325398683	0.6959063507125895	0.055828578950127654	1.7481685836238878	0.6953263486741521	1.9948203616417208	1.4575296617375635
0.6405788055923082	0.4538821467690125	0.41167078857751443	0.8903705450161764	1.2403568727832417	0.05229379369207826	0.19985127035511505	0.20317906442598332	1.1328687758328455	0.12653044015790454	0.27412088370409365	0.15001205550239113	0.8079523149937831	0.010987723894118246	0.05871024708108844	0.10174458137172909	0.0037747142374260417	0.2161995547649266	0.0910373785416509	1.1154983303441695	0.3516325032371613	0.11266564138095307	0.04055275350167416	0.8394914441007489	0.19090009842646893	1.5054859917650663	2.590853199458223	0.5837968790736113	0.5941367351003021	0.05448603562676537	0.09858429735831072	1.494514008234933	0.3594211944076927	4.045100380969252	2.7379760527410038	0.016652056172287474	0.20735021001525772	2.521776497976076	0.3200158513962065	0.08081976985735355	1.3471530178186082	0.9653214395131834	0.7836481494287265	0.6865616932411513	0.05884488283301324	1.7661350499758013	0.7090222614802577	2.063486522878543	1.4462048204578997
0.6545581688745697	0.5012258571323738	0.38578840598231706	0.893729867558969	1.2410355191858926	0.04454138905273869	0.16948555370064478	0.20689916117780283	1.1366663941866895	0.10740652485975294	0.24045390835430638	0.1606247617053436	0.8088901614790336	0.00907502006512101	0.043511306363871155	0.097769177385669	0.0031838581712204184	0.21828493619286235	0.07400310777706463	1.1762132715688487	0.3304006925608287	0.09917977456667605	0.039822619704416015	0.8402541116350131	0.17924232086572625	1.5076486410394276	2.580741280355555	0.6349829519992152	0.508118370585217	0.05708399539245997	0.08483108978981951	1.4923513589605717	0.3454418311254309	4.03497646035132	2.7325787038118055	0.014004474113177161	0.16848468766423735	2.514293767618944	0.2676644622309092	0.06107816280448476	1.4483703230509106	0.8848648912356355	0.8044685056998595	0.6834611974815397	0.0605221350103916	1.7802997119494917	0.7187433299850184	2.1132546359521904	1.4424256782956368
0.6647318775444092	0.5417596710566244	0.3677454244529741	0.8993879660869118	1.241263623069246	0.03873648037953191	0.1440012747850333	0.20937197289980086	1.1397204583160805	0.09251308845016348	0.212824319548821	0.16997973857907547	0.8092021602327892	0.007741689370559895	0.03316536982768541	0.09550366201301676	0.0026712537445272313	0.22009236424026635	0.06057619447906785	1.2212166047119828	0.31500083357621966	0.08843868810886678	0.0397313764061901	0.8407789759554111	0.1707674402758715	1.508365514377493	2.5698823159884543	0.6771819677498734	0.44242471726791505	0.059231807776759626	0.07310677993824112	1.4916344856225063	0.33526812245559146	4.026040201863515	2.7290940227218274	0.011758876357948972	0.14116170961023003	2.5090016584815604	0.22960039771909263	0.04864862116006697	1.5244099129043984	0.8274320164480836	0.8211832425349062	0.6824323253897189	0.06153400437837214	1.790709143950632	0.7254601461788089	2.1484238656764654	1.4411687023204625
0.6720609410801579	0.5753517622770226	0.3553223096433031	0.9063098794606037	1.241339695568374	0.034055357885219704	0.12268313643580549	0.21127316315295222	1.1422354343201213	0.08084942677365761	0.19005540164462914	0.17839336587796806	0.8093058049362856	0.006728507474969367	0.025923686707726403	0.09430253883972056	0.0022455656898879815	0.22180508053649015	0.050013928885123696	1.2543286625373133	0.30399528626553707	0.07980375005299815	0.03989567857995417	0.8411261874008488	0.1646859560011618	1.5086033408581805	2.558488189863486	0.7123418046474485	0.39098966777564464	0.06107547911771905	0.06311571443883728	1.491396659141819	0.32793905891984293	4.0180782967328055	2.7264988284405383	0.00990987080406064	0.12113051607802025	2.5046937479040476	0.2009342661310142	0.040281089304363096	1.5830866455166273	0.7859524267670494	0.8350249410832535	0.6820908542055355	0.062228008406510084	1.7978640582123713	0.7299122073945287	2.1724539559635945	1.4407511586371509
