lactose_internal	mRNA	allolactose	Betagalactosidase	permease	PartialmRNA	PartialBetagalactosidase	PartialPermease
0.372	0.000626	0.038	0.0	0.0149	0.0	0.0	0.0
0.6185128958009567	0.0004088575437003158	0.02583827745860283	1.8191494407340015e-06	0.008245415912936439	2.528789289797365e-07	6.251758397794281e-06	0.0039772702595977675
0.6123265034368108	0.0002678981920147839	0.03366332866724565	5.394838315658691e-06	0.005472073829107047	3.72538408751682e-07	7.879612623194937e-06	0.005393809788871241
0.6030220962621579	0.00017952988614820296	0.05566724894683712	9.11390633586694e-06	0.00421454596610752	9.869908115476884e-07	7.480874192259503e-06	0.005506447185404426
0.5924095494052353	0.00012981287581581683	0.08253908589577506	1.2343754714680744e-05	0.0035094055809859487	2.1821917339937797e-06	6.408212110606329e-06	0.005056059533546379
0.5813495306279808	0.00010905912976987826	0.10780124455743795	1.4951642660829712e-05	0.003008138248624862	3.7321507796984497e-06	5.3419817783399e-06	0.004473933468042452
0.5699751434602487	0.00010847072354657013	0.12869614631839035	1.7041222138003133e-05	0.0026135230743978373	5.302903388776986e-06	4.581349516703758e-06	0.003991068020224037
0.5584907838914838	0.00012011112185219228	0.14498606382029788	1.8801209719541482e-05	0.0023148359831226153	6.6897136264715015e-06	4.202732200951402e-06	0.0037031400687858613
0.5475488329978072	0.00013791512910197204	0.15765018746304396	2.042097668941682e-05	0.002118219069218726	7.851778073750542e-06	4.165179400817427e-06	0.0036219159673574848
0.5381259851118684	0.00015810608183549184	0.16803772372274944	2.205188114527498e-05	0.002023079752953365	8.848340782803007e-06	4.383607612733334e-06	0.0037173030430869636
0.5310670122298482	0.00017890690033538806	0.17742385064306754	2.3798579767423538e-05	0.002019149741201897	9.774458435544446e-06	4.773294317166502e-06	0.003947024624934857
0.5266457591437108	0.00019994084343072773	0.1868010777207324	2.572622488868021e-05	0.002090759795490153	1.0721660746112307e-05	5.2708088985501575e-06	0.004273628223192308
0.5244976432021689	0.00022160985963687538	0.196805501883437	2.7873612062518594e-05	0.002221909510921831	1.1757599903754642e-05	5.838848534961625e-06	0.004671478477677249
0.523921210596205	0.0002445979447710411	0.20774303317896248	3.0265955582389525e-05	0.0023996207671666985	1.2920864095062916e-05	6.462124254998861e-06	0.005127186508631761
0.5242393775299963	0.00026954995720544165	0.21968281054854272	3.2924256087789285e-05	0.0026152473793858715	1.422566058320631e-05	7.139879793930416e-06	0.005636744060518564
0.5249795086783103	0.0002969224780778509	0.23256832303203137	3.5870704280779895e-05	0.0028642190340939563	1.5670048469047492e-05	7.878516132511868e-06	0.006201695888066944
0.5258733593450363	0.00032695690364996626	0.24630089306711628	3.9130718162525975e-05	0.003144980882086359	1.7244238134709447e-05	8.686137657190266e-06	0.0068258208171443025
0.5267849036498304	0.00035971469246700796	0.26078045294662555	4.273294002782138e-05	0.0034577463328180676	1.8935226363695774e-05	9.569426986390438e-06	0.007512906571809738
0.527644709245845	0.0003951234833082183	0.2759157874036582	4.670783408309575e-05	0.0038034367162539735	2.07284941090047e-05	1.053222864663498e-05	0.008265494651806968
0.5284112068363697	0.0004330110354156833	0.291617171746953	5.108644047311414e-05	0.00418293511179713	2.26078685263806e-05	1.157528800837469e-05	0.009084376134033269
0.5290540150506359	0.0004731255393053809	0.30778872288954484	5.589856132542391e-05	0.004596617021206983	2.4554769101110217e-05	1.2696352435494334e-05	0.009968401259816016
0.5295484701518984	0.0005151417264631866	0.3243208226716666	6.117161852049407e-05	0.005044100907682374	2.6548233434139888e-05	1.3890407893402345e-05	0.01091446225775509
0.5298744579339892	0.0005586685836283	0.3410892227083461	6.692923378521556e-05	0.005524112854244107	2.8565131927362066e-05	1.5149894749944415e-05	0.01191752162958089
0.5300166255565867	0.0006032593782469316	0.35795667867744607	7.319015871128361e-05	0.006034444066528066	3.058112249959887e-05	1.6464960600597757e-05	0.012970713676533439
0.5299644682700335	0.0006484266144071862	0.3747769489400567	7.996732805267305e-05	0.00657196281013931	3.25718911177131e-05	1.7823770007313152e-05	0.014065513569772835
0.5297112401737808	0.0006936609855833201	0.39140106931283714	8.726713825242993e-05	0.007132661373119386	3.4514407537102665e-05	1.921286632856954e-05	0.015191960135950155
0.5292539496419313	0.0007384550818550125	0.4076833665794129	9.508886051701203e-05	0.007711763872208111	3.6388080472156836e-05	2.0617703348918366e-05	0.016339013188484745
0.5285929111150174	0.0007823285911738083	0.423487858546199	0.00010342448279819749	0.008303913563485857	3.817564713008175e-05	2.202332945007213e-05	0.01749504585131948
0.5277308981593151	0.0008248453359039166	0.43869280440317093	0.00011225880364746849	0.00890334349276853	3.986359891788689e-05	2.341493625993138e-05	0.01864825160869632
0.5266729927576856	0.0008656304975251029	0.45319489282871805	0.00012156985872183164	0.009504116104362264	4.144240142477701e-05	2.4778511742353302e-05	0.019787152366718647
0.5254253834255049	0.0009043798737084626	0.4669114514605494	0.00013132944638814475	0.010100332485678784	4.290613461027641e-05	2.610132714929382e-05	0.020900995465219004
0.5239967489427646	0.0009408630639851572	0.479781101713423	0.00014150429722804435	0.010686371616852316	4.425248364878298e-05	2.7372352863825827e-05	0.021980131265421223
0.5223962529437363	0.0009749234529143582	0.4917636514661316	0.00015205695281056487	0.011257065400763457	4.548181741547812e-05	2.8582507498697816e-05	0.0230162588552448
0.520634228245228	0.0010064766388190012	0.5028394364457457	0.00016294665365923397	0.011807876326647744	4.659698659555349e-05	2.9724887551979057e-05	0.02400266327518895
0.5187221973133396	0.0010354970283333158	0.5130054080068372	0.00017413065047509375	0.012334967254282337	4.760247030352153e-05	3.07946143101515e-05	0.02493417616838971
0.5166714832819321	0.0010620090491392994	0.5222732911539381	0.0001855657915620121	0.012835309748053228	4.850389393181382e-05	3.1788787825409505e-05	0.025807221417992323
0.5144943124047147	0.0010860790253645726	0.5306673394920786	0.00019720834428055576	0.013306610117328619	4.9307770612981644e-05	3.270621782651014e-05	0.026619621751578643
0.5122027683515185	0.001107803867172909	0.538220689263408	0.00020901564311532933	0.01374733677766237	5.002092640417375e-05	3.3547228786279895e-05	0.027370513279416198
0.5098090167019144	0.0011273024523739223	0.5449733491605226	0.0002209464246376727	0.01415664036555163	5.065032693224715e-05	3.431337294383098e-05	0.028060139795646578
0.5073252424591033	0.0011447091938739944	0.5509702123317096	0.0002329614471122224	0.014534318054177257	5.120286742541183e-05	3.5007238625155916e-05	0.028689728007821637
0.504763318865361	0.001160165458844673	0.5562586602361278	0.00024502383427111153	0.014880673453672959	5.168518721739244e-05	3.563209691376748e-05	0.02926120754725053
0.5021347166180291	0.0011738151640326995	0.5608873222329332	0.0002570993014073991	0.015196435657797826	5.210358767474762e-05	3.6191710350807255e-05	0.029777056340444464
0.49945042348455576	0.0011858013696960585	0.5649049854980271	0.0002691563000294276	0.015482680622272597	5.246399035221058e-05	3.669016726365215e-05	0.030240160893176767
0.4967210758034903	0.0011962630336747136	0.5683594818264125	0.00028116608204854863	0.01574074014705658	5.27718950959314e-05	3.713170936339063e-05	0.03065366454165681
0.493956308586386	0.0012053329203624782	0.5712972601747879	0.00029310267388894817	0.01597212148562361	5.3032388756574183e-05	3.7520598900287185e-05	0.031020843437569428
0.4911657187598106	0.0012131364897960747	0.5737625636663521	0.00030494279983642544	0.01617844596440538	5.3250126064739085e-05	3.7861031613528156e-05	0.031345019254472535
0.48835807654387725	0.001219791056116042	0.5757972584602836	0.0003166657567939204	0.016361390444814963	5.3429349593992264e-05	3.8157062679134365e-05	0.031629480360696086
0.4855412358712683	0.0012254054999630854	0.5774408776728528	0.0003282532824901707	0.01652264707419475	5.35739383962543e-05	3.8412562127146965e-05	0.03187743071308654
0.4827226249125802	0.0012300803039618315	0.578730327653403	0.0003396894026303107	0.016663887006366	5.3687421211813715e-05	3.863118043848788e-05	0.03209194677210247
0.47990893415401803	0.0012339077722905223	0.5796999599694409	0.00035096025614476223	0.016786731466451706	5.3772995896819404e-05	3.881632918653992e-05	0.032275947218135245
0.47710632503535244	0.001236972349871044	0.5803814126718515	0.0003620539143014701	0.01689273267075263	5.3833553381349314e-05	3.897117587739999e-05	0.03243217670708311
0.47432025021639845	0.0012393510143908447	0.5808039503827364	0.0003729602410299238	0.01698336392928761	5.3871714465622596e-05	3.9098645419507306e-05	0.032563199452244194
0.4715560508359045	0.001241113774335477	0.5809939132375567	0.0003836707291647864	0.017060012068202783	5.388981447827774e-05	3.920142661637802e-05	0.032671396994565984
0.46881693485167847	0.001242324023893848	0.5809768877516042	0.000394178348020048	0.017123971798735045	5.389002537034275e-05	3.928197953769472e-05	0.032758967836676915
0.4661077232546532	0.0012430395034426947	0.5807749243546533	0.000404477388793735	0.017176442332556406	5.387429987094869e-05	3.9342547451125045e-05	0.032827931089302605
0.46343266024861574	0.0012433128092664179	0.5804080273880395	0.00041456330614011907	0.017218528954780335	5.384439149137215e-05	3.938517503135983e-05	0.03288013683791486
0.46079268377759997	0.0012431912552959556	0.5798955694219807	0.000424432631591434	0.01725125016105044	5.380182148723025e-05	3.941172468500104e-05	0.03291727945130378
0.45819123423297076	0.0012427174940396763	0.5792544409140792	0.0004340828694424597	0.01727554349080482	5.3748061912404634e-05	3.942389051477688e-05	0.03294090859551831
0.4556308875782436	0.0012419308909715967	0.5785000223436947	0.0004435123599907555	0.017292272072489994	5.3684422251948674e-05	3.942321768922075e-05	0.03295244382145678
0.45311296659239164	0.0012408650657524426	0.5776460687559265	0.00045272025423497345	0.017302182561128716	5.361203225556018e-05	3.941103613649503e-05	0.032953110266638996
0.4506391780970708	0.0012395529459999072	0.5767056396602811	0.00046170629176074007	0.017306008242629362	5.3531986643796557e-05	3.938864616909809e-05	0.0329441084900862
