MKK_P	M_P	MKKK	X	MKK_PP	M	MKKK_P	MKK	X_P	M_PP
0.0	0.0	999.9999036887529	99.9999903688752	0.0	999.9999036887529	0.0	3999.99961475501	0.0	0.0
0.24266712442586397	1.5285559210777267e-07	994.3646362767181	99.93366299617713	8.076448486430106e-06	999.9999035358978	5.635267412035452	3999.7569395541345	0.06632737269808833	1.2225665822606692e-17
0.8154580439785437	3.5817682793768013e-06	989.2141732688121	99.86800846099985	9.853194442106706e-05	999.9999001069847	10.785730419941368	3999.184058179087	0.13198190787537784	7.008723999088663e-15
1.570317264217023	2.0269820416074817e-05	984.4679925420271	99.80301825393045	0.0003890312857559047	999.9998834189328	15.531911146725932	3998.4289084595057	0.19697211494475148	2.3400656184955646e-13
2.430662533274834	6.481037685204783e-05	980.06538362519	99.73868400928508	0.0009802210465904057	999.9998388783739	19.934520063562996	3997.567972000687	0.26130635959012527	2.4879133495466404e-12
3.357143913167609	0.00015271687237888173	975.9592370604455	99.6749975018652	0.0019469137162128397	999.9997509718663	24.040666628307527	3996.6405239281253	0.3249928670099849	1.432636713456786e-11
4.329377663869333	0.0002983190625621098	972.1121321594776	99.61195064380746	0.0033447843921250637	999.999605369634	27.88777152927558	3995.6668923067473	0.3880397250677328	5.652972413247585e-11
5.336712801584606	0.0005140763846939317	968.4937620543401	99.54953548152307	0.005217860696896975	999.999389612195	31.50614163441308	3994.657684092727	0.450454887352142	1.7308433575261694e-10
6.373589532295263	0.0008106550555847177	965.0791765787836	99.48774419272415	0.007603900416333454	999.9990930332548	34.92072710996935	3993.6184213222964	0.5122461761510632	4.4252447949200676e-10
7.4371709343783134	0.001197303303454666	961.8475463486551	99.42656908353383	0.010537782585831443	999.9987063844594	38.152357340097836	3992.551906038045	0.5734212853413923	9.898729687772844e-10
8.526106396305343	0.0016822797757543532	958.781270736106	99.36600258567702	0.014053529156986122	999.9982214069777	41.21863295264707	3991.459454829547	0.6339877831981772	1.9989487218652068e-09
9.63986934868695	0.002273231240631626	955.8653195824929	99.30603725374958	0.018185473371576142	999.9976304537869	44.13458410626012	3990.3415599329505	0.693953115125627	3.7251792108167215e-09
10.77839355068199	0.0029774890887914974	953.0867379080858	99.24666576256254	0.02296891869431548	999.9969261931545	46.91316578066723	3989.198252285633	0.7533246063126778	6.509231520072028e-09
11.941868592402157	0.003802286815126378	950.4342668642757	99.18788090455955	0.028440499539043058	999.9961013911454	49.56563682447728	3988.029305663068	0.8121094643156727	1.07918182005115e-08
13.130622447842619	0.004754912252205213	947.898049239532	99.1296755873046	0.03463836901075868	999.9951487593702	52.10185444922109	3986.834353938156	0.8703147815706106	1.713000947044285e-08
14.345052752719988	0.00584281022196459	945.4693975577259	99.07204283103789	0.04160228664567114	999.9940608523152	54.53050613102709	3985.6129597156437	0.9279475378373372	2.6215336282120564e-08
15.58558595722395	0.007073649349887738	943.1406092456059	99.01497576629727	0.04937364830829515	999.9928300005083	56.85929444314723	3984.364655149477	0.9850146025779501	3.8893922525122614e-08
16.85265274242833	0.00845536382238924	940.9048176990449	98.95846763160361	0.05799548247464906	999.9914482687408	59.09508598970813	3983.0889665301065	1.041522737271615	5.618884804531679e-08
18.146673099798424	0.009996178029045732	938.7558710815895	98.90251177120732	0.06751242675345663	999.9899074313979	61.244032607163604	3981.7854292284565	1.097478597667904	7.932491859046727e-08
19.468047244137292	0.01170461970806197	936.6882327959618	98.84710163289452	0.07797069253313527	999.988198959288	63.31167089279134	3980.4535968183372	1.1528887359806939	1.0975600229584037e-07
20.81715010315871	0.013589525457572856	934.696899074854	98.79223076585063	0.08941802219515253	999.9863140140993	65.30300461389923	3979.093046629655	1.2077596030245772	1.4919508245973487e-07
22.194328029639195	0.015660041213084806	932.7773302260931	98.73789281857952	0.10190364139848429	999.9842434478916	67.22257346266018	3977.703383083971	1.2620975502956802	1.9964716999238456e-07
23.599896912975563	0.01792561940740095	930.9253928661665	98.6840815368765	0.11547820781778464	999.9819778058993	69.07451082258673	3976.2842396342144	1.3159088319987047	2.6344521547585575e-07
25.034141184387988	0.020396013949968646	929.1373110702593	98.63079076185325	0.13019375709981185	999.9795073315129	70.86259261849392	3974.8352798135197	1.3691996070219516	3.432891567100247e-07
26.49731340160555	0.023081273736087562	927.409624814165	98.5780144280132	0.1461036464770088	999.9768219727276	72.59027887458825	3973.356197706925	1.4219759408620087	4.4228823573762893e-07
27.989634214013595	0.025991735178551755	925.739154418774	98.52574656137546	0.16326249629942563	999.9739113895669	74.26074926997927	3971.8467180446946	1.4742438074997497	5.640067135101531e-07
29.51129258544544	0.02913801403973716	924.1229699737916	98.473981277646	0.1817261296566545	999.9707649621993	75.87693371496164	3970.3065960399063	1.5260090912292035	7.12513109193927e-07
31.062446193500055	0.0325309967858727	922.5583649132803	98.42271278043438	0.2015515102505366	999.9673717995331	77.44153877547294	3968.7356170512567	1.577277588440825	8.924330816546004e-07
32.64322195419315	0.03618183157461018	921.0428330745675	98.37193535951457	0.22279667865535094	999.9637207481716	78.95707061418568	3967.13359612216	1.6280550093606272	1.109006070316595e-06
34.253716638686896	0.040101918990875444	919.5740486958075	98.3216433891286	0.24552068711959912	999.9598004016157	80.42585499294576	3965.5003774292004	1.678346979746596	1.3681457997131938e-06
35.893997559844706	0.04430290257938516	918.1498489048623	98.27183132633144	0.2697835330746191	999.9555991096682	81.8500547838908	3963.835833662088	1.7281590425437512	1.6765047529615605e-06
37.564103313607255	0.04879665925275829	916.7682183312046	98.22249370937602	0.29564609153093124	999.9511049879569	83.23168535754861	3962.1398653498695	1.7774966594991781	2.041542703275195e-06
39.26404456456679	0.053595289603036146	915.4272755344081	98.1736251561369	0.32317004655365394	999.9463059275499	84.57262815434511	3960.4124001438877	1.8263652127383068	2.471599395419346e-06
40.99380486797988	0.058711108184739645	914.1252609939991	98.12522036257153	0.35241782201889343	999.9411896045962	85.87464269475403	3958.6533920650086	1.8747700063036699	2.9759714505651132e-06
42.753341522157406	0.06415663379368912	912.8605264460525	98.07727410121785	0.3834525118593474	999.9357434899651	87.13937724270059	3956.86282072099	1.9227162676573375	3.564993571695839e-06
44.54258644644524	0.06994457979751824	911.6315253884487	98.02978121972701	0.41633781001002784	999.9299548588307	88.36837830030447	3955.0406904985516	1.9702091491481715	4.250124111667344e-06
46.36144708009638	0.07608784455847892	910.4368046011399	97.98273663943017	0.451137940264558	999.923810800159	89.56309908761315	3953.187029734645	2.01725372944502	5.044035059293954e-06
48.20980729825753	0.08259950198285777	909.2749965497195	97.93613535393824	0.4879175862560758	999.917298226063	90.7249071390336	3951.301889870493	2.0638550149369435	5.960706505086402e-06
50.08752834175736	0.0894927922487063	908.1448125658432	97.8899724277737	0.526741821759367	999.9104038809783	91.85509112290988	3949.3853445914892	2.11001794110149	7.015525618555715e-06
51.99444975669961	0.09678111274054087	907.0450367074791	97.84424299503314	0.5676760415184057	999.9031143506218	92.95486698127401	3947.437488956789	2.155747373842053	8.225390190535328e-06
53.9303903408989	0.10447800923608082	905.9745202197005	97.79894225807995	0.6107858927827081	999.8954160706996	94.02538346905263	3945.4584385213257	2.2010481107952606	9.608816771847044e-06
55.89514909335008	0.11259716738054469	904.9321765257168	97.75406548626586	0.6561372077288415	999.8872953353184	95.06772716303627	3943.4483284539283	2.245924882609342	1.1186053438818711e-05
57.88850616401207	0.12115240448027549	903.9169766819876	97.70960801468074	0.7037959369536453	999.878738305075	96.0829270067653	3941.4073126540407	2.290382354194466	1.2979197227456384e-05
59.910223801594945	0.13015766164338077	902.9279452552479	97.6655652429294	0.7538280841650647	999.8697310147927	97.07195843350513	3939.3355628692475	2.3344251259457973	1.5012316254059212e-05
61.96004729518265	0.13962699630690958	901.9641565672285	97.62193263393495	0.8062996422295136	999.860259380869	98.0357471215244	3937.2332678175953	2.3780577349402474	1.731157654840704e-05
64.0377059079211	0.14957457517214154	901.0247312711828	97.57870571276753	0.8612765307200374	999.8503092082065	98.97517241757032	3935.100632316367	2.421284656107678	1.9905373648005165e-05
66.14291380024419	0.16001466756169963	900.1088332236864	97.53588006549779	0.9188245350500617	999.8398661967218	99.89107046506673	3932.9378764197136	2.4641103033774088	2.282446897086047e-05
68.27537093997532	0.17096163924256821	899.2156666210177	97.49345133807441	0.9790092473320539	999.8289159473787	100.7842370677354	3930.7452345677	2.506539030800803	2.610213098860769e-05
70.43476399790892	0.1824299467115826	898.3444733768762	97.45141523522463	1.0418960090200218	999.8174439677593	101.65543031187694	3928.522954748079	2.5485751336505857	2.9774281258507458e-05
72.62076722573708	0.19443413196907325	897.4945307101108	97.40976751937737	1.107549855446777	999.8054356771379	102.50537297864238	3926.271297673824	2.5902228494978354	3.387964536305693e-05
74.83304331587429	0.20698881779565043	896.6651489275558	97.36850400960803	1.176035462306089	999.7928764110479	103.3347547611972	3923.9905359768272	2.6314863592671838	3.84599087789857e-05
77.07124424163747	0.2201087035437962	895.8556693832754	97.32762058060429	1.2474170941341722	999.7797514253308	104.14423430547771	3921.6809534192357	2.6723697882709265	4.35598777249347e-05
