p53	Mdm2	precursor Mdm2
0.02	0.2	0.5
0.052057761458575824	0.29744543778768107	0.20024869834288295
0.14367147931745614	0.23627992483680654	0.154626810525363
0.4442882844245612	0.26108687979301787	0.320424983321846
0.8531128901604615	0.51202263266102	0.7585354533683231
0.47820830767269995	0.8514354704653687	0.8755044920285289
0.13818398952748756	0.835041335877466	0.5127332499560383
0.07157090939027802	0.5910274503915435	0.2510991853488439
0.09120764538613646	0.37408417877555195	0.15419358459222668
0.21336020371573325	0.2693976164546407	0.18804615813547845
0.5562967411256928	0.32792812670546045	0.42280764333292664
0.7702006714453634	0.6087473141101423	0.8125626264579241
0.3505028068899951	0.8494725508915677	0.7577817178254271
0.12216382814033669	0.754249930100751	0.4258958235751199
0.08487759749868232	0.5223411696957786	0.22569151061050555
0.12987660286980915	0.34531373628135925	0.17001838089522714
0.31014954566756653	0.28936345423609544	0.2567300982771921
0.6655149296894816	0.4155514234560896	0.5559170445089072
0.6244406908937626	0.706639080408038	0.8241661515379171
0.24540632335539117	0.8232268220281398	0.6260287916910731
0.10991924450372996	0.6643099039927813	0.3440416366153775
0.10399864787183441	0.4533340340822225	0.20532955376529108
0.18912299063157068	0.3230435611589521	0.19981305011328038
0.43965817482202113	0.3299687872499785	0.3581709503776367
0.7049098536897784	0.5276578704798632	0.6856942000348942
0.44880293986645803	0.7740877018758628	0.7636820253214569
0.17632409634775584	0.7634833407289111	0.49689904220940967
0.10798361790303716	0.5719694765799405	0.2796614601190818
0.13651382874589185	0.3946726134771104	0.20033743587353733
0.27981980024400643	0.3198249512148861	0.256083548849056
0.5752681075951703	0.4029843553070904	0.492836293690615
0.6267321725854642	0.6452199712751547	0.7579523022676526
0.3012284587905063	0.7884645918487575	0.6477484591071951
0.13912999889398378	0.6787078294352402	0.3874321722780311
0.11942907840453588	0.4867211390739044	0.2381504122851872
0.19170916457633772	0.3548366400726207	0.21869392321767514
0.40535502296413384	0.3466842117951538	0.3495337425091192
0.6488394010748583	0.5086629203550654	0.6323684633250173
0.4691518786889145	0.7327650217268256	0.7357824125481144
0.20628053811736682	0.7486105175962673	0.5161299058603326
0.12619869119970237	0.584535658797584	0.30651428555605736
0.14876865931098865	0.41750016977120546	0.22250143579886825
0.2798251589579552	0.34196949209778993	0.2693239810785821
0.5400648720745197	0.4120464761161342	0.47953096681281515
0.5991200571959935	0.6256136332077152	0.7181311620514356
0.31776461986584054	0.7615251751141465	0.6365617471232954
0.15677566691351436	0.6714359451593297	0.4007525572349553
0.1336367455514187	0.4961481789384049	0.25654544271597607
0.20374594046341493	0.3720416747798965	0.23678510776599393
0.40262149724779034	0.3646657621579448	0.36043985635374637
0.6142237953157156	0.5134027456377995	0.6153796076106929
0.45676221515065735	0.7140885176490176	0.706257500675327
0.2174013899989662	0.7290685079789356	0.5103261364432374
0.13928862043949705	0.5796781405986077	0.31618210110300476
0.16306025184128	0.42529604117644876	0.23815183798621584
0.29317356842604897	0.3578763813788184	0.28770946428071587
0.5303833227290256	0.4291283939964653	0.4878945896501235
0.5663038277332363	0.6258713686792463	0.6957213306263699
0.31275996696034336	0.7423305689117967	0.6132481679030877
0.1657498836446603	0.6552238275913876	0.3974773368454861
0.14655588544665887	0.49288008797579624	0.26582681760450527
0.22101388478160924	0.3808477840403779	0.2539667882344461
0.414983447595685	0.3827648917206167	0.38100468666238185
0.5907787260966902	0.529254633996812	0.615707553804749
0.4305815908101731	0.7072067032719833	0.6783286897282956
0.21724318546699242	0.7084928129340954	0.4922858346411731
0.14889958602999584	0.5660137012145203	0.3160137103281732
0.1789723696706534	0.4249010476216473	0.2501289958198207
0.3144016762669388	0.3706661383491356	0.3095649895225695
0.5319948388042501	0.4507612473639542	0.5072298239291823
0.5313091004465323	0.6356827811568192	0.6811381269868839
0.297170597644224	0.726952880482129	0.5843942926569404
0.1696059031164824	0.6345100406822527	0.38546932013421326
0.15913053751516953	0.4828902100065998	0.270223933449576
0.2424372686341228	0.385530090398419	0.27156321779367787
0.4352021135574589	0.4019497775765587	0.407791874287989
0.5701208391778916	0.551064274947212	0.6233522630910905
0.3982304376125316	0.7052114780856175	0.6501525802212044
0.2114213928689205	0.6868402808637085	0.4681677775543436
0.1568981385829166	0.5476820331038015	0.31087393467225194
0.1969719789608692	0.42051838117907775	0.26095782227647824
0.3411328766811872	0.382928034870543	0.3349127445782721
0.5366682121894842	0.475927462303751	0.5320923900492146
0.49369271370963763	0.6493998209595492	0.6678501480046287
0.2772076651615744	0.7120929840625703	0.5523457921176377
0.1711904438919106	0.6110658273995733	0.3693733030198409
0.17248716354100463	0.46965598163123035	0.2728152811283151
0.26782573996647774	0.38906114858195723	0.29101482763785225
0.4587433220275784	0.4233429177672346	0.43906827281173433
0.5468378397654506	0.5759339919779656	0.632073925602326
0.36356835940210325	0.7037017393613926	0.619967550887873
0.20360138629791785	0.6635739383592114	0.4413513135100263
0.16488107691499548	0.5270180449511866	0.3039903043515928
0.21774173308333358	0.4149340646192532	0.27265934022570526
0.3717101070898286	0.39663534719345606	0.36403934001666727
0.538685081264396	0.5040186312479348	0.5586211264982576
0.45347449598643264	0.6633002678597363	0.6517548098611946
0.256538312665573	0.695583299999258	0.5184290448034269
0.1725376845970258	0.5858957446693813	0.3521264771117908
0.18768370690371675	0.45546073750249294	0.2758392123722144
0.29709260201313437	0.39360017119847496	0.3135369554332038
