P1_prime	P2_prime	R1	R2	P2	P1	P3_prime	Values[i2]
0.1	1.0	0.01	0.1	1.0	0.1	0.1	0.0
0.36370826755870445	1.159578169076458	0.007904048471813972	0.07904048471813971	0.8371856263548857	0.08371856263548857	0.3547613788182812	0.0
0.4892319342464758	1.233764505413303	0.006247398224476767	0.06247398224476767	0.6991205034414664	0.06991205034414666	0.5962808788997351	0.0
0.5527536587735588	1.2540386459677637	0.004937973838897539	0.04937973838897538	0.5824964265144915	0.05824964265144922	0.7793938366678173	0.0
0.5684464864246941	1.2418386745648862	0.0039029984575184775	0.03902998457518477	0.4843219596596504	0.04843219596596508	0.9063274308046988	0.0
0.5503687728822144	1.212032689646656	0.0030849488993632736	0.03084948899363273	0.4019315241248627	0.040193152412486305	0.9862773035513774	0.0
0.5252927097359229	1.1738965242394046	0.00243835856336298	0.02438358563362979	0.3329774536912503	0.03329774536912506	1.0273767009479795	0.0
0.5140608480071285	1.132783916395156	0.0019272904276478398	0.01927290427647839	0.2754116190975958	0.02754116190975961	1.0356587966629396	0.0
0.5279840561305409	1.0918378936359743	0.001523339695938742	0.015233396959387425	0.22746123210761338	0.022746123210761353	1.015855864776017	0.0
0.5724225794585093	1.0526649515312019	0.0012040550795734872	0.012040550795734907	0.18760198756872146	0.01876019875687206	0.9725003284693441	0.0
0.6483371226488732	1.0150663630801617	0.0009516909711680067	0.00951690971168009	0.15453065133425758	0.01545306513342569	0.9102246261821882	0.0
0.7521650349125419	0.9745029990774945	0.0007522211566297578	0.007522211566297593	0.12713844948315814	0.012713844948315756	0.8318314809182727	0.0
0.8806552311878894	0.9141154300468478	0.0005945592483523942	0.005945592483523952	0.10448608179900222	0.010448608179900173	0.7316758844195134	0.0
1.0376035491750448	0.800519608019857	0.00046994251183413177	0.004699425118341325	0.08578081138226419	0.008578081138226378	0.592170710172988	0.0
1.201334604431958	0.6372807693949368	0.0003714448392501975	0.00371444839250198	0.07035582876331387	0.007035582876331354	0.4310890865920031	0.0
1.3303116183425796	0.48149331178491933	0.000293591801403791	0.0029359180140379132	0.05765192033708687	0.005765192033708658	0.3001110698052325	0.0
1.4209429247283576	0.35804998990266207	0.00023205638292221216	0.002320563829222124	0.04720136316769471	0.004720136316769452	0.20738643941206672	0.0
1.4834304997894867	0.2656818521227069	0.00018341848988105084	0.0018341848988105102	0.03861390337443233	0.0038613903374432176	0.1431931763261087	0.0
1.5263961022923116	0.19785787151241566	0.00014497486346464592	0.001449748634646461	0.03156464033250947	0.003156464033250934	0.09886187059301689	0.0
1.5559079776073512	0.14837361758837514	0.00011458883480193795	0.0011458883480193816	0.02578362428346056	0.002578362428346045	0.06825458202386475	0.0
1.57615821548628	0.11231743531631896	9.05715704604237e-05	0.0009057157046042386	0.02104697378128207	0.0021046973781281976	0.047123163414200114	0.0
1.590036756343327	0.08601378161312798	7.158820830913943e-05	0.0007158820830913956	0.017169326793122896	0.0017169326793122829	0.03253396710904959	0.0
1.5995348406058667	0.06677356644604303	5.6583666848964906e-05	0.00056583666848965	0.013997451766464249	0.0013997451766464195	0.02246154391044079	0.0
1.60602390613653	0.05264907127481852	4.4724004548806665e-05	0.0004472400454880674	0.011404860166495539	0.0011404860166495498	0.015507514109397423	0.0
1.6104480564433186	0.04223564952428575	3.535006998054321e-05	0.0003535006998054327	0.009287278246363178	0.0009287278246363147	0.01070643205523337	0.0
1.613456844866948	0.034521623210455474	2.794086666077565e-05	0.000279408666607757	0.007558852063549993	0.0007558852063549965	0.007391751286275991	0.0
1.6154968665318281	0.028777973850174544	2.208459644282732e-05	0.0002208459644282736	0.006148975318140457	0.0006148975318140434	0.00510328620734397	0.0
1.616874924511077	0.02447846732460156	1.745577207625819e-05	0.00017455772076258223	0.004999644062985352	0.0004999644062985334	0.0035233233792110416	0.0
1.6178015823580807	0.021242262117324582	1.3797126860177165e-05	0.00013797126860177193	0.004063255513501976	0.00040632555135019626	0.002432512527736637	0.0
1.6184211849801562	0.018792834968242345	1.0905315947295983e-05	0.00010905315947296005	0.0033007799905813593	0.00033007799905813485	0.0016794135991575502	0.0
1.6188325454138974	0.016928634782072297	8.619614584624129e-06	8.619614584624146e-05	0.0026802454719599004	0.00026802454719598916	0.0011594719469113395	0.0
1.6191031941182243	0.015502121272764641	6.812985148415556e-06	6.812985148415572e-05	0.002175483369243557	0.00021754833692435498	0.0008005027449311371	0.0
1.6192791895133571	0.014404781224782674	5.385016484978713e-06	5.3850164849787264e-05	0.001765092083690561	0.00017650920836905553	0.0005526693821207476	0.0
1.6193918687274744	0.013556401262784146	4.256343131812519e-06	4.2563431318125285e-05	0.001431581734457589	0.00014315817344575846	0.000381564520475307	0.0
1.6194624898011603	0.012897371328339185	3.3642342425873486e-06	3.3642342425873566e-05	0.00116066931383604	0.00011606693138360363	0.0002634332350609202	0.0
1.6195054214129256	0.012383147663196708	2.6591070523525527e-06	2.6591070523525598e-05	0.0009406985196441209	9.40698519644118e-05	0.00018187505815092018	0.0
1.61953033251973	0.011980256638630983	2.1017711033141453e-06	2.1017711033141516e-05	0.0007621627537076265	7.621627537076241e-05	0.00012556705976505864	0.0
1.619543693772325	0.011663400114618597	1.661250067695404e-06	1.661250067695409e-05	0.0006173133579454074	6.173133579454055e-05	8.66918568107984e-05	0.0
1.6195498056275792	0.011413350151749933	1.3130601058463695e-06	1.3130601058463732e-05	0.0004998381767833691	4.998381767833676e-05	5.9852305459025575e-05	0.0
1.619551501212402	0.011215410986081115	1.0378490727819213e-06	1.0378490727819245e-05	0.000404598067961986	4.045980679619849e-05	4.132220348169313e-05	0.0
1.6195506258968935	0.011058289988752709	8.20320938217981e-07	8.203209382179835e-06	0.00032741110439954245	3.2741110439954156e-05	2.8528967902695206e-05	0.0
1.6195483637263135	0.010933264609875528	6.483856465908847e-07	6.483856465908865e-06	0.0002648759820449804	2.6487598204497963e-05	1.9696481917091386e-05	0.0
1.619545458986925	0.010833564371414146	5.124871586424881e-07	5.124871586424896e-06	0.0002142276230073706	2.1422762300736995e-05	1.359850793900203e-05	0.0
1.6195423660548267	0.010753909839926811	4.0507233491885574e-07	4.05072334918857e-06	0.00017321919213849897	1.7321919213849845e-05	9.388449147271842e-06	0.0
1.6195393503116142	0.0106901667173014	3.201711374754547e-07	3.2017113747545574e-06	0.0001400257625206045	1.4002576252060405e-05	6.48181241468494e-06	0.0
1.6195365557384915	0.01063908480355178	2.530648193911011e-07	2.530648193911019e-06	0.00011316570967584032	1.1316570967583995e-05	4.475061990927433e-06	0.0
1.6195340498895596	0.010598099864510307	2.0002366023054027e-07	2.000236602305409e-06	9.143661221862886e-05	9.143661221862857e-06	3.0895957305466344e-06	0.0
1.619531853560839	0.01056518238720294	1.5809967085508298e-07	1.5809967085508347e-06	7.386301307631955e-05	7.386301307631933e-06	2.1330658299306232e-06	0.0
1.6195299601485063	0.01053872148702922	1.2496274636700771e-07	1.2496274636700815e-06	5.965387089956423e-05	5.965387089956405e-06	1.4726748033552012e-06	0.0
1.619528348097494	0.010517435322315334	9.877116106835932e-08	9.877116106835965e-07	4.8167923009148105e-05	4.816792300914797e-06	1.0167392041658292e-06	0.0
1.6195269887519765	0.010500301610965691	7.806920444174127e-08	7.806925765138321e-07	3.888550293469487e-05	3.888550293469474e-06	7.019595778371754e-07	1.0
1.6195258511656834	0.028901295579116103	6.1706277606318e-08	0.8910985840633461	0.20330919961098332	3.1385621995988316e-06	4.846348989852204e-07	1.0
