STAT1c	STAT1c_star	SOCS1	SHP2	Activated IFNRJ complex	Interferon-Receptor-JAK complex	STAT1n_star	IFNRJ2_star_STAT1c	IFNRJ2_star_SHP2_SOCS1_STAT1c	PPN	PPX	IFNRJ2_star_SHP2_SOCS1	IFNRJ2_star_SOCS1	STAT1n	STAT1c_star_STAT1c_star	mRNAc	Receptor	IFNRJ dimer	mRNAn	STAT1n_star_STAT1n_star	JAK	IFNRJ2_star_SHP2_STAT1c	Receptor JAK complex	STAT1c_star_STAT1c_star_PPX	STAT1n_star_PPN	IFNRJ2_star_SOCS1_STAT1c	STAT1c_STAT1c_star	STAT1n_STAT1n_star	IFNRJ2_star_STAT1c_star	IFNR	IFNRJ2_star_SHP2	STAT1n_star_STAT1n_star_PPN	STAT1c_star_PPX
999.9361321049648	0.02898208531625972	1.3380398324494902e-17	99.99358410625786	0.004999032471688095	3.428600182088019	1.5444095506499543e-08	0.02719499499285718	9.872948773253693e-22	59.99999999520699	49.99772739540132	1.1226201631132232e-22	4.963149886522656e-22	4.973624723530381e-12	1.7831272454562586e-05	1.7265424943414796e-15	0.38910989024961123	1.7136028500537006	2.014621953979199e-12	8.394926570019763e-08	1.723585394664275	0.005362643377081005	1.3433875691514845	8.038373686725902e-07	6.86445587241565e-10	4.377644220335565e-21	9.12615086075858e-06	1.541659733902134e-11	6.557876576844125e-07	1.3344755044146686	0.0010532503651252334	4.1066836469570995e-09	0.0022718007613534695
999.9165131185705	0.03982397127332617	4.5108140944798254e-17	99.99153454829764	0.005935067920342774	3.43068998905055	4.089541995715054e-08	0.03303331994898067	4.90078391920404e-21	59.99999998727141	49.99658621653439	5.478966005278995e-22	2.2322350067296426e-21	1.6284018182482554e-11	3.7586795998128796e-05	5.177180273595201e-15	0.34315481785653346	1.8214774655996089	5.358684657719773e-12	1.9744540099517814e-07	1.6698987480724465	0.007109714441249747	1.161586348061914	1.8796290919712333e-06	2.014563767758448e-09	2.0003552412114268e-20	1.3713753935984008e-05	4.465302368883027e-11	1.152236201901272e-06	1.3267439302159176	0.0013557372611597823	1.0714147745358027e-08	0.003411903836568965
999.8940862068583	0.05267954362557828	1.336513129951796e-16	99.9892370824903	0.006892169214110415	3.43047110526036	9.713641092250177e-08	0.03908437547326464	2.03906262235805e-20	59.999999969684374	49.9951159743042	2.2490686121605736e-21	8.538212057621119e-21	4.684848765631126e-11	7.260163132090692e-05	1.3782225906026188e-14	0.3057377112120487	1.909561349654833	1.2784676879859593e-11	4.209328260336334e-07	1.624519571069054	0.009074526796005008	1.0124039273905983	3.983271629677324e-06	5.248338150792524e-09	7.748464943529986e-20	1.9627033185706716e-05	1.1478111968597143e-10	1.8862880632395895e-06	1.3187818598570105	0.0016883907137169181	2.5067422448459666e-08	0.004880042424215034
999.8688598091593	0.06757229684920445	3.560269383209727e-16	99.98671925478685	0.007863522802175473	3.4288212335304156	2.1106023411152077e-07	0.04529102982424578	7.337461819407763e-20	59.99999993396248	49.99328456142113	8.006372877650242e-21	2.8584368075000867e-20	1.2116180398668798e-10	0.0001306143044598719	3.326993374659336e-14	0.27499704316680657	1.9810742360940283	2.790004551023147e-11	8.281935409398896e-07	1.5859459381557681	0.011233509755343206	0.8902079272112802	7.789292881337427e-06	1.2397926430453906e-08	2.6205135034682703e-19	2.6996765825117924e-05	2.6747436727133375e-10	2.9166176321738787e-06	1.3109488949889665	0.002047235457842843	5.363977189521295e-08	0.0067076492860407
999.8408494191232	0.08450573734448275	8.677333728971619e-16	99.98400860674741	0.008844083151810601	3.426227306404337	4.258435216013191e-07	0.05160948032981229	2.340316990261965e-19	59.99999986644598	49.991064815436786	2.5312598542607977e-20	8.564679235035165e-20	2.866745607375699e-10	0.0002215715822084752	7.401903229236424e-14	0.24958867069933527	2.0388014546518076	5.653309354523384e-11	1.5245507146261932e-06	1.5530473462459728	0.01356289732830672	0.7902239177728443	1.4249244910920163e-05	2.6991654094674305e-08	7.91754677740838e-19	3.5934500426320816e-05	5.743305467172077e-10	4.303402352568415e-06	1.3034586755466426	0.0024284959243322094	1.0656255324659574e-07	0.008920935318352863
999.8100746757044	0.10346750849016512	1.96152978949358e-15	99.98113147225575	0.009830136597278433	3.422974287266402	8.071586597972704e-07	0.05800631852565348	6.741405158096096e-19	59.99999974630479	49.98843431426981	7.238306692458069e-20	2.33642762291346e-19	6.290617335269923e-10	0.0003577967403124725	1.5370037089946283e-13	0.2285054106310976	2.085104675242241	1.0760358766827812e-10	2.6536166808706616e-06	1.5249349906518634	0.016039829171736027	0.7084591918308998	2.464471436324095e-05	5.484763252341211e-08	2.1749616102693215e-18	4.653364974780899e-05	1.150836448927677e-09	6.1070159629193046e-06	1.2964295800207717	0.0028286985725441216	1.9884777297006433e-07	0.011541041015876422
999.7765574331651	0.1244324224603861	4.156256735374248e-15	99.9781122714829	0.01081896977531835	3.419238979671363	1.4504545949499241e-06	0.06445613986898324	1.7788143448592336e-18	59.99999954319646	49.985375045549276	1.8983268505742743e-19	5.879186927237326e-19	1.2939360456878365e-09	0.0005541018433274037	3.008442894124619e-13	0.21096917745738122	2.1219633986527793	1.941534605350541e-10	4.403895927197102e-06	1.500887200508341	0.01864300800168108	0.6416045721831333	4.063662092943766e-05	1.0506377228268478e-07	5.504917633062187e-18	5.887115426726102e-05	2.173559182843051e-09	8.387004376903851e-06	1.289918023050966	0.003244720515441325	3.5173996422029376e-07	0.01458431782985259
999.7403204654302	0.14736472069613715	8.327569120167497e-15	99.97497314805976	0.011808602131444643	3.4151382742233025	2.4893804426889434e-06	0.07093964524528001	4.3532691616725754e-18	59.99999921455325	49.98187301096946	4.621864121632107e-19	1.380056394457957e-18	2.5168944084668356e-09	0.000827845529975618	5.595659810412259e-13	0.19636336627297216	2.1510260236831167	3.3455125064265506e-10	7.015137893341448e-06	1.480304049143852	0.021353048980201614	0.5869330280508709	6.430973051391016e-05	1.9126233056860153e-07	1.2986356763467344e-17	7.300946437699984e-05	3.9008234729247635e-09	1.1201290871442822e-05	1.2839406828708857	0.0036738029600712828	5.941845994834839e-07	0.01806267930008049
999.7013866544683	0.17221974267620352	1.589182694806305e-14	99.97173385018917	0.012797596301298468	3.4107538610480983	4.1051555320261896e-06	0.07744217362310471	9.980803630195888e-18	59.99999870256268	49.97791781478952	1.054992983763968e-18	3.0497240516855262e-18	4.66315621181246e-09	0.0011989347471749155	9.955701223500876e-13	0.18419013704215764	2.1736599474140137	5.53845477460371e-10	1.0784131010120999e-05	1.4626791523826888	0.02415260851244815	0.5422060411166111	9.82099292945584e-05	3.3308730452464934e-07	2.882096275776391e-17	8.89986231027736e-05	6.69641489018397e-09	1.4605577016082196e-05	1.278489015340537	0.004113541298418665	9.643502019432262e-07	0.021983975281243275
999.6597784971032	0.1989451835879317	2.9053749988553704e-14	99.96841176510122	0.013784916936032284	3.4061453798868984	6.536643970804124e-06	0.08395259967394882	2.160887574184186e-17	59.99999793092145	49.97350226906346	2.275422187579316e-18	6.39098009130725e-18	8.277568901882904e-09	0.0016897734948724834	1.70349464544669e-12	0.17404252896162084	2.190996170294025	8.852344207869111e-10	1.6069723742362107e-05	1.4475812818641351	0.027026372680047473	0.5055921888534969	0.00014537284030590668	5.5793618845392e-07	6.062150057166509e-17	0.00010687829527314503	1.1055602973194427e-08	1.8652894905773933e-05	1.2735387529025204	0.004561862218773855	1.511142547046304e-06	0.02635235809628207
999.6155177950449	0.22748214140667913	5.113514915167027e-14	99.9650220396836	0.014769819431707997	3.40135849059173	1.0091273943918455e-05	0.09046245889126117	4.446921342059046e-17	59.99999680132037	49.96862201498601	4.667161913484142e-18	1.2776831629613175e-17	1.4146980523894276e-08	0.002325163328639407	2.8158567988801576e-12	0.1655840559473449	2.2039692696378768	1.371673935986347e-09	2.329716590679459e-05	1.4346407190662644	0.029960966261905107	0.47559498729167027	0.00020934457074707258	9.029601071506552e-07	1.2158761545786557e-16	0.00012667974224389348	1.7633670779972642e-08	2.3393247893642087e-05	1.2690566631189255	0.0050169940545209	2.295719710373e-06	0.031168640443299568
999.5686255164682	0.257765957524016	8.700015988965025e-14	99.96157776302455	0.015751774254381533	3.3964288923862282	1.5156396430348569e-05	0.0969653146303268	8.748279335129993e-17	59.99999518979339	49.963275182373636	9.155038207608534e-18	2.4495375625369724e-17	2.3375611108720403e-08	0.003132154830358891	4.513635462626207e-12	0.15853513116388848	2.2133505862483123	2.0675676905467817e-09	3.296139827170259e-05	1.4235398582053163	0.032944803233426835	0.45099367849238614	0.00029419201717698133	1.4172920029674835e-06	2.337690784443004e-16	0.00014842762367480098	2.7275768904641654e-08	2.8873349528411063e-05	1.2650047270414337	0.005477433742057006	3.3929147894842025e-06	0.03643062560924209
999.5191217348428	0.289726982218416	1.4359254690637435e-13	99.95809016717733	0.01673040789199502	3.39138516534164	2.2211004884148053e-05	0.10345626798005635	1.6532438738549336e-16	59.99999294295933	49.957462081390815	1.7257120438892403e-17	4.5235426188393846e-17	3.747409087232075e-08	0.004139857714284155	7.038581180284007e-12	0.1526624590529254	2.2197763603152025	3.0405284971608018e-09	4.5629354815550374e-05	1.4140055688832525	0.03596791866224588	0.4307932549236432	0.0004045036876427125	2.1644904369344195e-06	4.327891697200579e-16	0.00017214163943293884	4.1047597585921494e-08	3.5136415766801274e-05	1.2613431098303334	0.005941914160462773	4.89255042903234e-06	0.0421334149216002
999.467025626305	0.32329129013678903	2.305970197033233e-13	99.95456883418272	0.01770545953528776	3.3862505924255473	3.1837613071957296e-05	0.10993158181778613	3.013299916850756e-16	59.999989874223694	49.95118492511519	3.1383002872061574e-17	8.076104515439458e-17	5.846206224166231e-08	0.0053792146492446635	1.070724307522068e-11	0.14777079117097547	2.223771434364579	4.37318133218323e-09	6.1941229080015e-05	1.4058029651196091	0.039021792977413386	0.41418271537310747	0.0005453811103762131	3.225165512688608e-06	7.744145627641045e-16	0.00019783800441087546	6.026616097106941e-08	4.222200589179492e-05	1.2580321739486398	0.006409372839907005	6.900610986961516e-06	0.04826969377448295
999.412355511198	0.35838136189704095	3.612526795370064e-13	99.95102189960848	0.0186767509522846	3.381044214629775	4.4734103562670696e-05	0.1163884082981793	5.315955935375256e-16	59.99998576000491	49.944447584453016	5.5253794929127576e-17	1.398505085139209e-16	8.898567867198717e-08	0.006882740423155541	1.5926895041030812e-11	0.14369671010056792	2.2257685621193803	6.164982696640578e-09	8.261055662925758e-05	1.398730387683586	0.042099177340750964	0.4005014223361193	0.0007224200091983394	4.699771171191965e-06	1.3437122030381324e-15	0.0002255307332953307	8.652981760397578e-08	5.01659138568612e-05	1.2550336775830244	0.0068789230508039265	9.54022410206988e-06	0.054829995537832986
999.3551289105563	0.394916763984052	5.533229227737749e-13	99.94745624196395	0.019644163406816514	3.3757817073684104	6.172536244662308e-05	0.12282457760324332	9.1048404904453e-16	59.999980336045226	49.937255367975936	9.44657111576909e-17	2.355446928997818e-16	1.3244847932657785e-07	0.008684236531232266	2.3213197644297862e-11	0.14030341369140029	2.226124560434348	8.534027113427098e-09	0.00010842323019674658	1.3926149928014386	0.04519393021423688	0.38921118068047345	0.0009416827769218835	6.7115125272759585e-06	2.2672385084485536e-15	0.00025523276009277094	1.2174691218682573e-07	5.900009432944084e-05	1.2523115791100445	0.0073498278218587215	1.2952442427694682e-05	0.06180294924719413
999.295362611827	0.43281482947842675	8.302523170703115e-13	99.94387765448487	0.020607621128119993	3.370476037446946	8.377448927722842e-05	0.12923843830731188	1.5180373856013952e-15	59.99997329387758	49.92961482513369	1.5724795905230685e-16	3.86811475140522e-16	1.9315622650883385e-07	0.010818485490220622	3.320971552085161e-11	0.13747642500748777	2.2251335815335573	1.161881071341034e-08	0.00014023537089132625	1.3873089332167743	0.04830086839132896	0.37987355110786086	0.0012096621283490673	9.409337215740407e-06	3.729306107098227e-15	0.0002869568848520389	1.6816210861575252e-07	6.875263003275545e-05	1.2498325082092931	0.007821477123849799	1.7296785380714204e-05	0.069175512738008
999.2330727378046	0.4719913359670346	1.2225030850195433e-12	99.94029100118196	0.021567078518457135	3.3651379405789186	0.00011199346425328834	0.13562873465933967	2.4694735746419897e-15	59.999964277485326	49.921533566942365	2.554326886685502e-16	6.206615719115617e-16	2.764731490554194e-07	0.013320933720333937	4.6709008395601495e-11	0.13512000596840715	2.2230382522943173	1.5579931128722934e-08	0.00017897023603261557	1.3826860093174616	0.051415631143022535	0.3721310260506551	0.0015332377988512666	1.2970959783534088e-05	5.992685266296387e-15	0.0003207165758164172	2.2838004986573147e-07	7.944773628581709e-05	1.247566003349061	0.008293367675047587	2.275155506427621e-05	0.07693319525883209
999.1682748154464	0.512361177814744	1.7691170329810151e-12	99.93670035352886	0.022522511525425955	3.3597762882820352	0.0001476530412074459	0.14199451752063508	3.927575250201598e-15	59.999952880233	49.913020104964815	4.057197136351371e-16	9.748890695192545e-16	3.8899074338945007e-07	0.016227367019252016	6.467552026035136e-11	0.13315421623413243	2.2200386242892787	2.060169142182741e-08	0.00022561404550104077	1.3786387681113381	0.054534560722784606	0.3656921323812325	0.001919625860827028	1.7605889785937613e-05	9.425430839663278e-15	0.0003565266075951761	3.0538535341973245e-07	9.11058061648491e-05	1.2454845518772126	0.008765085748389788	2.9513877381209874e-05	0.08506026917440362
999.1009838463108	0.5538390271967383	2.519499830057046e-12	99.93310910971282	0.023473918213820857	3.354398411424602	0.00019219174925400558	0.14833506818535186	6.11832706529073e-15	59.999938642104226	49.90408370360264	6.312748950725516e-16	1.5015145895760265e-15	5.387063306954183e-07	0.019573587940345433	8.826997958834538e-11	0.13151239340032064	2.2162996005811575	2.6893587127073828e-08	0.00028121092986357275	1.3750759284929948	0.057654597900620684	0.36031921859479243	0.0023763227126279056	2.35584093493997e-05	1.453455501159694e-14	0.00039440356154888593	4.025585856704234e-07	0.00010374347624857472	1.2435635350926808	0.009236292386579276	3.7799486603345144e-05	0.09353997368478237
999.0312143470524	0.5963399735026133	3.5354306686596214e-12	99.92952009881306	0.024421294762129737	3.3490103673721077	0.00024722391441512747	0.15464986303875275	9.350241479875273e-15	59.99992104727364	49.89473424326616	9.636916967138888e-16	2.2709934322040963e-15	7.352093381120529e-07	0.023395101177641688	1.1887512173959098e-10	0.1301389988509309	2.2119571622853558	3.469166078878262e-08	0.0003468571405967238	1.3719201070278908	0.06077319020231536	0.3558183355055332	0.0029110451593506526	3.1110460117485954e-05	2.2007442358122324e-14	0.0004343662030631844	5.236879532260719e-07	0.0001173737739929258	1.2417811081769667	0.009706710984649206	4.784226642610572e-05	0.10235471157453871
998.958980421983	0.6397801339456997	4.893325843660573e-12	99.9259356700815	0.025364652703721718	3.3436171506381767	0.0003145465335613808	0.16093851211956833	1.4038219917113853e-14	59.999899522067416	49.88498209439811	1.4454330230853028e-15	3.3774283336856446e-15	9.898744082604698e-07	0.02772681245129969	1.5812272478224725e-10	0.12898782135789538	2.2071234500803425	4.425969850972207e-08	0.00042369456184911396	1.3691058449753233	0.06388821345893807	0.3520311022457209	0.00353166732250045	4.058439818818664e-05	3.276276176915395e-14	0.0004764357323167946	6.729760912654722e-07	0.00013200624816776831	1.2401180236174343	0.010176116459596674	5.98935345845984e-05	0.11148623827942891
998.884295806526	0.6840772219676358	6.686800033593362e-12	99.92235776810529	0.02630401319926089	3.3382228669283434	0.0003961450736270769	0.16720073249658832	2.073313989760069e-14	59.99987343328867	49.874838001812826	2.1328422653049367e-15	4.944967665363251e-15	1.316061912542611e-06	0.032602747231028	2.079221847512203e-10	0.12802048481986789	2.2018908527298424	5.5890278745970954e-08	0.0005129036721300057	1.3665779069838129	0.06699790535631839	0.3488282712508004	0.004246155703923435	5.234561996577309e-05	4.8013337835246344e-14	0.0005206359169780388	8.550419519365623e-07	0.00014764709801563865	1.238557422163951	0.010644326538417487	7.422109154363471e-05	0.12091584248328867
998.807173901542	0.7291510586046682	9.029343792576654e-12	99.91878800008352	0.027239395528374493	3.3328308919440914	0.0004941969593502428	0.17343633244030707	3.015577407401354e-14	59.9998420872903	49.864312975106934	3.0995946105181107e-15	7.135120282477223e-15	1.7293065500592253e-06	0.03805579888252775	2.704879911417006e-10	0.12720511406252802	2.196335595463592	6.990547756670951e-08	0.0006156960342094337	1.3642897255404995	0.07010080577002299	0.34610413689016717	0.005062504410089631	6.680471723454575e-05	6.933794884391179e-14	0.0005669931207701693	1.0749156031184288e-06	0.00016429946373351407	1.2370846114779777	0.011111194146478294	9.110799265658281e-05	0.13062452048301892
998.7276278128716	0.7749240604812404	1.2057560619416414e-11	99.9152276880006	0.028170822157984297	3.3274439902340065	0.0006110763710481174	0.1796451872885581	4.32400748667387e-14	59.99980472865599	49.8534181912217	4.441105299249573e-15	1.015606864057531e-14	2.2475369348543738e-06	0.04411748808581887	3.483722792811394e-10	0.12651531059189555	2.1905204423262252	8.665778876647157e-08	0.0007333069029727523	1.3622021770889605	0.0731957105691608	0.34377237792529497	0.005988671245675287	8.442002048772277e-05	9.877275534113962e-14	0.0006155362701922484	1.338033393043407e-06	0.00018196360353600174	1.2356868664970713	0.011576601430245493	0.00011085132370885361	0.14059313753266467
998.6456703856004	0.8213216247845975	1.5934359049993254e-11	99.91167791807393	0.029098317436141947	3.3220644263642094	0.0007493543671076099	0.18582722477504446	6.118116679024194e-14	59.99976054037145	49.84216490030353	6.279414195059292e-15	1.4272949290890993e-14	2.891256473756259e-06	0.05081777562255033	4.444928247871594e-10	0.12592918746450266	2.1844971749730124	1.0653033713122222e-07	0.0008669871474630552	1.3602823841752618	0.07628162762499263	0.341762316970233	0.007032515236161569	0.00010569909715948013	1.3891225115344035e-13	0.0006662966903651369	1.6502207711737614e-06	0.00020063713465960523	1.2343531967107655	0.012040454301073894	0.00013376053158428058	0.15080258446035394
998.5613142297681	0.8682724714606274	2.0852522350797636e-11	99.90813957772588	0.030021906920559293	3.3166940478236335	0.0009117999129304303	0.19198241439068664	8.549192818708806e-14	59.999708643712985	49.83056434545939	8.768944974914352e-15	1.9819948948232452e-14	3.6837383145130223e-06	0.05818489612121619	5.621638482615559e-10	0.12542864947587637	2.17830841816105	1.2993723247727983e-07	0.0010179958486953317	1.3585028068757246	0.07935774387904854	0.3400161912253091	0.008201739765341215	0.00013120043148585108	1.9302804958237862e-13	0.0007193079088366819	2.017675773692519e-06	0.00022031529095435347	1.233074157399854	0.012502678395058222	0.0001601558557171271	0.16123391477530816
998.4745717450503	0.9157089363319242	2.7038809150440332e-11	99.90461339012391	0.03094161658979644	3.311334361423873	0.001101379237302131	0.1981107583989332	1.1807303537300013e-13	59.99964809868754	49.81862768330801	1.2103628856786938e-14	2.721523186977649e-14	4.651224793887692e-06	0.06624521753164211	7.051288266972332e-10	0.1249987235482567	2.1719893141976603	1.5732368984649264e-07	0.0011875923735938708	1.3568403780734388	0.0824233945140967	0.3384866800001627	0.009503835107142604	0.00016153482703809333	2.652155872584311e-13	0.0007746053767099609	2.446945633176192e-06	0.0002409911884073918	1.2318416545251882	0.012963215361944048	0.0001903664856265316	0.17186848158489443
998.3854551412259	0.9635671639480171	3.4757921410628554e-11	99.9010999409199	0.031857472720047686	3.305986591875203	0.0013212533775616736	0.2042122849984389	1.6128666195891779e-13	59.99957790502347	49.80636591940211	1.6524402875810102e-14	3.697661207761838e-14	5.82309399700913e-06	0.07502315095544643	8.775894882607513e-10	0.12462704233573606	2.165568794628259	1.891658578002682e-07	0.0013770293605529058	1.3552758193802055	0.08547803903841172	0.337135053731799	0.010946031163114411	0.00019736621891954312	3.605480985044014e-13	0.0008322261546576282	2.944899957671639e-06	0.00026265607908553787	1.2306487770444756	0.013422020041575776	0.00022472875779040578	0.18268804943481126
998.2939764555293	1.011787250813994	4.4316778911264346e-11	99.89759970061806	0.032769501641769325	3.300651730129104	0.001574775111048917	0.21028704306146453	2.1804108695097838e-13	59.9994970033514	49.79378985072456	2.232782024333931e-14	4.973951536806016e-14	7.232023241957562e-06	0.08454108546683146	1.0842355135538792e-09	0.12430341380662323	2.1590706306134475	2.2597055840970276e-07	0.0015875460686918732	1.353793061003616	0.08852124124635077	0.3359296602653787	0.0125352547321399	0.00023941231018151206	4.852530436935337e-13	0.0008922085707969274	3.518701535339914e-06	0.00028529960170988665	1.229489647196999	0.013879058135431279	0.00026358433860590826	0.1936748945433448
