Osteoclasts	Osteoblasts	BoneMass	Tumour	Values[y1]	Values[y2]	Values[C_bar]	Values[B_bar]	Values[gamma]	Values[V1]	Values[V2]
13.000000000000002	300.0	100.0	1.0	8.006190038426393	0.0	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
13.212182136494885	345.42403377004814	99.39814593198349	1.0232341865441745	8.218372174921278	29.52254509762946	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
13.246814873295662	390.39310395626484	98.8143992864931	1.0468882670606494	8.253004911722055	74.4916152838461	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
13.132077910310889	434.2780272000153	98.26226223225291	1.0709670783962721	8.13826794873728	118.37653852759655	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
12.894712559874042	476.57056808880935	97.7510333869244	1.0954754602834091	7.900902598300436	160.66907941639062	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
12.559212826822797	516.8734315187567	97.28780272582011	1.1204182543922212	7.565402865249189	200.97194284633798	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
12.147443457140207	554.888229963929	96.87770324642455	1.1458003033769952	7.153633495566599	238.9867412915102	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
11.678531780759215	590.4028118404658	96.52417222555785	1.1716264499170648	6.684721819185609	274.5013231680471	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
11.1689297772317	623.2788126744397	96.22920560883213	1.197901535752667	6.1751198156580935	307.3773240020209	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
10.63257672430521	653.4399395071456	95.993595896393	1.2246304007160795	5.638766762731604	337.5384508347268	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
10.081116040403485	680.8612650876128	95.81714842453304	1.251817881758384	5.087306078829877	364.95977641519397	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
9.524135814761479	705.5596553240241	95.69887390228965	1.2794688119722086	4.530325853187873	389.6581666516053	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
8.969413394819185	727.5853549476561	95.63715695761259	1.3075880196107985	3.9756034332455767	411.68386627523745	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
8.423151820068156	747.0146951124874	95.62990161638488	1.3361803271037676	3.4293418584945483	431.1132064400687	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
7.890200916543013	763.9438507263573	95.67465531373472	1.3652505500698828	2.896390954969406	448.04236205393846	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
7.374259249421623	778.4835561796009	95.76871338702524	1.3948034963272418	2.380449287848016	462.5820675071821	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
6.878055372423977	790.7546801814832	95.90920613352942	1.4248439649011897	1.8842454108503706	474.8531915090644	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
6.403508259793865	800.8845597100548	96.09317050983398	1.4553767450303412	1.409698298220258	484.98307103763597	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
5.951867714246426	809.0039968140946	96.31760845936984	1.486406615171054	0.9580577526728185	493.10250814167586	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
5.5238360749613244	815.2448284205391	96.5795337134003	1.517938342000718	0.5300261133877182	499.3433397481203	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
5.119672830165622	819.7379870708021	96.87600874509391	1.549976679420214	0.1258628685920158	503.8364983983834	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
4.739283850911118	822.6119788220387	97.19769362166774	1.5825263675568724	0.0	506.71049014962006	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
4.382296960295484	823.991712956588	97.522252525202	1.6155921317624338	0.0	508.0902242841692	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
4.048125493309332	823.9976259350992	97.84724820206635	1.6491786816209917	0.0	508.09613726268054	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
3.736021381528647	822.745049842701	98.17183925631277	1.6832907099477805	0.0	506.84356117028216	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
3.4451191763152638	820.3437820743046	98.49525629537214	1.7179328917937926	0.0	504.4422934018858	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
3.174472283205653	816.8978193270344	98.81679829769385	1.753109883450696	0.0	500.99633065461563	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
2.923082541561028	812.5052243966682	99.13582885428416	1.7888263214574038	0.0	496.60373572424936	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
2.689924147642348	807.2580991443538	99.4517723603026	1.8250868216086409	0.0	491.35661047193497	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
2.4739628000970892	801.242641123128	99.76411021725932	1.8618959779658457	0.0	485.3411524507092	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
2.2741708259230986	794.5392651393352	100.07237709301	1.8992583618707648	0.0	478.63777646691636	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
2.0895389484795905	787.2227740293959	100.3761572760669	1.937178520962073	0.0	471.32128535697706	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
1.9190852612862899	779.3625657626669	100.6750811513473	1.9756609781953653	0.0	463.46107709024824	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
1.7618618923582892	771.0228662280779	100.96882181710224	2.0147102308668576	0.0	455.1213775556591	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
1.6169597689650201	762.2629790966496	101.25709185640453	2.0543307496411347	0.0	446.3614904242308	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
1.4835118374319667	753.1375455984951	101.53964027231974	2.0945269775832704	0.0	437.2360569260763	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
1.3606950260686612	743.6968088246764	101.81624959044227	2.1353033291956636	0.0	427.7953201522576	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
1.247731206032897	733.986877878063	102.08673313107822	2.1766641894599004	0.0	418.08538920564416	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
1.1438873513931616	724.0499886262197	102.35093244900075	2.218613912883984	0.0	408.1484999538009	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
1.0484750768975704	713.9247582065468	102.60871493841509	2.2611568225552396	0.0	398.023269534128	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.9608496934574446	703.6464314202951	102.85997159796584	2.3042972091992158	0.0	387.74494274787634	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.880408901557653	693.2471175032119	103.10461495043542	2.348039330244893	0.0	377.34562883079326	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.806591219226532	682.7560163096592	103.3425771104062	2.392387408896519	0.0	366.85452763724044	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.7388742243242135	672.1996332521234	103.57380799306742	2.4373456332123578	0.0	356.2981445797047	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.6767726754833346	661.6019826557624	103.7982736567921	2.482918155190673	0.0	345.7004939833436	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
0.6198365632303494	650.9847794229605	104.01595477195511	2.5291090898632316	0.0	335.08329075054183	4.993809961573606	315.9014886724187	-0.37340000000000007	0.0	0.0
