c_GSH	m_Glycine	m_Formate	m_Serine	b_Cysteine	c_THF	m_THF	SAM	b_Glutamate	c_5-10-methylene-THF	c_Methionine	b_Glycine	Putrescine	Acetyl-CoA	c_Serine	c_Cysteine	c_GSSG	Spermidine	b_GSH	c_Glycine	Homocysteine	c_10-formyl-THF	dcSAM	c_Glutamate	m_5-10-methylene-THF	Sarcosine	Acetylspermidine	b_GSSG	AICAR	m_5-10-methenyl-THF	Acetylspermine	c_DHF	Cystathionine	Glutamyl-Cysteine	SAH	Dimethylglycine	c_Formate	c_5-10-methenyl-THF	Spermine	c_5-methyl-THF	m_10-formyl-THF	CoA	Values[Vm_ODC]	Values[Vm_SSAT]	Values[Vm_SAMDC]	Values[ANTZ]	b_Methionine	b_Serine	Values[tot_cfol]	Values[tot_mfol]	Values[V_oCys_b]	Values[V_oGly_b]	Values[V_oGlu_b]	Values[daytime]	Values[Aminoacid_input]	Values[K_accoa]	Values[K_coa]	Values[S+D]	Values[R_percent]
6272.514927201711	2043.470284255	58.3710073680041	2150.05782513217	183.099466381356	4.0250933022918005	20.989363966110993	65.06138248448532	60.4651616225031	0.463962655701761	50.6006924474774	218.73317150433803	98.20362967211392	38.833390762794	571.225285800751	179.792196767939	59.80626824134641	79.59175253101941	12.547065582220702	927.5601310153601	1.02425194863179	3.25539505319571	0.011178638638793	3236.7822940813903	1.66729681864136	8.25411023033989	0.903751442137693	0.47263292278383306	0.944676738309717	1.5502213119834503	0.0272742537826481	0.03525271969844641	32.30475815899771	9.60706615144005	15.5626693211634	0.677559463168903	13.9758110645557	0.259497676806752	61.359511487452906	5.360798592305531	15.9931179032642	160.666609237206	72.2557178994351	42.2853792055417	21.1340139923629	0.58497831332261	30.000000000000004	150.00000000000003	13.4	40.2	70.0	630.0	273.0	0.0	1.0	0.24	0.72	140.9512640184723	100.0
6267.017241030124	1968.751385235494	68.8570194648553	2124.992057236292	189.53856291949558	2.61905111152263	20.738457335083535	49.48010436638013	59.84571324123794	0.372173285909539	59.4336898934168	217.495011926041	101.99414161044217	38.83356301957139	573.7606971467795	115.79633759721146	101.35874467182641	79.57062598400016	12.544201008961883	880.7088761906768	0.970581635907638	2.8731377359328327	0.011110153207139763	3153.203216723967	1.6648537369419079	6.284262968732762	0.9033448328951876	0.7944779762232188	0.9497867903896636	1.5496383985346223	0.02722895521486179	0.028078395224742016	32.8221761953049	10.63611467719623	12.256726576318016	0.5398802417020566	17.640288950615485	0.21587038459858734	61.269018670803916	7.291689086811677	16.24705052943996	160.66643698042915	85.36107341307688	42.2836818211335	24.188219570556296	0.5849759591276716	30.000000000000004	150.00000000000003	13.40000000000001	40.200000000000024	70.0	630.0	273.0	1.0	1.0	0.24	0.72	140.8396446548041	100.0
6273.114145882817	1955.8043576986215	74.20291680584873	2115.054144324528	190.42393009614986	2.2769077705330605	20.624555605379424	44.33202049347436	59.6055053077613	0.34719779495520814	61.08856235707483	218.7854368504217	113.12461998028968	38.828138495725234	576.8830590751344	116.28403413444997	104.45315184028681	79.92140018662893	12.547332234311694	881.535371417652	0.9400104038250406	2.770833457010295	0.011873474857131132	3133.957897471978	1.6640475961492565	5.982147984486099	0.9067187255766626	0.8191297120452239	0.9512513355849679	1.5495410932087637	0.02729666570728926	0.026143119607433946	29.848327627467818	10.613081279220276	11.252845548582217	0.5328298631310328	19.47526014509017	0.20349484177666655	61.395136920282795	7.775423016117343	16.361855705262524	160.6718615042753	99.62859641809764	42.28537973014588	28.172154122136426	0.5849781086838897	30.000000000000004	150.00000000000003	13.400000000000007	40.19999999999997	70.0	630.0	273.0	2.0	1.0	0.24	0.72	141.3165371069117	100.0
6279.878136709405	1955.0181068961888	77.05157269398916	2118.436212711398	190.56051713250238	2.1353413882407413	20.56903555924236	42.27231476700341	59.405943121864425	0.33670742700368333	61.33338590318882	219.1844215466692	125.13740173985869	38.805215788362034	578.7650755100678	116.25333413300923	104.78557260435238	80.7476249402727	12.550867059482215	882.7788823518034	0.9283380902647819	2.7272103120158357	0.012280706449918416	3120.3522108966126	1.663517273148014	5.86296165361945	0.9162557950539648	0.8217593454378491	0.9518876977677216	1.5494166634076494	0.027486697258973132	0.025332504447099634	28.481319472074382	10.57195475956855	10.875732305288734	0.5303508977752759	20.45030385889481	0.19822652239190264	61.72941443328073	7.977181845900754	16.41803050420198	160.69478421163845	107.22873809621919	42.3073246206983	30.693540651914553	0.5850087614127134	30.000000000000004	150.00000000000003	13.400000000000015	40.199999999999996	70.0	630.0	273.0	3.0	1.0	0.24	0.72	142.47703937355342	100.0
6284.463276049842	1956.9535242608924	78.4943880518666	2125.7920105923536	190.61227497483833	2.0719750130524144	20.541249025288728	41.36393978858032	59.253394580174245	0.3319551640507954	61.318474879866805	219.52594442905303	134.37866686404146	38.76023498678126	580.1440693259257	116.39068625675706	104.86191729127925	81.87150384871603	12.553256071950232	884.2016862996796	0.9230359957758328	2.7074475454315206	0.012409785216963646	3110.153097815332	1.6633338234513564	5.8104653556302335	0.9302808801476398	0.8223553300678097	0.9521783888656747	1.5494000417471763	0.02774128666080276	0.024965722313319273	27.88905007704307	10.54759127948775	10.712392307594529	0.5292127900362589	20.943217363998425	0.19582642727586314	62.14622702788243	8.067830127876103	16.446017109512805	160.73976501321937	110.30460948265831	42.36032803778364	31.915210089777514	0.5850851457789861	30.000000000000004	150.00000000000003	13.400000000000015	40.20000000000006	70.0	630.0	273.0	4.0	1.0	0.24	0.72	144.01773087659845	100.0
6287.828409354941	1959.3101878700975	79.18276837137864	2133.2846274420217	190.6454101957817	2.043802292020279	20.527639512690772	40.97213758708827	59.128608361432036	0.32984171844103244	61.27156855958182	219.81213877729323	140.30197549950122	38.69631558748272	581.1610321300906	116.62815083324935	104.90215996488213	83.10702232712669	12.555003422584585	885.4125858482186	0.9204778934402245	2.6988056634432263	0.012404849082431297	3101.83798026217	1.6633158339795169	5.787065118722917	0.9466114076510571	0.8226670317565443	0.9523060606324435	1.549431990661252	0.028023656170141107	0.024802688179162424	27.63382639400954	10.534297097908635	10.640999038669955	0.5286020883541651	21.177888955899498	0.19475679447158759	62.57288288368781	8.107990843444716	16.45961266266853	160.80368441251784	111.00364100658395	42.44694384547234	32.34036162712097	0.5852138339642273	30.000000000000004	150.00000000000003	13.400000000000002	40.200000000000074	70.0	630.0	273.0	5.0	1.0	0.24	0.72	145.6799052108145	100.0
6290.591485532311	1961.3729827385002	79.46307845197249	2139.5410039962276	190.6714331928949	2.0330542801085687	20.521649148750836	40.834860578826984	59.02077687816878	0.32905066193847193	61.233769339381276	220.03488888647811	143.5344212730464	38.61931963671395	581.8796531381583	116.90636887913215	104.93225987723206	84.33076765318535	12.556434150152885	886.3370962586031	0.9193015551143889	2.69575565686667	0.012346305585748684	3094.655465696815	1.6633660670868633	5.777945012639807	0.9636732567450165	0.8228995446787749	0.9523512952866791	1.5494785060164173	0.028314555040010327	0.024741673015392974	27.537368489927935	10.527224607777942	10.61428582811095	0.5282598900630501	21.273049521874487	0.1943565864021626	62.97638526640438	8.123041141668741	16.465506278146048	160.88068036328661	110.55249704418029	42.5646252558787	32.338473630103415	0.5853942401331769	30.000000000000004	150.00000000000003	13.40000000000001	40.20000000000016	70.0	630.0	273.0	6.0	1.0	0.24	0.72	147.30715291958973	100.0
6293.066403414525	1962.983224628432	79.52667521014034	2144.2556464319337	190.694195317515	2.031148220191931	20.51980866096059	40.82489749196398	58.92431003924057	0.3289316866200137	61.208809403251784	220.2024542601866	144.90055663245246	38.53476150228824	582.3604367395894	117.19771973536763	104.95808734625287	85.4749530777131	12.557712851227897	887.0068805718479	0.9188669665071673	2.6955275588515426	0.012272212103309348	3088.2250896328055	1.663434036430406	5.776082939190246	0.9805163062381865	0.8230987920128343	0.9523548234642227	1.5495221176351313	0.02860381662321603	0.024732489480237974	27.51852619955297	10.523749705522375	10.609998466742812	0.5280739690669976	21.294216433993558	0.19429710396292085	63.343549744427705	8.125362940893368	16.467235184974065	160.9652384977123	109.59697707050734	42.70851159220367	32.1309206033443	0.5856220315438577	30.000000000000004	150.00000000000003	13.400000000000011	40.20000000000019	70.0	630.0	273.0	7.0	1.0	0.24	0.72	148.8185028221408	100.0
6295.40971391098	1964.17080225117	79.48099291556491	2147.56372547501	190.71544924038903	2.033592681926556	20.52017507341637	40.87590208991349	58.836231053979205	0.32914117673778537	61.19391451596644	220.3274097742354	145.09475662739413	38.44683109152825	582.6621253241565	117.48863533464782	104.98196157096005	86.50829647733434	12.558921424793041	887.4782503961808	0.9188328350444673	2.6966541022277597	0.012199257530666979	3082.3455767938935	1.6634965764546943	5.777824812878529	0.9966192053440233	0.823282831666415	0.9523383134274312	1.5495558906341453	0.028885732255327166	0.024748636073522564	27.536645684514877	10.522377269544492	10.61664556731019	0.5279833352829443	21.27813545259346	0.19440412895978493	63.67036048339863	8.121459274074594	16.466772459495065	161.0531689084723	108.47044880190025	42.87307713700086	31.8405212202975	0.5858912913870897	30.000000000000004	150.00000000000003	13.400000000000004	40.20000000000027	70.0	630.0	273.0	8.0	1.0	0.24	0.72	150.17865696073298	100.0
6297.696895684043	1965.01902206913	79.38558702867412	2149.7452938030747	190.73603485809917	2.0379779720196214	20.521644166997962	40.9526071228196	58.75490735813135	0.32949447095666345	61.18597481496021	220.42149483616365	144.61778932307504	38.358410348194084	582.835801058066	117.7720560685548	105.0049691830952	87.42094935955713	12.560099302441527	887.8052188814411	0.9190068734795778	2.698350723931428	0.012133914828063388	3076.9072824103246	1.663545307626226	5.781205840029904	1.0117229787926865	0.8234601187371661	0.952313369770452	1.549578554846527	0.02915685285524337	0.02477587411641808	27.570630104096036	10.522218233591344	10.628110395579478	0.5279508062561361	21.245156172682854	0.19458394082037525	63.956904203385626	8.11481701815549	16.465231970529405	161.14158965180647	107.33987620555621	43.05296336698787	31.53188355012192	0.586195712549307	30.000000000000004	150.00000000000003	13.399999999999995	40.20000000000012	70.0	630.0	273.0	9.0	1.0	0.24	0.72	151.37785356294273	100.0
