ADP	Pyr	AMP	NADH	ATP
0.0	0.0	0.0	256.0	16.3
0.0018068083821108367	6.215252104764787e-05	0.05127491805230799	255.9999078659068	16.246918273565583
0.006572539240322278	0.0002736073179555308	0.10048180554473694	255.99912430427955	16.19294565521495
0.013485491801297243	0.0005998471938943911	0.14770797670093566	255.99698098574163	16.138806531497774
0.021920792081200263	0.0010079407027711977	0.19303863613373998	255.99298983184346	16.085040571785065
0.03139915221604892	0.0014725654351432048	0.2365563140128091	255.98680768896628	16.032044533771142
0.04155456854075481	0.0019743659633861166	0.2783405162750507	255.97820247392528	15.980104915184198
0.05210905343343441	0.0024986252994788124	0.31846753040389464	255.96702679691526	15.929423416162672
0.06285288543231746	0.0030342255561429713	0.3570103424868729	255.9531974734577	15.880136772080808
0.07362919043416935	0.003572836398574443	0.3940386328327533	255.93667964248937	15.832332176733075
0.08432191535876468	0.004108281168154985	0.4296188259949624	255.91747447804633	15.786059258646269
0.09484645888059534	0.004636043441203221	0.46381417750114257	255.89560970559322	15.741339363618255
0.10514238022078425	0.005152882951784096	0.4966848843504883	255.87113230198452	15.69817273542872
0.11516773195486303	0.005656536636691638	0.528288209902839	255.84410289367042	15.656544058142288
0.12489466002807388	0.006145486466526721	0.5586786164830262	255.81459147374457	15.61642672348889
0.13430599505143134	0.0066187804725575975	0.5879079007988516	255.78267414553423	15.57778610414971
0.14339261299861672	0.007075892658145927	0.6160253292574895	255.7484306562276	15.540582057743887
0.15215139923652263	0.0075166161387539305	0.6430777698232403	255.71194254644132	15.50477083094023
0.16058367680398136	0.007940979990763325	0.6691098206190903	255.67329177068973	15.470306502576921
0.1686940008980801	0.00834918563204276	0.6941639326619211	255.63255968401373	15.437142066439991
0.17648923423916354	0.00874155819507465	0.7182805270984501	255.5898263075607	15.405230238662382
0.18397784140920417	0.009118508950395642	0.7414981066670389	255.5451698082117	15.374524051923752
0.19116935323071413	0.00948050711404192	0.7638533604349771	255.4986661410749	15.344977286334304
0.1980739608199062	0.009828058541603471	0.7853812635785672	255.45038881617376	15.316544775601523
0.20470221280496828	0.010161689073850455	0.806115170464699	255.40040875803575	15.289182616730336
0.21106478871748438	0.010481933455749442	0.8260869026177811	255.34879423566633	15.262848308664736
0.2171723331432078	0.010789325707231567	0.8453268313217522	255.29561084328887	15.23750083553504
0.2230353355126047	0.01108439310536221	0.8638639549880485	255.24092151950924	15.213100709499347
0.22866404495649373	0.011367651387669046	0.8817259719826132	255.18478659346812	15.189609983060894
0.2340684117242817	0.011639601971130181	0.8989393490258207	255.12726385070232	15.1669922392499
0.23925804885780777	0.01190072940026952	0.9155293854553265	255.0684086113129	15.14521256568687
0.24424220886957088	0.012151500478365726	0.9315202729674947	255.00827381608394	15.124237518162937
0.24902977202764584	0.012392363140555215	0.9469351530758668	254.94691011938028	15.104035074896489
0.2536292424355587	0.012623746939764235	0.9617961691645894	254.8843659813124	15.084574588399857
0.25804875087006013	0.012846062036722046	0.9761245177176008	254.82068776338537	15.065826731412342
0.2622960613801699	0.013059700520440193	0.9899404945976871	254.75591982104694	15.047763444022149
0.26637858123343994	0.013265036379609466	1.0032635395740968	254.69010459487208	15.030357879192469
0.2703033729149533	0.013462426215245986	1.016112278294612	254.62328269976229	15.013584348790438
0.2740771671240219	0.013652209780183111	1.0285045611021426	254.5554930091357	14.997418271773837
0.2777063768995356	0.013834710947195697	1.0404575005679328	254.48677273823918	14.981836122532536
0.2811971118721468	0.014010238039206252	1.0519875064865738	254.41715752227344	14.966815381641284
0.28455519234771304	0.014179084934974336	1.0631103184519106	254.3466814906812	14.952334489200378
0.2877861636441457	0.01434153143427602	1.0738410376722705	254.2753773394976	14.938372798683588
0.29089530962003585	0.01449784426293573	1.08419415601692	254.20327639848736	14.924910534363047
0.29388766603448174	0.014648277431770128	1.0941835840984138	254.1304086956703	14.911928749867108
0.2967680333946771	0.01479307328772204	1.103822677909938	254.05680301937642	14.899409288695388
0.2995409888550491	0.014932462478500382	1.1131242631410683	253.98248697405165	14.887334748003886
0.3022108981631004	0.015066665435167688	1.1221006596090666	253.90748703778672	14.87568844222784
0.30478192654589803	0.015195892153608512	1.1307637034074218	253.83182861295379	14.864454370046685
0.3072580490709556	0.015320343083701699	1.1391247679530108	253.75553607541343	14.853617182976038
0.3096430607450866	0.015440209558336186	1.1471947847022914	253.67863282237118	14.843162154552626
0.3119405856647338	0.015555674321329132	1.1549842618601884	253.60114131576125	14.833075152475082
0.31415408596998684	0.01566691179811043	1.1625033029179574	253.52308312483973	14.82334261111206
0.31628687000257544	0.015774088820073962	1.169761623606712	253.44447896557242	14.813951506390719
0.31834210030616233	0.01587736472031874	1.1767685686657108	253.36534873888635	14.804889331028134
0.320322801021814	0.015976891892269748	1.1835331275087304	253.28571156678348	14.796144071469463
0.32223186461186787	0.016072816060999345	1.1900639485815543	253.20558582512993	14.787704186806584
0.32407205880429213	0.01616527665401299	1.1963693543074958	253.12498917780977	14.779558586888218
0.32584603282255464	0.016254407119000776	1.2024573547030333	253.043938607712	14.771696612474416
