Ca	RasGTP_Golgi_GM	RasGTP_PM	RasGDP_Golgi_GM	RasGDP_PM	Shc_star_PM	IP3	DAG_GM_GM	RasGTP_depal_cyt	RasGDP_pal_cyt	PIP_PM	PLC_act_PM	Activated_EGFR_PM	Ca_ER	CaRasGRP1_cyt	CaCAPRI_cyt	SosGrb2_cyt	Ca_PLCe_cyt	RasGTP_pal_cyt	PIP2_PM	RasGRP_cyt	RactCa	ca_buffer_cyt	Rinh	EGFR_PM	Shc_PM	CAPRI_cyt	PI_PM	RasGDP_depal_cyt	RasGRP_DAG_GM	Ras_CaPLCe_GM	DAG_PM	buffer_cyt	Grb2_cyt	PLCe_cyt	CaCAPRI_PM_PM	Ract	Ca_RasGRP_GM_GM	PLC_PM	RinhCa	SGS_PM	Sos_cyt	Values[Rate_PIP2Synbasal_PIP2_synthesis]	Values[Rate_PIP2SynStim_PIP2_synthesis]	Values[Vmax_Shc_phosphorylation]	Values[Vmax_RasGRP_DAG_GEF]	Values[Vmax_CAPRI_GAP]	Values[Vmax_CaRasGRP_act_RasGM]	Values[Ratebasal_PIPsyn_PIP_synthesis]	Values[Ratestim_PIPsyn_PIP_synthesis]	Values[Koff_reaction2]	Values[Vmax_EGF_act_PLCgamma]	Values[Kr_Ca_binds_IP3R]	Values[Vmax_Sos_act_RasPM]
0.0	0.0	0.0	50.0	400.0	0.0	0.0	0.0	0.0	0.0	2857.0	0.0	0.0	120400.0	0.0	0.0	99.33	0.0	0.0	1072.0	30.1	2.264	0.0	7.782499999999999	21.0	186.0	30.1	142857.0	0.0	0.0	0.0	2000.0	120.4	502.67	12.04	0.0	9.056	0.0	100.0	3.5375	0.0	81.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.231	0.0	200.0	0.0
0.25254212159223743	2.407811430263789e-10	4.500443173829525e-06	48.770312846649915	396.21762037504004	0.00026879786205961833	0.9220249635545661	3.3199651422454365e-13	6.555049717708828e-11	2.3371884695623852	4114.215672989319	0.0038396374002501884	0.1389775956605191	120371.10289564448	0.0006587268282228896	0.0006308408212206446	99.35610570861107	0.006627129167898433	6.41398408864447e-09	1101.913385422094	30.099341192582795	0.02360693463180986	0.2333691472949476	8.507952732540263	20.860882993907346	185.99793350626604	30.099336733493168	141568.177859825	0.04851855065835266	1.2057549807448709e-15	6.825971794070495e-15	2001.6930817636978	120.16663085270511	502.6427891504836	12.033372870832107	5.274578188269449e-05	11.296393065368184	1.638642382182977e-06	99.99616036259964	2.8120472674597266	0.0017976958719517267	81.24278915048394	0.0	0.009093729344682314	0.02779551913210382	6.028774903724355e-17	0.0005274578188269449	1.638642382182977e-08	0.0	0.009093729344682314	0.231	0.04169327869815573	200.0	3.595391743903454e-05
0.4371443690913008	1.5782927568894469e-09	3.900164608016246e-05	47.58041067925662	392.90723189181784	0.000576510018782742	6.375017705030971	1.7814626414036915e-11	1.164864402080383e-09	4.383525205032865	5293.316060978372	0.014320906038737083	0.27538134763873695	120342.26125449533	0.001787786706416393	0.001665739230756836	99.37868558576137	0.016090617506713454	1.1152158549952172e-07	1131.2062705049498	30.098211961426127	0.0408667273701152	0.41746453590357646	9.07836331410127	20.724064457855977	185.99180997334258	30.09817281680041	140348.35692178115	0.09575516511015256	1.293632711316997e-13	1.8806554517163436e-13	2013.1207467358252	119.98253546409647	502.6166339736817	12.02390938249328	0.0002626155225863514	11.279133272629878	5.12130446569878e-06	99.98567909396111	2.2416366858987162	0.007613516638728359	81.21663397368192	0.0	0.008228346580560184	0.05507626952774739	6.4681635565849856e-15	0.0026261552258635143	5.12130446569878e-08	0.0	0.008228346580560184	0.231	0.08261440429162108	200.0	0.00015227033277456718
0.6178866877422743	4.919408691531279e-09	0.00013430717120248498	46.42906471172687	390.01004262821624	0.0009047888806783618	18.622176090314902	1.7476023522211553e-10	6.07412412605296e-09	6.175135313489107	6342.428679428644	0.030102202261616647	0.40925708361928115	120313.50897813456	0.0031902074180233317	0.0029142998493233725	99.39786609169975	0.02646073704490019	5.690632723877575e-07	1147.179712653543	30.09680931904663	0.05771412228250949	0.5970545309805325	9.52528173076631	20.58950366588394	185.98171863566	30.096672815683608	139253.6776226108	0.14176855027561344	1.9048633414071532e-12	1.2656033136864176e-12	2042.7139853073782	119.80294546901955	502.59145158732076	12.013539262955044	0.0006716253997168031	11.262285877717485	9.62854976898033e-06	99.9698977977382	1.794718269233675	0.017376575459438912	81.19145158732101	0.0	0.0074453158746590935	0.08185141672385624	9.524316707035767e-14	0.006716253997168031	9.62854976898033e-08	0.0	0.0074453158746590935	0.231	0.12277712508578434	200.0	0.00034753150918877826
0.7955839012289859	1.1636863566466e-08	0.0003199516626421473	45.315087598560396	387.4745619050215	0.0012531645000956845	38.04121974968404	8.684729735004173e-10	1.9387545065308472e-08	7.743658559875026	7277.3185257038485	0.05008679413323793	0.5406498166325383	120284.87776263901	0.004745086751055978	0.004274351053247684	99.41377923977008	0.037025392198103406	1.7779058652613268e-06	1141.2690334711876	30.095254189787166	0.07422843402998458	0.7730389779612107	9.873952150897136	20.457160615845243	185.96774673639797	30.0949323502252	138270.5307438652	0.18661288125356923	1.2535842058800205e-11	4.906630031540883e-12	2096.8816969600284	119.62696102203886	502.56716332225704	12.002974607801663	0.0012904325870059328	11.245771565970008	1.4710376836020143e-05	99.9499132058666	1.4460478491028517	0.031000099102044838	81.16716332225724	0.0	0.006736800392488676	0.10812996332650766	6.267921029400103e-13	0.012904325870059328	1.4710376836020145e-07	0.0	0.006736800392488676	0.231	0.16219494498976147	200.0	0.0006200019820408968
0.9706922850161298	2.402775795944349e-08	0.0006243385385825435	44.237331568022014	385.2556937599564	0.0016211778021687712	63.447638461156544	3.02834238023241e-09	4.7426312949374496e-08	9.116806206184954	8111.589152659535	0.0733786403117399	0.6696037595352587	120256.39572930761	0.006381428898952404	0.005693329461734202	99.42655215125717	0.04754530761320268	4.2583492146565145e-06	1108.3399082428534	30.093617582434582	0.09045469136478072	0.9459208960882214	10.14452773933587	20.326996016544044	185.9499801216266	30.093006706180546	137386.92575757112	0.23033828361741937	5.378269925045755e-11	1.4377069402200167e-11	2179.145181526817	119.45407910391181	502.5436945492109	11.992454692386096	0.0021146086885199078	11.229545308635208	2.0102830777098846e-05	99.92662135968811	1.175472260664117	0.048398700571369406	81.14369454921108	0.0	0.0060957090729630925	0.13392075190705174	2.6891349625228774e-12	0.02114608688519908	2.0102830777098847e-07	0.0	0.0060957090729630925	0.231	0.20088112786057763	200.0	0.0009679740114273881
1.1435361778538757	4.56983895621023e-08	0.0010748596151551053	43.194686690599234	383.3139429648704	0.0020083801467844498	92.41459267495773	8.5474660722466e-09	9.815670516499883e-08	10.318848722748722	8856.118043356635	0.0992461567097831	0.796162339234001	120228.08118213032	0.00805762785771211	0.007144001952088532	99.43630724202197	0.05794690492776468	8.631930631003775e-06	1048.0995599588503	30.091941110605394	0.1064251252748583	1.1160499020717503	10.353085872691002	20.19897127509731	185.92850325614273	30.090930045837943	136592.2740375946	0.27299125819340664	1.7799466229398721e-10	3.570485653108377e-11	2289.5083590903528	119.28395009792837	502.5209745015981	11.98205309507049	0.003132882261498925	11.213574874725133	2.5651071399428252e-05	99.90075384329012	0.9669141273089885	0.06948836371057128	81.12097450159847	0.0005894542331354222	0.005515625658678297	0.15923246784680023	8.899733114699362e-12	0.031328822614989246	2.5651071399428254e-07	0.0	0.005515625658678297	0.231	0.2388487017702003	200.0	0.0013897672742114256
1.3144525558192308	8.190190199945099e-08	0.0016979923764802929	42.18607926878981	381.61471962122386	0.0024143329212307813	122.1599020021801	2.0983773889884544e-08	1.8111580527984388e-07	11.371042953368011	9508.972645660606	0.12709250433933786	0.9203682106550298	120199.93211622254	0.0097497127354613	0.008612353000624053	99.44316240178694	0.06821579125427607	1.560418428536861e-05	974.6416026926956	30.090248749597336	0.1221726905484268	1.283771793757651	10.512440785422383	20.073048484522694	185.90339923930446	30.088724966562996	135877.20517207502	0.31461505539233064	4.959784778747159e-10	7.936504825031309e-11	2425.180579572019	119.1162282062425	502.49893610572843	11.97178420874183	0.004331293509789919	11.197827309451569	3.1265403055248566e-05	99.87290749566057	0.8075592145776105	0.09418642777435675	81.09893610572874	0.002485636996050772	0.004990744479851359	0.18407364213100597	2.4798923893735797e-11	0.04331293509789919	3.1265403055248565e-07	0.0	0.004990744479851359	0.231	0.27611046319650895	200.0	0.0018837285554871351
1.4838808312515808	1.3984249512815586e-07	0.0025193788760541386	41.21047033586131	380.1277300951932	0.002838607157950853	150.62433118645902	4.659465686530339e-08	3.073434760000278e-07	12.292006250497584	10071.576861292742	0.156431227243109	1.0422632704673653	120171.91750926645	0.011444670121903946	0.010091645295505824	99.44723116637647	0.07836184593684715	2.5949897349426866e-05	898.4573924683946	30.088553515248105	0.13773933069263158	1.44952202101649	10.632793324575994	19.949190411545853	185.87474982086226	30.086407134824842	135233.41067011515	0.35525000529138506	1.222817836893717e-09	1.624326459984074e-10	2582.5550761240647	118.95047797898368	502.4775158180619	11.961638154055171	0.0056953176708461305	11.182260669307363	3.6896252929208665e-05	99.84356877275683	0.6872066754239948	0.12241157197986177	81.07751581806203	0.004594384907568281	0.004515812349225923	0.20845265409347308	6.114089184468585e-11	0.056953176708461305	3.6896252929208666e-07	0.0	0.004515812349225923	0.231	0.3126789811402096	200.0	0.0024482314395972353
1.6523925410024805	2.2895438370253012e-07	0.0035638896278936427	40.26685425278349	378.8264435723684	0.0032807831756198613	176.5498365016535	9.574133454994369e-08	4.893194950803578e-07	13.098044164079232	10548.547226576486	0.18686627919780632	1.1618886705603861	120143.97552901028	0.013136617335434777	0.011579511620384612	99.44862288319305	0.08840841973660532	4.0500478516884213e-05	825.967863355542	30.086861291387088	0.1531786038346753	1.6138590486887545	10.722250808243537	19.827360484625697	185.84263541677657	30.083987504396262	134653.51044329643	0.3949338088932421	2.7483395051157166e-09	3.111626601086077e-10	2757.9744667719306	118.78614095131142	502.45665346923624	11.951591580248094	0.007210987279531308	11.166821396165316	4.251989288324319e-05	99.81313372080211	0.5977491917564545	0.15408380004788755	81.05665346923644	0.0067448979619769405	0.004086075986408484	0.23237773411207724	1.3741697525578582e-10	0.07210987279531308	4.251989288324319e-07	0.0	0.004086075986408484	0.231	0.34856660116811583	200.0	0.003081676000957751
