PTH	active osteoclasts	active osteoblasts
2.0	1.0	0.15
1.8534410618580792	0.97500878490811	0.15153019243407478
1.7218386309337248	0.9509466266753749	0.15293342108264116
1.603777086717354	0.9277697095662265	0.1542226647395732
1.4979753819572605	0.9054331162513635	0.1554096726327508
1.4032744069312542	0.8838912982117796	0.156505081268593
1.3186255596201122	0.863098646213916	0.15751852029276733
1.2430803947652371	0.8430101206453906	0.1584587084382231
1.1757812416793574	0.8235818939578572	0.15933354048464837
1.1159526907869246	0.8047719555294246	0.16015016607449967
1.0628938608583045	0.7865406341733991	0.16091506114268977
1.0159713704696571	0.7688510045750145	0.1616340926361386
0.9746129466517521	0.7516691579485706	0.1623125771372732
0.9383016127187617	0.7349643328476655	0.16295533394482548
0.9065704039298715	0.7187089145875994	0.16356673311820152
0.8789975663589583	0.7028783229795517	0.16415073894156532
0.8552021984156575	0.6874508134137313	0.1647109492276805
0.8348402984059109	0.6724072185594743	0.1652506308440181
0.81760118428425	0.657730656589315	0.1657727518120697
0.8032042542761934	0.6434062283926292	0.1662800102999953
0.7913960590098453	0.6294207215731417	0.16677486080212317
0.7819476576714484	0.6157623338359279	0.16725953777337782
0.7746522326065728	0.6024204241338011	0.16773607696253734
0.7693229383539856	0.5893852955942869	0.1682063346674557
0.7657909629845695	0.5766480114603588	0.16867200511447972
0.7639037812599767	0.5642002429266875	0.16913463614562727
0.7635235807733899	0.5520341463761907	0.16959564338044472
0.7645258439345965	0.5401422666700778	0.17005632300263165
0.7667980701141481	0.5285174628056689	0.1705178633078682
0.7702386238030988	0.51715285224504	0.17098135513520898
0.7747556959691522	0.5060417704294388	0.17144780129262124
0.7802663670710005	0.4951777423408607	0.17191812507606788
0.7866957613917455	0.48455446334948804	0.17239317797114004
0.7939762833380101	0.47416578706594376	0.1728737466180163
0.8020469274214086	0.4640057182689624	0.1733605591112405
0.8108526544019049	0.45406840935032894	0.17385429069942898
0.820343826962244	0.4443481590729035	0.17435556894272503
0.8304756989370027	0.4348394127278679	0.1748649783800272
0.8412079527252356	0.42553676297099896	0.1753830647531086
0.8525042800836973	0.4164349508284358	0.17591033882993665
0.8643320020979857	0.40752886655329323	0.17644727986434966
0.8766617244264141	0.3988135500759527	0.17699433872680095
0.8894670243860925	0.39028419091416816	0.17755194073679623
0.902724166820627	0.3819361274863014	0.1781204882245077
0.9164118459750916	0.3737648458159393	0.17870036284657037
0.9305109508630026	0.3657659776241119	0.17929192767884497
0.9450043519394646	0.35793529789780026	0.17989552910602552
0.9598767069816546	0.35026872193822045	0.1805114985272439
0.9751142844605053	0.34276230200627045	0.18114015389346869
0.9907048026786996	0.33541222360360434	0.18178180109251504
1.006637283256554	0.3282148014727987	0.18243673519481737
1.0229019175963658	0.3211664753777946	0.18310524157263722
1.0394899451172888	0.31426380572795165	0.18378759690395324
1.0563935422264452	0.3075034690983175	0.1844840700706944
1.0736057209723902	0.3008822536977367	0.18519492296117485
1.0911202364906623	0.29439705482828066	0.18592041118509803
1.1089315024852	0.2880448703704435	0.18666078470826714
1.1270345139821767	0.2818227963265025	0.18741628841422603
1.1454247766881525	0.27572802244806405	0.18818716259917964
1.1640982423656534	0.2697578279684781	0.1889736434058002
1.1830512498490617	0.26390957745058935	0.1897759631995519
1.202280470498241	0.25818071678858306	0.19059435089906065
1.221782858948698	0.2525687693265274	0.19142903225241228
1.2415556074568652	0.24707133214841973	0.1922802300757293
1.261596104277189	0.24168607251203494	0.19314816445001845
1.2819018953448031	0.23641072444507888	0.19403305288326908
1.3024706491726652	0.23124308549893685	0.19493511043896405
1.323300124656326	0.22618101365835105	0.19585454983406658
1.3443881414792922	0.2212224244053276	0.19679158150962095
1.3657325529792437	0.21636528793644025	0.19774641367557078
1.387331221246628	0.21160762652733908	0.19871925233222526
1.4091819942399206	0.20694751204307277	0.19971030127066552
1.4312826848602214	0.20238306358585934	0.20071976205302708
1.453631051775179	0.19791244527718252	0.2017478339749086
1.476224781856216	0.19353386417080298	0.2027947140115754
1.4990614741265074	0.18924556828863331	0.20386059674924298
1.5221386251866638	0.1850458447747193	0.20494567430222876
1.5454536158824062	0.18093301816300944	0.20605013621843327
1.5690036993301728	0.17690544875223776	0.20717416937269825
1.5927859900005361	0.17296153108347004	0.20831795785100213
1.6167974540278	0.16909969251456464	0.20948168282464746
1.6410349004614304	0.1653183918865132	0.21066552241725015
1.6654949736369449	0.16161611827739442	0.21186965156361573
1.6901741463932032	0.15799138983761124	0.21309424186323112
1.7150687142980634	0.1544427527037324	0.21433946142757287
1.7401747906798544	0.15096877998428665	0.2156054747233815
1.7654883025569317	0.14756807081517126	0.21689244241166683
1.791004987346868	0.14423924947887964	0.21820052118390187
1.8167203903841573	0.14098096458458056	0.2195298635956803
1.8426298631874793	0.1377918883049288	0.22088061789877284
1.8687285624641259	0.1346707156652391	0.2222529278722451
1.8950114498390187	0.13161616388321537	0.22364693265307614
1.9214732922614046	0.1286269717532953	0.22506276656729948
1.9481086631035582	0.12570189907575208	0.22650055896178498
1.9749119438940992	0.1228397261240906	0.22796043403773336
2.0018773267060532	0.12003925315114934	0.2294425106860128
2.028998817129701	0.11729929992687176	0.23094690232559628
2.0562702378740934	0.1146187053117232	0.23247371674440512
2.083685232902148	0.11199632685342129	0.2340230559450514
2.1112372721794244	0.10943104041886632	0.2355950159930804
2.1389196568819515	0.10692173984147547	0.23718968687169872
