IP3_Cyt	PIP2_PM	PIP_PM	PIP2_PHGFP_PM	PLC_PM	IP3_PHGFP_Cyt	DAG_PM	PLC_act_PM	PH_GFP_Cyt	PI_PM	Values[Ratebasal_PIPsyn_PIPSyn]	Values[Ratestim_PIPsyn_PIPSyn]	Values[signal_PLCact]	Values[kr_PIP2PH_PIP2_PH]	Values[Rate_PIP2Synbasal_PIP2Syn]	Values[Rate_PIP2SynStim_PIP2Syn]	Values[kr_IP3PH_IP3_PHGFP]
1003.851379264572	2711.967108773971	2740.903563627129	0.0	99.99165095490848	0.0	6172.487197005135	0.008349045091466533	0.0	140088.64213059365	0.00013252606389638728	1.1191110111956829e-10	5.890057953661489e-09	0.24	0.010594543065100234	5.41885331736857e-09	20.0
961.551113896799	2689.763178526299	2731.000952919771	0.0	99.99244547132977	0.0	6223.982188425859	0.007554528670169949	0.0	140069.25368012796	0.00014408130611416446	4.1169793340747555e-11	2.1668312284603976e-09	0.24	0.01080875297829474	1.993484730183566e-09	20.0
919.7106473471309	2673.2030576730317	2722.215275300996	0.0	99.99316437962173	0.0	6270.242720984961	0.0068356203782105164	0.0	140048.3389460409	0.00015436679581610864	1.514552056733798e-11	7.971326614388409e-10	0.24	0.01096929079118056	7.333620485237337e-10	20.0
878.6211378188204	2661.5463655872063	2714.4991366744694	0.0	99.99381487476217	0.0	6311.8809668620925	0.006185125237793234	0.0	140026.07353087614	0.00016342628934002944	5.571725642562881e-12	2.9324871802962536e-10	0.24	0.011082692815997107	2.6978882058725535e-10	20.0
838.5051824133088	2654.1571219195093	2707.7946032435425	0.0	99.99440346712849	0.0	6349.422490213488	0.005596532871464232	0.0	140002.62578462338	0.0001713179512957922	2.0497233157466283e-12	1.0788017451298044e-10	0.24	0.011154750338108121	9.924976055194201e-11	20.0
799.5301547292837	2650.4862559300686	2702.0374399699062	0.0	99.99493604796436	0.0	6383.32123654645	0.005063952035598041	0.0	139978.15506755348	0.00017810929309639183	7.540510679529455e-13	3.968689831331292e-11	0.24	0.0111905969601981	3.6511946448247885e-11	20.0
761.8179057400815	2650.0587244048415	2697.1599399263496	0.0	99.99541794682669	0.0	6413.9703831482575	0.004582053173250241	0.0	139952.81095252046	0.00018387367298986428	2.773998854932588e-13	1.4599993973329412e-11	0.24	0.011194774016462562	1.343199445546306e-11	20.0
725.4545084046811	2652.46067431127	2693.093770839843	0.0	99.99585398684212	0.0	6441.713227901473	0.004146013157819596	0.0	139926.7323269473	0.00018868672436546537	1.0204971485628215e-13	5.37103762401485e-12	0.24	0.011171312345039538	4.941354614093662e-12	20.0
690.4967109799122	2657.3306733964673	2689.771532722128	0.0	99.99624853217439	0.0	6466.850485936348	0.0037514678255487982	0.0	139900.04730794494	0.00019262428601201883	3.7541992073034117e-14	1.9758943196333746e-12	0.24	0.011123786578368018	1.8178227740627048e-12	20.0
656.9775233430181	2664.352078308666	2687.127830658437	0.0	99.99660553156409	0.0	6489.6466176235745	0.0033944684358333506	0.0	139872.87347340924	0.00019576091068058502	1.3810927064290507e-14	7.26890898120553e-13	0.24	0.011055367258426034	6.687396262709088e-13	20.0
624.9109113329816	2673.246580568384	2685.100184653162	0.0	99.99692855795668	0.0	6510.335151192037	0.0030714420432449963	0.0	139845.31808358632	0.0001981685821199775	5.08075613047074e-15	2.6740821739319686e-13	0.24	0.010968867998030518	2.4601556000174114e-13	20.0
594.2956200054883	2683.7688692915085	2683.6296528572384	0.0	99.99722084433166	0.0	6529.123051871602	0.002779155668257098	0.0	139817.47842597956	0.00019991579321881065	1.8691057260059555e-15	9.837398557926082e-14	0.24	0.010866786527247428	9.050406673291996e-14	20.0
565.1182763061364	2695.7021568673194	2682.6610342263793	0.0	99.99748531606248	0.0	6546.194384402342	0.0025146839374560193	0.0	139789.44242450382	0.00020106714798855444	6.87605569973414e-16	3.6189766840706e-14	0.24	0.010751340815589042	3.329458549344952e-14	20.0
537.355907940516	2708.8544951390368	2682.1430015863666	0.0	99.99772462011337	0.0	6561.713296441951	0.0022753798865650966	0.0	139761.2892068325	0.00020168307104629176	2.529559528281906e-16	1.3313471201483717e-14	0.24	0.01062450004121298	1.224839350536502e-14	20.0
510.9779070458311	2723.055779304001	2682.028031152666	0.0	99.99794115122819	0.0	6575.826430428149	0.00205884877174761	0.0	139733.08975911504	0.00020181978209629227	9.305729456742415e-17	4.8977523456539025e-15	0.24	0.010488010735760491	4.50593215800159e-15	20.0
485.948124452702	2738.1546219451793	2682.2725659240778	0.0	99.99813707672581	0.0	6588.665456434512	0.0018629232741319882	0.0	139704.90735569614	0.0002015290130153516	3.423386552239029e-17	1.8017823959152785e-15	0.24	0.01034342545441424	1.6576398042420562e-15	20.0
462.2259398885512	2754.0164894284926	2682.836643717637	0.0	99.99831435738567	0.0	6600.348545045255	0.0016856426142691703	0.0	139676.7983218085	0.00020085837966589274	1.2593935317515247e-17	6.628387009218551e-16	0.24	0.010192120199609836	6.098116048481068e-16	20.0
439.76763934831683	2770.521474208871	2683.6838149704413	0.0	99.99847476756932	0.0	6610.982163620637	0.0015252324306252191	0.0	139648.81254719995	0.0001998514245973938	4.6330498867568e-18	2.4384473088193685e-16	0.24	0.010035315977417832	2.243371524113819e-16	20.0
418.52726373716513	2787.5627449772032	2684.7808656873367	0.0	99.99861991271824	0.0	6620.662297557088	0.0013800872816925758	0.0	139620.99409177827	0.0001985479042422183	1.7044038032595057e-18	8.970546332944767e-17	0.24	0.00987409427510402	8.252902626309186e-17	20.0
398.4574325465335	2805.045030752939	2686.0975917840683	0.0	99.998751245441	0.0	6629.475658124881	0.0012487545589317587	0.0	139593.381719338	0.00019698402542879062	6.27015118673588e-19	3.3000795719662524e-17	0.24	0.009709412483115243	3.0360732062089524e-17	20.0
379.5100124249937	2822.8833288623637	2687.6066418839996	0.0	99.99887008022637	0.0	6637.500698343859	0.001129919773559939	0.0	139566.00933090967	0.00019519260905844713	2.306659714636851e-19	1.2140314287562374e-17	0.24	0.009542117329973817	1.1169089144557384e-17	20.0
361.6366066510956	2841.0018392406773	2689.283303249995	0.0	99.99897760633507	0.0	6644.808449684477	0.0010223936648552955	0.0	139538.90640782475	0.00019320332818226123	8.485726867932833e-20	4.466172035754123e-18	0.24	0.009372956245236815	4.1088782728937935e-18	20.0
344.78902940158446	2859.3329229493534	2691.105237643969	0.0	99.99907490003599	0.0	6651.463347912037	0.0009250999639327463	0.0	139512.09849149451	0.00019104301073140685	3.121724458108624e-20	1.6430128726887497e-18	0.24	0.009202588494593779	1.5115718428736498e-18	20.0
328.91958634204065	2877.8163251333244	2693.052279822865	0.0	99.99916293495491	0.0	6657.5238376864445	0.0008370650450207087	0.0	139485.60755735726	0.00018873587185178802	1.1484182491402244e-20	6.044306574422234e-19	0.24	0.009031593803214005	5.560762048468456e-19	20.0
313.98142565629286	2896.398327404388	2695.106272406986	0.0	99.99924259229539	0.0	6663.043039052279	0.0007574077045350274	0.0	139459.45236113627	0.00018630370620274957	4.22479463724792e-21	2.223576124867326e-19	0.24	0.008860481567958855	2.04569003487794e-19	20.0
299.92868985575313	2915.0311554970467	2697.2508664280904	0.0	99.99931466920442	0.0	6668.069207985235	0.000685330795501268	0.0	139433.64877008955	0.00018376612320457518	1.554215090214871e-21	8.180079422183532e-20	0.24	0.008689697615350541	7.52567306840885e-20	20.0
286.7167465930864	2933.6723064711514	2699.471393005863	0.0	99.99937988720076	0.0	6672.646263714205	0.0006201127991741307	0.0	139408.21003680868	0.0001811406997005438	5.717637788484696e-22	3.009283046570893e-20	0.24	0.008519631605532903	2.7685404028452217e-20	20.0
274.3022386854542	2952.2841150464997	2701.7546890757126	0.0	99.99943889875101	0.0	6676.814124217007	0.0005611012489050703	0.0	139383.14707166067	0.00017844318817797038	2.103401394448471e-22	1.1070533654991954e-20	0.24	0.008350622139401414	1.0184890962592598e-20	20.0
262.6432828697299	2970.8331538827574	2704.0889424396933	0.0	99.99949229466235	0.0	6680.6091800651975	0.0005077053375653464	0.0	139358.46872361226	0.00017568770277425388	7.73798129548936e-23	4.072621734468085e-21	0.24	0.008182963276334694	3.746811995710638e-21	20.0
251.69945178488197	2989.2899130223086	2706.463572739498	0.0	99.99954060921394	0.0	6684.06454079787	0.0004593907859811298	0.0	139334.18197344022	0.00017288686324836363	2.8466442347796995e-23	1.4982338077787893e-21	0.24	0.00801690840501871	1.3783751031564861e-21	20.0
241.4318760803137	3007.6283456903598	2708.869121208598	0.0	99.99958432609205	0.0	6687.210391838651	0.00041567390787700765	0.0	139310.2921412623	0.00017005192884246115	1.0472218903046639e-23	5.511694159498231e-22	0.24	0.007852675228752772	5.070758626738373e-22	20.0
231.80322304255165	3025.825583838172	2711.2971396891166	0.0	99.99962388270528	0.0	6690.074216275006	0.0003761172946419965	0.0	139286.8030601976	0.00016719293306315875	3.8525140378778125e-24	2.0276389673041117e-22	0.24	0.007690449122252983	1.8654278499197829e-22	20.0
222.77774779949988	3043.8615755486458	2713.7400958634344	0.0	99.9996596750534	0.0	6692.681079756795	0.00034032494652111754	0.0	139263.71724883103	0.00016431879926148468	1.4172607113596263e-24	7.45926690189277e-23	0.24	0.007530387099742582	6.862525549741349e-23	20.0
214.32125561458463	3061.718849210478	2716.1912907377714	0.0	99.99969206126244	0.0	6695.0538153999505	0.0003079387374897568	0.0	139241.03604465167	0.00016143744163811473	5.213810784892202e-25	2.7441109394169485e-23	0.24	0.007372620564018427	2.5245820642635927e-23	20.0
206.4011156001874	3079.3822276774235	2718.6447620882186	0.0	99.99972136553981	0.0	6697.213249597124	0.00027863446010356423	0.0	139218.75976063713	0.00015855588251281372	1.9180537979197823e-25	1.0095019989051486e-23	0.24	0.007217258422515428	9.287418389927367e-24	20.0
198.9862176297904	3096.8386268020163	2721.0952190806915	0.0	99.99974788112208	0.0	6699.178361179474	0.00025211887785179745	0.0	139196.8877929377	0.00015568033264191434	7.05612559315492e-26	3.7137503121868e-24	0.24	0.007064389382409314	3.4166502872118565e-24	20.0
192.0469539399887	3114.076830236348	2723.537980742855	0.0	99.99977187343693	0.0	6700.966459413265	0.00022812656299189035	0.0	139175.41872960742	0.0001528162667595487	2.595803540045344e-26	1.3662123894975495e-24	0.24	0.006914084388868629	1.2569153983377457e-24	20.0
185.55517222517528	3131.0873192027116	2725.9689180228593	0.0	99.99979358256155	0.0	6702.593319812018	0.00020641743836713117	0.0	139154.3504429623	0.0001499684946316062	9.549427557027329e-27	5.026014503698594e-25	0.24	0.0067663985194217225	4.623933343402707e-25	20.0
179.4841455062041	3147.862090280064	2728.3843944881614	0.0	99.99981322579933	0.0	6704.073329397479	0.00018677420058548142	0.0	139133.68018583418	0.00014714123339899874	3.5130380731863856e-27	1.848967406940203e-25	0.24	0.006621372927860158	1.7010500143849867e-25	20.0
173.80852167925312	3164.3945122230184	2730.7812222286448	0.0	99.99983099972428	0.0	6705.419601797911	0.00016900027564302616	0.0	139113.40466375032	0.0001443381618116242	1.292374483177808e-27	6.801970964093726e-26	0.24	0.0064790363978717265	6.257813286966228e-26	20.0
168.50428093969884	3180.6791809423307	2733.156612518789	0.0	99.99984708224169	0.0	6706.644093941224	0.0001529177582418733	0.0	139093.52011259753	0.00014156248032056145	4.754380026556835e-28	2.5023052771351767e-26	0.24	0.0063394068676574005	2.3021208549643627e-26	20.0
163.54868529617727	3196.7117986678104	2735.5081359885758	0.0	99.99986163430039	0.0	6707.757704203479	0.00013836569952863613	0.0	139074.02236114003	0.00013881695976690941	1.7490386672863957e-28	9.205466669928399e-27	0.24	0.006202492704997622	8.469029336334128e-27	20.0
158.92023076863805	3212.489056757806	2737.833690558704	0.0	99.99987480154964	0.0	6708.770367427294	0.00012519845029093738	0.0	139054.9068852561	0.0001361039807589598	6.434353675085635e-29	3.3865019342555975e-27	0.24	0.006068293914645408	3.11558177951515e-27	20.0
154.598596738693	3228.0085342489438	2740.131470528528	0.0	99.99988671576791	0.0	6709.691138061986	0.00011328423198771607	0.0	139036.1688571604	0.0001334255714889881	2.3670664342899195e-29	1.2458244390999577e-27	0.24	0.005936803178261517	1.1461584839719612e-27	20.0
150.5645966025753	3243.2686034939416	2742.399933093083	0.0	99.99989749619543	0.0	6710.528267946396	0.00010250380447216069	0.0	139017.80319546646	0.0001307834483305007	8.707950770622543e-30	4.583131984538181e-28	0.24	0.005808006804995993	4.216481425775126e-28	20.0
146.80012871984502	3258.2683448363578	2744.637771489946	0.0	99.99990725073141	0.0	6711.289277013268	9.274926851849226e-05	0.0	138999.8046066603	0.0001281790484963667	3.203476063245051e-30	1.6860400332868692e-28	0.24	0.005681885579422536	1.5511568306239196e-28	20.0
143.28812647251286	3273.0074700789096	2746.84389199688	0.0	99.99991607700848	0.0	6711.981017110865	8.392299143385026e-05	0.0	138982.16762081324	0.0001256135580334346	1.1784929839526815e-30	6.202594652382534e-29	0.24	0.005558415512239585	5.706387080191932e-29	20.0
140.01251017550186	3287.4862527288824	2749.017391017996	0.0	99.99992406336962	0.0	6712.609730652171	7.593663030569778e-05	0.0	138964.88662560086	0.00012308793955085218	4.335433403609781e-31	2.2818070545314635e-29	0.24	0.0054375685137089255	2.0992624901689466e-29	20.0
136.95813820896637	3301.7054685407948	2751.15753711351	0.0	99.99993128969503	0.0	6713.181101294319	6.871030489035016e-05	0.0	138947.95589305126	0.0001206029540508677	1.5949168177559702e-31	8.394299040820896e-30	0.24	0.005319312963199645	7.722755117555224e-30	20.0
134.11076532584067	3315.6663274680645	2753.2637523183316	0.0	99.99993782835901	0.0	6713.700310867819	6.217164092955717e-05	0.0	138931.36960934565	0.00011815918345479655	5.867371076310014e-32	3.0880900401631652e-30	0.24	0.005203614334270481	2.841042836950112e-30	20.0
131.456992991619	3329.3704342545	2755.3355983635333	0.0	99.99994374477032	0.0	6714.172074654562	5.62552296272625e-05	0.0	138915.12189272727	0.00011575704731706568	2.158485192698412e-32	1.1360448382623222e-30	0.24	0.005090435567569943	1.0451612512013366e-30	20.0
128.9842289653821	3342.8197318339585	2757.3727567064725	0.0	99.99994909817379	0.0	6714.600689445605	5.090182615283577e-05	0.0	138899.20682201383	0.00011339682660925897	7.940623264667248e-33	4.179275402456446e-31	0.24	0.004979737574726332	3.8449333702599307e-31	20.0
126.68064318811662	3356.016466532968	2759.37501910555	0.0	99.99995394212752	0.0	6714.990064945187	4.605787241257462e-05	0.0	138883.61844941616	0.0001110786751729475	2.9211920491587414e-33	1.5374694995572323e-31	0.24	0.004871479551241159	1.4144719395926538e-31	20.0
124.53512837402593	3368.9631442448517	2761.342274313643	0.0	99.9999583251202	0.0	6715.343761835931	4.1674879736649435e-05	0.0	138868.35081960546	0.00010880263559037327	1.0746464985989782e-33	5.656034203152517e-32	0.24	0.004765619354948095	5.203551466900316e-32	20.0
122.53726047253537	3381.662498390281	2763.2744976920285	0.0	99.9999622910185	0.0	6715.665020800725	3.770898144629885e-05	0.0	138853.39798311685	0.00010656865159302681	3.953403533614393e-34	2.080738701902312e-32	0.24	0.004662113779554425	1.914279605750127e-32	20.0
120.67726128351664	3394.11745882623	2765.1717418272056	0.0	99.99996587950162	0.0	6715.9567906761185	3.412049832540709e-05	0.0	138838.75400867034	0.00010437657924271857	1.4543758826712682e-34	7.654609908796148e-33	0.24	0.004560918813898888	7.042241116092456e-33	20.0
118.94596352758624	3406.331120463933	2767.0341276385916	0.0	99.99996912650303	0.0	6716.2217566612835	3.087349691537259e-05	0.0	138824.41299523608	0.00010222619748467955	5.350349869703293e-35	2.8159736156333122e-33	0.24	0.004461989897574459	2.5906957263826474e-33	20.0
117.33477558421953	3418.3067224926067	2768.8618372360415	0.0	99.99997206450357	0.0	6716.462360371628	2.7935496366244737e-05	0.0	138810.36907989962	0.00010011721662603959	1.9682837201381467e-35	1.0359388000727088e-33	0.24	0.00436528208543334	9.53063696066892e-34	20.0
115.83564857099654	3430.0476210220468	2770.6551034499653	0.0	99.99997472292492	0.0	6716.680824771173	2.5277075023799587e-05	0.0	138796.6164507567	9.804929060444393e-05	7.24091115031269e-36	3.811005868585626e-34	0.24	0.004270750261321303	3.506125399098776e-34	20.0
114.4410452910951	3441.55727293314	2772.4142058040397	0.0	99.9999771283577	0.0	6716.879170403128	2.2871642239945492e-05	0.0	138783.14935085957	9.602202177675822e-05	2.6637823475490977e-36	1.4019907092363673e-34	0.24	0.004178349257646847	1.289831452497458e-34	20.0
113.14391058087219	3452.839213247744	2774.1394642775444	0.0	99.99997930488588	0.0	6717.059236440471	2.0695114052446037e-05	0.0	138769.96208603412	9.403496822555194e-05	9.799507614187148e-37	5.157635586414288e-35	0.24	0.004088034024295358	4.745024739501146e-35	20.0
111.93764299656368	3463.897041345474	2775.8312343583925	0.0	99.99998127428887	0.0	6717.222694875527	1.8725711075499993e-05	0.0	138757.04902942048	9.208764954552385e-05	3.605037384862462e-37	1.8973880972960327e-35	0.24	0.0039997597238959565	1.7455970495123502e-35	20.0
110.8160676402443	3474.7344046288413	2777.4899017151006	0.0	99.99998305628053	0.0	6717.3710665545395	1.6943719429854713e-05	0.0	138744.4046271014	9.017955304051614e-05	1.3262191385453603e-37	6.980100729186107e-36	0.24	0.003913481845656624	6.421692670851219e-36	20.0
109.77341078901671	3485.354985680477	2779.1158783123387	0.0	99.99998466870022	0.0	6717.505734403441	1.5331299717215872e-05	0.0	138732.02340160363	8.83101382338152e-05	4.878887555589389e-38	2.5678355555733625e-36	0.24	0.003829156289620795	2.3624087111274937e-36	20.0
108.80427592768176	3495.7624922273976	2780.709599110736	0.0	99.99998612766572	0.0	6717.627954398541	1.3872334229898556e-05	0.0	138719.8999542632	8.647884068704475e-05	1.7948424274885284e-38	9.446539092044886e-37	0.24	0.003746739427436614	8.690815964681296e-37	20.0
107.90361989135928	3505.9606421675685	2782.2715160752764	0.0	99.99998744779619	0.0	6717.738870287736	1.2552203749507683e-05	0.0	138708.0289714693	8.468507889236385e-05	6.602856292152749e-39	3.4751875221856573e-37	0.24	0.0036661882012549744	3.1971725204108047e-37	20.0
107.06673217721124	3515.9531586009884	2783.8020969626227	0.0	99.99998864229713	0.0	6717.839520419088	1.1357702813845228e-05	0.0	138696.40522401716	8.292825565518126e-05	2.429055082892495e-39	1.278450043627629e-37	0.24	0.0035874601425892497	1.1761740401374187e-37	20.0
106.28921374973251	3525.743759090398	2785.301822374947	0.0	99.99998972312498	0.0	6717.930848965903	1.0276874953423418e-05	0.0	138685.0235695686	8.120776145840795e-05	8.935994264691424e-40	4.703154876153381e-38	0.24	0.0035105134364430833	4.326902486061111e-38	20.0
105.56695778995343	3535.3361485701826	2786.7711834593633	0.0	99.99999070110306	0.0	6718.013714228862	9.29889687482169e-06	0.0	138673.87895374149	7.952297707433718e-05	3.287368576405895e-40	1.73019398758205e-38	0.24	0.003435306956224032	1.5917784685754862e-38	20.0
104.89613184073538	3544.7340143690813	2788.2106797110973	0.0	99.9999915860092	0.0	6718.088895221252	8.41399075008882e-06	0.0	138662.96641069846	7.787327604846767e-05	1.2093553148127605e-40	6.36502797269874e-39	0.24	0.00336180028198146	5.855825734882841e-39	20.0
104.27315938045338	3553.9410178447433	2789.6208159313446	0.0	99.99999238670944	0.0	6718.157100838955	7.613290521246447e-06	0.0	138652.28106538483	7.625802814315671e-05	4.4489695739103205e-41	2.341562933637011e-39	0.24	0.0032899537451638304	2.15423789894605e-39	20.0
103.69470472962846	3562.960792016903	2791.0021016176142	0.0	99.99999311121124	0.0	6718.218974201054	6.888788715176752e-06	0.0	138641.8181321643	7.467659998664113e-05	1.6366844406388785e-41	8.614128634941466e-40	0.24	0.00321972842650205	7.924998344146148e-40	20.0
103.15765704057503	3571.796935491068	2792.3550484922916	0.0	99.99999376676563	0.0	6718.275099880962	6.23323431838198e-06	0.0	138631.57291613554	7.312835785039573e-05	6.021025573962254e-42	3.168960828401186e-40	0.24	0.003151086183121517	2.9154439621290914e-40	20.0
102.65911602420236	3580.4530087833277	2793.680168947069	0.0	99.99999435993803	0.0	6718.3260091541815	5.640061925661718e-06	0.0	138621.5408131153	7.161266937174035e-05	2.2150115234281962e-42	1.1657955386464192e-40	0.24	0.0030839896571301603	1.0725318955547056e-40	20.0
102.1963788390723	3588.9325321216584	2794.9779752629825	0.0	99.99999489665998	0.0	6718.372184000323	5.103339979175901e-06	0.0	138611.7173086149	7.012890438593931e-05	8.1485720142707e-43	4.2887221127740527e-41	0.24	0.003018402273128184	3.9456243437521285e-41	20.0
101.76692613229973	3597.238981117035	2796.2489787954387	0.0	99.99999538230868	0.0	6718.414062740016	4.61769127769137e-06	0.0	138602.09797734735	6.867643579707957e-05	2.997692118955159e-43	1.577732694186926e-41	0.24	0.002954288252620258	1.4515140786519718e-41	20.0
101.36841124687628	3605.375785874814	2797.493688995119	0.0	99.99999582174104	0.0	6718.452042860975	4.178258922805184e-06	0.0	138592.67848226894	6.725464063520685e-05	1.1027893015252608e-43	5.804154218554004e-42	0.24	0.002891612602225393	5.339821881069684e-42	20.0
100.99864822766803	3613.3463279847333	2798.712611939934	0.0	99.99999621935507	0.0	6718.48648550565	3.780644897291453e-06	0.0	138583.45457456954	6.586290167014549e-05	4.056935119749582e-44	2.1352290103945167e-42	0.24	0.002830341118773195	1.9644106895629555e-42	20.0
100.6556013393751	3621.153938960197	2799.906249560892	0.0	99.99999657913256	0.0	6718.517718718976	3.420867400694331e-06	0.0	138574.42209275978	6.450060823085098e-05	1.4924630247222747e-44	7.855068551169867e-43	0.24	0.0027704403836791526	7.226663067076278e-43	20.0
100.3373756108923	3628.801899536177	2801.0750993932065	0.0	99.99999690467055	0.0	6718.5460399396825	3.095329413831306e-06	0.0	138565.57696113078	6.316715642522294e-05	5.4904646350387085e-45	2.8897182289677414e-43	0.24	0.0027118777512639396	2.658540770650322e-43	20.0
100.04220664326571	3636.2934375119607	2802.219653611614	0.0	99.99999719923073	0.0	6718.571719639777	2.800769238074322e-06	0.0	138556.91518923652	6.186195017715131e-05	2.019829061709607e-45	1.0630679272155828e-43	0.24	0.00265462134875768	9.780224930383361e-44	20.0
99.76845282366865	3643.631727907174	2803.340398688611	0.0	99.99999746575945	0.0	6718.595003008402	2.5342405237149428e-06	0.0	138548.43287039566	6.0584401552829e-05	7.43053586483569e-46	3.910808349913521e-44	0.24	0.002598640059106788	3.5979436819204395e-44	20.0
