Aux/IAA	ARF	mRNA	Aux/IAA:ARF	Aux/IAA:Aux/IAA	auxin	Values[kprime_IA]	Values[kprime_II]	Values[aux_basal]
10.0	10.0	1.0	10.0	10.0	7.488454301096681e-12	10.0	10.0	0.1111111111111111
10.186327100813559	10.403995206462989	1.9297169482265697	10.534596202480072	10.324118425016438	3.420315943114538e-05	10.0	10.0	0.1111111111111111
10.524433515895105	10.693126757280947	2.898344014443856	11.18124450581927	10.988682857150122	0.00013687455034294693	10.0	10.0	0.1111111111111111
11.018783781407045	10.8897791734429	3.889424678471847	11.917568811053467	12.016127487550099	0.0003080078469395176	10.0	10.0	0.1111111111111111
11.656249841961548	11.002411823000942	4.887106367361412	12.735118146927407	13.422397686090891	0.0005475924928630694	10.0	10.0	0.1111111111111111
12.419733818258177	11.044305272709686	5.877547548056236	13.620620318331389	15.220110325983379	0.0008556137093354011	10.0	10.0	0.1111111111111111
13.290349892078401	11.030649601105825	6.849802982852472	14.55889359329781	17.417226964225364	0.001232052496068281	10.0	10.0	0.1111111111111111
14.249252681902801	10.976188331377209	7.796023811792653	15.53520277020458	20.01645257100703	0.0016768856324349548	10.0	10.0	0.1111111111111111
15.278891420171723	10.893786823188583	8.711173309326803	16.536690786020724	23.015356539200635	0.0021900856789043304	10.0	10.0	0.1111111111111111
16.36369250630926	10.793853750822873	9.592502837580584	17.552957238244517	26.40699787471852	0.0027716209787318484	10.0	10.0	0.1111111111111111
17.490296241527012	10.684345129100938	10.438977948478374	18.57605435911747	30.180786507690737	0.003421455659913253	10.0	10.0	0.1111111111111111
18.647504284088548	10.571073382054003	11.250763419178384	19.60017794687669	34.32336961123315	0.004139549637397267	10.0	10.0	0.1111111111111111
19.826070889642907	10.45812211100362	12.028810143402024	20.62125259785798	38.819417819084144	0.004925858615557167	10.0	10.0	0.1111111111111111
21.018431523573522	10.348252874262696	12.774547222256333	21.636524926815852	43.65226180298158	0.005780334090924821	10.0	10.0	0.1111111111111111
22.218424815109234	10.243253651438767	13.489664403102545	22.64421510278871	48.80437470711823	0.00670292335518119	10.0	10.0	0.1111111111111111
23.421036998995916	10.14421558548203	14.175964834394751	23.64324010708516	54.2577203105338	0.007693569498409048	10.0	10.0	0.1111111111111111
24.622180669108285	10.051742696410667	14.8352693456661	24.633004019575537	59.99399347622463	0.008752211412601518	10.0	10.0	0.1111111111111111
25.818510003373635	9.966105939280812	15.469356992548985	25.613243960828964	65.99477914325871	0.009878783795433499	10.0	10.0	0.1111111111111111
27.00726999146659	9.887353925066511	16.07993030556444	26.5839193713061	72.24165275339413	0.011073217154288884	10.0	10.0	0.1111111111111111
28.18617516653456	9.815391208084836	16.668596941668802	27.545133724006458	78.71623991915354	0.012335437810547136	10.0	10.0	0.1111111111111111
29.353312975116033	9.750032912118341	17.23686196603303	28.497079898418203	85.4002488709667	0.013665367904128534	10.0	10.0	0.1111111111111111
30.507067214374356	9.691042379050838	17.78612681903301	29.440002531954413	92.27548556173241	0.015062925398296569	10.0	10.0	0.1111111111111111
31.64605758382742	9.638156780547227	18.31769232881924	30.374172408345075	99.323858506155	0.016528024084718766	10.0	10.0	0.1111111111111111
32.769092057616795	9.59110427017498	18.832764032725134	31.299869305587155	106.52737830830235	0.018060573588784434	10.0	10.0	0.1111111111111111
33.87512941591106	9.54961522809783	19.332458683308072	32.21737075132232	113.86815529971442	0.0196604793751789	10.0	10.0	0.1111111111111111
34.96324979261758	9.513429414949911	19.81781121723772	33.12694486903401	121.32839758119012	0.02132764275371546	10.0	10.0	0.1111111111111111
36.03263155593981	9.482300306841893	20.28978174752842	34.02884604311217	128.8904109778871	0.02306196088542301	10.0	10.0	0.1111111111111111
37.08253319558949	9.455997506934308	20.749262313936715	34.923312507350744	136.53660185463838	0.024863326788889365	10.0	10.0	0.1111111111111111
38.1122791642789	9.43430785961787	21.19708324460263	35.81056523083787	144.24948334323312	0.02673162934686069	10.0	10.0	0.1111111111111111
39.121248861791386	9.417035701767789	21.634019056739668	36.69080766677183	152.01168525118933	0.02866675331309621	10.0	10.0	0.1111111111111111
40.10886810775871	9.404002555730289	22.060793871651935	37.56422605954478	159.80596773174378	0.030668579319475423	10.0	10.0	0.1111111111111111
41.074602606172114	9.395046469343592	22.47808634804586	38.43099010479149	167.61523864447057	0.03273698388336421	10.0	10.0	0.1111111111111111
42.017952989307425	9.390021150259741	22.88653415462035	39.29125381513734	175.4225744565498	0.034871839415228534	10.0	10.0	0.1111111111111111
42.93845113250145	9.388794989253592	23.28673801239453	40.145156496958776	183.21124444338182	0.037073014226507446	10.0	10.0	0.1111111111111111
43.83565748003254	9.391250039201456	23.67926534064415	40.99282377147393	190.96473792031725	0.03934037253773526	10.0	10.0	0.1111111111111111
44.70915918556538	9.397280991988167	24.06465354226743	41.83436859790462	198.66679418392908	0.04167377448691689	10.0	10.0	0.1111111111111111
45.55856890101779	9.406794181157531	24.44341296340488	42.66989227089479	206.3014348256473	0.04407307613815537	10.0	10.0	0.1111111111111111
46.38352408129813	9.419706628510259	24.816029560052698	43.49948537398119	213.85299806619668	0.046538129490531606	10.0	10.0	0.1111111111111111
47.18368670753361	9.435945140280202	25.18296730277376	44.32322868348563	221.30617474439754	0.04906878248723201	10.0	10.0	0.1111111111111111
47.95874333013313	9.455445462476954	25.544670343843528	45.14119401324056	228.6460455239941	0.05166487902492878	10.0	10.0	0.1111111111111111
48.70840536814889	9.478151489251289	25.901564978798408	45.95344500629171	235.8581190531194	0.054326258963410375	10.0	10.0	0.1111111111111111
49.432409606597865	9.504014532533349	26.254061419717956	46.76003786532775	242.92837061948123	0.05705275813545807	10.0	10.0	0.1111111111111111
50.13051883825025	9.53299263911732	26.602555400521137	47.561022035663235	249.84328090805084	0.059844208356973023	10.0	10.0	0.1111111111111111
50.80252261385407	9.565049963924428	26.9474296327971	48.356440832043006	256.58987448922943	0.06270043743735187	10.0	10.0	0.1111111111111111
51.44823806131168	9.600156182878303	27.289055132403792	49.14633202583415	263.1557578052372	0.0656212691901066	10.0	10.0	0.1111111111111111
52.06751075496438	9.638285952733224	27.627792420346708	49.93072838526465	269.52915600142154	0.06860652344373387	10.0	10.0	0.1111111111111111
52.66021559539947	9.679418405915694	27.96399262004785	50.70965818064874	275.698948524277	0.07165601605282812	10.0	10.0	0.1111111111111111
53.22625768463651	9.723536680511152	28.29799845777249	51.48314565446674	281.6547030491007	0.07476955890944105	10.0	10.0	0.1111111111111111
53.7655731902687	9.770627477999662	28.630145175299393	52.25121146369584	287.38670740060314	0.07794695995468537	10.0	10.0	0.1111111111111111
54.27813016714885	9.820680650028878	28.960761363665796	53.01387309310337	292.8859991917041	0.08118802319058084	10.0	10.0	0.1111111111111111
54.76392932984371	9.87368880584667	29.29016972480921	53.77114524788015	298.1443928861349	0.08449254869214484	10.0	10.0	0.1111111111111111
55.22300476270734	9.929646940467505	29.618687767190625	54.52304022553997	303.15450402504536	0.08786033261972605	10.0	10.0	0.1111111111111111
55.655424562459096	9.988552078668043	29.94662844167074	55.26956827198964	307.90977042766025	0.09129116723157617	10.0	10.0	0.1111111111111111
56.06129139360777	10.050402934026346	30.274300719798514	56.01073792255518	312.40447004987294	0.09478484089666606	10.0	10.0	0.1111111111111111
56.44074295984693	10.115199578903724	30.602010120921513	56.746556332065275	316.6337354334509	0.09834113810773949	10.0	10.0	0.1111111111111111
56.793952380754696	10.1829431237319	30.930059190067457	57.477029595629084	320.5935645426999	0.10195983949460709	10.0	10.0	0.1111111111111111
57.12112846715374	10.253635403778093	31.25874792921729	58.20216306193605	324.28082786204965	0.10564072183767716	10.0	10.0	0.1111111111111111
57.422515892594795	10.32727867122494	31.588374184497688	58.92196164124065	327.6932716801848	0.10938355808172706	10.0	10.0	0.1111111111111111
57.69839525578551	10.40387529115725	31.91923399073224	59.63643010944001	330.82951749041536	0.11318811734990654	10.0	10.0	0.1111111111111111
57.949083031419974	10.483427439946261	32.25162187472375	60.345573409754046	333.6890574819163	0.1170541649579816	10.0	10.0	0.1111111111111111
58.174931407008586	10.565936804817808	32.58583111819578	61.0493969532213	336.27224612811267	0.1209814624288098	10.0	10.0	0.1111111111111111
58.37632800389249	10.651404283614008	32.92215398089556	61.747906919001124	338.58028790227576	0.12496976750705059	10.0	10.0	0.1111111111111111
58.55369547788647	10.739829683618783	33.260881884142115	62.441110555611886	340.61522118657103	0.12901883417410998	10.0	10.0	0.1111111111111111
58.70749101173123	10.83121141963393	33.60230555482423	63.129016482918395	342.3798984692957	0.13312841266331502	10.0	10.0	0.1111111111111111
58.838205676921575	10.925546209505038	33.94671512956541	63.81163499666931	343.87796296107103	0.1372982494753208	10.0	10.0	0.1111111111111111
58.94636368748781	11.02282876834576	34.29440021856416	64.48897837433596	345.1138217678184	0.14152808739374823	10.0	10.0	0.1111111111111111
59.03252153362533	11.12305150032188	34.645649928463456	65.16106118339118	346.09261580544387	0.1458176655010498	10.0	10.0	0.1111111111111111
59.09726700083595	11.226204188892709	35.0007528434132	65.8279005911308	346.82018665220886	0.15016671919460503	10.0	10.0	0.1111111111111111
59.14121807552132	11.332273685650666	35.35999696338847	66.48951667589638	347.30304055948426	0.15457498020304097	10.0	10.0	0.1111111111111111
59.1650217393131	11.441243598604562	35.72366959872944	67.1459327388546	347.54830986040884	0.15904217660278253	10.0	10.0	0.1111111111111111
59.1693526545564	11.553093980834308	36.09205721980439	67.79717561540444	347.5637120313982	0.1635680328348247	10.0	10.0	0.1111111111111111
59.15491174406325	11.667801020809877	36.465445260779894	68.44327598492048	347.35750667936793	0.1681522697217305	10.0	10.0	0.1111111111111111
59.12242466775638	11.785336735839415	36.84411787619397	69.08426867736631	346.9384507263545	0.17279460448485265	10.0	10.0	0.1111111111111111
59.07264020011377	11.905668670399644	37.22835764967086	69.72019297502604	346.31575209295096	0.17749475076177648	10.0	10.0	0.1111111111111111
59.006328514361094	12.028759601951947	37.61844525415234	70.35109290674947	345.49902217976273	0.1822524186239837	10.0	10.0	0.1111111111111111
58.9242793754645	12.154567256478996	38.01465906165202	70.97701753247682	344.49822740848055	0.1870673145947376	10.0	10.0	0.1111111111111111
58.827300234523605	12.283044032835743	38.41727470376005	71.59802121894873	343.32364016984695	0.19193914166718565	10.0	10.0	0.1111111111111111
58.716214272117476	12.414136751182674	38.82656458160268	72.21416389133388	341.9857894426679	0.19686759932267986	10.0	10.0	0.1111111111111111
