NADPH	PGA	NADP	Values[J]	Values[phi]	Values[v_c]	Values[Vc]	Values[Vj]	Values[Vp]
0.21	2.4	0.29000000000000004	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.05129016322866855	3.4835017594890387	0.4487098367713315	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04329427136751582	4.643674739592568	0.4567057286324842	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04289143379338133	5.76743851751683	0.45710856620661866	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042871138601961546	6.848220823469246	0.45712886139803843	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287011612161462	7.8871590423445275	0.4571298838783854	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006460714872	8.885841846128251	0.4571299353928513	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870062012288	9.845827133148902	0.457129937987712	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006188113131	10.768614268489783	0.4571299381188687	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061875044455	11.65564462488989	0.45712993812495556	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061868949615	12.508303729746547	0.4571299381310504	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061876403937	13.32792342369314	0.45712993812359604	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187426008	14.115783940051182	0.45712993812574	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187413541	14.873115904925282	0.4571299381258646	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061871764814	15.601102261403252	0.4571299381282352	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061842245406	16.300880106919138	0.4571299381577546	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.0428700618885674	16.97354248939478	0.4571299381114326	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187569112	17.6201400953444	0.4571299381243089	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.0428700618739828	18.24168290053257	0.4571299381260172	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187412344	18.839141745237917	0.45712993812587654	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874174394	19.413449851248103	0.4571299381258256	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874171965	19.96550427942778	0.4571299381258281	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187007729	20.496167329856206	0.4571299381299227	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006184615022	21.006267887869356	0.45712993815384984	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187167275	21.496602725655567	0.4571299381283273	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061873718036	21.96793773814462	0.45712993812628194	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187412219	22.42100914316009	0.4571299381258778	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874129776	22.856524631334977	0.4571299381258702	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061873512846	23.275164472189147	0.45712993812648717	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006185585298	23.67758257139028	0.45712993814414704	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061840210416	24.06440750313478	0.4571299381597896	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187188777	24.436243481660604	0.4571299381281122	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187402883	24.793671307625292	0.4571299381259712	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874089586	25.137249278165662	0.45712993812591046	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187410322	25.467514059618207	0.45712993812589686	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061875484845	25.784981517850554	0.45712993812451513	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061878811566	26.09014753105922	0.45712993812118846	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006186390214	26.383488766100978	0.45712993813609787	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061860567944	26.665463416517145	0.4571299381394321	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187696385	26.936511922217928	0.45712993812303615	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874262115	27.19705765692653	0.4571299381257379	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.0428700618710226	27.447507589759226	0.4571299381289774	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187539539	27.688252919579625	0.4571299381246047	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187455118	27.91966968653333	0.45712993812544883	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061872872706	28.142119360353515	0.4571299381271273	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187444382	28.355949404121457	0.4571299381255562	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187440219	28.56149381678515	0.4571299381255978	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187366021	28.759073655741016	0.4571299381263398	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187420805	28.948997537761578	0.45712993812579195	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187426995	29.131562120838744	0.45712993812573005	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061873961945	29.307052568140122	0.4571299381260381	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187414703	29.47574299313825	0.45712993812585295	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874326654	29.637896887341885	0.4571299381256734	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.0428700618742035	29.7937675326371	0.4571299381257965	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.04287006187408747	29.943598396942132	0.4571299381259125	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
0.042870061874158205	30.087623513842555	0.45712993812584185	2.988149715595454	0.11685692699146481	0.6115253715982105	0.6662487280587399	0.6115253715982105	0.768408279573722
