sigb	lacz	x
0.0	0.0	0.0
9999.979516469048	0.008354551039656573	0.009999986871541668
19999.893433087036	0.03285124872786305	0.039999875450318696
29999.666969558195	0.07267198754226281	0.08999946814344369
39999.17490866388	0.12703995096292178	0.15999836738432427
49998.24160502386	0.19521743465775065	0.24999587473658513
59996.64099910262	0.27650378188952773	0.3599908900560674
69994.09663815874	0.37023342228343564	0.4899818106821487
79990.28170598824	0.4757740105612483	0.6399664306794828
89984.8190632222	0.5925246596688187	0.8099418401496064
99977.28129988647	0.7199142635223632	0.9999043246343593
109967.19080217651	0.8573999045466614	1.209849264639795
119954.01983498098	1.0044653423300096	1.4397710353080033
129937.19064202935	1.1606195789590072	1.6896629062712172
139916.07556542917	1.3253954971451327	1.9595169417258842
149889.9971862807	1.4983485676126849	2.24932390076641
159858.22848809685	1.6790556222431097	2.559073138022585
169819.9930447363	1.8671136896881284	2.8887525046483833
179774.46523453982	2.0621388902819775	3.2383482497118976
189720.77048233137	2.2637653872951375	3.6078449220405213
199657.98553090828	2.471644391941784	3.9972252725828423
209585.13874366446	2.685443219017678	4.406470157339625
219501.21043990037	2.904844391189277	4.835558440937335
229405.13326439686	3.1295447889175763	5.284466900900215
239295.79259273678	3.359254844439724	5.753170132703183
249172.02697387384	3.593697777072896	6.241640455668207
259032.62861135352	3.832608868131756	6.74984781978641
268876.34388459515	4.075734773390383	7.277759713541681
278701.8739115345	4.322832871271005	7.825341072817909
288507.8751539291	4.573670645040961	8.39255419097419
298292.96006652527	4.828025097352671	8.979358630174277
308055.69779123494	5.085682195548457	9.58571113405895
317794.6148974139	5.3464363462681765	10.21156554185271
327508.19616926886	5.610089897960236	10.856872703998457
337194.8854413576	5.876452669995414	11.521580399416232
346853.08648277156	6.145341506824839	12.205633254475025
356481.16393137403	6.416579856640539	12.908972663794625
366077.44427797385	6.6899973725507085	13.63153671295207
375640.2169017764	6.965429535955229	14.37326010321919
385167.7351571124	7.242717300626604	15.134074078416335
394658.21751193	7.521706756600592	15.913906353989429
404109.8487386751	7.802248813275239	16.712681048426603
413520.7811570255	8.08419890021684	17.530318617090746
422889.1359294822	8.367416685630356	18.366735788612424
432213.004408795	8.651765810935602	19.221845503903946
441490.4495378605	8.937113641311873	20.095556857938114
450719.5073012988	9.22333103113395	20.98777504436932
459898.18822840764	9.510292103708437	21.89840130310786
469024.47894721606	9.79787404486548	22.827332870964067
478096.3437883795	10.085956909377115	23.774462935427955
487111.7264388676	10.374423440162902	24.739680591734928
496068.5516437372	10.663158899182832	25.722870803258907
504964.7269555237	10.952050909940917	26.723914365379194
513798.1445296375	11.24098931078729	27.74268787287575
522566.68296461826	11.529866018719702	28.779063690969217
531268.2091859118	11.818574903354895	29.83290993011084
539900.5803707653	12.107011669930195	30.904090424506034
548461.6459135127	12.39507375190596	31.992464714598654
556949.2494289078	12.682660212345265	33.097888033530765
565361.2307910809	12.969671653157535	34.2202112975593
573695.4282065962	13.256010132876762	35.359281100686225
581949.6803189289	13.541579091890583	36.51493971343078
590121.8283420004	13.826283284625363	37.687025085773236
598209.718220167	14.110028719318025	38.87537085451396
606211.2028121593	14.392722604077774	40.079806354900036
614124.1440962432	14.674273299197667	41.30015663661286
621946.415392902	14.954590275984849	42.536242484291066
629675.9036033443	15.2335840809942	43.787880442416
637310.5114598542	15.511166305864638	45.0548828447053
644848.1597841905	15.78724956265401	46.33705784808324
652286.7897527557	16.061747463823465	47.6342094710779
659624.3651629521	16.334574607187463	48.94613763680654
666858.8746977799	16.605646565455864	50.27263822051382
673988.3341872152	16.87487987980683	51.61350310155809
681010.7888592157	17.142192057748304	52.96852021998585
687924.315578991	17.407501574763124	54.337473637581525
694727.0250741722	17.67072787940047	55.720143603329475
701417.0641376169	17.931791402021567	57.11630662338038
707992.6178084408	18.1906135666098	58.525735535364085
714451.9115272226	18.447116805497924	59.948199587014926
720793.2132570463	18.701224577079014	61.38346451913239
727014.8355727124	18.952861385967534	62.831292652710246
733115.1377115999	19.201952805569565	64.29144298020618
739092.5275795597	19.448425502979863	65.76367126089886
744945.4637146522	19.692207265782017	67.24773012018478
750672.4571997676	19.9332270307474	68.74336915276663
756272.073520731	20.17141491425091	70.25033502961006
761742.9343711681	20.406702244101933	71.76837160856596
767083.7193961377	20.63902159272616	73.29722004853666
772293.1678707519	20.868306811540496	74.83661892706996
777370.0803129118	21.09449306629422	76.38630436124787
782313.3200289642	21.31751687318828	77.9460101317181
787121.814583987	21.537316135688727	79.51546780977033
791794.5571970047	21.75383018189777	81.09440688723807
796330.6080575607	21.966999802212758	82.68255490917315
800729.0955629088	22.17676728722535	84.27963760899073
804989.2174695315	22.38307646565145	85.8853790460948
809110.2419610756	22.585872742217962	87.49950174563914
813091.508626258	22.78510313527215	89.12172684041543
816932.4293493837	22.980716314093595	90.7517742145267
820632.489106658	23.1726626356494	92.38936264883068
