NFkB	IKK	NFkBn	IkBa	IkBb	IkBe	IkBbNFkB	IkBeNFkB	IkBaNFkB	IkBat	IkBen	IkBan	IkBbn	IkBeIKK	IkBaIKKNFkB	IkBbt	IkBet	IkBbIKK	IkBeNFkBn	IkBbNFkBn	IkBbIKKNFkB	IkBaIKK	IkBaNFkBn	IkBeIKKNFkB	Values[Total_IkBalpha]	Values[Total_IkBbeta]	Values[Total_IkBeps]
4.081814193861213e-05	0.0003335156457872701	0.0019458522278831426	0.0014361464743993591	0.0002871931536235642	0.0002019222377845948	0.02973099801763138	0.009869079044589335	0.05774427293843317	0.0017233215982569812	8.155670774375156e-06	6.368021397467023e-05	1.1664691973941494e-05	1.1436382343340021e-07	0.0004963985771703215	0.00039324310608755545	0.0002805723285006716	1.3346070117553803e-07	6.098391652349062e-07	8.755966485369548e-07	0.00012028523933210609	1.8629857582406897e-06	3.1206497807425264e-06	4.7689727427452553e-05	0.05974548183951651	0.030151150159910704	0.010127570883564425
4.082580134352161e-05	0.0003335752202039568	0.0021507637416320114	0.001665881476689114	0.00032845349601478137	0.00023127178820350294	0.02971239340309467	0.009859662392759358	0.05756603728554311	0.0018861167376099425	9.781184410107815e-06	7.790002074329109e-05	1.3958159288647291e-05	1.3829235324370283e-07	0.0004943494236071031	0.0004290549600412302	0.0003061234827260462	1.5867278402346402e-07	8.591415543542391e-07	1.2301787533551414e-06	0.00012160967287567074	2.2839664358832165e-06	4.38420709675954e-06	4.788475174011888e-05	0.05981083638011526	0.030177803582811143	0.010149597551020685
4.08373247159742e-05	0.00033368667097829677	0.002352926638814547	0.0019029281614015472	0.00037016310424169184	0.00026095705672661074	0.029694138155284277	0.009850423919564122	0.05738972187065749	0.002047918634821989	1.1454812202803813e-05	9.29651499379381e-05	1.631608480738651e-05	1.640274314187737e-07	0.000492537582065265	0.000464270200434674	0.0003312489632314808	1.8555638821141985e-07	1.1607438785506437e-06	1.6582744105813664e-06	0.00012265811982709995	2.7447969942948787e-06	5.914124466728014e-06	4.8023246315413e-05	0.05988681168552327	0.030205119294959247	0.010172183806118918
4.0850924343825315e-05	0.00033383371925416975	0.0025520933354850023	0.0021461350481987882	0.00041211012767186514	0.0002908242064245929	0.02967623342558096	0.00984137856180263	0.057215538103234986	0.002208878843450808	1.3152548155572464e-05	0.00010867344555715512	1.8705087244096145e-05	1.913781395292277e-07	0.0004909072138452953	0.000498898766651105	0.0003559558615993837	2.1393976694773637e-07	1.5146705404836896e-06	2.159791357237053e-06	0.00012348978399552083	3.242967023402216e-06	7.71319183897612e-06	4.812099797513475e-05	0.059972209969698605	0.030232912155616628	0.010195182363037942
4.08650661832725e-05	0.0003340044910947388	0.002748019837371467	0.002394531683164451	0.00045412284751599423	0.0003207485184543708	0.029658686370869724	0.009832542765861464	0.057043700170747544	0.002369137035977256	1.4853833275804612e-05	0.00012483651390469673	2.1096656228096585e-05	2.20156207827036e-07	0.00048941555463624	0.0005329504324869329	0.0003802511512687664	2.436534417714392e-07	1.919565512194977e-06	2.7327183651490974e-06	0.00012415087825922032	3.775869441515734e-06	9.777675275104734e-06	4.818939691868643e-05	0.06006603746716955	0.030261033124679957	0.01021847423623035
4.0878780242212925e-05	0.00033419003206071796	0.0029404720349730496	0.0026473024946052546	0.0004960624472732952	0.00035062914482689563	0.029641507948575823	0.009823933448082238	0.05687441871814032	0.0025288206235665415	1.6541644017394704e-05	0.00014128459803838684	2.346724997385596e-05	2.501796286330677e-07	0.0004880301978414671	0.000566434808900334	0.0004041416894963054	2.7453313962808347e-07	2.372928922995132e-06	3.3734598478175855e-06	0.0001246775204060659	4.34087951633144e-06	1.2098305560924196e-05	4.8236657407156325e-05	0.06016747519370268	0.030289363159216483	0.010241964002885313
4.08912149893366e-05	0.0003343834927677363	0.0031292310263180104	0.002903763973033285	0.0005378170780477935	0.0003803848016011237	0.029624711215706007	0.00981556721144167	0.05670789595791761	0.0026880445115415293	1.820237345416378e-05	0.0001578694770950896	2.579811010485144e-05	2.812751050596781e-07	0.0004867267385616988	0.0005993613467712923	0.00042763421932558474	3.0642182725909697e-07	2.8713751213398843e-06	4.077198434241502e-06	0.00012509796240720106	4.935413485663172e-06	1.4661403257575223e-05	4.826869584538176e-05	0.06027585296335092	0.030317807986527355	0.010265575732568739
4.090170497540067e-05	0.0003345796053980523	0.0033140963509656284	0.0031633449152345195	0.0005792970147040821	0.00040995025412099515	0.029608310036847663	0.009807459771026681	0.05654432198776189	0.0028469109809767684	1.9825576679191353e-05	0.00017446574464256086	2.807489231583258e-05	3.13279629945697e-07	0.0004854868944509733	0.0006317393394810812	0.00045073537142751273	3.3917106485805685e-07	3.4108883264233738e-06	4.838252627261721e-06	0.00012543431330943054	5.556971107484129e-06	1.7450034669462163e-05	4.828976503925583e-05	0.06039062654786689	0.03034629368086913	0.010289249534822492
4.09099596192965e-05	0.00033477431091923147	0.00349488770285704	0.003425569124192866	0.0006204306602121053	0.0004392734180532012	0.029592318128289625	0.00979962555523617	0.05638387222183842	0.0030055097140784678	2.140362934800793e-05	0.00019097076043134378	3.028718011738006e-05	3.4604139078751433e-07	0.00048429703756923436	0.0006635779256142817	0.0004734516660281671	3.7264182370351494e-07	3.987060468646774e-06	5.650408439115391e-06	0.00012570388659491975	6.2031653242302e-06	2.0445122709731348e-05	4.830291637789293e-05	0.06051135743206582	0.030374762905476846	0.010312938620874706
4.091551068145087e-05	0.00033496448277397595	0.003671446236665969	0.0036900404170525617	0.0006611612748596225	0.00046831298664867565	0.029576748383056337	0.00979207745301953	0.05622670581209277	0.003163917927690578	2.29313473336248e-05	0.00020730363081261714	3.242794772518283e-05	3.794201807736516e-07	0.00048314706808472304	0.0006948860914989401	0.0004957895147211536	4.0670490441574406e-07	4.595299218792567e-06	6.507208641358287e-06	0.0001259202477372504	6.871741784214907e-06	2.3626446267251306e-05	4.831033453464568e-05	0.06063769511609413	0.030403171766924163	0.01033660684093604
4.091818360902724e-05	0.00033514771710464796	0.0038436339595802234	0.003956429625120326	0.000701444293557437	0.000497036484778466	0.029561612419568485	0.009784826677062477	0.0560729649080185	0.003322200619872798	2.4405597843509945e-05	0.00022340348878784828	3.4493013685822986e-05	4.132874347252834e-07	0.00048202955280694803	0.0007256726737822984	0.0005177552223053475	4.4124104560384834e-07	5.2310006351296454e-06	7.402192158419919e-06	0.0001260940313623069	7.560590248814359e-06	2.697349520159789e-05	4.831357999695303e-05	0.060769361660184026	0.030431487191378077	0.010360226627751263
4.0917754507075465e-05	0.0003353221719994898	0.004011333268330053	0.0042244633519646115	0.0007412451254778322	0.0005254186730395875	0.029546920309003487	0.009777882718673707	0.055922774610219494	0.0034804108925202766	2.5824926452612484e-05	0.00023922735370720543	3.648051866763829e-05	4.475260046247443e-07	0.00048093906853783047	0.0007559463618503696	0.0005393549885112185	4.761408120376682e-07	5.889685126854466e-06	8.329082036979307e-06	0.000126233578249973	8.267749848805243e-06	3.046616076737491e-05	4.831376454723845e-05	0.06090613829504531	0.030459684754247946	0.010383777293844626
4.091427782226886e-05	0.00033548644267978244	0.004174445347131685	0.004493914198110295	0.0007805373363790873	0.0005534402294900966	0.02953268043844255	0.009771253371591538	0.05577624346927377	0.0036385903586662305	2.718921142948881e-05	0.0002547477447045117	3.839044278420014e-05	4.820297344238244e-07	0.0004798716994219252	0.000785715700356481	0.0005605949098049048	5.113043083486004e-07	6.56709801472945e-06	9.281923944142054e-06	0.00012634543579957715	8.991409394297055e-06	3.408525989625051e-05	4.831167866164493e-05	0.06104785378080105	0.030487746881657906	0.01040724361892192
4.0907568612956246e-05	0.00033563946530904427	0.004332889116136019	0.004764592357469105	0.0008193011600104716	0.0005810866701821575	0.029518899478573186	0.009764944806401507	0.055633464386605234	0.003796769592689803	2.849935818362035e-05	0.00026995025570364026	4.022417988004423e-05	5.167029124131914e-07	0.0004788246568769489	0.0008149890915939168	0.0005814809810810527	5.466407807716228e-07	7.259277680741927e-06	1.0255179518977474e-05	0.00012643474708331465	9.729904100974148e-06	3.7812899574650044e-05	4.83078829365327e-05	0.06119437446033055	0.03051566138584676	0.010430614698296974
4.0897629598466445e-05	0.0003357804422828854	0.004486599121471407	0.005036338413859374	0.0008575222787708574	0.0006083474649399559	0.029505582419774166	0.00975896167485733	0.05549451575291208	0.003954968622185795	2.9757035896793042e-05	0.0002848312039017807	4.198417131092435e-05	5.514596457612358e-07	0.0004777959914658731	0.0008437747978211822	0.0006020190973218544	5.820681438883103e-07	7.962596361095754e-06	1.1243781707696692e-05	0.00012650555489197946	1.0481709700123153e-05	4.1632703090475824e-05	4.830277386948882e-05	0.061345595774929707	0.03054342027459951	0.010453883005570423
4.088442057270848e-05	0.0003359087835866731	0.004635524000944452	0.005309017093527691	0.0008951908083460026	0.0006352153011205403	0.02949273266328547	0.009753307238861367	0.0553594627811584	0.004113197468562033	3.096445534018386e-05	0.0002993954215035359	4.367359759926726e-05	5.862231672131473e-07	0.0004767843734828068	0.000872080943873277	0.0006222150554601467	6.175124383833717e-07	8.673777612585602e-06	1.2243157739819131e-05	0.00012656104162025195	1.1245434322032977e-05	4.552991333956061e-05	4.8296631382638066e-05	0.06150143501733403	0.030571018781029195	0.01047704362748453
4.086807990750777e-05	0.0003360240623059504	0.004779624651305334	0.005582512084375414	0.0009323004909150459	0.0006616854986095082	0.029480352130652122	0.00974798349857182	0.05522835880185472	0.004271456645058939	3.212419030916142e-05	0.00031365431885874585	4.52961310175115e-05	6.209251809576241e-07	0.00047578893106666245	0.000899915518917361	0.0006420745556320493	6.529073143456091e-07	9.38989858545738e-06	1.3249231150339586e-05	0.00012660371199053243	1.2019809951343734e-05	4.949141272536776e-05	4.828965219020733e-05	0.06166182535883225	0.030598454603039896	0.010500093663447112
4.084851080508856e-05	0.00033612597843638253	0.004918873010625871	0.0058567214294030015	0.0009688479957115586	0.0006877555027077494	0.02946844140449359	0.009742991334998534	0.05510124666136524	0.004429737735738849	3.3239030528427827e-05	0.00032762411936289955	4.685573224516313e-05	6.555051469692456e-07	0.0004748091238632351	0.0009272863781701139	0.0006616032024022722	6.881934508830854e-07	1.0108376803559705e-05	1.4258402352800213e-05	0.00012663554237823268	1.2803682223732386e-05	5.3505657813358584e-05	4.828197450056443e-05	0.06182671067403147	0.030625727270632227	0.010523031724685805
4.082580874246227e-05	0.00033621433158982216	0.0050532502249692945	0.006131553726054846	0.0010048323678839486	0.0007134244843997032	0.029456999864095907	0.009738330639691964	0.05497815999133384	0.004588023937054934	3.431187248691323e-05	0.00034132441765624417	4.835649983466684e-05	6.899095835164351e-07	0.00047384465156405186	0.0009542012490103835	0.0006808065091253858	7.233179781633264e-07	1.082694809235195e-05	1.5267517110379752e-05	0.0001266580945340525	1.3595999710140994e-05	5.756256482551994e-05	4.8273695040252196e-05	0.06199604135114464	0.030652837661437116	0.0105458575492947
4.0800092663172046e-05	0.00033628900007578257	0.005182745584271907	0.006406925013873618	0.0010402545760874978	0.0007386930124241573	0.029446025819708285	0.009734000436622819	0.05485912433454912	0.004746290596231068	3.534563209883638e-05	0.0003547769499580828	4.980254991541493e-05	7.240914802142504e-07	0.0004728953856765743	0.0009806677271684378	0.0006996898952269189	7.582339960648705e-07	1.1543643605715126e-05	1.6273833909801562e-05	0.0001266726029251605	1.4395804704626247e-05	6.16533849259598e-05	4.8264881141576814e-05	0.062169770873687975	0.030679787616542224	0.010568571697373318
4.07711110671285e-05	0.00033634992421144224	0.005307355810430864	0.006682756021445419	0.001075117132936627	0.0007635627779991442	0.029435516643406146	0.00972999899720051	0.0547441582203298	0.004904505726360371	3.63431848448729e-05	0.0003680046228412938	5.1197934200034806e-05	7.58009658044582e-07	0.0004719613180489149	0.001006693283306379	0.0007182586908983712	7.929000301021629e-07	1.2256758815475594e-05	1.7274980259493075e-05	0.0001266800459787218	1.5202222552169083e-05	6.577053494242115e-05	4.825557952060487e-05	0.06234785294016002	0.030706579636811122	0.010591175308038653
4.073925374316368e-05	0.0003363970934966634	0.0054270831406044735	0.006958970033531657	0.0011094237853188466	0.0007880363702476964	0.029425468888053228	0.009726323942518838	0.05463327404853374	0.005062630588427318	3.730731925209365e-05	0.0003810307090068856	5.2546576368547034e-05	7.916282171107212e-07	0.00047104252281682723	0.0010322852592473844	0.0007365181344068414	8.272795647627723e-07	1.2964825260151518e-05	1.8268912982646032e-05	0.00012668120101811975	1.6014452473516177e-05	6.990744205588633e-05	4.824582241299958e-05	0.06253023920841852	0.03073321664330615	0.010613669907908888
4.0704416267134134e-05	0.0003364305370220332	0.005541935652239173	0.0072354909174759076	0.0011431792640012191	0.0008121170944496295	0.029415878394893544	0.009722972333967432	0.05452647892376639	0.005220620135572852	3.82407136387059e-05	0.00039387830574519003	5.3852240814219184e-05	8.249159361333006e-07	0.0004701391292622156	0.0010574508836929271	0.0007544733833089984	8.613405136080982e-07	1.3666579124480392e-05	1.925387418857568e-05	0.00012667668850202584	1.683175683733575e-05	7.40583758624496e-05	4.823563192664802e-05	0.06271687740894949	0.030759701802913188	0.010636057269043028
4.066676605962813e-05	0.00033645031625648895	0.005651925908093906	0.007512241858749506	0.0011763890763596481	0.0008358088219233518	0.029406740390756747	0.009719940753344617	0.054423775235342045	0.005378423587744792	3.914591104638001e-05	0.0004065698379248312	5.511849853873994e-05	8.578458855372253e-07	0.0004692513016923236	0.0010821972572745773	0.0007721295037857938	8.950548951580431e-07	1.436093877861268e-05	2.022835980388986e-05	0.00012666700360804844	1.765345466700851e-05	7.821831952482475e-05	4.822502299543481e-05	0.06290771000790055	0.030786038383962225	0.010658339293973933
4.062627336420226e-05	0.00033645651938221086	0.005757070891570407	0.007789144085487624	0.0012090593343454907	0.0008591158651343662	0.029398049574130388	0.009717225373452001	0.05432516123010443	0.0055359848966174685	4.002531322041734e-05	0.000419126771604628	5.6348719625880095e-05	8.903949314643234e-07	0.0004683792248052492	0.0011065313617613787	0.0007894914772117702	9.283983900719937e-07	1.5046977567879594e-05	2.1191081545461584e-05	0.00012665254418911783	1.8478912682451413e-05	8.23828236515066e-05	4.821400561943412e-05	0.06310267304833589	0.030812229652226412	0.010680517929925564
4.058300636412629e-05	0.00033644925727257055	0.005857391332747022	0.008066115899786931	0.0012411966252149542	0.0008820428837114267	0.029389800181782146	0.009714822012764284	0.05423063143690481	0.005693243175629035	4.08811806946479e-05	0.00043156943780298064	5.754607406721064e-05	9.225432942048105e-07	0.00046752309362633923	0.001130460070700801	0.0008065642077472003	9.613499424321614e-07	1.5723900652327324e-05	2.2140934595549966e-05	0.00012663363224433573	1.9307537215513102e-05	8.654788191453081e-05	4.820258640460407e-05	0.0633016952872511	0.03083827879784663	0.010702595107521496
4.053703710607593e-05	0.0003364286604038077	0.005952911437912408	0.008343072174154243	0.0012728078853390553	0.0009045947931459381	0.029381986064191762	0.009712726195071675	0.05414017700211763	0.005850133298910447	4.171562763771668e-05	0.000443916851091305	5.8713525086835325e-05	9.542742339823585e-07	0.0004666831057103131	0.0011539901356787197	0.0008233525125348167	9.938914846078492e-07	1.6391029080616437e-05	2.3076975381322186e-05	0.00012661052943159815	2.013876910363513e-05	9.070985436462531e-05	4.819076963205537e-05	0.06350469775654176	0.030864188870915174	0.010724572688801984
4.0488593693452306e-05	0.00033639487684887644	0.006043658578934121	0.008619923711178139	0.0013039003212917543	0.0009267767073267752	0.029374600728631694	0.009710933184649209	0.05405378591335312	0.006006586227147058	4.2530629502087794e-05	0.0004561866769030594	5.985384029032731e-05	9.855737124539903e-07	0.0004658594563609941	0.0011771281974907613	0.0008398611296703743	1.0260076270003185e-06	1.7047781116638478e-05	2.3998395542771266e-05	0.00012658345024283785	2.097207714778329e-05	9.486535941519024e-05	4.817855806005401e-05	0.06371159319435829	0.030889962743626383	0.010746452434367218
4.043752050243855e-05	0.00033634807044743135	0.006129663555377413	0.008896577011247818	0.0013344813203297026	0.0009485938736688113	0.029367637400097894	0.009709438033802947	0.053971443260956486	0.006162529569976705	4.33280288331858e-05	0.0004683952134438344	6.096960017130919e-05	1.0164300653941967e-06	0.00046505233482860606	0.0011998807835638433	0.0008560947163629664	1.0576853570077436e-06	1.7693657560320808e-05	2.490450149251644e-05	0.000126552572913547	2.180695284910333e-05	9.90112089289974e-05	4.8165953538910216e-05	0.06392228598225484	0.030915603080361977	0.010768235977469568
4.0383982677947243e-05	0.00033628842008139205	0.006210959866991821	0.009172933945622153	0.0013645584116240843	0.000970051644642655	0.02936108904211758	0.009708235600397748	0.053893131309214914	0.006317887865411932	4.4109545786554786e-05	0.0004805574420141489	6.206321309726406e-05	1.0468337274764517e-06	0.0004642619223039213	0.0012222543224332688	0.0008720578592641854	1.0889137799990976e-06	1.832822910855255e-05	2.5794696828370034e-05	0.00012651804758963226	2.2642905084432336e-05	0.00010314434533643818	4.815295743314642e-05	0.06413667186957601	0.030941112325036924	0.010789924811096134
4.0328069755866716e-05	0.00033621611846698055	0.006287583893736528	0.009448891972493599	0.0013941391897253034	0.00099115542260899	0.02935494841568108	0.009707320592713448	0.053818829644977605	0.006472583242498278	4.487677880185452e-05	0.0004926870052752242	6.313691646412409e-05	1.0767770356279147e-06	0.0004634883895588302	0.0012442551235077699	0.0008877550600308239	1.1196839423952298e-06	1.895112873765507e-05	2.6668471738453035e-05	0.0001264800022034624	2.347945783565131e-05	0.00010726181994010496	4.813957095705238e-05	0.064354638290081	0.030966492679754817	0.010811520270854628
4.0269825067400675e-05	0.00033613137212605424	0.0063595749349456675	0.009724343833128075	0.0014232313016175487	0.0010119106499607848	0.029349208084693088	0.009706687574908997	0.0537485151911799	0.006626535561679783	4.563122037309508e-05	0.0005047963359886678	6.419279893901383e-05	1.1062539759431455e-06	0.00046273189662597754	0.0012658894023296712	0.000903190753347574	1.1499885855265743e-06	1.9562039736535094e-05	2.7525386351817466e-05	0.0001264385482958424	2.431614493693949e-05	0.00011136072274112809	4.8125795453716436e-05	0.06457606412460068	0.030991746108482834	0.010833023534409071
4.0209282735885716e-05	0.00033603440029604764	0.006426974968710468	0.009999178098480017	0.0014518423860240966	0.0010323227654233545	0.029343860469095238	0.009706331007015054	0.053682162322668384	0.006779663130324733	4.6374258319838244e-05	0.0005168966706180626	6.5232802368381e-05	1.1352600177132804e-06	0.00046199259137246043	0.0012871632587266374	0.0009183692913386679	1.1798219927261692e-06	2.016069094849266e-05	2.8365064134506235e-05	0.00012639378468179055	2.5152509039597084e-05	0.00011543818603813215	4.811163259966477e-05	0.06480082037821666	0.031016874328296733	0.010854435614324117
4.0146646318251886e-05	0.0003359254355041658	0.00648982864446343	0.010273278914918192	0.0014799800804789788	0.0010523972086802257	0.029338897834371484	0.009706245238220657	0.05361974276819039	0.006931882751830556	4.7107189536250506e-05	0.0005289981745647369	6.625874111488073e-05	1.1637919295391371e-06	0.00046127060964056525	0.0013080827035998601	0.0009332949626807989	1.2091798067645296e-06	2.0746848943607548e-05	2.9187181008993774e-05	0.00012634580115039785	2.598809737686543e-05	0.00011949134310060794	4.809708459170199e-05	0.06502876990779134	0.031041878817931495	0.010875757361901979
4.008194112830693e-05	0.00033580472214876915	0.006548183356225218	0.01054652684301031	0.00150765196047686	0.0010721393766966207	0.029334312351931412	0.00970642455166786	0.05356122578200087	0.00708311052341915	4.783122088578215e-05	0.0005411099702430132	6.727230338838264e-05	1.1918476399207567e-06	0.00046056607429628563	0.0013286536313596663	0.0009479719729363907	1.2380588994961584e-06	2.132031427641734e-05	2.9991460156834882e-05	0.0001262946806750823	2.6822462058882954e-05	0.00012351733336022258	4.808215428156303e-05	0.06525976846496959	0.03106676081552807	0.010896989465448165
4.001514639563144e-05	0.0003356725177396735	0.006602089398646398	0.010818798452775545	0.0015348655702380658	0.0010915546453632555	0.029330096067180702	0.009706863141746699	0.05350657794664741	0.007233261694529783	4.854748317142789e-05	0.0005532402673306176	6.827507084758888e-05	1.2194260947803375e-06	0.0004598790957188935	0.0013488818574947787	0.0009624044713586339	1.266457225175022e-06	2.188091604832803e-05	3.0777664468249046e-05	0.00012624050201274513	2.7655155891641686e-05	0.00012751327581793031	4.806684531709069e-05	0.06549366419418204	0.031091521331972526	0.010918132457741581
3.9946484928305275e-05	0.00033552909132170496	0.006651599434720431	0.011089967336179287	0.0015616283723639028	0.0011106483333976375	0.02932624095330235	0.009707555153877603	0.053455763315385	0.007382251469239466	4.9257030992002414e-05	0.0005653963882186791	6.926851844392797e-05	1.2465271523324063e-06	0.00045920977094534156	0.0013687730894106523	0.0009765965300851279	1.294373721618749e-06	2.2428509468013586e-05	3.154559315536393e-05	0.00012618334094974113	2.8485733681027464e-05	0.0001314762810396993	4.805116222823375e-05	0.06573029882544902	0.0311161611519369	0.010939186717115823
3.9875941933042815e-05	0.0003353747235575587	0.006696769006969801	0.011359904290597633	0.001587947746182707	0.0011294257009806501	0.02932273891563815	0.009708494687998465	0.05340874338738321	0.00752999521545493	4.996085061125599e-05	0.0005775848548465707	7.025402546415372e-05	1.273151472278954e-06	0.0004585581837819549	0.0013883329378306221	0.0009905521522724098	1.3218081970828735e-06	2.2962972412981373e-05	3.22950769762579e-05	0.0001261232717755821	2.931375069789892e-05	0.00013540344461298614	4.80351105176434e-05	0.06596950791192026	0.03114068084423393	0.010960152473993272
3.980366805282325e-05	0.0003352097070285367	0.0067376562816437394	0.011628477473768002	0.0016138309992191722	0.0011478919577762687	0.029319581782064206	0.009709675791922718	0.05336547698601362	0.007676408615039547	5.0659867014435436e-05	0.0005898114649654803	7.123288542457858e-05	1.2993004315829348e-06	0.00045792440473616224	0.0014075669305022639	0.0010042752818752105	1.3487612432625718e-06	2.3484202802876686e-05	3.302597459057182e-05	0.00012606036849641374	3.013876132087524e-05	0.00013929184293377738	4.8018696743166485e-05	0.06621112093373792	0.031165080771038203	0.010981029816691048
