ADPi	ATP	Cri	PCr	P_ii	ATPi	PCri	P_i	ADP	Cr	Values[tmito]	Values[j_diff_pcr]	Values[j_diff_atp]	Values[densyn]	Values[vatpnorm]	Values[jsyn]	Values[r_diff_pcr]	Values[j_ck_mi]	Values[j_ck_mm]	Values[j_diff_adp]	Values[j_diff_cr]	Values[j_diff_pi]	Values[phase]	Values[fracDia]	Values[VhydAmp_basis]	Values[VhydAmp_test]	Values[VmaxMMb]	Values[VmaxMib]	Values[VmaxMif]	Values[VmaxMMf]
36.273677172208394	5606.810436995494	9817.182895049424	5680.916153809477	933.2530660606028	5628.7263228288	5681.894028027683	935.5339577863982	58.189563005510195	9818.160769267646	0.0	151.57050382209036	291.36666150008267	5.310139441376887	0.0	479.3225267039652	0.3421941432976044	187.82778788507548	283.682791760707	-291.36666150000576	-151.57050382448688	-442.4929948043323	0.4999999999999982	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.228549923941905	5607.690994445974	9752.510467827577	5745.614659214035	867.8121237820798	5628.771450077212	5746.566455249377	870.015177248937	57.30900555517719	9753.462263863255	0.0	147.52838547806277	280.2598091125111	5.105885894237332	0.0	462.96516672907694	0.34486315270868745	182.70858916973106	274.81267037926415	-280.2598091124781	-147.52838552994035	-427.3923725703021	0.2499999999999991	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.26498261969748	5608.4811377898595	9690.291657386548	5807.861062130199	804.9139378781525	5628.735017381511	5808.785265690993	807.0382816688552	56.51886221134933	9691.215860947057	0.0	143.25155192307193	269.2706707786904	4.916251225510763	0.0	446.4220220679764	0.34725778161686405	177.1885976582695	264.1822820908693	-269.2706707787052	-143.2515518789478	-412.12269539632575	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
55.55510210143286	5572.360508932209	9816.374416417853	5681.676043601361	964.8377607934451	5609.444897899885	5682.7025066594615	968.1313503552702	92.6394910691057	9817.400879475956	0.0	159.10177400557586	493.0284219157926	7.108334300659005	0.0	566.9609592671488	0.24397240765823974	53.46946538826037	-1426.4618734309342	-493.0284219157477	-159.1017740058578	-638.9563749940723	0.7499999999999973	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.27099698021459	5606.852671462179	9814.018416551247	5684.081853863791	930.051670810273	5628.729003021182	5685.058506526027	932.3288763125282	58.147328539218506	9814.995069213493	0.0	151.38116264631662	290.8407965206879	5.3000995348915705	0.0	478.5477751142507	0.34231941564246865	187.58084052776138	283.1813452253905	-290.8407965206986	-151.38116264814926	-441.777867437517	0.4999999999999982	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.228802419788956	5607.720609010562	9750.213822479915	5747.912277897195	865.489870659385	5628.7711975816765	5748.863100597366	867.6900990240606	57.279390990902506	9751.164645180106	0.0	147.37751852630936	279.8627334175963	5.098797511138168	0.0	462.37139591990467	0.3449523256663074	182.51312589448833	274.42876271416674	-279.8627334175832	-147.37751852969268	-426.84430274704073	0.2499999999999991	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.26683157807819	5608.501908804752	9688.62853239939	5809.524961118706	803.2330696742092	5628.733168423511	5810.448390677748	805.35524434708	56.49809119683328	9689.551961958638	0.0	143.1315816514052	268.9699434416818	4.911250523006753	0.0	445.96611764708433	0.34732116465493335	177.03434782983018	263.8911922113267	-268.9699434416366	-143.1315816832648	-411.7018865369266	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
55.550137001852974	5572.384001654835	9815.18317710651	5682.867732368963	963.6255286005306	5609.449862999862	5683.893745970931	966.9175045138909	92.61599834687722	9816.20919070848	0.0	159.03210830501848	492.78210143401066	7.103013897436905	0.0	566.6221184651237	0.24398380079607523	53.37694625191604	-1426.6671583998977	-492.78210143398786	-159.03210830530043	-638.6433271918906	0.7499999999999973	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.270285351430196	5606.864256620196	9813.149541235072	5684.951065552068	929.1726720815307	5628.729714650344	5685.927381842335	931.4488637818331	58.13574338158042	9814.125857525336	0.0	151.32902499128704	290.6962354554727	5.29734515201652	0.0	478.33469936530645	0.34235379407578914	187.51285854093658	283.04348469881603	-290.6962354555002	-151.32902499086413	-441.58118985867213	0.4999999999999982	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.22888585433092	5607.728730286355	9749.583545090056	5748.542822983611	864.8525726248918	5628.771114147552	5749.493377987343	867.0520246688303	57.27126971552752	9750.534100093786	0.0	147.33602557860195	279.7536536863122	5.096853406676933	0.0	462.2082296182743	0.34497678762031786	182.45937768449133	274.32329745266935	-279.75365368632066	-147.33602557846098	-426.6936965241007	0.2499999999999991	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.26734708789572	5608.5076037570825	9688.172282975573	5809.981423224043	802.7719565678237	5628.732652913945	5810.90464010151	804.8935355556805	56.49239624475694	9689.095499853365	0.0	143.09861600724162	268.88737677916265	4.909879288289329	0.0	445.8409167682748	0.34733854672926134	176.99196816418998	263.8112700183015	-268.88737677916373	-143.0986160581324	-411.58632364421237	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
55.54877995899912	5572.390442398938	9814.856469013877	5683.194563889978	963.2930656581364	5609.451220043007	5684.220454063512	966.5845987329672	92.60955760306632	9815.88235918741	0.0	159.0129768979432	492.7145147990308	7.10155525744631	0.0	566.5291290102956	0.24398691005638531	53.35154234012608	-1426.7234923244287	-492.7145147990153	-159.01297689780222	-638.5574165171963	0.7499999999999973	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.270092049129104	5606.867432504726	9812.911289723299	5685.189409372274	928.9316456310764	5628.729907952993	5686.165633354053	931.2075592138413	58.13256749740122	9813.887513705058	0.0	151.3147171757737	290.65658271534596	5.296590053723415	0.0	478.276246032169	0.3423632195417447	187.49420403474386	283.0056689880713	-290.65658271542463	-151.31471717267232	-441.5272350563962	0.4999999999999982	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.22890979516276	5607.730956439426	9749.410742587865	5748.715698923478	864.6778458072968	5628.771090207053	5749.666180489454	866.8770849308848	57.26904356278877	9750.361224153841	0.0	147.3246427262302	279.7237392098181	5.096320482947041	0.0	462.1634782339702	0.3449834935758929	182.4446335670641	274.2943740053846	-279.72373920982125	-147.32464272608922	-426.65238997608867	0.2499999999999991	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.2674890338412	5608.509164736195	9688.047206250725	5810.106558279814	802.6455467982031	5628.732510968437	5811.029716826371	804.7669624371232	56.49083526608053	9688.970364797538	0.0	143.08957471658687	268.8647367880235	4.909503423179666	0.0	445.80658415893896	0.3473433114317229	176.9803453418808	263.7893550300394	-268.8647367879885	-143.08957475605894	-411.55463395052107	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
55.54840831725441	5572.392207765682	9814.76691150605	5683.284155244204	963.2019308239037	5609.451591685186	5684.310011571309	966.4933424861138	92.60779223675074	9815.792767833154	0.0	159.00773070120067	492.6959855514974	7.101155453488758	0.0	566.5036341954524	0.24398776121071777	53.34457636257587	-1426.7389370692579	-492.6959855514021	-159.0077307010597	-638.5338624687529	0.7500000000000013	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.27003920141573	5606.868302972148	9812.845983431418	5685.254740972058	928.8655787833019	5628.729960801071	5686.23093964599	931.1414161227618	58.13169703034788	9813.822182105338	0.0	151.31079445921387	290.6457126542299	5.2963830893015595	0.0	478.260221598016	0.3423658030231798	187.48908970635927	282.9953024457858	-290.6457126543522	-151.3107944575222	-441.51244385525047	0.4999999999999982	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.22891643737436	5607.731566585684	9749.363378100436	5748.763083543313	864.6299539121911	5628.771083565117	5749.713544977	866.8291346693283	57.268433416809735	9750.3138395341	0.0	147.32152222141394	279.7155391526544	5.096174417361993	0.0	462.1512108334966	0.34498533159482814	182.44059165883957	274.2864455891694	-279.7155391526882	-147.3215222181716	-426.6410668846029	0.2499999999999991	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.267527986441564	5608.509592564372	9688.012924176606	5810.140856343759	802.6108993738337	5628.732472016106	5811.063998900773	804.7322702372027	56.49040743817406	9688.936066733684	0.0	143.08709633706258	268.8585310485433	4.909400406438133	0.0	445.79717324612574	0.34734461740778344	176.9771592997281	263.78334800866594	-268.85853104850963	-143.08709634707157	-411.54594749359876	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
55.548306483097576	5572.392691609209	9814.742365340253	5683.3087106876455	963.1769523549896	5609.451693519558	5684.334557737114	966.4683307384486	92.60730839344266	9815.76821238972	0.0	159.0062926674318	492.6909068276539	7.101045877111181	0.0	566.4966461715189	0.2439879944100187	53.342666940688154	-1426.7431703846323	-492.6909068275985	-159.00629266729084	-638.5274063910911	0.7500000000000013	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.27002472733089	5606.86854154411	9812.8280843681	5685.272646972229	928.8474712731448	5628.729975275413	5686.248838709379	931.1232877151998	58.131458458641625	9813.804276105247	0.0	151.30971925821086	290.6427333279259	5.296326365734454	0.0	478.25582949208217	0.34236651108689237	187.48768790226168	282.99246112163655	-290.642733328018	-151.30971925778795	-441.5083897586651	0.4999999999999982	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.22891826386847	5607.731733809673	9749.350396645108	5748.776070516765	864.6168279099671	5628.771081738956	5749.726526432425	866.8159926698496	57.26826619315931	9750.300852560767	0.0	147.3206669273486	279.713291669799	5.096134384837969	0.0	462.1478485452224	0.3449858353450691	182.43948382461463	274.2842725567318	-279.713291669898	-147.32066692720764	-426.63796341722286	0.2499999999999991	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.26753866584051	5608.509709819598	9688.003528371206	5810.150256531185	802.6014034376154	5628.732461337048	5811.073394705827	804.72276202895	56.490290183292394	9688.926666546357	0.0	143.0864170695395	268.85683019164844	4.909372172552218	0.0	445.7945939092386	0.34734497535971787	176.97628606305904	263.78170161530574	-268.85683019167374	-143.08641714806072	-411.5435667189065	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
55.5482785738258	5572.39282422903	9814.735637920776	5683.315440650201	963.1701064479597	5609.451721429237	5684.341285156763	966.4614757046234	92.60717577402966	9815.761482427339	0.0	159.00589851710265	492.68951473040755	7.101015845360617	0.0	566.4947309178306	0.24398805835497434	53.342143617891274	-1426.7443300422617	-492.68951473035406	-159.00589851724362	-638.5256357927246	0.7499999999999993	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.27002076122157	5606.868606929762	9812.823178750212	5685.277554491423	928.8425085263369	5628.729979241963	5686.253744327364	931.1183192409844	58.13139307343258	9813.799368586162	0.0	151.30942457087258	290.6419167750769	5.296310819514551	0.0	478.2546257312679	0.342366705144653	187.48730370214	282.9916823874146	-290.6419167752136	-151.30942457256424	-441.5072786416133	0.5000000000000002	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.228918764913026	5607.7317796408315	9749.34683881872	5748.779629855563	864.6132304678974	5628.771081238304	5749.730084258891	866.8123908433755	57.26822036238531	9750.297293222022	0.0	147.3204325158349	279.7126756990272	5.096123413165916	0.0	462.14692703629777	0.34498597341007686	182.43918019714857	274.2836769901824	-279.71267569902653	-147.3204325118877	-426.63711284276815	0.2499999999999991	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.267541592996395	5608.509741955735	9688.00095327593	5810.152832828553	802.598800898831	5628.73245841024	5811.075969801864	804.7201561266646	56.49025804750343	9688.924090249055	0.0	143.0862308630094	268.856364037868	4.909364434547763	0.0	445.7938869895391	0.3473450734014023	176.97604673420724	263.78125038817814	-268.8563640378864	-143.08623083425118	-411.5429141997495	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
55.548270919016986	5572.392860626446	9814.733794174352	5683.317285093971	963.1682302024833	5609.451729084427	5684.3431289032205	966.4595969341411	92.60713937698831	9815.7596379836	0.0	159.00579043355265	492.6891326091078	7.101007614107665	0.0	566.4942059870481	0.24398807603284645	53.34200023315793	-1426.7446454552946	-492.68913260898347	-159.00579043341168	-638.5251459416193	0.7500000000000003	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.27001967436913	5606.86862485003	9812.82183426912	5685.278899493576	928.8411483880959	5628.729980329143	5686.255088808461	931.1169575330333	58.13137515348472	9813.798023584002	0.0	151.30934380692906	290.6416929830313	5.296306558779878	0.0	478.2542958165462	0.34236675833128466	187.48719840354778	282.99146895300964	-290.64169298308144	-151.3093438067881	-441.50697411787723	0.5000000000000002	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.22891890226926	5607.7317922019865	9749.345863729799	5748.78060535896	864.6122445215602	5628.771081101335	5749.731059347774	866.8114036954095	57.26820780161972	9750.296317718616	0.0	147.32036826615968	279.71250688038907	5.09612040617675	0.0	462.14667447901417	0.3449860112423485	182.43909698210769	274.28351376384666	-279.7125068804175	-147.3203682665826	-426.6368797267744	0.2500000000000001	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
36.26754239525592	5608.509750763499	9688.000247527696	5810.153538906034	802.5980876292338	5628.7324576084075	5811.076675550226	804.7194419354183	56.490249240163486	9688.92338417153	0.0	143.08617984972898	268.8562362804817	4.909362313819006	1.2884926063360396	445.7936932459848	0.3473451003028077	176.97598114194807	263.781126721605	-268.8562362804718	-143.0861797943271	-411.54273539982887	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
39.2205762125233	5613.315454603265	9242.110448520996	6256.358228141381	352.9319498114814	5625.779423791129	6256.9664745566015	354.2698299126869	51.68454540038806	9242.718694936217	1.8544199671818171	94.2781943590353	165.70560363974766	3.7020977075360664	2.4555263575764497	281.1252309459629	0.362631037336706	115.73386950843587	163.46378719062923	-165.7056036397488	-94.27819435889432	-259.54873963387513	0.6666666666666665	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
44.7960157078471	5614.9737400039085	9002.24393682277	6496.571536867526	112.35624729294874	5620.203984295804	6496.8329862548335	112.92195497886928	50.02625999974319	9002.505386210076	4.912911196042219	40.524655032591	69.53489490454959	3.183941548360554	3.605569583389431	118.85413178375124	0.3682066213766661	49.6363186994838	69.02886142524274	-69.53489490457132	-40.52465503273197	-109.74729106858538	0.33333333333333304	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
48.26799068057673	5615.267124761613	8917.527336801113	6581.476040070792	27.838272260835733	5616.732009323077	6581.549586276495	27.996846183168344	49.73287524204171	8917.600883006817	8.871974236181904	11.399661883929184	19.47530332122424	3.032702340851582	4.211813922787012	33.31305549475247	0.3692202341988854	13.960609972766633	19.408989250349283	-19.47530332122783	-11.3996618843521	-30.763340932527186	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.354943731715025	5615.305569624522	8895.816170233755	6603.243698474959	6.235538142855256	5615.645056271937	6603.260752843851	6.27228629957332	49.69443037913009	8895.833224602648	13.194840353863327	2.643427178099955	4.51339689543558	2.9973799036560496	4.393197792872193	7.719791425733542	0.3693575741053641	3.237415671722952	4.503623553303535	-4.513396895454284	-2.6434271783818986	-7.129142403304691	0.6666666666666661	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.613546094650225	5615.311833422472	8890.912214616254	6608.16095947502	1.359876663564743	5615.386453909003	6608.164708461357	1.3679538536263485	49.688166581180845	8890.915963602592	17.61452158577727	0.5810928822484129	0.9920622057039961	2.9896151047920054	4.435883864185449	1.696786763433155	0.3693805440407997	0.7116776127970862	0.9902088092082846	-0.9920622057127814	-0.5810928828122996	-1.5669748719515013	0.33333333333333304	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.67071876469551	5615.313078392127	8889.84073215687	6609.235376862084	0.2947706702882925	5615.329281238948	6609.236190920739	0.2965245138913441	49.68692161151631	8889.841546215523	22.056264029935083	0.1261790915441452	0.21541312183329311	2.9879292874788788	4.445298144295511	0.36843183990328493	0.36938515165954644	0.1545349510369663	0.21502486037770063	-0.2154131218279086	-0.12617909140317352	-0.3402456589919969	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68314872617848	5615.313342461196	8889.608379804167	6609.468366985867	0.06381034483421401	5615.316851277466	6609.4685432737	0.06419014886831444	49.686657542449275	8889.608556091714	26.502836065412676	0.027324613943164877	0.04664890527471813	2.987564226920815	4.447343828352987	0.07978581939346227	0.36938372314939405	0.0334655677029355	0.04656549282133518	-0.04664890529257201	-0.027324569537086063	-0.07368198261548309	0.6666666666666661	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.685841239146505	5615.313399352821	8889.558076983478	6609.518807939791	0.013809328272720814	5615.314158764502	6609.518846094125	0.013891529079295905	49.686600650828495	8889.558115137808	30.950455845509307	0.005913921786486753	0.010096203639910508	2.9874852176308098	4.447786902862734	0.017268006068151584	0.3693863495120385	0.0072429470259341945	0.010078182063029288	-0.010096203647373245	-0.005913921222600038	-0.0159469564755676	0.33333333333333304	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68642401310053	5615.3134116520805	8889.54719063856	6609.529724182335	0.0029883187181717263	5615.3135759905535	6609.529732439014	0.0030061071648659625	49.68658835157445	8889.547198895267	35.398302476412645	0.0012797851650248049	0.002184842201236952	2.9874681198659645	4.447882800589514	0.003736836819589165	0.36938609256719573	0.001567391136001296	0.0021809437671795055	-0.0021848422130450796	-0.0012797899580618832	-0.003450958658681824	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68655012835918	5615.313414313022	8889.544834839675	6609.53208645121	0.000646659299196413	5615.313449875294	6609.5320882379765	0.0006505086569935703	49.68658569063236	8889.544836626384	39.84619820247522	0.00027694873097061645	0.0004727922320668222	2.987464419971976	4.447903553235674	0.0008086384462666713	0.3693925563952238	0.0003391779951323331	0.0004719486975429759	-0.00047279224255243965	-0.0002769399907265324	-0.0007467754126485049	0.6666666666666661	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68657741933105	5615.31341488881	8889.54432505459	6609.532597636338	0.00013993402280124842	5615.313422584312	6609.532598023003	0.00014076700635673345	49.68658511484404	8889.544325441255	44.29410455274769	5.993298145767767e-05	0.00010230992996401255	2.987463619332903	4.447908044041889	0.00017498568936787158	0.36940277348638134	7.339656559730484e-05	0.0001021275661054013	-0.00010231007525121711	-5.993298145767767e-05	-0.00016159880976409594	0.3333333333333363	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658332612304	5615.313415013607	8889.544214562986	6609.532708242055	3.0281157586102947e-05	5615.313416676057	6609.532708485088	3.0461411249737828e-05	49.68658499016862	8889.544214837997	48.742013202056654	3.767002908716677e-05	2.2101901201203873e-05	2.9874634461247314	4.4479090158313	3.786620341590854e-05	0.6302294221623278	1.585732108603829e-05	2.2115411229076735e-05	-2.2123103214242334e-05	-4.262673428456765e-05	-3.496921074516638e-05	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.6865846028985	5615.313415040361	8889.544190866338	6609.532732191445	6.55274196112508e-06	5615.313415400803	6609.532732210991	6.591748391220315e-06	49.68658496328746	8889.54419088617	53.18992234886554	3.02962234854931e-06	4.7919914311023605e-06	2.9874634085860357	4.447909226122459	8.194121008096687e-06	0.3873398040224164	3.4370324747781558e-06	4.782347505976955e-06	-4.791288422405131e-06	-3.074310370720923e-06	-7.567247438475607e-06	0.6666666666666661	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658487946626	5615.313415046199	8889.544185702247	6609.532737371433	1.4180563063370292e-06	5615.313415124184	6609.532737375351	1.4264975547535934e-06	49.686584957451224	8889.544185706161	57.63783160333142	6.071650204830803e-07	1.036787629027458e-06	2.987463400474139	4.447909271628196	1.773261504204664e-06	0.3693324261278781	7.437867622831241e-07	1.0349330573433168e-06	-1.036792257813559e-06	-6.070240488043055e-07	-1.6376021928134448e-06	0.3333333333333363	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
49.68658493936665	5615.31341504747	8889.544184584105	6609.5327384923185	3.069348788164569e-07	5615.313415064246	6609.532738493369	3.08761966086188e-07	49.68658495618477	8889.54418458529	62.08574088109316	1.6296326066367328e-07	2.230402309760393e-07	2.9874633987208616	4.447909281475419	3.838181907490293e-07	0.4221807941980476	1.6051213573539283e-07	2.242646867459362e-07	-2.2359313475256214e-07	-1.8354512576479465e-07	-3.544549303278454e-07	0.0	0.6666666667999999	2919.0000011675997	3765.60000150624	46303.543454371335	3520.3411022769233	882.0756	11441.78
