Raf-1	bCatenin	APC/Axin/GSK3beta	GSK3beta	Axin	APC_ast/Axin_ast/GSK3beta	Rasi	Dshi	MEK	ERK	unknown molecule X	RKIP	bCatenin_ast/APC_ast/Axin_ast/GSK3beta	APC	bCatenin_ast	Raf1/RKIP	TCF	APC/Axin	bCatenin/APC_Ast/Axin_ast/GSK3beta	bCatenin/APC	GSK3beta_2	Raf-1_ast	ERK_ast	Rasa	RKIP_ast	bCatenin/TCF	Dsha	MEK_ast	Values[X13X14]
112.5585	42.7224	0.0076	49.1372	0.0008	0.0153	200.0	100.0	296.1137	297.8897	10.263	418.1788	0.002	96.6019	0.9881	180.9595	6.1879	0.0015	0.002	3.4392	0.85544	6.486	2.1103	0.0	0.8619	8.8121	0.0	3.8863	15.0
112.5584855848559	42.72178870562262	0.007573848405759999	49.13818416599448	0.0007971958808988065	0.015283961892570709	200.0	100.0	296.1136417501063	297.8897106229844	10.26299870524638	418.17881761087347	0.0020029480710075168	96.60192355510928	0.9886517095033778	180.95950522073912	6.187966014254267	0.001540239106525469	0.0020029426538351646	3.439172504761045	0.8544921329823651	6.486009194405272	2.1102893770156133	0.0	0.8618771683875512	8.812033985745725	0.0	3.8863582498937927	14.999999999999993
112.55848592046691	42.72137610994378	0.007580402588517411	49.13824639595334	0.0007982642568564314	0.015276730446762714	200.0	100.0	296.1136311354553	297.8897001895421	10.262996309858226	418.17881492554164	0.0020019787849452865	96.60195618856508	0.9888379812039987	180.95950416577261	6.188001323846237	0.0015422839356933743	0.00200197476612622	3.4391404409129227	0.8544325174603276	6.486009913760848	2.110299810458049	0.0	0.8618809086862229	8.811998676153758	0.0	3.8863688645447505	14.999999999999995
112.55848710144483	42.72111082946493	0.0075856893208663765	49.13825000428611	0.0007988810224553242	0.015271423970622627	200.0	100.0	296.11363026085115	297.88969748215953	10.262993210942106	418.17881229774457	0.0020012691780544076	96.60197705741635	0.9888217902547707	180.95950479753242	6.188024044469784	0.0015434737589558479	0.0020012662513513822	3.439119820103871	0.8544303469930089	6.486008101023159	2.1103025178408172	0.0	0.8618829047235763	8.811975955530212	0.0	3.886369739148952	14.999999999999996
112.55848843129617	42.72095292457305	0.007589563485723218	49.13825102128116	0.0007993286942111248	0.015267550629864948	200.0	100.0	296.11363172263003	297.8896977266887	10.262989697253765	418.1788106628764	0.002000752892305834	96.60198949910007	0.9887098430323933	180.9595062251624	6.188037588192066	0.001544337564931165	0.0020007507647850837	3.439107545562368	0.8544303609461745	6.486005343541873	2.1103022733116488	0.0	0.8618831119618852	8.81196241180793	0.0	3.886368277370181	14.999999999999996
112.55848985624452	42.72087307083454	0.007592396211846961	49.1382521343334	0.0007996559375291418	0.015264724893310962	200.0	100.0	296.1136338963829	297.88969886477616	10.262985977488475	418.1788093164722	0.002000377899922264	96.60199581776548	0.9885624449629531	180.95950797081585	6.188044461013337	0.0015449689588225939	0.002000376356232124	3.4391013379144293	0.8544299903052871	6.486002172940012	2.110301135224252	0.0	0.8618827127128462	8.811955538986652	0.0	3.8863661036173442	14.99999999999999
112.55849132947597	42.72084984394248	0.007594467877989265	49.13825323232628	0.0007998952560903929	0.015262664579489148	200.0	100.0	296.1136363338745	297.88970029988025	10.26298220180334	418.1788080420788	0.002000106121831091	96.60199769396047	0.9884118883386579	180.95950983947253	6.1880464938627595	0.0015454306647922932	0.0020001050046109304	3.439099531790878	0.8544294240897853	6.485998831051893	2.110299700120071	0.0	0.8618821184496512	8.811953506137225	0.0	3.8863636661256775	14.999999999999986
112.55849280543582	42.720867594107155	0.00759598350843415	49.138254249548076	0.0008000703387766657	0.015261163512263443	200.0	100.0	296.1136388589795	297.889701839853	10.262978477625392	418.17880680806707	0.001999909736551096	96.60199635511157	0.9882740085405223	180.959511735672	6.188045024191502	0.0015457684008944766	0.0019999089308342494	3.439100910799511	0.8544287847638157	6.485995458892559	2.110298160147402	0.0	0.8618814562617778	8.811954975808487	0.0	3.8863611410205112	14.99999999999999
112.55849424836524	42.7209148904637	0.00759709290143206	49.13825517657649	0.0008001984912599788	0.015260071055258286	200.0	100.0	296.11364137616016	297.8897034010909	10.262974881203556	418.1788056232756	0.001999768417751791	96.60199269780233	0.9881552630510627	180.95951360201693	6.188041028911949	0.0015460155660983502	0.0019997678395439152	3.4391045864176584	0.8544281232095015	6.48599214961825	2.1102965989095304	0.0	0.8618807747083731	8.811958971088034	0.0	3.8863586238399055	14.999999999999982
112.55849563226803	42.720983384414936	0.007597905502019727	49.13825601782903	0.0008002923570444383	0.015259277150704336	200.0	100.0	296.1136438240108	297.8897049358256	10.262971466047471	418.1788045008841	0.001999667315001657	96.60198737685853	0.9880570008651582	180.95951540027508	6.188035221523391	0.0015461965616673059	0.0019996669029367963	3.4391099097092184	0.8544274653002861	6.485988967457245	2.1102950641747653	0.0	0.8618800988416477	8.811964778476595	0.0	3.8863561759892162	14.999999999999986
