cE3	cG	cCOP1c	cZTL	cCOP1n	cSnRK2	cABAR_m	cE3_m	cE4	cE4_m	cEC	cPP2C	cG_m	cL	cLUX	cLUX_m	cL_m	cLm	cNI	cNI_m	cP	cP7	cP7_m	cP9	cP9_m	cT	cT_m	cs	cE3n	cCOP1d	cEG	cZG	Values[L]	Values[D]
0.02890048056157133	0.21184213396110005	0.7968202053518628	0.05527459801927898	0.35892104188474966	0.27290573017843417	1.1091297115045198	0.225997186453591	0.7636692727824169	1.2460501660760204	0.0009979203093127063	0.29446837551742505	1.6655894917423348	0.256480481898712	1.4095979315602256	1.1342927172126362	0.020456783835994256	0.1930210810170256	1.2376054543197226	1.2295571513692811	4.417668488557014e-05	1.2489388121060405	0.8926145787839722	0.3205601492057555	0.08737136355986896	0.10826475014795015	0.22116057895168195	0.5810021606705272	0.0038732260982275767	0.6284200898769354	0.04028185040207121	0.5705036055505872	1.0	0.0
0.03268055074335612	0.23891525334361785	0.7980713570541652	0.04825088132119135	0.3718956499303882	0.292304156402709	1.0313496249357323	0.2821406454458694	1.0082911165832908	1.5128397385246177	0.0011903778572983773	0.2771601892732774	1.8243503251501894	0.2046581235380663	1.9268432974926224	1.397860035956596	0.014437767239198443	0.16954435518161165	1.2620837804009641	1.1740609653464742	1.6251694225463344e-05	1.0671384418728769	0.6860941824566635	0.2741116053726732	0.07413019285535781	0.15768224494333363	0.3109065317651428	0.5667967760794254	0.0037193349872926256	0.6036313553994692	0.052089166482151034	0.6383671541526258	1.0	0.0
0.038262150293381536	0.2466792301277819	0.8015628862743575	0.04906525122040429	0.3813732797548037	0.3104604850692836	0.9186383131256212	0.3379520417932413	1.259330977247383	1.68676066469264	0.0017643506747417295	0.26708655563271166	1.8550806211415618	0.16437765684236352	2.454036961026887	1.5512192811520171	0.011442145455965664	0.14654410412783497	1.2315485074560648	1.06996847685507	0.005084877659601158	0.8565504694490246	0.5020122545542429	0.23297485712815458	0.06059931860661104	0.2153398676965742	0.3986193405834898	0.5504603077654621	0.004087963362337291	0.569969899919986	0.06391453962276353	0.6958522610071955	0.5	0.5
0.040121543462157766	0.27375108931380426	0.9373029726319249	0.17795034741418875	0.4683189187517926	0.3258857283367612	0.7882403131581214	0.3892700990856836	1.4782019996894207	1.7268884804821032	0.0050473930030014835	0.2655936406794605	1.6754471396672874	0.13260525627309913	2.885021393654991	1.5155136030097773	0.014899333119621704	0.12513857914985071	0.7888073125603023	0.8910795004567447	0.25896055050560546	0.45232088443485563	0.35744390927128145	0.17964723558313458	0.04763064896456313	0.256980927404854	0.4469656861381696	0.4501040278311985	0.003786538657963054	0.1674530340061997	0.09348773760573922	0.5841496288822368	0.0	1.0
0.0503561304900147	0.22867084086576286	1.0399468261825784	0.24278009442446435	0.5634079736435739	0.3366658648001545	0.6609243424309894	0.43303234853246064	1.6318328756814846	1.6586978905554841	0.00953757664738442	0.2739723841152719	1.4347871936094827	0.1096481624844403	3.1218689594416555	1.3443471718739197	0.023133741103978256	0.10595264739318809	0.5543872705811156	0.6931896505963513	0.4510244735706057	0.2718735327637183	0.2512499677500253	0.13844537436618531	0.03693157747571556	0.2851228617671593	0.44890246171028486	0.37919479332756467	0.005386466432379037	0.0696270155023595	0.11638454031292557	0.4879227840122807	0.0	1.0
0.06472962851316147	0.17745072991561503	1.1159872631337977	0.2717963175451768	0.6572547922948172	0.3407633300323754	0.5497801294395872	0.46766487894419945	1.7077015000783333	1.523478068865215	0.016695091504279495	0.2929787242259648	1.1757501018892131	0.09457379672978308	3.152672535718288	1.1205400205485234	0.03725596891638719	0.08925897081759943	0.4069723185191403	0.5298131729816078	0.5933089273125993	0.17692398201231513	0.17579786426772298	0.10689136468970081	0.029054003098145036	0.29541014257265413	0.41865287986839783	0.33002258645713534	0.008455696373428521	0.05060131078244837	0.12151424755296213	0.40754736695432253	0.0	1.0
0.08311485354723029	0.1302936224072996	1.1723194043359773	0.2822387995122293	0.7459390748177136	0.33666555352415034	0.46275473900103753	0.4930568437414599	1.707472864167686	1.3516314381612573	0.027841004341516293	0.32193966199073837	0.9269301446015724	0.08710692102639868	3.0119873272829607	0.8944346682719713	0.05888835069551018	0.07507779432038313	0.3047853756666057	0.4050026058114894	0.6987158431646326	0.11982799564610931	0.1232650240689802	0.08290001254156425	0.02335544686510785	0.2889729432726269	0.36976316172186663	0.29669089649237596	0.013904679163483487	0.05080205214859268	0.11396284638857843	0.3404121753560432	0.0	1.0
0.10521960070975804	0.0916904368345728	1.2140512809484665	0.2833908381385445	0.8273255837867529	0.32428313984336676	0.4048457499350709	0.5096723493628901	1.6397858769812739	1.1647242344386597	0.04448501058942753	0.357867314529618	0.7095331991263939	0.08767008048033699	2.7512081138185907	0.6935736262296095	0.09089534160183395	0.06332190454083655	0.23101126030882788	0.31133287365766404	0.7768032070134948	0.08298535319128313	0.08733911443263391	0.06476436059401236	0.01917016638563472	0.26983212511392024	0.3139997188887423	0.27557984166908	0.023315831258641836	0.05538949750515496	0.10026395784325312	0.2843361496766209	0.0	1.0
0.1293607638421577	0.06323745784658481	1.2449670155260004	0.28019845738218163	0.9004620939427386	0.3055597981047399	0.380895912826405	0.5176560528591134	1.5168034079443151	0.9789109310267672	0.06750604637291863	0.39520324020102465	0.5351872050498537	0.0975152369395218	2.420967931661412	0.5284412020973015	0.1378695932049908	0.053923188381784296	0.17673342135423795	0.24104661666860194	0.8346517489572869	0.058655355751684714	0.06350687022019796	0.05109528364354496	0.016079358110171683	0.24280623970923088	0.25932362382902285	0.2642822342223659	0.03851936649760399	0.06063048793809436	0.08405172605566669	0.2374975158522989	0.0	1.0
0.15221994419986629	0.04415858493723025	1.2678699550064187	0.2752518396948172	0.9651586503243904	0.28419475599994826	0.3963870182291226	0.5159552760912377	1.3539538547207717	0.8070229031264462	0.09551337296883311	0.4265889544663464	0.40609843834193826	0.11891195730727873	2.0640462899343284	0.3996259084844461	0.20659199600476244	0.04697455670030568	0.13641530184685444	0.1884608334915069	0.8775070028684102	0.04289780441698506	0.04903295931926367	0.040854290517707406	0.013960052863743262	0.2122039198773325	0.2100770664032695	0.26077495172864973	0.06060551138513839	0.06557983995596604	0.06799491637311712	0.19837460027569845	0.0	1.0
0.16978265109735466	0.03215766998653689	1.284836869880754	0.26986872247886956	1.0216965626806287	0.26445352612503054	0.45391752129600565	0.5016252058384715	1.1697060239380723	0.656620938813693	0.12393956444998318	0.4449580443154255	0.31519448874960065	0.15528372854859634	1.7139392274792202	0.3024070474055271	0.3059308664781868	0.04292635561648051	0.10653953631726965	0.1501890883369777	0.9092549558178447	0.03379260947125265	0.04319391592067999	0.033355547191102446	0.012884240870211595	0.18124884473486316	0.16790173814807313	0.26287428957913983	0.08911363005611844	0.07001082815475732	0.05409610422601358	0.16569639431100755	0.0	1.0
0.17868739924951588	0.024669650400361304	1.2974062695684796	0.26468560694059234	1.0706297608510087	0.24970080064767686	0.5470338562554203	0.4702884678563013	0.9825169973234064	0.5283225108621692	0.14661696084077486	0.446847890003855	0.2501566938996354	0.21095304917639174	1.3940500421623223	0.22960184402144687	0.44426185393215895	0.04283735670475938	0.08509859381150837	0.1250852071331165	0.9327744178322486	0.031173757608821368	0.04811950814680649	0.028203741201463673	0.012979358301737864	0.1519914660278669	0.1327862257194216	0.2681372740084393	0.12207133372878395	0.07389237144420387	0.04293452821340801	0.13840126230634064	0.0	1.0
0.1770645767255501	0.01972467565946763	1.3067179098803126	0.25997940410191756	1.1126515025601065	0.2414975630862951	0.6597571583849872	0.41952175474827363	0.806739217642248	0.41864696905136256	0.15869830447298147	0.4342070660092166	0.1996375563258081	0.28964536506731986	1.1171374328582848	0.17414183229107055	0.6200724421578753	0.04848335374584632	0.07146532154028934	0.11463143617992785	0.9501980638334021	0.03706664803344682	0.06992874376868008	0.02518558293613225	0.014289217782270647	0.12551953475223118	0.10402671742797788	0.27421133862602504	0.15621109583034432	0.07725167301203548	0.033910769606710085	0.11560245162628903	0.0	1.0
0.1652846543856639	0.01621044917945394	1.3136161426880817	0.2558416055024254	1.1485069817497895	0.23974527003112467	0.7742741270988788	0.35397874330777185	0.6509853494196349	0.325571745990147	0.15851873319609783	0.412181739644177	0.15833466766918403	0.3904619774760919	0.8868140891803747	0.1312751266028817	0.8038735905290627	0.061744735187043924	0.06654485547965532	0.12346648872158035	0.9631058182623793	0.05588012948560106	0.11764048014345058	0.024132130545066677	0.016657028846690597	0.10229612997064759	0.080846454951646	0.2792943389870201	0.18729582040507317	0.08013475958528325	0.02633135464031446	0.09655928420957326	0.0	1.0
0.14629871517571447	0.013459654509851454	1.3142047163118744	0.25154901037796007	0.8432117778985542	0.24347063116378176	0.8780416736274673	0.2851545294661158	0.5191128001155789	0.2505814830287171	0.14666128678131068	0.3857970674663604	0.1507160096685079	0.5044608743705841	0.700854955697098	0.09894632747964384	0.9463458505462691	0.08296429002368395	0.07317034455746337	0.1570254727854881	0.9559252457659035	0.09323359624961215	0.19665676982986435	0.02568239635701601	0.06645766369703308	0.08248886602536164	0.06254348337362044	0.2860278281234789	0.21079346809774224	0.4070385102077278	0.019951877748000682	0.08138723181669445	0.5	0.5
0.11247475546922937	0.023914539933852057	1.114673587329568	0.20676371714278816	0.0269041286099078	0.2515077290114324	0.9671548162209294	0.21471616841684704	0.4063324606171721	0.19094355993435033	0.09364445746284915	0.3585060560569436	0.3120489918824617	0.7604683527216727	0.5578242396120934	0.07492427609376413	1.092357325521634	0.11564451779585577	0.12408303147540865	0.22061882591333545	0.35793956638217206	0.19971856788449904	0.3447943266556536	0.4246567493199212	1.0630079725521226	0.0676188037101659	0.04828943777434629	0.43523253512132654	0.18279489804209037	1.3091835061882993	0.019723323622275364	0.12089225968239764	1.0	0.0
0.08888910094161381	0.01586432763625514	0.9908591785171441	0.19036941347821926	0.053821692154576405	0.26282646835320267	1.0388666341599309	0.15545692857972757	0.32391847690494807	0.15184029837510218	0.0600927440373224	0.33229250592666887	0.18700790196438166	0.9100149822807745	0.4481591149689495	0.060612269871732335	0.819595007240355	0.15509372908927643	0.19110382590275737	0.3233940406656631	0.1316786076537271	0.38738386693047344	0.6376956111335619	0.7996917826985473	0.8057468495527149	0.054466695802957314	0.03762635009593773	0.5049634179049804	0.15495811532171747	1.3468347273141839	0.012256490740375135	0.14867249945732153	1.0	0.0
0.07194412212366608	0.013146645260689663	0.9157619434582144	0.189949484173219	0.09686425383978245	0.2765855394297311	1.0933507631063326	0.1159001100477978	0.2645795407217956	0.13696394205200316	0.04088100295808144	0.3082573359077211	0.15697157420952668	0.925255052861089	0.36569722199338234	0.05730451680270368	0.5462312483335691	0.19086628495930566	0.2866160172229901	0.4760206617491396	0.04844185259801738	0.6607185847247619	0.9479556957362106	0.9009686955820082	0.47661779556793793	0.043532029857942085	0.030259592274758246	0.5337707382228569	0.1362121938419858	1.3370722027841546	0.007687939656471193	0.16275955635734252	1.0	0.0
0.05745549217878111	0.01571073539607619	0.8702131679352737	0.18930751831543607	0.1523933766207164	0.292103619182813	1.1331405124469909	0.09354719078846285	0.226321353359376	0.1475456323425311	0.027911258429109378	0.2868724938021689	0.1892170295401003	0.8532459081195277	0.30925874038533646	0.06687479585961775	0.34555306160827787	0.21870271303214958	0.4195357818914598	0.6679263454394625	0.017820761661287893	0.9564423842487056	1.19402657422064	0.8385411873343966	0.27295120890687585	0.03513381939213749	0.0261751254564935	0.5420832593929511	0.11693531244764248	1.290935068577094	0.006827094068355288	0.17588051792904577	1.0	0.0
0.045959466369912126	0.023492234947721992	0.8425864390682385	0.18193369327100864	0.21084212855063558	0.308823993997046	1.1606577691472804	0.08538237561285872	0.21049249923557764	0.18874248538394153	0.01878267727931124	0.2682442051133576	0.27655723975372665	0.7395078433866806	0.28165945590507857	0.09498267550525023	0.21314236663536176	0.2368214146808849	0.5832611777376632	0.8604709801849925	0.006555891840559028	1.2162890847687462	1.3492917974224945	0.718274911665376	0.17133970773948667	0.029576319955931157	0.026130099917035365	0.53986015044093	0.09289365328663197	1.2231722385387913	0.008075198744014689	0.1966270375456169	1.0	0.0
0.03776625953076196	0.03843856938433634	0.825829980983398	0.1648825976282662	0.26309550300583595	0.32627874313730587	1.177623033774236	0.08989761006926651	0.22148153032735554	0.27148230977003907	0.012220722561788456	0.2522936531603639	0.4309618894947471	0.615390443321332	0.2914867296065552	0.15352352308917958	0.13006350852738882	0.24446605423901677	0.7581795747572397	1.0229394108826604	0.0024117778289281296	1.4043066536997033	1.4107743220051432	0.5958562816729269	0.12679417314827113	0.027561286778433426	0.03234135541694743	0.5320794249773718	0.06329357504069964	1.147733425788638	0.010914507522895583	0.23208102157453878	1.0	0.0
0.03254925583814254	0.06429526048763314	0.8156666754062043	0.13777104640572757	0.30465065395039137	0.34405838911362263	1.1846381630741403	0.10697226209017593	0.2677338885946895	0.41229859882624675	0.0074048535801587425	0.2388701773628414	0.6701917621859105	0.49906978538478997	0.3568301248226212	0.2635039010002394	0.07933693942087656	0.2418064707174874	0.9238402805103235	1.1435585600484777	0.0008872434797925006	1.505452756261753	1.3882177268122107	0.49224567934450686	0.108864785454286	0.030795443717055816	0.04972120509817737	0.5213367085507363	0.032038043424211474	1.073757677397683	0.015088166635564754	0.2873083915372343	1.0	0.0
0.029799471317347555	0.10480579140522274	0.8095023189696288	0.10486587116666948	0.3352283957988842	0.3617836647352232	1.1804001150038268	0.13690823025786042	0.36127788948490186	0.6270071691606041	0.004022054837879731	0.22783659213861338	0.9946340869194947	0.398981920978191	0.5089797816694969	0.45318391137988356	0.048869048280534406	0.2301798953018306	1.065669296724384	1.2213438452347092	0.00032639863553073285	1.519123193857773	1.2935521471174312	0.4109688081052642	0.10078359210186094	0.042810405587724185	0.08710321330985725	0.5090731216170324	0.011762376108192325	1.005500175590165	0.020059275951280653	0.3614913785634399	1.0	0.0
0.02907226339161276	0.15710379753801346	0.8057634477934484	0.07566286095941928	0.356657571727355	0.3790673022608636	1.1597884334778654	0.17900193162065745	0.5127908212101264	0.913109194454762	0.0020038673393780633	0.21917274333320197	1.355439816765189	0.3171829748567898	0.7873147337283063	0.7363851613246588	0.030791521176511995	0.21197540807946835	1.1751439101661953	1.2573805625074246	0.00012007534763719062	1.449843330572697	1.1319611350978929	0.34838505265508624	0.09394773927053628	0.06916583008953005	0.15451071225846985	0.4961622091029986	0.005767474946124878	0.9441590308352183	0.027226821688237347	0.4447370943846051	1.0	0.0
0.030182961829017405	0.20680393425001328	0.8034957077923783	0.057269595325347276	0.3712417247915473	0.39543707771272535	1.111306614884654	0.2304549141477545	0.7231151634656073	1.228268227938184	0.0011902893280893887	0.21316861507379198	1.655095030015172	0.25225008713875885	1.2119397961869338	1.0697122719849272	0.020220480620248348	0.18999766050191455	1.2468019383573368	1.2487999788060151	4.4173251785644524e-05	1.3035223971886922	0.915418516185371	0.298802935588122	0.08445803026824253	0.11460918408954629	0.25155866017640666	0.48320518593810247	0.0041812665884994205	0.8895225378055763	0.03707218835121228	0.5249938786418092	1.0	0.0
0.03352845133180851	0.2360546941907596	0.8021202539535699	0.04886534701011826	0.381001302127996	0.41017204698857984	1.021763255747819	0.2865440591178323	0.9729222171372601	1.4929728109129317	0.0011899813844949304	0.2107293590690805	1.811184664066154	0.20143443941394804	1.7435305828959067	1.3501068763021045	0.014216282585537648	0.1667469796533211	1.274881223655243	1.1880241075411018	1.625043122593352e-05	1.100182407834118	0.6879960637098771	0.25700264490222413	0.07168066617055206	0.17729018662135637	0.3601387603136219	0.4707096967820867	0.0038617661901904172	0.8409031816345168	0.047975112869080225	0.597023357493218	1.0	0.0
0.03939576570966874	0.2404265140542044	0.8040271921886413	0.04974734003731511	0.3880011240090107	0.4220479355459895	0.8931330830619958	0.3420063785760309	1.2225525781022095	1.638240862570202	0.0017436738643556563	0.2135678560343979	1.8105073151143012	0.1618757428023875	2.282615609460633	1.4914416216445423	0.011215750766151741	0.14403627726166796	1.242632865605947	1.0722996473227213	0.005084877113557323	0.8702186060659941	0.4938394862641682	0.21920730278979686	0.05766694482788733	0.24728788301534071	0.45740006044569637	0.45769324192326466	0.004295768878943193	0.7806203091684504	0.05861254253580525	0.6572727090716641	0.5	0.5
0.04180903373042763	0.2621234801954174	0.9391222592551768	0.17574294110815306	0.4740881387996866	0.42914328952728586	0.7505694508228891	0.3927904308115087	1.429319805909186	1.6437768049594925	0.004936984553206098	0.22390560562569436	1.6135647835835467	0.13063099005518403	2.7098774987486838	1.4384534250652043	0.01452591772473463	0.12294003496037005	0.7913195105899576	0.8819616106688286	0.25896055011726266	0.45176181808013666	0.34668299804090547	0.1690500377500862	0.0444277340489908	0.2954840729858041	0.5047311177464345	0.3739014076289486	0.004125258209726967	0.22091638494167265	0.0868970744312955	0.5518408137000327	0.0	1.0
0.05282065775781576	0.21573909210471687	1.0412945868617254	0.2393650400706722	0.5684149019740026	0.4290380382327852	0.6178646070083851	0.43596797721864483	1.5646047059025023	1.5527037321583617	0.009553873385223685	0.24360316003072532	1.3661224655315671	0.10800322554344377	2.9353228163426865	1.259531080038434	0.022440254252703764	0.1040531383213345	0.5507707664212727	0.6776143797441107	0.4510244732829138	0.26679528669003877	0.24109409017323827	0.12994729782842215	0.033908157963235104	0.32501393415257174	0.4985326909473344	0.31430742434813974	0.006003964534506707	0.08309598035713153	0.11142544955813635	0.4609361931245936	0.0	1.0
0.06819791819511942	0.16524352437911136	1.116985708802128	0.2680814911277916	0.6615641333923917	0.41949086609216096	0.5065496327791705	0.4700833266323354	1.621890219182316	1.409887463333678	0.017050654971846976	0.2735868233263088	1.1105269235956379	0.09307116092427764	2.9558601337359978	1.038262843902545	0.03605154160581325	0.08762926387636763	0.3998380778417316	0.5122995769699835	0.593308927099659	0.17108903457222704	0.16721703724292733	0.09992668351140757	0.02643257902961428	0.33263943083528674	0.4576093077992719	0.27357600762696593	0.00961462745502347	0.05416884490808346	0.1184024597626678	0.3850062714782868	0.0	1.0
0.0875903782642027	0.12029633056379985	1.173059071079411	0.278662657143757	0.7496228477608069	0.3994951071632357	0.42191793105611025	0.4950998828158508	1.6073726660149292	1.2433800904629666	0.02876099238587614	0.3129320292544465	0.8724297523333744	0.08556231962333719	2.812088706359089	0.8225323936841785	0.056986104298349216	0.07367856045276688	0.2962993371196127	0.38835005343377016	0.6987158430068344	0.1145318731664245	0.11630658116816145	0.07716025081056058	0.021194967540273148	0.32125286013695004	0.3987264996046313	0.2473709402468917	0.01601586154113779	0.051892743897625555	0.11138589762160422	0.3215842697723333	0.0	1.0
0.11040032393868979	0.08452047827352542	1.2145992395493086	0.2801440631642145	0.830456860600736	0.3703393946676743	0.3668143678379452	0.5115257742959016	1.5319686230175302	1.070446010540426	0.04609231349124908	0.35816358975325174	0.6691188253399839	0.08590168048517398	2.557533594682076	0.6358671728162901	0.08812399293747929	0.0621079937296853	0.2226184757228787	0.29686434545964574	0.7768032068967337	0.07853467424718	0.08171847439092288	0.06005103998434132	0.01744758623447787	0.29643965373660935	0.33499831670263935	0.23299587623888424	0.0269469272304503	0.05583815913592787	0.09767670688454475	0.2686097609992747	0.0	1.0
0.13464764530980106	0.05873037230923081	1.2453729532420776	0.27734398023879114	0.9031111522506702	0.3358355471768997	0.34481978219600434	0.519544078531625	1.4084821858924217	0.9033141324717551	0.06956725674956774	0.40333072126495756	0.5090656145594199	0.09534920294985484	2.2421103483995894	0.48547918544440866	0.13408138780721715	0.05284344228450964	0.1692112506541376	0.2291165760494157	0.834651748871526	0.054974942644038384	0.05882855974325701	0.04725878752008884	0.014746717880677385	0.2640277310535638	0.2745122842820213	0.22854626452726187	0.044231422996723085	0.06089343121191758	0.0816510052531493	0.22436173185698827	0.0	1.0
0.1569754495157415	0.041682506946896035	1.2681706810636715	0.27278935086343803	0.9673907710977336	0.3012668798295483	0.3611607894130162	0.5181472862481333	1.2520145866599472	0.7515137159181264	0.09725268466670019	0.44089499905422846	0.3921869116680857	0.11619471699658682	1.906547595786674	0.369940526794921	0.20168977117631162	0.04596749574871679	0.13005110297125916	0.17886957841280166	0.8775070028062256	0.03976243679318076	0.04483296736861849	0.03777062951874667	0.012961718524244699	0.22880871568801267	0.22121586070343888	0.2321201364167406	0.06869361308033219	0.06577321380782045	0.06620805484422701	0.18740267120078252	0.0	1.0
0.17368366930833407	0.03100354638573121	1.2850596532235314	0.2677689458666136	1.0235709292595394	0.2716215186835653	0.419235597187352	0.5044055731504289	1.0797851847297726	0.6199055261332829	0.12432348641586605	0.4635817024907459	0.31031982185502355	0.15191129249673652	1.5817024401496127	0.2835700924111504	0.2999943091063297	0.04191381429377574	0.10130909606081834	0.14245426958038848	0.9092549557720168	0.030885431618652964	0.038875402394863236	0.03091486080227751	0.012161698642228599	0.19412808135711923	0.17624374195717402	0.24128419871192183	0.09951695482825607	0.07016658936025193	0.0531558014836791	0.15653186879298894	0.0	1.0
0.181806366167262	0.02429211757627112	1.2975713115278218	0.26290816392969296	1.0721990776408283	0.2501113061224035	0.5138531779516331	0.4738004870440044	0.9080781998734752	0.5072271413826955	0.14498640118851128	0.4676434183484209	0.2511729518315668	0.20695399962665836	1.288088257061739	0.21893530316109816	0.43799240102046477	0.04172514662979999	0.08079828871484335	0.11858565432096128	0.9327744177978194	0.028053411151790067	0.04282393934646808	0.026308106219446542	0.012489225701535945	0.16196065357971764	0.13914701826095768	0.2531180716367598	0.13442617633987403	0.07402137207866082	0.0427710779720251	0.13074640713945876	0.0	1.0
