Ca_Cyt	CaER	Values[p3]	Values[n]	Values[p1]	Values[p2]
0.18993616487991208	-0.18993616487991208	0.8220980060723796	4.99999798260935	0.5999999193043577	0.21342672921438366
0.2360319014417318	-0.2360319014417318	0.8021748137785703	4.999998776390718	0.5999999510556226	0.252162240494348
0.3421627531389965	-0.3421627531389965	0.7665200720940791	4.999999257843455	0.599999970313736	0.3283198829630032
0.5774941280895388	-0.5774941280895388	0.6956283517918902	4.999999549859301	0.5999999819943713	0.45205227592957087
0.8894020641725937	-0.8894020641725937	0.585775718804816	4.999999726975865	0.5999999890790344	0.5595828042639394
1.070165047626351	-1.070165047626351	0.485016473338894	4.999999834402492	0.5999999933760995	0.6045566480150291
1.0614271808716562	-1.0614271808716562	0.4311962318156887	4.999999899560033	0.5999999959824013	0.6025949822952094
0.93917833072012	-0.93917833072012	0.4204042905995089	4.999999939080081	0.5999999975632033	0.5729567754275535
0.776931764351429	-0.776931764351429	0.4374793310655031	4.999999963050201	0.5999999985220081	0.5260444545267169
0.6110865105096905	-0.6110865105096905	0.4717334116936129	4.999999977588814	0.5999999991035525	0.4660916771023203
0.44870069544572816	-0.44870069544572816	0.5182420792209226	4.999999986406928	0.5999999994562772	0.3906158473000834
0.2763951931258128	-0.2763951931258128	0.5777501241961674	4.999999991755386	0.5999999996702154	0.28307717517634073
0.10578526563976158	-0.10578526563976158	0.6558269951995671	4.9999999949993885	0.5999999997999756	0.13128220401966803
0.06829501644666311	-0.06829501644666311	0.7350009064971759	4.9999999969669755	0.599999999878679	0.08889165617984236
0.07537506566253332	-0.07537506566253332	0.7901211829511581	4.999999998160378	0.5999999999264152	0.09721110337501984
0.08490200567522352	-0.08490200567522352	0.8246354424093532	4.9999999988842125	0.5999999999553685	0.10816892435149955
0.09490172490498049	-0.09490172490498049	0.8446086187057701	4.999999999323241	0.5999999999729297	0.11938799719716883
0.10524158304407073	-0.10524158304407073	0.8544890029911821	4.999999999589525	0.599999999983581	0.13069566358734716
0.11596931921947566	-0.11596931921947566	0.8573940341665602	4.999999999751035	0.5999999999900414	0.14212460749186914
0.1272789559925653	-0.1272789559925653	0.8554541181410232	4.999999999848995	0.5999999999939598	0.15385252467815602
0.1396357936889703	-0.1396357936889703	0.8500391891447422	4.99999999990841	0.5999999999963364	0.16630519415504594
0.15410347833747037	-0.15410347833747037	0.8418529519972346	4.999999999944448	0.599999999997778	0.18042717568301667
0.17324112737154135	-0.17324112737154135	0.8308237808452296	4.999999999966306	0.5999999999986523	0.1983886488408966
0.20386766319494765	-0.20386766319494765	0.8155201707865612	4.999999999979563	0.5999999999991825	0.22555034491921758
0.26615423517418996	-0.26615423517418996	0.7911782842883387	4.999999999987605	0.5999999999995043	0.2754779987340267
0.4146451909166653	-0.4146451909166653	0.7446481063661935	4.999999999992482	0.5999999999996992	0.37199746995334737
0.6996443217249243	-0.6996443217249243	0.6563087614343388	4.99999999999544	0.5999999999998176	0.4998729397642119
0.982582443832546	-0.982582443832546	0.5428064517651343	4.999999999997234	0.5999999999998894	0.5839728373692306
1.0861074374287938	-1.0861074374287938	0.458375749590731	4.999999999998322	0.5999999999999328	0.6080862856672883
1.0230666931871875	-1.0230666931871875	0.42281754497270296	4.999999999998982	0.5999999999999593	0.5937475880836641
0.8787911028321603	-0.8787911028321603	0.4243899656373572	4.999999999999383	0.5999999999999753	0.5566227864191249
0.7127075963449568	-0.7127075963449568	0.44899775521335206	4.999999999999625	0.599999999999985	0.5044976031762818
0.5486283863845154	-0.5486283863845154	0.4882517083313957	4.9999999999997735	0.599999999999991	0.4393848420930943
0.384837807681472	-0.384837807681472	0.539316462600407	4.999999999999862	0.5999999999999945	0.35474225267273074
0.20484514982629873	-0.20484514982629873	0.6054012007753254	4.9999999999999165	0.5999999999999968	0.22638696783159243
0.07656149905325281	-0.07656149905325281	0.688457177613568	4.999999999999949	0.599999999999998	0.09859038742790234
0.07023506247610925	-0.07023506247610925	0.7590579786993552	4.99999999999997	0.5999999999999988	0.09118652979821697
0.07895231043989305	-0.07895231043989305	0.8054558573245079	4.999999999999981	0.5999999999999992	0.10135705277683403
0.08870248323343811	-0.08870248323343811	0.833754227730094	4.9999999999999885	0.5999999999999995	0.11246634202264098
0.09883490440078445	-0.09883490440078445	0.8494041131096094	4.999999999999994	0.5999999999999999	0.12372381809595774
0.10931157521616847	-0.10931157521616847	0.8562954536612694	4.999999999999996	0.5999999999999999	0.1350673567061872
0.12022927601885662	-0.12022927601885662	0.857131843328053	4.999999999999997	0.6	0.14658008380585116
0.13186415926888	-0.13186415926888	0.8537313310755967	4.999999999999998	0.5999999999999999	0.15851645704362904
0.14485458564898746	-0.14485458564898746	0.8472050960563482	4.999999999999999	0.6	0.1714550505016378
0.16067697628797034	-0.16067697628797034	0.8379881032959927	4.999999999999999	0.6	0.1866867369694924
0.18300948412385842	-0.18300948412385842	0.8255996655618104	4.999999999999999	0.6	0.20725653281679585
0.22210290328346052	-0.22210290328346052	0.8076939502799764	5.0	0.6000000000000001	0.24086563711337175
0.3085862658417495	-0.3085862658417495	0.777054450642191	5.0	0.6000000000000001	0.3059592186536552
0.5100340267595862	-0.5100340267595862	0.716196615123893	5.0	0.6000000000000001	0.4215038713625543
0.8219812899578014	-0.8219812899578014	0.6126642470709153	5.0	0.6000000000000001	0.5400731897174582
1.0465459762084286	-1.0465459762084286	0.504708134588069	5.0	0.6000000000000001	0.5992089475253163
1.0768840432956235	-1.0768840432956235	0.4392850653062118	5.0	0.6000000000000001	0.6060519522131024
0.973106512576347	-0.973106512576347	0.4199076090710288	5.0	0.6000000000000001	0.5816165947964071
0.8155721635355578	-0.8155721635355578	0.4317094411482274	5.0	0.6000000000000001	0.5381282285054474
0.6490382191154617	-0.6490382191154617	0.4626227170014314	5.0	0.6000000000000001	0.48111180982035007
0.4864135061070161	-0.4864135061070161	0.5064520326194442	5.0	0.6000000000000001	0.4099864875131833
0.3182408596135797	-0.3182408596135797	0.5625384333169013	5.0	0.6000000000000001	0.3125398638337411
0.1374742713249854	-0.1374742713249854	0.6361742749715523	5.0	0.6000000000000001	0.16415342659719506
0.06864368390713739	-0.06864368390713739	0.7186287052692915	5.0	0.6000000000000001	0.08930494759055417
0.07331512089310119	-0.07331512089310119	0.7794478703072778	5.0	0.6000000000000001	0.09480626837922114
0.08264258769702511	-0.08264258769702511	0.818135804508735	5.0	0.6000000000000001	0.10559428913804206
0.09255654482483844	-0.09255654482483844	0.8410217934369071	5.0	0.6000000000000001	0.1167822604320228
0.10281776092551842	-0.10281776092551842	0.8529184858268893	5.0	0.6000000000000001	0.12807110894879337
0.11344495616353112	-0.11344495616353112	0.8572168736837903	5.0	0.6000000000000001	0.13946236349976787
0.12459166878628672	-0.12459166878628672	0.8562512048779154	5.0	0.6000000000000001	0.1510949885895315
0.13664170465808614	-0.13664170465808614	0.8515537382318186	5.0	0.6000000000000001	0.1633216511886986
0.15047164620579861	-0.15047164620579861	0.8439824729801697	5.0	0.6000000000000001	0.17692729308154645
0.16815406011904122	-0.16815406011904122	0.8336720894368459	5.0	0.6000000000000001	0.1936914976772486
0.19506697915132865	-0.19506697915132865	0.8196056177001978	5.0	0.6000000000000001	0.21793562235564135
0.24682454527088685	-0.24682454527088685	0.7981068389590114	5.0	0.6000000000000001	0.2606866779106051
0.36832999599685506	-0.36832999599685506	0.7585321792241373	5.0	0.6000000000000001	0.34477174410250233
0.6250799410103219	-0.6250799410103219	0.680690941879028	5.0	0.6000000000000001	0.471729985236757
