CycBt	CKIt	Cdc20a	Cdc20t	IEP	Cdh1	SK	m	CycB	Trimer	Mad	Values[TF]
0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.5	0.0006180339887498949	0.0003819660112501051	1.0	0.02871749391572226
0.029819162877293713	0.650446368275549	1.6725294615552935e-06	0.00566296651623815	0.0009827325951402054	0.8888650282783171	0.018834688936092754	0.5023803508303051	4.7965825655520156e-05	0.029771197051638193	1.0	0.029488729328253874
0.03557608488525354	0.7047888847722437	1.7566349081567585e-06	0.009882193099179032	0.0009657484920033482	0.9978894987575647	0.025797042737930948	0.5047714316806977	5.3077571276885505e-05	0.03552300731397665	1.0	0.030103722871351875
0.03749397730213867	0.6433453708000396	1.7725902530405827e-06	0.013699907186595913	0.0009495070328682384	0.9976208947525188	0.028741239271324756	0.5071732851763469	6.177815716190693e-05	0.037432199144976766	1.0	0.03070715616268381
0.03817765795713712	0.6012792759395047	1.7678320605645808e-06	0.01715431774423769	0.0009339741714509625	0.9974854875493315	0.03020854870062901	0.5095859540568386	6.767057110645958e-05	0.038109987386030664	1.0	0.03131978822628439
0.038422339126441156	0.5780433314152925	1.7543607392583722e-06	0.02027999767404286	0.0009189928456720926	0.9974000533924612	0.03114172923772877	0.5120094811759323	7.106140891783436e-05	0.03835127771752332	1.0	0.03194978442751816
0.03851080778845435	0.5631782872066352	1.73658656468032e-06	0.023108229831355416	0.0009044619754621544	0.9973321894452675	0.03189085163692805	0.514443909501303	7.325056932410562e-05	0.038437557219130246	1.0	0.03260077491341226
0.038543701312355044	0.5514706869748156	1.7165306974803404e-06	0.02566732011418401	0.0008903343629867535	0.9972694931986568	0.032586353821333534	0.5168892821142829	7.498745788537403e-05	0.03846871385446967	1.0	0.03327487863741245
0.03855685243861797	0.5408950478191755	1.6952581917309161e-06	0.027982880758217168	0.0008765892925667601	0.9972072309890395	0.03327735745215762	0.5193456422095925	7.659062369751862e-05	0.03848026181492045	1.0	0.03397374128363704
0.03856302616308785	0.5307200438792923	1.6733842388553298e-06	0.030078086672665493	0.0008632168923809406	0.9971435490757568	0.03398292308248715	0.5218130330950657	7.818384827516095e-05	0.03848484231481269	1.0	0.03469890018974172
0.038566773545344296	0.5206879472718189	1.6512880397924138e-06	0.03197390738260243	0.000850211567960936	0.9970776605009668	0.03471104141084678	0.5242914981913662	7.981517925425424e-05	0.03848695836609004	1.0	0.035451923305366534
0.03856972015139997	0.5107086416046416	1.629215155397732e-06	0.033689316899071745	0.0008375695033431945	0.9970091666145244	0.03546567419183046	0.5267810810316984	8.150476609713325e-05	0.03848821538530284	1.0	0.03623446839149133
0.038572449516806245	0.5007506884779468	1.607331054736896e-06	0.03524148361642478	0.0008252877471305602	0.9969378037894685	0.03624936980741949	0.529281825261509	8.326279945606446e-05	0.03848918671735018	1.0	0.03704831347796138
0.038575174158485416	0.4908031237685768	1.5857509918113798e-06	0.036645942141281064	0.0008133638894287997	0.9968633483199988	0.03706424054958624	0.5317937746381811	8.509610416727875e-05	0.03849007805431814	1.0	0.037895377443331435
0.038577974712889096	0.48086211937462353	1.5645576178904238e-06	0.0379167487663498	0.000801795956888718	0.996785579946257	0.037912333948176044	0.534316973030722	8.701056498174736e-05	0.03849096414790735	1.0	0.038777737974341996
0.03858088522634533	0.47092632997175377	1.543811796184423e-06	0.03906662215475102	0.0007905823890879525	0.9967042669829728	0.03879578075649734	0.5368514644194414	8.90120400497893e-05	0.03849187318629554	1.0	0.03969764984392474
0.038583923620208335	0.4609952690335587	1.5235595235145945e-06	0.04010707061869782	0.0007797220465796913	0.9966191592810216	0.039716861511275944	0.5393972928956248	9.110673013797838e-05	0.03849281689007036	1.0	0.04065756483789133
0.03858710261145067	0.4510687416338486	1.5038364214078565e-06	0.04104850731402401	0.0007692142327840615	0.9965299838782843	0.04067804446043836	0.5419545026611956	9.330135567733877e-05	0.038493801255773334	1.0	0.04166015408448174
0.038590433677208484	0.4411466456238392	1.484670964647674e-06	0.04190035447012699	0.0007590587235307412	0.9964364413885051	0.04168201469644396	0.5445231380283693	9.560327049799172e-05	0.03849483040671049	1.0	0.042708333367058725
0.038593928548260575	0.4312289011460453	1.4660865265273154e-06	0.04267113764975339	0.0007492558024613242	0.9963382023555423	0.04273170215830396	0.547103243419305	9.802056017382821e-05	0.03849590798808675	1.0	0.04380529198986017
0.038597599831634424	0.4213154249746352	1.4481030048124728e-06	0.04336857111208478	0.0007398063020440548	0.9962349032313447	0.043830311681861155	0.5496948633657425	0.00010056214373804773	0.03849703768789638	1.0	0.044954525831153086
0.03860146133721889	0.41140612032453605	1.4307379719847297e-06	0.04399963500345092	0.0007307116507161371	0.9961261417790531	0.04498135671838216	0.5522980425086339	0.00010323788735105976	0.03849822344986783	1.0	0.04615987532774268
0.03860552831576578	0.40150087183970434	1.414007558614938e-06	0.04457064522498826	0.0007219739270215807	0.996011471743077	0.04618869783918305	0.5549128255977671	0.00010605873514819147	0.03849946958061759	1.0	0.04742556928110925
0.03860981768569216	0.3915995422302283	1.397927163757943e-06	0.045087316639780904	0.0007135959218835323	0.9958903966217597	0.04745658707296657	0.5575392574913811	0.00010903686172850785	0.03850078082396365	1.0	0.04875627556138361
0.03861434828058139	0.38170196919268295	1.3825120302808498e-06	0.045554820269217915	0.0007055812104118871	0.9957623623533877	0.048789719208572745	0.5601773831557721	0.00011218585113019486	0.038502162429451196	1.0	0.050157160018233185
0.03861914113379563	0.37180796220668927	1.3677777449984505e-06	0.04597783504647702	0.000697934234960136	0.9956267486826098	0.0501932914238157	0.5628272476648923	0.0001155209079994543	0.038503620225796176	1.0	0.051633955200882695
0.0386242198126474	0.36191729892577007	1.353740687062628e-06	0.04636059464564576	0.0006906604015320165	0.9954828589189402	0.051673072881016996	0.565488896199939	0.00011905910803595987	0.03850516070461144	1.0	0.053193040858657226
0.03862961081458566	0.3520297210320137	1.34041845120182e-06	0.04670692985335802	0.000683766192107162	0.9953299077250118	0.053235486306549056	0.5681623740489364	0.00012281969656440656	0.03850679111802125	1.0	0.054841538661972576
0.03863534404009556	0.3421449294770156	1.3278302657733534e-06	0.04702030690869827	0.0006772592960525661	0.995167006475811	0.05488770405046105	0.5708477266063078	0.0001268244464110238	0.03850851959368454	1.0	0.05658742418188717
0.038641453360474844	0.33226257878501236	1.315997423459105e-06	0.04730386219591084	0.0006711487645349623	0.9949931456063994	0.05663776172762418	0.5735449993724396	0.0001310980894386471	0.0385103552710362	1.0	0.05843965993521345
0.038647977304058334	0.3223822706240493	1.3049437418844347e-06	0.04756043362994188	0.0006654451929090681	0.9948071731871562	0.05849469339579746	0.5762542379532365	0.00013566883995427131	0.03851230846410406	1.0	0.06040835430009608
0.038654959890085556	0.31250354611111014	1.2946960715248802e-06	0.047792589063900416	0.0006601609371243493	0.9946077687675519	0.06046869309656817	0.5789754880596675	0.00014056903391062442	0.03851439085617493	1.0	0.0625049524042449
0.03866245164970825	0.30262587674296787	1.2852848708222784e-06	0.048002651987458136	0.0006553103720914635	0.9943934111978812	0.06257130915202651	0.581708795507303	0.00014583591498339848	0.038516615734724854	1.0	0.06474246680591397
0.038670510884832955	0.2927486536691521	1.2767448709932583e-06	0.04819272478085716	0.0006509102019659714	0.9941623387633238	0.06481567921732885	0.5844542062158442	0.00015151260861635124	0.038518998276216604	1.0	0.06713575805977529
0.038679205232249256	0.2828711749422883	1.269115866664108e-06	0.04836470975664255	0.0006469798352264229	0.993912499294067	0.0672168164992346	0.587211766208641	0.00015764933885852733	0.03852155589339073	1.0	0.06970187831264174
0.038688613623668086	0.27299263017745834	1.2624436180813971e-06	0.04852032819829426	0.0006435418413947227	0.9936414874787642	0.06979196076588283	0.5899815216122035	0.0001643049620204326	0.038524308661647653	1.0	0.07246049520999115
0.038698828764339874	0.2631120822609654	1.2567809502483235e-06	0.04866113758725498	0.0006406225114692761	0.993346464848862	0.0725610120599606	0.5927635186557023	0.00017154891796841015	0.038527279846371464	1.0	0.0754344190570421
0.03870996029751544	0.25322844522448484	1.2521895750332598e-06	0.04878854719136086	0.0006382525514140894	0.993024057103343	0.07554707090480284	0.5955578036704596	0.0001794637387002515	0.038530496558815186	1.0	0.07865026402273322
0.03872213888955782	0.24334045716858635	1.2487408410077082e-06	0.04890383216856448	0.0006364679484706989	0.9926702203217959	0.07877711719454598	0.5983644230894332	0.00018814831006679772	0.03853399057949102	1.0	0.08213928518796577
0.038735521563664554	0.2334466476442724	1.246518917346314e-06	0.04900814632964653	0.0006353110641881667	0.9922800653542668	0.08228287135466145	0.6011834234466876	0.00019772216472405124	0.0385377993989405	1.0	0.08593844888244043
0.038750298754164816	0.22354529737605128	1.245623028875734e-06	0.049102533685816414	0.0006348320291188956	0.9918476230474675	0.08610189807756563	0.6040148513768592	0.00020833120992620746	0.03854196754423861	1.0	0.0900918163257194
0.03876670376813921	0.21363438885387917	1.2461711134519939e-06	0.049187938897498076	0.0006350905445156681	0.9913655265933572	0.09027903684481266	0.6068587536146084	0.00022015548400564078	0.03854654828413357	1.0	0.09465235363174108
0.0387850256747896	0.20371154527801896	1.2483044888115854e-06	0.049265216728731895	0.000636158242005542	0.9908245742413312	0.09486827881767738	0.6097151769940653	0.00023341983516531745	0.03855160583962428	1.0	0.09968433042803096
0.03880562716770358	0.1937739552093993	1.252194013109428e-06	0.049335140602007416	0.0006381218214323412	0.9902131163372454	0.0999352622333672	0.6125841684482637	0.0002484088960529665	0.038557218271650616	1.0	0.10526654383869528
0.03882896980038997	0.1838182797574881	1.2580484333715899e-06	0.04939841033899145	0.0006410872957664888	0.9895161783731214	0.10556063914977372	0.6154657750085651	0.0002654885187019368	0.03856348128168803	1.0	0.11149671957437007
0.038855650414185205	0.1738405390347121	1.26612592174505e-06	0.04945565916442958	0.0006451858456394355	0.9887141773185247	0.11184469084667072	0.6183600438040754	0.000285137176623311	0.038570513237561894	1.0	0.11849762276992776
0.03888645502423711	0.16383597555580168	1.2767502814899393e-06	0.049507460043836146	0.0006505820740656424	0.987780993174131	0.11891376742441095	0.6212670220610481	0.00030799319483278825	0.038578461829404324	1.0	0.12642570165588324
0.03892244076010915	0.15379889762215695	1.290334444699372e-06	0.04955433141782105	0.0006574859408268141	0.9866809852151162	0.12692944515337162	0.6241867571022801	0.00033492794895619016	0.03858751281115296	1.0	0.13548356240111406
0.03896506449811573	0.14372251563084365	1.307415350186627e-06	0.049596742390854515	0.0006661705275657948	0.9853642164811672	0.13610182191392828	0.6271192963464964	0.000367163307998436	0.038597901190117294	1.0	0.14593836498849605
0.03901639232376101	0.13359881711485494	1.3287077623053322e-06	0.049635117426218206	0.0006769993939859902	0.983758505990137	0.14670924722879158	0.6300646873077248	0.00040646778265292227	0.038609924541108086	1.0	0.1581495612830951
0.03907945548597408	0.12341860475449622	1.3551904355997875e-06	0.04966984059418095	0.0006904704216068795	0.9817555874049667	0.1591282548549115	0.6330229775946602	0.00045549991587449934	0.03862395557009958	1.0	0.1726116201677373
0.03915888631641878	0.11317203039663323	1.3882509788356382e-06	0.04970125941591256	0.0007072895086978993	0.9791856917158723	0.1738798719410533	0.6359942149100192	0.0005184438378141448	0.03864044247860463	1.0	0.19002089819521675
0.03926212326529768	0.10285051699040078	1.4299437047956183e-06	0.04972968834161466	0.0007285017493417235	0.9757678939814509	0.1917019947723493	0.6389784470498833	0.0006022660820042477	0.038659857183293435	1.0	0.21138020534657148
0.03940185820313838	0.09245253046373138	1.4834816664576558e-06	0.04975541189771639	0.0007557417575700029	0.9710059338563655	0.2136603519377814	0.6419757219030326	0.0007194048336888817	0.0386824533694495	1.0	0.238153723181477
0.039601420631365104	0.08200021839994742	1.5542583172023286e-06	0.04977868753475493	0.0007917534415313093	0.9639516832035739	0.24129932773843524	0.6449860874502693	0.000894080984266965	0.03870733964709814	1.0	0.27244151108446607
0.03990769058216758	0.07158708319128289	1.6521915533732353e-06	0.049799748205101996	0.0008415824927160298	0.9526261561456076	0.2767365322430332	0.6480095917637287	0.0011786759345330175	0.03872901464763456	1.0	0.31686963303850796
0.04042439357220203	0.061508357695220645	1.7976922311469001e-06	0.049818804700892824	0.0009156120664071538	0.9325577607345464	0.3221035605575446	0.651046283006181	0.001699672517818114	0.03872472105438392	1.0	0.3726518600878154
0.04139747085791376	0.052537590302632664	2.037612285611481e-06	0.049836047821663454	0.0010376667648615177	0.8936035610291254	0.3760872093185717	0.6540962094303225	0.002775453032191552	0.03862201782572221	1.0	0.4313852500784421
0.043384674558387674	0.046083038043401935	2.477944552035936e-06	0.04985165098639935	0.0012615624828977781	0.8176519115247118	0.4254786502571127	0.6571594193780557	0.004992173947355037	0.03839250061103264	1.0	0.4644105997211559
0.047348181093000465	0.0433507585001515	3.2855453264692724e-06	0.04986577850557942	0.0016716310340948682	0.6926187007136971	0.4464243910256539	0.6602359612797569	0.008541034538297923	0.03880714655470254	1.0	0.44728230493207827
