TAB2_TAK1_TAB1	EGFR	TRADD_TRAF2_RIP	PKC	MKK4/7	Ras	MKK1/2	MKK3/6	IkK_NFkB	NIK	CD14-TLR	IRAK1/4	TNF{cytoplasm}	PIP2	Akt{cytoplasm}	STAT1/3{cytoplasm}	NFkB{nucleus}	JNK{nucleus}	p38{nucleus}	Raf	ERK1/2{cytoplasm}	Shc/Grb2/Sos1	MEKK1	PLC gamma	ASK	PI3K	TRAF6	JAK	IkB	JNK{cytoplasm}	TNFR1	NFkB{cytoplasm}	p38{cytoplasm}	MyD88	DAG	EGF	TNF{nucleus}	ERK1/2{nucleus}	Akt{nucleus}	cjun	cfos	STAT1/3{nucleus}	LPG
1.3000000000000003	1.3000000000000003	1.3000000000000003	1.5	1.2	1.2	1.1	1.5	1.4000000000000001	1.5	1.5	1.0	1.5	1.4500000000000002	1.2	1.1	0.20000000000000004	0.6	0.8000000000000002	1.2	0.8000000000000002	0.3	1.4000000000000001	1.6000000000000003	1.5	1.6000000000000003	1.1	1.6000000000000003	0.8000000000000002	1.2	1.3000000000000003	1.2	0.9	0.8500000000000001	0.9	1.6000000000000003	0.0	0.0	0.0	0.91	0.5	0.0	1.5
0.8303540558014636	1.4641052763757243	1.2614575137748225	0.2033350420085926	1.3229781722679912	1.3794996879254036	0.8778277656377866	1.3131673440126528	1.0784837659161175	1.1631433137308884	0.46880915169967974	1.3679213026724688	0.7707462077230004	1.075417231319107	1.3397080773865846	1.3400754079072428	0.7864410063749654	0.7700279326535088	0.7307104684974935	1.359643540980735	1.1353128715583065	0.6575674248165024	1.0163225980891766	1.2483964123454179	1.2502121939408946	1.3332159504046492	1.1964936296353867	1.1304398222702992	1.1418370718482607	1.3080770346829984	1.053280596439389	1.3903453180818113	1.2592304127727254	1.5493090788904773	1.2460328889698078	0.8780986177546493	0.8009981284061944	0.4123234416308364	0.2550431104189247	1.5078067694418635	1.6786895064476879	0.23389740234253167	0.8232174541449832
0.4815732144728903	1.309271765509348	0.9578126713032616	0.0820038313374683	1.4061835477755418	1.288784518317507	0.683592588858965	1.1265938449647057	0.45315832417546564	0.8054442758528378	0.20932396956433058	1.546854349469907	0.9381686502179353	0.7156262804986587	1.4205775169360044	1.455036058449675	1.1157059475984341	0.9300998037340843	0.8683035587671857	1.224076505602004	1.3292381265549513	0.9793335651543088	0.6530027912824178	0.9363286329255367	0.9946965204969541	1.1027295221593187	1.3935096295544878	0.7524581053843387	1.3685613147471123	1.3721284877304816	0.9211885702210231	1.3697575402797744	1.3883443948835457	1.182741825640187	1.4433648688385052	0.48191073906183224	1.2606424319664076	0.9340027213381658	0.531965862377562	2.1669036913854036	2.8759123522755123	0.5012957644654957	0.4517913178704674
0.278861520465571	1.0497325488506426	0.7542682917662755	0.08719660110075447	1.4152390572539888	1.2097865580362148	0.5100185182751722	0.9388817847075287	0.16847435335295727	0.4359707984036594	0.10838821572383325	1.4230645564865985	1.178341936101255	0.4017602599498054	1.4523081166795457	1.4622309213425226	1.1823451058534893	1.0750012033143903	1.04268574679118	1.0888225229698545	1.4211287682227292	1.2180016623515093	0.33130948729102916	0.6705356987327735	0.7254464672281528	0.9021549849215976	1.516622128413683	0.47055225345163304	1.4748353579486202	1.409048853341906	1.0488676437251563	1.1596050338426331	1.4317016191040417	0.784593102431409	1.5034049127812639	0.26447822115581116	1.4646503152834105	1.5146679092236233	0.8200014696847981	2.871371849152761	4.1157268809118	0.7799684310408461	0.24794833233357275
0.17366977975198514	0.7852629670560911	0.774117651719851	0.08319181240770779	1.2982602635907734	1.1497917102343285	0.3698314178412513	0.746296948530582	0.1426168084200004	0.18317404310378396	0.05860622365360931	1.1623489737057908	1.3156323794487776	0.18468371591204502	1.443076645539228	1.386546866084789	0.9855778802810929	1.2024681639580967	1.207503401899561	0.9713699804680358	1.4350620713025124	1.367004181933311	0.12106678059034554	0.4561510189317319	0.45972945481021626	0.7277774412466692	1.5009256495789167	0.2778895996930934	1.3841961337280388	1.4264984851556353	1.2169810652821405	0.994345535249103	1.441570008831411	0.4929799374923409	1.4193088390498254	0.14514872526377043	1.5055944214989994	2.1168564307524265	1.1101606302130949	3.6096677321011037	5.389299880533533	1.0516814132196168	0.13607692993478468
0.10465656045959051	0.5575911502289059	0.9229265227115893	0.07003626350812443	1.0469253328649364	1.0942050572351847	0.27079450965528856	0.5379349404815548	0.12054893903851614	0.11414476664349187	0.03204488674789793	0.8815420470277812	1.3410575635668374	0.08332158490304938	1.4000029446042557	1.258339131207074	0.7513640128913684	1.3096616400240793	1.3496720611362343	0.8630938861066482	1.390696917948833	1.4370354801071497	0.05442438014995627	0.29441374072067755	0.23247196483368512	0.576788526691402	1.3696383482732208	0.1569453966027579	1.108637281426733	1.4249298982007554	1.317027102254818	0.9142693480147909	1.434882711977965	0.30043733803035266	1.21862987095224	0.07965930938897117	1.4443756932348686	2.711940809021858	1.3949775585011777	4.373194457357451	6.686546026924998	1.3035334357907666	0.07468060255216043
0.051371394120304906	0.37933839244263906	1.0873589424242585	0.05438411338054333	0.7565765151940266	1.0347284449837184	0.2058169136952553	0.28381466817192585	0.09236421439857229	0.09520317849794255	0.017570516612507792	0.6357495590734481	1.2869093628277843	0.04479625613395211	1.3295016182855157	1.1064085541465065	0.5589354459451492	1.3911591495965823	1.4601770386055803	0.7590870881826727	1.3093159364269407	1.4447227841709651	0.04804259996796738	0.18106341848792787	0.09547536763424692	0.44716848138906373	1.172854822906261	0.08609050280812006	0.8203058132000045	1.40107332370009	1.330196031898203	0.825914696539067	1.407177121358884	0.17936443302359928	0.9850741792240717	0.04371795591588131	1.3288119129126632	3.2798822672455703	1.668334044195677	5.154880526754767	7.999931609699719	1.5283652201502822	0.040985583671138685
0.023736637305393944	0.24895445803431412	1.1892682445297769	0.04085270847475325	0.48125334929040753	0.9700240835520191	0.1580433471005909	0.07557089907209945	0.06770826070250066	0.08242816824373816	0.009640726409256593	0.44210153071338415	1.1837595638981147	0.026104731926843462	1.2376527084874176	0.9520106099107577	0.4050716443477788	1.4380799268595608	1.4979579542168342	0.659847863008307	1.2072478894101457	1.4070893707666916	0.050668227017291505	0.10706817191233486	0.06937089570020914	0.33774276817024707	0.9558420678991771	0.04649006768677482	0.5828757127129004	1.347093636258707	1.2741708020799494	0.7169738542088324	1.2839826633956957	0.10547707643756205	0.7713453601082838	0.023992922912881402	1.181479413848901	3.808928961783921	1.9253549510430967	5.948056937109511	9.322355650556034	1.7238318176661858	0.02249336523082628
0.012789652809964441	0.1586368419956082	1.183601099339741	0.030194060869396314	0.2585041124426428	0.9017259888390482	0.12010401930171667	0.05775652924864823	0.04963886961499125	0.07527463259121556	0.005290648133114188	0.29908791044107713	1.049704520185314	0.015123766991545367	1.1305464880116112	0.8076079793955242	0.28717343867689643	1.4341491808720748	1.3670811591844123	0.5677503563036247	1.091475718601691	1.3389940277467054	0.051959868583343255	0.06154374099712727	0.06823677190252114	0.24785469556527698	0.7491513106556815	0.02495015004910567	0.4209942502638849	1.2428716200249672	1.1705157445570868	0.6013051291421375	1.1073007277681506	0.06131248414625591	0.5905774770652151	0.013167595278489716	1.0133183298884487	4.292045928864447	2.1623775650768438	6.745173107998173	10.640011198853555	1.8907766811491529	0.012344620573584087
0.0075757145824209325	0.09877949371850193	1.0517233237160168	0.02206206359924803	0.13535664270029218	0.8319181194365022	0.09123224326360747	0.05477968040636448	0.03812404249552334	0.06860444542233998	0.0029035293745261616	0.19802452547752022	0.899217836252196	0.008593842783563408	1.0144059821700284	0.6788830392099036	0.20636364479950678	1.3532385825707542	1.134568554995291	0.48474776366521444	0.9681382058025793	1.252198405105675	0.049806105918388084	0.034725460018597304	0.06660083446897717	0.17666054739529952	0.5690417326573516	0.01338362513772253	0.3267180294403718	1.0738681341110883	1.036380266405522	0.4988923405209908	1.0249338557161456	0.0353161822324563	0.4439018019654483	0.007226529508197593	0.842151996731518	4.724702966738023	2.376971452923256	7.535426973551459	11.933352271826909	2.0317243397707783	0.006774871413935234
