cytosolic free ca concentration	ER ca concentration	Values[V]	Values[n]	Values[a]	Values[nIR]	Values[rIR]	Values[alphaIRn]	Values[betaIRn]	Values[nIRinf]	Values[tauIRn]	Values[alphaIRr]	Values[betaIRr]	Values[rIRinf]	Values[tauIRr]	Values[calcium current]	Values[delayed rectifier k current]	Values[ca dependent k current]	Values[nucleotide sensitive k current]	Values[erg like k current]	Values[minf]	Values[ninf]	Values[ainf]	Values[w]	Values[jmem]	Values[jserca]	Values[jleak]	Values[jip3]	Values[oinf]	Values[jer]
0.10069196598502049	99.9950950968421	-59.75751869753334	0.005424336192782148	0.45999807157736067	0.018643696865333553	0.2045162518466084	0.001063168306265132	3.071978303697696e-05	0.9719168868027661	914.1702974734749	0.03305427779125491	0.14296782839472955	0.18778481014384552	5.681104616163397	-3855.079864045883	115.75248019548509	58.18620345354586	3505.75600259432	0.29059325733860597	0.0351236061984018	0.00015819818900327228	0.40297599196835143	0.004241523140995694	-0.002790533808797624	0.040276786394008196	0.04994720156542854	0.0	0.0	0.009670415171420345
0.10076076453024624	99.99461227096278	-59.72374543052852	0.00510530956286998	0.4599978817799555	0.019684003218608668	0.20179805484820942	0.0010592723014583082	3.079249447314584e-05	0.971751684314478	917.37665846323	0.03300970300266337	0.14297913799658996	0.18756702308644344	5.682178451327165	-3864.3729072501633	109.1860119537026	58.513773180315575	3513.522371744124	0.3034012001960364	0.03521911225402789	0.00015927020923326414	0.4031415229144114	0.004255971464603141	-0.002762474823423511	0.04030430581209849	0.049946925753216256	0.0	0.0	0.009642619941117765
0.10082957511317177	99.99413083491693	-59.68853952569257	0.0048056783629182006	0.4599976925350244	0.020719283201186916	0.19948304545163859	0.0010552260480839245	3.086847349064992e-05	0.9715784649701593	920.7301759981643	0.032963301301245584	0.14299090893080557	0.18734022481060877	5.683296800236746	-3874.082502094421	103.01473602847905	58.8483011178776	3521.6182437613247	0.3164224860611398	0.035318935951253023	0.00016039543653928776	0.40330710489176824	0.004270461420176432	-0.0027325437632094614	0.04033183004526871	0.04994665062990188	0.0	0.0	0.009614820584633171
0.10089841606112297	99.99365078909555	-59.65195811725459	0.004524270680933227	0.4599975038428097	0.021749407424334365	0.19750462860298174	0.0010510378859244858	3.0947619638680136e-05	0.9713973805752859	924.2267986570735	0.03291515569570617	0.1430031198755485	0.18710481096305467	5.684457721932113	-3884.195668072133	97.21417425977639	59.18968181652184	3530.0304774688934	0.32964590626135126	0.0354229485251748	0.00016157304774345427	0.4034727819878653	0.004284996980846434	-0.0027008027058999934	0.040359366424449185	0.04994637618651721	0.0	0.0	0.009587009762068027
0.10096730503705627	99.99317213424986	-59.61405380759447	0.004259985562093864	0.45999731570369773	0.02277425489497894	0.19580704125700038	0.0010467155944431034	3.102984204192507e-05	0.9712085609537572	927.8628942855112	0.03286534308889114	0.14301575106256614	0.18686114756933261	5.685659421352391	-3894.7006470277283	91.76147209432084	59.53782386209504	3538.7469740340357	0.3430573241222544	0.03553103376565286	0.00016280236505480418	0.4036385967142964	0.004299582020974641	-0.0026673080957864727	0.0403869220148225	0.0499461024146064	0.0	0.0	0.009559180399783894
0.10103625909676003	99.99269487147853	-59.57487493140854	0.00401178871825725	0.45999712811821436	0.023793712435732375	0.19434359553419786	0.0010422664238703716	3.111505884672506e-05	0.9710121151261505	931.6352257807329	0.03281393462977156	0.14302878418776732	0.18660957275018336	5.686900240877407	-3905.586832178177	86.63527981903525	59.8926493011926	3547.7566162081735	0.3566408943281455	0.03564308729189048	0.00016408284871715013	0.40380459014339437	0.004314220326675961	-0.0026321110745502127	0.04041450363870402	0.04994582930619089	0.0	0.0	0.009531325667486872
0.10110529474267493	99.99221900221617	-59.53446580025834	0.003778708496987696	0.45999694108702	0.024807674138261446	0.1930752061786746	0.0010376971247487736	3.120319671763299e-05	0.9708081323478078	935.5409292310032	0.03276099604250374	0.14304220232752346	0.18635039832181563	5.688178652445328	-3916.8447035308277	81.81564368742467	60.254093114772644	3557.049212078929	0.3703799646446889	0.03575901589435231	0.00016541409062093018	0.4039708020368058	0.004328915605829232	-0.0025952577826462604	0.040442117897069974	0.04994555685373675	0.0	0.0	0.009503438956666777
0.10117442797462795	99.99174452822271	-59.492866928898	0.003559832094454034	0.45999675461090567	0.025816040848279903	0.19196915653638388	0.0010330139759715602	3.129419038015456e-05	0.9705966830195184	939.5774942024983	0.03270658793391804	0.14305598986035706	0.18608391128741944	5.689493250209783	-3928.465769161985	77.28390599926982	60.62210273772919	3566.615443013183	0.38425773132335483	0.035878736938297864	0.00016679580879220727	0.4041372709667509	0.004343671497624125	-0.0025567896336966545	0.04046977118985118	0.04994528505012404	0.0	0.0	0.009475513860272865
0.10124367433775053	99.99127145157374	-59.450115244659436	0.0033543019974685475	0.45999656869078903	0.02681871968048251	0.1909980644028898	0.001028222811358784	3.1387982205898994e-05	0.9703778194819012	943.742745990588	0.03265076608071327	0.14307013239370947	0.1858103752267451	5.690842743702202	-3940.4425118779773	73.02261329334239	60.99663762215469	3576.4468154969345	0.39825770431204754	0.0360021778238397	0.0001682278426839157	0.40430403443061025	0.004358491581689523	-0.0025167435640992067	0.04049746973510021	0.049945013888617995	0.0	0.0	0.009447544153517784
0.10131304896782962	99.99079977465196	-59.406244281065725	0.0031613126408277	0.4599963833277112	0.027815623561798022	0.19013901539728162	0.0010233290448171356	3.1484521836784754e-05	0.9701515767031136	948.034829673456	0.03259358169755564	0.1430846166954943	0.18553003159010703	5.692225951467643	-3952.768340832657	69.01543190114464	61.377668842220004	3586.53561660279	0.4123640267128426	0.036129275498004994	0.00016971014920508449	0.4044711289594329	0.004373379386845346	-0.0024751522598189662	0.040525219587131844	0.04994474336284206	0.0	0.0	0.009419523775710217
0.10138256663432055	99.99032950013932	-59.3612843567425	0.0029801072669550016	0.45999619852283347	0.028806670801396463	0.18937283674791536	0.0010183376941329569	3.1583765845316864e-05	0.9699179728682082	952.452195824908	0.032535081687208534	0.14309943063016145	0.1852431009027311	5.693641795144504	-3965.437547721779	65.24707018804034	61.76517873879066	3596.8748728390087	0.42656168349272267	0.036259976014786956	0.00017124279943314688	0.404638590220907	0.004388338399516999	-0.0024320443621161057	0.04055302665372822	0.04994447346675251	0.0	0.0	0.009391446813024285
0.10145224178123331	99.98986063101019	-59.315262740605355	0.002809974975629564	0.45999601427743486	0.029791784685946312	0.18868348878693056	0.0010132534034497044	3.1685677428283295e-05	0.969677009877303	956.9935877599405	0.03247530887374638	0.14311456309901216	0.1849497838849423	5.695089293960773	-3978.445267216525	61.70320687751301	62.15916060207665	3607.458312155157	0.4408366269797596	0.03639423413962782	0.0001728259759627755	0.4048064531172989	0.004403372071848974	-0.002387444653772299	0.04058089671249332	0.04994420419461447	0.0	0.0	0.00936330748212115
0.10152208856608856	99.98939317052509	-59.26820380421773	0.002650247952319693	0.45999583059290944	0.030770893098679204	0.18805755506428706	0.0010080804644822556	3.179022613151474e-05	0.9694286737587046	961.6580302015849	0.032414302219840714	0.14313000398452166	0.18465026249330552	5.696567559621307	-3991.7874413355353	58.370424915855786	62.55961839078768	3618.2803288986197	0.4551758405371379	0.036532012995178866	0.00017445997085207925	0.4049747518788273	0.004418483829552226	-0.0023413742272078014	0.040608835426435425	0.049943935540979506	0.0	0.0	0.009335100114544082
0.10159212089712509	99.98892712222552	-59.220129162135514	0.002500298864336889	0.4599956474707645	0.031743928160881535	0.1874838151459358	0.0010028228365207786	3.189738760362198e-05	0.9691729350021991	966.4448192710435	0.03235209702904101	0.14314574409844033	0.18434470088746277	5.698075791562596	-4005.460787488969	55.23615038941352	62.96656648643004	3629.3359515342545	0.4695673571857385	0.036673283745553224	0.00017614518413371216	0.4051435201529054	0.004433677079517662	-0.002293850635724657	0.040636848358850036	0.0499436675006642	0.0	0.0	0.009306819141814165
0.10166235246892891	99.98846248992909	-59.17105780098387	0.0023595384146749485	0.45999546491261856	0.03271082589449445	0.18695288667331916	0.0009974841652768574	3.200714337686684e-05	0.968909748816896	971.353513715147	0.03228872513391083	0.14316177513345935	0.18403324632705995	5.699613272553189	-4019.4627699582434	52.28859605514709	63.38002948154376	3640.6208129556962	0.4840002459955529	0.036818025316614815	0.00017788212286447044	0.4053127910896566	0.004448955217226723	-0.002244888028973685	0.04066494098757156	0.04994340006873007	0.0	0.0	0.009278459081158506
0.10173279679664257	99.98799927772575	-59.1210061979456	0.0022274130440129466	0.4599952829201999	0.03367152590456463	0.18645692548763493	0.0009920678006239856	3.211948067354281e-05	0.968639055317255	976.3839272961036	0.03222421507082343	0.14317808961824052	0.18371603000284042	5.701179364619537	-4033.791574603073	49.51670908869539	63.800042000831716	3652.131123232058	0.4984645762049471	0.036966224150149156	0.00017967140069250257	0.40548259742408405	0.0044643216339884315	-0.0021944972736146866	0.04069311871865703	0.04994313324046456	0.0	0.0	0.009250014521807529
0.10180346724890388	99.98753748997444	-59.069988429280016	0.002103402771935971	0.4599951014953455	0.03462597108034866	0.18598937439471927	0.0009865768132836736	3.223439223644304e-05	0.9683607796402406	981.5361222784026	0.03215859224216451	0.1431946808756224	0.1833931678056742	5.702773505278615	-4048.4460866123814	46.910122692754314	64.22664855428187	3663.8636446476835	0.5129513665596407	0.03711787399003307	0.0001815137379263465	0.4056529715552461	0.004479779724031023	-0.0021426860600250626	0.040721386899561555	0.04994286701136277	0.0	0.0	0.009221480111801211
0.10187437707965458	99.98707713130052	-59.018016269434696	0.0019870191689690024	0.45999492063999964	0.03557410731393191	0.1855447527029851	0.000981014010507265	3.235187618217628e-05	0.9680748319959078	986.8104039567522	0.03209187906663793	0.14321154298382827	0.18306476103700559	5.704395204060083	-4063.4258711389584	44.45911124309758	64.65990342153074	3675.8156689055763	0.5274525255912046	0.037272975698771894	0.0001834099620947756	0.4058239456227791	0.004495332891475352	-0.0020894589958056035	0.04074975083186183	0.04994260137711043	0.0	0.0	0.009192850545248599
0.10194553945895175	99.98661820659373	-58.96509928126049	0.0018778034515277524	0.4599947403562135	0.03651588323528035	0.1851184799135958	0.0009753819508021927	3.247193587626149e-05	0.9677811076531361	992.207316177211	0.03202409511832093	0.14322867074051301	0.18273089706393753	5.706044039302065	-4078.7311566787516	42.15454868037544	65.09987056685684	3687.9849963771208	0.5419607870270611	0.037431537103001566	0.00018536100899092323	0.40599555158108014	0.00451098455721626	-0.002034817686735968	0.0407782157835807	0.04994233633356739	0.0	0.0	0.009164120549986693
0.10201696750290844	99.98616072100685	-58.91124489779174	0.0017753246923686327	0.45999456064614463	0.03745124996269833	0.18470672803638907	0.0009696829577499107	3.2594579829087894e-05	0.967479486861673	997.7276378112795	0.03195525725506858	0.14324605962949705	0.1823916499219172	5.707719655205942	-4094.362821075373	39.98786988339101	65.54662358433383	3700.369917291853	0.556469643458367	0.037593572866766393	0.0001873679241984297	0.406167821271456	0.004526738165737554	-0.0019787608057425105	0.04080678700116338	0.049942071876751974	0.0	0.0	0.009135284875588595
0.10208867430288421	99.98570467995484	-58.85645849600796	0.0016791781395693337	0.45999438151205646	0.0383801608677189	0.184306297884656	0.0009639191329610735	3.271982161197409e-05	0.9671698347111155	1003.372380149833	0.031885379736822345	0.14326370579004616	0.18204708086775032	5.7094217591367125	-4110.322380048697	37.95103478422715	66.00024567281062	3712.969194771516	0.5709732804718538	0.03775910439158217	0.0001894318651015216	0.40634078649252525	0.004542597191885602	-0.0019212841503577077	0.040835469721153685	0.04994180800282597	0.0	0.0	0.009106338281672288
0.10216067295404124	99.9852500891147	-58.80074346295108	0.0015889836374939452	0.45999420295631865	0.03930257135350406	0.1839145154638241	0.0009580923682118322	3.284767979269717e-05	0.9668520009269552	1009.1427851904004	0.0318144743343356	0.14328160598856746	0.18169723888544512	5.711150119156592	-4126.6119781634525	36.03649500771258	66.46082964052395	3725.782049622376	0.5854665128079921	0.037928159742480524	0.00019155410338498734	0.4065144790691538	0.004558565147626308	-0.0018623806890727124	0.0408642691816165	0.04994154470808033	0.0	0.0	0.009077275526463827
0.10223297658337782	99.98479695442579	-58.744101254532396	0.0015043841435936616	0.4599940249814069	0.04021843864588137	0.18352914519252653	0.0009522043568033697	3.297817788999235e-05	0.9665258196033116	1015.0403247975258	0.03174255042879003	0.14329975759259928	0.18134216114718535	5.712904561780601	-4143.234382169891	34.23716283756379	66.92847793928443	3738.808146808923	0.5999447235766204	0.038100773599406654	0.00019373602803404917	0.4066889309201888	0.004574645588809903	-0.0018020405969110531	0.04089319063335113	0.0499412819889212	0.0	0.0	0.009048091355570068
0.10230559837734748	99.9843452820907	-58.6865314473253	0.0014250443352673424	0.4599938475899035	0.04112772159619027	0.1831483172268294	0.0009462566041849513	3.3111344346648996e-05	0.9661911088714982	1021.0667007219646	0.03166961510273686	0.1433181585469841	0.18098187343151764	5.714684969943868	-4160.192976664077	32.54638232937141	67.40330272831847	3752.0475835408647	0.6144038071868078	0.03827698723351297	0.00019597914884821843	0.40686417412525566	0.004590842121968071	-0.0017402512804811504	0.04092223935093899	0.04994101984185667	0.0	0.0	0.009018780490917679
0.10237855160916931	99.98389507857678	-58.62803178360439	0.0013506493013583686	0.4599936707844983	0.04203038049515588	0.18277046660123675	0.0009402504378790054	3.324721252094808e-05	0.9658476705030683	1027.2238454701542	0.0315956732227617	0.1433368073521216	0.18061639050065692	5.7164912811713675	-4177.4917620300075	30.9579024066706	67.88542596798659	3765.5008789134754	0.628840116361293	0.03845684850805269	0.00019828510048736293	0.40704024099086833	0.004607158411167906	-0.0016769973926988278	0.040951420643667726	0.049940758263483806	0.0	0.0	0.00898933761981608
0.10245184966593346	99.98344635061811	-58.56859820985736	0.001280903313189773	0.459993494567989	0.04292637689705064	0.1823942822597953	0.0009341870167449477	3.3385820696302705e-05	0.965495289445504	1033.5139240209587	0.031520727514238525	0.14335570304420686	0.1802457164386369	5.718323485941637	-4195.135354640197	29.4658517906845	68.37497954374287	3779.168965049211	0.6432504133557734	0.03864041190373686	0.00020065564707249096	0.4072171641161061	0.004623598184947563	-0.0016122608373058053	0.040980739866373385	0.04994049725047608	0.0	0.0	0.008959757384102693
0.10252550607560368	99.98299910521798	-58.50822490896306	0.0012155286703537695	0.4599933189432826	0.04381567345344436	0.1820186643778397	0.0009280673396166652	3.352721210907889e-05	0.9651337332882047	1039.9393363921736	0.03144477862850228	0.14337484517736795	0.17986984495184802	5.720181626236981	-4213.128989305308	28.06471562745417	68.8721054208479	3793.0531796961195	0.6576318254035823	0.03882773856857457	0.00020309268736826022	0.40739497645810324	0.004640165243358792	-0.0015460207632468533	0.04101020243024148	0.04994023679957119	0.0	0.0	0.008930034369329716
0.10259953453401878	99.98255334965214	-58.44690432619687	0.0011542646167680508	0.45999314391339685	0.044698233755882735	0.1816426886316183	0.000921892253346791	3.367143499468874e-05	0.9647627516559043	1046.5027210647215	0.031367825202739515	0.14339423380762387	0.17948875963334468	5.722065794273459	-4231.478523977623	26.749313687946145	69.37695583050228	3807.1552602459747	0.6719818042903729	0.03901889639237447	0.00020559826057894878	0.4075737113975956	0.00465686346514212	-0.001478253548904452	0.04103981381360751	0.04993997690755906	0.0	0.0	0.00890016309395155
0.10267394893199432	99.98210909147221	-58.38462718919473	0.0010968663227743465	0.45999296948146123	0.04557402218686883	0.1812655762777294	0.0009156624602892656	3.3818542652161305e-05	0.9643820755261097	1053.2069592778253	0.03128986391286607	0.1434138694785919	0.17910243419214741	5.723976131404726	-4250.190446726613	25.514780027117965	69.88969348822354	3821.4773391419244	0.6862980898422715	0.03921396010623849	0.00020817455279464024	0.40775340280477207	0.0046736968150612	-0.0014089327761291036	0.04106957957279773	0.04993971757127011	0.0	0.0	0.008870137998472381
0.10274876338262673	99.98166633851004	-58.3213825219763	0.0010431039293187457	0.45999279565071927	0.04644300377855738	0.18088666909956974	0.0009093785252500051	3.3968593527513254e-05	0.9639914164665779	1060.0551802139364	0.031210889519630847	0.14343375320888024	0.1787108326486078	5.725912827194601	-4269.271885019163	24.35654399770317	70.41049184545682	3836.0219406525357	0.7005786771062182	0.03941301140754007	0.00021082390412979597	0.4079340851056765	0.0046906693514236954	-0.0013380291939391123	0.041099505353050694	0.04993945878756371	0.0	0.0	0.008839953434513013
0.10282399224890282	99.98122509888232	-58.25715765309771	0.0009927616504986148	0.45999262242453015	0.04730514407860458	0.18050540843131926	0.0009030408819338132	3.412165131636233e-05	0.9635904657882288	1067.0507670978882	0.031130894908155106	0.1434538864811092	0.1783139094967497	5.727876118654021	-4288.730617351301	23.27031252328835	70.93953537558811	3850.7919789960306	0.7148217869771339	0.039616139111043634	0.00021354881660225693	0.4081157933494131	0.004707785233817184	-0.0012655106716997107	0.04112959689956113	0.0499392005533167	0.0	0.0	0.00880960365375557
0.10289965017171994	99.98078538099587	-58.191938217974766	0.0009456369309855819	0.45999244980637105	0.04816040902264581	0.1801213175927344	0.0008966498389141659	3.427778508634931e-05	0.9631788936082422	1074.1973642404735	0.031049871121089916	0.1434742712325101	0.17791160983435955	5.729866289638709	-4308.575087293086	22.252053543118553	71.47701989571324	3865.790757805313	0.7290258399938483	0.039823439326991075	0.00021635196280710042	0.40829856327640673	0.004725048731089778	-0.0011913421415251021	0.04115986006868798	0.049938942865412075	0.0	0.0	0.008779082796724097
0.10297575209842394	99.98034719355353	-58.12570815538987	0.0009015396550358195	0.4599922777998395	0.049008764812901215	0.1797339871726049	0.0008902055851511769	3.4437069420058226e-05	0.9627563478173878	1081.4988850624773	0.03096780738554825	0.14349490984705837	0.1775038694614602	5.73188367040464	-4328.814420022904	21.297980547988978	72.02315292570461	3881.021970930734	0.7431894330100296	0.04003501566715168	0.00021923619544666608	0.40848243138798507	0.0047424642296065534	-0.0011154855295817147	0.04119030083936957	0.04993868572072755	0.0	0.0	0.008748384881357978
0.10305231331197592	99.97991054556057	-58.05844969815782	0.000860291404059082	0.45999210640865595	0.049850177802443676	0.17934306271883585	0.0008837081950808527	3.459958457928004e-05	0.9623224529448228	1088.959521142358	0.030884691133932884	0.14351580514910506	0.1770906149476176	5.733928637319246	-4349.458441445959	20.404538134553118	72.57815408636641	3896.489704586292	0.7573113185754908	0.04025097948004438	0.0002222045577861032	0.4086674350175465	0.0047600362418147284	-0.0010378996758883714	0.041220925324790374	0.04993842911612429	0.0	0.0	0.008717503791333917
0.1031293494608622	99.9794754463316	-57.99014335790908	0.0008217247598012859	0.45999193563666696	0.050684614384674746	0.1789482344038696	0.000877157633298716	3.476541669157515e-05	0.9618768089128295	1096.5837523359526	0.03080050801876992	0.14353696039847338	0.17667176366846632	5.736001612726714	-4370.517700004421	19.568388508867052	73.14225553863467	3912.1984408488083	0.7713903866115023	0.04047145011669557	0.00022526029511171658	0.4088536124035992	0.004777769415152183	-0.0009585402421525453	0.04125173978434488	0.04993817304843537	0.0	0.0	0.008686433264090486
0.10320687658986633	99.97904190549836	-57.920767903902394	0.0007856826504939158	0.45999176548784804	0.05151204088759445	0.17854922837390258	0.0008705537588580671	3.493465796028175e-05	0.9614189896729622	1104.376358025363	0.030715241921614234	0.14355837928699847	0.17624722381161073	5.738103064966779	-4392.003491309473	18.786398878327812	73.7157024660913	3928.1530625303285	0.7854256482870672	0.04069655522855726	0.00022840686727946646	0.4090410027649573	0.004795668541336198	-0.0008773596070806369	0.04128275063594653	0.04993791751445425	0.0	0.0	0.008655166878507717
0.1032849111718284	99.97860993301782	-57.85030033575726	0.0007520177374033637	0.45999159596630723	0.052332423472460574	0.17814579949085618	0.0008638963292029926	3.510740689925522e-05	0.960948541714111	1112.3424295605657	0.030628874956078554	0.14358006593649006	0.17581689435197706	5.740233508546965	-4413.927885741349	18.055629674111472	74.29875360328083	3944.35885944893	0.7994162218085977	0.040926431099403554	0.00023164796245104497	0.4092296463784031	0.004813738566071693	-0.0007943067485296079	0.04131396446873136	0.049937662510923	0.0	0.0	0.008623698042191638
0.10336347014052219	99.97817953918116	-57.778715849956924	0.0007205918394217678	0.4599914270762886	0.05314572803646141	0.17773772523537784	0.0008571850037544442	3.528376859381876e-05	0.9604649824318445	1120.487383966165	0.03054138746500458	0.14360202489810778	0.17538066499651273	5.742393504468983	-4436.303759186256	17.373323552038265	74.89168181263285	3960.821536132292	0.8133613199098029	0.04116122301329153	0.00023498751212695112	0.40941958465913314	0.004831984599220851	-0.0007093271117662864	0.041345388056208875	0.04993740803452032	0.0	0.0	0.008592019978311445
0.10344257092478841	99.97775073462324	-57.70598779993877	0.0006912753934739506	0.4599912588221763	0.0539519201190426	0.17732480058607114	0.0008504193471667411	3.5463854989596106e-05	0.9599677983471487	1128.816978994398	0.030452758011769172	0.14362426115314278	0.17493841609799013	5.744583660710835	-4459.1448271010395	16.73689512367688	75.49477471310273	3977.5472209961204	0.827260238890292	0.04140108566093643	0.00023842970759909877	0.40961086024432897	0.0048504119254791315	-0.0006223624630030053	0.041377028369915365	0.04993715408184923	0.0	0.0	0.008560125711933868
0.10352223148407082	99.97732353033301	-57.632087649551394	0.0006639469486602778	0.4599910912084987	0.05475096481154777	0.17690683370838195	0.0008435988322707937	3.564778521111069e-05	0.9594564431613019	1137.3373296151244	0.03036296336569043	0.14364678011520682	0.1744900185375175	5.746804632866893	-4482.465682121202	16.143921373551308	76.108335363989	3994.5424770482077	0.8411123490130459	0.04164618358714781	0.00024197901796029576	0.4098035170802103	0.0048690260156059924	-0.0005333507272687506	0.04140889259362832	0.049936900649424465	0.0	0.0	0.008528008055796142
0.10360247034551082	99.97689793766426	-57.556984919617065	0.0006384926921903506	0.4599909242399331	0.05554282666984996	0.17648364231605718	0.0008367228427192417	3.583568591227252e-05	0.9589303356320684	1146.05492604417	0.03027197848146942	0.14366958763383647	0.17403533357519685	5.749057124949076	-4506.28183545496	15.592132722026818	76.7326830077692	4011.814314178219	0.8549170861006653	0.04189669168229975	0.00024564020982463313	0.4099976005129542	0.004887832538262495	-0.00044222580955484425	0.04144098813820433	0.04993664773365938	0.0	0.0	0.008495659595455049
