GLU	PIIUMP	PIIUMP2	GS	AZGLN	AZGLU	ATP	GLN	PII	PIIUMP3	ADP	AMP	Values[maxRateGS]	Values[AdenylationStateGS]	Values[PIIKG1]	Values[PIIUMP3KG3]
1.0	0.0	0.0	0.014	1.0	1.0	2.685	1.0	0.0030000000000000005	0.0	2.685	0.0	607.2	0.0	0.0010224045440201954	0.0
2.3138413595683662	0.0002927818056955298	0.0005431377620110744	0.00902689053436035	0.14222618107864365	0.43693338674615806	5.281572072141938	0.09358060754455823	9.459843612224036e-05	0.002069481996171152	0.08842792785807657	0.004973109465639659	204.98244145513146	4.262665256262563	3.223929031619424e-05	0.0004132506950232565
4.103086754253747	8.463382470335654e-05	0.0004826879905504421	0.01282901487314659	0.6066782700307193	0.7520196293672624	5.1442664833107745	0.718644360643846	1.482920269930252e-05	0.0024178489820468963	0.22573351668925057	0.0011709851268534085	441.8249489621769	1.0037015373029217	5.053814741321147e-06	0.0004828153973510182
4.018764829134147	9.486442868793794e-05	0.0004753480451922023	0.012515395377908255	0.5206705070372369	0.7421396154355674	5.160035869279171	0.5850105622606451	1.877184513644247e-05	0.0024110156809834136	0.20996413072085765	0.0014846046220917306	407.1807249735734	1.2725182475071974	6.397473255714063e-06	0.00048145086921353656
4.030388841220337	9.391068638742348e-05	0.0004761542983544024	0.012546645593371635	0.5300773921992824	0.7435066237010289	5.158443566257407	0.5984536311951353	1.8526692312412973e-05	0.0024114083229457577	0.21155643374261657	0.0014533544066283443	410.4360226500714	1.2457323485385807	6.313924801958348e-06	0.0004815292750968128
4.02864217548531	9.390847658727807e-05	0.00047587255791155584	0.01254652271546729	0.5293456808260041	0.743217123499103	5.158482571600285	0.5975540429208084	1.8532231575360228e-05	0.002411686733925801	0.21151742839973847	0.0014534772845326898	410.4231406406811	1.245837672456591	6.315812591160948e-06	0.0004815848704251208
4.028847521576036	9.391569120977259e-05	0.0004759119401336447	0.012546260497964281	0.5293859814160499	0.7432573186138915	5.158490180719169	0.5975877138069215	1.85330861899121e-05	0.0024116392824666665	0.21150981928085652	0.001453739502035697	410.3956530198793	1.2460624303163115	6.316103845094688e-06	0.0004815753949387415
4.028830200215521	9.39146742013748e-05	0.0004759083368404298	0.012546300739163171	0.5293855825639012	0.7432535219129204	5.158488739608337	0.5975896005611794	1.8532918617999883e-05	0.002411644070340192	0.2115112603916852	0.0014536992608368056	410.39987121426185	1.2460279378601191	6.316046736333185e-06	0.0004815763510195704
4.028831137164706	9.39147686380391e-05	0.00047590855774688707	0.012546296815994335	0.5293853172998848	0.7432537656636719	5.158488894567707	0.5975890444294497	1.8532937206654217e-05	0.0024116437364084154	0.21151110543231716	0.001453703184005639	410.3994599737271	1.246031300576262	6.316053071374739e-06	0.0004815762843374057
4.028831136404468	9.391476252152995e-05	0.00047590855351064296	0.012546297084185209	0.5293853609562801	0.7432537596692885	5.158488882755957	0.5975891137245586	1.8532935733177193e-05	0.002411643748234646	0.21151111724406763	0.0014537029158147626	410.39948808642924	1.246031070698368	6.316052569211539e-06	0.0004815762866989621
4.02883112919454	9.391476269535638e-05	0.0004759085524199284	0.012546297074937754	0.5293853565347559	0.7432537586572346	5.158488883291347	0.59758910776695	1.853293580722114e-05	0.00241164374907749	0.2115111167086782	0.0014537029250622183	410.3994871170787	1.2460310786247586	6.316052594445827e-06	0.0004815762868672678
4.028831130081967	9.39147627090766e-05	0.00047590855257783466	0.012546297074535414	0.529385356826692	0.7432537588156087	5.158488883292055	0.5975891081009506	1.8532935806590823e-05	0.0024116437489064943	0.21151111670797218	0.0014537029254645584	410.39948707490396	1.2460310789696214	6.316052594231012e-06	0.00048157628683312203
4.028831130172292	9.391476271350585e-05	0.00047590855259594647	0.012546297074361562	0.5293853568346318	0.7432537588346325	5.158488883297982	0.5975891081004316	1.8532935807259552e-05	0.0024116437488832837	0.2115111167020449	0.0014537029256384089	410.3994870566804	1.2460310791186358	6.3160525944589175e-06	0.0004815762868284872
4.0288311300630415	9.39147627090719e-05	0.00047590855257466174	0.012546297074531405	0.5293853568184047	0.7432537588125061	5.158488883292593	0.5975891080905595	1.8532935806673785e-05	0.002411643748909588	0.21151111670743342	0.001453702925468566	410.3994870744839	1.2460310789730564	6.316052594259286e-06	0.0004815762868337399
4.028831130074591	9.39147627080902e-05	0.0004759085525759365	0.012546297074577013	0.5293853568305366	0.7432537588134562	5.15848888329036	0.5975891081081136	1.8532935806385316e-05	0.002411643748909584	0.21151111670966602	0.0014537029254229575	410.39948707926476	1.2460310789339637	6.316052594160978e-06	0.00048157628683373905
4.028831130102383	9.391476270986716e-05	0.00047590855258178766	0.012546297074505365	0.5293853568300039	0.7432537588197066	5.158488883292984	0.5975891081032374	1.853293580669111e-05	0.0024116437489016497	0.21151111670704134	0.0014537029254946036	410.3994870717546	1.2460310789953744	6.316052594265191e-06	0.0004815762868321547
4.0288311300955195	9.391476270990686e-05	0.0004759085525806643	0.012546297074502086	0.5293853568266984	0.7432537588186209	5.158488883293262	0.5975891080989942	1.8532935806731203e-05	0.0024116437489026935	0.21151111670676503	0.0014537029254978817	410.3994870714109	1.246031078998184	6.316052594278855e-06	0.0004815762868323632
4.028831130094583	9.391476270986743e-05	0.00047590855258048103	0.012546297074503604	0.5293853568265698	0.7432537588184299	5.158488883293212	0.5975891080989261	1.8532935806725833e-05	0.0024116437489029217	0.21151111670681397	0.0014537029254963636	410.3994870715701	1.2460310789968831	6.316052594277027e-06	0.0004815762868324087
