Bc	Cc	PCn	Pc	Bn	PCc	Rc	Bcp	Pcp	Ccp	PCnp	Bnp	PCcp	Mp	Mc	Mr	Mb	Rn	In
3.516295622786488	41.89461702190175	0.31910757371175147	0.11166877559994313	2.7126014161304752	1.8271301021835804	0.7738164347566814	0.1425030459639923	0.07765507988172121	0.6771028534120888	0.1352809014337864	0.11059769160477194	1.1141437106174812	3.0887437081135247	3.445316820205775	2.2331169151963333	9.09224264136722	0.31695898965514524	0.25467069378903967
3.6358352816979997	48.235115994973825	0.37176570361765765	0.1072424295255909	2.735638068253424	2.1059450413350205	0.8958816864722858	0.14425828112464315	0.07390588601569993	0.6896987552888367	0.16231143247107135	0.11110076075417451	1.3652268074259897	3.3028795467426413	3.674617969764772	2.3511269272463444	9.258821566513493	0.40002418775650506	0.33885594469685154
3.7071448841654884	54.8772208898943	0.43077200186087705	0.1028663583585588	2.7057301913816647	2.385493453697319	1.0254152139588082	0.14533956726359343	0.07025724826148227	0.7000441328554085	0.19384027987880567	0.11075768692606335	1.6385840821075122	3.502087847812948	3.888547090927204	2.4572285697383434	9.324292073932211	0.5006132824962564	0.44285254399795226
3.7190860346351706	61.783193082649184	0.4983784831283793	0.09855461036370164	2.618050910554052	2.661266060132035	1.160150866197719	0.1456610040889637	0.06672145498635369	0.708584376795015	0.23137840144698907	0.10945977294781356	1.9311459704911473	3.684035418722272	4.085092549382351	2.5503596888576006	9.263522124603465	0.6198949891251624	0.5670675996025459
3.6610149172727535	68.91105745310807	0.5777996190891961	0.09428065735956195	2.4687394855799383	2.9284608861807833	1.2963814927459474	0.1450984885041563	0.06327701992029451	0.7156719595142015	0.2771260505609288	0.10702470534566344	2.2397075474824786	3.844905964723862	4.2608677095659395	2.6284627707340342	9.057348042930066	0.757441341633113	0.7080680812075619
3.5253775138360086	76.21093306393632	0.673324592111945	0.08997192404770843	2.2571439840311394	3.1811542672999766	1.427941808597261	0.14349148576757031	0.059868061461858475	0.7215851807465459	0.33416384788907566	0.10319292496037397	2.560972302882128	3.9782107148783434	4.410019531370917	2.6877382819109785	8.69916834039435	0.9101902667723469	0.8562383837856755
3.3107626760174194	83.6185459761083	0.7899895049803234	0.08548961813453732	1.9892161954949574	3.4106628462351187	1.5444108326391903	0.14064952260695315	0.05639273224275391	0.7265431717993962	0.40650323222296264	0.09765098521960318	2.8914429550928182	4.072647833307745	4.522262512566596	2.7212936670568753	8.198385497861914	1.070912385154847	0.9937056759128181
3.024377586531326	91.04362823073326	0.9319827997332318	0.08058695041424732	1.6808492443561132	3.6023575963232326	1.628000099723676	0.13636621736768728	0.05267728748437363	0.7307175329644238	0.4986702224795922	0.0901162640060716	3.2270884956814183	4.108290133508315	4.579372321629476	2.7167409125583193	7.579296456947037	1.225752251727386	1.09364921660661
2.68310313086103	98.34966126437197	1.0980668372455245	0.07484182195483009	1.358842305999023	3.729787355798281	1.6486154485945521	0.13045265645655443	0.04843530063152896	0.7342409497073943	0.6142309476891789	0.08053394761461449	3.5626134243033154	4.050591308853697	4.549656053277694	2.652473072689597	6.87768934267186	1.350188111267235	1.1228000278760215
2.3127759168026207	105.32254072311733	1.2716812501093802	0.06759717734556005	1.0567969326992637	3.745746344467151	1.5584895007740032	0.12281505928905481	0.04323863842320596	0.7372130954084315	0.7525426714694408	0.06939094152925555	3.889954312969148	3.8447690614628787	4.382691698017399	2.4944640108591547	6.139790031266047	1.4031947896755723	1.0496733767206552
1.9461181418418607	111.6381933790741	1.4063789099958717	0.05805808400380328	0.8056122363659141	3.5759003358378236	1.2969796088675711	0.11361711221418175	0.03660612703869076	0.7397044617145382	0.9034251841034074	0.05794744833117822	4.195279105647909	3.423434245068788	4.015949524945517	2.2023963470108807	5.429985669383895	1.3232919232701723	0.8605714991641729
1.6220671898605332	116.87173495475389	1.4192768713241872	0.04578574987507735	0.6248713089853979	3.134771578408819	0.8413330181756097	0.10361175814280392	0.02836291479774604	0.7417599691862302	1.0400612425196032	0.04804328333018361	4.453102230020882	2.7497091319906457	3.4130276522440366	1.7601420059737445	4.860319250691495	1.0448426395937165	0.5827665201395804
1.392589453009188	120.6073065147835	1.2218265174517562	0.03152681606974868	0.5263628418728338	2.388618582196591	0.3585739106531791	0.09483472637661505	0.019155839010620877	0.7434055825563267	1.1093628232288713	0.0417053282394904	4.614282341327862	1.8898196309775281	2.6256194456005195	1.2257012151943618	4.646775148316241	0.5852344462589757	0.3064975098996383
1.3182069904179783	122.63945014052531	0.8131519710589129	0.01800853288765438	0.5297811366512304	1.4610398532531472	0.1349459036981967	0.09089639194562428	0.010744073431650283	0.744659986965878	1.0187827587711429	0.041206527099160395	4.581657756214096	1.0681403910130665	1.8296881127904228	0.7591065107041708	4.930233039187862	0.18340560949957285	0.1393242544725728
1.3938933223809762	123.15807369164995	0.38873097106717686	0.009844294057407414	0.6529628015394136	0.7063810132951412	0.07704225058625788	0.09308358025196241	0.005695445436450919	0.74555004890883	0.6637316553739467	0.04769798657752119	4.199274273106647	0.619951695043178	1.2813908306763615	0.5455631441477763	5.402197031724295	0.04020830079439346	0.06594004833460682
1.56018214413396	122.76451057614788	0.17603456367861853	0.008636224881874948	0.8665865573157968	0.4149828076594307	0.0793884075742002	0.09879769728513048	0.00480346369988153	0.7461256837595487	0.19779249839292953	0.05831846939919286	3.446148921838803	0.6147667530727569	1.1121240762701392	0.5852461990733372	5.8741620822343625	0.022190905319699455	0.03390473007724916
1.7733644180968282	122.18794775640197	0.11704749535562713	0.01094022102471178	1.114490821526157	0.4238974282748482	0.10657618602534873	0.10566712051424079	0.006048624837326429	0.746464589351902	0.052746984932506756	0.06901032859448662	2.608385744879721	0.8101821704344375	1.2107774513045058	0.7439614530089085	6.331051010169888	0.026809851685684904	0.025532898775901026
2.007834318804655	121.90155302322378	0.12336857808800061	0.014396271542670978	1.3630631433379161	0.5407191780961139	0.14676604004112706	0.11246826515179568	0.008024185814324274	0.746655887679741	0.04729268093163275	0.07817989951309416	1.9094562198199057	1.0687592974235933	1.4314840495318693	0.9387643115215989	6.772961670922753	0.037503729301591265	0.0311434058261102
2.2482574249307365	122.10748563111906	0.1500398755343933	0.018176085513989346	1.5960483301294945	0.7030840124569984	0.19616633538663106	0.11868832820893332	0.010237120533529154	0.7467781010220654	0.05739340026727716	0.08559083562637572	1.4182294242955118	1.3442888821521257	1.6970507215053132	1.1371319033605538	7.200021632466391	0.052155754752310234	0.04569420826904624
2.486233252001877	122.8712142679337	0.1826311582501558	0.021958782885826006	1.8096674113068196	0.891932549940058	0.25369936087836464	0.12418706600899845	0.012494140394468119	0.7468899372272411	0.07134334181463368	0.09155150661754018	1.136278032948408	1.6202552872975096	1.9753437931424618	1.3278340914111837	7.611754964191697	0.07071068822715713	0.0668129817395113
2.716949620368918	124.20115362621648	0.2180942384748474	0.02559264503704767	2.001473631459764	1.1001851944459407	0.3192790020056155	0.12898057761136864	0.01469988026566117	0.7470306491431788	0.08735019170877378	0.09634094303939929	1.0306051592947716	1.8901194120653213	2.2530504133130282	1.5073285868976114	8.00683630172452	0.09375033606266353	0.09473297468136736
2.936750223063095	126.08139090356649	0.2558451783529815	0.028990709251641565	2.168559618038745	1.3238954270142829	0.39309274098088803	0.13312479255815188	0.01679557602136657	0.7472235525829796	0.10513645140624375	0.10014820420070443	1.052677262353143	2.1508769726635815	2.5241521335762194	1.6746695695348195	8.382733791857076	0.12221799588926185	0.13069394051024188
3.1421259874039746	128.4849591408997	0.2958898357224964	0.03209733744227881	2.3080121715700535	1.559467472314226	0.4753068883431553	0.13667558646137565	0.018739960768513284	0.7474798872499725	0.124792817863309	0.10310499906678713	1.1598613585854833	2.400962311133875	2.7856808390017487	1.829821252229613	8.73518278008162	0.15734375825081218	0.17649759105894
3.3293091430944273	131.37966126835863	0.3384360811811284	0.03487730878779913	2.4173237664676015	1.8032044056972476	0.5659241377227839	0.13967762390487537	0.020503533306101433	0.7478022057529814	0.14654400092232314	0.10530708665644609	1.3241649626141538	2.63945319934524	3.036046758339181	1.9730532441234083	9.057472675772829	0.200613608453097	0.23438485935686093
3.4939774935149153	134.73079422421822	0.38388738198003364	0.037311447450538215	2.494401456370149	2.051578360839468	0.6646997372349264	0.14216030078700187	0.022066740700856485	0.7481871372505657	0.17073418250805575	0.1068215054503358	1.5291419217530196	2.8656902641383883	3.2742828277526494	2.1046834383360125	9.339603175603907	0.25372211160859826	0.30696462720050877
3.630894177660859	138.50238777643267	0.4329068653691838	0.03939280425986254	2.537239585605576	2.3013899173725356	0.7710753043833855	0.14413402322792213	0.023418304612273604	0.7486275551659023	0.19787219874877923	0.1076851651899964	1.7649144478667222	3.0790302742784257	3.499630633386002	2.2249314599006436	9.567532742644872	0.3184692936677679	0.3970223168393843
3.733540269487774	142.65757850306773	0.48649695598696235	0.04112235477075082	2.54347413854961	2.5497266092535438	0.8840946646563007	0.14558578189320662	0.02455294985348548	0.7491142202099005	0.22869642575706198	0.10789921217768228	2.0249858106517604	3.2786259655710386	3.711246239516282	2.3337952255226035	9.72301528531914	0.3965673174205374	0.5070466215678721
3.7939704892555515	147.15833278062905	0.5461066581904258	0.04250430199953738	2.5100619080193813	2.7937966095507254	1.0022553913970809	0.14647493976994266	0.02546861914308374	0.7496369749612899	0.2642627467214424	0.1074213154225659	2.304607768856507	3.4631690756840547	3.9079167051761923	2.430904272020638	9.784781304339864	0.4893277392487385	0.6383576061079655
3.8032263300753164	151.96451148602392	0.6137621360785737	0.0435408270200694	2.4333808027607313	3.0306530205706963	1.1232331771495792	0.1467307431296651	0.026163150183556593	0.7501855622600618	0.3060601548828774	0.10615776620492935	2.5999760543276818	3.6305310300179428	4.087704425728509	2.515306610305732	9.731715752239085	0.5972061590343798	0.7898080314075685
3.752588971540098	157.032082844079	0.6921725238747123	0.04422567374746842	2.310087679024932	3.256752129703186	1.2433946117958665	0.14625297239471943	0.026630111959362896	0.7507501320454669	0.35613997194900915	0.10395898130731171	2.907802086574603	3.777208042188284	4.247422868665326	2.5851300559368027	9.547814836206275	0.7191773333972482	0.9561758219925439
3.6356512129187935	162.31005803211744	0.7846827230889664	0.04453536484679203	2.138939195434088	3.46720921939588	1.35697943585383	0.14491640765606065	0.0268531281447247	0.7513214899737549	0.4172057863978353	0.10062502922700933	3.225029483425926	3.8974213488632703	4.381800855022063	2.6370246138972306	9.227300534709975	0.851883493800434	1.1265386111891549
3.4507339620199646	167.73537942582098	0.89478865523567	0.044416059040392364	1.9233574528119615	3.6544960844352663	1.4547788513306839	0.14257924748869222	0.02679754275172712	0.7518911252028095	0.4925400421634008	0.09593257712226164	3.5485659077197917	3.981638799634735	4.4821166024816295	2.6652413683996876	8.777619612948612	0.9884302923463957	1.2830920955016112
3.20289943719432	173.2245173671579	1.0246394246491972	0.0437635909369661	1.67386582684959	3.806160810604747	1.5220998509279744	0.139097255892466	0.02639805163500419	0.7524510335046686	0.5855328691487609	0.08970163038741899	3.8749249426462504	4.014238398201243	4.534039525317802	2.660182911630981	8.219296700970771	1.1166136232970527	1.4010878238648958
2.9049451274784115	178.66022247620114	1.1715416915170431	0.042396717607982005	1.4089164186226653	3.901086187708734	1.536023188687412	0.1343505826723422	0.025542622993488143	0.7529933291218879	0.6984611870394523	0.0819229039465087	4.199640840902332	3.970362858880698	4.51471221025212	2.6064974841598305	7.5840310973455685	1.2163539175157154	1.4508909106703376
2.577184335659539	183.8731308014657	1.3214269127981677	0.040036763118853055	1.1526064061999368	3.90449308357509	1.4632962589688652	0.12829826485838935	0.024061525150006386	0.7535096355451465	0.830159201712636	0.07293828039783243	4.516231754516308	3.8137074517341616	4.3906365117566475	2.481944918739752	6.914316131323992	1.2566231360815214	1.4034158496871951
2.246472312239866	188.6242923031505	1.440096514562486	0.036340652503154394	0.9292091254649262	3.764928637552475	1.2648049465865305	0.12108687949611702	0.021751614173509317	0.7539903253051168	0.9724569022723037	0.06358107661854699	4.814334697635665	3.501314510896248	4.121837725328754	2.2611694877797404	6.269242130043756	1.1945069370182757	1.2397783821573973
1.9462532445702843	192.60907706364992	1.4689014619904173	0.031067056397670035	0.7577484389318737	3.422740593234333	0.9230894842275494	0.11326554881399778	0.018485004711955355	0.7544239402337936	1.1055113160953758	0.05513008215645448	5.076376382747249	3.0054034755007235	3.6812380672256775	1.9310833745915499	5.743877858496611	0.9861266693122872	0.9648447429485011
1.720608755851494	195.51398143638374	1.339826332832565	0.02440121481430454	0.6526965228621552	2.843051715044419	0.5164565279693292	0.1061901577649926	0.01440832863874651	0.7547975176363998	1.191644395137731	0.04914476154545238	5.27161333404747	2.353793053437997	3.0899905657117075	1.5184031354572212	5.5006668931742855	0.6328010888778653	0.6244677406025858
1.6224455359172218	197.13881585971288	1.027123286095665	0.01732808921166879	0.6335187066192088	2.0758948511521798	0.24337992129219668	0.1022543834713445	0.010138636860048665	0.7550986496733162	1.167027111846266	0.04749406234412409	5.345990828233444	1.6695389029989198	2.450019587715585	1.11335274616719	5.678005133693216	0.2676749291438775	0.3198566593292916
1.6665300251771928	197.54572498159945	0.6267583202734406	0.011736821889453892	0.7260503556191267	1.3148187984871345	0.14184326630103639	0.10298865856430695	0.006771527914089468	0.7553195493967874	0.9454337818010766	0.05182863985667757	5.214669317157396	1.1647090572678513	1.9375845734636683	0.8511174932036859	6.095654969349759	0.08077260990324464	0.14833010998739246
1.8123744182176844	197.1169788803639	0.33278030124517294	0.009284063742780355	0.9296093338934799	0.8278042253686614	0.12252679750103403	0.10714492567958485	0.005241077278200935	0.7554619718110306	0.5166762575494943	0.061226695511003924	4.811332725083642	0.9918127868992546	1.6957886242787217	0.8029330081820807	6.541263263575933	0.03948443026827519	0.07893979219705935
2.019294092114097	196.38828352874782	0.2081193366162357	0.00962709324400172	1.1969829565509922	0.684458479486255	0.141767319670959	0.11286698312429175	0.005361037974457475	0.7555392782175344	0.1576910716306795	0.07207960905998931	4.222659012741175	1.0838788860858157	1.7078534277995008	0.9083084087610288	6.976176041492544	0.03855035162847779	0.0549079313375175
2.258291276003958	195.78975062812563	0.17713076693312077	0.011395498582971042	1.480457534534233	0.7453451575248489	0.181532673368916	0.11891195194624507	0.00634302483637422	0.755572525919931	0.07729825863927844	0.08184547119229109	3.636492393329912	1.3007204866417728	1.8687783915540719	1.0796097446863469	7.397628072649431	0.04858143310241589	0.05369228859311982
2.508926255418403	195.5612305983731	0.19091922270846448	0.01371696291678173	1.7481775771550487	0.9006773830875809	0.23468955935372487	0.12461693246985693	0.007674249413532978	0.7555837810371208	0.07692917848202074	0.08973387678276246	3.1637907915488443	1.562353517353042	2.0978568755810496	1.2685797602520044	7.804872925980237	0.06465892910798486	0.06851065313209875
2.756920949350834	195.80715073160917	0.22060148953327308	0.01619982856479831	1.9849637171969308	1.1031087953167096	0.2984646743185241	0.12969088719408928	0.009122257561476037	0.755591667000897	0.08914572439282391	0.09581081956712449	2.833254811940768	1.8343275800825278	2.3523627181293847	1.4549063065867889	8.196616615368706	0.08609668774748876	0.09511187995548898
2.993625051034568	196.56040038843182	0.25666337560305863	0.018671099604554948	2.186578617904652	1.3322327186378218	0.3718958234383115	0.1340684168733073	0.010582600480977245	0.7556099269152879	0.10573919247824834	0.10043023794264076	2.6371738181499222	2.1028503165078734	2.6124338812778007	1.6312685066990917	8.570464266597867	0.11336636330278868	0.1322317294641761
3.21359326657082	197.81958153772865	0.2965215345387882	0.021046231290851664	2.3511992449800245	1.5777472520526197	0.45468562139619756	0.1377814915962403	0.012002607129411237	0.7556476680180371	0.1251259772897821	0.10388560013386315	2.555992388768253	2.3622848323031143	2.8688483064221066	1.7953959760916185	8.92235248555715	0.14752777315231208	0.18099992808095103
3.4125833528618563	199.56674474374003	0.3395707814220645	0.023277989730268563	2.4777378746031484	1.8331635915038602	0.5466543988369296	0.14088464069233786	0.013351287190629581	0.7557101818164411	0.1470356130734529	0.10638279957192986	2.568218967880645	2.610166345063418	3.1170918841175426	1.946843877205238	9.245787165544415	0.19004270456951938	0.24369295655158657
3.5864265363914343	201.77566373262988	0.3859608405539264	0.025337377878356663	2.565509724725345	2.0936817965142405	0.647489879427547	0.14342483920905194	0.014608231325605238	0.7557998302646256	0.17166250418902643	0.10806080301880637	2.6543610609573594	2.8452866098866836	3.3547753509715457	2.085777589863114	9.530905686245129	0.2426719218942454	0.32329453483206283
3.730272281155453	204.4157425206904	0.4362837136570338	0.027205609760144606	2.6138601951535145	2.3554375643467846	0.7566157260023667	0.14542929687428394	0.015759062931874922	0.7559168247094187	0.19948486205623112	0.10900450666146093	2.7982489311216425	3.0668659451940856	3.5804359386944835	2.21247349724892	9.763563628474563	0.30735334390479147	0.42314204930264004
3.8380034724215304	207.45375149245385	0.49153631015990606	0.028869767090777584	2.6216822651939906	2.6151569530543393	0.8730883716573371	0.14689875921067191	0.016793029927815683	0.7560598575568704	0.23125736018180854	0.10924833250209488	2.98707129565368	3.2741057940938307	3.792895039496161	2.327065288989787	9.924952323430698	0.386001180663923	0.5463212907142572
3.9019325524150257	210.85430508639604	0.5532009016660911	0.030319473240545795	2.587009140904984	2.869894492781847	0.9954525386290014	0.14780276568230968	0.01770113642434304	0.7562265917791882	0.2680795103292271	0.10877344035056284	3.210858346775392	3.465843718177902	3.9908157369551094	2.4293519661192144	9.992591331791047	0.48018588621871316	0.6946439445377922
3.9130955654303157	214.57939251665593	0.6233879368335083	0.031543392739324744	2.507000828241508	3.1167231736173853	1.121479657919574	0.14807695864894985	0.018474100642651103	0.7564140250797338	0.31151415950184586	0.10750176343372667	3.4618299196732196	3.6401636541438367	4.172274131438854	2.518572771223168	9.94352372267009	0.5906688486015382	0.8671815338876245
3.8624708750598287	218.58691978004202	0.7049819679286894	0.03252468930641799	2.378722075379022	3.3522786069506627	1.247696085691508	0.14762365599218658	0.019099625713233735	0.7566187448902895	0.363734340848686	0.10529153811766909	3.7337910515930974	3.7938353852369575	4.334202945930726	2.593069769724292	9.759641612463026	0.7167676131706094	1.058502327084086
3.743144510206052	222.82791270692283	0.8016610379881394	0.03323434173065158	2.200991213132143	3.5720123665187877	1.3685750018056848	0.1463164117376824	0.019558337293298478	0.7568370849651375	0.4276438689566418	0.10194179251091946	4.021613103518673	3.921418117179471	4.4715421041281	2.649735016021929	9.433412725829658	0.8554987914485866	1.2569225623014049
3.552920715498695	227.24164111275206	0.9174998993909192	0.033620586713575415	1.977124765984563	3.768890937663883	1.4752059308862	0.14400842414807313	0.01981737728433652	0.7570651860036577	0.5068439598021589	0.09721788415657168	4.320764282441625	4.01377633792894	4.5758566521449575	2.683086126096494	8.971332368676583	1.0003715281935315	1.4432220727501754
3.2965293094655594	231.74738905905656	1.055556111099687	0.03359211882693715	1.7176664602416047	3.931089518190324	1.5531928219661673	0.14054582905921092	0.01982028993718245	0.7572989511950831	0.6052015774224138	0.09091746425449841	4.626807468895519	4.055680473331556	4.6331135763272995	2.68377337646897	8.393705638128399	1.1395934559311174	1.5904676775858115
2.9867100371033417	236.23113590234973	1.2143626362942908	0.03299400262260812	1.4414853038979705	4.038097639429656	1.5796712427505881	0.13579191724268078	0.01947270744485779	0.7575338736947679	0.7256511216240508	0.0830002593577152	4.934728990160272	4.022412793244049	4.620530895618566	2.6365053506170657	7.732139372524853	1.253394057465408	1.6659331539880269
2.6439171529023704	240.52632207125555	1.3810469557895995	0.03158495629825181	1.1735210653705934	4.05520636052352	1.5204968380311317	0.12967629731464178	0.018629359137137345	0.7577647076360073	0.8678590005801705	0.0737779090435242	5.237870389119841	3.8768771398513993	4.503839613042502	2.5184620877596084	7.028210155530511	1.3105582445372543	1.636408354481401
2.295044498276615	244.39381155183514	1.5214829036050426	0.029052907266175532	0.9388965495161993	3.929273211576679	1.3330415062200744	0.12229364729794819	0.01710531803665896	0.7579849974258829	1.0246517296459352	0.06406709574954153	5.526082875091439	3.5731487898824295	4.240308262792194	2.302252617367565	6.337956936226233	1.2663839524041822	1.4777096005703918
1.9729009420392232	247.5208611876358	1.57383338491548	0.0251390459842048	0.7566570839624864	3.595280538267241	0.9908556564191149	0.11410184867316674	0.014754518817159362	0.7581866467391923	1.177398714631693	0.05513668614172132	5.782457620895202	3.0771795526376677	3.79708844667278	1.9706242148094184	5.749773209559497	1.071117619098314	1.1877036849205689
1.720091379620903	249.57192363450855	1.4608401551355512	0.01990349175796283	0.6396161296141637	3.0077791156287805	0.5588767698460696	0.1063246593832615	0.011631443002294243	0.7583599965823867	1.2898589941164116	0.04849698326110303	5.977360078939546	2.4076418621956486	3.186881229192424	1.544577873552555	5.421835836632596	0.7127447293162814	0.8025317208780609
1.5919797239085585	250.3066462682449	1.1401209089422149	0.014053126436185394	0.6044271941477584	2.2021681014431764	0.2504839227819545	0.10138589555308898	0.008170243016620688	0.75849501148292	1.2983701815752544	0.04594321401253256	6.057363434778751	1.67893524908988	2.502922942388409	1.1101745551969022	5.531720317422423	0.31284973299942553	0.41829736110826776
1.614078687445686	249.73372717233383	0.6955475410132668	0.009142652573527645	0.6789108164682196	1.36618294633136	0.13428314351160303	0.10133812710514048	0.005263324585311455	0.7585838604049641	1.1057442244580034	0.04939815817697601	5.931698390083023	1.110796879868604	1.923850294102142	0.8101471626001051	5.938695399219309	0.08898147361414789	0.17380971559324554
1.7479846721815049	248.203419322366	0.34973453473428995	0.006821987120534439	0.8722042499509381	0.8038864071651095	0.10979147129154633	0.10519746770331957	0.003840930622093061	0.7586244251881463	0.6584187716919194	0.058597979948554355	5.509023695639252	0.8956382687312104	1.6226625572026026	0.7384894547145056	6.388851855486279	0.03685355345277714	0.08052894475093485
