Ca_Cyt	Ca_ER	Values[fy]
1.0	1.0	0.20654329147389294
0.4343626192868074	1.954384932015221	0.009181041248989474
0.3826892833097176	2.6089172373207075	0.005552072220145178
0.3944314169975912	3.210460689313441	0.00626103562973191
0.4241830170111291	3.7729860308925294	0.008357112822380393
0.49445282151372694	4.250071858604965	0.015320821398610004
2.09650433268497	2.726936321640824	0.8341315985776363
1.6923821285628746	2.2386396878219275	0.6810625985205653
1.4013714175209753	1.9921285987816972	0.5009791032128202
1.2030854010842238	1.894524427847018	0.3528965433367646
1.0709086691084082	1.8945601546275235	0.2550497335054874
0.994337133030607	1.9430540839789336	0.20284535653594798
0.97326648319117	1.9849501007108825	0.18934399353172413
0.9954679764283808	1.98031866512001	0.20358152295244203
1.011979292542025	1.9577250361133687	0.21445858944090054
1.0047523988669005	1.9555048142945026	0.2096685640730231
0.996356740955934	1.9640008475286101	0.20416090443431195
0.996989371867716	1.967348771642628	0.2045737443180223
1.0008729738062054	1.9644261032801251	0.20711589057506302
1.0015322984759387	1.9622438916634188	0.20754879838135676
1.0000092289795102	1.9629691028934722	0.2065493414088262
0.9993402910486993	1.9640926922992157	0.20611102311415047
0.9998298480105855	1.9640637333867734	0.2064317640819043
1.0002448041482048	1.9635662701875216	0.20670379504760683
1.0001352963762464	1.963454686700631	0.20663199074907368
0.9999278333951367	1.9636423966827021	0.20649598620948192
0.9999230868769926	1.9637381288482094	0.2064928750245113
1.0000120426739314	1.9636806223206758	0.20655118590379784
1.000036443030417	1.9636245804156964	0.2065671816564786
1.0000039268421737	1.9636354850452022	0.20654586565392466
0.9999851581913288	1.9636625648242334	0.20653356228116165
0.9999945643025696	1.9636646351342741	0.20653972820985264
1.0000050819407091	1.9636533906141125	0.20654662286331454
1.000003638432301	1.9636496660280236	0.20654567659087525
0.9999987069731717	1.963653614429073	0.20654244385333992
0.9999980950905564	1.9636562242501356	0.20654204274517748
1.0000000826379432	1.9636551653414367	0.20654334564576496
1.000000848065338	1.963653766049979	0.20654384740872128
1.0000001772112705	1.9636538741631056	0.20654340764167886
0.9999996766617022	1.963654508397175	0.2065430795151308
0.9999998415131734	1.9636546213698636	0.20654318758061602
1.000000100529145	1.9636543742857098	0.20654335737403318
1.0000000940417284	1.9636542631067815	0.2065433531213193
0.9999999798899356	1.9636543424541337	0.20654327829108945
0.9999999538831427	1.9636544110096426	0.20654326124278855
0.9999999972569814	1.963654393641176	0.20654328967575464
1.000000019961015	1.9636543586232917	0.20654330455898992
1.00000000589807	1.9636543579625854	0.20654329534027024
0.999999992566723	1.963654373282909	0.20654328660113722
0.9999999953773712	1.9636543774308124	0.20654328844360878
1.0000000020273365	1.9636543718738548	0.2065432928028782
1.0000000028155214	1.9636543682458134	0.20654329331955895
0.9999999999242786	1.963654369721109	0.20654329142425512
0.9999999985928253	1.9636543718186938	0.2065432905514439
0.9999999994242731	1.963654372014711	0.2065432910964851
1.0000000004716942	1.9636543709510292	0.2065432917831038
1.0000000004895018	1.963654370463437	0.20654329179477732
1.0000000000626554	1.9636543706780414	0.20654329151496548
0.9999999997782348	1.9636543710465324	0.20654329132851865
0.9999999998516301	1.9636543711215868	0.2065432913766316
0.9999999999492611	1.9636543710747754	0.206543291440632
0.9999999999810859	1.9636543710402516	0.20654329146149406
1.0000000000044287	1.9636543710087655	0.20654329147679612
1.0000000000073146	1.9636543709994307	0.20654329147868788
1.000000000006329	1.9636543709942884	0.20654329147804182
1.000000000005199	1.9636543709937795	0.20654329147730102
1.0000000000040317	1.9636543709944596	0.20654329147653586
1.0000000000028644	1.9636543709951397	0.20654329147577052
1.000000000001697	1.9636543709958203	0.2065432914750053
1.0000000000005298	1.9636543709965004	0.20654329147424014
1.0000000000003781	1.9636543709966918	0.20654329147414086
1.000000000000265	1.9636543709968648	0.20654329147406664
1.0000000000001517	1.9636543709970375	0.2065432914739924
1.0000000000000386	1.9636543709972103	0.20654329147391817
0.9999999999999404	1.9636543709973608	0.20654329147385384
0.999999999999942	1.9636543709973613	0.2065432914738549
0.9999999999999436	1.963654370997362	0.20654329147385592
0.9999999999999453	1.9636543709973624	0.20654329147385703
0.9999999999999468	1.963654370997363	0.206543291473858
0.9999999999999485	1.9636543709973635	0.2065432914738591
0.99999999999995	1.9636543709973642	0.20654329147386014
0.9999999999999517	1.9636543709973648	0.20654329147386122
0.9999999999999534	1.9636543709973653	0.20654329147386233
0.9999999999999549	1.963654370997366	0.20654329147386333
0.9999999999999566	1.9636543709973664	0.2065432914738645
0.9999999999999581	1.963654370997367	0.20654329147386552
0.9999999999999598	1.9636543709973675	0.20654329147386663
0.9999999999999614	1.9636543709973682	0.2065432914738676
0.9999999999999631	1.9636543709973688	0.2065432914738687
0.9999999999999647	1.9636543709973693	0.20654329147386974
0.9999999999999664	1.96365437099737	0.20654329147387082
0.9999999999999679	1.9636543709973704	0.20654329147387188
0.9999999999999696	1.963654370997371	0.20654329147387296
0.9999999999999711	1.9636543709973715	0.20654329147387396
0.9999999999999728	1.9636543709973722	0.20654329147387507
0.9999999999999744	1.9636543709973728	0.20654329147387607
0.999999999999976	1.9636543709973733	0.20654329147387718
0.9999999999999777	1.963654370997374	0.2065432914738783
0.9999999999999792	1.9636543709973744	0.20654329147387926
0.9999999999999809	1.963654370997375	0.20654329147388037
0.9999999999999825	1.9636543709973755	0.2065432914738814
