NFkB	IKK	NFkBn	IkBa	IkBb	IkBe	IkBbNFkB	IkBeNFkB	IkBaNFkB	IKKIkBb	IKKIkBeNFkB	IkBat	IKKIkBa	IkBen	IkBan	IkBbn	IkBbt	IkBet	IKKIkBbNFkB	IKKIkBe	IkBanNFkBn	IkBenNFkBn	IKKIkBaNFkB	IkBbnNFkBn
0.0009683316544143918	0.0837433189231882	0.00039855911311032627	0.1861428615223781	0.02129045353847378	0.015167332544468337	0.008737006498875828	0.006118700665243579	0.0696884242102831	0.00011574405175197646	0.0003759048193476781	0.00548684879755477	0.003783074889203038	0.01562283432256828	0.19319181643755928	0.02187001482630984	0.0006369565168786453	0.00045499600559477697	0.00037104521574645734	0.00012336416698318977	0.001428888617597043	0.00022281278718986513	0.011378112383259182	0.0003119240349325258
0.001059969878481581	0.08251476242774532	0.0004423378939944678	0.18572458322517216	0.021272808567369014	0.015151012966553953	0.008710739498939156	0.006089530016837315	0.06871698119757756	0.00012609712275650142	0.00040630435057162286	0.005486855394724229	0.004113706474156732	0.015620375985197105	0.19316909434350393	0.021866582570753367	0.0006369561691026103	0.00045499560676904866	0.00040214403357602293	0.00013432624954116411	0.001448902492937672	0.0002248191433358976	0.012183248889610514	0.00031473260413817007
0.001149630599587577	0.08134294124357007	0.0004890719645613378	0.18530399914113146	0.021254380172627593	0.015134199890152362	0.008686112891544065	0.006061791965655807	0.06778529831890857	0.00013625894925159621	0.0004356441313094605	0.005486862652301	0.004436837246020163	0.015617563303193605	0.19314189275934626	0.021862655046783953	0.0006369558214239389	0.0004549952080549759	0.00043235264501481033	0.00014507262972195028	0.0014729711071672393	0.0002271663123164629	0.01294165179247766	0.0003180182714569713
0.0012368380858001299	0.08022478477087581	0.0005382545151785783	0.18488111681791816	0.02123518783197257	0.015116904868448947	0.008663068944042484	0.006035431061065017	0.06689142134328256	0.00014623596612316312	0.0004639746396945667	0.005486870683395761	0.00475271193696759	0.015614375542134531	0.193109955533046	0.02185820321443076	0.0006369554738426037	0.0004549948094525275	0.00046171234068213536	0.00015561045361521864	0.0015012934540489444	0.00022987316876989228	0.013656034987772762	0.00032180745966288763
0.0013212542404083824	0.07915741777381942	0.0005894003931173837	0.18445599297176293	0.021215255683033823	0.015099142891367597	0.008641547746042406	0.006010391217585454	0.06603348380853692	0.0001560343222266301	0.0004913433974965283	0.005486879604667202	0.005061564521005254	0.015610795901793722	0.19307307513661723	0.021853203541509332	0.0006369551263585779	0.00045499441096167204	0.0004902620205982425	0.00016594655107570925	0.001534017568352845	0.00023295456939880765	0.01432893407146101	0.00032612096700200506
0.001402649823095599	0.07813814599681107	0.0006420541326846052	0.18402872086052235	0.02119461116717883	0.015080931408865642	0.008621488385750276	0.005986616490993595	0.06520970851872462	0.0001656599011549651	0.0005177951593713833	0.005486889534121403	0.00536361897724782	0.015606811311611856	0.1930310901466101	0.021847637717289252	0.000636954778971834	0.0004549940125823785	0.0005180383420925334	0.00017608745850007337	0.0015712437306457266	0.00023642157789155121	0.014962719556702371	0.00033097428204772176
0.001480881229135526	0.07716444292888792	0.0006957949014365974	0.18359942025855938	0.02117328395624621	0.015062289557543112	0.008602829854101776	0.005964051663818772	0.06441840735362554	0.00017511833870621256	0.000543372092404034	0.005486900588960073	0.005659089937416372	0.015602412175169035	0.19298388209183925	0.021841492294774636	0.0006369544316823447	0.00045499361431461556	0.0005450758613017643	0.00018603943802658797	0.0016130282534306418	0.00024028173942414405	0.015559609083359594	0.0003363779679615811
0.0015558717863565475	0.07623393763076525	0.0007502391256887332	0.18316822953046283	0.021151305107778202	0.015043237551429094	0.008585511731324205	0.005942642679309531	0.06365797983391214	0.00018441503780750908	0.0005681139454567586	0.005486912883573858	0.005948183243636035	0.01559759208477444	0.19293137192980053	0.021834758291154114	0.0006369540844900827	0.00045499321615835196	0.0005714071675297019	0.00019580849397535675	0.0016593875819067311	0.00024453938346020597	0.01612167867868825	0.00034233808636718974
0.0016275967208272527	0.07534440354203854	0.0008050413959835652	0.18273529939525215	0.02112870640447861	0.01502379620510919	0.008569474700148221	0.005922336955401103	0.06292691078976223	0.00019355518147171609	0.0005920582081902137	0.0054869265277493464	0.006231096436381614	0.015592347522002711	0.19287351634782526	0.021827430768579355	0.000636953737395021	0.0004549928181135565	0.000597063010098814	0.00020540038715116167	0.0017103025110127826	0.0002491959389397429	0.01665087313106929	0.0003488566385667801
0.0016960710989729916	0.07449374818993228	0.0008598941225899805	0.182300788049916	0.021105519841910735	0.015003986563328665	0.008554660921389625	0.005903083604080543	0.06222376740412721	0.00020254374422367554	0.0006152402598740786	0.0054869416251329345	0.006508019187634045	0.015586677555842737	0.19281030403349475	0.02181950841160231	0.0006369533903971324	0.00045499242018019796	0.0006220724175855603	0.00021482064748081783	0.0017657223741570018	0.00025425025017730376	0.01714901553929488	0.00035593200775082623
0.0017613401818883654	0.07368000372556462	0.0009145263068045904	0.18186485738388938	0.02108177723520655	0.014983829616070615	0.008541014300722531	0.005884833576575197	0.061547195840937194	0.0002113855023270546	0.000637693508276659	0.005486958271972874	0.006779133690669289	0.01558058354687282	0.19274175201858748	0.021810993113049338	0.0006369530434963896	0.0004549920223582452	0.0006464628095155563	0.0002240745853423888	0.0018255691008624013	0.0002596988850890483	0.017617816098859145	0.00036355939046930707
0.0018234717322530602	0.0729013182185906	0.0009687017106747378	0.18142767006711252	0.021057509921068803	0.014963346082073952	0.008528480669862504	0.005867539750761905	0.06089591762009893	0.00022008504306182463	0.0006594495190370001	0.005486976556143193	0.007044615015126751	0.015574068863349843	0.1926679021695624	0.02180188957657389	0.0006369526966927654	0.00045499162464766695	0.0006702601007228337	0.00023316730185629509	0.0018897410729239955	0.00026553642992765123	0.01805888018452139	0.0003717312092159835
0.0018825498998853358	0.07215594764607457	0.0010222166415240718	0.18098938733588635	0.02103274853584771	0.014942556246992922	0.008517007900822878	0.005851156973926476	0.06026872586266689	0.00022864677324087578	0.0006805381359943401	0.005486996556439774	0.007304631433896661	0.015567138613146337	0.19258881787338786	0.021792204941394607	0.0006369523499862327	0.0004549912270484321	0.0006934887986628977	0.00024210369834196086	0.0019581167335866127	0.0002717557666798964	0.018473715785507532	0.0003804375007430699
0.001938670381755978	0.07144224851637695	0.0010748975152983884	0.1805501673344601	0.021007522854133837	0.0149214798450309	0.00850654596822065	0.005835642071364294	0.05966448149920986	0.00023707492710768122	0.0007009875929891277	0.0054870183421294036	0.007559344726772267	0.015559799393979225	0.19250458094907816	0.021781948432639656	0.000636952003376764	0.00045499082956050943	0.0007161720940228297	0.00025088848509342057	0.0020305579231381598	0.0002783483307855191	0.01886374034638655	0.0003896662768286394
0.0019919366093220725	0.07075867107360745	0.0011265983213482396	0.18011016389771534	0.020981861675292836	0.01490013597502595	0.008497046971616802	0.005820953829177063	0.05908210951042842	0.00024537357372175447	0.0007208246176663532	0.005487041972726454	0.0078089104646103455	0.015552059063244458	0.19241528880130349	0.021771131039136908	0.0006369516568643325	0.00045499043218386786	0.0007383319450019601	0.000259526189589403	0.0021069129285284796	0.00028530434797298344	0.019230287063126704	0.00039940385581092305
0.0020424567625533423	0.07010375303274097	0.0011771980787587128	0.1796695256825726	0.020955792747795673	0.014878543043709426	0.008488465127455809	0.005807052957897288	0.058520595250273255	0.0002535466239121183	0.0007400745278121317	0.005487067497968403	0.008053478276836883	0.015543926527929793	0.19232105182201195	0.021759765219311104	0.0006369513104489109	0.0004549900349184761	0.0007599891556499791	0.0002680211642248354	0.0021870192451144835	0.0002926130498522903	0.01957461068024702	0.0004096351643856948
0.0020903414478879658	0.06947611379976035	0.001226598348974941	0.17922839557377868	0.02092934272316875	0.01485671873027415	0.008480756738215762	0.0057939020421850125	0.057978980887149346	0.0002615978368592537	0.0007587613207430991	0.005487094957960211	0.008293192104459744	0.015535411554462622	0.1922219910383715	0.021747864634987506	0.000636950964130472	0.00045498963776430306	0.0007811634486503519	0.00027637759362944027	0.002270706056207109	0.00030026286851963455	0.01989789283144332	0.0004203440100234636
0.0021357019082811424	0.06887444913517841	0.0012747208497301682	0.1787869103043827	0.020902537132993507	0.014834679967540648	0.008473880144799965	0.005781465480722197	0.05745636198736695	0.0002695308263511318	0.0007769077562492958	0.005487124383457865	0.00852819044024121	0.015526524597908677	0.19211823599987424	0.02173544391228437	0.0006369506179089889	0.0004549892407213177	0.0008018735329295946	0.0002845995016230871	0.0023577964414267447	0.0003082416108663923	0.020201246962651707	0.00043151332497584513
0.0021786486585874294	0.06829752622297652	0.0013215052001514201	0.17834520024302944	0.020875400383682213	0.01481244293594068	0.008467795666932594	0.005769709419535167	0.05695188425623706	0.0002773490667480262	0.0007945354335672107	0.005487155796262907	0.0087586065573093	0.015517276649635701	0.19200992289369803	0.021722518428353994	0.000636950271784434	0.0004549888437894887	0.0008221371664596707	0.00029269075784582046	0.002448109328426127	0.0003165366135817494	0.020485722873265565	0.00044312538325600386
0.002219290459999762	0.06774417911039667	0.0013669068153136182	0.1779033893097925	0.02084795576481226	0.014790023067294314	0.008462465535296641	0.005758601681255163	0.056464740445475524	0.00028505589868266934	0.000811664862832883	0.005487189209701974	0.008984568727206974	0.015507679102357648	0.19189719287495777	0.02170910412245428	0.0006369499257567805	0.00045498844696878515	0.0008419712146038622	0.0003006550840917222	0.002541461204776884	0.0003251348800306622	0.020752310908167638	0.00045516199224735854
0.002257733563854183	0.06721330448713778	0.0014108949598126096	0.17746159498999717	0.020820225467652404	0.014767435055967166	0.00845785381833349	0.005748111692253597	0.05599416743051765	0.0002926545345164005	0.0008283155314367098	0.005487224629168106	0.009206200428173427	0.015497743631358687	0.1917801905970296	0.02169521732967003	0.0006369495798260012	0.0004549880502591758	0.0008613917043372529	0.00030849606036938826	0.002637667608014604	0.0003340232002984125	0.021001945830393366	0.00046760466074811897
0.0022940811686430547	0.06670385777535792	0.001453450963420447	0.17701992842174474	0.02079223061120598	0.014744692875489905	0.008453926345964567	0.00573821040912904	0.05553944345754619	0.00030014806356759983	0.0008445059656730031	0.005487262052703387	0.009423620544300237	0.01548748209063912	0.19165906292641713	0.0216808746355229	0.0006369492339920689	0.00045498765366062965	0.0008804138746526346	0.00031621713070710864	0.002736544412294597	0.0003431882557431216	0.02123551040160398	0.00048043474532936557
0.0023284330449366646	0.06621484950446851	0.001494566597230191	0.17657849453784102	0.020763991273647475	0.01472180979911743	0.008450650631975466	0.005728870245662352	0.05509988555730299	0.0003075394571256016	0.0008602537880492174	0.005487301471605431	0.009636943556095554	0.015476906422715372	0.19153395782650096	0.02166609274969554	0.0006369488882549566	0.0004549872571731155	0.0008990522234420007	0.0003238216087174796	0.0028379089299813377	0.0003526167094003526	0.021453838695131178	0.0004936335768882417
0.0023608852918925276	0.06574534194707295	0.0015342426052748993	0.17613739224692654	0.020735526527482756	0.01469879842313011	0.008447995796379953	0.005720065001064293	0.05467484712073579	0.0003148315732610086	0.0008755757705924639	0.0054873428710429965	0.00984627972290848	0.015466028580825448	0.19140502339474322	0.021650888397121648	0.0006369485426146371	0.00045498686079660234	0.0009173205511233474	0.0003313126829337253	0.0029415808460119606	0.0003622952835578045	0.02165771916412568	0.0005071825692412652
0.002391530196235129	0.06529444599456424	0.0015724873843420426	0.17569671464186892	0.020706854477124493	0.014675670691938241	0.008445932488749149	0.0057117697901125815	0.05426371563018377	0.000322027161441676	0.0008904878844646696	0.005487386230668692	0.010051735257605393	0.015454860462337206	0.19127240703848508	0.02163527822475874	0.0006369481970710834	0.00045498646453105907	0.0009352320012624881	0.0003386934219282016	0.0030473830020639322	0.00037221082576519856	0.021847897485292322	0.0005210633115286994
0.0024204561702626153	0.06486131825280547	0.001609315803296838	0.17525654922601844	0.020677992297856593	0.014652437924253066	0.00844443281323604	0.005703960975601819	0.053865910538957396	0.0003291288669625403	0.00090500534617349	0.0054874315252190446	0.010253412493848793	0.015443413852217062	0.19113625477521573	0.021619278722444273	0.0006369478516242683	0.0004549860683764546	0.0009527990984208503	0.00034596677922236265	0.003155142046590777	0.00038235036447794755	0.02202507919687438	0.0005352576461078288
0.002447747750261054	0.06444515834009118	0.0016447481522986747	0.17481697815007324	0.020648956275399845	0.014629110839758219	0.008443470255812857	0.005696616103386216	0.05348088129160133	0.00033613923519664997	0.0009191426606429101	0.005487478725094374	0.010451410046297323	0.015431700375484907	0.19099671064403204	0.021602906156331408	0.0006369475062741646	0.00045498567233275797	0.0009700337834421742	0.0003531355979965692	0.0032646889657343995	0.00039270115545896446	0.022189932147852344	0.0005497477335090599
0.0024734856404995775	0.06404520637119952	0.0016788092119373744	0.17437807845396694	0.02061976184547601	0.014605699585848035	0.008443019614077727	0.0056897138401877856	0.05310810547689985	0.00034306071567414154	0.0009329136613857958	0.005487527796912784	0.010645822964020677	0.01541973145765832	0.19085391621596237	0.021586176513508873	0.0006369471610207457	0.00045498527639993797	0.0009869474463739993	0.0003602026156074328	0.0033758595089675315	0.0004032507199799696	0.02234308877377779	0.0005645161059125881
0.002497746791015795	0.06366074061277308	0.001711527432266077	0.17393992230950825	0.020590423632914304	0.01458221376410408	0.008443056929862365	0.00568323391426052	0.05274708710564027	0.00034989566599552226	0.0009463315480009346	0.005487578704034183	0.010836742877406363	0.015407518292266092	0.1907080101917765	0.021569105456517104	0.0006369468158639841	0.00045498488057796365	0.0010035509572042121	0.0003671704679199616	0.003488494522190068	0.0004139868757816583	0.022485148213289494	0.0005795457104885884
0.0025206044998568613	0.06329107529657688	0.001742934211919185	0.17350257726055351	0.02056095548996099	0.014558662456264833	0.008443559424775872	0.005677157058938565	0.05239735500526604	0.00035664635558530183	0.000959408921198707	0.005487631407051566	0.011024258138820561	0.0153950718145892	0.19055912807686998	0.021551708286582132	0.0006369464708038528	0.00045498448486680395	0.001019854694578298	0.0003740416934614066	0.0036024401998707703	0.00042489776166919997	0.022616678278098646	0.0005948199438278502
0.0025421285324458516	0.06293555857836265	0.0017730632678567397	0.1730661064583394	0.020531370533546884	0.014535054249510926	0.008444505438744247	0.00567146495904838	0.05205846132375516	0.00036331496929180274	0.0009721578155426507	0.0054876858642479666	0.01120845395727451	0.015382402680862554	0.19040740192373884	0.021533999914493996	0.0006369461258403249	0.0004549840892664279	0.0010358685726494536	0.0003808187374034562	0.0037175482667462754	0.0004359718565400796	0.0227382172880926	0.000610322678578546
0.002562385252331743	0.06259357063114472	0.0018019500867743684	0.17263056889025932	0.020501681181340728	0.01451139726094049	0.008445874371549202	0.005666140200130297	0.051729980135358	0.00036990361083879056	0.000984589730078587	0.005487742032018375	0.011389412527337966	0.015369521252244141	0.1902529601334672	0.02151599483815907	0.0006369457809733733	0.0004549836937768044	0.001051602066201211	0.0003875039553792047	0.0038336760985458592	0.0004471979935640499	0.022850275782169967	0.0006260382832966978
0.002581437758855477	0.062264521862662486	0.0018296314497775708	0.17219601960088565	0.020471899186473665	0.014487699161150284	0.008447646627328064	0.0056611662203899585	0.05141150614116805	0.0003764143061344155	0.0009967156570087528	0.005487799865256669	0.011567213152532903	0.015356437582927146	0.19009592730850222	0.02149770712595218	0.0006369454362029709	0.0004549832983979026	0.0010670642341707828	0.0003940996171411384	0.0039506867902361145	0.00045856537016255726	0.0229533381144861	0.0006419516364165481
0.0025993460282862867	0.061947851247681616	0.0018561450225124485	0.1717625099044432	0.020442035670864767	0.0144639671968704	0.008449803561965778	0.005656527265282679	0.05110265345786792	0.00038284900644282614	0.0010085461085553864	0.005487859317708197	0.011741932363433035	0.015343161411834923	0.18993642414978532	0.021479150405084402	0.0006369450915290906	0.0004549829031296913	0.0010822637416908365	0.0004006079100662219	0.004068449179375123	0.00047006355436755886	0.023047863944943337	0.0006580481351526237
0.002616167055774336	0.061643024766565316	0.0018815290035470987	0.17133008758824508	0.020412101157111427	0.014440208212624355	0.008452327433289029	0.005652208344622658	0.05080305448837068	0.0003892095914236872	0.0010200911421465522	0.005487920342289068	0.011913644030687565	0.015329702157397363	0.1897745673920351	0.021460337854284618	0.0006369447469517056	0.00045498250797213965	0.0010972088807580118	0.00040703094251401194	0.004186837831343573	0.0004816824880781509	0.02313428963201069	0.000674313700059206
0.0026319549961780573	0.06134953394232261	0.0019058218244396834	0.17089879710686834	0.020382105598937463	0.0144164286714075	0.008455201353955602	0.005648195192101047	0.05051235886848701	0.00039549787204470486	0.0010313603840453286	0.005487982891373585	0.012082419473180131	0.015316068914966443	0.18961046977170876	0.021441282200175733	0.0006369444024707888	0.00045498211292521664	0.0011119075896270072	0.0004133707470435671	0.004305732992396239	0.0004934124876716661	0.023213029535211892	0.0006907347758864506
0.002646761302227541	0.061066894468909706	0.001929061895464373	0.17046867976698757	0.020352058410207232	0.014392634674387455	0.008458409246926167	0.0056444742270954675	0.050230232484100676	0.0004017155933721397	0.0010423630515348416	0.005488046917051414	0.012248327561527595	0.015302270456472703	0.18944424002271265	0.021421995716788086	0.000636944058086313	0.0004549817179888912	0.0011263674710220823	0.0004196292834947758	0.004425020515865964	0.0005052442423798793	0.023284477234075004	0.0007072983293079904
0.002660634859007936	0.060794644924240596	0.0019512873915835604	0.1700397739029678	0.020321968492533902	0.014368831979644872	0.008461935803396499	0.0056410325186506	0.04995635655373768	0.0004078644372441584	0.0010531079737612662	0.00548811237135633	0.012411434817116079	0.015288315231976905	0.1892759828955837	0.021402490227726067	0.0006369437137982514	0.0004549813231631325	0.0011405958092493911	0.0004258084419395651	0.004544591766125099	0.0005171688107862712	0.023349006669683384	0.0007239918440182938
0.0026736221139845003	0.06053234556184465	0.001972536073751053	0.16961211504338908	0.020291844261517467	0.014345026019977888	0.00846576644306857	0.005637857751512246	0.049690426771755565	0.00041394602483174435	0.0010636036113295423	0.005488179206468374	0.012571805506865201	0.0152742113728083	0.1891057991963204	0.021382777110555886	0.000636943369606577	0.00045498092844790955	0.001154599586287562	0.00043191004550830267	0.004664343504397981	0.0005291776157616274	0.023406973214507406	0.0007408033136439178
0.002685767202069117	0.06027957717562888	0.0019928451411543543	0.16918573606875922	0.020261693671656873	0.014321221919800228	0.008469887276638347	0.005634938194099567	0.04943215250773639	0.00041996191909173805	0.0010738580747385637	0.0054882473748913635	0.012729501733904275	0.015259966696020796	0.1889337858415379	0.021362867303038525	0.0006369430255112626	0.00045498053384319134	0.0011683854969274433	0.00043793585309652357	0.004784177759968731	0.0005412624381137211	0.02345871467569909	0.0007577212328546574
0.0026971120654269657	0.06003594003263725	0.002012251110444904	0.16876066736072476	0.02023152423998623	0.014297424511166813	0.008474285070379584	0.005632262668303415	0.0491812560579789	0.00042591362711645966	0.0010838791417358848	0.005488316829607664	0.012884583524338127	0.015245588709930967	0.18876003592702414	0.02134277131087719	0.0006369426815122817	0.00045498013934894705	0.0011819599630264524	0.00044388756195697766	0.004904001689881691	0.0005534154091929684	0.02350455223661601	0.0007747345870132039
0.0027076965678510053	0.05980105286911013	0.0020307897184485236	0.16833693694311622	0.02020134306848716	0.014273638348962399	0.008478947212707012	0.00562982052100385	0.04893747194530357	0.00043180260238420026	0.0010936742736656479	0.005488387524212082	0.013037108910272883	0.015231084620532624	0.18858463880715562	0.021322499216692038	0.0006369423376096069	0.0004549797449651456	0.0011953291469378033	0.00044976681018179794	0.005023727429811051	0.0005656290026639705	0.023544791340950392	0.0007918328406571537
0.0027175586036657395	0.05957455194551606	0.0020484958452220764	0.16791457061519194	0.02017115686533223	0.014249867725290787	0.008483861682605467	0.0056276015972040305	0.048700546263660265	0.00043763024691474375	0.001103250630877694	0.0054884594130267025	0.01318713400926606	0.015216461338609221	0.18840768018295956	0.021302060689972008	0.0006369419938032113	0.0004549793506917563	0.0012084989641701987	0.0004555751790794489	0.005143271938413634	0.0005778960256252974	0.02357972252348694	0.000809005925068637
0.002726734201195412	0.059356090156581394	0.002065403454701778	0.16749359207744938	0.020140971965014007	0.01422611668310212	0.008489017019817137	0.005625596214683499	0.048470236064314734	0.00044339791333391647	0.001112615087260341	0.005488532451198408	0.01333471310035806	0.015201725487390697	0.1882292421969223	0.021281464997788848	0.000636941650093068	0.00045497895652874795	0.0012214750953291058	0.00046131419545092047	0.005262556837136105	0.0005902096092337257	0.023609622191177893	0.0008262442251502427
0.002735257620885217	0.0591453361925696	0.0020815455504175737	0.16707402305037672	0.02011079434741471	0.014202389029095831	0.00849440229668235	0.00562379514007746	0.04824630878056896	0.0004491069068510618	0.0011217742439557903	0.00548860659478073	0.013479898696837814	0.015186883410616605	0.18804940353283442	0.021260721016080186	0.0006369413064791501	0.0004549785624760899	0.001234262997387844	0.0004669853337695214	0.005381508247238988	0.0006025631989731964	0.023634753358009013	0.0008435385658035865
0.002743161448242212	0.05894197374849004	0.0020969541441948807	0.1666558833865168	0.02008062965587008	0.014178688345936271	0.008500007091536999	0.005622189566296225	0.04802854168831762	0.00045475848715311867	0.0011307344423104305	0.005488681800801567	0.013622741615885692	0.015171941180896962	0.18786823951932588	0.021239837241349358	0.0006369409629614307	0.00045497816853375106	0.001246867914331267	0.0004725900182683755	0.005500056625402817	0.0006149505446784064	0.023655366336724735	0.0008608801979643881
0.0027504766817978894	0.058745700778146115	0.002111660235993846	0.16623919117621105	0.02005048321428058	0.014155018003817507	0.008505821463573822	0.005620771091203248	0.047816721399932094	0.00046035387021887086	0.00113950177610875	0.005488758027318207	0.013763291045232115	0.01515690460827681	0.18768582223592872	0.02121882180265072	0.0006369406195398827	0.00045497777470170065	0.0012592948872118892	0.0004781296249395955	0.005618136599081607	0.0006273656904076136	0.02367169939026276	0.0008782607844264499
0.002757232816207071	0.058556228789924766	0.002125693803000586	0.16582396284735273	0.020020360043318277	0.01413138117141043	0.008511835929079035	0.005619531697473102	0.04761064338898344	0.00046589423005687417	0.0011480821031396393	0.0054888352334610275	0.013901594606967788	0.01514177924890575	0.18750222062044253	0.021197682473721977	0.0006369402762144794	0.0004549773809799078	0.001271548763658394	0.00048360548344904356	0.005735686802841613	0.0006398029642645199	0.023683979345758232	0.0008956723855943384
0.0027634579207747364	0.058373282181790526	0.0021390837966838265	0.16541021325950997	0.01999026487578027	0.01410778082622737	0.008518041438961984	0.005618463733558075	0.047410111543743146	0.00047138070037029526	0.0011564810561351644	0.005488913379467124	0.01403769841863026	0.015126570413755086	0.187317500576893	0.021176426685183294	0.0006369399329851937	0.00045497698736834166	0.0012836342068693152	0.0004890188789702772	0.0058526497163576075	0.0006522569682260607	0.023692422173445738	0.0009131074452443164
0.0027691787135817403	0.05819659761293173	0.002151858146464836	0.16499795579272455	0.019960202171133385	0.014084219764434847	0.008524429357501143	0.005617559895696002	0.04721493774742509	0.00047681437615183694	0.0011647040531220572	0.0054889924267049715	0.014171647151688853	0.015111283177317334	0.18713172508327477	0.02115506153671189	0.0006369395898519987	0.0004549765938669713	0.0012955557041248412	0.0004943710539412137	0.005968971504853668	0.0006647225680412918	0.023697233532804517	0.0009305587763847805
