MgATP	Reduced Glutathione	Glyceraldehyde 3-phosphate	NADPH	Fructose 6-phosphate	Mg	Phosphate	Pyruvate	NADP	Ribulose 5-phosphate	3-Phospho-D-glycerate	Glucose 6-phosphate	1,3-Bisphospho-D-glycerate	Ribose 5-phosphate	Dihydroxyacetone phosphate	Lactate	ADP	Xylulose 5-phosphate	2-Phospho-D-glycerate	Glucose in	2,3-Bisphospho-D-glycerate	Erythrose 4-phosphate	MgAMP	Phospho-D-glucono-1,5-lactone	Protein1	Phosphoenolpyruvate	NADH	Fructose 1,6-phosphate	AMP	Protein1 bound NADP	Protein2 bound NADP	Sedoheptulose 7-phosphate	MgADP	ATP	Protein2 bound NADPH	NAD	MgGri23P2	Protein2	Oxidized Glutathione	Protein1 bound NADPH
1.4	3.1136	0.0061	0.004	0.015300000000000001	0.8	0.9992	0.084	0.0	0.0047	0.0658	0.0394	0.0005	0.014	0.1492	1.6803	0.25	0.0127	0.0084	4.5663	2.0601	0.0063	0.0	0.025	0.0	0.0109	0.0002	0.0097	0.0	0.0	0.0	0.015399999999999999	0.1	0.25	0.024	0.0653	0.5	0.0	0.0004	0.024
1.422697346263265	3.1140265683224695	0.006034668201410547	0.0048899331773358595	0.015216975968907451	0.5725333183541448	0.9987032882646834	0.08398710524701229	2.322136806541634e-05	0.004703828804442888	0.06613494719898477	0.03917156882332772	0.0004772707441351267	0.013951230674491824	0.14854530883216338	1.6803111882692205	0.18462324745927552	0.012694770327711068	0.008484760817620268	4.562920281298553	1.930993871670199	0.006220442482944905	0.00248413853384548	0.02473335636139551	4.896865637885325e-05	0.010977611817629207	0.00015662626082139095	0.009636983256238052	0.07219845739456901	5.685595948175193e-06	0.00200675785443662	0.01523876928370314	0.13908284037878757	0.17891396997025627	0.021129056256540914	0.06534337373917869	0.6632023564699552	0.0008641858890224463	0.00018671583876682897	0.023945345747672982
1.421489348722512	3.114026510582507	0.006037453957519153	0.0048891281985378515	0.015175646134198846	0.5697643148111606	0.9987565198069668	0.08398766556288166	2.3449628898040658e-05	0.004695127695686987	0.06612696130663374	0.03906538801725137	0.00047762685991802024	0.013925202958301526	0.1486131220971575	1.6803104726243197	0.1851996839329054	0.01267134767041445	0.008484200703496493	4.559454534225943	1.952736760681505	0.006213232739668599	0.0024776608767329094	0.024457410333349826	4.897658647363607e-05	0.010978486732589417	0.00015659485493903862	0.009640934673285978	0.07236015515525482	5.742413886854499e-06	0.0020251128614305865	0.01516669243411812	0.13884232775587937	0.1796308235567146	0.021111285897607097	0.06534340514506107	0.6674263478337135	0.000863601240962278	0.0001867447087471946	0.02394528099963951
1.4208526528877887	3.1140265095865964	0.006041558954796631	0.004889114438875322	0.01520276071845803	0.5673934217398802	0.9988361776089092	0.08398807222402213	2.34535322850112e-05	0.004699114222760865	0.06606799798128934	0.03913347749779754	0.0004781237023198862	0.01393712381893019	0.14871321402894536	1.6803095984283356	0.18552601905405783	0.012682114413148612	0.008477402453305867	4.5604810498859525	1.9707460715779743	0.00622294394660822	0.00246685566005807	0.024545261664341896	4.897672204580417e-05	0.010972374848118098	0.0001565569316008451	0.009647553047005073	0.0723456314597032	5.743385658670187e-06	0.0020254265242489688	0.015206565055793384	0.13850821163133106	0.1803006293070603	0.02111098222663644	0.06534344306839926	0.6707788580809403	0.0008635912491145503	0.00018674520670314518	0.023945279892295522
1.4203367795978439	3.114026510601189	0.006045001982389754	0.0048891286707429754	0.015227262778340587	0.5654416357609945	0.9989026751621131	0.08398840267117909	2.344949494218668e-05	0.004702975081823414	0.06601760333825933	0.039195078088803965	0.0004785395607800806	0.013948662723300627	0.14879717029215295	1.6803088712190835	0.18579064022607658	0.012692539057418156	0.008471581014805057	4.561548501513149	1.9856746070862603	0.006231252524156156	0.0024577995085288164	0.0246310132684343	4.897658182107678e-05	0.01096709864217105	0.0001565253974634212	0.009653132961062736	0.0723288459918061	5.742380538587696e-06	0.0020251020973186596	0.015242380639837991	0.13822863365730714	0.18085730101843606	0.02111129631881721	0.06534347460253671	0.6735351514753236	0.0008636015838641028	0.00018674469940690663	0.02394528103764033
1.4199070096920723	3.1140265114168937	0.006047839592785747	0.004889140106542534	0.015247402692226996	0.5638323761346496	0.9989573034255765	0.08398867389671874	2.3446250840964894e-05	0.004706164370745146	0.06597606105736656	0.03924570968540089	0.00047888222986195074	0.013958194158782352	0.14886636450572371	1.6803082727786034	0.18601030277921635	0.012701150324131164	0.008466782675253868	4.56243642215841	1.998073825153263	0.006238071140702374	0.0024503531838380955	0.024702199367181082	4.8976469146238134e-05	0.010962751711324856	0.0001564994487073481	0.009657737273560346	0.07231552469372955	5.7415729046083486e-06	0.00202484140685286	0.015271799433034052	0.13799819612984415	0.18131861352129855	0.021111548704909833	0.06534350055129276	0.6758120648595944	0.0008636098882372772	0.00018674429155472283	0.023945281957949142
1.41954817960613	3.1140265120223027	0.0060501831332685245	0.004889148594128399	0.015263946099975334	0.5625017443720787	0.9990023029873402	0.08398889740053818	2.3443843112378858e-05	0.004708788453392594	0.0659417713673565	0.03928729619108433	0.00047916521619524696	0.013966036338984567	0.14892351132826262	1.6803077789931955	0.18619313198930648	0.012708235508375312	0.008462822748250828	4.563168729265344	2.008389501141867	0.006243677265777184	0.0024442155721710844	0.024761013573615067	4.8976385519853976e-05	0.010959167065305295	0.00015647803855618636	0.009661542986583338	0.07230502776049043	5.7409734917457255e-06	0.0020246479226044096	0.015295956358339231	0.13780784156266987	0.18170160350923095	0.021111736025674625	0.06534352196144395	0.6776980188869486	0.0008636160517209383	0.00018674398885029455	0.023945282640988393
1.419248351082235	3.1140265124743602	0.006052123616578135	0.0048891549319456705	0.015277580249717973	0.5613988338582546	0.9990394837945238	0.08398908213797697	2.3442045236696716e-05	0.004710953770116074	0.06591339310054967	0.03932156694236272	0.00047939952228141157	0.01397250742216795	0.14897082989456117	1.6803073704290143	0.18634550622492432	0.01271408200433073	0.008459546008120771	4.563774101805253	2.0169835609275624	0.006248301668520249	0.0024391418301872494	0.02480971386808007	4.8976323074897286e-05	0.010956202851298237	0.00015646032405278022	0.00966469619457354	0.0722966894658346	5.7405259052827605e-06	0.0020245034441058133	0.01531585951734934	0.1376501946581321	0.1820201167386858	0.021111875901786672	0.06534353967594736	0.6792634785711894	0.0008636206541074845	0.00018674376282119245	0.02394528315101981
1.4189976741283352	3.1140265128154563	0.006053733844611973	0.004889159714199433	0.015288849749500087	0.5604828471694598	0.9990702824504526	0.08398923521160113	2.344068864228565e-05	0.004712745393760312	0.06588985407914144	0.039349892165047584	0.0004795939450343354	0.013977861679844304	0.14901009535405677	1.680307031598344	0.1864726325469756	0.012718919510176193	0.00845682839729191	4.564275763172261	2.02415144581935	0.006252126957112011	0.00243493724762096	0.02485012618964082	4.8976275956627165e-05	0.010953745839564405	0.00015644563339592285	0.009667314112377028	0.07229001403712258	5.74018817781914e-06	0.00202439442623743	0.015332306817881223	0.13751935533888884	0.18228538670105565	0.02111198144687743	0.06534355436660423	0.6805651861156935	0.0008636241268851063	0.000186743592273272	0.023945283535865544
1.4187879861779669	3.1140265130754763	0.006055072417798441	0.00488916335983275	0.015298187431996487	0.5597208497230283	0.9990958479408264	0.08398936230767552	2.3439654480545836e-05	0.004714231179797586	0.06587029263984216	0.03937336065844428	0.0004797555637343871	0.01398230191760391	0.14904273660119324	1.6803067500648088	0.1865787871873529	0.012722931237441162	0.008454570255309034	4.564692327376018	2.0301354257288464	0.006255298559867981	0.0024314458728819568	0.024883721093423638	4.8976240037233586e-05	0.010951705221395602	0.00015643342720604407	0.009669491294346057	0.07228463335198743	5.739930721167642e-06	0.002024311318925216	0.01534593195864006	0.13741057283067926	0.18250657457913055	0.021112061906798676	0.06534356657279411	0.6816491453954422	0.0008636267742760766	0.00018674346226326522	0.023945283829241586
