STU	SU	STUS	ST	SUSTU	STUSU	STUST	SUST	Values[k8]	Values[k11]
5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.3
0.46862054751604004	0.001884927602276979	1.5156688622414831	3.6037463577185225	0.0003570367495529744	0.15433659419184229	2.675525140921207	0.0015544719329804069	0.3	0.3
0.423188679726925	0.003471274912258488	1.4168778399824133	5.405972430674706	0.0030532428336135817	0.2789520957706091	2.561960993210696	0.007328493140769907	0.3	0.3
0.39348168352849666	0.005124011846679087	1.337978766424254	6.241250253302631	0.008417199159926522	0.38338944533800406	2.4442663254144956	0.01557567208369252	0.3	0.3
0.3714139811576423	0.007015419148202095	1.271140942036809	6.60055194176831	0.01592297763611474	0.47102934593353857	2.331905927857299	0.02567312079928178	0.3	0.3
0.3536756766857097	0.00915110161473342	1.2128077094910472	6.717070033798568	0.02511859022437414	0.54442902637379	2.2276460019559967	0.03721804660461429	0.3	0.3
0.338699229785886	0.011510582820762814	1.161046013257599	6.708349853202909	0.03563265387892147	0.6056530340045114	2.1320318726921856	0.04987120333869389	0.3	0.3
0.3256628512066154	0.01406515341736316	1.1146562865138794	6.635711458149457	0.04715367094098493	0.656424617266202	2.0447818737414893	0.06334409514812395	0.3	0.3
0.31409702602748263	0.016783661821350188	1.0728124151217895	6.5318273008806145	0.05941819461998251	0.6982082474554256	1.9653073223152135	0.07739167145612136	0.3	0.3
0.3037106954696636	0.0196351846327419	1.0348979602197823	6.41432136152061	0.07220295715187938	0.7322609771391145	1.8929267227712154	0.09180617852475588	0.3	0.3
0.29430863431016147	0.022590348400492368	1.000425189934123	6.292739603035505	0.08531889684928352	0.7596678713143755	1.8269577821359784	0.10641199868814924	0.3	0.3
0.28575008111304967	0.025621937385161463	0.9689922286205173	6.172220087980497	0.09860633541657127	0.7813684234394288	1.7667563654882161	0.12106130475135676	0.3	0.3
0.27792714479351255	0.028705113596637674	0.9402588745182238	6.055464880437102	0.11193096193903193	0.7981773735085671	1.7117312817573267	0.13563035870759435	0.3	0.3
0.270753093283036	0.03181743644950091	0.9139320211486792	5.943816994395814	0.12518042532876603	0.8108017451239472	1.6613478493286558	0.1500163229656243	0.3	0.3
0.26415574258393437	0.034938787603536366	0.889756243645365	5.837856849817383	0.13826140572105627	0.819855137188505	1.6151263151649036	0.16413448901725033	0.3	0.3
0.25807355154757666	0.0380512564843895	0.8675072947313012	5.7377367622079385	0.15109707503090775	0.8258699039062016	1.5726380525450263	0.1779158550149681	0.3	0.3
0.2524531938830627	0.04113901297309872	0.8469873213735717	5.64337065392725	0.1636248820302188	0.8293076392972616	1.5335009630671421	0.19130500134945447	0.3	0.3
0.24724795779819006	0.04418817809695169	0.8280211628923008	5.554542765860338	0.17579461364079324	0.830568259015942	1.4973747698631004	0.2042582248870036	0.3	0.3
