TNFRC2	FLIP	TRAF2	FADD	XIAP	pCasp8	TNFRC2:FLIP:pCasp8	IKK	NFkB	IkBa	Casp8	TNFRC2:pCasp8	TNFRC2:FLIP	RIP	TNFRC1	TNFR_E	IkBa:NFkB_N	Casp3	TNF:TNFR:TRADD	IkBa:NFkB	IkBa_N	TNF:TNFR_E	XIAP:Casp3	TNFRC2:pCasp8:pCasp8	NFkB_N	pCasp6	PARP	A20	A20_mRNA	IkBa_mRNA	XIAP_mRNA	FLIP_mRNA	IKKa	BAR:Casp8	pCasp3	TNFR	PIkBa	TNFRC2:FLIP:pCasp8:RIP:TRAF2	TNFRC2:FLIP:FLIP	cPARP	Casp6	TRADD	BAR	TNFRCint1	TNFRCint3	TNFRCint2	TNF_E
7.94423971743724e-18	0.01001474998232814	0.10329999496994265	0.09669999999999991	2.448034376335086	1.0000000003748846	5.012172166357696e-20	0.19999936659388418	3.6053610593491345e-05	0.0003172437927199563	4.4254732732246174e-20	9.111127118710827e-19	4.611406545858299e-20	0.06329999496161402	5.016169437506527e-09	3.6261814532353465e-06	8.524513364693739e-05	9.501219576019112e-23	2.248964693872171e-07	0.004719747913490046	0.0013105113360554206	9.346614461995251e-08	4.480514145119079e-22	7.112858074615859e-20	0.0006547643436637868	0.020000000007497683	0.5208343749188873	0.032635625058882296	5.2713730842716764e-05	5.033304906299712e-05	0.00020799810609194112	0.0001316818179932707	6.33406115918751e-07	6.508708578365549e-21	0.24999999993751926	8.749999999999999e-05	2.0394784886433954e-09	3.6103888520047425e-23	5.625659650524836e-22	2.8625285438637386e-23	5.495793379220869e-26	0.09169975202758733	0.08996562499704516	1.4452324041401309e-11	5.424324410178055e-17	3.3143868480728474e-14	0.00019990591690226495
1.503980676017104e-17	0.010014749980561703	0.10329999336088111	0.09669999999999981	2.448034376468522	1.0000000004123604	1.0727320076037623e-19	0.19999909537777666	3.605477715398418e-05	0.0003172437940017462	1.0538663667318418e-19	1.880593178872467e-18	9.09653272709199e-20	0.06329999334877191	6.618931703670888e-09	3.616916264729479e-06	8.524513056933569e-05	2.298292539376403e-22	2.691773282132999e-07	0.00471974671501683	0.0013105113333357254	1.0260828866129045e-07	1.2008076460758314e-21	1.566489438203002e-19	0.0006547644420371061	0.020000000008247195	0.5208343749107763	0.03263562506476672	5.2713730827132e-05	5.033304905001189e-05	0.00020799810610048477	0.00013168181797984475	9.04622223462387e-07	1.7144896963330877e-20	0.2499999999312733	8.749999999999999e-05	3.2103597664272503e-09	8.554744761437767e-23	1.2275958803388408e-21	7.672554092893925e-23	1.4730531696617867e-25	0.09169970036093965	0.08996562499674968	2.100818376632585e-11	9.420232552763605e-17	5.304815876229395e-14	0.00019989664618704387
2.6878148027944014e-17	0.010014749978795416	0.10329999145232112	0.09669999999999966	2.448034376601944	1.0000000004498337	2.1372573646620757e-19	0.19999874995426375	3.605640813982665e-05	0.0003172437935145815	2.3141289593034036e-19	3.6340545040929236e-18	1.6843181345553705e-19	0.0632999914352897	8.519292740956777e-09	3.607676327403472e-06	8.524512777825888e-05	5.103686661441209e-22	3.168871462235735e-07	0.004719745034737709	0.001310511330388686	1.1171373470576055e-07	2.935622253487427e-21	3.205697319909966e-19	0.0006547645927923892	0.020000000008996665	0.5208343749026653	0.03263562507065049	5.271373081621672e-05	5.033304904076163e-05	0.00020799810611313088	0.00013168181797052432	1.250045736327426e-06	4.129339786441517e-20	0.24999999992502772	8.749999999999999e-05	4.848819393132893e-09	1.8708180683133e-22	2.4929263787246755e-21	1.8759074144291828e-22	3.6015359059739147e-25	0.09169964388900721	0.08996562499645422	2.954146557231096e-11	1.55679323905434e-16	8.14566014746767e-14	0.0001998874002048594
4.5767423489858656e-17	0.010014749977029289	0.10329998922247148	0.09669999999999944	2.448034376735353	1.0000000004873049	4.010720738385013e-19	0.19999831977447224	3.6058621325646714e-05	0.00031724379060973495	4.747937168557728e-19	6.644660683620846e-18	2.9579171281604166e-19	0.06329998919917501	1.073870989161144e-08	3.598461569502758e-06	8.524512539097575e-05	1.040472633444654e-21	3.679055450820707e-07	0.004719742748356116	0.0013105113270610853	1.2078260116546223e-07	6.66063907990311e-21	6.168873307885754e-19	0.0006547648155758233	0.020000000009746086	0.5208343748945544	0.03263562507653363	5.271373081231052e-05	5.0333049037118354e-05	0.00020799810613194021	0.00013168181796736973	1.6802255278348462e-06	9.227427306813158e-20	0.24999999991878255	8.749999999999999e-05	7.073798534144504e-09	3.8258960959654087e-22	4.766950549799431e-21	4.256676334450549e-22	8.172311651179965e-25	0.09169958263159704	0.08996562499615872	4.039976015405779e-11	2.467822980211296e-16	1.2079756323454008e-13	0.00019987817888536918
7.479104768130161e-17	0.010014749975263342	0.1032999866503325	0.0966999999999991	2.4480343768687494	1.0000000005247738	7.153784097836635e-19	0.19999779409331808	3.606154950733806e-05	0.0003172437844842144	9.19520609861476e-19	1.159095377015537e-17	4.966569364603751e-19	0.0632999866192133	1.3297826518485009e-08	3.5892719194890433e-06	8.524512356606739e-05	2.097456033421348e-21	4.221157852147564e-07	0.0047197397149894215	0.0013105113231458075	1.2981500608685335e-07	1.405030592063105e-20	1.1266426257424067e-18	0.0006547651347340814	0.020000000010495463	0.5208343748864436	0.03263562508241618	5.271373081858305e-05	5.033304904161832e-05	0.00020799810615970468	0.00013168181797317262	2.2059066819857946e-06	1.9346392373040957e-19	0.24999999991253774	8.749999999999999e-05	1.0019534828774156e-08	7.391067089549086e-22	8.661572316889745e-21	8.98026822077255e-22	1.7240953917059354e-24	0.09169951660845253	0.08996562499586323	5.3954139148223066e-11	3.7757419026845107e-16	1.739043835158168e-13	0.0001998689821584428
1.179683245238918e-16	0.010014749973497598	0.10329998371567198	0.09669999999999863	2.448034377002133	1.00000000056224	1.2215907775910632e-18	0.1999971620338449	3.606534054913219e-05	0.0003172437741627603	1.6946591614237073e-18	1.9416628744243657e-17	8.02416731606904e-19	0.06329998367494427	1.621649686409787e-08	3.580107306039597e-06	8.524512251256689e-05	3.813885368213236e-21	4.794046576017582e-07	0.004719735776934525	0.0013105113183696808	1.3881106715190492e-07	2.8240675938932735e-20	1.9672058531150994e-18	0.000654765579872892	0.020000000011244794	0.5208343748783328	0.03263562508829822	5.2713730839222536e-05	5.0333049057612824e-05	0.00020799810620011395	0.00013168181799162187	2.837966155150419e-06	3.840056184239529e-19	0.24999999990629332	8.749999999999999e-05	1.383564087764501e-08	1.3597298709066553e-21	1.506295891776689e-20	1.805188049393269e-21	3.465711109547362e-24	0.09169944583925366	0.08996562499556778	7.059822141051416e-11	5.603111970084468e-16	2.4404095590511126e-13	0.00019985980995416167
1.8042930566491124e-16	0.010014749971732087	0.10329998039900191	0.09669999999999798	2.4480343771355044	1.000000000599704	2.008641346290539e-18	0.19999641264443405	3.607015733841436e-05	0.00031724375847990127	2.991472219479425e-18	3.1399602375067833e-17	1.2538250138232525e-18	0.06329998034663914	1.9513810246943255e-08	3.5709676580465398e-06	8.52451225000154e-05	7.129221957507865e-21	5.396623784450127e-07	0.004719730759525258	0.0013105113123800325	1.47770901679254e-07	5.3540881190526386e-20	3.3033479011248433e-18	0.0006547661864159886	0.020000000011994073	0.5208343748702221	0.03263562509417981	5.271373087964442e-05	5.0333049089435276e-05	0.00020799810625793906	0.00013168181802748757	3.587355565997637e-06	7.267454203730461e-19	0.24999999990004926	8.749999999999999e-05	1.8687090214151124e-08	2.3975254081626224e-21	2.5216887495498977e-20	3.422822798575052e-21	6.5713089585773314e-24	0.09169937034361715	0.08996562499527228	9.074726510348892e-11	8.096830009262804e-16	3.349263330582072e-13	0.000199850662202818
2.6860560256894496e-16	0.010014749969966864	0.10329997668155577	0.0966999999999971	2.448034377268863	1.0000000006371659	3.195372808179087e-18	0.19999553494917036	3.6076177652637445e-05	0.00031724373606215327	5.085011896553874e-18	4.923198659806724e-17	1.90274938757739e-18	0.06329997661527839	2.3208114622616506e-08	3.56185290461613e-06	8.524512386954972e-05	2.5382350254169925e-20	6.027824865905631e-07	0.004719724471077979	0.0013105113047297884	1.566946266253587e-07	8.475533151850618e-20	5.360445623914536e-18	0.0006547669961622067	0.020000000012743307	0.5208343748621114	0.032635625100061086	5.2713730946723296e-05	5.033304914258674e-05	0.00020799810633923704	0.00013168181808682563	4.465050829703483e-06	1.3191783355811687e-18	0.2499999998938056	8.749999999999999e-05	2.4754114940681272e-08	4.073242180360363e-21	4.083191182720331e-20	5.420548568450575e-21	1.040644351476894e-23	0.09169929014109673	0.08996562499497682	1.1483728462470987e-10	1.1430542791071346e-15	4.507583630361237e-13	0.00019984153883491402
3.90432142088271e-16	0.010014749968201977	0.10329997254526671	0.09669999999999591	2.44803437740221	1.0000000006746255	4.937139127747786e-18	0.1999945179915901	3.608359395800835e-05	0.0003172437053107777	8.360048442577267e-18	7.510913469058579e-17	2.814034878460927e-18	0.06329997246253058	2.731703914003616e-08	3.552762975068065e-06	8.524512704572415e-05	5.327911855123709e-19	6.686617453162631e-07	0.0047197167029100935	0.0013105112948614897	1.6558235858563343e-07	-3.4010490156974385e-19	8.439562263910305e-18	0.000654768057827561	0.0200000000134925	0.5208343748540006	0.03263562510594219	5.271373104904198e-05	5.033304922393532e-05	0.00020799810645157066	0.00013168181817719716	5.482008409951011e-06	2.307750396297663e-18	0.24999999988756239	8.749999999999999e-05	3.223203398757144e-08	6.696823848490297e-21	6.41989492751136e-20	-2.1680425645920434e-20	-4.162882270260063e-23	0.09169920525118319	0.08996562499468135	1.433242061342267e-10	1.5807018270793968e-15	5.962360182453621e-13	0.00019983243978116157
5.555636085684607e-16	0.01001474996643752	0.10329996797274636	0.09669999999999436	2.448034377535546	1.0000000007120826	7.433224676709793e-18	0.1999933508734387	3.609261314601374e-05	0.0003172436643847962	1.334226507719912e-17	1.1182974163786472e-16	4.067516673984952e-18	0.06329996787073137	3.185751621453057e-08	3.543697798934782e-06	8.524513254927933e-05	9.125627188713488e-18	7.372000462135176e-07	0.00471970722942223	0.0013105112820899396	1.7443421379558972e-07	-8.799507366582373e-18	1.293478029304783e-17	0.0006547694275818648	0.020000000014241646	0.52083437484589	0.03263562511182332	5.271373119716248e-05	5.03330493419331e-05	0.00020799810660424747	0.00013168181830790747	6.649126561352989e-06	3.9064834129620015e-18	0.2499999998813195	8.749999999999999e-05	4.1331018580332925e-08	1.0693612708925031e-20	9.833095070883872e-20	-5.61478004623591e-19	-1.0780507512280665e-21	0.09169911569330472	0.08996562499438587	1.766830421016648e-10	2.1460515927799296e-15	7.765809484206634e-13	0.0001998233649724813
7.756058117784316e-16	0.01001474996467359	0.10329996294726398	0.09669999999999235	2.4480343776688724	1.0000000007495373	1.0935124990740885e-17	0.1999920227887539	3.610345621343475e-05	0.00031724361118433647	2.0735383491067527e-17	1.6290765004406873e-16	5.7601845067805085e-18	0.06329996282286335	3.684580312003949e-08	3.5346573059607436e-06	8.524514101086953e-05	1.4828609577224094e-16	8.083003151531599e-07	0.004719695808239136	0.0013105112655834351	1.832503081319826e-07	-1.4775137904490718e-16	1.935295640467843e-17	0.0006547711695777162	0.02000000001499074	0.5208343748377794	0.03263562511770476	5.271373140391972e-05	5.0333049506851154e-05	0.0002079981068085789	0.00013168181849026526	7.977211246219105e-06	6.420888685781999e-18	0.249999999875077	8.749999999999999e-05	5.227580042672517e-08	1.6635952262379717e-20	1.4712487391890442e-19	-9.428311972592812e-18	-1.810252171126189e-20	0.09169902148682693	0.08996562499409042	2.1540708480065226e-10	2.8659148924406137e-15	9.975582564943826e-13	0.00019981431434000182
1.0643562661137265e-15	0.010014749962910319	0.10329995745272667	0.09669999999998978	2.4480343778022	1.0000000007869898	1.575550917192929e-17	0.19999052305291054	3.611635790066145e-05	0.00031724354333476676	3.1464122471398733e-17	2.326930046308441e-16	8.008445221150091e-18	0.06329995730253644	4.2297502602535536e-08	3.525641426101752e-06	8.524515318539953e-05	2.980812796455139e-15	8.818684225039917e-07	0.0047196821803993675	0.00131051124434405	1.9203075711393594e-07	-2.9799848344880008e-15	2.833552742813167e-17	0.0006547733564573355	0.020000000015739792	0.5208343748296691	0.032635625123586816	5.271373168473069e-05	5.03330497310271e-05	0.00020799810707815313	0.0001316818187378551	9.476947089506088e-06	1.0277559333884612e-17	0.2499999998688349	8.749999999999999e-05	6.530533665076573e-08	2.528005761657396e-20	2.1554384004794154e-19	-1.9016010904421871e-16	-3.651105734611532e-19	0.09169892265105316	0.08996562499379493	2.600071373312942e-10	3.770717498665041e-15	1.2654960240149538e-12	0.00019980528781505936
1.4380533004233812e-15	0.01001474996114792	0.10329995147366007	0.09669999999998656	2.4480343779357074	1.0000000008244398	2.2277818913529408e-17	0.19998884112774734	3.6131566299098005e-05	0.00031724345817153433	4.672740272036245e-17	3.2650220379581623e-16	1.0950475657835208e-17	0.06329995129396962	4.822758270864612e-08	3.5166500895242632e-06	8.524516996691178e-05	5.277699794837705e-14	9.578130967605761e-07	0.004719666070582235	0.0013105112171870397	2.007756759040531e-07	-5.277619535518765e-14	4.068226364056397e-17	0.0006547760698396762	0.020000000016488807	0.5208343748215618	0.0326356251294699	5.271373205791803e-05	5.033305002912407e-05	0.00020799810742912076	0.00013168181906682332	1.115887225275331e-05	1.6059734376383336e-17	0.2499999998625932	8.749999999999999e-05	8.067244243061871e-08	3.760824776459276e-20	3.0981923893496516e-19	-3.3677798014708364e-15	-6.466193083042257e-18	0.09169881920522469	0.08996562499349946	3.110107747922177e-10	4.894722502392368e-15	1.587303815584162e-12	0.0001997962853291966
1.915658028962903e-15	0.010014749959387382	0.10329994499518835	0.09669999999998254	2.448034378072472	1.0000000008618877	3.096747808392865e-17	0.19998696664529766	3.614934239337112e-05	0.0003172433527243338	6.81455541659521e-17	4.50769915521041e-16	1.4748896173397727e-17	0.06329994478197544	5.465039770583392e-08	3.50768322660465e-06	8.524519240546394e-05	9.18638227432111e-13	1.0360458334065822e-06	0.0047196471873911395	0.0013105111827173524	2.0948517930961827e-07	-9.186455560315524e-13	5.737944979096201e-17	0.000654779400832167	0.020000000017237868	0.5208343748135066	0.03263562513535455	5.2713732545079814e-05	5.0333050418426806e-05	0.00020799810788052112	0.0001316818194962036	1.3033354702416283e-05	2.455141103320246e-17	0.24999999985635185	8.749999999999999e-05	9.86433593223703e-08	5.488159642745625e-20	4.37695221058832e-19	-5.862105234444479e-14	-1.12553392624773e-16	0.0916987111685208	0.089965624993204	3.6896156572882944e-10	6.276267559906934e-15	1.9704919007626895e-12	0.00019978730681416242
2.5191117150191146e-15	0.010014749957642585	0.10329993800301752	0.09669999999997758	2.448034378265803	1.000000000899333	4.238253405749585e-17	0.19998488942394024	3.616995962847405e-05	0.00031724322370423443	9.934703593764638e-17	6.131937040632259e-16	1.95932229403365e-17	0.0632999377520203	6.157970537932932e-08	3.4987407679285605e-06	8.524522172255755e-05	1.592946119177678e-11	1.1164808195501778e-06	0.004719625223642726	0.00131051113930799	2.1815938178362848e-07	-1.592962076665987e-11	7.962715450806707e-17	0.000654783450450768	0.02000000001798862	0.520834374806354	0.03263562514124138	5.2713733171431256e-05	5.033305091911511e-05	0.00020799810845458424	0.00013168182004821922	1.5110576059804116e-05	3.674133861077399e-17	0.2499999998501109	8.749999999999999e-05	1.1949734333905691e-07	7.869396656408861e-20	6.086710822320708e-19	-1.0165086317942651e-12	-1.951713429649365e-15	0.091698598560059	0.08996562499290853	4.3441842962363124e-10	7.957963633322908e-15	2.423186765390314e-12	0.00019977835220191115
3.2736306952929776e-15	0.010014749955917637	0.10329993048341701	0.09669999999997148	2.448034378530587	1.000000000936776	5.718610135267468e-17	0.19998259948512584	3.61937034197211e-05	0.0003172430674897946	1.431798844083814e-16	8.229034837283441e-16	2.5702683946917247e-17	0.0632999301900632	6.902868603772116e-08	3.4898226442902185e-06	8.524525932878573e-05	4.8806624233484284e-11	1.1990348511084102e-06	0.004719599856700807	0.001310511085075114	2.2679839742594688e-07	-4.880711805350284e-11	1.0887148360120942e-16	0.0006547883300754043	0.02000000001874152	0.5208343748003417	0.032635625147131156	5.271373396619834e-05	5.033305155457912e-05	0.00020799810917707828	0.0001316818207486301	1.7400514874207477e-05	5.397605280262616e-17	0.24999999984387034	8.749999999999999e-05	1.4352619730603804e-07	1.110387635820256e-19	8.3429366686589045e-19	-3.1145033227756427e-12	-5.97989802691678e-15	0.09169848139889532	0.08996562499261307	5.079549315289698e-10	9.986913089771602e-15	2.9541479621682625e-12	0.00019976942142460163
4.207999823693468e-15	0.010014749954106438	0.1032999224232023	0.0966999999999641	2.4480343784503886	1.0000000009742165	7.615895077250445e-17	0.19998008706783452	3.6220870663451914e-05	0.0003172428801140112	1.8910902522543915e-16	1.0906331703244342e-15	3.332902636494071e-17	0.06329992208190385	7.700996061879063e-08	3.480928786691728e-06	8.524530684137775e-05	-4.574101167749857e-12	1.283627253905896e-06	0.004719570748817871	0.0013105110178531958	2.3540233998442115e-07	4.574154423498263e-12	1.4683748475014973e-16	0.0006547941618802862	0.020000000019483797	0.520834374788825	0.03263562515302481	5.271373496301149e-05	5.03330523517344e-05	0.00020799811007765742	0.00013168182162708056	1.99129321655986e-05	7.841870218604258e-17	0.24999999983763016	8.749999999999999e-05	1.7103380245138403e-07	1.5437906276473714e-19	1.1284597170986724e-18	2.9188814440412015e-13	5.604300779233409e-16	0.09169835970402429	0.0899656249923176	5.901586107182764e-10	1.2414918135629235e-14	3.572783965773272e-12	0.00019976051441459675
