Calcium in Cytosol	Calcium in Nucleus	Active Calcineurin in cytosol	NFAT_Nuc	Phosphorylated NFAT Calcineurin complex in nucleus	Phosphorylated NFAT in cytosol	NFAT Calcineurin complex in cytosol	Phosphorylated NFAT in nucleus	NFAT Calcineurin complex in nucleus	Inactive Calcineurin in cytosol	Active Calcineurin in nucleus	Phosphorylated NFAT Calcineurin complex in cytosol	NFAT_Cyt	Inactive Calcineurin in nucleus
0.967000620448796	0.9670551877187349	0.0035672258954888205	0.00014464971721882573	3.727406741779184e-05	0.007267952520468302	0.00042112443821447067	0.00013870356430155202	0.004692469564304142	0.00404609787332385	0.023061581456720527	0.0003878786403673038	8.9103318435504e-05	0.025516046398733547
0.9667857175846487	0.9668890208439374	0.003490093022813635	0.0001317023788421359	3.777803242285613e-05	0.007093523079137466	0.0004131329912378559	0.0001351891995131489	0.005183446676902501	0.0039589904585768014	0.023035883610667652	0.00037224114070321236	8.761825171733841e-05	0.02549749169782841
0.9665895211912916	0.966713643409591	0.003416710479267218	0.00012139412604517634	3.8283135380278005e-05	0.0069266913490542885	0.0004029804008146048	0.00013186786011769544	0.005657499832413554	0.003875944101141007	0.023010543154851182	0.00035702738346487855	8.619201983683803e-05	0.02548104311539925
0.9664070157549706	0.9665372225754331	0.0033467939035807287	0.00011331238497027816	3.878220796053987e-05	0.006766960860137033	0.0003917146551610344	0.00012871434983297212	0.006113259086216998	0.0037967248368144064	0.02298585942399052	0.00034245472184078496	8.481813730417153e-05	0.02546600013510817
0.966235255715818	0.9663638335809097	0.0032801005591943685	0.00010710387497181155	3.927045690669574e-05	0.006613877542368849	0.0003800246541387121	0.00012571067719522767	0.006550321452876366	0.003721104257914927	0.022961925696144823	0.000328620324947895	8.349186441681541e-05	0.025451927569499527
0.9660724239053916	0.9661954019812227	0.003216417154281049	0.00010246711429312055	3.974495640624712e-05	0.0064670252603794744	0.0003683484053283987	0.0001228431416524585	0.006968893318094476	0.0036488656010768426	0.022938735525608687	0.00031555281379170273	8.22096396809832e-05	0.0254385413402925
0.9659173276062483	0.9660327330137142	0.0031555527110908475	9.914551210676437e-05	4.020412549984185e-05	0.00632602192600721	0.0003569532889369133	0.00012010071350367204	0.007369546056280164	0.003579805993308683	0.02291623776842927	0.0003032427338617337	8.096869046879793e-05	0.025425646371770257
0.9657691277924553	0.9658760560218489	0.003097334158946082	9.692115686216771e-05	4.0647299826520645e-05	0.006190516087500555	0.00034599327599086184	0.00011747412071433312	0.007753053526405375	0.0035137368268492696	0.022894364581282807	0.00029166044636838036	7.976677106828181e-05	0.02541310232263052
0.9656271927164989	0.9657253115066982	0.0030416034271863288	9.560932128036581e-05	4.107441276149753e-05	0.006060183922793361	0.0003355485746575001	0.00011495532281899823	0.008120286807766773	0.0034504832645024398	0.022873045246586853	0.00028076654419471013	7.860198919858906e-05	0.025400804267083743
0.9654910179147289	0.9655803017190675	0.0029882153902745	9.505365605374033e-05	4.1485770367118946e-05	0.005934726580320202	0.00032565250501228146	0.00011253719792051775	0.00847214793092497	0.003389883378106874	0.0228522126239069	0.00027051783264513476	7.747269263541034e-05	0.02538867146662014
0.9653601817821518	0.9654407690212972	0.0029370363183053748	9.512201980341228e-05	4.1881898159553446e-05	0.005813867820997301	0.00031630938819801326	0.00011021334809587755	0.008809529605614399	0.003331787167592669	0.022831805817484493	0.0002608706866666129	7.637739596307497e-05	0.02537664057391711
0.9652343202852753	0.965306436099063	0.002887942644226053	9.570288234369969e-05	4.226343970207119e-05	0.005697351922326377	0.00030750626136145687	0.00010797797162308695	0.009133291944001302	0.0032760555784103894	0.022811770947187247	0.0002517828637992673	7.531473371465989e-05	0.02536466131019397
0.9651131120509108	0.9651770260931074	0.0028408199425172856	9.670223592039534e-05	4.263109125591869e-05	0.005584941811328356	0.00029922042725715294	0.00010582577382567045	0.009444250078180982	0.0032225595699483926	0.022792061008078453	0.00024321441536372075	7.428343063191115e-05	0.025352693561260884
0.9649962691471771	0.9650522722168282	0.002795562058475489	9.804095125083506e-05	4.2985560868389495e-05	0.0054764173977265365	0.0002914242366284996	0.00010375190100302462	0.009743168607103957	0.0031711792553605817	0.022772635330047874	0.00023512807798055428	7.328228288537714e-05	0.025340705315681184
0.9648835310452348	0.9649319219327166	0.0027520703515531686	9.96525197716454e-05	4.3327543688884075e-05	0.005371574082768703	0.00028408805599204135	0.00010175188880756651	0.01003076021035961	0.0031218031174017813	0.022753458890957506	0.00022748937160978357	7.231014622081407e-05	0.025328671132217227
0.9647746604101972	0.9648157383314632	0.0027102530291990934	0.00010148112931327322	4.365770785593943e-05	0.0052702214225461425	0.00027718206034427965	9.982162017435396e-05	0.010307686708536134	0.0030743272980930307	0.02273450161635359	0.00022026653759544952	7.136592841968809e-05	0.02531657095055194
0.9646694399819138	0.9647035001346511	0.0026700245551602984	0.0001034800259492978	4.3976687144010515e-05	0.005172181927245104	0.00027067727462292757	9.795728994587296e-05	0.010574561477675305	0.003028654956766139	0.022715737718654178	0.0002134303946929957	7.044858440278092e-05	0.025304389145250416
0.9645676701405271	0.9645950010407536	0.0026313051208905827	0.0001056101212360814	4.4285077841252704e-05	0.005077289980637322	0.0002645461410377518	9.615537448002623e-05	0.010831952535678273	0.0029846956902727685	0.022697145102023943	0.00020695415817583476	6.955711292371999e-05	0.02529211375621406
0.9644691669267845	0.9644900487947122	0.0025940201712204114	0.00010783880893650565	4.458343820119574e-05	0.004985390865924404	0.0002587627924499877	9.441260514773341e-05	0.01108038588436997	0.0029423650090739874	0.022678704838138716	0.0002008132474969438	6.869055419535975e-05	0.025279735854821794
0.9643737603834772	0.9643884641718347	0.0025580999772835144	0.0001101389603168358	4.4872289401285075e-05	0.00489633988583955	0.0002533031472353076	9.272594498927161e-05	0.011320348861595735	0.002901583863281133	0.02266040071057618	0.0001949850964902357	6.784798804735272e-05	0.02526724901741739
0.9642812931371839	0.9642900799696575	0.0025234792509921445	0.0001124880715971507	4.515211733143857e-05	0.004810001566574417	0.00024814489883567305	9.109256801326368e-05	0.011552293364932072	0.0028622782133466366	0.022642218821994204	0.00018944897332353157	6.702853237510541e-05	0.025254648885848826
0.9641916191683267	0.9641947400510882	0.0024900967962403348	0.00011486754085747176	4.5423374787890706e-05	0.004726248936357759	0.00024326744619625345	8.9509840749268e-05	0.011776638874790097	0.0028243786406376517	0.0226241472571413	0.00018418581353559163	6.623134173986438e-05	0.025241932799581177
0.9641046027342194	0.9641022984580376	0.0024578951926694115	0.00011726205495436746	4.568648381419719e-05	0.004644962870612742	0.00023865179359521481	8.797530574820347e-05	0.011993775245807052	0.002787819993679374	0.02260617579407518	0.00017917806727178783	6.545560604222467e-05	0.02522909948779871
0.9640201174201773	0.9640126185952802	0.002426820508489304	0.00011965906995361011	4.5941838035905454e-05	0.004566031496649199	0.0002342804371970268	8.648666678349498e-05	0.012204065259250255	0.0027525410662987354	0.022588295658207493	0.00017440956062531458	6.470054922872777e-05	0.025216148810593107
0.9639380452987492	0.9639255724895157	0.002396822039237636	0.00012204837096181744	4.618980490329344e-05	0.004489349651651036	0.00023013724864225888	8.504177554463211e-05	0.012407846942909563	0.002718484304363157	0.02257049931153794	0.0001698653703624232	6.396542801312759e-05	0.025203081542942332
0.9638582761828094	0.9638410401126287	0.002367852069724694	0.0001244216994096002	4.6430727796579446e-05	0.004414818388510384	0.0002262073615538081	8.363861964886344e-05	0.012605435672009228	0.0026855955382710122	0.022552780273503766	0.00016553171103310575	6.324953060656334e-05	0.025189899193268056
0.9637807069590624	0.963758908770443	0.002339865656760383	0.00012677243752108727	4.666492797548142e-05	0.00434234452453705	0.00022247706408690706	8.22753118162266e-05	0.012797126068674362	0.0026538237385009067	0.022535132967160237	0.0001613958333295769	6.255217545707166e-05	0.025176603852735725
0.963705240992992	0.9636790725417309	0.0023128204307718307	0.0001290953415037853	4.689270636612945e-05	0.004271840229098473	0.00021893369910054922	8.095008008583548e-05	0.012983193716630696	0.0026231207920711353	0.022517552589413507	0.00015744593265873378	6.187271000370472e-05	0.025163198068226762
0.9636317875950922	0.9636014317724216	0.0022866764141383084	0.0001313863158359406	4.71143451928388e-05	0.004203222645958889	0.0002155655723459611	7.96612589483299e-05	0.013163896710697127	0.002593441297752967	0.022500034999095298	0.0001536710667954597	6.121050944917882e-05	0.025149684737689085
0.9635602615411277	0.9635258926104662	0.002261395854516495	0.0001336422222455525	4.733010946416155e-05	0.004136413546605507	0.00021236186855072998	7.840728128764529e-05	0.013339477059173321	0.002564742377968049	0.022482576622243816	0.00015006108157383886	6.0564975555108516e-05	0.025136067022199626
0.9634905826412157	0.9634523665889627	0.002236943072445394	0.00013586071904410574	4.7540248318221144e-05	0.004071339013155939	0.0002093125753949578	7.718667108224479e-05	0.013510161947932892	0.0025369835066453186	0.02246517437017887	0.0001466065441554078	5.993553546971181e-05	0.02512234827485803
0.963422675350499	0.9633807702381588	0.0022132843208752563	0.00013804012492875405	4.7744996247265106e-05	0.004007929146026904	0.00020640841436375424	7.599803673713959e-05	0.01367616488941683	0.0025101263504631924	0.02244782557067487	0.0001432986824872019	5.9321640585758365e-05	0.02510853198044904
0.9633564684177087	0.9633110247331639	0.0021903876561789105	0.0001401793044186298	4.794457420742969e-05	0.003946117795438488	0.00020364077822192182	7.484006501501539e-05	0.013837686762737585	0.00248413462297556	0.02243052790889775	0.0001401293307147882	5.872276543600254e-05	0.025094621706400304
0.963291894567298	0.9632430555664888	0.0021682228193254383	0.00014227757129089494	4.8139190626723324e-05	0.003885842314031474	0.00020100167439310378	7.371151549229983e-05	0.013994916758702758	0.0024589739501583493	0.022413279378108872	0.00013709087974140755	5.813840662683817e-05	0.02508062106147025
0.9632288902078753	0.9631767922747837	0.0021467611264100726	0.0001443346073047439	4.832904232452065e-05	0.003827043328762843	0.00019848367369722656	7.261121548658248e-05	0.014148033239417414	0.0024346117463080103	0.02239607823090924	0.0001341762324109398	5.7568081812051445e-05	0.025066533668727003
0.9631673951737203	0.9631121681325183	0.0021259753674598776	0.0001463503939158652	4.851431534197321e-05	0.003769664530408584	0.00019607986392524698	7.153805541646529e-05	0.014297204521128266	0.0024110170996658495	0.022378922950988426	0.0001313787628480538	5.701132870774879e-05	0.025052363130604657
0.9631073524821723	0.9630491199306638	0.00210583971313292	0.00014832515493005445	4.8695185706149786e-05	0.0037136524790200077	0.00019378380774038345	7.049098453996454e-05	0.014442589588624431	0.0023881606664596816	0.022361812214541733	0.00012869227950204607	5.646770414847048e-05	0.025038113014856634
0.9630487081165348	0.9629875877365461	0.002086329628285603	0.00015025930843604423	4.8871820123557573e-05	0.0036589564239673028	0.00019158950448145386	6.946900704284064e-05	0.01458433874808538	0.0023660145729928607	0.022344744865825147	0.00012611099150159843	5.593678318450602e-05	0.02502378683531677
0.9629914108264479	0.962927514683025	0.0020674217920160862	0.00015215342663234981	4.9044376614732964e-05	0.003605528137380016	0.00018949135546104853	6.847117844252612e-05	0.014722594224183802	0.002344552324956841	0.022327719893853543	0.00012362947807014344	5.541815822004199e-05	0.02500938803910355
0.9629354119447333	0.9628688467770207	0.0020490940235841837	0.0001540082022580331	4.921300509642789e-05	0.0035533217597986497	0.0001874841324503724	6.749660227525574e-05	0.014857490707386265	0.0023237487233543	0.02231073641163961	0.00012124266055267337	5.491143819159753e-05	0.02499491999760976
0.9628806652219767	0.9628115326999764	0.0020313252135814165	0.0001558244206334084	4.9377847912483205e-05	0.0035022936569364042	0.00018556294893692842	6.654442704297293e-05	0.014989155856384764	0.002303579786535258	0.022293793643962147	0.0001189457769252214	5.441624778502139e-05	0.024980385994321935
0.9628271266649987	0.9627555237047123	0.0020140952603284698	0.00015760293643268632	4.9539040329930796e-05	0.0034524022867375324	0.00018372323396189785	6.56138433894779e-05	0.01511771075970582	0.002284022677536463	0.022276890897032463	0.00011673435846887161	5.393222669064834e-05	0.024965789235236648
0.9627747544106674	0.9627007733287349	0.0019973850101039246	0.00015934465446407696	4.969671097628478e-05	0.0034036080758000353	0.00018196070824192862	6.470408150365857e-05	0.015243270360594459	0.002265055637169689	0.022260027578794445	0.00011460420843187216	5.345902889476515e-05	0.024951132812450195
0.9627235085751745	0.962647237421646	0.0019811762025515323	0.0001610505137851875	4.98509822713048e-05	0.0033558733044833857	0.00018027136236659452	6.381440869635802e-05	0.01536594384846434	0.0022466579208139624	0.02224320314593389	0.00011255138246850621	5.2996322006640406e-05	0.024936419744162608
0.9626733511482651	0.9625948738859325	0.0019654514188807625	0.00016272147467428984	5.00019707971607e-05	0.003309161999899843	0.00017865143684989788	6.294412717495192e-05	0.01548583502021687	0.0022288097404822424	0.02222641712600861	0.00011057217070734211	5.254378661894597e-05	0.024921652942255648
0.9626242458762779	0.9625436425996762	0.0019501940341552274	0.00016435850796580947	5.014978765664393e-05	0.0032634398362321707	0.00017709740387684435	6.209257196794253e-05	0.015603042614038368	0.0022114922102951504	0.02220966909811736	0.00010866308127566273	5.21011157006416e-05	0.024906835223522286
0.9625761581591962	0.9624935052993423	0.0019353881726499834	0.000165962586393779	5.0294538799920726e-05	0.0032186740417928772	0.00017560595057512164	6.125910900166332e-05	0.015717660618111588	0.002194687295784791	0.02219295868673312	0.00010682082517004621	5.166801402074843e-05	0.024891969309590672
0.9625290549553551	0.9624444254694955	0.001921018666186839	0.0001675346776080519	5.043632532717761e-05	0.0031748333122962025	0.00017417396367641188	6.0443133312678656e-05	0.015829778556525145	0.002178377766578569	0.02217628555673526	0.00010504230232407895	5.124419760161765e-05	0.02487705782718202
0.962482904692074	0.9623963682476383	0.0019070710152349012	0.00016907573859281202	5.05752437699732e-05	0.00313188772984834	0.0001727985154240984	5.9644067384097204e-05	0.015939481754392373	0.0021625471521703947	0.022159649407317315	0.00010332458878493169	5.082939320012032e-05	0.02486210331076581
0.9624376771835819	0.9623493003273959	0.0018935313525412461	0.0001705867112596481	5.0711386351663725e-05	0.003089808687268066	0.00017147685062888422	5.8861359597483265e-05	0.016046851583816097	0.002147179700618245	0.02214304996868134	0.00010166492489771567	5.042333781569826e-05	0.024847108203482165
0.9623933435536387	0.9623031898756511	0.0018803864090833704	0.00017206851900657786	5.084484123069623e-05	0.00304856881719803	0.00017020637474711247	5.809448278690951e-05	0.016151965692811476	0.0021322603398238795	0.022126486997360112	0.00010006070436922514	5.002577822307317e-05	0.02483207486029371
0.9623498761645584	0.9622580064467655	0.0018676234822220766	0.0001735220641073812	5.097569272545292e-05	0.0030081419258684017	0.00016898464290121838	5.7342932893606644e-05	0.016254898217786397	0.002117774641376182	0.02210996027425518	9.850946423627948e-05	4.963647052960267e-05	0.024817005549145125
0.9623072485491742	0.9622137209178148	0.0018552304059080518	0.00017494822575896046	5.110402152629307e-05	0.0029685029310287862	0.00016780934979933242	5.660622770690255e-05	0.016355719981545086	0.002103708786608365	0.022093469599170648	9.700887551803393e-05	4.925517975530753e-05	0.024801902456188983
0.9622654353497795	0.9621703054062387	0.0018431955226470714	0.00017634785868974443	5.122990488981957e-05	0.002929627803708851	0.00016667832036578354	5.588390568865238e-05	0.01645449867801942	0.002090049534818158	0.02207701479129376	9.555673461958282e-05	4.8881679434029304e-05	0.024786767685538436
0.962224412260428	0.96212773319885	0.0018315076572470485	0.0001777217922287658	5.1353416823054304e-05	0.0028914935136486407	0.0001655895011581443	5.517552487358347e-05	0.01655129904435919	0.0020767841934644575	0.02206059568830465	9.415095534770391e-05	4.851575123526029e-05	0.024771603260765527
0.9621841559688616	0.9620859787194309	0.0018201560922819567	0.00017907082974140322	5.1474628256474116e-05	0.0028540779780588913	0.00016454095238403328	5.448066183769078e-05	0.016646183021779906	0.0020639005900583316	0.022044212137239266	9.278956152226049e-05	4.815718460526909e-05	0.024756411134933744
0.96214464410875	0.9620450174426162	0.0018091305448545618	0.00018039574838036245	5.159360720188834e-05	0.0028173600135093426	0.00016353084054888633	5.379891073513946e-05	0.016739209905780386	0.002051387045960115	0.022027863999856213	9.147068012108212e-05	4.780577642646236e-05	0.024741193186370563
0.96210585521097	0.9620048258458137	0.0017984211448514825	0.00018169729907577183	5.171041890368072e-05	0.002781319290669893	0.00016255743163033374	5.31298823923495e-05	0.016830436486820987	0.002039232351607183	0.022011551149660746	9.019253491386581e-05	4.7461330693775706e-05	0.024725951222952836
0.9620677686581742	0.9619653813622607	0.001788018414498218	0.00018297620672620907	5.182512597970317e-05	0.0027459362917894204	0.00016161908476467987	5.2473203458844286e-05	0.016919917181887494	0.0020274257432473693	0.02199527346966314	8.895344055459812e-05	4.712365820764842e-05	0.02471068698579306
0.9620303646427294	0.9619266623321547	0.0017779132491241093	0.00018423317054570168	5.193778855312546e-05	0.00271119227072745	0.0001607142463999872	5.1828515610873136e-05	0.01700770415763971	0.0020159568810791647	0.021979030851543655	8.775179708985803e-05	4.679257628277174e-05	0.024695402151613456
0.9619936241270851	0.9618886479557881	0.0017680968989625663	0.00018546886453691286	5.204846437665837e-05	0.002677069215150278	0.00015984144483908481	5.1195474799832806e-05	0.017093847446396342	0.0020048158285749106	0.02196282319511477	8.658608484014438e-05	4.6467908470120136e-05	0.02468009833489717
0.9619575288059694	0.9618513182577232	0.0017585609522026355	0.00018668393805027595	5.215720894895902e-05	0.002643549811280407	0.0001589992852416253	5.0573750551777804e-05	0.017178395053901133	0.0019939930331714225	0.021946650405928612	8.545485965044897e-05	4.6149484295582595e-05	0.024664777091915127
0.9619220610739316	0.961814654018025	0.0017492973185277295	0.00018787901643725087	5.226407562365722e-05	0.0026106174098779133	0.00015818644483818595	4.996302529539372e-05	0.017261393062844178	0.0019834793077347134	0.02193051240153375	8.435674842463362e-05	4.583713900553782e-05	0.02464943991617272
0.9618872039852288	0.9617786368009538	0.0017402982143907254	0.0001890547017187624	5.236911571577972e-05	0.0025782559952766183	0.0001574016686683981	4.936299374536865e-05	0.017342885726832496	0.0019732658134235816	0.021914409094580825	8.329044504347561e-05	4.553071333343754e-05	0.02463408825693682
0.9618529412313553	0.9617432488411604	0.0017315561483053144	0.00019021157332722562	5.2472378594050826e-05	0.0025464501552932067	0.00015664376547548168	4.87733623123276e-05	0.017422915561345627	0.001963344043431001	0.0218983404115786	8.225470647879635e-05	4.5230053271282865e-05	0.02461872350217396
0.9618192571064643	0.9617084730548134	0.0017230639074279535	0.00019135018884775817	5.257391177549334e-05	0.002515185053130957	0.0001559116039341116	4.8193848546053326e-05	0.01750152342840595	0.00195370580748105	0.021882306281352626	8.12483491918379e-05	4.493500985460838e-05	0.02460334699172778
0.9617861364803549	0.9616742930010308	0.001714814544741573	0.0001924710847800852	5.2673761011587225e-05	0.002484446400807179	0.00015520410912384257	4.76241806125091e-05	0.017578748616384265	0.0019443432172877816	0.021866306636341298	8.027024577641031e-05	4.464543895765156e-05	0.02458796001764273
0.9617535647724099	0.9616406928502783	0.001706801366935296	0.00019357477730379028	5.2771970369647604e-05	0.00245422043402076	0.00015452025924403572	4.7064096799473035e-05	0.01765462891524931	0.0019352486727957433	0.021850341412641222	7.931932181312016e-05	4.436120109825679e-05	0.024572563825704132
0.9617215279268698	0.9616076573548462	0.0016990179229278218	0.0001946617630414826	5.286858230991949e-05	0.0024244938883502356	0.00015385908254272835	4.651334504893501e-05	0.017729200687621113	0.0019264148491422465	0.021834410549979373	7.839455292425556e-05	4.408216125184246e-05	0.024557159617014587
0.9616900123897105	0.9615751718215295	0.0016914579931417138	0.00019573251980348552	5.2963637757542646e-05	0.0023952539770129657	0.00015321965448282613	4.597168252070867e-05	0.017802498934970407	0.0019178346844723002	0.021818513991648098	7.749496205495836e-05	4.380818867642252e-05	0.0245417485495457
0.961659005085331	0.9615432220905279	0.0016841155790022035	0.0001967875073439024	5.305717617351903e-05	0.0023664883690592093	0.00015260109501035588	4.543887516440513e-05	0.017874557362389232	0.0019095013679725989	0.02180265168304318	7.661961680741761e-05	4.353915674001184e-05	0.024526331741091312
0.9616284933941268	0.961511794528829	0.001676984893516649	0.00019782716806459414	5.3149235619138345e-05	0.0023381851697523936	0.0001520025661022279	4.491469733508639e-05	0.017945408436604304	0.0019014083290735742	0.021786823567331588	7.576762713806009e-05	4.327494276415207e-05	0.024510910274972257
0.9615984651412451	0.9614808759295775	0.0016700603516862545	0.00019885192774202627	5.323985281335616e-05	0.002310332901130697	0.0001514232694014101	4.439893141631279e-05	0.018015083443419278	0.0018935492270026133	0.02177102960444992	7.493814301540099e-05	4.3015427868187096e-05	0.02449548518243749
0.9615689085636947	0.9614504536121568	0.0016633365621637785	0.00019986219618784256	5.332906319954842e-05	0.0022829204840266516	0.00015086244404166415	4.38913674629639e-05	0.018083612540672225	0.0018859179405895413	0.021755269740856162	7.413035231918026e-05	4.276049682421456e-05	0.024480057474194915
0.9615398123026394	0.9614205153136093	0.0016568083186921133	0.0002008583679262599	5.3416900994492154e-05	0.0022559372208361492	0.00015031936458107328	4.3391802869240293e-05	0.018151024808862028	0.0018785085590616144	0.02173954393121237	7.334347884508939e-05	4.251003791732753e-05	0.024464628120016072
0.9615111653834725	0.9613910491943628	0.0016504705923053348	0.00020184082282897114	5.350339924292673e-05	0.002229372779214495	0.00014979333908585193	4.29000420493775e-05	0.01821734829893725	0.0018713153730280426	0.021723852132040745	7.257678042753075e-05	4.226394281259657e-05	0.02444919805629423
0.961482957199387	0.9613620438224065	0.0016443185238634325	0.0002028099267299756	5.3588589867457785e-05	0.0022032171766031778	0.00014928370732601376	4.241589613601558e-05	0.018282610077553395	0.001864332865984689	0.02170819430098126	7.182954718017052e-05	4.20221064281392e-05	0.024433768187957915
0.9614551774963045	0.961333488153484	0.001638347416938839	0.00020376603201842174	5.367250371575588e-05	0.0021774607655133667	0.00014878983908079852	4.1939182693808506e-05	0.018346836270013895	0.0018575557062446852	0.021692570397273885	7.110109984143153e-05	4.178442681373026e-05	0.024418339389116316
0.9614278163586752	0.9613053715123039	0.0016325527311082577	0.00020470947820346315	5.375517060503475e-05	0.0021520942196499786	0.00014831113256526157	4.146972544945254e-05	0.018410052100691535	0.0018509787393281494	0.021676980382245033	7.039078821632117e-05	4.155080503576059e-05	0.024402912503647352
0.9614008641932499	0.9612776835943367	0.0016269300754447916	0.00020564059246799043	5.3836619366937354e-05	0.002127108520344438	0.00014784701290588748	4.100735402724442e-05	0.018472281932433932	0.00184459698046765	0.021661424214802553	6.969798968754769e-05	4.132114506413917e-05	0.024387488350758615
0.9613743117186578	0.9612504144304442	0.0016214752025131378	0.0002065596901811442	5.39168778852462e-05	0.0021024949442500045	0.00014739693075103267	4.055190371132124e-05	0.018533549302251033	0.0018384056079112237	0.021645901856527254	6.902210789020062e-05	4.10953536691849e-05	0.024372067720870513
0.9613481499543037	0.9612235543586025	0.0016161840024556285	0.00020746707540686865	5.399597313497639e-05	0.002078245051162598	0.00014696036098321832	4.010321520924554e-05	0.018593876956547552	0.001832399956261558	0.021630413275022953	6.836257135019802e-05	4.0873340319059933e-05	0.02435665137323593
0.9613223702032072	0.9611970940555418	0.0016110524975795004	0.00020836304137393833	5.407393122125168e-05	0.002054350672595281	0.0001465368014418073	3.9661134428842974e-05	0.018653286884154675	0.0018265755100900123	0.021614958432689558	6.771883228798497e-05	4.0655017083134274e-05	0.024341240048072383
0.961296964044399	0.9611710244913791	0.0016060768370072776	0.0002092478709383421	5.415077741242364e-05	0.0020308039008856476	0.00014612577176597425	3.922551226842795e-05	0.018711800347716943	0.0018209278980357774	0.021599537294716198	6.709036545594557e-05	4.044029853934246e-05	0.024325834459452782
0.9612719233210262	0.9611453369262817	0.0016012532916731186	0.00021012183701911674	5.42265361740252e-05	0.002007597078800645	0.00014572681229393767	3.879620441506691e-05	0.018769437913605476	0.0018154528870707092	0.02158414982682037	6.647666704478897e-05	4.022910168537027e-05	0.024310435298407065
0.9612472401303234	0.961120022897079	0.0015965782495759287	0.0002109852030119567	5.4301231200106214e-05	0.0019847227897333815	0.0001453394830365116	3.837307115488628e-05	0.018826219480080276	0.0018101463771170935	0.021568795995655192	6.587725365985319e-05	4.002134585451255e-05	0.02429504323331439
0.9612229068134122	0.9610950742081564	0.0015920482111771326	0.00021183822319093795	5.4374885443914205e-05	0.001962173848178789	0.00014496336269055198	3.795597718873353e-05	0.018882164304604203	0.0018050043958070404	0.021553475768243558	6.52916613359993e-05	3.981695263355256e-05	0.024279658911249093
0.9611989159454171	0.961070482925195	0.0015876597850672817	0.00021268114308698211	5.444752114690602e-05	0.001939943290757651	0.00014459804771481432	3.754479145855944e-05	0.018937291029532566	0.001800023093537992	0.021538189110876533	6.471944462571541e-05	3.96158457850008e-05	0.02426428295982072
0.9611752603282435	0.9610462413521386	0.001583409683880608	0.00021351419984389722	5.451915986488171e-05	0.001918024367844799	0.00014424315149057283	3.7139386986080745e-05	0.018991617706042536	0.0017951987389031756	0.021522935992338402	6.416017573823601e-05	3.941795117426177e-05	0.024248915984644483
