cAMP_cyto	iso_BAR_cyto_mem	MAPK_active_cyto	G_a_s_cyto	G_protein_cyto	bg_cyto	MEK_cyto	B_Raf_active_cyto	PTP_cyto	c_R2C2_cyto	c3_R2C2_cyto	PDE4_P_cyto	AMP_cyto	iso_extra	ATP_cyto	c2_R2C2_cyto	G_GDP_cyto	iso_BAR_p_cyto_mem	BAR_G_cyto_mem	iso_BAR_G_cyto_mem	AC_active_cyto_mem	MEK_active_cyto	PDE4_cyto	B_Raf_cyto	PTP_PKA_cyto	BAR_cyto_mem	GRK_cyto	R2C2_cyto	AC_cyto_mem	PKA_cyto	GRK_bg_cyto	MAPK_cyto	Values[Vmax_pde4_p_pde4_p]	Values[Vmax_PPase_Raf]	Values[Vmax_PDE4_PDE4]	Values[Vmax_MEK_activates_MAPK]	Values[Vmax_PKA_activates_Raf]	Values[Vmax_AC_active_AC_active]	Values[Vmax_highKM_PDE]	Values[Vmax_PKA_P_PTP]	Values[Vmax_AC_basal_AC_basal]	Values[Vmax_grk_GRK]	Values[Vmax_PKA_P_PDE]	Values[Vmax_Raf_activates_MEK]	Values[Vmax_PTP_PKA]	Values[Vmax_PTP]	Values[Vmax_PPase_MAPK]	Values[Vmax_pp2a_4_pp2a_4]	Values[Vmax_pp_ptp]	Values[Vmax_GRK_bg_GRK_bg]	Values[Vmax_PPase_mek]
0.0	0.0	0.0	0.0	2167.2	0.0	108.36	0.0	120.4	0.0	0.0	0.0	3010000.0	6020.0	3010000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.8	120.4	0.0	94.0	0.602	120.4	300.0	0.0	0.0	216.72	0.0	0.49999999999999933	3.1999999999999957	0.0	0.0	0.0	3.9999999999999942	0.0	60.0	0.00010399999999999984	0.0	0.0	0.0	0.21199999999999972	0.0635999999999999	0.9999999999999987	0.49999999999999933	0.0	0.49999999999999933
4.145978788416702	0.3281469337549434	1.5209738648306193e-16	0.017039983901008027	2148.0617982403355	0.406401390213543	108.36	1.7332643519259215e-12	120.39999999999998	0.0031237303044609485	4.857111455812994e-10	2.666755808807938e-12	3010007.196936575	5851.890153489069	3009988.6539608235	4.003591060338785e-08	0.0007475025750845662	1.2036413643168901e-05	0.5919651123522182	93.06620020257797	1.9439060509929365	1.1432252585599052e-14	240.7999999999974	120.39999999999827	8.03955063776138e-14	0.013675714901374895	0.6018326935388626	120.39687622916948	298.0560939490074	4.467319532248387e-12	0.00016730646113697552	216.72	8.859653849860248e-14	0.49999999999999933	3.199999999999961	2.84856791999976e-18	7.420796565196646e-14	16.52320143343996	3.9999999999999942	1.4841593130393292e-15	59.611218789801484	0.00010397109655820866	7.420796565196646e-14	3.0231354975452076e-16	1.335473527867337e-17	0.21199999999999966	0.0635999999999999	0.9999999999999987	0.49999999999999933	3.7240973077001146e-07	0.49999999999999933
5.717831155847071	0.3274201452256283	8.82023150854143e-14	0.02640754142711837	2147.5958746638576	0.8712135825265457	108.35999999999672	2.407570898687457e-10	120.39999999998894	0.008983198643450575	1.1135107472918341e-08	3.6603091575884895e-10	3010020.670952171	5851.880652431815	3009973.6022327915	3.2377394091016336e-07	0.002185564599573228	1.4325513527971527e-05	0.5888373686099518	93.072203067148	4.216620714804844	3.3287464973682513e-12	240.79999999963403	120.39999999975925	1.1093443945192362e-11	0.011525093503120533	0.6012963335388855	120.39101646615157	295.7833792851957	2.9597426296950443e-10	0.0007036664611147275	216.72	1.2160495540161078e-11	0.49999999999999933	3.199999999995132	8.294218847263073e-16	4.916515996171163e-12	35.84127607584117	3.9999999999999942	9.833031992342327e-14	59.15667585703914	0.00010387843635887708	4.916515996171163e-12	4.199251567478117e-14	1.8427647749488947e-15	0.21199999999998023	0.0635999999999999	0.9999999999999987	0.49999999999999933	1.5663007606208198e-06	0.49999999999999933
7.126273128436971	0.3274908418692416	3.1978161567227e-12	0.03590325567083781	2147.1305642520824	1.3357115164623679	108.35999999991647	4.006801312454335e-09	120.39999999981657	0.01655870036875339	6.6608122697944e-08	6.022121938297174e-09	3010038.067213458	5851.8806536568445	3009954.7899523624	1.0692284988915603e-06	0.004226470918875227	1.6727946520526922e-05	0.5888365579266452	93.07212928749892	6.485564261200436	8.355623456467693e-11	240.799999993978	120.3999999959932	1.8344291612301268e-10	0.011526584758926267	0.6004689376325681	120.38344016050893	293.51443573880005	3.2857180843160033e-09	0.00153106236743208	216.71999999999701	2.0007049628894237e-10	0.49999999999999933	3.1999999999199686	2.0819659775251696e-14	5.458003462318935e-11	55.127296220203704	3.9999999999999942	1.091600692463787e-12	58.70288714776001	0.00010373549753120763	5.458003462318935e-11	6.988606940327319e-13	3.047224520315821e-14	0.21199999999967672	0.0635999999999999	0.9999999999999987	0.49999999999999933	3.408012578669409e-06	0.49999999999999933
8.525716396044944	0.3275615817058611	3.9813710818412516e-11	0.04553019428766016	2146.665305595243	1.7999328840610005	108.35999999918177	2.964209990949396e-08	120.39999999865128	0.025784220982337663	2.381600804147715e-07	4.4066989333294005e-08	3010059.2250531577	5851.880655423647	3009932.223440424	2.505895941884065e-06	0.006853485563292942	1.92865479198636e-05	0.5888359860044904	93.07205500750068	8.750662631013656	8.18293438622494e-10	240.79999995593315	120.39999997035791	1.3488100002104672e-09	0.01152813824130981	0.5994166780073183	120.37421301651088	291.24933736898663	1.8450682066890895e-08	0.002583321992681249	216.71999999996038	1.4640195791792007e-09	0.49999999999999933	3.1999999994143895	2.038937139424816e-13	3.064897353304131e-10	74.38063236361607	3.9999999999999942	6.129794706608262e-12	58.24986747379733	0.00010355371181521764	3.064897353304131e-10	5.170133705144288e-12	2.2405481731070853e-13	0.2119999999976249	0.0635999999999999	0.9999999999999987	0.49999999999999933	5.750251611616061e-06	0.49999999999999933
9.926504153796486	0.3276323378747952	2.8071605001704025e-10	0.05529080847269376	2146.2001319078176	2.2638963161114702	108.35999999515369	1.4182870409882625e-07	120.39999999358454	0.036656491002242345	6.427977434671416e-07	2.086379565730019e-07	3010084.127713842	5851.880657188799	3009905.9091135543	4.87016207045367e-06	0.010042214082510085	2.203399223790703e-05	0.5888354128339784	93.0719805232496	11.01185941204629	4.846443905511728e-09	240.7999997913622	120.39999985817138	6.415507709931853e-09	0.011529692049651558	0.5981914111470094	120.36333792451462	288.988140587954	7.152322775806822e-08	0.0038085888529906364	216.7199999997195	6.931493573853874e-09	0.49999999999999933	3.1999999972274003	1.2075856907421231e-12	1.188093484353291e-09	93.60080500239346	3.9999999999999942	2.376186968706582e-11	57.7976281175908	0.00010334203780612771	1.188093484353291e-09	2.4737564668399894e-11	1.06569895513818e-12	0.2119999999887034	0.0635999999999999	0.9999999999999987	0.49999999999999933	8.477589805660209e-06	0.49999999999999933
11.329301493068003	0.32770310434468936	1.3864815493041645e-09	0.06518760307981218	2145.735083670876	2.7276019471654225	108.35999997909282	5.14504566648558e-07	120.39999997686171	0.049176299052703015	1.4465074641829464e-06	7.491199430030351e-07	3010112.768017485	5851.880658951809	3009875.8534827325	8.387835065171705e-06	0.013761175641636252	2.4995389637588565e-05	0.588834838285478	93.07190581593095	13.269097097793434	2.0907304065039025e-08	240.79999925088018	120.39999948549554	2.3138365916672236e-08	0.011531246049441734	0.5968337488852887	120.35081364812886	286.7309029022068	2.1847581128673628e-07	0.005166251114711507	216.71999999861384	2.4887705747609106e-08	0.49999999999999933	3.199999990044915	5.209461145773836e-12	3.6291663004441193e-09	112.78732533124419	3.9999999999999942	7.258332600888239e-11	57.34618058044137	0.00010310749150177731	3.6291663004441193e-09	8.973916860149255e-11	3.843582378184752e-12	0.21199999995925786	0.0635999999999999	0.9999999999999987	0.49999999999999933	1.1499628727098688e-05	0.49999999999999933
12.734116439951608	0.32777387405749303	5.355324579474387e-09	0.07522313812751717	2145.270207889135	3.191034562296333	108.35999992764145	1.5374912152970624e-06	120.39999993125227	0.06334453771337117	2.8603062430552696e-06	2.216001015112608e-06	3010145.139346556	5851.880660712285	3009842.063155109	1.325977915282259e-05	0.017972533244481042	2.818992646126064e-05	0.5888342622903694	93.07183087363977	15.522317061529469	7.235869338870824e-08	240.79999778399906	120.39999846250889	6.874780661423164e-08	0.011532800086114415	0.595375478618444	120.33663877834582	284.47768293847076	5.638553104823324e-07	0.00662452138155605	216.71999999464498	7.362129618314302e-08	0.49999999999999933	3.199999970551478	1.8029574764628275e-11	9.366367283759663e-09	131.9396950230005	3.9999999999999942	1.8732734567519323e-10	56.89553658769415	0.00010285556441248851	9.366367283759663e-09	2.681670724355338e-10	1.1419901430935473e-11	0.21199999987894888	0.0635999999999999	0.9999999999999987	0.49999999999999933	1.4745612377549992e-05	0.49999999999999933
14.140910894878933	0.32784463905955197	1.7257194607916386e-08	0.08540002999170745	2144.805557235798	3.6541663569306047	108.35999978729747	3.975951008016893e-06	120.39999982323425	0.0791619330800817	5.129482570443037e-06	5.673139531828585e-06	3010181.235031453	5851.880662469851	3009804.544835899	1.9651579534031616e-05	0.022632952881892057	3.163215171249775e-05	0.5888336848169234	93.07175568998647	17.77145953183157	2.127026804179364e-07	240.79999432686054	120.39999602404912	1.7676581398954367e-07	0.011534353985522385	0.5938414676906933	120.32081200378587	282.2285404681687	1.2820718371664295e-06	0.008158532309306727	216.71999998274308	1.8847639640626501e-07	0.49999999999999933	3.199999924609438	5.2999006748655174e-11	2.1296874371535344e-08	151.05740602056835	3.9999999999999942	4.259374874307069e-10	56.44570809363375	0.0001025905525578605	2.1296874371535344e-08	6.934798269796897e-10	2.93630920248411e-11	0.21199999968875105	0.0635999999999999	0.9999999999999987	0.49999999999999933	1.816018819679568e-05	0.49999999999999933
15.549642308079399	0.3279153906491009	4.8358193758400744e-08	0.09572095267189464	2144.341189092205	4.1169593971657585	108.35999944906426	9.186440733499773e-06	120.39999959392084	0.09662902444413847	8.517646631571022e-06	1.297661371136618e-05	3010221.0483068754	5851.8806642241625	3009763.3053303054	2.76875869270002e-05	0.027694567905665254	3.5332986902242437e-05	0.588833105862658	93.07168026294443	20.016463567274734	5.509358832149724e-07	240.79998702338636	120.39999081355938	4.0607923157238295e-07	0.011535907557078102	0.5922511631332534	120.30333213082719	279.98353643272554	2.6394949999161564e-06	0.00974883686674649	216.71999995164205	4.3111673459688244e-07	0.49999999999999933	3.199999827553303	1.3727638286087334e-10	4.3845431892294896e-08	170.13994032183524	3.9999999999999942	8.769086378458979e-10	55.99670728654511	0.0001023158155579041	4.3845431892294896e-08	1.6022861744476326e-09	6.745502185587747e-11	0.2119999992849766	0.0635999999999999	0.9999999999999987	0.49999999999999933	2.1700068773156612e-05	0.49999999999999933
