G3P	PYR	ATP	NADHm	NADHc	Vm	Cam	Values[ACa]	Values[AD]	Values[ADP]	Values[AT]	Values[Cac]	Values[DelJNCa]	Values[FDe]	Values[FLNADc]	Values[FNADc]	Values[FPCa]	Values[FPNAD]	Values[FPYR]	Values[FTe]	Values[JGlu]	Values[Jgpd]	Values[Jhl]	Values[Jhres]	Values[JLDH]	Values[JNCa]	Values[JO2]	Values[Jph]	Values[JPYR]	Values[Jtnadh]	Values[Juni]	Values[MgADP]	Values[NADc]	Values[NADm]	Values[ID]
30.000000000000004	10.0	3700.0000000000005	50.0	10.0	100.0	0.20000000000000004	0.7024345898524347	0.4049832651543325	300.0	0.10114129435809824	0.10398010567634237	3.287264484207966	0.01639344262295082	0.005000000000000001	0.715307582260372	0.46168051708217905	0.3467741935483871	0.17391304347826086	0.9120287253141832	0.005392831313523289	0.0651879093353017	0.050676826614097455	0.32892839273626284	0.0010434782608695653	0.000772336561873857	0.03289283927362629	0.23017675389131212	0.008352985512426522	0.025726184373700237	0.0010611195511976191	16.5	1990.0	2150.0	12.333333333333334
29.89723828739348	10.102437801341624	3699.9410871627024	52.084930232217346	10.071527844492287	100.81901553669545	0.2000060368934237	0.702445476748228	0.4050779016171025	300.05891283729807	0.10722999546435594	0.10396890296717146	3.287264970452379	0.017065360703528806	0.005035763922246143	0.7167640766992359	0.46168119646636785	0.337362089704118	0.17538212247514157	0.9107267101806691	0.005392821091147154	0.06499344259561843	0.05195867604596783	0.3419213558545677	0.0010598195579607267	0.0007789577178168865	0.03419213558545677	0.2440941923340113	0.00819492609450687	0.025473183434170647	0.0010696995284641814	16.503240206051395	1989.9284721555077	2147.915069767783	12.330715499089118
29.794843989086313	10.204757308616296	3699.8882002646424	54.019635347446105	10.143103222207893	101.58956045775112	0.20001211341093597	0.7024564346996105	0.40516284830851607	300.11179973535764	0.11320207712740064	0.10395885504897687	3.287265650913948	0.017688044543728174	0.005071551611103944	0.7182068004482713	0.4616818802621202	0.32905881440498014	0.17684429819259553	0.9094860657508878	0.005392811914129365	0.06479949869555703	0.053194251250907126	0.35391466094383944	0.001076249982495845	0.0007851932681860498	0.03539146609438395	0.25774686606277186	0.008059881844671919	0.025246406459617066	0.0010777749438353865	16.50614898544467	1989.8568967777921	2145.980364652554	12.328366307247
29.692816118913505	10.306920705525599	3699.841162389618	55.81908252956956	10.214680797009969	102.30275526388692	0.20001822681670609	0.702467458765377	0.4052383925201895	300.15883761038185	0.11894320267985953	0.1039499254593308	3.28726651891222	0.018266487976560185	0.0051073403985049835	0.7196350468699894	0.46168256816067216	0.3216821483706134	0.17829907872156195	0.9083239564300997	0.005392803751849062	0.0646060775235609	0.05436403277113736	0.36502154983694385	0.0010927609053250243	0.0007909706890423591	0.036502154983694385	0.2708734316823911	0.00794402846341327	0.025042442751201988	0.0010852516372045007	16.508736068571	1989.78531920299	2144.1809174704304	12.32627761969201
29.591153690808596	10.408896438008242	3699.799704928029	57.496212108910726	10.286221125642104	102.95583152611344	0.2000243740952832	0.7024785435008074	0.4053049683292697	300.2002950719716	0.12438245830575907	0.10394206076729144	3.2872675650246173	0.01880499863947588	0.005143110562821052	0.7210482575263559	0.46168325982188	0.31508812786059387	0.17974606801825374	0.9072479649139686	0.005392796557762334	0.0644131789407064	0.055457757171559624	0.3753375284092377	0.0011093446812602784	0.0007962667039189483	0.03753375284092377	0.2833114417202662	0.007844347440856346	0.02485845399216074	0.0010921001075531282	16.51101622895844	1989.7137788743578	2142.5037878910894	12.324437269593686
29.489855718805643	10.510657931469714	3699.7635065893955	59.062307563098976	10.357689694177918	103.55002169391346	0.20003055221350927	0.7024896834300252	0.4053630939347634	300.2364934106049	0.1294838138172925	0.1039351979851418	3.2872687783357817	0.019307324148669924	0.005178844847088958	0.7224459963978075	0.4616839549036999	0.30916136490415885	0.18118494611604594	0.9062589991216895	0.005392790276171692	0.06422080278378847	0.0564719694444259	0.3849435976912159	0.00112599446947581	0.0008010903953820228	0.03849435976912159	0.2949779997693456	0.007758421378100537	0.024692054239400903	0.0010983331593639165	16.51300713758327	1989.642310305822	2140.937692436901	12.322830794355102
29.388921217058424	10.612182625793817	3699.7322235543675	60.52728235530869	10.429056151789306	104.08892536741047	0.20003675828208	0.7025008733373116	0.40541332326670493	300.26777644563253	0.1342370162046328	0.10392927025982787	3.2872701473823285	0.019776749811793323	0.005214528075894653	0.7238279292947276	0.4616846530803638	0.30380818599639314	0.1826154542177438	0.9053536968999978	0.005392784847459079	0.06402894886781417	0.05740784468996099	0.39390897820501525	0.0011427040957328156	0.0008054700835104252	0.03939089782050153	0.30584906885492436	0.007684289044737465	0.024541219572354996	0.0011039886114682092	16.514727704509788	1989.5709438482106	2139.4727176446913	12.32144277134664
29.288349199872247	10.71345123737167	3699.70551089159	61.89990459438298	10.500293693983036	104.57733086185397	0.20004298964306277	0.7025121084248579	0.4054562116455037	300.29448910840983	0.13864925397930222	0.10392421088723894	3.287271660809444	0.020216175094914805	0.0052501468469915175	0.725193807230847	0.46168535405222	0.2989516746559194	0.18403738327910515	0.904526269438323	0.005392780211803624	0.06383761698804573	0.058269414242922084	0.40229335170013497	0.0011594679450616361	0.0008094438295554848	0.0402293351700135	0.3159404966316787	0.007620340768750865	0.024404219163278854	0.0011091168340646859	16.51619690096254	1989.499706306017	2138.100095405617	12.320257763891075
29.188138681743666	10.814447186426898	3699.68303641549	63.18797473627087	10.5713785605951	105.02042523565763	0.2000492439064646	0.7025233843786225	0.40549229358785754	300.31696358451063	0.14273834475871874	0.10391995588599598	3.2872733077846563	0.02062817406486819	0.0052856892802975505	0.7265434528608227	0.46168605754983716	0.29452802748624873	0.18545056513789665	0.90376981277385	0.00539277631158788	0.06364680692169467	0.05906223432492147	0.4101486622743909	0.0011762808770094035	0.0008130530485815689	0.04101486622743909	0.3252924870227075	0.0075652416380344555	0.024279562043889792	0.0011137723999819489	16.517432997148084	1989.4286214394049	2136.812025263729	12.319260931040883
29.088288677404385	10.915156146571682	3699.66448863346	64.39846761879427	10.642289622896087	105.42330683113332	0.200055518954373	0.7025346973757111	0.4055220701028207	300.33551136654023	0.14652765777578883	0.10391644545168385	3.2872750782255213	0.021015043669838217	0.005321144811448042	0.727876749315389	0.46168676333446074	0.2904838333703144	0.18685486552811825	0.9030771715250703	0.005392773092778338	0.06345651842934046	0.05979246177302764	0.4175205363303333	0.0011931381578385216	0.0008163385528905281	0.04175205363303333	0.3339580127898686	0.007517874234711888	0.02416595550865301	0.001118008936883926	16.518453125159713	1989.357710377104	2135.6015323812057	12.318438375135255
