srci	srca	Cbp_P	srco	PTP	CSK_cytoplasm	srcc	PTP_pY789	Cbp	Cbp_P_CSK	Values[ptp_activity]	Values[src_activity]
0.4376743818723564	0.0008601865986477974	0.0019328708940148551	0.561465105827509	0.8391853146913352	0.9994290482157554	3.257014867488174e-07	0.16081468530866466	0.9974961773217408	0.0005709517842446804	0.16081468530866466	0.0009605123001345462
0.38431580145474337	0.001550953886852743	0.0029655207078360113	0.6141324437474507	0.833415897716684	0.9991959377781561	8.009109531320871e-07	0.16658410228331588	0.9962304170703203	0.0008040622218441389	0.16658410228331588	0.0016517547978058753
0.3362088026365842	0.0028778536483461017	0.0048269231458580395	0.6609112641606958	0.8278827181846932	0.998825811027385	2.0795543737199733e-06	0.17211728181530686	0.9939988878815272	0.0011741889726150883	0.17211728181530683	0.0029799332027198215
0.29320994210520623	0.005503524453323911	0.008314021951924966	0.7012807382000744	0.8218500069389496	0.9982028730473149	5.7952413951293635e-06	0.17814999306105048	0.98988885109539	0.0017971269526853215	0.17814999306105045	0.00560931969471904
0.25506286619198243	0.010827639633765514	0.015057788702079014	0.7340919903822424	0.8139822460610832	0.9970973755838495	1.7503792009508397e-05	0.18601775393891692	0.9820395868817706	0.0029026244161508693	0.1860177539389169	0.010945143425775022
0.22148895526492576	0.02179142758981613	0.028387983033468643	0.7566622900601775	0.8016856935753396	0.995047316139266	5.732708508043313e-05	0.19831430642466047	0.9666593331057973	0.004952683860734445	0.19831430642466047	0.02194875467489656
0.19230784521559321	0.04435227621611695	0.05486949646068668	0.7631388075207642	0.7799212886330646	0.9911284616287067	0.00020107104752540488	0.2200787113669354	0.9362589651680199	0.00887153837129378	0.22007871136693538	0.044653347263642354
0.16760414630298182	0.08935494396845586	0.10613959728984704	0.7423083134672462	0.7396923313747897	0.9835686128062808	0.000732596261315828	0.2603076686252102	0.8774290155164336	0.016431387193719726	0.26030766862521015	0.09018754022977168
0.1478313456767524	0.17166591943906565	0.19766000892332936	0.6778797612018106	0.6685457357380834	0.9693488826197051	0.002622973682371107	0.3314542642619166	0.7716888736963755	0.030651117380295426	0.33145426426191654	0.17438889312143674
0.13344566214157932	0.29789861810313234	0.3355381168023728	0.5601655564725369	0.5595692486663334	0.9445815429183563	0.00849016328275133	0.44043075133366666	0.6090434261159834	0.05541845708164414	0.44043075133366666	0.30648878138588365
0.12406829431293447	0.44325977116991905	0.49284515491771397	0.4100004947517561	0.42897372399309514	0.9069269379567856	0.02267143976539023	0.5710262760069053	0.41408178303907167	0.09307306204321472	0.5710262760069051	0.4660312109353092
0.11904002918069397	0.5577887038766295	0.6172076143506554	0.2757893379813719	0.31343084296592677	0.8586991510446337	0.047381928961304394	0.6865691570340736	0.24149153669397833	0.14130084895536651	0.6865691570340735	0.6052706328379339
0.11909641723803722	0.6140608528270478	0.6803552616584346	0.18830728960598883	0.23632264343274562	0.8059726082434702	0.07853544032892594	0.7636773565672549	0.12561734658503554	0.19402739175652992	0.7636773565672549	0.6926962931559737
0.12522900166891987	0.6220938608567749	0.6929425221325407	0.1437285331560746	0.1946358512756061	0.7543729161966063	0.1089486043182306	0.8053641487243944	0.06143039406406575	0.2456270838033937	0.8053641487243944	0.7311424651750054
0.1367578695779873	0.6035036262906461	0.6774981406508226	0.1258416013547405	0.17543271191747212	0.7069161624448047	0.13389690277662597	0.8245672880825282	0.029418021793982063	0.29308383755519535	0.8245672880825281	0.737500529067272
0.15175117855373135	0.5741322628233511	0.6503839348183699	0.121892774273957	0.16829953593184838	0.6645187459829099	0.1522237843489606	0.8317004640681518	0.014134811164539875	0.33548125401709017	0.8317004640681517	0.7264560471723116
0.1682625106682057	0.5423563442331036	0.6201531580095346	0.12461311380362468	0.1672384734030776	0.627052188819306	0.16476803129506587	0.8327615265969225	0.006899030809771098	0.37294781118069437	0.8327615265969225	0.7072243755281695
0.18492436550242208	0.5118822192780871	0.5905729568066044	0.13026662453376148	0.1691715187535252	0.5940119987070382	0.17292679068572941	0.8308284812464749	0.003439041900433812	0.4059880012929619	0.8308284812464748	0.6849090099638163
0.20096144263052368	0.48406729484404104	0.563067231962732	0.1369913072549471	0.17255978305381933	0.5648208750667719	0.17797995527048827	0.8274402169461808	0.0017536431040396365	0.4351791249332283	0.8274402169461808	0.6621472501145292
0.2160108069733659	0.45920816177588414	0.5380266100002232	0.14387742487661828	0.1766241258875153	0.5389411030338107	0.18090360637413186	0.8233758741124848	0.0009144930335872009	0.4610588969661895	0.8233758741124848	0.6402117681500159
0.22994975186521302	0.43716577950963054	0.5154188854020669	0.15049898773777995	0.180960214425034	0.5159060312701291	0.18238548088737658	0.819039785574966	0.0004871458680616638	0.4840939687298713	0.819039785574966	0.619651260397007
0.24278036649316692	0.41764981028368625	0.49505665608521654	0.15667589783038816	0.18535356954859997	0.4953213430755673	0.18289392539275875	0.8146464304514002	0.0002646869903502396	0.5046786569244329	0.8146464304514001	0.6006437356764449
0.2545628859884298	0.40034101355062307	0.4767102337142133	0.16235148238377614	0.18968925291353128	0.47685669477921483	0.1827446180771711	0.8103107470864687	0.0001464610650010348	0.5231433052207856	0.8103107470864686	0.5831856316277941
0.26538037415753446	0.38493987780085487	0.4601530620374757	0.1675288870697408	0.19390622800760587	0.4602354705522932	0.18215086097186994	0.8060937719923941	8.240851481698761e-05	0.539764529447707	0.8060937719923941	0.5671907387727247
0.27532090904086093	0.37118247156683076	0.4451782083355249	0.17223837094984598	0.1979733965766965	0.44522529218287993	0.18125824844246227	0.8020266034233035	4.7083847354608134e-05	0.5547747078171203	0.8020266034233033	0.552540720009293
0.2844694179970348	0.35884284732632155	0.431602704831237	0.17652044112080567	0.20187658119609592	0.4316299861283732	0.18016729355583783	0.798123418803904	2.7281297135788625e-05	0.5683700138716271	0.7981234188039039	0.5391101408821592
0.29290412679560524	0.3477299261626716	0.41926701092551383	0.18041765095513929	0.20561124200530626	0.4192830229998965	0.17894829608658375	0.7943887579946936	1.6012074382242744e-05	0.5807169770001038	0.7943887579946934	0.5267782222492554
0.3006954715070572	0.3376828427405191	0.408032723498695	0.1839707098857701	0.20917831358395533	0.408042233213514	0.1776509758666537	0.7908216864160447	9.509714818651717e-06	0.5919577667864862	0.7908216864160446	0.5154338186071727
0.3079061374677489	0.328566177696049	0.39777985651533554	0.18721686160688553	0.21258178479453926	0.3977855662748842	0.17631082322931663	0.7874182152054607	5.709759548278862e-06	0.6022144337251162	0.7874182152054607	0.5049770009253656
0.3145916080285652	0.3202656697608327	0.38840422004567593	0.19018938912542613	0.21582727646634758	0.3884076828878774	0.174953333085176	0.7841727235336523	3.4628422012273773e-06	0.611592317112123	0.7841727235336522	0.49531900284600866
0.3208008847081457	0.3126845429410139	0.37981508623125604	0.19291767963137132	0.2189212011577377	0.3798172059745997	0.17359689271946918	0.7810787988422623	2.1197433433092738e-06	0.6201827940254008	0.7810787988422623	0.4863814356604831
0.3265772654957812	0.3057404831838893	0.37193318282236537	0.19542750409423382	0.22187026719699215	0.37193449161729036	0.17225474722609577	0.7781297328030078	1.3087949246427139e-06	0.6280655083827102	0.7781297328030078	0.47809523040998503
0.33195902261311344	0.29936310041806435	0.36468899696865714	0.19774144524525444	0.22468118899911194	0.36468981154057634	0.17093643172356793	0.7753188110008881	8.145719189228781e-07	0.6353101884594242	0.7753188110008881	0.47039953214163227
0.33698012070342176	0.2934919633263794	0.35802135152224185	0.19987922332483485	0.22736052275376067	0.3580218622819044	0.1696486926453641	0.7726394772462395	5.107596623332354e-07	0.6419781377180961	0.7726394772462394	0.46324065597174346
0.34167075695196275	0.28807491148972725	0.35187621269398517	0.20185810487572878	0.22991457602523788	0.35187653517341383	0.16839622668258133	0.7700854239747622	3.224794284449903e-07	0.6481234648265866	0.7700854239747622	0.45657113817230854
0.3460577719696908	0.2830666177257153	0.346205691235832	0.2036933209045175	0.2323493647789691	0.34620589615377695	0.1671822894000765	0.767650635221031	2.0491794473997719e-07	0.6537941038462234	0.767650635221031	0.4503489071257918
0.35016526818017435	0.27842768026264425	0.34096720505021566	0.20539816917603698	0.23467059690085268	0.3409673360513149	0.1660088823811445	0.7653294030991473	1.310010990234713e-07	0.6590326639486856	0.7653294030991472	0.4445365626437887
0.35401482708609144	0.2741235594140505	0.33612276749607667	0.20698442187431496	0.23688367249195721	0.33612285171795836	0.16487719162554326	0.7631163275080428	8.422188156355372e-08	0.6638771482820421	0.7631163275080427	0.4391007510395937
0.357626042846721	0.27012369837104017	0.3316381358239777	0.20846256162417154	0.23899375434095302	0.3316381902128667	0.16378769715806746	0.7610062456590471	5.4388888912868565e-08	0.6683618097871339	0.7610062456590471	0.4340113955291076
0.361015957929089	0.26640188898854095	0.32748358744297035	0.20984162502602421	0.24100551508759427	0.3274836228188816	0.1627405280563459	0.7589944849124057	3.5375911127817874e-08	0.6725163771811191	0.7589944849124057	0.42924241704488686
0.3642014085142336	0.26293251778707566	0.32362979687520393	0.2111304979115669	0.24292378927944883	0.3236298198579806	0.16173557578712405	0.7570762107205512	2.2982776587739082e-08	0.6763701801420201	0.7570762107205512	0.4247680935741997
0.36719499424671076	0.25969817365546316	0.32005575237338507	0.21233519365299286	0.24475229945284388	0.32005576750440967	0.16077163844483341	0.7552477005471562	1.5131024499342164e-08	0.6799442324955911	0.7552477005471561	0.42056981210029654
0.37001174814714494	0.2566764540923361	0.3167354286048728	0.21346351052166213	0.24649574887427808	0.3167354385532256	0.1598482872388571	0.753504251125722	9.948352637065519e-09	0.6832645614467753	0.7535042511257218	0.4166247413311931
0.372662804513417	0.25385167846936213	0.31365000359911016	0.21452097069413492	0.24815774454286105	0.3136500101672657	0.158964546323086	0.7518422554571389	6.568155457931187e-09	0.6863499898327351	0.7518422554571389	0.4129162247924481
0.3751589516591493	0.25120892892094154	0.3107814216571264	0.21551277344187544	0.24974184509512706	0.3107814260221025	0.1581193459780337	0.750258154904873	4.364975929636569e-09	0.6892185739778984	0.7502581549048729	0.40942827489897526
0.37751051760364396	0.24873381087276558	0.30811233333426663	0.2164439828248864	0.25125161197721335	0.30811233623727197	0.15731168869870407	0.7487483880227868	2.90300522160168e-09	0.6918876637627289	0.7487483880227868	0.4061454995714696
0.37972680433009964	0.24641427472925886	0.3056276465914407	0.21731883918235828	0.25269039304897534	0.30562764852780844	0.15654008175828318	0.7473096069510249	1.9363678541626455e-09	0.6943723514721923	0.7473096069510248	0.403054356487542
0.38181614246244383	0.2442391659376005	0.30331369966757527	0.2181412496747887	0.2540612620170427	0.3033137009648967	0.15580344192516699	0.7459387379829576	1.2973214946158877e-09	0.6966862990351042	0.7459387379829575	0.40014260786276745
0.3837864493943198	0.24219810808149236	0.30115764927664007	0.21891487787453703	0.2553672142678689	0.3011576501486595	0.15510056464965083	0.7446327857321313	8.72019458732826e-10	0.6988423498513412	0.7446327857321313	0.39739867273114315
0.38564504928925675	0.2402816559064653	0.2991477541815688	0.21964305970242778	0.25661112191098306	0.29914775476819183	0.15443023510185017	0.7433888780890171	5.866229851229422e-10	0.7008522452318089	0.7433888780890171	0.3948118910083154
0.3873987190062643	0.2384813972836575	0.29727338025714967	0.22032876939481988	0.25779574067756833	0.2972733806528056	0.1537911143152583	0.742204259322432	3.95655979815727e-10	0.7027266193471949	0.7422042593224318	0.39237251159891573
0.3890535767205915	0.23678961204995583	0.29552491619922416	0.22097473585269065	0.25892361351252957	0.29552491646726703	0.15318207537676207	0.7410763864874708	2.680429696078922e-10	0.7044750835327335	0.7410763864874707	0.39007168742671783
0.3906155591307909	0.23519894567536218	0.29389315461804916	0.22158356343232224	0.259997259619183	0.29389315479991124	0.15260193176152476	0.7400027403808173	1.8186213563602143e-10	0.7061068452000894	0.7400027403808173	0.38790087743688684
0.39209008733406286	0.2337027849319165	0.2923697997256364	0.22215760698485476	0.26101906738799086	0.29236979984907524	0.15204952074916595	0.7389809326120095	1.2343896086129782e-10	0.7076302001509253	0.7389809326120094	0.3858523056810824
0.3934822265091169	0.232295128943955	0.2909472600162013	0.2226989929873658	0.2619913297867792	0.29094726010019206	0.15152365155956235	0.738008670213221	8.399098851696489e-11	0.7090527398998085	0.7380086702132209	0.3839187805035173
0.3947966091144079	0.23097043519755822	0.2896186187838733	0.22320969009802388	0.2629161839893414	0.2896186188412848	0.15102326559001006	0.7370838160106588	5.7411639857376435e-11	0.7103813811587156	0.7370838160106588	0.3820937007875682
0.39603776808247154	0.22972335959186468	0.28837719143465224	0.2236916034261588	0.2637957629525559	0.2883771914739434	0.15054726889950512	0.7362042370474443	3.9291279192586635e-11	0.711622808526057	0.7362042370474442	0.38037062849136977
0.3972098120051593	0.22854901001765493	0.28721695696387545	0.2241464801288864	0.2646320589409407	0.2872169569907177	0.15009469784829943	0.7353679410590593	2.684237186895903e-11	0.7127830430092827	0.7353679410590592	0.3787437078659543
0.3983166920203868	0.22744306576293835	0.28613236795950636	0.22457586854340394	0.26542704845341525	0.28613236797790204	0.14966437367327098	0.7345729515465846	1.8395707877759133e-11	0.7138676320220987	0.7345729515465846	0.37720743943620927
0.39936200935466143	0.22640128355750758	0.28511827964541636	0.22498127814753746	0.26618255365861504	0.2851182796580384	0.14925542894029364	0.7338174463413848	1.2622043162980092e-11	0.7148817203419623	0.7338174463413848	0.3757567124978012
0.40034910531696816	0.22541990831351083	0.28417004442356175	0.2253640594187974	0.2669003014058746	0.28417004443225935	0.14886692695072376	0.7330996985941253	8.69765206267614e-12	0.7158299555677413	0.7330996985941253	0.37438683526423455
0.40128132293763136	0.22449515918844773	0.28328304511137037	0.22572557119655542	0.2675820500801168	0.28328304511735825	0.14849794667736563	0.7324179499198831	5.9879895028366304e-12	0.7167169548826423	0.732417949919883	0.3730931058658133
0.4021616829749341	0.22362377235478473	0.28245324201045335	0.22606697789075395	0.26822941413242624	0.28245324201457517	0.14814756677952728	0.7317705858675735	4.121832120723588e-12	0.7175467579854256	0.7317705858675735	0.371871339134312
0.4029929987911813	0.22280253201150602	0.2816767989753864	0.22638946981417432	0.26884399381107743	0.28167679897822995	0.14781499938313855	0.7311560061889224	2.843503109900117e-12	0.7183232010217708	0.7311560061889224	0.3707175313946445
0.4037779959662762	0.2220285261118916	0.28095018177619324	0.22669407028653613	0.2694272736838163	0.2809501817781567	0.14749940763529615	0.7305727263161834	1.9633180826448128e-12	0.7190498182218443	0.7305727263161833	0.3696279337471877
0.4045193174503132	0.22129891817204178	0.28026997550875526	0.2269818119215596	0.26998076068460963	0.2802699755101097	0.14719995245608555	0.73001923931539	1.3543415061431832e-12	0.7197300244898913	0.73001923931539	0.36859887062812735
0.40521917516997125	0.22061135980172167	0.2796333706447422	0.22725354282917545	0.270505730380241	0.2796333706456804	0.14691592219913174	0.7294942696197586	9.381151533232135e-13	0.7203666293543206	0.7294942696197585	0.3676272820008534
0.4058800374964559	0.21996312676126858	0.2790372128769932	0.22751025913436712	0.2710036412257778	0.27903721287764155	0.14664657660790853	0.7289963587742218	6.483379230507605e-13	0.7209627871223595	0.7289963587742218	0.3667097033691771
0.40650362733253254	0.21935225213159265	0.2784792804188462	0.22775270524893323	0.27147554977520827	0.2784792804192972	0.14639141528694172	0.7285244502247914	4.5104576525966603e-13	0.7215207195807039	0.7285244502247913	0.36584366741853436
0.40709224154172	0.21877634144720157	0.2779567620769853	0.2279817640707965	0.27192283952023644	0.2779567620772981	0.1461496529402821	0.7280771604797631	3.1279044197948495e-13	0.7220432379227031	0.7280771604797631	0.3650259943874836
0.40764788130132723	0.21823358368706883	0.27746740489105487	0.2281980424847809	0.2723466750236281	0.2774674048912721	0.14592049252682324	0.7276533249763715	2.1717288438536192e-13	0.7225325951087288	0.7276533249763715	0.364254076213892
0.40817228805387307	0.21772195715426065	0.2770090290941524	0.22840231726126783	0.2727481968995137	0.277009029094303	0.14570343753059872	0.7272518031004861	1.5074629856155667e-13	0.7229909709056977	0.727251803100486	0.36352539468485934
0.4086671088770777	0.2172397756775396	0.27657971445783275	0.22859520656503862	0.27312843857158503	0.27657971445793744	0.14549790888034433	0.7268715614284147	1.0486174210387647e-13	0.7234202855420634	0.7268715614284146	0.3628376845578839
0.4091340354433326	0.21678527836923994	0.2761774979313968	0.22877736218759648	0.2734884810394126	0.2761774979314696	0.14530332399983123	0.7265115189605871	7.297040700958418e-14	0.7238225020685312	0.7265115189605871	0.36218860236907113
0.40957434641184864	0.2163571400579145	0.2758009168346778	0.22894927918398875	0.27382915778642203	0.2758009168347293	0.14511923434624835	0.7261708422135777	5.167064127240572e-14	0.7241990831652716	0.7261708422135776	0.3615763744041628
0.40998980688742126	0.2159535255495816	0.2754479486348475	0.22911164279212354	0.27415161250084225	0.2754479486348835	0.14494502477087373	0.7258483874991576	3.6122506239424275e-14	0.7245520513651175	0.7258483874991576	0.3609985503204553
0.4103817189629629	0.21557314732683566	0.2751171774431516	0.22926492974663565	0.2744566937852558	0.2751171774431767	0.144780203963566	0.725543306214744	2.5177766385561972e-14	0.7248828225568242	0.7255433062147439	0.3604533512904016
0.41075132092231786	0.21521474601584542	0.27480724625205166	0.22940961256536443	0.2747452502672949	0.27480724625206904	0.14462432049647247	0.7252547497327049	1.7565573681240865e-14	0.7251927537479319	0.7252547497327049	0.35993906651231783
0.4110998436317674	0.2148770646249477	0.274516819307811	0.22954616243056702	0.27501811156891137	0.2745168193078232	0.14447692931271813	0.7249818884310886	1.2277081419329165e-14	0.7254831806921778	0.7249818884310885	0.3594539939376658
0.4114284473846027	0.21455892456731684	0.27424465171642076	0.22967502549216567	0.2752760689547379	0.27424465171642914	0.14433760255591496	0.7247239310452621	8.596266254175336e-15	0.7257553482835718	0.724723931045262	0.35899652712323177
0.4117382420184754	0.2142591841698439	0.273989559475189	0.22979663752354987	0.27551988984282916	0.2739895594751948	0.14420593628813103	0.7244801101571708	6.005012757095635e-15	0.7260104405248061	0.7244801101571708	0.35856512045797484
0.4120303022413187	0.2139768514369198	0.27375046387222496	0.22991135645834845	0.27575029437801507	0.2737504638722289	0.14408148986341318	0.7242497056219848	4.191109108422074e-15	0.7262495361277719	0.7242497056219847	0.35815834130033297
0.4123055715541888	0.21371090205326382	0.2735263548899996	0.23001959054651952	0.2759679712570189	0.27352635489000227	0.143963935846028	0.7240320287429809	2.9293177655928444e-15	0.7264736451099985	0.7240320287429809	0.3577748378992918
0.4125650366134653	0.21346037052480674	0.27331623909221464	0.23012170321166067	0.27617360915083644	0.2733162390922164	0.14385288965006748	0.7238263908491634	2.0433230312125925e-15	0.7266837609077842	0.7238263908491634	0.3574132601748742
0.41280954213499393	0.21322442287272744	0.2731192706816569	0.2302180133867634	0.27636780825187557	0.2731192706816581	0.14374802160551536	0.7236321917481244	1.4263223854726918e-15	0.7268807293183426	0.7236321917481243	0.35707244447824277
0.41303991229089476	0.21300224904163198	0.27293463456831335	0.23030882891486762	0.2765511527983285	0.27293463456831407	0.14364900975260575	0.7234488472016715	9.969922421205021e-16	0.7270653654316866	0.7234488472016714	0.35675125879423764
0.4132568678176764	0.2127931010994426	0.27276160622367523	0.2303944410984644	0.2767241698118322	0.2727616062236757	0.14355558998441667	0.7232758301881677	6.992722804501039e-16	0.7272383937763249	0.7232758301881675	0.35644869108385924
0.41346121074363845	0.21259616435363687	0.272599392183231	0.23047517287529468	0.27688744992187037	0.2725993921832312	0.14346745202743	0.7231125500781295	4.8957651156536e-16	0.7274006078167694	0.7231125500781295	0.35616361638106686
0.4136536964756175	0.2124107924130465	0.2724473118767954	0.2305512539951189	0.27704151195007987	0.2724473118767955	0.1433842571162171	0.7229584880499199	3.4291805280906364e-16	0.7275526881232051	0.7229584880499199	0.35589504952926354
0.4138349579310673	0.2122362808630214	0.2723047255510572	0.23062297503469986	0.2771868504608805	0.27230472555105717	0.14330578617121145	0.7228131495391191	2.4015922651256193e-16	0.7276952744489433	0.7228131495391191	0.35564206703423284
0.41400563256600825	0.21207203110536288	0.27217104605026987	0.2306905621975376	0.2773239256140403	0.27217104605026976	0.14323177413109123	0.7226760743859593	1.6839129734359615e-16	0.7278289539497307	0.7226760743859593	0.3554038052364541
