NO_sGCfast	NO_sGCslow	NO_sGCslow_6coord_NO_int	NO_sGCfast_6coord	NO_sGCslow_6coord	sGCfast	sGCslow	NO_sGCfast_5coord	NO_sGCslow_5coord	NO_sGC_5coord_tot	sGC_inact_tot	Values[extinction]
1.3287716450315457e-43	2.7594440658795433e-44	0.004268574579746148	0.0011089108910891069	0.04342583088461406	5.6497545129776256e-43	1.1732704690025635e-43	0.11089108910891071	0.2403055945356398	0.3511966836445505	0.04880331635544931	0.011903329337862518
2.1971598338514424e-43	4.566591936125383e-44	0.004108113742371355	0.0011089108910891075	0.04171362947648793	9.342064134572693e-43	1.9417490310525608e-43	0.11089108910891071	0.24217825678114063	0.3530693458900514	0.04693065410994839	0.01183029551028798
7.169135285457646e-45	1.4898754658992782e-45	0.003970980585346433	0.001108910891089107	0.04025034666929165	3.048179602420197e-44	6.333723250897371e-45	0.11089108910891071	0.2437786727453618	0.35466976185427246	0.04533023814572719	0.011767879287683351
2.6377143847162906e-46	5.480989872209986e-47	0.0038537837473082382	0.001108910891089107	0.03899979485615214	1.1215158871400924e-45	2.3303234054652293e-46	0.11089108910891071	0.24514642139653953	0.3560375105054503	0.043962489494549485	0.011714537090287422
-1.5945212301505984e-46	-3.31398928005541e-47	0.0037536249014940336	0.001108910891089107	0.03793104736832238	-6.7796890202048334e-46	-1.4090637363686659e-46	0.11089108910891071	0.24631532773018347	0.35720641683909415	0.04279358316090553	0.011668949743275307
1.6846041742013697e-46	3.50108016949729e-47	0.0036680270795953263	0.0011089108910891073	0.037017673653057706	7.162707898787496e-46	1.4886080554767203e-46	0.11089108910891071	0.24731429926734688	0.3582053883762576	0.041794611623742144	0.011629989853325938
1.4907263402143128e-44	3.0981170187736415e-45	0.0035948734060929992	0.0011089108910891066	0.03623708553679524	6.338366509166895e-44	1.317276076654957e-44	0.11089108910891071	0.24816804105711165	0.3590591301660223	0.04094086983397735	0.011596693923525109
-2.4682836538710125e-43	-5.129737364397385e-44	0.0035323547603741687	0.0011089108910891084	0.03556997875245345	-1.049480759752236e-42	-2.1810921046410854e-43	0.11089108910891071	0.24889766648717226	0.359788755596083	0.04021124440391673	0.011568238531752744
5.838793729099081e-43	1.2134542924593434e-43	0.003478925029885494	0.0011089108910891084	0.03499985546707604	2.4825758407420455e-42	5.159433559679448e-43	0.11089108910891071	0.24952121950303832	0.36041230861194906	0.03958769138805064	0.011543919964133969
-7.890990526897262e-43	-1.6399552965612725e-43	0.003433262877276635	0.0011089108910891062	0.03451261631717445	-3.355141912052298e-42	-6.9728507408707934e-43	0.11089108910891071	0.25005412080554884	0.3609452099144596	0.039054790085540185	0.011523136813336061
-9.553608543395584e-42	-1.9854906310865247e-42	0.0033942390548380675	0.0011089108910891066	0.03409621163661276	-4.062064574479557e-41	-8.442018679317059e-42	0.11089108910891071	0.2505095493085492	0.3614006384174599	0.03859936158253994	0.011505375101719053
7.316714582596142e-41	1.5206058870645084e-41	0.003360888486706664	0.0011089108910891082	0.03374034355907546	3.110967539765621e-40	6.465393256333059e-41	0.11089108910891071	0.2508987679542178	0.3617898570631285	0.038210142936871236	0.011490195574537973
2.2140058131810425e-40	4.601286940231382e-41	0.0033323863998427137	0.0011089108910891097	0.033436211323062806	9.413651618341572e-40	1.9563996986156867e-40	0.11089108910891071	0.25123140227709445	0.3621224913860051	0.03787750861399464	0.011477222835945785
-7.191948907467747e-39	-1.494676978012291e-39	0.003308027925886804	0.00110891089108908	0.03317629361303178	-3.0579187331289146e-38	-6.355143781339863e-39	0.11089108910891075	0.25151567846108136	0.3624067675699922	0.037593232430007666	0.011466136064770293
-5.526070270826392e-38	-1.1484636123172896e-38	0.0032872106715170933	0.0011089108910889852	0.032954162575955265	-2.349609777976487e-37	-4.883094975512668e-38	0.11089108910891084	0.2517586267525276	0.36264971586143846	0.03735028413856134	0.011456661081403887
-4.0498615606378644e-38	-8.416663118238738e-39	0.003269419813231274	0.0011089108910888167	0.032764324774624556	-1.7219463699697294e-37	-3.57864968220648e-38	0.11089108910891102	0.2519662554121441	0.36285734452105517	0.03714265547894465	0.011448563563678836
-1.9791491854701697e-36	-4.113195102757436e-37	0.003254215375791171	0.0011089108910859514	0.032602085448124214	-8.415072759149232e-36	-1.748869135283594e-36	0.11089108910891389	0.25214369917608465	0.3630347882849985	0.036965211715001334	0.01144164325688505
-7.423951219039814e-38	-1.5428589257956212e-38	0.003241221348662626	0.00110891089108871	0.03246343234895837	-3.156569898584987e-37	-6.560184764125087e-38	0.11089108910891114	0.252295346302379	0.36318643541129014	0.036813564588709706	0.011435729018959674
-1.0729069413738404e-37	-2.2297842678873356e-38	0.0032301163837506544	0.0011089108910899326	0.03234493653801398	-4.561854160997367e-37	-9.480709362879269e-38	0.11089108910890991	0.2524249470782354	0.36331603618714525	0.03668396381285457	0.011430674588701324
-3.2939973184974567e-37	-6.845819857585974e-38	0.0032206258521962016	0.0011089108910907724	0.03224366758026079	-1.4005623303990658e-36	-2.9107284864217524e-37	0.11089108910890905	0.252535706567543	0.36342679567645203	0.03657320432354776	0.011426354968618359
5.942407823139011e-38	1.234838396769639e-38	0.003212515047226008	0.0011089108910926912	0.03215712102394502	2.5266614628885217e-37	5.25113529857122e-38	0.11089108910890713	0.252630363928829	0.3635214530377361	0.03647854696226373	0.011422663331528282
-4.931886067483926e-37	-1.0251182749418093e-37	0.003205583388889334	0.0011089108911074758	0.03208315653638937	-2.0969420075431927e-36	-4.357909935466212e-37	0.11089108910889235	0.2527112600747213	0.3636023491836136	0.036397650816386184	0.011419508381839057
-1.228301040563713e-36	-2.553042602546975e-37	0.003199659452413611	0.001108910891122062	0.03201994496654968	-5.222506231956578e-36	-1.0853548992222121e-36	0.11089108910887778	0.25278039558103665	0.36367148468991445	0.03632851531008536	0.011416812097093325
-9.908616217960264e-36	-2.0595121516394118e-36	0.003194596762932613	0.0011089108911994318	0.03196592301512407	-4.2129600608883887e-35	-8.755488565993746e-36	0.1108910891088004	0.25283948022194325	0.3637305693307436	0.036269430669256114	0.011414507796100981
1.0322133837302372e-35	2.1454353056932823e-36	0.0031902699400379294	0.0011089108909066111	0.03191975482602502	4.388785511332147e-35	9.120908192837741e-36	0.1108910891090932	0.252889975233937	0.3637810643430303	0.03621893565696957	0.011412538490621809
5.939205846323816e-38	1.2343184917331008e-38	0.003186572307694159	0.0011089108910875467	0.03188029837220649	2.525270534606619e-37	5.24816634601342e-38	0.11089108910891227	0.2529331293200994	0.36382421842901164	0.0361757815709882	0.011410855481268536
4.311485953795941e-39	8.960380172878974e-40	0.003183412174049743	0.0011089108910849357	0.031846578104484054	1.8331856520231184e-38	3.809834005379758e-39	0.11089108910891488	0.2529700097214662	0.36386109883038115	0.03613890116961873	0.011409417145615126
-4.092263357154136e-41	-8.504762348002826e-42	0.003180711458450468	0.0011089108910903608	0.03181776003904097	-1.7399755005069865e-40	-3.61612009659897e-41	0.11089108910890944	0.25300152850250857	0.363892617611418	0.036107382388581806	0.011408187913154686
-7.908200140002298e-41	-1.643528500029492e-41	0.0031784033667930076	0.0011089108910893226	0.03179313148841349	-3.3624598957676043e-40	-6.988061228616581e-41	0.11089108910891048	0.2530284651447935	0.3639195542537039	0.036080445746295826	0.011407137384105532
-2.1927704927944994e-41	-4.557144214819821e-42	0.003176430825062478	0.0011089108910888714	0.03177208343310657	-9.323363978413917e-41	-1.9376361424886847e-41	0.11089108910891092	0.253051485741831	0.3639425748507419	0.036057425149257916	0.011406239580821053
1.9425548686302235e-40	4.0371313685832035e-41	0.0031747450607124846	0.0011089108910878216	0.03175409544460888	8.259480951773506e-40	1.7165337403569601e-40	0.11089108910891197	0.2530711594946786	0.3639622486035906	0.03603775139640919	0.011405472304459954
-7.578400469181423e-40	-1.5749875929083653e-40	0.003173304371628525	0.0011089108910897457	0.03173872253077543	-3.222233531183773e-39	-6.696634582696277e-40	0.11089108910891005	0.25308797309759606	0.3639790622065061	0.0360209377934937	0.011404816573946248
1.1439427005174334e-38	2.3774087542772664e-39	0.003172073119666405	0.0011089108910732938	0.03172558447598451	4.863889869678292e-38	1.0108421003289152e-38	0.11089108910892649	0.2531023424043491	0.36399343151327557	0.03600656848672422	0.011404256170982239
-3.969222331309792e-39	-8.249070443022886e-40	0.003171020879383165	0.0011089108910950064	0.0317143564534186	-1.6876597297031073e-38	-3.507393365176125e-39	0.11089108910890479	0.2531146226671982	0.364005711776103	0.035994288223896775	0.01140377724073197
-3.697815585122168e-40	-7.685016980662422e-41	0.003170121607793163	0.0011089108910869712	0.031704760776310244	-1.5722612478340084e-39	-3.2675654796978876e-40	0.11089108910891281	0.25312511761589657	0.3640162067248094	0.03598379327519038	0.01140336793773242
-2.6971861480244314e-40	-5.605450355647573e-41	0.003169353072057129	0.0011089108910908175	0.03169656008578653	-1.146807122811698e-39	-2.3833617751373965e-40	0.11089108910890896	0.2531340868421563	0.36402517595106526	0.03597482404893448	0.011403018137908439
2.0617128879622158e-41	4.284772558989761e-42	0.0031686962632515993	0.0011089108910890563	0.031689551596779324	8.766124754877161e-41	1.821827424344977e-41	0.11089108910891073	0.2531417521399691	0.3640328412488798	0.03596715875111998	0.011402719191293674
-3.853354914134231e-40	-8.008268021057308e-41	0.0031681349440076004	0.0011089108910891233	0.03168356202336259	-1.6383944680529292e-39	-3.4050074091063404e-40	0.11089108910891066	0.2531483030326298	0.3640393921415405	0.03596060785845931	0.011402463706479907
-1.0090655311327339e-40	-2.097099126983618e-41	0.003167655229778645	0.001108910891090349	0.0316784432191354	-4.2904103590368795e-40	-8.916582266948409e-41	0.11089108910890944	0.2531539015510859	0.36404499065999535	0.035955009340004396	0.011402245364260166
-5.964677697419565e-40	-1.2396142770702355e-40	0.003167245255108266	0.0011089108910900406	0.03167406857256896	-2.5361004010535427e-39	-5.270672493205948e-40	0.11089108910890974	0.25315868617232273	0.3640497752812325	0.03595022471876726	0.011402058764031917
-1.2697102895396457e-40	-2.638786338176794e-41	0.0031668948805794127	0.0011089108910889611	0.03167032989830649	-5.398636670775874e-40	-1.1219763141573364e-40	0.11089108910891084	0.253162775221114	0.36405386433002485	0.035946135669974864	0.011401899291129013
7.624047222713694e-39	1.5844741769590895e-39	0.0031665954415460444	0.0011089108910892686	0.031667134746353486	3.2416419126419205e-38	6.736970214148844e-39	0.11089108910891052	0.2531662698121004	0.36405735892101093	0.0359426410789888	0.011401763002080555
-3.3578066472213367e-38	-6.978390569060771e-39	0.003166339545203938	0.001108910891086651	0.03166440409216528	-1.42769403759198e-37	-2.96711742548541e-38	0.11089108910891314	0.25316925636263066	0.36406034547154387	0.035939654528455864	0.011401646526609771
9.445459908479789e-38	1.9630108362467725e-38	0.003166120816493567	0.0011089108910958393	0.03166207044774359	4.016081987574326e-37	8.346456967504218e-38	0.11089108910890395	0.2531718087357627	0.36406289784466667	0.035937102155333	0.01140154698405798
-3.4756880846702586e-37	-7.223378681054012e-38	0.003165933993122171	0.001108910891067404	0.03166007595653408	-1.4778156327518332e-36	-3.0712830621594836e-37	0.11089108910893238	0.2531739900503437	0.36406507915927605	0.035934920840723646	0.011401461912788215
4.210175423144267e-37	8.749833314658614e-38	0.0031657741190193123	0.0011089108911109273	0.031658371606305455	1.7901097294664543e-36	3.7203109573887192e-37	0.11089108910888885	0.2531758542746751	0.36406694338356393	0.03593305661643569	0.011401389208040983
-3.593122223448505e-37	-7.467437190664486e-38	0.0031656377279916793	0.0011089108910737116	0.03165691479189386	-1.5277470425593282e-36	-3.1750534444913415e-37	0.11089108910892607	0.25317744748011434	0.3640685365890405	0.03593146341095925	0.011401327073027403
2.233768530962904e-37	4.642348677903636e-38	0.00316552097155855	0.0011089108910979967	0.03165566994834722	9.497682112418867e-37	1.973863962136912e-37	0.1108910891089018	0.2531788090800941	0.3640698981889959	0.03593010181100376	0.011401273970629138
2.6463947066761e-37	5.49989257844968e-38	0.003165421296163542	0.0011089108910856693	0.0316546059882686	1.1252112884603815e-36	2.338480047916901e-37	0.11089108910891411	0.25317997271556775	0.36407106182448185	0.03592893817551781	0.011401228588845186
-7.502718572856089e-37	-1.5592589455810216e-37	0.0031653361184375275	0.0011089108910871893	0.031653696699066286	-3.19005460938148e-36	-6.629758457152846e-37	0.1108910891089126	0.2531809671824961	0.36407205629140865	0.035927943708591	0.011401189804635042
1.071245014213367e-36	2.226324171843783e-37	0.003165263213893215	0.0011089108910916964	0.03165291970655148	4.5547891236786864e-36	9.46602971135146e-37	0.1108910891089081	0.2531818170795552	0.3640729061884634	0.03592709381153639	0.011401156658649913
-8.511199605814951e-38	-1.7688473861739137e-38	0.0031652010463229753	0.001108910891086893	0.031652255544485086	-3.6188471242046896e-37	-7.520900191842363e-38	0.1108910891089129	0.25318254340919183	0.36407363251810476	0.03592636748189495	0.011401128331793894
-4.822032522201113e-37	-1.0021430593890183e-37	0.0031651478256598505	0.001108910891092885	0.03165168802916752	-2.050263104636481e-36	-4.260976949355822e-37	0.11089108910890691	0.2531831641451725	0.36407425325407944	0.035925746745920265	0.01140110412309088
3.046667791707258e-36	6.3317635624398595e-37	0.003165102362141991	0.0011089108910768268	0.03165120299777309	1.2954019983454086e-35	2.6921803560389904e-36	0.11089108910892298	0.25318369464008483	0.36407478374900776	0.03592521625099191	0.011401083433788676
-1.1050418652630488e-36	-2.2965627684907826e-37	0.0031650635496218663	0.0011089108910939715	0.03165078843992238	-4.69848876990834e-36	-9.764674738309809e-37	0.11089108910890584	0.25318414801045563	0.3640752371193615	0.035924762880638214	0.011401065752344883
1.302895764564434e-36	2.7077543383040385e-37	0.0031650303111042367	0.0011089108910779214	0.03165043421555001	5.539736828521039e-36	1.1513005758688069e-36	0.11089108910892188	0.25318453547334563	0.36407562458226744	0.035924375417732184	0.011401050641291545
1.8264824042949585e-35	3.7959027776890124e-36	0.0031650019487445436	0.0011089108910630658	0.03165013144605695	7.765956508094892e-35	1.613966597553718e-35	0.11089108910893673	0.2531848666051984	0.3640759557141352	0.03592404428586456	0.01140103772714871
-2.6103467326390857e-36	-5.424975566655408e-37	0.003164977716188904	0.001108910891095567	0.031649872686929134	-1.1098841767339973e-35	-2.3066263459816457e-36	0.11089108910890424	0.2531851495968818	0.3640762387057861	0.0359237612942136	0.011401026690474322
-1.038834533345185e-35	-2.1589668097928432e-36	0.0031649569800532963	0.0011089108910823347	0.031649651570263865	-4.4169841364615874e-35	-9.179635310864292e-36	0.11089108910891747	0.2531853914496827	0.3640764805586002	0.035923519441399494	0.011401017258214572
2.1443483002519386e-35	4.456510311126543e-36	0.0031649392826060417	0.001108910891090172	0.03164946257637756	9.117479368590673e-35	1.8948479996994906e-35	0.11089108910890964	0.2531855981410163	0.3640766872499259	0.035923312750073766	0.011401009197252869
3.6190049512133297e-35	7.521228187771488e-36	0.003164924139185112	0.001108910891082591	0.031649301077347876	1.5387520289409082e-34	3.1979246524384616e-35	0.11089108910891725	0.2531857747834669	0.36407686389238414	0.035923136107615584	0.011401002308197001
5.503523730804714e-35	1.1437745559374442e-35	0.0031649112060420457	0.0011089108910879277	0.03164916304893471	2.3400239627704013e-34	4.863174947772532e-35	0.1108910891089119	0.25318592574502313	0.3640770148539351	0.035922985146064686	0.011400996420696518
4.016141353371236e-35	8.346580330432248e-36	0.0031649001487226605	0.001108910891086674	0.03164904509036333	1.70760906369447e-34	3.54885323890525e-35	0.11089108910891317	0.2531860547609139	0.3640771438698271	0.03592285613017266	0.011400991389076727
-5.642128945075557e-35	-1.172580303842552e-35	0.003164890707689123	0.0011089108910945185	0.03164894427179111	-2.3989570279607387e-34	-4.985653097928293e-35	0.11089108910890533	0.2531861650205196	0.36407725412942493	0.03592274587057475	0.011400987088952408
3.8118376341542605e-37	7.921984405149444e-38	0.0031648826289684432	0.0011089108910887458	0.031648858118660646	1.620741880736587e-36	3.3683207659967077e-37	0.11089108910891111	0.25318625925237076	0.36407734836128186	0.03592265163871783	0.011400983413909988
-9.368728514710322e-37	-1.9470640692152685e-37	0.00316487572887731	0.0011089108910893285	0.03164878448582216	-3.9834568350497396e-36	-8.278653462879925e-37	0.11089108910891052	0.2531863397853004	0.3640774288942109	0.0359225711057888	0.011400980273125756
-5.528244727962333e-36	-1.1489122199272409e-36	0.0031648698323013882	0.0011089108910916285	0.031648721549047625	-2.3505349965937492e-35	-4.885019593518026e-36	0.11089108910890821	0.2531864086186509	0.36407749772755904	0.03592250227244064	0.011400977588625178
1.2985512214581397e-38	2.6987252513339643e-39	0.0031648647897205722	0.0011089108910895865	0.031648667758918905	5.52126441853338e-38	1.1474615315181759e-38	0.11089108910891025	0.25318646745136036	0.36407755656027063	0.035922443439729064	0.011400975294149426
2.187540415422084e-38	4.546274701946872e-39	0.003164860480961023	0.001108910891089076	0.03164862178498183	9.301126407842814e-38	1.933014603440719e-38	0.11089108910891078	0.253186517734057	0.36407760684296775	0.035922393157031926	0.011400973333124238
2.6067251881268165e-38	5.417449064973741e-39	0.0031648567984091467	0.0011089108910889696	0.031648582490685764	1.1083443448294455e-37	2.3034261768331336e-38	0.11089108910891088	0.25318656071090495	0.36407764981981583	0.03592235018018388	0.011400971657027165
-3.385165569451144e-38	-7.035249488951548e-39	0.0031648536516497767	0.0011089108910891563	0.03164854891199286	-1.4393266817423838e-37	-2.9912930681147576e-38	0.1108910891089107	0.25318659743635724	0.36407768654526795	0.0359223134547318	0.011400970224734533
4.689179723960472e-39	9.745328132288446e-40	0.0031648509627769214	0.0011089108910891322	0.03164852022060769	1.9937758888643492e-38	4.143581906312672e-39	0.11089108910891073	0.25318662881661524	0.3640777179255259	0.03592228207447375	0.011400969000904468
6.508428788653998e-40	1.3526198163863255e-40	0.003164848665115275	0.001108910891089102	0.03164849570346494	2.767296021279954e-39	5.751156781056828e-40	0.11089108910891077	0.2531866556314196	0.36407774474033044	0.035922255259669314	0.011400967955127097
2.015070372996895e-39	4.187837351276589e-40	0.0031648467016658043	0.0011089108910890728	0.031648474752550504	8.567807080434923e-39	1.7806118828814004e-39	0.1108910891089108	0.25318667854578353	0.36407776765469435	0.03592223234530539	0.011400967061466902
1.7322960112800183e-38	3.6001590994722486e-39	0.0031648450246903044	0.0011089108910890485	0.03164845685850126	7.365488684546621e-38	1.530739027132074e-38	0.11089108910891082	0.2531866981168083	0.36407778722571904	0.035922212774280614	0.011400966298196936
2.6573594160592183e-38	5.52268008470525e-39	0.003164843591979993	0.0011089108910889846	0.031648441571067575	1.129873334713239e-37	2.3481689854329086e-38	0.11089108910891088	0.2531867148369523	0.3640778039458632	0.035922196054136546	0.01140096564611132
6.053380941275719e-38	1.2580491057185736e-38	0.0031648423684435914	0.0011089108910889401	0.031648428515634576	2.5738158222318964e-37	5.349054891641806e-38	0.11089108910891092	0.2531867291159217	0.3640778182248327	0.0359221817751671	0.011400965089231512
5.639094373713389e-38	1.171949643136777e-38	0.003164841322342943	0.001108910891089048	0.0316484173526675	2.397666768856412e-37	4.982971604922878e-38	0.11089108910891082	0.2531867413249894	0.3640778304339003	0.0359221695660995	0.011400964613077874
3.82037705737215e-38	7.939731510650689e-39	0.003164840427923838	0.0011089108910889874	0.03164840780902035	1.6243727286527595e-37	3.375866608246009e-38	0.11089108910891088	0.2531867517630557	0.36407784087196654	0.03592215912803317	0.011400964205993288
1.148829218595677e-38	2.3875642142959305e-39	0.0031648396630459515	0.0011089108910890203	0.03164839964711247	4.884666682216426e-38	1.0151600586502584e-38	0.11089108910891084	0.25318676068984153	0.3640778497987523	0.03592215020124744	0.011400963857848643
2.8338769769871138e-39	5.889529224855977e-40	0.0031648390091599055	0.001108910891089264	0.03164839266849879	1.2049262176726827e-38	2.5041482856454786e-39	0.1108910891089106	0.25318676832234127	0.3640778574312518	0.035922142568747956	0.011400963560181165
-1.2876662698033884e-38	-2.6761035112216968e-39	0.003164838450062097	0.0011089108910890676	0.0316483867036582	-5.47498307331063e-38	-1.137843070861591e-38	0.11089108910891081	0.2531867748462796	0.36407786395519043	0.035922136044809365	0.01140096330574756
