P_C	B_C	PC_N	C_C	B_N	PC_C	M_B	M_P	VIP	M_C	B_CP	C_CP	P_CP	PC_NP	B_NP	PC_CP	I_N	CB	Ca_in	Ca_store	GABA	K_in	Na_in	Values[v_K]	Values[f_r]	Values[beta]	Values[v_sPc]	Values[E_Na]	Values[E_K]	Values[E_L]	Values[E_Ca]	Values[Cl_in]	Values[E_inhib]	Values[P_K]	Values[theta_Na]	Values[theta_K]	Values[alpha]	Values[beta_a]	Values[c]	Values[psi]	Values[V_rest]	Values[theta]	Values[V_reset]	Values[R]	Values[I_Na]	Values[g_K]	Values[I_Na_abs]	Values[g_ex]	Values[g_L]	Values[g_Ca]	Values[gK_Ca]	Values[I_star]	Values[R_star]	Values[tau_m]
0.4	2.41	0.16	12.0	1.94	1.26	7.94	2.8	0.0	2.0	0.48	9.0	0.13	0.091	0.32	0.2	0.05	0.12	0.1	0.1	0.2	42.77524038470832	25.3880434362219	0.16666666666666666	10.042167564981934	0.0	1.711111111111111	47.286972725732674	-101.92969676435712	-30.47382686769439	53.082484662092355	18.398252768918454	-49.617152848278174	0.2790793319722095	5.7113499259704295	0.023378010059237193	47.201675075219065	36.183099912571315	-11.019555162647745	0.23345293705431222	-38.87924000871707	-18.87924000871707	-34.87924000871707	3.2670023149292335	-3101.983658440191	11.8875	3101.983658440191	54.696432814359376	0.30609099829231706	3.7455588859710836	1.0273972602739725	1185.7062447054493	-0.07127641832113997	-0.35638209160569984
0.40882803544787333	2.360935431899735	0.346352223612798	11.88871753179105	1.9242607074375038	1.84779661776153	7.661638752251515	2.9694904753802605	0.13105409861490258	2.228148550073014	0.5542174382003643	8.730385282347148	0.10144239483203961	0.13213841444602892	0.3278044255575647	0.2181154105773413	0.12019460864453198	0.01822857311876127	0.11273242969042363	0.13219243557730287	0.9952682372318872	42.77524038470832	25.3880434362219	0.6609293095315373	10.007749798217045	0.6209502657137633	1.1733695795507249	47.286972725732674	-101.92969676435712	-30.47382686769439	51.45627396111278	17.108590105838474	-51.589416602323325	0.2890166326287964	5.7113499259704295	0.023378010059237193	47.62674804606563	36.98513183519935	-10.642593664380339	0.22345458333013643	-40.04906670022995	-20.04906670022995	-36.04906670022995	2.7144877318793794	-3144.0974193346547	11.98959686659795	3144.0974193346547	55.535004069338456	0.3683936340016717	4.090612464526994	1.0337004238109766	1208.6814104732134	-0.069673298584533	-0.34836649292266497
0.44002663688496124	2.287074653941502	0.5338852957522284	12.074818447710538	1.7572657508018803	2.2875330143208035	7.4123950635264695	3.1283877110300495	0.2021422166839914	2.439013826818001	0.6120814046145696	8.464196569669236	0.09954350540692096	0.16381894291303964	0.3311755266170054	0.22901891458943854	0.22031308279079637	0.024181983031715898	0.11540948522482075	0.16884915111520585	1.399416470943977	42.77524038470832	25.3880434362219	0.7188588518993819	10.074101531955089	0.7164550525609479	1.2221307403745678	47.286972725732674	-101.92969676435712	-30.47382686769439	51.137816029132665	16.983248605731106	-51.788968680049784	0.30494114729361815	5.7113499259704295	0.023378010059237193	48.3079235242743	37.6879847133643	-10.62091572901295	0.21985502343697114	-40.48308076759395	-20.483080767593947	-36.48308076759395	2.5602122987083384	-3159.7219257597585	12.08291843590335	3159.7219257597585	55.85075905016089	0.390592608474115	4.40948536508005	1.0232024973945968	1217.021000259111	-0.07020223790270835	-0.35101118951354177
0.4650597634617662	2.1820795750663606	0.7463923448772127	12.444079957775504	1.5006080225085643	2.679781006826181	7.225364645176579	3.305754178427294	0.252000871444452	2.6298958210372194	0.6582048705168729	8.201525407238762	0.1008701331735624	0.18560851245465584	0.3305404088065865	0.23558829386409763	0.3276972650206252	0.027251794087625104	0.11525189209035012	0.20617038594811446	1.6723294201695216	42.77524038470832	25.3880434362219	0.7413335386770826	10.12213094232522	0.7590367770664571	1.245993958846165	47.286972725732674	-101.92969676435712	-30.47382686769439	51.15635742040347	17.02546218726485	-51.7215978204084	0.32977687648284293	5.7113499259704295	0.023378010059237193	49.370277778954275	38.71283919591357	-10.658415532662296	0.21588377768653028	-40.970232839447526	-20.970232839447526	-36.970232839447526	2.409933190338719	-3177.2594003464874	12.184454570630002	3177.2594003464874	56.21452540196562	0.41494926249779096	4.758232648359832	1.0029913235821608	1225.0830682886808	-0.07065191712417893	-0.35325958562089466
0.48217447888499515	2.053426595048975	1.0109636119892647	12.933690771360824	1.2023581365831255	3.052346394980243	7.1216051815467045	3.4685576436609447	0.2888187499919242	2.78880252309207	0.6952463241704995	7.942424155113542	0.10209234881962435	0.20153279318396042	0.3257814235327394	0.23977541255478532	0.42765536480310024	0.02890616371310601	0.1139480325463464	0.24289840651418604	1.8685493081246982	42.77524038470832	25.3880434362219	0.7517837658808785	10.076720951618157	0.7830912880601875	1.2585146368413327	47.286972725732674	-101.92969676435712	-30.47382686769439	51.3107409135527	17.105399233188635	-51.59447852598404	0.3642246452543215	5.7113499259704295	0.023378010059237193	50.843789108099216	40.127921903281795	-10.716844415210911	0.21077646821342155	-41.61008956623123	-21.61008956623123	-37.61008956623123	2.241778703611704	-3200.2942425107008	12.275299995314228	3200.2942425107008	56.6931990037845	0.4460743597880163	5.07024204993764	0.9773927354996633	1232.664436015973	-0.0703027736281826	-0.351513868140913
0.48837675166084443	1.9147516854002047	1.3512880292615566	13.474489469892625	0.904906182888485	3.4062691243594636	7.106835719587948	3.556916971306524	0.3154594279925998	2.8730431717661062	0.7249112041151045	7.686915595853771	0.10277270740654494	0.2138183439511263	0.31605928936964856	0.24261613793676529	0.5022350481724553	0.029642309998391802	0.1117639239415532	0.2783639099003991	2.0078125406252973	42.77524038470832	25.3880434362219	0.7558016261834358	9.853563043509354	0.7977036471071388	1.2640118355071892	47.286972725732674	-101.92969676435712	-30.47382686769439	51.5733520014121	17.134472820725136	-51.548391739144165	0.40717711672796414	5.7113499259704295	0.023378010059237193	52.681090963679885	41.913549647949594	-10.768518962945505	0.20440641687736016	-42.430232544806586	-22.430232544806586	-38.430232544806586	2.0635724164083333	-3229.8193897394135	12.323691639356356	3229.8193897394135	57.30355206596349	0.4845965143014022	5.235934724423239	0.9505949458727395	1238.5994244438614	-0.06845220013136659	-0.34226100065683296
0.47384226084497244	1.7813233103824266	1.7764833952804566	13.936189761653418	0.6468787042317174	3.7017252749820937	7.168052165563586	3.4231968315218855	0.33135921183408923	2.761780903687612	0.7484301912564927	7.434990337615316	0.1025447423882323	0.22348242057174644	0.29990023116708675	0.24461085046972778	0.5328187060751397	0.0296237256472903	0.10873339501189899	0.3120028876706449	2.08986675543209	42.77524038470832	25.3880434362219	0.7549370587843622	9.235888997702324	0.8055227701275695	1.263873610598275	47.286972725732674	-101.92969676435712	-30.47382686769439	51.94636357554625	16.9488234492474	-51.844033665106615	0.4552956318573548	5.7113499259704295	0.023378010059237193	54.739371409189005	43.979406995878435	-10.760942666631575	0.19658212500308797	-43.47331876121722	-23.47331876121722	-39.47331876121722	1.8815012079049747	-3267.370493530196	12.250209815506201	3267.370493530196	58.072523330775994	0.5314904905713487	4.9841576773918375	0.9288528554119873	1239.3870881581875	-0.0637844087315751	-0.3189220436578755
0.4250191199542574	1.666616483855498	2.253123944147737	14.076211539812327	0.4554860459354685	3.8290470537434103	7.279580489658209	2.8983713489538254	0.32984629389116055	2.3154605960445864	0.7668313944830917	7.186588850650398	0.10052615176766333	0.2309444601833928	0.27621143912624274	0.245914479173681	0.5104899158308509	0.028810624990310094	0.10505608667206083	0.3433640693462288	2.0820927546804344	42.77524038470832	25.3880434362219	0.748674715271567	7.882060862870955	0.8048048715032545	1.257797879667353	47.286972725732674	-101.92969676435712	-30.47382686769439	52.413201776311936	16.316912865832734	-52.87518063041688	0.5029634468291391	5.7113499259704295	0.023378010059237193	56.778372917759214	46.160314599962916	-10.619037306578958	0.1870233772955726	-44.805483954251514	-24.805483954251514	-40.805483954251514	1.7000856693711697	-3315.3284404794313	11.947083194103346	3315.3284404794313	59.040432537235006	0.5882056522303852	3.9463305969888016	0.9224542391126329	1229.8226364625957	-0.05575267578527487	-0.2787633789263743
0.34836801290547503	1.5794679610436646	2.6852030774109785	13.67645028175916	0.3358598733608029	3.676168361504429	7.416729798526597	2.089548125881391	0.2937922014958849	1.6351625858820082	0.7810925069067725	6.94158894371334	0.09576910804308524	0.23639578153732466	0.2468567261345584	0.24645265535862657	0.4463221708663456	0.026807905042634757	0.10121367941014917	0.3722653139888991	1.8947188793168888	42.77524038470832	25.3880434362219	0.7328593927564556	5.892308540727105	0.7859773433478635	1.2425946286613863	47.286972725732674	-101.92969676435712	-30.47382686769439	52.91879110461908	15.212328782436355	-54.77745371275278	0.5436774682807926	5.7113499259704295	0.023378010059237193	58.5199242039004	48.19252785815282	-10.3283761030117	0.17649081514729348	-46.35460814115165	-26.35460814115165	-42.35460814115165	1.5383239290744972	-3371.0969112078355	11.428392247687132	3371.0969112078355	60.14518127582832	0.6500581451668834	2.2998480794292244	0.9409603684989447	1217.1847581719057	-0.0473352111878004	-0.236676055939002
0.26010359981671	1.5224919107352837	2.955097372834948	12.714968947782829	0.272350585468892	3.245420308991449	7.56403330483931	1.22343187094996	0.20106128820646058	0.9304923370234006	0.7921796678190755	6.699824875555542	0.08761031062212081	0.24002284182598788	0.21802196951729047	0.24605470783132494	0.3669437015031118	0.02224496970925641	0.09782208323603621	0.3988984705673147	1.393405602697214	42.77524038470832	25.3880434362219	0.6900565594488324	3.9921639094188377	0.7153645722237136	1.2066356515077814	47.286972725732674	-101.92969676435712	-30.47382686769439	53.381273172348024	13.815361272854725	-57.391536164989766	0.5726372893529199	5.7113499259704295	0.023378010059237193	59.75868683343956	49.82142159781358	-9.938245671209337	0.16630395339900433	-47.943469921637	-27.943469921637003	-43.943469921637	1.4097511436065409	-3428.2959353053084	10.790069316602363	3428.2959353053084	61.25457368510112	0.7093450532281308	0.8136452300691406	0.9886649459656531	1229.461061254418	-0.04123226901132278	-0.20616134505661388
