PIP3	GS	RasGAP	Rp	SHP2	PI3K	IRp	mGABp	GAB	IRS	mIRSp	mGAB	RE	mGABp_pSHP2	pErk	pShc	mIRS	IRSp	mGABp_SHP2	pAkt	Rp_Shc	tRas	IRL	Rp_pShc_GS	Null	IRp_IRS	mGABp_RasGAP	Rd	Raf	Mek	iSrc	Rp_pShc	mGABp_pSHP2_GS	imGABp	mIRSp_SHP2	Rp_RasGAP	GABp_GS	IRSp_PI3K	aRaf	mGABp_PI3K	mIRSp_GS	Rp_GS	IRi	GABp	Rp_PI3K	GABp_pSHP2	Ri	IRp_PI3K	ppErk	amTOR	GABp_SHP2	IRp_IRSp	mGABp_GS	mPDK1	iGS	R	Akt	GABp_RasGAP	imIRS	pShc_GS	IR	mIRSp_PI3K	dRas	Shc	imGAB	IRp_RasGAP	IRSp_SHP2	IRSp_GS	GABp_pSHP2_GS	PDK1	GABp_PI3K	ppAkt	aaRaf	tRas_PI3K	aSrc	ppMek	EGF	I	Erk	mTOR	phosphorylated_Akt	Values[EGF_tot]	Values[k11]	Values[k_1]	Values[k_2]	Values[k_4]	Values[k_5]	Values[k_7]	Values[k_9]	Values[k_10]	Values[k_11]	Values[k_12]	Values[k_13]	Values[k_24]	Values[k_26]	Values[k_27]	Values[k_28]	Values[k_30]	Values[k_42]	Values[k_45]	Values[k_46]	Values[k_47]	Values[k_49]	Values[k_52]	Values[k_53]	Values[k_54]	Values[k_55]	Values[k_59]	Values[k_74]
0.0	200.0	50.0	0.0	300.0	200.0	0.0	0.0	225.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	200.0	518.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	0.0	0.0	0.0	150.0	0.0	150.0	270.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	400.0	100.0	0.0	1.0	0.00666	0.04000032	0.495	0.00666	0.133	0.2664	0.0666	0.16	0.0666	0.11615849999999998	0.0013319999999999999	0.000333002664	1.1615849999999999	0.1332	0.39975	0.066	0.0666	66.60000000000001	0.00666	0.666	0.000666	0.002	0.03325	0.66666	0.0666	0.2	0.666
0.0021973025809135676	199.99953198943038	49.9999990998669	0.010531486072122911	299.999999983135	199.99506890916265	0.0	9.093310006971644e-07	224.99994110964272	299.9992224095282	6.979657739069032e-09	5.768732299704949e-05	5.250932929666679	2.1329845197363345e-14	4.217307950122124e-14	1.4229831529804757e-05	0.0007775824443615572	3.7209192958193464e-11	1.6651487694029082e-08	8.224666401051943e-06	0.008874610217676037	0.00034454489114332153	0.0	0.00010313823662236163	0.0013093336399924254	0.0	4.189996690319418e-11	0.2831115665636564	99.99999892349803	199.99999999999616	517.985661615964	0.00046928348967466326	2.57939436712904e-15	1.256287973436922e-41	1.198332802685634e-10	9.000910263223666e-07	1.7213426290294128e-10	4.357529930674228e-12	1.0760499131092324e-06	2.3528902059855282e-07	-5.773389114151533e-12	0.0003596555946342756	0.0	4.8344810693423456e-09	0.00493085351068019	8.721068359747567e-17	0.00716755683122927	0.0	4.455630808398375e-30	1.809930150345395e-07	9.311194425095052e-11	0.0	3.5479145714845236e-08	0.00023790076041455514	2.8497571941496884e-34	94.11796688112912	99.99999177533365	2.0417857938163698e-13	5.706043235272151e-15	5.181092687549567e-06	150.0	8.914195652986243e-10	149.99965545510895	269.9905335571317	4.387366985728403e-40	0.0	6.661265129139826e-13	8.300484783267376e-14	9.878077796557732e-18	99.99976209923959	1.141800846201678e-09	6.831500327424058e-16	4.521551523829156e-10	0.0	0.014338384036057101	3.861181092465873e-12	0.8269990259155638	0.0	400.0	99.99999981900702	8.224666401735094e-06	0.999999938588544	0.00666	0.04000032	0.495	0.00666	0.133	0.2664	0.0666	0.16	0.0666	0.11615849999999998	0.0013319999999999999	0.000333002664	1.1615849999999999	0.1332	0.39975	0.066	0.0666	66.60000000000001	0.00666	0.666	0.000666	0.002	0.03325	0.66666	0.0666	0.2	0.666
0.034463014165783484	199.99082835788207	49.99998932905233	0.05106688793529915	299.99999060443656	199.94317300325736	0.0	0.00021868234392379801	224.99783788503976	299.9717711019574	2.1233330988598893e-06	0.0017684381794164717	7.521029495915713	2.0543830317538736e-10	3.766832229159596e-10	0.00044507751298416935	0.02822601694092692	2.2078442835791956e-08	9.200973334858318e-06	0.00031950092104686	0.09421218223747503	0.013436656327184725	0.0	0.004469303372673593	0.048108551501480475	0.0	2.3312572499715754e-08	1.1132863754316833	99.99991380705494	199.99999998372576	517.8358029054762	0.009098958794128937	5.555872618965391e-11	5.346568516974666e-31	7.643633030774024e-08	1.0647412955429902e-05	2.005786889542871e-07	6.110741823476912e-09	8.530274369345758e-05	0.0001405557020070377	4.141392686445419e-09	0.004248651728523511	0.0	2.2926963229662877e-06	0.05668446120449243	1.9138343624736484e-12	0.08442143973965227	0.0	3.554522852536254e-22	1.4954811441894544e-05	1.1694872883384465e-07	0.0	2.1277993161726734e-05	0.007819980335368557	4.80872617926539e-26	89.64393229323903	99.99968049907423	2.2219691528179632e-10	3.9629584188193996e-11	0.0004322042059411553	150.0	6.479787901703987e-07	149.9865633436729	269.8913422738768	2.334804465184051e-30	0.0	9.417166326198105e-10	4.141780989960626e-11	4.779132628481932e-13	99.9921800196646	1.3257464945910625e-06	4.8965858755038555e-12	8.902013928365985e-07	0.0	0.16419709452356304	1.627430141717157e-08	0.6954097733305596	0.0	399.9999999996235	99.99998504518854	0.00031950092594344585	0.9999988119078973	0.00666	0.04000032	0.495	0.00666	0.133	0.2664	0.0666	0.16	0.0666	0.11615849999999998	0.0013319999999999999	0.000333002664	1.1615849999999999	0.1332	0.39975	0.066	0.0666	66.60000000000001	0.00666	0.666	0.000666	0.002	0.03325	0.66666	0.0666	0.2	0.666
0.1259275027154999	199.95226827486425	49.999964469245086	0.09480492095719782	299.9998377122908	199.8165186889283	0.0	0.0022184491261962387	224.9866679880426	299.8276234309476	3.0890295933021006e-05	0.007826635721163811	8.316414923984764	1.48824947726935e-08	5.6839236431339034e-08	0.0021973586322118865	0.1723268966255743	4.5140648442925686e-07	0.00015720444391037247	0.0018585914441070568	0.2750413206323725	0.10494111869350671	0.0	0.029151009969408524	0.2979811266973488	0.0	4.0162128453207594e-07	1.8702635397013743	99.99895714086844	199.99999844461814	517.4784012968965	0.03600677164694969	6.6617525067462246e-09	2.0489491115359216e-25	1.6708365015451448e-06	3.5123636393411644e-05	5.410910926971081e-06	2.1668156881090014e-07	0.0009896038784293424	0.002648448314524763	5.990873639537677e-08	0.013991862137674175	0.0	3.338955086812511e-05	0.18078070992060133	2.3460820474450577e-10	0.27706025813061824	0.0	8.10310974896871e-18	0.00013300658586713786	3.357364121330496e-06	0.0	0.00040309698279331394	0.04296197244837047	1.730443162890756e-21	86.12912224632849	99.99814140814833	5.497317802499727e-09	3.629822913358496e-09	0.004180277596304228	150.0	1.634560525335599e-05	149.89505888130662	269.6534232615228	3.8322281508138926e-25	0.0	3.319015124374552e-08	8.723109072940329e-10	9.574325306321422e-11	99.95703802755158	3.559054956328401e-05	4.076532587788956e-10	5.325525307747548e-05	0.0	0.5215987031044705	1.5553819811693258e-06	0.5920330072449557	0.0	399.99999994316096	99.99986699341407	0.0018585918517603156	0.9999943589346598	0.00666	0.04000032	0.495	0.00666	0.133	0.2664	0.0666	0.16	0.0666	0.11615849999999998	0.0013319999999999999	0.000333002664	1.1615849999999999	0.1332	0.39975	0.066	0.0666	66.60000000000001	0.00666	0.666	0.000666	0.002	0.03325	0.66666	0.0666	0.2	0.666
0.274252580099109	199.8603305526927	49.99992565062444	0.1275449826453866	299.9992245132386	199.6268307198176	0.0	0.007377662380856043	224.9578680622923	299.45899807739056	0.0001489057701636417	0.01747455218216247	8.5289148346517	1.6907121460678087e-07	1.6413570681443551e-06	0.005453243861606756	0.5407194129360189	2.6567784454730516e-06	0.0007416633843388692	0.005400290273082931	0.4975708174262154	0.41334072869600885	0.0	0.09115870161946017	0.950227964144509	0.0	1.9117900917339102e-06	2.332719704507877	99.99427944053144	199.99996804711958	516.968363512784	0.07823116275843087	1.081437861343257e-07	8.261140726472753e-22	1.0412000565233784e-05	7.240512801742055e-05	3.5361414061830744e-05	1.9196894583267422e-06	0.004953344511819997	0.013970249301041246	2.917957185163061e-07	0.028785910601294495	0.0	0.00013590761844166843	0.35884795656421453	3.903006276576061e-09	0.5679345313617391	0.0	6.7651182873673425e-15	0.0005110648087567239	2.283995243195106e-05	0.0	0.002140285359599321	0.12121706613162243	2.028563691993102e-18	83.30482881498705	99.99459970339478	3.245755503267239e-08	6.425928148583235e-08	0.017548780916553677	150.0	0.00011796614017265712	149.58665927130411	269.31003729341774	1.0220107103122735e-21	0.0	2.8804438538190836e-07	5.1949762111489e-09	2.261734156979154e-09	99.87878293386831	0.00023118848723258648	6.332222641798959e-09	0.000767214956731259	0.0	1.031636487216805	3.1952880578919246e-05	0.5089655533819717	0.0	399.99999835864315	99.99948893519117	0.005400296605305573	0.9999845880842355	0.00666	0.04000032	0.495	0.00666	0.133	0.2664	0.0666	0.16	0.0666	0.11615849999999998	0.0013319999999999999	0.000333002664	1.1615849999999999	0.1332	0.39975	0.066	0.0666	66.60000000000001	0.00666	0.666	0.000666	0.002	0.03325	0.66666	0.0666	0.2	0.666
0.46648525409152625	199.70318867045853	49.99987627717676	0.14906300199931977	299.9979476972417	199.3935473233344	0.0	0.015293963094116517	224.90483251888693	298.7839955345152	0.0004220714165200033	0.02939343575642646	8.476914168569342	7.9059137868633e-07	1.9168946586865007e-05	0.009711100532514056	1.2150694733049436	8.53263216087744e-06	0.0019371000262965472	0.011163964774886903	0.7125204749659861	1.1064640324125907	0.0	0.19543047234809524	2.173219429088214	0.0	5.036469951501816e-06	2.542279518724614	99.97986893803287	199.99971765307671	516.3826491393414	0.1264554028611917	6.549267382305652e-07	3.1485102025531997e-19	3.502938114017619e-05	0.00011858903515284458	0.00011821482488272146	8.51436044718281e-06	0.015086723593612121	0.04094053291777237	8.311897423147781e-07	0.047039927201517395	0.0	0.00031472764932826254	0.5642777716668591	2.423918014213775e-08	0.9246683237910607	0.0	9.239852621070513e-13	0.001285914700117717	7.744972562484864e-05	0.0	0.006317846262871862	0.24566532657620524	3.6560327332630445e-16	80.99830490677485	99.98883599314544	9.73182972762634e-08	4.921386282967531e-07	0.04790334779946954	150.0	0.0004582686157808134	148.89353596758758	268.9079792014928	3.1254226465416565e-19	0.0	1.235662701484887e-06	1.6782536396335345e-08	1.8205499095244944e-08	99.75433467342368	0.0007675891045499717	4.207975414321482e-08	0.005044338373518811	0.0	1.6173508606593059	0.00028234692342338414	0.44112661490514243	0.0	399.99998083105265	99.99871408529987	0.011164006854641046	0.9999684129568169	0.00666	0.04000032	0.495	0.00666	0.133	0.2664	0.0666	0.16	0.0666	0.11615849999999998	0.0013319999999999999	0.000333002664	1.1615849999999999	0.1332	0.39975	0.066	0.0666	66.60000000000001	0.00666	0.666	0.000666	0.002	0.03325	0.66666	0.0666	0.2	0.666
0.6906100243560447	199.4820556364586	49.99981965458955	0.16217576144157533	299.9960033055354	199.13228216290028	0.0	0.025228507082619426	224.82337447392064	297.7524301251091	0.0008880938559833383	0.04318114272310845	8.285953741867168	2.2882163371328353e-06	0.00012641878126846997	0.014435387272691207	2.2452999045516084	1.949518857161287e-05	0.0037257217726285635	0.01900628523815887	0.8945968068829301	2.314679809825001	0.0	0.3353635466153687	4.092342397618167	0.0	9.761490985486475e-06	2.5811470347906154	99.94667038394141	199.99853508573707	515.7790026076012	0.17306804761022634	2.2907126331525014e-06	2.903317335146031e-17	8.304393531899215e-05	0.00017037970327025745	0.00027658993227761626	2.534335500948433e-05	0.03311251428144588	0.08800079020712728	1.753006108927506e-06	0.06741310500619667	0.0	0.0005526885828113282	0.7766624134364308	8.686736268531712e-08	1.320274694373088	0.0	4.0249150798451806e-11	0.002527363048465954	0.00017966149211982432	0.0	0.013682808417337922	0.41147876133274186	2.020715376542357e-14	79.09045031012842	99.98099354473659	2.042163264024042e-07	2.2953373782696908e-06	0.1012041520953373	150.0	0.001246385034658446	147.68532019017525	268.4813320595236	2.5453484320668075e-17	0.0	3.522169358594991e-06	3.845674907942021e-08	7.92991510104774e-08	99.58852123866716	0.001782905066390479	1.7002535695362075e-07	0.020217101777099317	0.0	2.2209973923995023	0.001464914263096078	0.38501324441554136	0.0	399.9998735811787	99.99747263695151	0.019006455263515822	0.9999455185798525	0.00666	0.04000032	0.495	0.00666	0.133	0.2664	0.0666	0.16	0.0666	0.11615849999999998	0.0013319999999999999	0.000333002664	1.1615849999999999	0.1332	0.39975	0.066	0.0666	66.60000000000001	0.00666	0.666	0.000666	0.002	0.03325	0.66666	0.0666	0.2	0.666
0.9379386063900873	199.2061399150362	49.99975836906277	0.16947960668162343	299.9934751800007	198.8534943613774	0.0	0.03667839578329293	224.71116671574686	296.33936325498627	0.001552469703584989	0.058802442917916975	8.018546186042451	4.983617398454874e-06	0.0005642328096897382	0.01930138095465027	3.6561102501596836	3.6070355021975026e-05	0.006015302648167145	0.028650450512419826	1.0360529859716232	4.088411229594926	0.0	0.49876799423754525	6.79838173368241	0.0	1.5863453995575993e-05	2.5156662749570544	99.88386394375414	199.99470831954497	515.1939004802526	0.21394295762795074	5.742318984779951e-06	1.045974339851231e-15	0.00015820103222411556	0.00022541832181354127	0.0005248644362424029	5.8587522471120235e-05	0.05812076742490788	0.1575729340925153	3.067025076929051e-06	0.08894692206468446	0.0	0.0008344887553546523	0.9828133893245798	2.227219903981556e-07	1.7356133394178663	0.0	8.031242159973062e-10	0.004243032854773969	0.0003323903637568635	0.0	0.024686871051411693	0.6110535132827037	4.974317073013227e-13	77.49558331508948	99.97134905026988	3.491615354378811e-07	7.755922756083364e-06	0.18092431661237215	150.0	0.002702530726244736	145.91158877040542	268.051010364596	8.533421991962806e-16	0.0	7.741323360659576e-06	7.12431407083543e-08	2.359736799782679e-07	99.38894648671722	0.003358196956708339	4.992177374647635e-07	0.05801528882090677	0.0	2.806099519747753	0.00529168045517177	0.3381053916202777	0.0	399.99943576638725	99.99575696714517	0.02865094973015729	0.999916096421805	0.00666	0.04000032	0.495	0.00666	0.133	0.2664	0.0666	0.16	0.0666	0.11615849999999998	0.0013319999999999999	0.000333002664	1.1615849999999999	0.1332	0.39975	0.066	0.0666	66.60000000000001	0.00666	0.666	0.000666	0.002	0.03325	0.66666	0.0666	0.2	0.666
1.2028858865755512	198.88773834051617	49.99969427953574	0.1728808432242397	299.9904607590895	198.56352995240752	0.0	0.04932859417300149	224.5671103458783	294.53735109817325	0.002397365036643354	0.07630080970966527	7.711017197866742	9.050103148832867e-06	0.0019036438674127618	0.02416760451632235	5.454757868880191	5.80086042970279e-05	0.008710725525086022	0.03981967396696759	1.138483737769242	6.392820729364319	0.0	0.6727622809319885	10.358546555839826	0.0	2.309657104428145e-05	2.39155187812724	99.78061679210872	199.98521670942918	514.6482754065407	0.24759123997053853	1.1595688886113733e-05	1.9434418784507335e-14	0.000260389372731813	0.0002820979744585346	0.0008714831030175208	0.00011410050773487673	0.08756372226205429	0.2508230032021564	4.735917219822355e-06	0.11099042937914758	0.0	0.0011500758400769077	1.1749772461326728	4.5898409552048833e-07	2.1577802848742085	0.0	9.158680189304692e-09	0.006402330613709349	0.0005322116375743151	0.0	0.03959287162098994	0.8369877447280057	6.844816295293578e-12	76.15032417218411	99.96017914706907	5.259188908851053e-07	2.0963602451945277e-05	0.2880276024573846	150.0	0.005021091483745393	143.60717927063595	267.6289675343548	1.5215651862032267e-14	0.0	1.4263821231196496e-05	1.146002665610753e-07	5.457779311106294e-07	99.16301225527191	0.005534606265966734	1.1789640345273848e-06	0.1318194856292066	0.0	3.351724593459822	0.014783290571017557	0.29853894624070854	0.0	399.99809634697397	99.99359766938623	0.03982085293100211	0.9998806307887736	0.00666	0.04000032	0.495	0.00666	0.133	0.2664	0.0666	0.16	0.0666	0.11615849999999998	0.0013319999999999999	0.000333002664	1.1615849999999999	0.1332	0.39975	0.066	0.0666	66.60000000000001	0.00666	0.666	0.000666	0.002	0.03325	0.66666	0.0666	0.2	0.666
1.4822111599135128	198.5391914566915	49.999628669455035	0.17369884300094696	299.98704449640167	198.26588206193966	0.0	0.06298445979010157	224.3908421588525	292.3501813825479	0.0033921411517091006	0.09574146124625495	7.385938200011356	1.452835157645369e-05	0.005221703044179279	0.02899458744530001	7.637330587585203	8.456994235733181e-05	0.011735947772562474	0.05229480567232239	1.2074515512873318	9.128614108866365	0.0	0.8463631714184192	14.825564838346892	0.0	3.1256350548540615e-05	2.2385568848886033	99.62763583725015	199.9657637144924	514.1528311598518	0.2740337301382644	2.0193589279080364e-05	2.22122753186282e-13	0.00038674270003871664	0.0003393454531431454	0.0013211225755891598	0.0001966217291933774	0.11886242003428872	0.36816496384152264	6.696780963914905e-06	0.13311173251776645	0.0	0.0014931312161688272	1.3490779007792013	8.137984118640802e-07	2.578279218436426	0.0	6.90464005321254e-08	0.008959498236826088	0.0007730335645229905	0.0	0.05854640396398271	1.0833172879219408	6.11229511197902e-11	75.00678865401146	99.94770280975982	7.287413937137056e-07	4.8191373818398836e-05	0.42143799593590947	150.0	0.008349714829261543	140.8713858911339	267.221718963775	1.7012293503346653e-13	0.0	2.3184358013571605e-05	1.6700126833261062e-07	1.0594639803090048e-06	98.91668271207794	0.008328736880995436	2.3845679089585064e-06	0.25350174271549314	0.0	3.8471688401489352	0.03423628550786645	0.2649055486473941	0.0	399.9947782279096	99.99104050176311	0.05229719024023134	0.9998397532312637	0.00666	0.04000032	0.495	0.00666	0.133	0.2664	0.0666	0.16	0.0666	0.11615849999999998	0.0013319999999999999	0.000333002664	1.1615849999999999	0.1332	0.39975	0.066	0.0666	66.60000000000001	0.00666	0.666	0.000666	0.002	0.03325	0.66666	0.0666	0.2	0.666
