Hes-1	NICD	Complex EGF-EGFR	Beta-catenin	Complex NICD-RBP	Shh	Wnt	Dishevelled	smo	EGF	RBP-jk	Notch TM	Ptch1	Frzzl	Complex Wnt-Frzzl	Complex Shh Ptch1	FRAT-CK2	Complex Dishevelled-FRAT-CK2	GSK3B	EGFR	Complex GSK3B-Bcatenin	Notch
1.5772060672561397	0.3232930553981029	1.6557258694143635	1.5308316586327506	1.5733749371095214	1.79128784747792	1.79128784747792	1.791301875555948	5.0	3.444015908951427	4.949337650926033	0.37395540447206216	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.791301875555948	3.208698124444051	4.730492092290243	3.444015908951427	0.26950790770975014	4.626044595527934
1.6045966560905718	0.3309997126211005	1.6776073141995462	1.5598650173025372	1.6028115582651106	1.79128784747792	1.79128784747792	1.7912915326407455	5.0	3.3464151637841923	4.922680696928004	0.4083190156930878	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912915326407455	3.2087084673592536	4.7139764065699685	3.3464151637841923	0.2860235934300244	4.591680984306908
1.6302453332525433	0.3383578181268612	1.6982685505571646	1.5870785777420764	1.630216704092599	1.79128784747792	1.79128784747792	1.7912888155870634	5.0	3.2552779802067	4.896161907151865	0.44219591097498734	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912888155870634	3.208711184412934	4.697249053002953	3.2552779802067	0.30275094699703964	4.55780408902501
1.6542985477925325	0.3454059648163437	1.7177972959223247	1.612590616888399	1.6558081902795876	1.79128784747792	1.79128784747792	1.7912881017779827	5.0	3.17002448638681	4.869813746466812	0.4755922183495245	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912881017779827	3.2087118982220146	4.680332883736471	3.17002448638681	0.31966711626352384	4.524407781650472
1.6768876192004165	0.35217366970335695	1.7362709880261602	1.6365305345289505	1.679758572362868	1.79128784747792	1.79128784747792	1.7912879142783094	5.0	3.0901417606636725	4.843659595316164	0.508514074387187	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912879142783094	3.2087120857216873	4.663249070098233	3.0901417606636725	0.3367509299017608	4.491485925612811
1.6981300303210487	0.3586851062211353	1.7537600295849833	1.6590227136492903	1.7022124385647313	1.79128784747792	1.79128784747792	1.7912878650272197	5.0	3.0151744174564734	4.817717467826851	0.5409676383942779	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912878650272197	3.208712134972777	4.646017097403381	3.0151744174564734	0.35398290259661325	4.459032361605721
1.7181309640043594	0.36496087911980923	1.7703289479072581	1.6801815806776135	1.7232948448891978	1.79128784747792	1.79128784747792	1.791287852087721	5.0	2.944716746217114	4.792001789352552	0.5729590897672499	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.791287852087721	3.208712147912276	4.628654873048101	2.944716746217114	0.37134512695189387	4.4270409102327495
1.7369847833842313	0.37101894899742005	1.7860369994321188	1.7001107609904718	1.7431158737131434	1.79128784747792	1.79128784747792	1.7912878486888706	5.0	2.8784061156133975	4.7665243296671695	0.6044946193302443	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912878486888706	3.2087121513111265	4.611178862800537	2.8784061156133975	0.38882113719945743	4.395505380669756
1.7547763646972014	0.3768751736960475	1.8009386384874992	1.7189036519110208	1.7617734244165328	1.79128784747792	1.79128784747792	1.7912878477960188	5.0	2.8159173921471137	4.741294754572011	0.6355804191240296	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912878477960188	3.208712152203978	4.593604226231384	2.8159173921471137	0.4063957737686108	4.364419580875971
1.771582260522097	0.3825436651844592	1.81508394373738	1.736644405432899	1.7793551282372997	1.79128784747792	1.79128784747792	1.7912878475614828	5.0	2.756958210494375	4.716320992757122	0.6662226724273306	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912878475614828	3.2087121524385136	4.575944941181177	2.756958210494375	0.42405505881881744	4.3337773275726725
1.7874717060129333	0.3880370495463064	1.8285190168306413	1.7534089588445065	1.7959397891864162	1.79128784747792	1.79128784747792	1.7912878474998704	5.0	2.701264939711699	4.691609504898733	0.6964275446475686	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912878474998704	3.208712152500125	4.5582139154849335	2.701264939711699	0.44178608451506163	4.303572455352436
1.8025074855765577	0.39336666982980895	1.8412863503631232	1.769265989195343	1.811598532543614	1.79128784747792	1.79128784747792	1.7912878474836853	5.0	2.6485992338905655	4.667165494589203	0.7262011752406002	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912878474836853	3.20871215251631	4.5404230861584125	2.6485992338905655	0.45957691384158245	4.273798824759403
1.8167466810389625	0.39854275167054193	1.8534251641795016	1.7842777613513607	1.8263957549189955	1.79128784747792	1.79128784747792	1.7912878474794336	5.0	2.598745064993267	4.642993081026584	0.7555496706439527	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912878474794336	3.208712152520561	4.522583507508675	2.598745064993267	0.47741649249131884	4.244450329356052
1.8302413176147418	0.4035745414494239	1.8649717088263786	1.7985008678951044	1.840389925300344	1.79128784747792	1.79128784747792	1.791287847478317	5.0	2.5515061663358307	4.619095443309149	0.7844790981402676	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.791287847478317	3.2087121525216777	4.504705429281555	2.5515061663358307	0.495294570718439	4.215520901859736
1.8430389235774887	0.40847042352489676	1.8759595387793782	1.8119868716665468	1.8536342690103516	1.79128784747792	1.79128784747792	1.7912878474780238	5.0	2.5067038201539176	4.595474942985194	0.8129954805396966	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912878474780238	3.2087121525219717	4.4867983661728825	2.5067038201539176	0.5132016338271109	4.187004519460306
1.8551830170181713	0.4132380208697694	1.8864197576717234	1.8247828641094916	1.8661773567043496	1.79128784747792	1.79128784747792	1.7912878474779468	5.0	2.464174935118854	4.572133229271546	0.8411047915982173	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912878474779468	3.2087121525220486	4.468871159894142	2.464174935118854	0.531128840105851	4.158895208401785
1.8667135301936797	0.4178842815776706	1.89638123838819	1.8369319506905404	1.878063614370788	1.79128784747792	1.79128784747792	1.7912878474779264	5.0	2.4237703715322705	4.549071329505513	0.8688129520721506	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912878474779264	3.2087121525220694	4.450932034680986	2.4237703715322705	0.5490679653190059	4.131187047927851
1.877667180097985	0.4224155535404681	1.9058708201635841	1.8484736736875793	1.8893337665182925	1.79128784747792	1.79128784747792	1.791287847477921	5.0	2.385353479330503	4.526289727211619	0.8961258263288406	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.791287847477921	3.2087121525220743	4.432988647009571	2.385353479330503	0.5670113529904217	4.103874173671161
1.8880777944066156	0.42683765016784225	1.914913486145496	1.8594443825165146	1.9000252229504162	1.79128784747792	1.79128784747792	1.7912878474779197	5.0	2.3487988137011797	4.503788430709099	0.923049219458736	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912878474779197	3.208712152522075	4.415048130429328	2.3487988137011797	0.584951869570665	4.076950780541266
1.8979765973750597	0.43115590671819454	1.9235325224511357	1.8698775578359645	1.910172417873287	1.79128784747792	1.79128784747792	1.791287847477919	5.0	2.313991008447198	4.481567031903757	0.9495888748144297	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.791287847477919	3.2087121525220756	4.397117135886409	2.313991008447198	0.6028828641135849	4.050411125185573
1.907392462325641	0.4353752304402307	1.93174966161322	1.8798040966126155	1.919807106945468	1.79128784747792	1.79128784747792	1.791287847477919	5.0	2.280823782186021	4.459624758510021	0.9757504719302025	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.791287847477919	3.2087121525220756	4.379201868192995	2.280823782186021	0.6207981318069998	4.024249528069799
1.9163521350064932	0.4395001439951424	1.9395852117381784	1.8892525636510074	1.9289586298523742	1.79128784747792	1.79128784747792	1.791287847477919	5.0	2.2491990596413594	4.437960519208436	1.0015396247866983	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.791287847477919	3.2087121525220756	4.361308119097858	2.2491990596413594	0.6386918809021367	3.9984603752133028
1.9248804314194718	0.4435348241903174	1.9470581730550585	1.898249413593795	1.9376541412552342	1.79128784747792	1.79128784747792	1.7912878474779188	5.0	2.2190261941076326	4.416572943827705	1.0269618803626033	1.79128784747792	1.79128784747792	3.2087121525220796	3.2087121525220796	1.7912878474779188	3.2087121525220756	4.3434412972589085	2.2190261941076326	0.6565587027410872	3.973038119637398
1.933000413839874	0.44748313552486124	1.954186343261886	1.90681918805763	1.9459188165134254	1.7912878474779204	1.7912878474779204	1.7912878474779188	5.0	2.190221275845867	4.395460418061034	1.052022717463818	1.7912878474779204	1.7912878474779204	3.2087121525220788	3.2087121525220788	1.7912878474779188	3.2087121525220756	4.325606455579727	2.190221275845867	0.6743935444202686	3.947977282536183
1.9407335474799698	0.4513486606736457	1.9609864128448562	1.9149846904052144	1.9537760329852063	1.7912878474779197	1.7912878474779197	1.7912878474779188	5.0	2.162706517461766	4.374621114899537	1.0767275457740986	1.7912878474779197	1.7912878474779197	3.20871215252208	3.20871215252208	1.7912878474779188	3.2087121525220756	4.307808316076561	2.162706517461766	0.6921916839234346	3.9232724542259034
1.948099840639392	0.4551347268872069	1.9674740513511257	1.922767141649927	1.961247532409032	1.79128784747792	1.79128784747792	1.7912878474779188	5.0	2.1364097048343758	4.354053021761378	1.1010817051258202	1.79128784747792	1.79128784747792	3.208712152522079	3.208712152522079	1.7912878474779188	3.2087121525220756	4.290051292645239	2.1364097048343758	0.7099487073547549	3.898918294874182
1.9551179696424192	0.45884442950950294	1.9736639859108256	1.9301863195570783	1.9683535656705253	1.7912878474779197	1.7912878474779197	1.7912878474779188	5.0	2.111263706536147	4.333753964562106	1.1250904649473865	1.7912878474779197	1.7912878474779197	3.208712152522079	3.208712152522079	1.7912878474779188	3.2087121525220756	4.272339511879112	2.111263706536147	0.7276604881208826	3.8749095350526157
1.9618053913768434	0.4624806534012181	1.9795700722881076	1.9372606829288381	1.975113021475783	1.79128784747792	1.79128784747792	1.7912878474779188	5.0	2.0872060345646295	4.313721629520261	1.1487590238809477	1.79128784747792	1.79128784747792	3.208712152522079	3.208712152522079	1.7912878474779188	3.2087121525220756	4.254676832154472	2.0872060345646295	0.7453231678455223	3.8512409761190547
1.9681784439046612	0.4660460915467159	1.9852053595606491	1.9440074829518186	1.9815435421697418	1.79128784747792	1.79128784747792	1.7912878474779188	5.0	2.0641784505515925	4.293953582001174	1.1720925095455328	1.79128784747792	1.79128784747792	3.208712152522079	3.208712152522079	1.7912878474779188	3.2087121525220756	4.237066861139646	2.0641784505515925	0.7629331388603479	3.827907490454469
1.974252437939053	0.4695432620668215	1.9905821495443266	1.9504428640247975	1.9876616282953092	1.7912878474779197	1.7912878474779197	1.7912878474779188	5.0	2.042126608602215	4.274447283636821	1.195095978429993	1.7912878474779197	1.7912878474779197	3.208712152522079	3.208712152522079	1.7912878474779188	3.2087121525220756	4.219512972042529	2.042126608602215	0.7804870279574647	3.8049040215700094
1.9800417382507318	0.4729745232127249	1.995712050312388	1.956581953307821	1.9934827314753	1.7912878474779197	1.7912878474779197	1.7912878474779188	5.0	2.0209997377384035	4.255200107308361	1.217774415904357	1.7912878474779197	1.7912878474779197	3.208712152522079	3.208712152522079	1.7912878474779188	3.2087121525220756	4.202018318393011	2.0209997377384035	0.797981681606982	3.7822255840956456
1.9855598379297184	0.4763420869659704	2.000606025464467	1.9624389422346058	1.99902133890181	1.7912878474779197	1.7912878474779197	1.7912878474779188	5.0	2.000750352645225	4.236209350631843	1.2401327363341192	1.7912878474779197	1.7912878474779197	3.2087121525220788	3.2087121525220788	1.7912878474779188	3.2087121525220756	4.184585847807677	2.000750352645225	0.8154141521923172	3.7598672636658845
1.990819425501689	0.47964803126803446	2.005274439180919	1.9680271600494539	2.0042910495184816	1.7912878474779197	1.7912878474779197	1.7912878474779188	5.0	1.9813339924712061	4.21747224797997	1.2621757832880562	1.7912878474779197	1.7912878474779197	3.2087121525220788	3.2087121525220788	1.7912878474779188	3.2087121525220756	4.16721831470173	1.9813339924712061	0.8327816852982651	3.7378242167119478
1.995832445646882	0.482894310990707	2.009727097361869	1.9733591401777932	2.0093046427735946	1.7912878474779197	1.7912878474779197	1.7912878474779188	5.0	1.9627089849057695	4.198985981162274	1.2839083298284253	1.7912878474779197	1.7912878474779197	3.2087121525220788	3.2087121525220788	1.7912878474779188	3.2087121525220756	4.1499182920281905	1.9627089849057695	0.850081707971804	3.7160916701715787
2.000610154616142	0.4860827679209428	2.0139732855363786	1.9784466807047434	2.014074141209604	1.7912878474779197	1.7912878474779197	1.7912878474779188	5.0	1.944836231093034	4.180747689047822	1.3053350788731126	1.7912878474779197	1.7912878474779197	3.2087121525220788	3.2087121525220788	1.7912878474779188	3.2087121525220756	4.132688182207733	1.944836231093034	0.8673118177922613	3.6946649211268916
2.005163170412787	0.48921513971594266	2.0180218035203956	1.9833008990167273	2.018610867023178	1.7912878474779197	1.7912878474779197	1.7912878474779188	5.0	1.9276790111698576	4.16275447609154	1.3264606636243943	1.7912878474779197	1.7912878474779197	3.2087121525220783	3.2087121525220783	1.7912878474779188	3.208712152522075	4.115530227234495	1.9276790111698576	0.8844697727655003	3.67353933637561
2.0095015185966854	0.49229306803748324	2.021880997287621	1.9879322815998492	2.022925493573598	1.7912878474779197	1.7912878474779197	1.7912878474779188	5.0	1.911202807043734	4.145003419981382	1.3472896480560916	1.7912878474779197	1.7912878474779197	3.2087121525220783	3.2087121525220783	1.7912878474779188	3.208712152522075	4.098446518082879	1.911202807043734	0.9015534819171159	3.6527103519439126
2.0136346741712416	0.4953181059549927	2.025558788389326	1.9923507295028429	2.0270280923876904	1.7912878474779197	1.7912878474779197	1.7912878474779188	5.0	1.895375140520609	4.127491578504713	1.3678265274502703	1.7912878474779197	1.7912878474779197	3.2087121525220783	3.2087121525220783	1.7912878474779188	3.208712152522075	4.081439003476432	1.895375140520609	0.9185609965235626	3.632173472549734
2.0175715998150348	0.4982917246457261	2.0290627010165663	1.9965655997464111	2.030928175970315	1.7912878474779197	1.7912878474779197	1.7912878474779188	5.0	1.8801654258342848	4.110215995665926	1.3880757289797898	1.7912878474779197	1.7912878474779197	3.2087121525220783	3.2087121525220783	1.7912878474779188	3.208712152522075	4.064509498048547	1.8801654258342848	0.9354905019514461	3.611924271020214
2.0213207808704565	0.5012153194993562	2.032399886954258	2.0005857431704697	2.0346347369052595	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.865544834886487	4.093173707168256	1.4080416123310913	1.7912878474779195	1.7912878474779195	3.2087121525220783	3.2087121525220783	1.7912878474779188	3.2087121525220756	4.047659689955195	1.865544834886487	0.952340310044799	3.5919583876689125
2.024890257447786	0.5040902156779897	2.0355771486542458	2.0044195390986252	2.038156283665449	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.8514861738065678	4.076361745316551	1.4277284703614295	1.7912878474779195	1.7912878474779195	3.2087121525220783	3.2087121525220783	1.7912878474779188	3.2087121525220756	4.030891147989235	1.8514861738065678	0.9691088520107604	3.5722715296385745
2.028287653894707	0.5069176731917713	2.0386009605653594	2.0080749271081286	2.041500873415928	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.8379637698425684	4.059777143405109	1.4471405297866522	1.7912878474779195	1.7912878474779195	3.208712152522078	3.208712152522078	1.7912878474779188	3.2087121525220756	4.014205328231811	1.8379637698425684	0.9857946717681836	3.5528594702133516
2.031520205870695	0.5096988915301289	2.04147748886665	2.01155943617599	2.044676142100585	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.8249533676268879	4.0434169396343815	1.4662819518957373	1.7912878474779195	1.7912878474779195	3.2087121525220774	3.2087121525220774	1.7912878474779188	3.2087121525220756	3.9976035802752006	1.8249533676268879	1.0023964197247939	3.533718048104266
2.034594785275628	0.5124350139000994	2.0442126097592075	2.014880211471779	2.047689332089453	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.8124320338456699	4.027278180611973	1.485156833288116	1.7912878474779195	1.7912878474779195	3.2087121525220774	3.2087121525220774	1.7912878474779188	3.2087121525220756	3.9810871530537213	1.8124320338456699	1.0189128469462736	3.514843166711887
2.0375179232315808	0.5151271311080309	2.046811926438826	2.0180440390246037	2.050547317624966	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.8003780695158165	4.011357924477487	1.5037692066305335	1.7912878474779195	1.7912878474779195	3.2087121525220774	3.2087121525220774	1.7912878474779188	3.2087121525220756	3.964657200313291	1.8003780695158165	1.035342799686703	3.49623079336947
2.0402958312751838	0.5177762851156187	2.0492807848451524	2.021057368436165	2.053256628244933	1.7912878474779195	1.7912878474779195	1.791287847477919	5.0	1.7887709292560579	3.9956532436848566	1.5221230414307525	1.7912878474779195	1.7912878474779195	3.2087121525220774	3.2087121525220774	1.791287847477919	3.2087121525220756	3.948314785742359	1.7887709292560579	1.0516852142576347	3.4778769585692517
2.042934420946734	0.5203834723082379	2.051624288311357	2.023926333846929	2.0558234703956053	1.7912878474779195	1.7912878474779195	1.791287847477919	5.0	1.7775911468102334	3.9801612274831983	1.5402222448250296	1.7912878474779195	1.7912878474779195	3.2087121525220774	3.2087121525220774	1.791287847477919	3.2087121525220756	3.932060887794068	1.7775911468102334	1.0679391122059256	3.459777755174974
2.0454393219353184	0.5229496464957929	2.053847311205484	2.0266567733307346	2.0582537474245384	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.76682026621012	3.9648789841187706	1.5580706623770129	1.7912878474779195	1.7912878474779195	3.208712152522078	3.208712152522078	1.7912878474779188	3.2087121525220756	3.915896404224976	1.76682026621012	1.0841035957750176	3.4419293376229914
2.0478158988012156	0.525475721667798	2.0559545115871147	2.0292542467451233	2.060553077967064	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.7564407784687626	3.9498036427812866	1.5756720788865017	1.7912878474779195	1.7912878474779195	3.208712152522078	3.208712152522078	1.7912878474779188	3.2087121525220756	3.8998221563505773	1.7564407784687626	1.100177843649416	3.4243279211135023
2.0500692665695626	0.5279625745412901	2.057950343065458	2.031724052355422	2.062726813070729	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.7464360626727358	3.9349323553365396	1.5930302192047412	1.7912878474779195	1.7912878474779195	3.208712152522078	3.208712152522078	1.7912878474779188	3.2087121525220756	3.8838388930704584	1.7464360626727358	1.1161611069295359	3.4069697807952637
2.052204305142567	0.5304110468976043	2.059839065819902	2.034071242180235	2.0647800519983117	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.7367903316667073	3.92026229784194	1.6101487490556545	1.7912878474779195	1.7912878474779195	3.208712152522078	3.208712152522078	1.7912878474779188	3.2087121525220756	3.867947294649675	1.7367903316667073	1.132052705350319	3.3898512509443504
2.0542256727288177	0.5328219477489361	2.061624756924068	2.0363006362743516	2.066717656929256	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.727488581548713	3.9057906718882878	1.627031275860639	1.7912878474779195	1.7912878474779195	3.208712152522078	3.208712152522078	1.7912878474779188	3.208712152522075	3.852147976293506	1.727488581548713	1.1478520237064882	3.372968724139366
2.056137818293206	0.5351960553318994	2.063311319967125	2.038416835951949	2.0685442665666582	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.7185165449674584	3.891514705766105	1.6436813495657852	1.7912878474779195	1.7912878474779195	3.208712152522078	3.208712152522078	1.7912878474779188	3.208712152522075	3.8364414915125136	1.7185165449674584	1.163558508487481	3.3563186504342197
2.0579449931836047	0.5375341189555735	2.0649024940802936	2.0404242361224	2.0702643088290014	1.7912878474779192	1.7912878474779192	1.7912878474779188	5.0	1.7098606476071747	3.877431655485678	1.660102463469886	1.7912878474779192	1.7912878474779192	3.2087121525220774	3.2087121525220774	1.7912878474779188	3.208712152522075	3.8208283353081653	1.7098606476071747	1.1791716646918293	3.3398975365301187
2.0596512619439316	0.5398368607088287	2.0664018623711646	2.042327036747647	2.0718820126326025	1.7912878474779195	1.7912878474779195	1.7912878474779188	5.0	1.7015079678263203	3.8635388056565754	1.6762980550522437	1.7912878474779195	1.7912878474779195	3.2087121525220774	3.2087121525220774	1.7912878474779188	3.208712152522075	3.8053089471782546	1.7015079678263203	1.1946910528217398	3.323701944947761
2.061260512425952	0.5421049770414561	2.067812859855978	2.044129253555456	2.0734014189136305	1.7912878474779192	1.7912878474779192	1.7912878474779188	5.0	1.6934461989727831	3.849833470242399	1.6922715067990477	1.7912878474779192	1.7912878474779192	3.2087121525220774	3.2087121525220774	1.7912878474779188	3.2087121525220756	3.7898837139662134	1.6934461989727831	1.210116286033781	3.3077284932009574
2.0627764651875227	0.5443391402338873	2.0691387808563406	2.045834727966614	2.0748263908220683	1.7912878474779188	1.7912878474779188	1.7912878474779188	5.0	1.6856636145050912	3.8363129932066564	1.7080261470272216	1.7912878474779188	1.7912878474779188	3.2087121525220774	3.2087121525220774	1.7912878474779188	3.2087121525220756	3.7745529725443085	1.6856636145050912	1.2254470274556863	3.2919738529727836
2.0642026823132613	0.5465399997672332	2.0703827859654154	2.047447136400607	2.0761606232735343	1.7912878474779201	1.7912878474779201	1.7912878474779188	5.0	1.6781490353463826	3.822974749062278	1.723565250704946	1.7912878474779201	1.7912878474779201	3.208712152522076	3.208712152522076	1.7912878474779188	3.2087121525220756	3.7593170123614943	1.6781490353463826	1.2406829876385008	3.27643474929506
2.0655425756130033	0.5487081835268751	2.071547908621494	2.048969999008549	2.07740765199935	1.791287847477917	1.791287847477917	1.7912878474779188	5.0	1.6708917993596781	3.809816143258938	1.7388920402679278	1.791287847477917	1.791287847477917	3.2087121525220788	3.2087121525220788	1.7912878474779188	3.2087121525220756	3.7441760778610282	1.6708917993596781	1.2558239221389667	3.261107959732078
2.066799414468093	0.5508442991260846	2.072637061212256	2.0504066877492746	2.0785708616517216	1.7912878474779192	1.7912878474779192	1.7912878474779188	5.0	1.6638817329870152	3.7968346126946577	1.7540096864314179	1.7912878474779192	1.7912878474779192	3.2087121525220765	3.2087121525220765	1.7912878474779188	3.208712152522075	3.7291303707630323	1.6638817329870152	1.2708696292369626	3.245990313568588
2.067976332843752	0.5529489347865092	2.073653040921591	2.0517604340527584	2.0796534939362386	1.7912878474779192	1.7912878474779192	1.7912878474779188	5.0	1.6571091246866716	3.7840276257913565	1.7689213089951437	1.7912878474779192	1.7912878474779192	3.208712152522076	3.208712152522076	1.7912878474779188	3.208712152522075	3.714180052232384	1.6571091246866716	1.2858199477676109	3.231078691004862
2.069076336259839	0.5550226605366497	2.07459853513785	2.0530343359207106	2.0806586546796497	1.7912878474779186	1.7912878474779186	1.7912878474779188	5.0	1.6505647000472046	3.771392682892808	1.7836299776438327	1.7912878474779186	1.7912878474779186	3.208712152522077	3.208712152522077	1.7912878474779188	3.208712152522075	3.6993252449380782	1.6505647000472046	1.3006747550619169	3.2163700223561733
2.07010230806422	0.5570660290774274	2.0754761265991513	2.0542313646153056	2.0815893207867115	1.7912878474779188	1.7912878474779188	1.7912878474779188	5.0	1.644239598597949	3.7589273163376475	1.7981387127397708	1.7912878474779188	1.7912878474779188	3.2087121525220765	3.2087121525220765	1.7912878474779188	3.208712152522075	3.6845660350010023	1.644239598597949	1.315433964998993	3.201861287260235
2.0710570154234476	0.5590795766752907	2.0762882982506636	2.055354370952555	2.0824483466892376	1.7912878474779197	1.7912878474779197	1.7912878474779188	5.0	1.6381253519687977	3.746629090566399	1.8124504861088833	1.7912878474779197	1.7912878474779197	3.2087121525220756	3.2087121525220756	1.7912878474779188	3.208712152522075	3.669902473851117	1.6381253519687977	1.330097526148879	3.1875495138911223
