biphosphorylated PER	monophosphorylated PER	PER mRNA	unphosphorylated PER	nuclear PER	total PER
0.5189131519778882	0.7630003796803335	2.874830103418897	1.5195932534851022	0.6786508584452724	3.480157643588596
0.597750682372666	0.8413967679174706	2.910264654474705	1.6565522062571745	0.7870269899008426	3.882726646448154
0.6797487600301657	0.9143432360133059	2.8597517271217487	1.761891334677474	0.9026832847556571	4.258666615476603
0.761350006462675	0.9764159759734063	2.718051470170427	1.8185020469392368	1.0214826948689821	4.5777507242443
0.8380083302284281	1.0216870436755494	2.494956529095413	1.8129865991368257	1.1378709693426887	4.8105529423834925
0.9043171373383568	1.0444266069259456	2.2108081524453373	1.739779695173484	1.2449338499414675	4.933457289379254
0.9541679019200373	1.0397706195777232	1.8895712451196733	1.6028509739321275	1.3345722390811068	4.931361734510995
0.9809662637597402	1.0044493568161454	1.554757000123892	1.4151251079402798	1.3977458868251127	4.7982866153412775
0.9781023922839939	0.937804798393617	1.2289782555372328	1.1964442171476433	1.424908590441562	4.537259998266816
0.9400183283906861	0.8430984735732437	0.9354871702923724	0.970506157141154	1.4069780330118877	4.160600992116971
0.8641941639668307	0.7285177944183793	0.6996513647011885	0.7609849941336367	1.3373100968655103	3.6910070493843565
0.7538944105522548	0.606719366568929	0.5481538877003256	0.587514495333841	1.214893064857442	3.163021337312467
0.6204309716283384	0.49225273211044346	0.5051963870837431	0.4629967853854818	1.0479895650632363	2.6236700541875
0.482828988110947	0.3982439841563365	0.5865019024113304	0.3936650904146059	0.8560451630881247	2.130783225770014
0.36331725383966806	0.3342716294884837	0.7817912451708279	0.37997702770702974	0.6672456041160344	1.7448115151512158
0.2786875752304205	0.30428144808100754	1.0415610564953408	0.4147536478933563	0.5102550914283037	1.5079777626330881
0.23277228939679717	0.30521663270728644	1.3144290462869468	0.4851257316978159	0.4026821980398281	1.4257968518417277
0.21883205320450927	0.3298796092502723	1.5774091859587143	0.5797075424968019	0.3459257050495163	1.4743449100010997
0.22797538253957092	0.37121910060707636	1.8255894188710333	0.6914919671470989	0.33117733352386536	1.6218637838176115
0.2537327869943681	0.424257248271748	2.0589685613051687	0.8166810770144632	0.34799793268989576	1.842669044970475
0.29229585437643624	0.48594325843390945	2.2772383467465813	0.9530852785897199	0.3884471064108123	2.119771497810878
0.3415485926538079	0.5543825916511109	2.477747053852298	1.0988712062840384	0.4474862810146027	2.44228867160356
0.40020708328544585	0.628105708479997	2.653908508442415	1.2513738720660403	0.5220899528193906	2.801776616650874
0.46720366653492695	0.7054587611947526	2.793700713454666	1.4057205465202587	0.6102526382055996	3.1886356124555375
0.5412189735324533	0.784079687530787	2.8794999374010817	1.5533596794801452	0.7101665924572717	3.5888249330006565
0.6203054745057649	0.8605053449479493	2.8915524888384945	1.6812323908525166	0.819560309398314	3.9816035197045454
0.7016217872653523	0.9300620772054519	2.8157342178859937	1.772864271476695	0.9351850367896734	4.339733172737172
0.7813275555932948	0.9871628920429837	2.651098401994289	1.8119862353749951	1.0524925044691267	4.6329691874804
0.8546376050057096	1.0259221904591895	2.4108050915166968	1.78729668775573	1.1655419080321219	4.83339839125275
0.91596096446516	1.0408467814085487	2.1164869813421596	1.69592699279021	1.2670944411686975	4.9198291798326155
0.9590681550534884	1.0275002551135883	1.7919608952367203	1.544433880675348	1.348805427787488	4.879807718629913
0.9773591733927368	0.9832926360221037	1.4602845040340384	1.3477670138083864	1.4015055110700936	4.709924334293319
0.9644722666635749	0.9085873310987618	1.1440134464492564	1.1269516113633102	1.4157539689338996	4.415765178059546
0.9155873663488706	0.8079843820518334	0.8668686526700687	0.9058038084520063	1.3830528412443452	4.012428398097056
0.8296568541070537	0.6910050843440405	0.6547569773610771	0.7069708608751314	1.298159328698073	3.5257921280242983
0.7121414993910207	0.571040392280322	0.5341004568425151	0.5481984394930628	1.1624978658251537	2.9938781969895585
0.5766984065972355	0.46240309175714306	0.5275345533050676	0.4403914581071631	0.9875040516290746	2.4669970080906163
0.44374050102911655	0.3773088057806834	0.6454852929384441	0.3882496646514147	0.7954749703124363	2.0047739417736508
0.3346281428096035	0.32390735884366256	0.86516706984963	0.3902586498091281	0.615503402615177	1.664297554077571
0.2625590951340312	0.3040201667090957	1.1315607247587254	0.436997950338706	0.4737515348218213	1.4773287470036542
0.22750843729719392	0.31293254045351976	1.401546060915555	0.5154717690895446	0.3828284270931468	1.4387411739334048
0.2214552474921555	0.34321081814157506	1.6593798082720523	0.6156488595964542	0.3402364421153168	1.5205513673455013
0.23616053581661994	0.38841670544670476	1.9024237615515012	0.731677260209916	0.33615068186477154	1.692405183338012
0.2660933404314905	0.44424501909699227	2.1307740900373204	0.8603748257127732	0.36082916425225436	1.9315423494935102
0.30807637191362697	0.5080783617697281	2.3434776546689093	0.9997491142731548	0.4073338785672915	2.223237726523801
0.3603183033671272	0.5782081726845028	2.536752050747204	1.1477977170520635	0.47136524455718853	2.557689437660882
0.4216434781371929	0.6531478344017357	2.702373573140686	1.3012726276480646	0.5502984491905658	2.9263623893775588
0.490933769263591	0.7310525644285593	2.8264095355650642	1.4542398055232224	0.642246766317746	3.318472905533119
0.5666915728283796	0.8092269364945835	2.8899895300277225	1.5967070918289867	0.7452966799508751	3.717922281102824
0.6466938700278797	0.8838053184021549	2.8742942000625664	1.7142854550989477	0.8568924618623748	4.101677105391357
0.7277740581305382	0.9497688789362676	2.768948902309416	1.790118138464546	0.973378131395383	4.441039206926734
0.8057726237225806	1.0013663043840433	2.5779056924522328	1.8091057601649179	1.0897481904529347	4.705992878724477
0.8756281502296579	1.032776901979077	2.3178150213709747	1.7624704488303473	1.1996237420391198	4.870499243078202
0.9315269771857994	1.0387896746715604	2.0115251908629226	1.6504366465593963	1.2953869160832656	4.916140214500021
0.96708802427596	1.0154834902566041	1.6827042273281645	1.4824728820707214	1.368395341027717	4.833439737631003
0.9757096895871802	0.9611070496044707	1.3540920162017258	1.275782879652259	1.409322747605082	4.621922366448992
0.9513666845216845	0.8772827859271034	1.0484220043961396	1.0526586573016283	1.4088797334419747	4.290187861192392
0.8902083297773948	0.7702056911994912	0.7901050291292174	0.8369311029908733	1.3593470136548187	3.8566921376225767
0.7930455569999548	0.6508692638757093	0.6055531671045878	0.6499588839205557	1.2572855735578725	3.3511592783540918
0.6679565749849508	0.5333182968704615	0.5204938759672967	0.5073103786641876	1.1071164047226194	2.8157016552422194
0.5311524480326507	0.43142769880831006	0.5549891988517972	0.4177211090567977	0.9239352466363198	2.3042365025340783
0.4041753983070092	0.35627779366000234	0.7111146205358491	0.384043957510055	0.7329649883917411	1.8774621378688077
0.3066742250910377	0.3141790680460751	0.9523807553282945	0.40220306633882325	0.5635626705008054	1.5866190299767418
0.2475179613979259	0.30458666193580747	1.2229454917865346	0.4607766556759026	0.4382787476056039	1.45116002661524
0.22310453330192215	0.3213816979872519	1.4895046481018546	0.5472746972797153	0.36428400190265714	1.4560449304715468
0.22471176101483653	0.35718828397874947	1.7423452290920387	0.6531490140349103	0.3356584085260829	1.5707074675545794
