TIM-p	PER-p	TIM-pp	PER-pp	PER	TIM	PER_TIM complex cytoplasm	tim mRNA	per mRNA	PER_TIM complex nuclear	total TIM	total PER	Values[T2_lightdecay_rate]
0.9727847466483319	0.02557884083594972	4.931811353934679	0.014054780838356856	0.02480250277692315	0.6898789728297252	0.19513702919030904	1.7323688447954844	0.08873095940476833	1.2361610270506513	8.025773129653695	1.4957341806921902	2.0
0.7903498465787998	0.021909305252073238	4.7317385785722585	0.012440772803382903	0.023109550540163067	0.5333090512310498	0.17850561482068134	1.4068526751733805	0.09080570632159493	1.2029256989181687	7.436828790120957	1.4388909423344693	2.0
0.6052888097254978	0.023420038181313704	2.3968967956655876	0.014709302119690298	0.02526623316283338	0.408079420856848	0.16230036774522524	1.1288597656476438	0.10177185322232438	1.1598220138828212	4.732387407875979	1.385517955091884	4.0
0.3846716999306313	0.02700056489696354	0.3333509443180393	0.018550953531966743	0.029280488971540845	0.30829617292616796	0.13959141401932762	0.9121184711359863	0.1193697388430031	1.1036009439371035	2.26951117513127	1.3180243653569024	4.0
0.2340295790446512	0.03237415456449089	0.05820305868463785	0.020592187318106837	0.03561103059363113	0.23685183207221638	0.12169349093439505	0.7726141883993181	0.1467797707971007	1.0343706419953966	1.6851486027312972	1.2446415054060205	4.0
0.19210547290882685	0.040137839093659484	0.04617873048417664	0.023239853924645653	0.044739639518406545	0.20555276811864073	0.11192985576244296	0.7156952902429711	0.18479731392834228	0.9643915711568007	1.520158398430888	1.1844387594559553	4.0
0.18215390720739477	0.050445009501406755	0.04299869099042903	0.027217053083466083	0.05656362303012699	0.20176151812138798	0.10410707380785714	0.7320488377719339	0.23236715797430413	0.898394511224298	1.4294157013513669	1.136727270647155	4.0
0.19219782891506726	0.0631925243587662	0.04477942484878312	0.03246943987740238	0.07100179383846812	0.2183469914092769	0.09711636995543313	0.8080884708879384	0.28898905443792666	0.8369290615674232	1.3893696766959835	1.100709189597493	4.0
0.2177598709853009	0.07834958470248479	0.050404714943071735	0.03906869040070489	0.08802378522294298	0.2515174590874479	0.09079475371237182	0.9318362430766194	0.3541373758622506	0.7799178392632528	1.3903946379914451	1.0761546533017572	4.0
0.25635571835344645	0.09584932547066506	0.0594440972447433	0.047113012830689846	0.10752761596467458	0.29911862850247933	0.08514349461952947	1.0939522590127866	0.42687748710421886	0.7272356473639021	1.4272975860841006	1.0628690962494611	4.0
0.3065627985446507	0.11552818289445761	0.07183319908841279	0.056681139854727246	0.1292933945203937	0.35997823328739825	0.08021485358749396	1.28690709902426	0.5058309970684591	0.6788137847269925	1.4974028692349481	1.060531355584065	4.0
0.3675467343545618	0.1371220698956401	0.08774707892421402	0.06781388051709861	0.1529907027412542	0.43346820252150536	0.07610042316466074	1.5042120535908299	0.5893068503196103	0.634675065484516	1.599537504449458	1.0687021418031697	4.0
0.43879560918346944	0.16028970526534997	0.1075445906724144	0.0805053188756254	0.17821018267901456	0.5192609157915618	0.07293575401191048	1.740095239539312	0.6754838007430354	0.5949610944109331	1.7334979640702892	1.0869020552428337	4.0
0.5199969093832026	0.18464331497058167	0.13175659115039645	0.09469523942786917	0.20450025517606177	0.6172185490117511	0.07090876208604503	1.9894387845927302	0.7625735175716656	0.5599618474428206	1.899842659074216	1.1147094191033782	4.0
0.649281315899502	0.2091078157677173	0.5253971391291631	0.10361169710946032	0.23124130880136104	0.7301258067019718	0.08488098876601301	2.2467123406247196	0.8480976569767571	0.5370534455099186	2.5267386960065688	1.1658952559544704	2.0
0.7857548169595941	0.232938929411483	0.814470911337633	0.11346274278499431	0.2568314359531407	0.8550601805811842	0.10683330071605578	2.5012230040943915	0.9254422629213053	0.5389364414394441	3.101055651033911	1.2490028503051178	2.0
0.9278970982661251	0.25402270967137025	1.1509134814726254	0.12078537098833142	0.27876488150744794	0.9858354053723666	0.13629516601573247	2.7400651717819215	0.9864521665168828	0.5682221766840241	3.7691633278108734	1.3580903048669062	2.0
1.074260476782103	0.2693279587054247	1.557128340971201	0.1235474713676544	0.29348649571379365	1.1153441994154016	0.1741115325156441	2.945384563407438	1.0193311080499023	0.62859996266966	4.549444512354009	1.489073420972177	2.0
1.2161884333692272	0.27423310332103257	2.0372700284364798	0.1201532718069079	0.2951761478185353	1.2295376342036572	0.21758434884435932	3.0879464043035854	1.0041412691798366	0.7220707874638624	5.422651232317586	1.6292176592546976	2.0
1.336844334977381	0.261739431760217	2.584834106760024	0.10906235866202368	0.27550298702467596	1.3039933323864694	0.25952876072313785	3.126697480392619	0.9139123144589173	0.8449112893304596	6.3301118241774725	1.750744827500514	2.0
1.4108657175147392	0.22487016117297096	3.1820387192184865	0.08959504929171545	0.22814217525776367	1.3085052154731989	0.28809805215834305	3.027797785068157	0.7327925416129675	0.9836068854180176	7.173114589782786	1.8143123232988105	2.0
1.4114595841799296	0.16463559760977542	3.7934759491405026	0.06416404220652883	0.15844016695602628	1.2262580346720562	0.2910526680287843	2.795218208179965	0.48653497121115746	1.1134575138196914	7.835703749840965	1.7917499886208061	2.0
1.3262934124697816	0.09702061562595271	4.353926415977556	0.03917486514880534	0.08751151713629954	1.0717034122569182	0.26596750615965714	2.4715891890552273	0.2531966999123694	1.2056749783116296	8.223565725175543	1.6953494823823443	2.0
1.1704786455606555	0.04718229042647948	4.762537617676474	0.02184570675755726	0.04144598034007148	0.883204146223106	0.2272617530565441	2.1096159979231	0.12300806043876739	1.2436787944064642	8.287160956923245	1.5814145249871165	2.0
0.9818822984801981	0.026297954617467933	4.908099346937244	0.014327583863848019	0.025342285940951243	0.6990417023311474	0.19613989699669124	1.7518275011617115	0.0898595023469383	1.2353386012238543	8.020501845969136	1.4974463226428127	2.0
0.7992970019304682	0.022086352709691913	4.726329876949654	0.012515824735528695	0.023230893491887842	0.5414382237764909	0.17891365717789898	1.4254809390875154	0.09101577898925524	1.2029747008420772	7.44895346067659	1.4397214289570845	2.0
0.6132527226144826	0.023445933675805105	2.409240335119015	0.014713744517032971	0.025275248530504602	0.41495326184448644	0.16249328028412066	1.1459793200823092	0.10173280229401374	1.160152161800525	4.76009176166263	1.3860803688079883	4.0
0.3922038966225356	0.026977405803443936	0.3494044776014949	0.0185163679490061	0.029250666833705	0.3140379295088101	0.1398239119965851	0.9272188998792726	0.11922043390664609	1.10408993548351	2.299560151212936	1.3186582880662503	4.0
0.23872566693724723	0.03232647780930847	0.05947425469112921	0.0205775989296412	0.035552201299447146	0.24138148087691152	0.12181594878112895	0.7852742452995958	0.14652045515375586	1.0349598219764085	1.6963571732628253	1.245232048795934	4.0
0.19551337242524397	0.04006427712214953	0.04703109258396996	0.023211586569258754	0.044653433984790415	0.20903145498321188	0.11201561876323134	0.7258599086157119	0.18444007517522418	0.9649762556695	1.528567794425157	1.1849211721089299	4.0
0.18476721785465464	0.05034742072959212	0.0436389991870469	0.027176707793078923	0.056451883559848086	0.2044668363666002	0.10418291615617098	0.7400340313893395	0.23191967136728972	0.8989548901538106	1.4360108597182832	1.1371138183925007	4.0
0.1942418419393608	0.0630713584232169	0.04528161151556317	0.03241666349487395	0.0708646255851362	0.22048658736125262	0.0971869921959126	0.814360077263465	0.2884537939208687	0.8374622966735193	1.3946593296856085	1.101001936372659	4.0
0.21939850868178207	0.07820465857881534	0.05081501777842581	0.03900224623834719	0.08786106680427458	0.2532532937205131	0.09086123522491513	0.9368225565967094	0.3535183537693029	0.7804241395125369	1.394752194918173	1.0763533463588892	4.0
0.25770723106929155	0.09568091601485174	0.05979367368053481	0.047031481770121154	0.10733996747938557	0.3005675602184234	0.08520624288050019	1.0979804093541845	0.4261824860447124	0.7277158887571719	1.4309905966059218	1.0629744969020303	4.0
0.30770871987268283	0.11533737469169528	0.07214311589199528	0.056583182116446584	0.1290823991080285	0.3612208620123013	0.08027405285046434	1.2902122365821458	0.5050712513331739	0.679268981177	1.5006157318044435	1.0605459899436347	4.0
0.3685429329160163	0.13691067416900965	0.0880320141028996	0.06769830627139413	0.15275873881034624	0.43456014639262236	0.0761560943898363	1.5069629013801757	0.5884956335133414	0.6351061456389442	1.6023973334403188	1.0686299592795305	4.0
0.43968123713396146	0.16005999679477712	0.1078154310232989	0.08037108681648547	0.1779600982614903	0.5202415530066654	0.07298775618408061	1.7424150730344168	0.6746347771750034	0.5953687435972	1.7360947209452062	1.0867476816540336	4.0
0.5208003351382615	0.18439773228192707	0.1320221164910461	0.09454143937887256	0.2042350234425453	0.6181166716464956	0.07095678104560633	1.9914192893295268	0.7616993490230328	0.5603463729428705	1.9022422772642804	1.1144773490918216	4.0
0.6500994785435976	0.20884884297994125	0.5264834363377775	0.103439703104157	0.23096358431400293	0.7309673048239228	0.08493068908690696	2.24842046918974	0.847207631448539	0.5374165268893502	2.529897435681555	1.1655993463743584	2.0
0.786607338020172	0.2326673165045324	0.8162031354617773	0.11327160751189272	0.25654144867778494	0.8558622968904633	0.10689364369951526	2.5026937644199077	0.9245327369286958	0.5392904202126302	3.104856834284558	1.2486644366063555	2.0
0.928764060138404	0.25373601610472024	1.1532531275842783	0.12057802169692171	0.2784585547937545	0.9865928892485618	0.1363622981315136	2.7412992166542436	0.985503248318755	0.5685789653802923	3.77355134048305	1.3577138561072024	2.0
1.0751122347475324	0.26902023465962155	1.5600596188196598	0.12332870623139629	0.2931555479483187	1.1160316845948197	0.17417315289816965	2.946351228046494	1.0183084775067928	0.6289602301711716	4.554336921231354	1.4886378719086777	2.0
1.2169823515981184	0.27389613108000255	2.0407688081522934	0.1199293825451083	0.29481093194297664	1.2301092298297462	0.21761988845929903	3.0885965935703896	1.0030078632263952	0.7224171141477833	5.427897392187241	1.62867344817517	2.0
1.3375271454498558	0.2613701405406217	2.58885792682967	0.1088427796090375	0.2751041496623037	1.30439594304553	0.25951157064517255	3.1270117729717426	0.9126714376429097	0.8452034189166306	6.335496004886859	1.7500320593737662	2.0
1.411390980650063	0.22448814437855444	3.186519656888324	0.08939613687441197	0.22774103902812098	1.3087198526309938	0.2880065982922583	3.027854778670001	0.7315522950214887	0.9837845735742766	7.178421662035916	1.8134164921476223	2.0
1.4118188309521864	0.16429531359207658	3.7983072614577984	0.06400784151056126	0.15810243302771745	1.226336239320184	0.29089325676793376	2.795183764755753	0.48551615805142123	1.1134620235305337	7.840817612028637	1.7907608684288228	2.0
1.326534263944809	0.09679168900913426	4.358957778903978	0.03907745977819134	0.0873064062650605	1.0717425490209653	0.2657880956820546	2.471625117533983	0.25264568914145397	1.2054889501335277	8.228511637685335	1.6944526008679683	2.0
1.1706857053667135	0.04709447603948601	4.767617485480108	0.021804326123324863	0.041385043371953645	0.8832874815172338	0.2271292618292279	2.1098281159587295	0.12291974312676847	1.2433548484561325	8.292074782649415	1.580767955820125	2.0
0.9821316161538618	0.02629354623191124	4.913185294505969	0.014317115286692205	0.02535016847222848	0.6992062421907994	0.19607939343731406	1.7522624906643987	0.08993211426454595	1.2349738898401685	8.025576436128112	1.4970141132683146	2.0
0.7996227207562754	0.022105007734049692	4.731542082630462	0.012514628137466973	0.023254397507327572	0.5416805383537162	0.17889903814050936	1.4261335678881575	0.09111410320574612	1.2026421167750034	7.454386496655967	1.439415188294357	2.0
0.6137025963909429	0.02346841702428622	2.4144721047342714	0.014713876943865405	0.025300821151546138	0.41525336128902524	0.16250355524983057	1.146805416815613	0.1018316745931663	1.1598817034331015	4.765813321097172	1.3858683738026298	4.0
0.3928670104493709	0.02699958320279326	0.3524314201357239	0.018518671276946758	0.029275286546974675	0.31438231904180197	0.1398460601214315	0.9281478252163037	0.11931322972719227	1.1038908433600008	2.303417653108329	1.318530444508147	4.0
0.2390642124493426	0.03234825719403903	0.05956615195036296	0.020586575647138644	0.03557550843691142	0.24170552964553343	0.12180875284364372	0.7862309449749916	0.14660853223085396	1.0348048962204288	1.6969495431093113	1.2451239903421616	4.0
0.19578994765732452	0.04008636719158713	0.047098532931223465	0.023220264512415132	0.04467775086847578	0.2093298089760928	0.11200233914801772	0.7268043714066966	0.18453453958360838	0.9648383023772691	1.5290589310899276	1.184825024097765	4.0
0.18502747305100103	0.05037203721676814	0.04370095042301691	0.027186601239664696	0.05647940741654881	0.20475347213885675	0.10416983696718699	0.7409559657643999	0.23202697521752208	0.8988286244271647	1.4364803570072264	1.1370365072673334	4.0
0.19449525921391234	0.06309970658024573	0.04534198657244068	0.03242858352829646	0.07089636773375818	0.22076945512498414	0.09717510562082872	0.8152662760560307	0.2885758597891154	0.8373464267279029	1.3951282332600687	1.100946190191032	4.0
0.21965224312960296	0.07823712990547507	0.05087651264002274	0.039016615410774974	0.08789726987403293	0.25354020869706495	0.0908507687420364	0.937724387913836	0.3536545883356385	0.780318132642842	1.395237865851569	1.0763199165751614	4.0
0.2579675496890197	0.09571740842493565	0.059858719171501214	0.04704852169186873	0.10738039210976379	0.3008654345325835	0.08519736431734637	1.098886150636269	0.4263307187161456	0.7276195049307411	1.4315085726411918	1.0629631914746556	4.0
0.3079805375543983	0.115377454048669	0.07221397147289464	0.05660297359584288	0.12912646934477226	0.3615351596918787	0.0802669905847713	1.291125131781906	0.5052283069600754	0.6791822368938052	1.5011788961977481	1.0605561244678605	4.0
0.3688298825278631	0.13695367629816713	0.08811089419332428	0.06772080084864952	0.15280564753406548	0.4348950262076242	0.07615117140986732	1.5078820751445432	0.5886578157817436	0.6350293522059623	1.6030163265446415	1.0686606482967118	4.0
0.439986018100649	0.16010511031383234	0.10790467230563934	0.08039609909317517	0.17800889895084157	0.5206002460302174	0.07298541460888938	1.7433371113830454	0.6747982714889278	0.5953025674266232	1.7367789184720184	1.0867980903933616	4.0
0.521125071511635	0.18444406309610398	0.1321243516010986	0.09456862527535002	0.2042847027120862	0.6185018317897444	0.07095760862567549	1.9923395570518483	0.7618604986524774	0.560291911824718	1.9030007753528713	1.1145469115339337	4.0
0.6504765658081589	0.20889470185725095	0.5269325395215483	0.10346059972888094	0.23101296830016282	0.7313829147306008	0.0849506470217394	2.2493331023514207	0.8473624094106486	0.5373822418505916	2.531124908932639	1.1657011587586257	2.0
0.7870439687998728	0.23271062796885847	0.8169662505113967	0.11328486218037208	0.25658819225322194	0.8563108145449149	0.10694219844303215	2.503585875652971	0.9246720254311186	0.5392998260070299	3.1065630583062465	1.2488257068525144	2.0
0.9292507026344441	0.2537728430074593	1.154338742012859	0.12058125206915338	0.2784974352510783	0.987067121010868	0.13644255575309838	2.7421434759322088	0.9856073819326402	0.5686567945217864	3.7757559159330563	1.3579508806025757	2.0
1.0756309661396743	0.2690425551558648	1.5614761759002904	0.1233189896609166	0.2931759234594653	1.1165097616135045	0.17428306679801056	2.9470935363372983	1.0183384815326115	0.6291273287634177	4.557027299214898	1.488947863837675	2.0
1.2174995936240474	0.2738890041009393	2.042512581760817	0.11990329271214925	0.2947934739422582	1.230543082902538	0.21774806530825502	3.089140660582896	1.0028956339599584	0.7226833481224206	5.430986671718078	1.6290171841860224	2.0
1.3379846079328954	0.26131127385266345	2.5909065040839363	0.10879668040331433	0.2750231975917963	1.3047038493230172	0.2596328362751855	3.127231816413648	0.9123354249675396	0.845557056921619	6.338784854536653	1.7503210450445787	2.0
1.411706882468793	0.22436061107377506	3.188820955697391	0.0893303319698458	0.2275848709670614	1.3088130200768298	0.288083139743614	3.0276744700770117	0.7309723699611882	0.9841810530383496	7.181605051024977	1.8135400067926457	2.0
1.4119169975696866	0.1641146612702877	3.8007512083220547	0.06393318136000224	0.15790138215350064	1.2261839425949954	0.29089374876074203	2.7946484622781234	0.48481670996591175	1.113825211101008	7.843571108348486	1.7906681846455408	2.0
1.3263922837217714	0.09661706951171004	4.361334124405709	0.03901386730983574	0.08713166833042818	1.0714038342650334	0.2657199238521806	2.4708609395679932	0.25209263107304414	1.2057423382774712	8.230592504522166	1.6942248672816258	2.0
1.1703598052767499	0.04699205382288361	4.769612184079309	0.021767963783314442	0.04129703087409237	0.8828674532967349	0.22704647938697275	2.108963102154401	0.12269556098015462	1.2434722846484991	8.293358206688264	1.5805758125157623	2.0
0.9817259673976825	0.026259394807800783	4.914492789993527	0.014303821533942586	0.025324945954637818	0.6987928139655464	0.196029888089565	1.751390061665301	0.08988162634993187	1.2349963007214877	8.026037760167808	1.4969143511074339	2.0
0.799225967490351	0.022097425981552624	4.73201877383123	0.01251102839517203	0.023249667966521084	0.5413173959302496	0.1788791085207456	1.4253081824548455	0.09110845189065181	1.2026250354052004	7.454066281177777	1.4393622662691916	2.0
0.6133559892548271	0.023468178392719682	2.4141359884158664	0.014713650930418131	0.025301522782319223	0.4149503130203149	0.16249491848982314	1.1460565127289668	0.10183790090543739	1.1598540813682512	4.764791290549082	1.3858323519635314	4.0
0.3925495246409662	0.027001655572013228	0.3518160366443071	0.018520378743507256	0.02927778580982191	0.31413326610477466	0.13983623853833377	0.927495626536086	0.11932438844291811	1.1038590133410369	2.3021940792694187	1.3184950720047133	4.0
0.23886247072072347	0.03235146648504753	0.05951132236969829	0.020587660093933615	0.035579308148601614	0.24151114952763145	0.12180269634953275	0.7856914236827313	0.14662462193300763	1.0347703675065345	1.6964580064741206	1.24509149858365	4.0
0.1956450730553348	0.04009080089533777	0.04706213409974503	0.023221975505047926	0.044682876071960476	0.20918267185956962	0.11199773556645165	0.7263785208826075	0.18455549453863043	0.9648047495539259	1.528692364135027	1.1847981375927237	4.0
