Cytosolic Calcium	IP3	Glycogen Phosphorylase	Intravesicular Calcium
0.0	0.45	1.0	0.36000000000000004
0.46528388475173726	0.5829993993496368	0.3253632627250872	1.2099283276857402
0.2094269087465857	0.7429201367299696	0.1340530492789864	1.469108015222406
0.15786976556873009	0.617591363213796	0.26616918878426704	1.2779199326690935
0.1366202593323707	0.4483068856916857	0.516728061123792	0.985560169079925
0.24550700786751187	0.27497679976752576	0.8366885962819625	0.6115404107107896
0.6330536308928691	0.23517977301828757	0.9902797952561735	0.4714357450543862
0.4042377983183815	0.5500234016193323	0.25524676039358013	1.3150992533904344
0.2052971110492291	0.7227650797503419	0.1461402276352846	1.4642351026025573
0.1562987401288297	0.6085450112135289	0.27772304188543145	1.265645078141584
0.13681280534291268	0.4395582012750253	0.5311612443630284	0.9696168896809888
0.2579059981904205	0.2682673954846285	0.8512568431957125	0.5944986620109707
0.650048273787745	0.2391515642517802	0.9912019742482043	0.4874551351681754
0.38371104454314664	0.5746185275137424	0.2315004485326053	1.344690067387345
0.20175121549497435	0.7200320557240251	0.1490083707920925	1.4584600574051234
0.1547545154154553	0.6012041131927497	0.2874733688259146	1.2532331987211485
0.13721017512761802	0.4309452414365067	0.5455214624172091	0.9534731718281325
0.270955639766333	0.261912113720365	0.8653379567553872	0.5780076476721567
0.6648250242300207	0.2437617133490815	0.9919117871183898	0.507225322895134
0.3648846712872867	0.5976460681373043	0.21188770343441343	1.3706797887767157
0.19839955649238017	0.7168775559438691	0.15224342108187597	1.4521577926852811
0.15325714486396128	0.5937607833768427	0.2974981073741233	1.240627568415362
0.13789065651665428	0.42231254818434005	0.560053955306844	0.937098068352329
0.28470109917396186	0.25593661565623965	0.8788678314680045	0.5621147522656547
0.676964369185118	0.24906358401669357	0.9924343157119089	0.5309362412246695
0.3477205824547106	0.6187738784064561	0.195799152450026	1.3932694566143702
0.1952238795906609	0.7133367822869805	0.155840405961075	1.4453644219761368
0.15180585917939093	0.586220437802438	0.3077910258874971	1.227833442288173
0.13889809317482468	0.4136649504584739	0.5747544171887605	0.9204771608956598
0.2991729998868941	0.2503750727493088	0.8917635421835406	0.5468580142604592
0.686069279238593	0.2551220874914487	0.9927866581503266	0.5587107161697449
0.33213500257424394	0.6378086434067507	0.18266965357145085	1.412699662269468
0.19220808814163184	0.7094411086097098	0.15979539019157907	1.4381122487497682
0.15040031342710697	0.5785881786885493	0.3183459280359023	1.2148555957932177
0.14028105902489293	0.4050078126115003	0.5896180680559041	0.9035957688407323
0.31440396335105447	0.24526052645546392	0.9039449382753886	0.5322765597741358
0.691786085666203	0.2620144661140241	0.9929716625857525	0.5905917795335073
0.3180161855181456	0.6546805287445734	0.17200141454644594	1.4292293985229427
0.18933795763802638	0.7052185129894389	0.16410515299062564	1.4304302399110562
0.14904062093944834	0.5708688214390882	0.32915669213261206	1.201698336514951
0.14209216619069182	0.3963471651166395	0.6046394427549163	0.886440067491276
0.33042439015923664	0.24062380593408494	0.9153384474414304	0.5184148159964692
0.6938258697193873	0.2698308992434313	0.9928374483541046	0.6265265101895909
0.30523846561293844	0.669416406127897	0.1633717750726593	1.4431200108010551
0.18660089224193058	0.7006940215342948	0.16876688742586	1.4223444421691154
0.14772739910711788	0.5630669220330123	0.3402173028368564	1.1883655009643754
0.1443868222088358	0.38768986471232986	0.619812114419403	0.868998667074082
0.3472580219771376	0.23649227361221406	0.9258814010014845	0.5053265189086825
0.6919851627780812	0.2786747973160419	0.989382536892888	0.6663525897052366
0.2936724752920437	0.6821103478076648	0.15643107824232305	1.4546241636894401
0.1839857163442267	0.6958900833281255	0.17377796503376203	1.4138783334009688
0.14646182839429947	0.5551868071380563	0.3515218733509031	1.1748604507462272
0.1472213680361533	0.37904377645181697	0.6351283557180428	0.8512646585441374
0.3649175848188577	0.23288855042844298	0.9355264268921204	0.49307821637023014
0.6861648777701844	0.2886624752222766	0.9631347121898787	0.709788567494332
0.28319202771678936	0.6928971871210976	0.15089527416564374	1.4639789517071111
0.1814824963347244	0.6908268983526848	0.17913574979480312	1.4050531332622669
0.14524572742567113	0.547232597551292	0.36306466952501015	1.1611860516329549
0.15065060410210065	0.3704179839518218	0.6505787164083319	0.8332380641116037
0.3834007663079236	0.22982942600499143	0.9442452925629844	0.4817520274557521
0.6763861612361401	0.2999217013231137	0.907842512657255	0.756428878876756
0.2736783452647443	0.7019317983276947	0.1465364699191393	1.4714022061387113
0.1790823879362551	0.6855226936770518	0.18483746063466228	1.3958880643027367
0.14408164590276945	0.5392082351993378	0.3748401243244576	1.1473446503135374
0.15472484799784364	0.36182301485368124	0.6661515248092097	0.8149284902340396
0.4026866612148314	0.22732519956442007	0.9520314789896248	0.4714475698841584
0.6628014777745855	0.3125883985499532	0.8408857012392794	0.8057449664443838
0.26502233795634184	0.7093744013422081	0.1431733675512417	1.477091050332708
0.17677750599599326	0.6799939664973654	0.19088006900156146	1.3864005848380532
0.14297297944400558	0.5311175042779283	0.38684285445818417	1.1333380318658588
0.15948682096189817	0.35327107851822576	0.6818323030556167	0.7963576586832986
0.42273270309056205	0.22537964426805004	0.9589009181804474	0.4622830795970521
0.6456987662522703	0.32680048187763705	0.7705103876722389	0.8570940647321654
0.2571255255415596	0.7153810854881963	0.1406625569885291	1.4812219716891766
0.174560812850173	0.6742556886492571	0.1972602328079834	1.376606583866729
0.14192410853630402	0.5229640567679563	0.3990676672362948	1.1191673726518083
0.16496881717537182	0.3447762922947194	0.6976031216410519	0.7775613609633276
0.4434719406846784	0.22399069523041146	0.9648906208576269	0.4543959090378405
0.6254963756574583	0.34268760393028114	0.7000904746692754	0.9097371992156489
0.24990008225930485	0.720098282034514	0.13889105128485985	1.4839518046876288
0.17242602358915252	0.6683214880669804	0.20397425425422644	1.3665205567656467
0.14094056725247178	0.5147514329041801	0.4115095697652976	1.1048331710435324
0.1711906955719859	0.3363548824811959	0.7134419067583151	0.7585903551495646
0.4648104525263308	0.22315181108301113	0.9700553761957912	0.44794263185381067
0.6027269446927185	0.3603555322749283	0.6315025717086615	0.9628672088568347
0.24326834681249973	0.7236600311750659	0.13777010511383989	1.4854192342026458
0.1703675250248398	0.6622038012935948	0.21101806439564255	1.3561557512386817
0.1400292437233629	0.5064830868900606	0.42416376803296874	1.0903351713178053
0.17815918550056337	0.3280253296762656	0.7293217517418011	0.7395098113626822
0.486624656044886	0.22285383971000922	0.9744630766841249	0.4430989999321818
0.5780096870678006	0.3798644103076417	0.5660637725695632	1.0156462632591345
0.23716204423169854	0.7261870448896577	0.13723020732095953	1.4857465150419231
0.1683803075466644	0.6559140104355218	0.21838722233578436	1.3455243007411315
0.1391986192743712	0.49816240854727073	0.43702566812729976	1.0756722630850482
0.18586881802062497	0.31980844552266313	0.7452102679089553	0.7203971457329426
0.5087583971593566	0.22308714000525184	0.9781894587610417	0.44005985056915736
0.5520125757988255	0.40120155155422765	0.5048051434404153	1.0672502739451897
0.23152137704171477	0.7277868882020538	0.1372170728056252	1.4850412484838025
0.16645990749507245	0.6494625578143934	0.22607693328707307	1.3346373337668505
0.13845904704488762	0.4897927512479873	0.4500908665656541	1.0608423730734855
0.1943044725621851	0.3117273615519927	0.7610690384344172	0.7013384040163249
