Ex_cAMP	In_cAMP	PKA	REGA	ACA	CAR1	ERK2
0.0	1.0	1.0	2.5	1.4000000000000001	1.5	1.6
0.32195595066214894	0.43040957385010764	0.9066520335048959	1.3872655975835035	1.8086405638841132	2.2098439733327275	1.327447589632467
0.4055106420634564	0.4964867435603035	0.7853065509850268	0.9400984606884085	2.287698511734233	3.502389015624313	2.010231960943877
0.5578008744257504	0.8116157092225648	1.0491148632695504	0.628252488311318	3.162354953313484	3.949947990075788	2.6214235800180017
0.6766609372063567	1.1908897947839294	1.6055525044779433	0.6443920202106199	3.561073997136879	3.223914617045971	2.193499741471182
0.6218100963933668	1.20397582656566	1.9664401375366667	0.9311798720986437	2.9960235196816347	2.388818259528782	1.3320133499456093
0.47350234103207905	0.8102257877874001	1.6983635848772876	1.3242601395787201	2.2117039138677055	2.051364356378393	0.9695186345509611
0.3723998093727352	0.4898312567685523	1.1433768036109022	1.4593919012308996	1.835186610533184	2.2863587345015812	1.1098137632824658
0.3750243627956204	0.44464429152581514	0.8252717154992681	1.135635395062491	2.0379610050694787	3.070871392086782	1.6700818687228722
0.4876146932054174	0.6558498000158697	0.9041572925719996	0.7269621510477139	2.7765067877617673	3.865719141852667	2.413047066568524
0.6363908054921845	1.0376177947547698	1.353467882720285	0.6115837390768022	3.471115744980442	3.5794065252477005	2.465676267130918
0.6580182401500724	1.2426637803743064	1.8534976145787012	0.786884771581551	3.28385103411971	2.699089515413235	1.6618231826343524
0.5345503197389782	0.9875872891884511	1.8580139805084586	1.1566001044287064	2.5137898602272597	2.144128489430491	1.071300392616393
0.40651866266229997	0.5993731132715769	1.3671915658594924	1.4358982512334353	1.94538624774778	2.1362099893350606	1.0152297979369451
0.36376734285455775	0.4411287240863953	0.9253828281149292	1.3000980690505328	1.8978043608537483	2.6877646934583925	1.3942749830805403
0.43036882917626185	0.5439180343252181	0.8342966182112909	0.8752562229229098	2.42184902167742	3.5772877135059495	2.1039794866504486
0.5760909760088923	0.8682904900354487	1.13421283617087	0.630246217429671	3.2220387401630375	3.802728391766541	2.5461332038759874
0.6644485494570044	1.1909775547059689	1.6594942891933175	0.6881221106327114	3.444797122197913	3.054265898503371	2.0199627854885143
0.5916562004494816	1.1289019047272362	1.9129328099980962	0.9880379990973325	2.8380044970758265	2.3269859071124515	1.263621487065638
0.45383116815453534	0.7469768767640576	1.5890568734264634	1.3398300985765326	2.140006028842882	2.0894832680257713	0.9981941879116266
0.37199852230146935	0.4822430164764653	1.082406407503067	1.3973830469441224	1.8648764548245826	2.400131163206123	1.1964073625647798
0.3917344512782896	0.47793880952054274	0.8362291902514399	1.0514559354341106	2.147745685394573	3.1952638901178156	1.7814516232324997
0.5106652372932753	0.7138137868280682	0.9722057755617116	0.700921867316911	2.887515248454676	3.8208289622711034	2.4318453948018064
0.6400244772682209	1.072532291260186	1.4324163491299704	0.6373967948733862	3.438289864830243	3.4017530532648363	2.3173655151367565
0.634071381119335	1.1998561316574865	1.8555666985435648	0.841717052133685	3.13230041413714	2.5888240282057184	1.5408130521136603
0.5091330497262282	0.9115957639943031	1.7662042319943427	1.1990460457554348	2.4009111129195926	2.1379777013402306	1.0603779773266448
0.3973810192647725	0.5674761652509172	1.2801509977708336	1.412509257339668	1.9293809795275154	2.215901397638887	1.0751063661815665
0.3728575557595385	0.45630008987885257	0.9041638640491972	1.2184354175217358	1.9729907004603675	2.8212917562429625	1.499939258552017
0.4524260479114974	0.5925399030840609	0.877449757963548	0.8214521222539877	2.5466237250392187	3.631756708458609	2.1851028174888993
0.5919014239394601	0.9216269088821899	1.2159170644145731	0.634938576179041	3.2694179984315186	3.6651033570681255	2.468066245886865
0.6522271826070742	1.1871129114588277	1.7068751718274044	0.7319087802356852	3.3356342218791957	2.9074242799252157	1.8684758233414325
0.5648797228067426	1.0595184979670758	1.8599965757973373	1.0428007652651599	2.6996976041797414	2.275608733685623	1.2069769079238644
0.4370082471283558	0.6926403495026733	1.491510447439754	1.3522467289977256	2.0802985861927694	2.1308636223826873	1.0277769819888711
0.3729373332197944	0.47757601223392515	1.0307010187953258	1.3378321079398847	1.8995975868592168	2.5151550711080612	1.283076025544827
