IR	IRS1	IRp	IRS1p	PKB	PKB308p473p	X	mTORC1	mTORC2	AS160	GLUT4m	S6K	S6	IRip	IRS1p307	PKB308p	IRins	IRS1307	IRi	PKB473p	AS160p	S6p	GLUT4	mTORC2a	Xp	mTORC1a	S6Kp	Values[measuredIRp]	Values[measuredIRint]	Values[measuredIRS1p]	Values[measuredIRS1307]	Values[measuredPKB308p]	Values[measuredPKB473p]	Values[measuredAS160p]	Values[measuredmTORC1a]	Values[measuredS6Kp]	Values[measuredS6p]	Values[measuredmTORC2a]	Values[glucoseuptake]
99.87371048424082	82.9671997523599	0.0018625321763589401	0.00119481841136737	68.18066496619011	1.7056605103005602	99.9983336594667	86.50024722402732	99.8478148461591	83.8141018591099	26.523878746229002	99.27319872195471	92.75964207960381	0.018843046580157802	0.327454355438396	13.2964849666951	0.0	16.704151025756104	0.105583925473107	16.8171941560617	16.1858981408903	7.24035792039603	73.47612125377101	0.152185153840861	0.0016663405331854902	13.499752775972603	0.72680127804522	0.1077145618071514	0.12442697205326479	0.1236213867435885	0.9991250664770127	0.653553465559839	0.24072301924404393	0.4314513008435718	13.4997527759726	0.5425862261118786	0.8322067393703196	0.152185153840861	1312.5296494009522
11.995072165923185	55.78512222945454	0.038832009086755666	0.00687771254796615	11.922841550360925	58.353732988003536	99.99782433697975	18.764671778486683	98.67650228454951	28.62978465571141	61.413144158569146	99.17929703644171	91.94078883565388	0.30931685358180244	11.344353069245596	12.532687676583219	86.9658768018313	32.863646940717885	0.6909021580478828	17.190742384299796	71.37021534428867	8.059211164345431	38.5868558414312	1.3234977154503567	0.0021756630202867913	81.23532822151306	0.8207029635582976	1.8111400133743727	1.0002190116296852	4.269765458571649	2.593373904584488	3.088096029832057	0.9817760019384543	1.9024444602173582	81.23532822151306	0.6126875904148115	0.9263257312298638	1.3234977154503564	2575.869949981789
11.90340741071699	41.80991657340026	0.038596388523542344	0.0044011013228925575	3.21927502048958	65.39762577909279	99.99729949357783	17.06509924175081	98.12470434648723	25.417492405094816	62.452138632646914	99.02838144306718	90.58983728839345	0.24931907466099726	7.419845486725398	1.9150278610411455	86.43893689518059	50.76583679051743	1.3697402193887183	29.468075938623834	74.58250759490525	9.410162711605768	37.54786136735344	1.8752956535126526	0.0027005064223095156	82.93490075824916	0.9716185569328375	1.497793822578612	1.6190592940497153	2.7926303540943644	3.4133466794298957	2.9324084431787947	1.2328746595234454	1.988071322449794	82.93490075824916	0.7253521174926405	1.0816041020719667	1.8752956535126524	2613.4919398881448
11.8895866079218	37.846857348999976	0.038453240602954214	0.003420438702933329	4.4728170697596505	58.73401211365239	99.99705444500634	18.64172389938188	98.1471325194101	26.93604617691897	61.96852353049778	98.88650805180593	89.35355441191348	0.22304188504753503	5.652032828952713	2.049467721189557	86.11717254815362	56.49768933531042	1.7317457067449136	34.74370769464576	73.06395382308106	10.646445588085783	38.03147646950257	1.8528674805898206	0.0029455549938465723	81.35827610061796	1.1134919481940735	1.3603499426589751	1.9547875917924484	2.1272987466286715	3.6458891513221676	2.6479715155250543	1.2148364466286425	1.9475927531080484	81.35827610061794	0.8312662790048037	1.22370245589458	1.8528674805898204	2595.9802370393245
11.881774988926098	36.75834516080294	0.03837465467794914	0.003098988603198022	5.608542409048354	55.4324648080007	99.99690779610363	19.53597478752205	98.24027885615762	27.8303095817712	61.677835668862755	98.75372038518779	88.2270104199515	0.21078862249152627	5.062872839590209	2.3539518936421295	85.94053775659198	58.17568296296969	1.928523965783242	36.60504548855611	72.16969041822884	11.772989580047764	38.3221643311376	1.7597211438422498	0.0030922038965074195	80.46402521247782	1.2462796148122386	1.296197200491045	2.139312588274768	1.9055653031749502	3.7097633990455705	2.5174074571903677	1.1961194838140523	1.9237552677883074	80.46402521247781	0.9303975836419286	1.3531874223306897	1.7597211438422495	2585.4544295695205
11.87753668433702	36.69628855925573	0.038331437633916915	0.002969037910040448	6.333753999236974	53.79399198200944	99.99680207160526	20.011694286637915	98.31963363622536	28.313738205351346	61.518835641929705	98.6283713780663	87.18957814583601	0.2030988651869173	4.821261897316048	2.570562500097043	85.84339811208808	58.47948045748425	2.037634889224827	37.301696117903965	71.68626179464871	12.81042185416325	38.48116435807064	1.6803663637745279	0.0031979283948590006	79.98830571336194	1.3716286219337404	1.2559687213345438	2.240733754411744	1.814634466285293	3.71341144875965	2.4554654514584864	1.1838795625464744	1.910868994398156	79.98830571336192	1.0239756314184145	1.472429887917524	1.6803663637745276	2579.6970385942745
11.875328485939857	36.997676003957146	0.03830786390115139	0.00290791670144681	6.797476017097034	52.901234884405795	99.99671804241243	20.28030895608361	98.37936835662931	28.590996571633198	61.427049593794216	98.50946918399703	86.22793449490207	0.19752281119613826	4.705894777597501	2.7205693148389085	85.79040703396124	58.29352125370996	2.098433793472346	37.58072438290581	71.40900342836692	13.772065505097254	38.57295040620614	1.620631643370596	0.0032819575877101837	79.71969104391631	1.4905308160030952	1.2268383379911203	2.2959566046684845	1.7712161334605487	3.6957347426445892	2.423108278135896	1.1759035426379816	1.9034783953865484	79.7196910439163	1.1127408753789507	1.5829612091558785	1.6206316433705958	2576.3734657912887
11.874250341847542	37.40654722499969	0.03829522969279414	0.002874726973183026	7.111866075357329	52.35716334053082	99.99664781127099	20.447277000794863	98.42458410606672	28.765705656772436	61.368988132912186	98.39640067303817	85.33302118050445	0.19316417174835845	4.642326589895776	2.82835412083725	85.76200268200613	57.94825141009737	2.1322875631758085	37.702621062522155	71.23429434322766	14.666978819494918	38.63101186708816	1.5754158939332565	0.003352188729114862	79.55272299920507	1.6035993269619846	1.204098098177164	2.325451734924167	1.7472924753402588	3.6717510772135977	2.4041018826870384	1.1704169581020765	1.8988213500130764	79.55272299920506	1.1971510415501998	1.6858225455127458	1.5754158939332565	2574.2710602927505
11.873790373068045	37.8236085421742	0.03828867334422278	0.002853908688041344	7.3418279560319	51.98543250897867	99.99658760969297	20.562770096645057	98.45993889899384	28.88775918889792	61.328322664819076	98.2887425394549	84.49807296066842	0.18961545222105575	4.601963057215477	2.9101676499943756	85.7472587753381	57.57157444388834	2.15104671449922	37.76257648424252	71.1122408111022	15.501927039330964	38.67167733518127	1.540061101006153	0.0034123903071378208	79.43722990335485	1.711257460545207	1.1856028420156919	2.3406621667202754	1.7321019017246084	3.6472862304272526	2.3914719253255017	1.1663651248759026	1.89556789106074	79.43722990335485	1.2775221445954188	1.7817914939007007	1.5400611010061527	2572.7985636930985
11.873660447547044	38.21231063515231	0.03828547081209613	0.0028391155483092315	7.521967760971697	51.70590374175558	99.99653535458077	20.650385306654627	98.48847045657004	28.980906610875284	61.29723080660838	98.18616714490682	83.71763807245088	0.18665901475785363	4.573031330847956	2.9755484371337104	85.74005325172497	57.2118188704175	2.1613418036286784	37.79658465938657	71.01909338912485	16.28236192754847	38.70276919339197	1.5115295434299918	0.003464645419327837	79.34961469334525	1.8138328550932983	1.1702062028319926	2.348000818386532	1.721213668411955	3.624484667356835	2.3821427827211323	1.1631743392612433	1.8930849533805114	79.34961469334525	1.3540987796413508	1.8714946799524212	1.5115295434299918	2571.6727275072894
11.873699813909676	38.561510104429395	0.03828409580225371	0.0028276170644780585	7.670275908260199	51.481110985582895	99.9964897145792	20.72134064288156	98.51204918358282	29.056567766969472	61.27193911059159	98.08839775300869	82.98709703691797	0.18416211445659264	4.550421052513036	3.0298382618675848	85.73695586445879	56.88524117795916	2.16689809984334	37.81877944353698	70.94343223303065	17.01290296308137	38.72806088940876	1.4879508164171975	0.003510285420884306	79.27865935711829	1.9116022469914071	1.1572096750085705	2.351060214299933	1.7127044870615813	3.60400025342619	2.3747149930159326	1.160541376016842	1.8910681296036649	79.27865935711827	1.427087541468965	1.9554630665765722	1.4879508164171975	2570.7569151945218
11.873819799108283	38.870181478623635	0.0382836953093671	0.002818168297380281	7.796255479523681	51.29273447048757	99.99644972863832	20.78115600221673	98.5318539101303	29.12042509822483	61.25056751442269	97.99518752857776	82.30241732910665	0.1820349270927232	4.531782352805669	3.076048643797011	85.736049494393	56.59521795223937	2.169812072567282	37.834966005439405	70.87957490177531	17.69758267089268	38.749432485577664	1.4681460898696916	0.003550271361757411	79.21884399778311	2.0048124714223694	1.146141537460154	2.351846999660005	1.7056899860129118	3.585893218894857	2.3685216675906933	1.1583035953851468	1.8893659485817222	79.21884399778311	1.4966727024156552	2.034160152192404	1.4681460898696914	2569.9830496972454
11.873972307055627	39.14107990455732	0.038283795186215136	0.0028101567792527577	7.9052039482538	51.131166990029385	99.99641464147517	20.832724756570528	98.54866962207306	29.175491459780606	61.232119154779525	97.9063095865567	81.66001841633906	0.18021196202252407	4.515949354629455	3.115963614293252	85.73626845511959	56.34016053600004	2.1712634690866923	37.84767004667141	70.82450854021954	18.339981583660265	38.76788084522083	1.4513303779269073	0.003585358524893895	79.1672752434293	2.0936904134434116	1.1366586281513031	2.3514754311092165	1.6997313902163853	3.570001974513998	2.363221997646711	1.1563689661289633	1.8878980996480916	79.1672752434293	1.5630236412520444	2.107997483225911	1.4513303779269071	2569.3150345945664
11.874131946508221	39.378123307228336	0.03828413432234185	0.00280324917819652	8.000339865808613	50.99085756036805	99.99638382814015	20.877712395086355	98.56305212127153	29.223520758949803	61.21601402833961	97.82155210610391	81.05668944009966	0.17864299622317267	4.502282160214001	3.150727326031208	85.73702583610853	56.116791235345566	2.1719150753083407	37.85807984703993	70.77647924105031	18.943310559899643	38.78398597166074	1.436947878728445	0.0036161718598766946	79.12228760491344	2.1784478938961582	1.1284983185238755	2.3505580715315135	1.694587876742875	3.556096702603711	2.358624003991097	1.1546807905466738	1.886617830649437	79.12228760491344	1.6262984907092375	2.177344115754865	1.4369478787284449	2568.7318679661776
